[['2, k, 0', [-0.0613362, -0.370053, 1.0]], ['2, k, 1', [-0.0624481, -0.043914, 1.0]], ['2, k, 2', [-0.0632473, 0.275535, 1.0]], ['2, k, 3', [-0.0358232, 0.420106, 1.0]], ['2, k, 4', [-0.241163, 0.167571, 1.0]], ['2, k, 5', [-0.329084, -0.11896, 1.0]], ['2, k, 6', [-0.369983, -0.367096, 1.0]], ['2, k, 7', [-0.358786, -0.405692, 1.0]], ['2, k, 8', [0.122672, 0.161077, 1.0]], ['2, k, 9', [0.203656, -0.106459, 1.0]], ['2, k, 10', [0.251923, -0.353873, 1.0]], ['2, k, 11', [0.247467, -0.412628, 1.0]], ['2, k, 12', [-0.143418, -0.364186, 1.0]], ['2, k, 13', [-0.209288, -0.817326, 1.0]], ['2, k, 14', [-0.116471, -1.26933, 1.0]], ['2, k, 15', [-0.202438, -1.26055, 1.0]], ['2, k, 16', [0.0222002, -0.367085, 1.0]], ['2, k, 17', [0.086429, -0.814849, 1.0]], ['2, k, 18', [0.151291, -1.20836, 1.0]], ['2, k, 19', [0.135949, -1.2818, 1.0]], ['2, k, 20', [-0.0631027, 0.196613, 1.0]], ['2, k, 21', [-0.354472, -0.466889, 1.0]], ['2, k, 22', [-0.308353, -0.418522, 1.0]], ['2, k, 23', [0.250246, -0.477625, 1.0]], ['2, k, 24', [0.207158, -0.430854, 1.0]]]
[['2, k, 0', [-0.0611877, -0.370472, 1.0]], ['2, k, 1', [-0.0624645, -0.0440124, 1.0]], ['2, k, 2', [-0.063349, 0.275537, 1.0]], ['2, k, 3', [-0.0356702, 0.420139, 1.0]], ['2, k, 4', [-0.241526, 0.16611, 1.0]], ['2, k, 5', [-0.329194, -0.119157, 1.0]], ['2, k, 6', [-0.369197, -0.367916, 1.0]], ['2, k, 7', [-0.3562, -0.404987, 1.0]], ['2, k, 8', [0.122849, 0.160653, 1.0]], ['2, k, 9', [0.204348, -0.110369, 1.0]], ['2, k, 10', [0.253301, -0.357822, 1.0]], ['2, k, 11', [0.246757, -0.411492, 1.0]], ['2, k, 12', [-0.143244, -0.364733, 1.0]], ['2, k, 13', [-0.209236, -0.817117, 1.0]], ['2, k, 14', [-0.164797, -1.22957, 1.0]], ['2, k, 15', [-0.184525, -1.24383, 1.0]], ['2, k, 16', [0.0223299, -0.367401, 1.0]], ['2, k, 17', [0.0863216, -0.815025, 1.0]], ['2, k, 18', [0.156863, -1.20974, 1.0]], ['2, k, 19', [0.192871, -1.2793, 1.0]], ['2, k, 20', [-0.0631695, 0.196595, 1.0]], ['2, k, 21', [-0.353907, -0.47179, 1.0]], ['2, k, 22', [-0.308158, -0.412229, 1.0]], ['2, k, 23', [0.246032, -0.479682, 1.0]], ['2, k, 24', [0.207927, -0.410265, 1.0]]]
[['2, k, 0', [-0.0612066, -0.370471, 1.0]], ['2, k, 1', [-0.0624038, -0.0440493, 1.0]], ['2, k, 2', [-0.0630615, 0.27539, 1.0]], ['2, k, 3', [-0.0354941, 0.42029, 1.0]], ['2, k, 4', [-0.241728, 0.165366, 1.0]], ['2, k, 5', [-0.329045, -0.118936, 1.0]], ['2, k, 6', [-0.368341, -0.367243, 1.0]], ['2, k, 7', [-0.352686, -0.403708, 1.0]], ['2, k, 8', [0.122988, 0.160486, 1.0]], ['2, k, 9', [0.204174, -0.111568, 1.0]], ['2, k, 10', [0.252917, -0.358689, 1.0]], ['2, k, 11', [0.244144, -0.409902, 1.0]], ['2, k, 12', [-0.143278, -0.364803, 1.0]], ['2, k, 13', [-0.208392, -0.810462, 1.0]], ['2, k, 14', [-0.267216, -1.14433, 1.0]], ['2, k, 15', [-0.211874, -1.24179, 1.0]], ['2, k, 16', [0.0223209, -0.367357, 1.0]], ['2, k, 17', [0.0862686, -0.815313, 1.0]], ['2, k, 18', [0.156259, -1.20706, 1.0]], ['2, k, 19', [0.191039, -1.27865, 1.0]], ['2, k, 20', [-0.0629621, 0.196485, 1.0]], ['2, k, 21', [-0.354846, -0.469283, 1.0]], ['2, k, 22', [-0.30253, -0.416784, 1.0]], ['2, k, 23', [0.239787, -0.475455, 1.0]], ['2, k, 24', [0.202553, -0.42431, 1.0]]]
[['2, k, 0', [-0.0608243, -0.370879, 1.0]], ['2, k, 1', [-0.0624573, -0.0441067, 1.0]], ['2, k, 2', [-0.0639104, 0.275576, 1.0]], ['2, k, 3', [-0.0354335, 0.420332, 1.0]], ['2, k, 4', [-0.241724, 0.165398, 1.0]], ['2, k, 5', [-0.329051, -0.118435, 1.0]], ['2, k, 6', [-0.367627, -0.36605, 1.0]], ['2, k, 7', [-0.350868, -0.402368, 1.0]], ['2, k, 8', [0.122808, 0.159927, 1.0]], ['2, k, 9', [0.204354, -0.111361, 1.0]], ['2, k, 10', [0.253554, -0.357559, 1.0]], ['2, k, 11', [0.24394, -0.410569, 1.0]], ['2, k, 12', [-0.142977, -0.36504, 1.0]], ['2, k, 13', [-0.207359, -0.808702, 1.0]], ['2, k, 14', [-0.268367, -1.16061, 1.0]], ['2, k, 15', [-0.294298, -1.22989, 1.0]], ['2, k, 16', [0.0227829, -0.367959, 1.0]], ['2, k, 17', [0.0861099, -0.812204, 1.0]], ['2, k, 18', [0.155098, -1.20873, 1.0]], ['2, k, 19', [0.0969849, -1.27734, 1.0]], ['2, k, 20', [-0.0635034, 0.196559, 1.0]], ['2, k, 21', [-0.354401, -0.465215, 1.0]], ['2, k, 22', [-0.299996, -0.418769, 1.0]], ['2, k, 23', [0.247338, -0.476796, 1.0]], ['2, k, 24', [0.201506, -0.425837, 1.0]]]
[['2, k, 0', [-0.0608727, -0.37082, 1.0]], ['2, k, 1', [-0.0628998, -0.0440421, 1.0]], ['2, k, 2', [-0.0651752, 0.27561, 1.0]], ['2, k, 3', [-0.0349421, 0.420763, 1.0]], ['2, k, 4', [-0.241838, 0.16521, 1.0]], ['2, k, 5', [-0.329329, -0.11878, 1.0]], ['2, k, 6', [-0.366739, -0.366473, 1.0]], ['2, k, 7', [-0.352513, -0.398288, 1.0]], ['2, k, 8', [0.122768, 0.159246, 1.0]], ['2, k, 9', [0.20459, -0.112126, 1.0]], ['2, k, 10', [0.252762, -0.358077, 1.0]], ['2, k, 11', [0.242136, -0.413044, 1.0]], ['2, k, 12', [-0.143045, -0.364946, 1.0]], ['2, k, 13', [-0.207412, -0.808535, 1.0]], ['2, k, 14', [-0.266058, -1.16494, 1.0]], ['2, k, 15', [-0.203247, -1.25, 1.0]], ['2, k, 16', [0.0227427, -0.367914, 1.0]], ['2, k, 17', [0.0859693, -0.812315, 1.0]], ['2, k, 18', [0.172037, -1.24103, 1.0]], ['2, k, 19', [0.118152, -1.2813, 1.0]], ['2, k, 20', [-0.0645526, 0.196613, 1.0]], ['2, k, 21', [-0.351083, -0.464218, 1.0]], ['2, k, 22', [-0.301772, -0.422462, 1.0]], ['2, k, 23', [0.241545, -0.476707, 1.0]], ['2, k, 24', [0.204458, -0.41947, 1.0]]]
[['2, k, 0', [-0.0608993, -0.370295, 1.0]], ['2, k, 1', [-0.0628819, -0.0439604, 1.0]], ['2, k, 2', [-0.0651187, 0.27558, 1.0]], ['2, k, 3', [-0.0345635, 0.420848, 1.0]], ['2, k, 4', [-0.241646, 0.165339, 1.0]], ['2, k, 5', [-0.329433, -0.118495, 1.0]], ['2, k, 6', [-0.364767, -0.366145, 1.0]], ['2, k, 7', [-0.351234, -0.399335, 1.0]], ['2, k, 8', [0.122575, 0.158769, 1.0]], ['2, k, 9', [0.204551, -0.112579, 1.0]], ['2, k, 10', [0.252104, -0.35824, 1.0]], ['2, k, 11', [0.243197, -0.409489, 1.0]], ['2, k, 12', [-0.143094, -0.363956, 1.0]], ['2, k, 13', [-0.206444, -0.806567, 1.0]], ['2, k, 14', [-0.268032, -1.16383, 1.0]], ['2, k, 15', [-0.353732, -1.24288, 1.0]], ['2, k, 16', [0.0227302, -0.367674, 1.0]], ['2, k, 17', [0.0856568, -0.811927, 1.0]], ['2, k, 18', [0.146969, -1.20241, 1.0]], ['2, k, 19', [0.147217, -1.27168, 1.0]], ['2, k, 20', [-0.0645219, 0.196608, 1.0]], ['2, k, 21', [-0.345692, -0.464028, 1.0]], ['2, k, 22', [-0.305494, -0.411636, 1.0]], ['2, k, 23', [0.244062, -0.47584, 1.0]], ['2, k, 24', [0.203205, -0.426704, 1.0]]]
[['2, k, 0', [-0.0607797, -0.3701, 1.0]], ['2, k, 1', [-0.0627883, -0.0438852, 1.0]], ['2, k, 2', [-0.0649445, 0.275609, 1.0]], ['2, k, 3', [-0.0344321, 0.420748, 1.0]], ['2, k, 4', [-0.241539, 0.165799, 1.0]], ['2, k, 5', [-0.3293, -0.118477, 1.0]], ['2, k, 6', [-0.364163, -0.366015, 1.0]], ['2, k, 7', [-0.348813, -0.399674, 1.0]], ['2, k, 8', [0.122116, 0.158284, 1.0]], ['2, k, 9', [0.204867, -0.111796, 1.0]], ['2, k, 10', [0.251758, -0.356821, 1.0]], ['2, k, 11', [0.239457, -0.406795, 1.0]], ['2, k, 12', [-0.142952, -0.363579, 1.0]], ['2, k, 13', [-0.206501, -0.806661, 1.0]], ['2, k, 14', [-0.273475, -1.21731, 1.0]], ['2, k, 15', [-0.199187, -1.25924, 1.0]], ['2, k, 16', [0.0228187, -0.367612, 1.0]], ['2, k, 17', [0.0860457, -0.813283, 1.0]], ['2, k, 18', [0.151011, -1.2132, 1.0]], ['2, k, 19', [0.129088, -1.26916, 1.0]], ['2, k, 20', [-0.0643848, 0.19665, 1.0]], ['2, k, 21', [-0.346827, -0.464696, 1.0]], ['2, k, 22', [-0.29956, -0.420424, 1.0]], ['2, k, 23', [0.250154, -0.467655, 1.0]], ['2, k, 24', [0.201047, -0.427421, 1.0]]]
[['2, k, 0', [-0.0607799, -0.370039, 1.0]], ['2, k, 1', [-0.0633327, -0.0439466, 1.0]], ['2, k, 2', [-0.0669378, 0.275093, 1.0]], ['2, k, 3', [-0.0344205, 0.42074, 1.0]], ['2, k, 4', [-0.241542, 0.165809, 1.0]], ['2, k, 5', [-0.329228, -0.11842, 1.0]], ['2, k, 6', [-0.363659, -0.365928, 1.0]], ['2, k, 7', [-0.349617, -0.399015, 1.0]], ['2, k, 8', [0.122587, 0.15786, 1.0]], ['2, k, 9', [0.20477, -0.11186, 1.0]], ['2, k, 10', [0.251139, -0.356538, 1.0]], ['2, k, 11', [0.241501, -0.409093, 1.0]], ['2, k, 12', [-0.142954, -0.363483, 1.0]], ['2, k, 13', [-0.20659, -0.806833, 1.0]], ['2, k, 14', [-0.272195, -1.21459, 1.0]], ['2, k, 15', [-0.199901, -1.26026, 1.0]], ['2, k, 16', [0.0228203, -0.367582, 1.0]], ['2, k, 17', [0.0855488, -0.813061, 1.0]], ['2, k, 18', [0.17351, -1.23157, 1.0]], ['2, k, 19', [0.0511893, -1.27202, 1.0]], ['2, k, 20', [-0.0659567, 0.196285, 1.0]], ['2, k, 21', [-0.351734, -0.465054, 1.0]], ['2, k, 22', [-0.30196, -0.417779, 1.0]], ['2, k, 23', [0.236777, -0.474845, 1.0]], ['2, k, 24', [0.196686, -0.423645, 1.0]]]
[['2, k, 0', [-0.0607532, -0.370004, 1.0]], ['2, k, 1', [-0.0633016, -0.0439372, 1.0]], ['2, k, 2', [-0.0667766, 0.275067, 1.0]], ['2, k, 3', [-0.0346948, 0.420363, 1.0]], ['2, k, 4', [-0.24146, 0.165949, 1.0]], ['2, k, 5', [-0.329163, -0.118288, 1.0]], ['2, k, 6', [-0.363076, -0.365718, 1.0]], ['2, k, 7', [-0.348186, -0.401963, 1.0]], ['2, k, 8', [0.122122, 0.157122, 1.0]], ['2, k, 9', [0.20472, -0.111777, 1.0]], ['2, k, 10', [0.250858, -0.356397, 1.0]], ['2, k, 11', [0.242376, -0.4086, 1.0]], ['2, k, 12', [-0.142915, -0.363364, 1.0]], ['2, k, 13', [-0.206695, -0.806861, 1.0]], ['2, k, 14', [-0.26457, -1.1649, 1.0]], ['2, k, 15', [-0.226831, -1.25148, 1.0]], ['2, k, 16', [0.0228482, -0.367589, 1.0]], ['2, k, 17', [0.086022, -0.800867, 1.0]], ['2, k, 18', [0.170241, -1.23061, 1.0]], ['2, k, 19', [0.0530228, -1.27754, 1.0]], ['2, k, 20', [-0.0658494, 0.196271, 1.0]], ['2, k, 21', [-0.344836, -0.465771, 1.0]], ['2, k, 22', [-0.301033, -0.418122, 1.0]], ['2, k, 23', [0.238179, -0.477211, 1.0]], ['2, k, 24', [0.208566, -0.400929, 1.0]]]
[['2, k, 0', [-0.0608274, -0.369871, 1.0]], ['2, k, 1', [-0.0634181, -0.0437402, 1.0]], ['2, k, 2', [-0.0668716, 0.275473, 1.0]], ['2, k, 3', [-0.0346089, 0.420348, 1.0]], ['2, k, 4', [-0.24145, 0.166059, 1.0]], ['2, k, 5', [-0.328662, -0.119075, 1.0]], ['2, k, 6', [-0.363069, -0.366156, 1.0]], ['2, k, 7', [-0.347654, -0.401796, 1.0]], ['2, k, 8', [0.12225, 0.156908, 1.0]], ['2, k, 9', [0.204548, -0.111926, 1.0]], ['2, k, 10', [0.250855, -0.356445, 1.0]], ['2, k, 11', [0.241647, -0.4106, 1.0]], ['2, k, 12', [-0.142935, -0.363358, 1.0]], ['2, k, 13', [-0.206813, -0.807297, 1.0]], ['2, k, 14', [-0.264802, -1.16499, 1.0]], ['2, k, 15', [-0.227843, -1.25196, 1.0]], ['2, k, 16', [0.0226893, -0.367166, 1.0]], ['2, k, 17', [0.0847277, -0.803827, 1.0]], ['2, k, 18', [0.145114, -1.19052, 1.0]], ['2, k, 19', [0.0607725, -1.25146, 1.0]], ['2, k, 20', [-0.0659649, 0.196613, 1.0]], ['2, k, 21', [-0.341894, -0.463869, 1.0]], ['2, k, 22', [-0.298934, -0.417483, 1.0]], ['2, k, 23', [0.235503, -0.475911, 1.0]], ['2, k, 24', [0.203278, -0.414666, 1.0]]]
[['2, k, 0', [-0.0613788, -0.379759, 1.0]], ['2, k, 1', [-0.062889, -0.0482722, 1.0]], ['2, k, 2', [-0.0656751, 0.274004, 1.0]], ['2, k, 3', [-0.0356039, 0.420478, 1.0]], ['2, k, 4', [-0.24161, 0.16447, 1.0]], ['2, k, 5', [-0.328406, -0.11954, 1.0]], ['2, k, 6', [-0.360735, -0.367114, 1.0]], ['2, k, 7', [-0.352656, -0.402718, 1.0]], ['2, k, 8', [0.122341, 0.155768, 1.0]], ['2, k, 9', [0.204883, -0.115173, 1.0]], ['2, k, 10', [0.251239, -0.359276, 1.0]], ['2, k, 11', [0.24251, -0.409182, 1.0]], ['2, k, 12', [-0.143565, -0.373408, 1.0]], ['2, k, 13', [-0.208168, -0.797262, 1.0]], ['2, k, 14', [-0.267192, -1.15614, 1.0]], ['2, k, 15', [-0.211788, -1.24667, 1.0]], ['2, k, 16', [0.0222481, -0.376951, 1.0]], ['2, k, 17', [0.0850503, -0.802485, 1.0]], ['2, k, 18', [0.151354, -1.20157, 1.0]], ['2, k, 19', [0.0993652, -1.2793, 1.0]], ['2, k, 20', [-0.0649198, 0.194605, 1.0]], ['2, k, 21', [-0.348587, -0.469848, 1.0]], ['2, k, 22', [-0.309105, -0.412969, 1.0]], ['2, k, 23', [0.241622, -0.477069, 1.0]], ['2, k, 24', [0.196547, -0.431575, 1.0]]]
