[['2, k, 0', [466.068, 210.51, 1.0]], ['2, k, 1', [452.793, 242.867, 1.0]], ['2, k, 2', [427.841, 241.425, 1.0]], ['2, k, 3', [417.625, 295.667, 1.0]], ['2, k, 4', [427.921, 342.691, 1.0]], ['2, k, 5', [476.379, 247.207, 1.0]], ['2, k, 6', [485.123, 295.66, 1.0]], ['2, k, 7', [488.13, 335.415, 1.0]], ['2, k, 8', [454.349, 330.907, 1.0]], ['2, k, 9', [439.657, 330.93, 1.0]], ['2, k, 10', [429.279, 405.836, 1.0]], ['2, k, 11', [416.123, 474.869, 1.0]], ['2, k, 12', [473.411, 329.463, 1.0]], ['2, k, 13', [470.462, 402.847, 1.0]], ['2, k, 14', [474.826, 474.899, 1.0]], ['2, k, 15', [461.643, 204.638, 1.0]], ['2, k, 16', [471.91, 206.077, 1.0]], ['2, k, 17', [445.473, 206.085, 1.0]], ['2, k, 18', [474.882, 209.021, 1.0]], ['2, k, 19', [485.144, 498.382, 1.0]], ['2, k, 20', [488.132, 493.929, 1.0]], ['2, k, 21', [467.506, 482.2, 1.0]], ['2, k, 22', [405.824, 499.877, 1.0]], ['2, k, 23', [398.481, 496.906, 1.0]], ['2, k, 24', [417.575, 479.265, 1.0]]]
[['2, k, 0', [464.592, 209.069, 1.0]], ['2, k, 1', [452.789, 242.86, 1.0]], ['2, k, 2', [427.823, 242.792, 1.0]], ['2, k, 3', [417.627, 295.69, 1.0]], ['2, k, 4', [427.861, 344.12, 1.0]], ['2, k, 5', [476.388, 245.745, 1.0]], ['2, k, 6', [485.129, 294.22, 1.0]], ['2, k, 7', [488.136, 335.378, 1.0]], ['2, k, 8', [455.749, 329.487, 1.0]], ['2, k, 9', [439.67, 330.935, 1.0]], ['2, k, 10', [427.932, 405.828, 1.0]], ['2, k, 11', [416.125, 474.876, 1.0]], ['2, k, 12', [474.779, 329.447, 1.0]], ['2, k, 13', [470.447, 401.427, 1.0]], ['2, k, 14', [474.809, 474.839, 1.0]], ['2, k, 15', [460.151, 204.629, 1.0]], ['2, k, 16', [468.984, 204.678, 1.0]], ['2, k, 17', [442.582, 206.073, 1.0]], ['2, k, 18', [474.802, 207.581, 1.0]], ['2, k, 19', [485.123, 498.372, 1.0]], ['2, k, 20', [488.133, 492.509, 1.0]], ['2, k, 21', [466.071, 479.278, 1.0]], ['2, k, 22', [405.819, 499.869, 1.0]], ['2, k, 23', [398.478, 496.898, 1.0]], ['2, k, 24', [417.58, 479.271, 1.0]]]
[['2, k, 0', [466.031, 209.075, 1.0]], ['2, k, 1', [452.801, 242.859, 1.0]], ['2, k, 2', [427.823, 242.794, 1.0]], ['2, k, 3', [417.614, 295.707, 1.0]], ['2, k, 4', [427.822, 344.154, 1.0]], ['2, k, 5', [476.409, 245.735, 1.0]], ['2, k, 6', [486.523, 294.218, 1.0]], ['2, k, 7', [488.123, 335.37, 1.0]], ['2, k, 8', [454.347, 330.935, 1.0]], ['2, k, 9', [439.653, 332.371, 1.0]], ['2, k, 10', [427.93, 405.826, 1.0]], ['2, k, 11', [416.123, 474.878, 1.0]], ['2, k, 12', [473.413, 329.472, 1.0]], ['2, k, 13', [470.446, 401.41, 1.0]], ['2, k, 14', [474.784, 474.883, 1.0]], ['2, k, 15', [461.611, 204.634, 1.0]], ['2, k, 16', [470.452, 206.055, 1.0]], ['2, k, 17', [444.023, 206.073, 1.0]], ['2, k, 18', [474.842, 207.591, 1.0]], ['2, k, 19', [485.108, 498.362, 1.0]], ['2, k, 20', [488.128, 492.494, 1.0]], ['2, k, 21', [466.038, 480.739, 1.0]], ['2, k, 22', [405.819, 499.868, 1.0]], ['2, k, 23', [398.476, 496.895, 1.0]], ['2, k, 24', [417.575, 479.274, 1.0]]]
[['2, k, 0', [464.593, 210.507, 1.0]], ['2, k, 1', [452.809, 242.867, 1.0]], ['2, k, 2', [427.826, 242.801, 1.0]], ['2, k, 3', [417.596, 295.682, 1.0]], ['2, k, 4', [427.79, 344.157, 1.0]], ['2, k, 5', [477.773, 245.745, 1.0]], ['2, k, 6', [486.525, 292.765, 1.0]], ['2, k, 7', [488.146, 335.371, 1.0]], ['2, k, 8', [454.324, 329.49, 1.0]], ['2, k, 9', [439.63, 330.928, 1.0]], ['2, k, 10', [427.932, 405.813, 1.0]], ['2, k, 11', [416.124, 474.878, 1.0]], ['2, k, 12', [473.41, 329.446, 1.0]], ['2, k, 13', [470.432, 399.957, 1.0]], ['2, k, 14', [474.838, 474.884, 1.0]], ['2, k, 15', [460.149, 204.652, 1.0]], ['2, k, 16', [468.989, 206.065, 1.0]], ['2, k, 17', [443.999, 206.092, 1.0]], ['2, k, 18', [474.817, 207.616, 1.0]], ['2, k, 19', [483.682, 498.303, 1.0]], ['2, k, 20', [488.119, 491.027, 1.0]], ['2, k, 21', [466.099, 480.755, 1.0]], ['2, k, 22', [405.819, 499.867, 1.0]], ['2, k, 23', [398.477, 496.895, 1.0]], ['2, k, 24', [417.577, 479.27, 1.0]]]
[['2, k, 0', [464.559, 209.068, 1.0]], ['2, k, 1', [452.808, 242.862, 1.0]], ['2, k, 2', [427.822, 242.798, 1.0]], ['2, k, 3', [417.579, 297.1, 1.0]], ['2, k, 4', [426.36, 345.542, 1.0]], ['2, k, 5', [477.776, 245.732, 1.0]], ['2, k, 6', [485.161, 292.744, 1.0]], ['2, k, 7', [488.155, 335.357, 1.0]], ['2, k, 8', [454.319, 329.457, 1.0]], ['2, k, 9', [439.624, 329.486, 1.0]], ['2, k, 10', [427.934, 405.797, 1.0]], ['2, k, 11', [416.115, 474.884, 1.0]], ['2, k, 12', [473.416, 327.991, 1.0]], ['2, k, 13', [470.452, 399.97, 1.0]], ['2, k, 14', [474.887, 474.837, 1.0]], ['2, k, 15', [458.696, 204.637, 1.0]], ['2, k, 16', [467.538, 204.683, 1.0]], ['2, k, 17', [442.589, 206.081, 1.0]], ['2, k, 18', [474.808, 207.615, 1.0]], ['2, k, 19', [482.214, 498.328, 1.0]], ['2, k, 20', [488.124, 492.48, 1.0]], ['2, k, 21', [468.978, 479.284, 1.0]], ['2, k, 22', [405.825, 499.861, 1.0]], ['2, k, 23', [398.479, 496.892, 1.0]], ['2, k, 24', [417.567, 479.278, 1.0]]]
[['2, k, 0', [463.141, 209.065, 1.0]], ['2, k, 1', [452.815, 242.87, 1.0]], ['2, k, 2', [427.82, 242.809, 1.0]], ['2, k, 3', [417.573, 295.668, 1.0]], ['2, k, 4', [423.434, 344.174, 1.0]], ['2, k, 5', [477.795, 245.737, 1.0]], ['2, k, 6', [486.56, 292.77, 1.0]], ['2, k, 7', [489.52, 335.367, 1.0]], ['2, k, 8', [454.279, 330.919, 1.0]], ['2, k, 9', [439.558, 330.93, 1.0]], ['2, k, 10', [427.928, 405.809, 1.0]], ['2, k, 11', [416.114, 474.891, 1.0]], ['2, k, 12', [473.404, 329.463, 1.0]], ['2, k, 13', [470.444, 401.402, 1.0]], ['2, k, 14', [476.264, 474.889, 1.0]], ['2, k, 15', [457.228, 204.638, 1.0]], ['2, k, 16', [467.499, 204.675, 1.0]], ['2, k, 17', [442.559, 206.086, 1.0]], ['2, k, 18', [473.414, 207.613, 1.0]], ['2, k, 19', [480.758, 496.909, 1.0]], ['2, k, 20', [488.12, 491.042, 1.0]], ['2, k, 21', [471.904, 480.747, 1.0]], ['2, k, 22', [405.828, 499.866, 1.0]], ['2, k, 23', [398.48, 496.897, 1.0]], ['2, k, 24', [417.566, 479.283, 1.0]]]
[['2, k, 0', [463.129, 209.068, 1.0]], ['2, k, 1', [452.81, 242.858, 1.0]], ['2, k, 2', [427.811, 242.805, 1.0]], ['2, k, 3', [417.538, 297.101, 1.0]], ['2, k, 4', [419.095, 345.563, 1.0]], ['2, k, 5', [477.8, 244.316, 1.0]], ['2, k, 6', [486.57, 294.192, 1.0]], ['2, k, 7', [489.549, 336.796, 1.0]], ['2, k, 8', [452.906, 332.366, 1.0]], ['2, k, 9', [438.148, 332.384, 1.0]], ['2, k, 10', [427.926, 405.832, 1.0]], ['2, k, 11', [416.115, 474.885, 1.0]], ['2, k, 12', [473.409, 330.905, 1.0]], ['2, k, 13', [470.431, 401.395, 1.0]], ['2, k, 14', [474.895, 473.403, 1.0]], ['2, k, 15', [457.218, 204.635, 1.0]], ['2, k, 16', [466.085, 204.672, 1.0]], ['2, k, 17', [442.555, 206.082, 1.0]], ['2, k, 18', [473.409, 207.602, 1.0]], ['2, k, 19', [482.205, 498.331, 1.0]], ['2, k, 20', [488.119, 492.477, 1.0]], ['2, k, 21', [469.008, 477.809, 1.0]], ['2, k, 22', [405.83, 499.863, 1.0]], ['2, k, 23', [398.48, 496.894, 1.0]], ['2, k, 24', [417.569, 479.277, 1.0]]]
[['2, k, 0', [463.154, 209.058, 1.0]], ['2, k, 1', [452.817, 242.846, 1.0]], ['2, k, 2', [427.815, 242.808, 1.0]], ['2, k, 3', [417.531, 295.71, 1.0]], ['2, k, 4', [419.043, 344.156, 1.0]], ['2, k, 5', [477.824, 244.289, 1.0]], ['2, k, 6', [486.608, 292.768, 1.0]], ['2, k, 7', [489.568, 336.797, 1.0]], ['2, k, 8', [452.896, 332.367, 1.0]], ['2, k, 9', [438.141, 332.378, 1.0]], ['2, k, 10', [427.929, 405.838, 1.0]], ['2, k, 11', [416.115, 474.876, 1.0]], ['2, k, 12', [473.4, 330.913, 1.0]], ['2, k, 13', [471.884, 401.422, 1.0]], ['2, k, 14', [474.9, 473.397, 1.0]], ['2, k, 15', [457.247, 204.632, 1.0]], ['2, k, 16', [467.512, 204.67, 1.0]], ['2, k, 17', [442.596, 206.086, 1.0]], ['2, k, 18', [474.813, 207.607, 1.0]], ['2, k, 19', [480.755, 498.285, 1.0]], ['2, k, 20', [488.097, 491.037, 1.0]], ['2, k, 21', [470.434, 477.805, 1.0]], ['2, k, 22', [405.828, 499.862, 1.0]], ['2, k, 23', [398.48, 496.892, 1.0]], ['2, k, 24', [417.573, 479.258, 1.0]]]
[['2, k, 0', [464.578, 207.615, 1.0]], ['2, k, 1', [452.816, 242.848, 1.0]], ['2, k, 2', [427.816, 242.805, 1.0]], ['2, k, 3', [416.153, 295.677, 1.0]], ['2, k, 4', [417.547, 344.122, 1.0]], ['2, k, 5', [477.829, 244.295, 1.0]], ['2, k, 6', [486.596, 292.758, 1.0]], ['2, k, 7', [489.58, 335.405, 1.0]], ['2, k, 8', [452.831, 330.926, 1.0]], ['2, k, 9', [436.669, 330.92, 1.0]], ['2, k, 10', [427.927, 405.819, 1.0]], ['2, k, 11', [416.114, 474.879, 1.0]], ['2, k, 12', [473.33, 329.481, 1.0]], ['2, k, 13', [470.461, 401.423, 1.0]], ['2, k, 14', [474.877, 473.394, 1.0]], ['2, k, 15', [458.724, 204.587, 1.0]], ['2, k, 16', [468.985, 204.637, 1.0]], ['2, k, 17', [444.038, 204.685, 1.0]], ['2, k, 18', [474.838, 207.573, 1.0]], ['2, k, 19', [482.212, 498.291, 1.0]], ['2, k, 20', [488.102, 491.028, 1.0]], ['2, k, 21', [468.982, 477.804, 1.0]], ['2, k, 22', [405.829, 499.861, 1.0]], ['2, k, 23', [398.481, 496.892, 1.0]], ['2, k, 24', [417.569, 479.267, 1.0]]]
[['2, k, 0', [464.58, 207.602, 1.0]], ['2, k, 1', [452.807, 242.842, 1.0]], ['2, k, 2', [427.807, 241.433, 1.0]], ['2, k, 3', [416.127, 295.665, 1.0]], ['2, k, 4', [416.103, 344.127, 1.0]], ['2, k, 5', [477.831, 244.309, 1.0]], ['2, k, 6', [486.617, 294.193, 1.0]], ['2, k, 7', [491.009, 336.803, 1.0]], ['2, k, 8', [452.815, 330.947, 1.0]], ['2, k, 9', [435.226, 330.946, 1.0]], ['2, k, 10', [427.918, 404.422, 1.0]], ['2, k, 11', [416.114, 474.857, 1.0]], ['2, k, 12', [471.941, 330.906, 1.0]], ['2, k, 13', [470.468, 401.412, 1.0]], ['2, k, 14', [474.885, 473.363, 1.0]], ['2, k, 15', [458.727, 204.571, 1.0]], ['2, k, 16', [468.997, 204.627, 1.0]], ['2, k, 17', [444.04, 204.671, 1.0]], ['2, k, 18', [474.848, 207.57, 1.0]], ['2, k, 19', [482.207, 496.916, 1.0]], ['2, k, 20', [488.1, 491.015, 1.0]], ['2, k, 21', [469.005, 477.771, 1.0]], ['2, k, 22', [405.83, 499.865, 1.0]], ['2, k, 23', [398.481, 496.895, 1.0]], ['2, k, 24', [417.572, 477.857, 1.0]]]
[['2, k, 0', [463.087, 207.584, 1.0]], ['2, k, 1', [452.8, 242.835, 1.0]], ['2, k, 2', [426.405, 242.792, 1.0]], ['2, k, 3', [416.095, 295.681, 1.0]], ['2, k, 4', [416.052, 344.154, 1.0]], ['2, k, 5', [479.242, 244.291, 1.0]], ['2, k, 6', [486.613, 294.196, 1.0]], ['2, k, 7', [491.037, 336.819, 1.0]], ['2, k, 8', [452.82, 332.37, 1.0]], ['2, k, 9', [435.2, 332.373, 1.0]], ['2, k, 10', [427.921, 404.422, 1.0]], ['2, k, 11', [416.116, 474.85, 1.0]], ['2, k, 12', [473.352, 330.921, 1.0]], ['2, k, 13', [471.885, 401.438, 1.0]], ['2, k, 14', [474.878, 473.381, 1.0]], ['2, k, 15', [454.335, 203.193, 1.0]], ['2, k, 16', [466.055, 204.605, 1.0]], ['2, k, 17', [442.549, 204.665, 1.0]], ['2, k, 18', [473.412, 207.555, 1.0]], ['2, k, 19', [482.22, 498.299, 1.0]], ['2, k, 20', [488.102, 491.033, 1.0]], ['2, k, 21', [468.985, 477.789, 1.0]], ['2, k, 22', [405.833, 499.866, 1.0]], ['2, k, 23', [398.48, 496.894, 1.0]], ['2, k, 24', [417.566, 477.853, 1.0]]]
