[['2, k, 0', [-1.71761, 90.77036, 1.0]], ['2, k, 1', [-0.5896521991559833, 121.70318016031386, 1.0]], ['2, k, 2', [0.24791479409493514, 145.01058765421453, 1.0]], ['2, k, 3', [0.4725401756461811, 151.60584425397417, 1.0]], ['2, k, 4', [16.507835705808468, 139.603697330569, 1.0]], ['2, k, 5', [23.878053506580926, 112.86682283026398, 1.0]], ['2, k, 6', [25.466248584949994, 90.04057580739172, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-17.9513822670435, 143.2632984688354, 1.0]], ['2, k, 9', [-40.67021229497901, 145.87921113578443, 1.0]], ['2, k, 10', [-52.9747706068552, 166.86429615881082, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [5.790275026732925, 90.2526206487525, 1.0]], ['2, k, 13', [7.965288483474161, 48.29496792150829, 1.0]], ['2, k, 14', [7.855597668042074, 11.388017545815586, 1.0]], ['2, k, 15', [9.017927385381244, 3.614911822221873, 1.0]], ['2, k, 16', [-9.16888278657999, 90.96595942599845, 1.0]], ['2, k, 17', [-13.005131519067715, 50.125051030081906, 1.0]], ['2, k, 18', [-15.555581766533189, 12.201056401804074, 1.0]], ['2, k, 19', [-16.15646511128538, 4.392033100907317, 1.0]], ['2, k, 20', [0.24791479409493514, 145.01058765421453, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-1.7133200000000002, 90.77036, 1.0]], ['2, k, 1', [-0.590379710165845, 121.69733242839489, 1.0]], ['2, k, 2', [0.24445247136699044, 145.0050580035431, 1.0]], ['2, k, 3', [0.4677072845265341, 151.60047084320922, 1.0]], ['2, k, 4', [16.506573454612475, 139.60113216147232, 1.0]], ['2, k, 5', [23.895748417033147, 112.86309987954034, 1.0]], ['2, k, 6', [25.46521087163699, 90.07110108572407, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-17.96222116767681, 143.2981246031325, 1.0]], ['2, k, 9', [-40.66954207577166, 145.86797075915584, 1.0]], ['2, k, 10', [-52.97396892140128, 166.8633188930747, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [5.794433356633998, 90.25497081270674, 1.0]], ['2, k, 13', [7.955533468802773, 48.338670008216305, 1.0]], ['2, k, 14', [7.820686430792858, 11.316969385511406, 1.0]], ['2, k, 15', [8.86972074024231, 3.59718175052038, 1.0]], ['2, k, 16', [-9.168942245342143, 90.96589544851538, 1.0]], ['2, k, 17', [-13.009393240874468, 50.12029849495951, 1.0]], ['2, k, 18', [-15.575128556374647, 12.265240527487862, 1.0]], ['2, k, 19', [-16.153694326102503, 4.43491085164426, 1.0]], ['2, k, 20', [0.24445247136699044, 145.0050580035431, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-1.706306, 90.77036, 1.0]], ['2, k, 1', [-0.5834065653779374, 121.69421745933641, 1.0]], ['2, k, 2', [0.25121878348869714, 145.0020886430626, 1.0]], ['2, k, 3', [0.4743723678821194, 151.597572696709, 1.0]], ['2, k, 4', [16.513564548899375, 139.59917977227516, 1.0]], ['2, k, 5', [23.919539074551125, 112.8369137305514, 1.0]], ['2, k, 6', [25.46345520297154, 90.09236820064515, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-17.96917521212859, 143.2777830018659, 1.0]], ['2, k, 9', [-40.6674857194736, 145.86532369679256, 1.0]], ['2, k, 10', [-52.955934786016286, 166.8358466132399, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [5.799872503953587, 90.25523564302615, 1.0]], ['2, k, 13', [7.9781281034151075, 48.305616957875735, 1.0]], ['2, k, 14', [7.81179061987395, 11.31718431585427, 1.0]], ['2, k, 15', [8.779689064337996, 3.5967852155099624, 1.0]], ['2, k, 16', [-9.164891282504053, 90.96443100051614, 1.0]], ['2, k, 17', [-13.00518010276659, 50.12021383997069, 1.0]], ['2, k, 18', [-15.56770592779359, 12.29648251139546, 1.0]], ['2, k, 19', [-16.202458479253075, 4.445687662545089, 1.0]], ['2, k, 20', [0.25121878348869714, 145.0020886430626, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-1.70156, 90.77036, 1.0]], ['2, k, 1', [-0.5806737329070357, 121.6915893337548, 1.0]], ['2, k, 2', [0.25220469390776395, 144.99917324824898, 1.0]], ['2, k, 3', [0.4745899452715182, 151.59471268670396, 1.0]], ['2, k, 4', [16.520340736247807, 139.59116118509746, 1.0]], ['2, k, 5', [23.938190239838075, 112.81881020348746, 1.0]], ['2, k, 6', [25.464618180593487, 90.09434875210047, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-17.97212731186322, 143.25572020241103, 1.0]], ['2, k, 9', [-40.656157699092304, 145.86721607402916, 1.0]], ['2, k, 10', [-52.940768692364955, 166.81132549942615, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [5.805690890518095, 90.25582289878261, 1.0]], ['2, k, 13', [7.99019075065343, 48.353110821755955, 1.0]], ['2, k, 14', [7.80824177169847, 11.359072644918342, 1.0]], ['2, k, 15', [8.699272059378895, 3.5979639914411408, 1.0]], ['2, k, 16', [-9.161612805183601, 90.96293033220162, 1.0]], ['2, k, 17', [-12.997391582527706, 50.12585513613176, 1.0]], ['2, k, 18', [-15.558506256637584, 12.338782391231895, 1.0]], ['2, k, 19', [-16.21370242101851, 4.446845499835655, 1.0]], ['2, k, 20', [0.25220469390776395, 144.99917324824898, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-1.697108, 90.77036, 1.0]], ['2, k, 1', [-0.5801278991051821, 121.68989044818471, 1.0]], ['2, k, 2', [0.24880293902240191, 144.99599341991785, 1.0]], ['2, k, 3', [0.46950951694058773, 151.5916791582999, 1.0]], ['2, k, 4', [16.52040835746, 139.58894399200375, 1.0]], ['2, k, 5', [23.951208791016708, 112.80945046628051, 1.0]], ['2, k, 6', [25.4757342617111, 90.10456039405999, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-17.985721485406664, 143.24080340339194, 1.0]], ['2, k, 9', [-40.65697074783604, 145.89403484703112, 1.0]], ['2, k, 10', [-52.9412649085954, 166.74778454580473, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [5.809319995150599, 90.25759115338089, 1.0]], ['2, k, 13', [7.988991616257182, 48.39548685501878, 1.0]], ['2, k, 14', [7.794969698489107, 11.415731896837883, 1.0]], ['2, k, 15', [8.64911337544905, 3.6721206156877813, 1.0]], ['2, k, 16', [-9.15915206564907, 90.9613743607798, 1.0]], ['2, k, 17', [-12.989167287560791, 50.12933861727818, 1.0]], ['2, k, 18', [-15.558815079380226, 12.355996310267578, 1.0]], ['2, k, 19', [-16.211404049353693, 4.450072162538901, 1.0]], ['2, k, 20', [0.24880293902240191, 144.99599341991785, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-1.694404, 90.77036, 1.0]], ['2, k, 1', [-0.5805302778390562, 121.69058530972987, 1.0]], ['2, k, 2', [0.24424009262271065, 144.99465946936704, 1.0]], ['2, k, 3', [0.46326777574223155, 151.5905159349276, 1.0]], ['2, k, 4', [16.52207706594584, 139.58715069313595, 1.0]], ['2, k, 5', [23.96579026398493, 112.80613594379763, 1.0]], ['2, k, 6', [25.48608413439928, 90.09636340310567, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-17.99635938039363, 143.2305055724252, 1.0]], ['2, k, 9', [-40.66499862492722, 145.92765219723213, 1.0]], ['2, k, 10', [-52.9497013441588, 166.57720011421225, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [5.810204867492903, 90.25852805645549, 1.0]], ['2, k, 13', [7.992979236595747, 48.42744857791691, 1.0]], ['2, k, 14', [7.791942773717506, 11.495729112495248, 1.0]], ['2, k, 15', [8.629071063853967, 3.785725742070168, 1.0]], ['2, k, 16', [-9.157940136914842, 90.96000618294964, 1.0]], ['2, k, 17', [-12.979977543530271, 50.12702426078082, 1.0]], ['2, k, 18', [-15.551773794224946, 12.350707587025731, 1.0]], ['2, k, 19', [-16.190059305536817, 4.478702551110071, 1.0]], ['2, k, 20', [0.24424009262271065, 144.99465946936704, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-1.6935499999999997, 90.77036, 1.0]], ['2, k, 1', [-0.5811586411890399, 121.69111642754393, 1.0]], ['2, k, 2', [0.24102329110369242, 144.9917966486282, 1.0]], ['2, k, 3', [0.4591742678958808, 151.58781471034573, 1.0]], ['2, k, 4', [16.5368210084534, 139.58200726182554, 1.0]], ['2, k, 5', [23.98565770055155, 112.81485957999365, 1.0]], ['2, k, 6', [25.5047536785449, 90.04551664296622, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-17.992113668033262, 143.22200952677034, 1.0]], ['2, k, 9', [-40.65286228770103, 145.9744806681792, 1.0]], ['2, k, 10', [-52.98747874793962, 166.29924127091817, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [5.813328491632234, 90.25684363202033, 1.0]], ['2, k, 13', [7.9975862800258986, 48.491373953791026, 1.0]], ['2, k, 14', [7.789402033923574, 11.5577630004923, 1.0]], ['2, k, 15', [8.577421269145237, 3.8818104958527595, 1.0]], ['2, k, 16', [-9.156991647608065, 90.95966301821518, 1.0]], ['2, k, 17', [-12.96504817496956, 50.137080897498755, 1.0]], ['2, k, 18', [-15.54139630840928, 12.34884485955196, 1.0]], ['2, k, 19', [-16.20368695291809, 4.561455258755224, 1.0]], ['2, k, 20', [0.24102329110369242, 144.9917966486282, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-1.6932500000000001, 90.77053, 1.0]], ['2, k, 1', [-0.5805530250793687, 121.69177494718934, 1.0]], ['2, k, 2', [0.24014924791516926, 144.9897839537516, 1.0]], ['2, k, 3', [0.4579719175461113, 151.5859554152955, 1.0]], ['2, k, 4', [16.546766394381716, 139.57777170049894, 1.0]], ['2, k, 5', [24.002530989891753, 112.8166145755027, 1.0]], ['2, k, 6', [25.519924460657386, 90.00164599223672, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-17.99141775958353, 143.23931512273862, 1.0]], ['2, k, 9', [-40.65051393412636, 145.99773923273196, 1.0]], ['2, k, 10', [-53.02485784048094, 165.93321784547365, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [5.8126657121983465, 90.25595490605782, 1.0]], ['2, k, 13', [7.9991458996998706, 48.51402372494862, 1.0]], ['2, k, 14', [7.777363238410783, 11.553865942820295, 1.0]], ['2, k, 15', [8.554046900206622, 3.9273912956601826, 1.0]], ['2, k, 16', [-9.157854574379687, 90.96013114189921, 1.0]], ['2, k, 17', [-12.95280624392668, 50.14437282844862, 1.0]], ['2, k, 18', [-15.543609581581887, 12.309305705607038, 1.0]], ['2, k, 19', [-16.20852020097424, 4.6088779147528935, 1.0]], ['2, k, 20', [0.24014924791516926, 144.9897839537516, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-1.6930799999999997, 90.770806, 1.0]], ['2, k, 1', [-0.5787010093507596, 121.69251183374816, 1.0]], ['2, k, 2', [0.24320392885274883, 144.988625432037, 1.0]], ['2, k, 3', [0.46180909705222006, 151.5849064346388, 1.0]], ['2, k, 4', [16.558090220247642, 139.5750034643375, 1.0]], ['2, k, 5', [24.021377798547732, 112.8132757197911, 1.0]], ['2, k, 6', [25.532802614608553, 89.97876496508403, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-17.989797817963783, 143.25222304989057, 1.0]], ['2, k, 9', [-40.652559043242036, 146.0174604359074, 1.0]], ['2, k, 10', [-53.01848179122467, 165.49183789975106, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [5.811397703656667, 90.25472432694855, 1.0]], ['2, k, 13', [8.008088078803402, 48.49950366423494, 1.0]], ['2, k, 14', [7.783038988285191, 11.502426079896274, 1.0]], ['2, k, 15', [8.547539974905794, 3.9296640167264485, 1.0]], ['2, k, 16', [-9.158833864428376, 90.96099052424196, 1.0]], ['2, k, 17', [-12.941197686925909, 50.135117516305904, 1.0]], ['2, k, 18', [-15.548802467341318, 12.257180892571846, 1.0]], ['2, k, 19', [-16.19629431812781, 4.625533288659838, 1.0]], ['2, k, 20', [0.24320392885274883, 144.988625432037, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-1.693066, 90.769396, 1.0]], ['2, k, 1', [-0.575878746306224, 121.69162625938262, 1.0]], ['2, k, 2', [0.24826060753403997, 144.9868437579048, 1.0]], ['2, k, 3', [0.4678129095364465, 151.5832841603325, 1.0]], ['2, k, 4', [16.575104449530258, 139.57113450475995, 1.0]], ['2, k, 5', [24.03998978064658, 112.81228842807457, 1.0]], ['2, k, 6', [25.534552524539688, 89.949819025343, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-17.97891803004049, 143.25541072105702, 1.0]], ['2, k, 9', [-40.63874686989247, 145.96790056573897, 1.0]], ['2, k, 10', [-52.87333593263687, 164.73922986362336, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [5.813208677600638, 90.25157949765995, 1.0]], ['2, k, 13', [8.016042490563686, 48.48236628015284, 1.0]], ['2, k, 14', [7.791145040587475, 11.473272187891354, 1.0]], ['2, k, 15', [8.53719442076304, 3.9025913559659378, 1.0]], ['2, k, 16', [-9.157957764216462, 90.96047260331375, 1.0]], ['2, k, 17', [-12.934983344355718, 50.07270163170655, 1.0]], ['2, k, 18', [-15.547794676120494, 12.221321945016157, 1.0]], ['2, k, 19', [-16.184055694579175, 4.536045436549084, 1.0]], ['2, k, 20', [0.24826060753403997, 144.9868437579048, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-1.693318, 90.767668, 1.0]], ['2, k, 1', [-0.5729026000157129, 121.69065487360696, 1.0]], ['2, k, 2', [0.25347361595604384, 144.98624191417954, 1.0]], ['2, k, 3', [0.4738402734312847, 151.5828437308542, 1.0]], ['2, k, 4', [16.59049050735811, 139.5703815980605, 1.0]], ['2, k, 5', [24.052750467015343, 112.80671636344421, 1.0]], ['2, k, 6', [25.53719154826324, 89.8971119699348, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-17.972069823674197, 143.27459274637926, 1.0]], ['2, k, 9', [-40.614817294536536, 145.87231253203632, 1.0]], ['2, k, 10', [-52.757327632667256, 163.91423398866712, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [5.814838463330691, 90.24848839448437, 1.0]], ['2, k, 13', [8.022264282835929, 48.43867709692076, 1.0]], ['2, k, 14', [7.801367733932737, 11.447643261350542, 1.0]], ['2, k, 15', [8.519019534095474, 3.8969584314532018, 1.0]], ['2, k, 16', [-9.1569190527096, 90.959748807729, 1.0]], ['2, k, 17', [-12.929910135276849, 50.03022511027429, 1.0]], ['2, k, 18', [-15.549958022386608, 12.164397809820613, 1.0]], ['2, k, 19', [-16.197684566627235, 4.434594484478845, 1.0]], ['2, k, 20', [0.25347361595604384, 144.98624191417954, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
