[[0, 398.506, 184.077, 0.0533324, 1.0], [1, 420.524, 220.816, 0.711485, 1.0], [2, 391.125, 217.871, 0.697408, 1.0], [3, 379.354, 273.686, 0.711578, 1.0], [4, 376.443, 320.644, 0.451264, 1.0], [5, 452.851, 226.692, 0.671171, 1.0], [6, 507.185, 264.916, 0.838316, 1.0], [7, 474.832, 320.678, 0.889385, 1.0], [8, 413.202, 345.593, 0.674656, 1.0], [9, 392.544, 344.147, 0.658988, 1.0], [10, 394.109, 435.21, 0.769909, 1.0], [11, 407.355, 499.825, 0.856359, 1.0], [12, 436.644, 345.619, 0.652111, 1.0], [13, 442.55, 427.819, 0.801713, 1.0], [14, 458.69, 493.953, 0.784168, 1.0], [15, 0, 0, 0, 1.0], [16, 405.84, 179.644, 0.0734655, 1.0], [17, 0, 0, 0, 1.0], [18, 427.833, 182.573, 0.16433, 1.0], [19, 461.585, 523.375, 0.786724, 1.0], [20, 467.539, 521.823, 0.750376, 1.0], [21, 455.805, 496.908, 0.606588, 1.0], [22, 394.109, 526.292, 0.506793, 1.0], [23, 388.192, 523.28, 0.588863, 1.0], [24, 417.582, 501.345, 0.78063, 1.0]]
[[0, 385.294, 194.329, 0.135473, 1.0], [1, 419.063, 219.332, 0.735611, 1.0], [2, 386.771, 217.883, 0.642494, 1.0], [3, 376.44, 267.801, 0.550088, 1.0], [4, 372.101, 308.897, 0.425064, 1.0], [5, 452.789, 225.167, 0.661772, 1.0], [6, 508.6, 264.862, 0.855124, 1.0], [7, 474.858, 319.208, 0.869349, 1.0], [8, 414.594, 345.588, 0.669504, 1.0], [9, 391.165, 344.129, 0.640773, 1.0], [10, 394.094, 435.187, 0.761153, 1.0], [11, 407.36, 499.822, 0.855085, 1.0], [12, 436.678, 345.628, 0.651848, 1.0], [13, 442.573, 427.828, 0.786342, 1.0], [14, 458.718, 493.954, 0.782948, 1.0], [15, 382.329, 187.011, 0.108735, 1.0], [16, 394.076, 182.63, 0.159763, 1.0], [17, 0, 0, 0, 1.0], [18, 419.039, 182.569, 0.306353, 1.0], [19, 461.583, 523.379, 0.781139, 1.0], [20, 467.536, 521.83, 0.746425, 1.0], [21, 457.257, 496.902, 0.598409, 1.0], [22, 394.097, 526.291, 0.505391, 1.0], [23, 388.186, 523.277, 0.587336, 1.0], [24, 417.596, 501.34, 0.781919, 1.0]]
[[0, 392.614, 189.936, 0.115385, 1.0], [1, 419.087, 219.3, 0.738023, 1.0], [2, 385.301, 217.844, 0.661225, 1.0], [3, 373.52, 266.342, 0.615095, 1.0], [4, 370.651, 307.438, 0.576333, 1.0], [5, 452.872, 223.714, 0.655383, 1.0], [6, 508.624, 264.837, 0.86596, 1.0], [7, 476.273, 319.19, 0.863089, 1.0], [8, 413.19, 344.167, 0.670482, 1.0], [9, 391.149, 344.115, 0.643973, 1.0], [10, 394.114, 432.282, 0.745037, 1.0], [11, 407.362, 499.814, 0.852081, 1.0], [12, 436.646, 345.588, 0.649724, 1.0], [13, 442.569, 427.805, 0.785735, 1.0], [14, 458.715, 493.95, 0.782383, 1.0], [15, 385.283, 182.63, 0.104234, 1.0], [16, 401.42, 181.104, 0.137208, 1.0], [17, 0, 0, 0, 1.0], [18, 423.462, 181.157, 0.26225, 1.0], [19, 461.588, 523.379, 0.782114, 1.0], [20, 467.54, 521.829, 0.746605, 1.0], [21, 457.251, 496.909, 0.605042, 1.0], [22, 394.099, 526.302, 0.492618, 1.0], [23, 386.767, 523.29, 0.57462, 1.0], [24, 417.598, 501.333, 0.777646, 1.0]]
[[0, 394.116, 191.389, 0.0821562, 1.0], [1, 421.993, 217.905, 0.728719, 1.0], [2, 386.759, 216.419, 0.65594, 1.0], [3, 370.627, 264.907, 0.706543, 1.0], [4, 370.624, 308.901, 0.642442, 1.0], [5, 455.757, 222.265, 0.623076, 1.0], [6, 510.056, 263.428, 0.887238, 1.0], [7, 476.353, 316.272, 0.846532, 1.0], [8, 414.613, 345.585, 0.680481, 1.0], [9, 391.151, 344.132, 0.649005, 1.0], [10, 394.121, 435.191, 0.74438, 1.0], [11, 407.361, 499.816, 0.854428, 1.0], [12, 438.106, 345.62, 0.663615, 1.0], [13, 443.995, 427.863, 0.793609, 1.0], [14, 458.713, 493.964, 0.784732, 1.0], [15, 391.153, 184.052, 0.0729903, 1.0], [16, 404.377, 181.107, 0.108106, 1.0], [17, 0, 0, 0, 1.0], [18, 427.824, 181.141, 0.213088, 1.0], [19, 461.59, 523.383, 0.786027, 1.0], [20, 467.542, 521.833, 0.750899, 1.0], [21, 457.252, 496.911, 0.609948, 1.0], [22, 394.104, 526.295, 0.498879, 1.0], [23, 388.187, 523.28, 0.579407, 1.0], [24, 417.597, 501.33, 0.78311, 1.0]]
[[0, 394.059, 191.435, 0.194555, 1.0], [1, 419.03, 219.376, 0.759924, 1.0], [2, 382.399, 219.299, 0.708692, 1.0], [3, 369.149, 266.345, 0.763435, 1.0], [4, 370.579, 310.318, 0.730868, 1.0], [5, 452.882, 222.271, 0.671946, 1.0], [6, 510.1, 263.371, 0.896496, 1.0], [7, 476.395, 314.796, 0.846513, 1.0], [8, 414.615, 345.593, 0.684969, 1.0], [9, 391.126, 344.151, 0.650533, 1.0], [10, 394.113, 435.19, 0.752276, 1.0], [11, 408.751, 499.797, 0.852854, 1.0], [12, 438.128, 345.62, 0.668846, 1.0], [13, 444.027, 427.876, 0.789752, 1.0], [14, 458.699, 493.959, 0.784618, 1.0], [15, 385.297, 184.053, 0.187172, 1.0], [16, 401.446, 181.149, 0.219645, 1.0], [17, 382.359, 187.022, 0.08798, 1.0], [18, 423.447, 181.159, 0.393547, 1.0], [19, 461.594, 523.384, 0.782796, 1.0], [20, 467.541, 521.834, 0.749957, 1.0], [21, 455.791, 498.297, 0.615922, 1.0], [22, 394.106, 526.298, 0.497367, 1.0], [23, 388.185, 523.278, 0.575916, 1.0], [24, 417.61, 501.304, 0.791705, 1.0]]
[[0, 391.169, 191.397, 0.165827, 1.0], [1, 419.039, 219.311, 0.763835, 1.0], [2, 382.369, 217.9, 0.724562, 1.0], [3, 369.133, 270.732, 0.753725, 1.0], [4, 370.591, 311.816, 0.703309, 1.0], [5, 454.305, 219.376, 0.653024, 1.0], [6, 510.122, 263.334, 0.888015, 1.0], [7, 479.237, 313.322, 0.84077, 1.0], [8, 414.64, 345.57, 0.685643, 1.0], [9, 391.149, 344.13, 0.649837, 1.0], [10, 394.118, 435.192, 0.741206, 1.0], [11, 407.364, 499.807, 0.85273, 1.0], [12, 438.157, 345.596, 0.676189, 1.0], [13, 444.032, 427.874, 0.78013, 1.0], [14, 458.683, 493.933, 0.78131, 1.0], [15, 383.824, 182.61, 0.150629, 1.0], [16, 398.488, 181.098, 0.187293, 1.0], [17, 382.303, 184.12, 0.0749469, 1.0], [18, 420.513, 179.677, 0.361814, 1.0], [19, 461.606, 523.387, 0.774772, 1.0], [20, 467.552, 521.835, 0.741396, 1.0], [21, 455.782, 496.891, 0.6116, 1.0], [22, 394.095, 526.304, 0.495112, 1.0], [23, 386.761, 523.287, 0.577361, 1.0], [24, 417.6, 501.311, 0.786938, 1.0]]
[[0, 392.594, 184.092, 0.181117, 1.0], [1, 417.621, 219.359, 0.781663, 1.0], [2, 382.323, 219.324, 0.742429, 1.0], [3, 369.115, 266.344, 0.755571, 1.0], [4, 369.136, 308.881, 0.76502, 1.0], [5, 452.894, 220.795, 0.666313, 1.0], [6, 510.139, 261.935, 0.871372, 1.0], [7, 480.731, 311.907, 0.840748, 1.0], [8, 414.609, 345.608, 0.681521, 1.0], [9, 391.114, 344.166, 0.645278, 1.0], [10, 394.108, 435.229, 0.754956, 1.0], [11, 407.361, 499.814, 0.852209, 1.0], [12, 438.139, 345.636, 0.667198, 1.0], [13, 445.473, 427.91, 0.774381, 1.0], [14, 458.688, 493.928, 0.78097, 1.0], [15, 383.835, 181.082, 0.161813, 1.0], [16, 399.961, 176.712, 0.195259, 1.0], [17, 380.889, 184.097, 0.0877934, 1.0], [18, 420.5, 179.633, 0.369134, 1.0], [19, 461.605, 523.387, 0.775204, 1.0], [20, 467.556, 521.836, 0.738936, 1.0], [21, 455.778, 496.883, 0.61187, 1.0], [22, 394.094, 526.301, 0.496899, 1.0], [23, 386.759, 523.286, 0.579964, 1.0], [24, 417.598, 501.32, 0.780767, 1.0]]
[[0, 395.584, 181.167, 0.186952, 1.0], [1, 420.519, 216.404, 0.757843, 1.0], [2, 382.374, 216.351, 0.729874, 1.0], [3, 369.097, 263.37, 0.714341, 1.0], [4, 369.078, 301.576, 0.66382, 1.0], [5, 458.704, 217.845, 0.667327, 1.0], [6, 510.155, 261.913, 0.869024, 1.0], [7, 480.722, 311.902, 0.844341, 1.0], [8, 414.625, 344.151, 0.675213, 1.0], [9, 391.095, 342.676, 0.631536, 1.0], [10, 394.119, 436.656, 0.748503, 1.0], [11, 407.365, 499.804, 0.852653, 1.0], [12, 439.535, 345.586, 0.671468, 1.0], [13, 445.494, 427.892, 0.772853, 1.0], [14, 458.68, 492.484, 0.787179, 1.0], [15, 392.586, 175.251, 0.166746, 1.0], [16, 405.859, 170.896, 0.204197, 1.0], [17, 385.272, 182.571, 0.0939696, 1.0], [18, 427.85, 173.816, 0.349012, 1.0], [19, 461.601, 523.39, 0.768624, 1.0], [20, 467.558, 521.837, 0.732492, 1.0], [21, 455.785, 495.429, 0.596579, 1.0], [22, 394.098, 526.298, 0.493473, 1.0], [23, 386.758, 523.284, 0.575883, 1.0], [24, 417.594, 501.308, 0.785841, 1.0]]
[[0, 397.04, 182.606, 0.170882, 1.0], [1, 420.5, 216.349, 0.762206, 1.0], [2, 382.372, 214.909, 0.728568, 1.0], [3, 367.644, 256.069, 0.703962, 1.0], [4, 369.075, 300.137, 0.753578, 1.0], [5, 458.688, 217.798, 0.675591, 1.0], [6, 510.168, 260.461, 0.855964, 1.0], [7, 480.729, 311.881, 0.850137, 1.0], [8, 414.632, 342.696, 0.667737, 1.0], [9, 389.693, 339.766, 0.628041, 1.0], [10, 394.122, 435.205, 0.73244, 1.0], [11, 408.749, 499.796, 0.850785, 1.0], [12, 439.549, 344.156, 0.669917, 1.0], [13, 445.502, 427.887, 0.768902, 1.0], [14, 458.68, 492.495, 0.785565, 1.0], [15, 392.611, 178.181, 0.163275, 1.0], [16, 407.316, 172.345, 0.190085, 1.0], [17, 388.208, 182.606, 0.101144, 1.0], [18, 427.869, 175.262, 0.34114, 1.0], [19, 461.609, 523.389, 0.772778, 1.0], [20, 468.965, 521.839, 0.735699, 1.0], [21, 455.775, 496.845, 0.605877, 1.0], [22, 394.1, 526.293, 0.491394, 1.0], [23, 386.76, 523.281, 0.570842, 1.0], [24, 417.598, 501.305, 0.785121, 1.0]]
[[0, 394.056, 184.101, 0.124149, 1.0], [1, 420.558, 216.401, 0.751442, 1.0], [2, 383.817, 211.993, 0.658188, 1.0], [3, 364.686, 253.123, 0.765343, 1.0], [4, 367.657, 300.066, 0.811774, 1.0], [5, 457.255, 219.313, 0.642928, 1.0], [6, 511.54, 258.981, 0.851928, 1.0], [7, 482.215, 311.823, 0.858909, 1.0], [8, 414.63, 342.674, 0.662199, 1.0], [9, 389.686, 338.293, 0.631424, 1.0], [10, 394.101, 438.128, 0.757548, 1.0], [11, 408.756, 499.795, 0.850993, 1.0], [12, 439.551, 344.157, 0.671875, 1.0], [13, 446.946, 427.905, 0.771319, 1.0], [14, 458.687, 492.47, 0.784594, 1.0], [15, 386.762, 181.115, 0.110103, 1.0], [16, 404.332, 175.271, 0.141682, 1.0], [17, 382.318, 182.612, 0.0552528, 1.0], [18, 427.829, 178.171, 0.264933, 1.0], [19, 461.608, 523.382, 0.775389, 1.0], [20, 468.975, 521.83, 0.733616, 1.0], [21, 455.763, 495.436, 0.598495, 1.0], [22, 394.09, 526.295, 0.486692, 1.0], [23, 386.753, 523.282, 0.566957, 1.0], [24, 417.61, 501.3, 0.780524, 1.0]]
[[0, 391.162, 185.556, 0.116596, 1.0], [1, 419.026, 216.415, 0.812859, 1.0], [2, 380.925, 214.888, 0.738413, 1.0], [3, 360.357, 254.574, 0.775063, 1.0], [4, 367.65, 300.112, 0.810057, 1.0], [5, 455.796, 217.878, 0.680235, 1.0], [6, 511.545, 257.536, 0.850774, 1.0], [7, 482.21, 311.78, 0.858587, 1.0], [8, 414.65, 342.658, 0.659608, 1.0], [9, 389.704, 339.731, 0.630215, 1.0], [10, 394.105, 438.161, 0.764261, 1.0], [11, 408.754, 499.795, 0.851711, 1.0], [12, 439.573, 342.704, 0.6735, 1.0], [13, 446.951, 427.864, 0.767683, 1.0], [14, 458.683, 492.466, 0.78589, 1.0], [15, 383.855, 181.147, 0.114123, 1.0], [16, 399.95, 176.734, 0.135971, 1.0], [17, 382.287, 182.619, 0.0704077, 1.0], [18, 420.544, 178.202, 0.284779, 1.0], [19, 461.61, 523.382, 0.776516, 1.0], [20, 468.976, 521.83, 0.736366, 1.0], [21, 455.762, 495.435, 0.599897, 1.0], [22, 394.089, 526.294, 0.487219, 1.0], [23, 386.752, 523.282, 0.566363, 1.0], [24, 417.61, 501.298, 0.783622, 1.0]]
