[['2, k, 0', [398.506, 184.077, 1.0]], ['2, k, 1', [420.524, 220.816, 1.0]], ['2, k, 2', [391.125, 217.871, 1.0]], ['2, k, 3', [379.354, 273.686, 1.0]], ['2, k, 4', [376.443, 320.644, 1.0]], ['2, k, 5', [452.851, 226.692, 1.0]], ['2, k, 6', [507.185, 264.916, 1.0]], ['2, k, 7', [474.832, 320.678, 1.0]], ['2, k, 8', [413.202, 345.593, 1.0]], ['2, k, 9', [392.544, 344.147, 1.0]], ['2, k, 10', [394.109, 435.21, 1.0]], ['2, k, 11', [407.355, 499.825, 1.0]], ['2, k, 12', [436.644, 345.619, 1.0]], ['2, k, 13', [442.55, 427.819, 1.0]], ['2, k, 14', [458.69, 493.953, 1.0]], ['2, k, 15', [0.0, 0.0, 1.0]], ['2, k, 16', [405.84, 179.644, 1.0]], ['2, k, 17', [0.0, 0.0, 1.0]], ['2, k, 18', [427.833, 182.573, 1.0]], ['2, k, 19', [461.585, 523.375, 1.0]], ['2, k, 20', [467.539, 521.823, 1.0]], ['2, k, 21', [455.805, 496.908, 1.0]], ['2, k, 22', [394.109, 526.292, 1.0]], ['2, k, 23', [388.192, 523.28, 1.0]], ['2, k, 24', [417.582, 501.345, 1.0]]]
[['2, k, 0', [385.294, 194.329, 1.0]], ['2, k, 1', [419.063, 219.332, 1.0]], ['2, k, 2', [386.771, 217.883, 1.0]], ['2, k, 3', [376.44, 267.801, 1.0]], ['2, k, 4', [372.101, 308.897, 1.0]], ['2, k, 5', [452.789, 225.167, 1.0]], ['2, k, 6', [508.6, 264.862, 1.0]], ['2, k, 7', [474.858, 319.208, 1.0]], ['2, k, 8', [414.594, 345.588, 1.0]], ['2, k, 9', [391.165, 344.129, 1.0]], ['2, k, 10', [394.094, 435.187, 1.0]], ['2, k, 11', [407.36, 499.822, 1.0]], ['2, k, 12', [436.678, 345.628, 1.0]], ['2, k, 13', [442.573, 427.828, 1.0]], ['2, k, 14', [458.718, 493.954, 1.0]], ['2, k, 15', [382.329, 187.011, 1.0]], ['2, k, 16', [394.076, 182.63, 1.0]], ['2, k, 17', [0.0, 0.0, 1.0]], ['2, k, 18', [419.039, 182.569, 1.0]], ['2, k, 19', [461.583, 523.379, 1.0]], ['2, k, 20', [467.536, 521.83, 1.0]], ['2, k, 21', [457.257, 496.902, 1.0]], ['2, k, 22', [394.097, 526.291, 1.0]], ['2, k, 23', [388.186, 523.277, 1.0]], ['2, k, 24', [417.596, 501.34, 1.0]]]
[['2, k, 0', [392.614, 189.936, 1.0]], ['2, k, 1', [419.087, 219.3, 1.0]], ['2, k, 2', [385.301, 217.844, 1.0]], ['2, k, 3', [373.52, 266.342, 1.0]], ['2, k, 4', [370.651, 307.438, 1.0]], ['2, k, 5', [452.872, 223.714, 1.0]], ['2, k, 6', [508.624, 264.837, 1.0]], ['2, k, 7', [476.273, 319.19, 1.0]], ['2, k, 8', [413.19, 344.167, 1.0]], ['2, k, 9', [391.149, 344.115, 1.0]], ['2, k, 10', [394.114, 432.282, 1.0]], ['2, k, 11', [407.362, 499.814, 1.0]], ['2, k, 12', [436.646, 345.588, 1.0]], ['2, k, 13', [442.569, 427.805, 1.0]], ['2, k, 14', [458.715, 493.95, 1.0]], ['2, k, 15', [385.283, 182.63, 1.0]], ['2, k, 16', [401.42, 181.104, 1.0]], ['2, k, 17', [0.0, 0.0, 1.0]], ['2, k, 18', [423.462, 181.157, 1.0]], ['2, k, 19', [461.588, 523.379, 1.0]], ['2, k, 20', [467.54, 521.829, 1.0]], ['2, k, 21', [457.251, 496.909, 1.0]], ['2, k, 22', [394.099, 526.302, 1.0]], ['2, k, 23', [386.767, 523.29, 1.0]], ['2, k, 24', [417.598, 501.333, 1.0]]]
[['2, k, 0', [394.116, 191.389, 1.0]], ['2, k, 1', [421.993, 217.905, 1.0]], ['2, k, 2', [386.759, 216.419, 1.0]], ['2, k, 3', [370.627, 264.907, 1.0]], ['2, k, 4', [370.624, 308.901, 1.0]], ['2, k, 5', [455.757, 222.265, 1.0]], ['2, k, 6', [510.056, 263.428, 1.0]], ['2, k, 7', [476.353, 316.272, 1.0]], ['2, k, 8', [414.613, 345.585, 1.0]], ['2, k, 9', [391.151, 344.132, 1.0]], ['2, k, 10', [394.121, 435.191, 1.0]], ['2, k, 11', [407.361, 499.816, 1.0]], ['2, k, 12', [438.106, 345.62, 1.0]], ['2, k, 13', [443.995, 427.863, 1.0]], ['2, k, 14', [458.713, 493.964, 1.0]], ['2, k, 15', [391.153, 184.052, 1.0]], ['2, k, 16', [404.377, 181.107, 1.0]], ['2, k, 17', [0.0, 0.0, 1.0]], ['2, k, 18', [427.824, 181.141, 1.0]], ['2, k, 19', [461.59, 523.383, 1.0]], ['2, k, 20', [467.542, 521.833, 1.0]], ['2, k, 21', [457.252, 496.911, 1.0]], ['2, k, 22', [394.104, 526.295, 1.0]], ['2, k, 23', [388.187, 523.28, 1.0]], ['2, k, 24', [417.597, 501.33, 1.0]]]
[['2, k, 0', [394.059, 191.435, 1.0]], ['2, k, 1', [419.03, 219.376, 1.0]], ['2, k, 2', [382.399, 219.299, 1.0]], ['2, k, 3', [369.149, 266.345, 1.0]], ['2, k, 4', [370.579, 310.318, 1.0]], ['2, k, 5', [452.882, 222.271, 1.0]], ['2, k, 6', [510.1, 263.371, 1.0]], ['2, k, 7', [476.395, 314.796, 1.0]], ['2, k, 8', [414.615, 345.593, 1.0]], ['2, k, 9', [391.126, 344.151, 1.0]], ['2, k, 10', [394.113, 435.19, 1.0]], ['2, k, 11', [408.751, 499.797, 1.0]], ['2, k, 12', [438.128, 345.62, 1.0]], ['2, k, 13', [444.027, 427.876, 1.0]], ['2, k, 14', [458.699, 493.959, 1.0]], ['2, k, 15', [385.297, 184.053, 1.0]], ['2, k, 16', [401.446, 181.149, 1.0]], ['2, k, 17', [382.359, 187.022, 1.0]], ['2, k, 18', [423.447, 181.159, 1.0]], ['2, k, 19', [461.594, 523.384, 1.0]], ['2, k, 20', [467.541, 521.834, 1.0]], ['2, k, 21', [455.791, 498.297, 1.0]], ['2, k, 22', [394.106, 526.298, 1.0]], ['2, k, 23', [388.185, 523.278, 1.0]], ['2, k, 24', [417.61, 501.304, 1.0]]]
[['2, k, 0', [391.169, 191.397, 1.0]], ['2, k, 1', [419.039, 219.311, 1.0]], ['2, k, 2', [382.369, 217.9, 1.0]], ['2, k, 3', [369.133, 270.732, 1.0]], ['2, k, 4', [370.591, 311.816, 1.0]], ['2, k, 5', [454.305, 219.376, 1.0]], ['2, k, 6', [510.122, 263.334, 1.0]], ['2, k, 7', [479.237, 313.322, 1.0]], ['2, k, 8', [414.64, 345.57, 1.0]], ['2, k, 9', [391.149, 344.13, 1.0]], ['2, k, 10', [394.118, 435.192, 1.0]], ['2, k, 11', [407.364, 499.807, 1.0]], ['2, k, 12', [438.157, 345.596, 1.0]], ['2, k, 13', [444.032, 427.874, 1.0]], ['2, k, 14', [458.683, 493.933, 1.0]], ['2, k, 15', [383.824, 182.61, 1.0]], ['2, k, 16', [398.488, 181.098, 1.0]], ['2, k, 17', [382.303, 184.12, 1.0]], ['2, k, 18', [420.513, 179.677, 1.0]], ['2, k, 19', [461.606, 523.387, 1.0]], ['2, k, 20', [467.552, 521.835, 1.0]], ['2, k, 21', [455.782, 496.891, 1.0]], ['2, k, 22', [394.095, 526.304, 1.0]], ['2, k, 23', [386.761, 523.287, 1.0]], ['2, k, 24', [417.6, 501.311, 1.0]]]
[['2, k, 0', [392.594, 184.092, 1.0]], ['2, k, 1', [417.621, 219.359, 1.0]], ['2, k, 2', [382.323, 219.324, 1.0]], ['2, k, 3', [369.115, 266.344, 1.0]], ['2, k, 4', [369.136, 308.881, 1.0]], ['2, k, 5', [452.894, 220.795, 1.0]], ['2, k, 6', [510.139, 261.935, 1.0]], ['2, k, 7', [480.731, 311.907, 1.0]], ['2, k, 8', [414.609, 345.608, 1.0]], ['2, k, 9', [391.114, 344.166, 1.0]], ['2, k, 10', [394.108, 435.229, 1.0]], ['2, k, 11', [407.361, 499.814, 1.0]], ['2, k, 12', [438.139, 345.636, 1.0]], ['2, k, 13', [445.473, 427.91, 1.0]], ['2, k, 14', [458.688, 493.928, 1.0]], ['2, k, 15', [383.835, 181.082, 1.0]], ['2, k, 16', [399.961, 176.712, 1.0]], ['2, k, 17', [380.889, 184.097, 1.0]], ['2, k, 18', [420.5, 179.633, 1.0]], ['2, k, 19', [461.605, 523.387, 1.0]], ['2, k, 20', [467.556, 521.836, 1.0]], ['2, k, 21', [455.778, 496.883, 1.0]], ['2, k, 22', [394.094, 526.301, 1.0]], ['2, k, 23', [386.759, 523.286, 1.0]], ['2, k, 24', [417.598, 501.32, 1.0]]]
[['2, k, 0', [395.584, 181.167, 1.0]], ['2, k, 1', [420.519, 216.404, 1.0]], ['2, k, 2', [382.374, 216.351, 1.0]], ['2, k, 3', [369.097, 263.37, 1.0]], ['2, k, 4', [369.078, 301.576, 1.0]], ['2, k, 5', [458.704, 217.845, 1.0]], ['2, k, 6', [510.155, 261.913, 1.0]], ['2, k, 7', [480.722, 311.902, 1.0]], ['2, k, 8', [414.625, 344.151, 1.0]], ['2, k, 9', [391.095, 342.676, 1.0]], ['2, k, 10', [394.119, 436.656, 1.0]], ['2, k, 11', [407.365, 499.804, 1.0]], ['2, k, 12', [439.535, 345.586, 1.0]], ['2, k, 13', [445.494, 427.892, 1.0]], ['2, k, 14', [458.68, 492.484, 1.0]], ['2, k, 15', [392.586, 175.251, 1.0]], ['2, k, 16', [405.859, 170.896, 1.0]], ['2, k, 17', [385.272, 182.571, 1.0]], ['2, k, 18', [427.85, 173.816, 1.0]], ['2, k, 19', [461.601, 523.39, 1.0]], ['2, k, 20', [467.558, 521.837, 1.0]], ['2, k, 21', [455.785, 495.429, 1.0]], ['2, k, 22', [394.098, 526.298, 1.0]], ['2, k, 23', [386.758, 523.284, 1.0]], ['2, k, 24', [417.594, 501.308, 1.0]]]
[['2, k, 0', [397.04, 182.606, 1.0]], ['2, k, 1', [420.5, 216.349, 1.0]], ['2, k, 2', [382.372, 214.909, 1.0]], ['2, k, 3', [367.644, 256.069, 1.0]], ['2, k, 4', [369.075, 300.137, 1.0]], ['2, k, 5', [458.688, 217.798, 1.0]], ['2, k, 6', [510.168, 260.461, 1.0]], ['2, k, 7', [480.729, 311.881, 1.0]], ['2, k, 8', [414.632, 342.696, 1.0]], ['2, k, 9', [389.693, 339.766, 1.0]], ['2, k, 10', [394.122, 435.205, 1.0]], ['2, k, 11', [408.749, 499.796, 1.0]], ['2, k, 12', [439.549, 344.156, 1.0]], ['2, k, 13', [445.502, 427.887, 1.0]], ['2, k, 14', [458.68, 492.495, 1.0]], ['2, k, 15', [392.611, 178.181, 1.0]], ['2, k, 16', [407.316, 172.345, 1.0]], ['2, k, 17', [388.208, 182.606, 1.0]], ['2, k, 18', [427.869, 175.262, 1.0]], ['2, k, 19', [461.609, 523.389, 1.0]], ['2, k, 20', [468.965, 521.839, 1.0]], ['2, k, 21', [455.775, 496.845, 1.0]], ['2, k, 22', [394.1, 526.293, 1.0]], ['2, k, 23', [386.76, 523.281, 1.0]], ['2, k, 24', [417.598, 501.305, 1.0]]]
[['2, k, 0', [394.056, 184.101, 1.0]], ['2, k, 1', [420.558, 216.401, 1.0]], ['2, k, 2', [383.817, 211.993, 1.0]], ['2, k, 3', [364.686, 253.123, 1.0]], ['2, k, 4', [367.657, 300.066, 1.0]], ['2, k, 5', [457.255, 219.313, 1.0]], ['2, k, 6', [511.54, 258.981, 1.0]], ['2, k, 7', [482.215, 311.823, 1.0]], ['2, k, 8', [414.63, 342.674, 1.0]], ['2, k, 9', [389.686, 338.293, 1.0]], ['2, k, 10', [394.101, 438.128, 1.0]], ['2, k, 11', [408.756, 499.795, 1.0]], ['2, k, 12', [439.551, 344.157, 1.0]], ['2, k, 13', [446.946, 427.905, 1.0]], ['2, k, 14', [458.687, 492.47, 1.0]], ['2, k, 15', [386.762, 181.115, 1.0]], ['2, k, 16', [404.332, 175.271, 1.0]], ['2, k, 17', [382.318, 182.612, 1.0]], ['2, k, 18', [427.829, 178.171, 1.0]], ['2, k, 19', [461.608, 523.382, 1.0]], ['2, k, 20', [468.975, 521.83, 1.0]], ['2, k, 21', [455.763, 495.436, 1.0]], ['2, k, 22', [394.09, 526.295, 1.0]], ['2, k, 23', [386.753, 523.282, 1.0]], ['2, k, 24', [417.61, 501.3, 1.0]]]
[['2, k, 0', [391.162, 185.556, 1.0]], ['2, k, 1', [419.026, 216.415, 1.0]], ['2, k, 2', [380.925, 214.888, 1.0]], ['2, k, 3', [360.357, 254.574, 1.0]], ['2, k, 4', [367.65, 300.112, 1.0]], ['2, k, 5', [455.796, 217.878, 1.0]], ['2, k, 6', [511.545, 257.536, 1.0]], ['2, k, 7', [482.21, 311.78, 1.0]], ['2, k, 8', [414.65, 342.658, 1.0]], ['2, k, 9', [389.704, 339.731, 1.0]], ['2, k, 10', [394.105, 438.161, 1.0]], ['2, k, 11', [408.754, 499.795, 1.0]], ['2, k, 12', [439.573, 342.704, 1.0]], ['2, k, 13', [446.951, 427.864, 1.0]], ['2, k, 14', [458.683, 492.466, 1.0]], ['2, k, 15', [383.855, 181.147, 1.0]], ['2, k, 16', [399.95, 176.734, 1.0]], ['2, k, 17', [382.287, 182.619, 1.0]], ['2, k, 18', [420.544, 178.202, 1.0]], ['2, k, 19', [461.61, 523.382, 1.0]], ['2, k, 20', [468.976, 521.83, 1.0]], ['2, k, 21', [455.762, 495.435, 1.0]], ['2, k, 22', [394.089, 526.294, 1.0]], ['2, k, 23', [386.752, 523.282, 1.0]], ['2, k, 24', [417.61, 501.298, 1.0]]]
