[[0, -0.177143, -0.506639, 2.30473, 1.0], [1, -0.194059, -0.198744, 2.26663, 1.0], [2, -0.209242, 0.102302, 2.21453, 1.0], [3, -0.203482, 0.247494, 2.19892, 1.0], [4, -0.348201, -0.0165408, 2.17526, 1.0], [5, -0.3847, -0.283502, 2.1946, 1.0], [6, -0.370467, -0.517623, 2.18258, 1.0], [7, -0.351709, -0.561135, 2.20647, 1.0], [8, -0.0424847, -0.00676817, 2.22083, 1.0], [9, 0.0144037, -0.273972, 2.285, 1.0], [10, 0.0315262, -0.50771, 2.27903, 1.0], [11, 0.00787667, -0.540546, 2.30404, 1.0], [12, -0.244188, -0.501142, 2.26147, 1.0], [13, -0.281013, -0.798484, 2.30385, 1.0], [14, -0.333501, -1.09946, 2.41269, 1.0], [15, -0.329102, -1.15137, 2.32813, 1.0], [16, -0.104689, -0.496648, 2.27754, 1.0], [17, -0.0770809, -0.77591, 2.35709, 1.0], [18, -0.0789774, -1.0588, 2.46988, 1.0], [19, -0.0431213, -1.11035, 2.42969, 1.0], [20, -0.205733, 0.0280119, 2.22999, 1.0], [21, -0.357279, -0.584169, 2.21263, 1.0], [22, -0.333207, -0.551765, 2.1766, 1.0], [23, 0.0015759, -0.551309, 2.29685, 1.0], [24, 0.00280745, -0.53624, 2.2804, 1.0]]
[[0, -0.177131, -0.506675, 2.30474, 1.0], [1, -0.194083, -0.198756, 2.26661, 1.0], [2, -0.209366, 0.102327, 2.21442, 1.0], [3, -0.203526, 0.247476, 2.19896, 1.0], [4, -0.34825, -0.0165968, 2.17536, 1.0], [5, -0.384682, -0.283292, 2.19474, 1.0], [6, -0.370395, -0.5172, 2.18236, 1.0], [7, -0.350691, -0.562423, 2.20786, 1.0], [8, -0.0423758, -0.00725512, 2.22064, 1.0], [9, 0.0145508, -0.273596, 2.285, 1.0], [10, 0.031323, -0.50715, 2.27902, 1.0], [11, 0.0105099, -0.540512, 2.3039, 1.0], [12, -0.244181, -0.501153, 2.26145, 1.0], [13, -0.280978, -0.798537, 2.30386, 1.0], [14, -0.332764, -1.09849, 2.41204, 1.0], [15, -0.328918, -1.14941, 2.33057, 1.0], [16, -0.104659, -0.496747, 2.27759, 1.0], [17, -0.0769555, -0.775618, 2.35726, 1.0], [18, -0.0783907, -1.05947, 2.47015, 1.0], [19, -0.0426373, -1.11082, 2.42945, 1.0], [20, -0.205823, 0.0280233, 2.22991, 1.0], [21, -0.347682, -0.583241, 2.20897, 1.0], [22, -0.33291, -0.550545, 2.17623, 1.0], [23, 0.00785646, -0.551789, 2.29885, 1.0], [24, 0.00356976, -0.535437, 2.27915, 1.0]]
[[0, -0.177163, -0.50672, 2.30478, 1.0], [1, -0.194117, -0.198771, 2.26663, 1.0], [2, -0.209411, 0.102332, 2.21443, 1.0], [3, -0.203531, 0.247451, 2.19897, 1.0], [4, -0.348416, -0.0166267, 2.17568, 1.0], [5, -0.384673, -0.283249, 2.19482, 1.0], [6, -0.365488, -0.516643, 2.18915, 1.0], [7, -0.352467, -0.540601, 2.20263, 1.0], [8, -0.0422564, -0.00761775, 2.22048, 1.0], [9, 0.0146309, -0.273748, 2.285, 1.0], [10, 0.0308521, -0.507219, 2.27934, 1.0], [11, 0.0126066, -0.524224, 2.29773, 1.0], [12, -0.244231, -0.501168, 2.26155, 1.0], [13, -0.28096, -0.798184, 2.30369, 1.0], [14, -0.332935, -1.09855, 2.41196, 1.0], [15, -0.329074, -1.14888, 2.33129, 1.0], [16, -0.104687, -0.496838, 2.27759, 1.0], [17, -0.0769719, -0.7758, 2.35738, 1.0], [18, -0.0782455, -1.05996, 2.47057, 1.0], [19, -0.0422639, -1.11109, 2.42905, 1.0], [20, -0.205865, 0.0280232, 2.22992, 1.0], [21, -0.342453, -0.576039, 2.20932, 1.0], [22, -0.326118, -0.511407, 2.16793, 1.0], [23, 0.00468557, -0.558552, 2.30149, 1.0], [24, -0.00567627, -0.505602, 2.26867, 1.0]]
[[0, -0.177171, -0.506725, 2.30479, 1.0], [1, -0.194138, -0.198767, 2.26656, 1.0], [2, -0.209437, 0.102374, 2.21414, 1.0], [3, -0.20353, 0.247447, 2.19899, 1.0], [4, -0.348694, -0.01659, 2.17601, 1.0], [5, -0.384655, -0.28325, 2.19482, 1.0], [6, -0.365305, -0.516563, 2.18901, 1.0], [7, -0.352576, -0.54125, 2.20216, 1.0], [8, -0.0422498, -0.00762205, 2.22049, 1.0], [9, 0.0147383, -0.273657, 2.28489, 1.0], [10, 0.0307432, -0.507073, 2.27921, 1.0], [11, 0.0102401, -0.524934, 2.29692, 1.0], [12, -0.244243, -0.501169, 2.26155, 1.0], [13, -0.281067, -0.793451, 2.30123, 1.0], [14, -0.332148, -1.0976, 2.41061, 1.0], [15, -0.327107, -1.14964, 2.33018, 1.0], [16, -0.104693, -0.496846, 2.2776, 1.0], [17, -0.0768264, -0.775363, 2.35716, 1.0], [18, -0.0781903, -1.06007, 2.47159, 1.0], [19, -0.0420368, -1.11111, 2.42877, 1.0], [20, -0.205892, 0.028053, 2.2297, 1.0], [21, -0.342083, -0.578749, 2.20698, 1.0], [22, -0.324519, -0.50815, 2.16227, 1.0], [23, 0.00163696, -0.560842, 2.30317, 1.0], [24, -0.00873769, -0.502111, 2.25767, 1.0]]
[[0, -0.177174, -0.506725, 2.30477, 1.0], [1, -0.194224, -0.198756, 2.26643, 1.0], [2, -0.20969, 0.102402, 2.21383, 1.0], [3, -0.203569, 0.247456, 2.19902, 1.0], [4, -0.34881, -0.0167201, 2.17625, 1.0], [5, -0.384542, -0.283501, 2.19495, 1.0], [6, -0.36739, -0.516885, 2.18703, 1.0], [7, -0.352477, -0.541912, 2.20191, 1.0], [8, -0.0421751, -0.00768935, 2.22041, 1.0], [9, 0.0147211, -0.272723, 2.28434, 1.0], [10, 0.0306306, -0.505993, 2.27948, 1.0], [11, 0.0130033, -0.524645, 2.29849, 1.0], [12, -0.244251, -0.501166, 2.26153, 1.0], [13, -0.281152, -0.794127, 2.30155, 1.0], [14, -0.332354, -1.09736, 2.41063, 1.0], [15, -0.328739, -1.14959, 2.33247, 1.0], [16, -0.104691, -0.496846, 2.27758, 1.0], [17, -0.0768416, -0.775321, 2.35716, 1.0], [18, -0.0778653, -1.0596, 2.47368, 1.0], [19, -0.0418048, -1.11085, 2.42849, 1.0], [20, -0.206097, 0.0280767, 2.22944, 1.0], [21, -0.342538, -0.576187, 2.20988, 1.0], [22, -0.326366, -0.515543, 2.16743, 1.0], [23, 0.0015808, -0.556182, 2.29985, 1.0], [24, -0.00684404, -0.506293, 2.26659, 1.0]]
[[0, -0.177262, -0.506855, 2.30478, 1.0], [1, -0.194339, -0.198833, 2.26634, 1.0], [2, -0.209859, 0.102375, 2.21359, 1.0], [3, -0.203633, 0.247412, 2.19912, 1.0], [4, -0.348845, -0.0167323, 2.17629, 1.0], [5, -0.384472, -0.28386, 2.19493, 1.0], [6, -0.365543, -0.517001, 2.18916, 1.0], [7, -0.352468, -0.543321, 2.20303, 1.0], [8, -0.0421861, -0.00767755, 2.22037, 1.0], [9, 0.0147339, -0.272665, 2.28429, 1.0], [10, 0.0305751, -0.505871, 2.27951, 1.0], [11, 0.0109565, -0.525255, 2.29642, 1.0], [12, -0.244353, -0.501304, 2.26153, 1.0], [13, -0.28117, -0.794243, 2.30157, 1.0], [14, -0.332242, -1.09656, 2.41011, 1.0], [15, -0.328673, -1.14868, 2.33379, 1.0], [16, -0.104762, -0.496959, 2.27758, 1.0], [17, -0.076836, -0.775346, 2.35716, 1.0], [18, -0.0778384, -1.0596, 2.47377, 1.0], [19, -0.0416087, -1.11095, 2.42844, 1.0], [20, -0.206252, 0.028035, 2.22924, 1.0], [21, -0.345253, -0.57591, 2.20835, 1.0], [22, -0.326311, -0.517645, 2.16837, 1.0], [23, 0.00158042, -0.562983, 2.30218, 1.0], [24, -0.00288214, -0.504452, 2.25921, 1.0]]
[[0, -0.177279, -0.506857, 2.30486, 1.0], [1, -0.194356, -0.198858, 2.26635, 1.0], [2, -0.209894, 0.102287, 2.21354, 1.0], [3, -0.203625, 0.247323, 2.19912, 1.0], [4, -0.348976, -0.0167994, 2.17649, 1.0], [5, -0.384388, -0.283866, 2.19501, 1.0], [6, -0.365201, -0.516924, 2.18963, 1.0], [7, -0.35239, -0.54039, 2.20296, 1.0], [8, -0.0421923, -0.0076533, 2.22038, 1.0], [9, 0.0147634, -0.27272, 2.28408, 1.0], [10, 0.0305946, -0.50587, 2.27935, 1.0], [11, 0.0111744, -0.523924, 2.29778, 1.0], [12, -0.244377, -0.501319, 2.26161, 1.0], [13, -0.281079, -0.791459, 2.30074, 1.0], [14, -0.332118, -1.09302, 2.40869, 1.0], [15, -0.32881, -1.14828, 2.334, 1.0], [16, -0.104772, -0.496946, 2.27766, 1.0], [17, -0.076818, -0.775278, 2.35726, 1.0], [18, -0.0780604, -1.05918, 2.47333, 1.0], [19, -0.0415048, -1.11097, 2.4284, 1.0], [20, -0.206282, 0.0279687, 2.22921, 1.0], [21, -0.347221, -0.579635, 2.21345, 1.0], [22, -0.320523, -0.513088, 2.17008, 1.0], [23, 0.00169585, -0.559205, 2.30505, 1.0], [24, -0.014893, -0.50079, 2.25633, 1.0]]
[[0, -0.177284, -0.50688, 2.30486, 1.0], [1, -0.194382, -0.198852, 2.26629, 1.0], [2, -0.209961, 0.10238, 2.21335, 1.0], [3, -0.203645, 0.247293, 2.19915, 1.0], [4, -0.349073, -0.0168425, 2.17643, 1.0], [5, -0.384374, -0.283589, 2.19513, 1.0], [6, -0.367518, -0.516795, 2.18738, 1.0], [7, -0.351933, -0.542248, 2.2021, 1.0], [8, -0.04205, -0.0080363, 2.22025, 1.0], [9, 0.014753, -0.272791, 2.28404, 1.0], [10, 0.030518, -0.505876, 2.27924, 1.0], [11, 0.0111734, -0.524391, 2.29572, 1.0], [12, -0.24438, -0.501322, 2.26162, 1.0], [13, -0.281238, -0.792834, 2.30128, 1.0], [14, -0.333266, -1.09374, 2.41032, 1.0], [15, -0.328988, -1.14748, 2.33455, 1.0], [16, -0.104773, -0.497015, 2.27766, 1.0], [17, -0.0767052, -0.775093, 2.35725, 1.0], [18, -0.0777661, -1.05886, 2.4732, 1.0], [19, -0.0407659, -1.11102, 2.42776, 1.0], [20, -0.206338, 0.0280341, 2.22906, 1.0], [21, -0.34481, -0.576635, 2.2094, 1.0], [22, -0.325918, -0.514296, 2.16651, 1.0], [23, 0.00157973, -0.565225, 2.30284, 1.0], [24, -0.0115233, -0.501842, 2.25714, 1.0]]
[[0, -0.1773, -0.506885, 2.30484, 1.0], [1, -0.194433, -0.198871, 2.2662, 1.0], [2, -0.21004, 0.102342, 2.21319, 1.0], [3, -0.203422, 0.247102, 2.19888, 1.0], [4, -0.349068, -0.0169225, 2.17639, 1.0], [5, -0.384375, -0.28358, 2.19512, 1.0], [6, -0.367777, -0.516763, 2.18618, 1.0], [7, -0.352215, -0.560479, 2.20963, 1.0], [8, -0.0420247, -0.00818423, 2.22017, 1.0], [9, 0.014779, -0.272918, 2.28399, 1.0], [10, 0.0304844, -0.505944, 2.27929, 1.0], [11, 0.0126613, -0.525225, 2.29697, 1.0], [12, -0.244392, -0.501319, 2.26162, 1.0], [13, -0.281163, -0.792742, 2.30121, 1.0], [14, -0.333209, -1.09402, 2.41035, 1.0], [15, -0.329076, -1.14732, 2.33482, 1.0], [16, -0.104794, -0.497034, 2.27758, 1.0], [17, -0.077107, -0.77488, 2.35705, 1.0], [18, -0.0777203, -1.05858, 2.47408, 1.0], [19, -0.0406674, -1.11071, 2.42759, 1.0], [20, -0.206412, 0.0280012, 2.22891, 1.0], [21, -0.346392, -0.59221, 2.22013, 1.0], [22, -0.329288, -0.544976, 2.17925, 1.0], [23, 0.00158528, -0.560335, 2.29985, 1.0], [24, -0.00461235, -0.498455, 2.255, 1.0]]
[[0, -0.177332, -0.50692, 2.30485, 1.0], [1, -0.194468, -0.198958, 2.26614, 1.0], [2, -0.210056, 0.102154, 2.21301, 1.0], [3, -0.203398, 0.24701, 2.1987, 1.0], [4, -0.349149, -0.0169235, 2.17634, 1.0], [5, -0.384365, -0.283449, 2.19497, 1.0], [6, -0.365721, -0.516367, 2.18895, 1.0], [7, -0.353831, -0.542938, 2.20402, 1.0], [8, -0.0420245, -0.00818242, 2.22014, 1.0], [9, 0.0148625, -0.272718, 2.28348, 1.0], [10, 0.0303437, -0.505663, 2.27957, 1.0], [11, 0.0106737, -0.523779, 2.29637, 1.0], [12, -0.244432, -0.501309, 2.26156, 1.0], [13, -0.281146, -0.791903, 2.30078, 1.0], [14, -0.332504, -1.09282, 2.40826, 1.0], [15, -0.330217, -1.15272, 2.32789, 1.0], [16, -0.104864, -0.497199, 2.27773, 1.0], [17, -0.0772355, -0.775527, 2.35728, 1.0], [18, -0.07782, -1.0588, 2.47406, 1.0], [19, -0.0405172, -1.11085, 2.42726, 1.0], [20, -0.206436, 0.0278427, 2.22876, 1.0], [21, -0.344895, -0.57755, 2.21003, 1.0], [22, -0.32694, -0.518777, 2.17074, 1.0], [23, 0.00159086, -0.558665, 2.30152, 1.0], [24, -0.0148643, -0.499757, 2.25167, 1.0]]
[[0, -0.177352, -0.506967, 2.30484, 1.0], [1, -0.194464, -0.198983, 2.26608, 1.0], [2, -0.210002, 0.102156, 2.21289, 1.0], [3, -0.203386, 0.246994, 2.19869, 1.0], [4, -0.349209, -0.0169553, 2.17637, 1.0], [5, -0.384356, -0.28345, 2.19496, 1.0], [6, -0.368057, -0.5165, 2.18731, 1.0], [7, -0.355198, -0.539645, 2.20225, 1.0], [8, -0.0419049, -0.00841219, 2.22005, 1.0], [9, 0.0149032, -0.272891, 2.28332, 1.0], [10, 0.0302855, -0.505776, 2.27955, 1.0], [11, 0.0124358, -0.524276, 2.29811, 1.0], [12, -0.244461, -0.501307, 2.26152, 1.0], [13, -0.281125, -0.790179, 2.29987, 1.0], [14, -0.332507, -1.09253, 2.40795, 1.0], [15, -0.330035, -1.1492, 2.33023, 1.0], [16, -0.104879, -0.497352, 2.27774, 1.0], [17, -0.0772972, -0.775597, 2.35737, 1.0], [18, -0.0780536, -1.05802, 2.47309, 1.0], [19, -0.0405335, -1.11081, 2.42728, 1.0], [20, -0.206398, 0.0278356, 2.22866, 1.0], [21, -0.345351, -0.57556, 2.20815, 1.0], [22, -0.324639, -0.512446, 2.16511, 1.0], [23, -0.00156094, -0.561008, 2.29835, 1.0], [24, -0.00826626, -0.503494, 2.26267, 1.0]]
