[['2, k, 0', [-0.0100144, -0.411596, 1.0]], ['2, k, 1', [-0.0173381, -0.105967, 1.0]], ['2, k, 2', [-0.0243127, 0.191233, 1.0]], ['2, k, 3', [-0.0233893, 0.343722, 1.0]], ['2, k, 4', [-0.210844, 0.0821691, 1.0]], ['2, k, 5', [-0.296781, -0.221654, 1.0]], ['2, k, 6', [-0.283595, -0.486838, 1.0]], ['2, k, 7', [-0.28857, -0.470803, 1.0]], ['2, k, 8', [0.172385, 0.0839985, 1.0]], ['2, k, 9', [0.276203, -0.204544, 1.0]], ['2, k, 10', [0.309667, -0.467792, 1.0]], ['2, k, 11', [0.302466, -0.462102, 1.0]], ['2, k, 12', [-0.0974806, -0.404952, 1.0]], ['2, k, 13', [-0.0933531, -0.772732, 1.0]], ['2, k, 14', [-0.0863105, -1.1216, 1.0]], ['2, k, 15', [-0.114319, -1.17285, 1.0]], ['2, k, 16', [0.0777984, -0.404137, 1.0]], ['2, k, 17', [0.146232, -0.773261, 1.0]], ['2, k, 18', [0.141211, -1.10295, 1.0]], ['2, k, 19', [0.158936, -1.15918, 1.0]], ['2, k, 20', [-0.0226226, 0.118135, 1.0]], ['2, k, 21', [-0.289301, -0.546088, 1.0]], ['2, k, 22', [-0.33447, -0.458634, 1.0]], ['2, k, 23', [0.307344, -0.531925, 1.0]], ['2, k, 24', [0.257232, -0.45238, 1.0]]]
[['2, k, 0', [-0.00993091, -0.412199, 1.0]], ['2, k, 1', [-0.0173389, -0.106109, 1.0]], ['2, k, 2', [-0.0243238, 0.191238, 1.0]], ['2, k, 3', [-0.0233893, 0.343717, 1.0]], ['2, k, 4', [-0.210823, 0.0821822, 1.0]], ['2, k, 5', [-0.296681, -0.221128, 1.0]], ['2, k, 6', [-0.283645, -0.486146, 1.0]], ['2, k, 7', [-0.289027, -0.471337, 1.0]], ['2, k, 8', [0.172385, 0.0840047, 1.0]], ['2, k, 9', [0.276298, -0.204226, 1.0]], ['2, k, 10', [0.309586, -0.467324, 1.0]], ['2, k, 11', [0.302388, -0.462153, 1.0]], ['2, k, 12', [-0.0973966, -0.405559, 1.0]], ['2, k, 13', [-0.0933541, -0.772784, 1.0]], ['2, k, 14', [-0.087005, -1.12086, 1.0]], ['2, k, 15', [-0.115567, -1.17285, 1.0]], ['2, k, 16', [0.0778795, -0.404718, 1.0]], ['2, k, 17', [0.146348, -0.773042, 1.0]], ['2, k, 18', [0.140535, -1.10326, 1.0]], ['2, k, 19', [0.158405, -1.15847, 1.0]], ['2, k, 20', [-0.022632, 0.118128, 1.0]], ['2, k, 21', [-0.289722, -0.545793, 1.0]], ['2, k, 22', [-0.336902, -0.468149, 1.0]], ['2, k, 23', [0.309716, -0.534208, 1.0]], ['2, k, 24', [0.257359, -0.453579, 1.0]]]
[['2, k, 0', [-0.00952316, -0.41264, 1.0]], ['2, k, 1', [-0.0171756, -0.106306, 1.0]], ['2, k, 2', [-0.0242957, 0.191196, 1.0]], ['2, k, 3', [-0.0233942, 0.34372, 1.0]], ['2, k, 4', [-0.210826, 0.0822007, 1.0]], ['2, k, 5', [-0.296483, -0.220477, 1.0]], ['2, k, 6', [-0.283672, -0.485332, 1.0]], ['2, k, 7', [-0.28936, -0.470894, 1.0]], ['2, k, 8', [0.172382, 0.0840396, 1.0]], ['2, k, 9', [0.276345, -0.204078, 1.0]], ['2, k, 10', [0.309549, -0.467014, 1.0]], ['2, k, 11', [0.302681, -0.462441, 1.0]], ['2, k, 12', [-0.0969814, -0.406004, 1.0]], ['2, k, 13', [-0.0943126, -0.772716, 1.0]], ['2, k, 14', [-0.0870277, -1.12082, 1.0]], ['2, k, 15', [-0.114595, -1.17124, 1.0]], ['2, k, 16', [0.0782774, -0.405145, 1.0]], ['2, k, 17', [0.1464, -0.773002, 1.0]], ['2, k, 18', [0.140662, -1.10362, 1.0]], ['2, k, 19', [0.158392, -1.15847, 1.0]], ['2, k, 20', [-0.022582, 0.118059, 1.0]], ['2, k, 21', [-0.292582, -0.543034, 1.0]], ['2, k, 22', [-0.336197, -0.463937, 1.0]], ['2, k, 23', [0.310923, -0.532382, 1.0]], ['2, k, 24', [0.260063, -0.481895, 1.0]]]
[['2, k, 0', [-0.00948007, -0.412528, 1.0]], ['2, k, 1', [-0.0171713, -0.106284, 1.0]], ['2, k, 2', [-0.0243258, 0.191183, 1.0]], ['2, k, 3', [-0.0233943, 0.343723, 1.0]], ['2, k, 4', [-0.210832, 0.082198, 1.0]], ['2, k, 5', [-0.296509, -0.220437, 1.0]], ['2, k, 6', [-0.283729, -0.485204, 1.0]], ['2, k, 7', [-0.289471, -0.471865, 1.0]], ['2, k, 8', [0.17238, 0.0840437, 1.0]], ['2, k, 9', [0.276351, -0.204075, 1.0]], ['2, k, 10', [0.309554, -0.46692, 1.0]], ['2, k, 11', [0.302659, -0.461676, 1.0]], ['2, k, 12', [-0.0969426, -0.405902, 1.0]], ['2, k, 13', [-0.093786, -0.772989, 1.0]], ['2, k, 14', [-0.0870516, -1.12107, 1.0]], ['2, k, 15', [-0.114939, -1.17241, 1.0]], ['2, k, 16', [0.0783238, -0.405022, 1.0]], ['2, k, 17', [0.146422, -0.773068, 1.0]], ['2, k, 18', [0.141075, -1.10384, 1.0]], ['2, k, 19', [0.158309, -1.15841, 1.0]], ['2, k, 20', [-0.0226001, 0.118056, 1.0]], ['2, k, 21', [-0.294636, -0.545008, 1.0]], ['2, k, 22', [-0.337196, -0.478729, 1.0]], ['2, k, 23', [0.308891, -0.530602, 1.0]], ['2, k, 24', [0.264518, -0.48651, 1.0]]]
[['2, k, 0', [-0.00938898, -0.412782, 1.0]], ['2, k, 1', [-0.0171279, -0.106407, 1.0]], ['2, k, 2', [-0.0243157, 0.191148, 1.0]], ['2, k, 3', [-0.0233936, 0.343704, 1.0]], ['2, k, 4', [-0.210825, 0.0821956, 1.0]], ['2, k, 5', [-0.296544, -0.22043, 1.0]], ['2, k, 6', [-0.283665, -0.485152, 1.0]], ['2, k, 7', [-0.289525, -0.471968, 1.0]], ['2, k, 8', [0.172367, 0.0840755, 1.0]], ['2, k, 9', [0.276378, -0.204167, 1.0]], ['2, k, 10', [0.309571, -0.46697, 1.0]], ['2, k, 11', [0.302524, -0.461644, 1.0]], ['2, k, 12', [-0.0968391, -0.406213, 1.0]], ['2, k, 13', [-0.0937942, -0.772979, 1.0]], ['2, k, 14', [-0.0875261, -1.12067, 1.0]], ['2, k, 15', [-0.11482, -1.17094, 1.0]], ['2, k, 16', [0.0784008, -0.40522, 1.0]], ['2, k, 17', [0.146483, -0.773168, 1.0]], ['2, k, 18', [0.140912, -1.10385, 1.0]], ['2, k, 19', [0.158025, -1.15819, 1.0]], ['2, k, 20', [-0.0225844, 0.118006, 1.0]], ['2, k, 21', [-0.297531, -0.546344, 1.0]], ['2, k, 22', [-0.335257, -0.466848, 1.0]], ['2, k, 23', [0.306515, -0.531885, 1.0]], ['2, k, 24', [0.260723, -0.476048, 1.0]]]
[['2, k, 0', [-0.0093405, -0.412869, 1.0]], ['2, k, 1', [-0.0170901, -0.106474, 1.0]], ['2, k, 2', [-0.0242935, 0.191111, 1.0]], ['2, k, 3', [-0.0234067, 0.343688, 1.0]], ['2, k, 4', [-0.210873, 0.0823643, 1.0]], ['2, k, 5', [-0.29658, -0.22043, 1.0]], ['2, k, 6', [-0.283811, -0.485119, 1.0]], ['2, k, 7', [-0.289414, -0.472687, 1.0]], ['2, k, 8', [0.172359, 0.0840943, 1.0]], ['2, k, 9', [0.276343, -0.203873, 1.0]], ['2, k, 10', [0.309537, -0.466639, 1.0]], ['2, k, 11', [0.302045, -0.462006, 1.0]], ['2, k, 12', [-0.0968035, -0.406258, 1.0]], ['2, k, 13', [-0.0937675, -0.773035, 1.0]], ['2, k, 14', [-0.0879519, -1.12043, 1.0]], ['2, k, 15', [-0.114806, -1.17189, 1.0]], ['2, k, 16', [0.0784644, -0.405366, 1.0]], ['2, k, 17', [0.146541, -0.772441, 1.0]], ['2, k, 18', [0.141365, -1.10472, 1.0]], ['2, k, 19', [0.158056, -1.1584, 1.0]], ['2, k, 20', [-0.0225583, 0.117961, 1.0]], ['2, k, 21', [-0.294916, -0.545869, 1.0]], ['2, k, 22', [-0.336032, -0.465827, 1.0]], ['2, k, 23', [0.313191, -0.532966, 1.0]], ['2, k, 24', [0.264368, -0.485198, 1.0]]]
[['2, k, 0', [-0.00917688, -0.411936, 1.0]], ['2, k, 1', [-0.0170559, -0.106298, 1.0]], ['2, k, 2', [-0.0243201, 0.191017, 1.0]], ['2, k, 3', [-0.0233778, 0.343639, 1.0]], ['2, k, 4', [-0.210845, 0.0823716, 1.0]], ['2, k, 5', [-0.296609, -0.220486, 1.0]], ['2, k, 6', [-0.283742, -0.485138, 1.0]], ['2, k, 7', [-0.289435, -0.471136, 1.0]], ['2, k, 8', [0.17235, 0.0841087, 1.0]], ['2, k, 9', [0.276316, -0.203685, 1.0]], ['2, k, 10', [0.309411, -0.46643, 1.0]], ['2, k, 11', [0.302444, -0.461983, 1.0]], ['2, k, 12', [-0.0966474, -0.405345, 1.0]], ['2, k, 13', [-0.0949891, -0.77224, 1.0]], ['2, k, 14', [-0.0868268, -1.11647, 1.0]], ['2, k, 15', [-0.111205, -1.15724, 1.0]], ['2, k, 16', [0.0786284, -0.40443, 1.0]], ['2, k, 17', [0.146403, -0.771604, 1.0]], ['2, k, 18', [0.14065, -1.10033, 1.0]], ['2, k, 19', [0.153828, -1.15285, 1.0]], ['2, k, 20', [-0.022571, 0.117921, 1.0]], ['2, k, 21', [-0.296955, -0.545088, 1.0]], ['2, k, 22', [-0.334527, -0.491407, 1.0]], ['2, k, 23', [0.309988, -0.53109, 1.0]], ['2, k, 24', [0.261233, -0.472988, 1.0]]]
[['2, k, 0', [-0.00922289, -0.411827, 1.0]], ['2, k, 1', [-0.0170827, -0.106273, 1.0]], ['2, k, 2', [-0.0243483, 0.190987, 1.0]], ['2, k, 3', [-0.0233531, 0.343602, 1.0]], ['2, k, 4', [-0.210831, 0.0823781, 1.0]], ['2, k, 5', [-0.296605, -0.220566, 1.0]], ['2, k, 6', [-0.283817, -0.485198, 1.0]], ['2, k, 7', [-0.289774, -0.472516, 1.0]], ['2, k, 8', [0.172345, 0.084079, 1.0]], ['2, k, 9', [0.276314, -0.203673, 1.0]], ['2, k, 10', [0.309382, -0.4664, 1.0]], ['2, k, 11', [0.302584, -0.462581, 1.0]], ['2, k, 12', [-0.0966991, -0.405208, 1.0]], ['2, k, 13', [-0.0958782, -0.772106, 1.0]], ['2, k, 14', [-0.0860589, -1.11538, 1.0]], ['2, k, 15', [-0.112987, -1.15844, 1.0]], ['2, k, 16', [0.0785883, -0.404348, 1.0]], ['2, k, 17', [0.146304, -0.770998, 1.0]], ['2, k, 18', [0.140571, -1.09928, 1.0]], ['2, k, 19', [0.154918, -1.15495, 1.0]], ['2, k, 20', [-0.0225974, 0.117903, 1.0]], ['2, k, 21', [-0.295533, -0.550455, 1.0]], ['2, k, 22', [-0.334637, -0.465819, 1.0]], ['2, k, 23', [0.311235, -0.533658, 1.0]], ['2, k, 24', [0.264255, -0.482643, 1.0]]]
[['2, k, 0', [-0.00928187, -0.411649, 1.0]], ['2, k, 1', [-0.0171029, -0.106229, 1.0]], ['2, k, 2', [-0.0243552, 0.19098, 1.0]], ['2, k, 3', [-0.0233676, 0.343593, 1.0]], ['2, k, 4', [-0.21079, 0.0823874, 1.0]], ['2, k, 5', [-0.296517, -0.220019, 1.0]], ['2, k, 6', [-0.28384, -0.484614, 1.0]], ['2, k, 7', [-0.28951, -0.472347, 1.0]], ['2, k, 8', [0.172314, 0.084055, 1.0]], ['2, k, 9', [0.276319, -0.203682, 1.0]], ['2, k, 10', [0.30941, -0.466363, 1.0]], ['2, k, 11', [0.302271, -0.461841, 1.0]], ['2, k, 12', [-0.0967636, -0.404994, 1.0]], ['2, k, 13', [-0.096943, -0.771816, 1.0]], ['2, k, 14', [-0.0860566, -1.11531, 1.0]], ['2, k, 15', [-0.113757, -1.16035, 1.0]], ['2, k, 16', [0.0785353, -0.404206, 1.0]], ['2, k, 17', [0.146208, -0.770444, 1.0]], ['2, k, 18', [0.140474, -1.09796, 1.0]], ['2, k, 19', [0.15643, -1.15672, 1.0]], ['2, k, 20', [-0.0226055, 0.117902, 1.0]], ['2, k, 21', [-0.292401, -0.545781, 1.0]], ['2, k, 22', [-0.334742, -0.492619, 1.0]], ['2, k, 23', [0.307449, -0.531738, 1.0]], ['2, k, 24', [0.265931, -0.488701, 1.0]]]
[['2, k, 0', [-0.00926041, -0.411659, 1.0]], ['2, k, 1', [-0.0170985, -0.106234, 1.0]], ['2, k, 2', [-0.024362, 0.190974, 1.0]], ['2, k, 3', [-0.0233413, 0.343553, 1.0]], ['2, k, 4', [-0.210782, 0.0823549, 1.0]], ['2, k, 5', [-0.296529, -0.22012, 1.0]], ['2, k, 6', [-0.283799, -0.484677, 1.0]], ['2, k, 7', [-0.288937, -0.472438, 1.0]], ['2, k, 8', [0.172316, 0.084061, 1.0]], ['2, k, 9', [0.276303, -0.2036, 1.0]], ['2, k, 10', [0.309406, -0.466244, 1.0]], ['2, k, 11', [0.302357, -0.461914, 1.0]], ['2, k, 12', [-0.0967807, -0.404987, 1.0]], ['2, k, 13', [-0.0975484, -0.771864, 1.0]], ['2, k, 14', [-0.0851592, -1.11439, 1.0]], ['2, k, 15', [-0.113877, -1.16086, 1.0]], ['2, k, 16', [0.0785834, -0.404228, 1.0]], ['2, k, 17', [0.146106, -0.770011, 1.0]], ['2, k, 18', [0.140274, -1.09723, 1.0]], ['2, k, 19', [0.156296, -1.15804, 1.0]], ['2, k, 20', [-0.0226101, 0.117895, 1.0]], ['2, k, 21', [-0.294666, -0.54592, 1.0]], ['2, k, 22', [-0.335828, -0.479845, 1.0]], ['2, k, 23', [0.305433, -0.531746, 1.0]], ['2, k, 24', [0.261203, -0.477966, 1.0]]]
[['2, k, 0', [-0.00935507, -0.411689, 1.0]], ['2, k, 1', [-0.0171052, -0.106267, 1.0]], ['2, k, 2', [-0.0243259, 0.190919, 1.0]], ['2, k, 3', [-0.0233277, 0.343528, 1.0]], ['2, k, 4', [-0.210765, 0.0823269, 1.0]], ['2, k, 5', [-0.296574, -0.220201, 1.0]], ['2, k, 6', [-0.283636, -0.484726, 1.0]], ['2, k, 7', [-0.288975, -0.471879, 1.0]], ['2, k, 8', [0.172318, 0.0840664, 1.0]], ['2, k, 9', [0.276309, -0.203611, 1.0]], ['2, k, 10', [0.309302, -0.466244, 1.0]], ['2, k, 11', [0.302273, -0.462151, 1.0]], ['2, k, 12', [-0.09692, -0.40499, 1.0]], ['2, k, 13', [-0.0975991, -0.771859, 1.0]], ['2, k, 14', [-0.0852915, -1.11394, 1.0]], ['2, k, 15', [-0.114182, -1.16189, 1.0]], ['2, k, 16', [0.0785278, -0.40428, 1.0]], ['2, k, 17', [0.145997, -0.769173, 1.0]], ['2, k, 18', [0.140167, -1.09592, 1.0]], ['2, k, 19', [0.156867, -1.15844, 1.0]], ['2, k, 20', [-0.0225859, 0.117848, 1.0]], ['2, k, 21', [-0.291064, -0.546316, 1.0]], ['2, k, 22', [-0.336719, -0.464564, 1.0]], ['2, k, 23', [0.311904, -0.531088, 1.0]], ['2, k, 24', [0.259808, -0.486292, 1.0]]]
