[['2, k, 0', [-0.1559092, -0.2216718, 1.0]], ['2, k, 1', [-0.1412309, 0.02489956, 1.0]], ['2, k, 2', [-0.1269686, 0.2660791, 1.0]], ['2, k, 3', [-0.1197117, 0.3958708, 1.0]], ['2, k, 4', [-0.2733186, 0.1544111, 1.0]], ['2, k, 5', [-0.3155572, -0.07321988, 1.0]], ['2, k, 6', [-0.3228729, -0.2470615, 1.0]], ['2, k, 7', [-0.3401635, -0.2508604, 1.0]], ['2, k, 8', [0.02872166, 0.1546811, 1.0]], ['2, k, 9', [0.06554271, -0.07508747, 1.0]], ['2, k, 10', [0.1019096, -0.2271257, 1.0]], ['2, k, 11', [0.1122197, -0.2527095, 1.0]], ['2, k, 12', [-0.2235424, -0.215795, 1.0]], ['2, k, 13', [-0.2008251, -0.3264929, 1.0]], ['2, k, 14', [-0.1970212, -0.675541, 1.0]], ['2, k, 15', [-0.2494794, -0.7337766, 1.0]], ['2, k, 16', [-0.08481748, -0.2222974, 1.0]], ['2, k, 17', [0.04032438, -0.3221329, 1.0]], ['2, k, 18', [0.05066341, -0.6597914, 1.0]], ['2, k, 19', [0.07351141, -0.7137443, 1.0]], ['2, k, 20', [-0.1307049, 0.2065089, 1.0]], ['2, k, 21', [-0.3524645, -0.2616686, 1.0]], ['2, k, 22', [-0.3373498, -0.2552464, 1.0]], ['2, k, 23', [0.1341095, -0.2844134, 1.0]], ['2, k, 24', [0.1529082, -0.2443352, 1.0]]]
[['2, k, 0', [-0.1556633, -0.2213401, 1.0]], ['2, k, 1', [-0.1412485, 0.02502841, 1.0]], ['2, k, 2', [-0.1271334, 0.2661483, 1.0]], ['2, k, 3', [-0.1197813, 0.3958664, 1.0]], ['2, k, 4', [-0.273335, 0.1543365, 1.0]], ['2, k, 5', [-0.3159352, -0.07326255, 1.0]], ['2, k, 6', [-0.336784, -0.2348491, 1.0]], ['2, k, 7', [-0.3585002, -0.2373416, 1.0]], ['2, k, 8', [0.02861902, 0.1547032, 1.0]], ['2, k, 9', [0.06536268, -0.07507702, 1.0]], ['2, k, 10', [0.101795, -0.227479, 1.0]], ['2, k, 11', [0.1107134, -0.2519192, 1.0]], ['2, k, 12', [-0.2235114, -0.2156966, 1.0]], ['2, k, 13', [-0.2006959, -0.326937, 1.0]], ['2, k, 14', [-0.1976436, -0.6771665, 1.0]], ['2, k, 15', [-0.2543678, -0.727749, 1.0]], ['2, k, 16', [-0.08411185, -0.2215855, 1.0]], ['2, k, 17', [0.04023571, -0.321348, 1.0]], ['2, k, 18', [0.06377947, -0.6614003, 1.0]], ['2, k, 19', [0.06897415, -0.7032074, 1.0]], ['2, k, 20', [-0.1308174, 0.2065922, 1.0]], ['2, k, 21', [-0.3626308, -0.2553884, 1.0]], ['2, k, 22', [-0.3285515, -0.2350148, 1.0]], ['2, k, 23', [0.1327998, -0.2895615, 1.0]], ['2, k, 24', [0.1503965, -0.2433214, 1.0]]]
[['2, k, 0', [-0.1558633, -0.2210795, 1.0]], ['2, k, 1', [-0.1414601, 0.02517123, 1.0]], ['2, k, 2', [-0.1273273, 0.2661869, 1.0]], ['2, k, 3', [-0.1196739, 0.3959632, 1.0]], ['2, k, 4', [-0.2733598, 0.1547719, 1.0]], ['2, k, 5', [-0.318206, -0.07251121, 1.0]], ['2, k, 6', [-0.3412826, -0.168179, 1.0]], ['2, k, 7', [-0.3532352, -0.184578, 1.0]], ['2, k, 8', [0.02862293, 0.1546953, 1.0]], ['2, k, 9', [0.06499613, -0.07514334, 1.0]], ['2, k, 10', [0.1017256, -0.2275437, 1.0]], ['2, k, 11', [0.110882, -0.2518074, 1.0]], ['2, k, 12', [-0.2238705, -0.215361, 1.0]], ['2, k, 13', [-0.2006752, -0.3269867, 1.0]], ['2, k, 14', [-0.198584, -0.6752782, 1.0]], ['2, k, 15', [-0.2075057, -0.7329506, 1.0]], ['2, k, 16', [-0.08419891, -0.2213896, 1.0]], ['2, k, 17', [0.04005481, -0.3212706, 1.0]], ['2, k, 18', [0.05555595, -0.6710051, 1.0]], ['2, k, 19', [0.0739899, -0.7185627, 1.0]], ['2, k, 20', [-0.1310064, 0.2066607, 1.0]], ['2, k, 21', [-0.3799682, -0.2085088, 1.0]], ['2, k, 22', [-0.3330532, -0.1973894, 1.0]], ['2, k, 23', [0.1335483, -0.2873769, 1.0]], ['2, k, 24', [0.1518652, -0.2459221, 1.0]]]
[['2, k, 0', [-0.1555927, -0.2206195, 1.0]], ['2, k, 1', [-0.1414064, 0.02534412, 1.0]], ['2, k, 2', [-0.1273367, 0.266224, 1.0]], ['2, k, 3', [-0.1198629, 0.3960631, 1.0]], ['2, k, 4', [-0.2733088, 0.1544515, 1.0]], ['2, k, 5', [-0.3185355, -0.06988534, 1.0]], ['2, k, 6', [-0.3399033, -0.161209, 1.0]], ['2, k, 7', [-0.3526809, -0.1587823, 1.0]], ['2, k, 8', [0.02870868, 0.1547011, 1.0]], ['2, k, 9', [0.06505977, -0.07514182, 1.0]], ['2, k, 10', [0.1021069, -0.2271549, 1.0]], ['2, k, 11', [0.1109357, -0.2518187, 1.0]], ['2, k, 12', [-0.2238395, -0.2151091, 1.0]], ['2, k, 13', [-0.2006309, -0.3269062, 1.0]], ['2, k, 14', [-0.1979123, -0.6751786, 1.0]], ['2, k, 15', [-0.2262196, -0.7409434, 1.0]], ['2, k, 16', [-0.08353259, -0.2207043, 1.0]], ['2, k, 17', [0.03998372, -0.3206734, 1.0]], ['2, k, 18', [0.0525982, -0.6694272, 1.0]], ['2, k, 19', [0.07620767, -0.7220923, 1.0]], ['2, k, 20', [-0.1310021, 0.2067238, 1.0]], ['2, k, 21', [-0.376231, -0.1821078, 1.0]], ['2, k, 22', [-0.3266146, -0.1444364, 1.0]], ['2, k, 23', [0.1305437, -0.2853474, 1.0]], ['2, k, 24', [0.1513197, -0.2439427, 1.0]]]
[['2, k, 0', [-0.1497689, -0.219497, 1.0]], ['2, k, 1', [-0.1400525, 0.02573471, 1.0]], ['2, k, 2', [-0.127335, 0.2662845, 1.0]], ['2, k, 3', [-0.119962, 0.3961618, 1.0]], ['2, k, 4', [-0.2733023, 0.1544782, 1.0]], ['2, k, 5', [-0.3172584, -0.06300231, 1.0]], ['2, k, 6', [-0.331141, -0.1453868, 1.0]], ['2, k, 7', [-0.3509684, -0.1288933, 1.0]], ['2, k, 8', [0.02890605, 0.1542818, 1.0]], ['2, k, 9', [0.06503797, -0.07559195, 1.0]], ['2, k, 10', [0.1018117, -0.2274785, 1.0]], ['2, k, 11', [0.1084799, -0.2519682, 1.0]], ['2, k, 12', [-0.219638, -0.2146487, 1.0]], ['2, k, 13', [-0.2001242, -0.3262886, 1.0]], ['2, k, 14', [-0.1967074, -0.6759664, 1.0]], ['2, k, 15', [-0.2334816, -0.7408115, 1.0]], ['2, k, 16', [-0.0759728, -0.2188705, 1.0]], ['2, k, 17', [0.04187119, -0.3218181, 1.0]], ['2, k, 18', [0.05105116, -0.6678714, 1.0]], ['2, k, 19', [0.07787956, -0.7250717, 1.0]], ['2, k, 20', [-0.1308876, 0.2068115, 1.0]], ['2, k, 21', [-0.3774404, -0.1481781, 1.0]], ['2, k, 22', [-0.330331, -0.1191441, 1.0]], ['2, k, 23', [0.1347242, -0.2856188, 1.0]], ['2, k, 24', [0.1516004, -0.2423341, 1.0]]]
[['2, k, 0', [-0.1502719, -0.2185467, 1.0]], ['2, k, 1', [-0.140117, 0.02618483, 1.0]], ['2, k, 2', [-0.1273878, 0.266443, 1.0]], ['2, k, 3', [-0.1199627, 0.3962179, 1.0]], ['2, k, 4', [-0.2731065, 0.1548491, 1.0]], ['2, k, 5', [-0.3167593, -0.05668847, 1.0]], ['2, k, 6', [-0.3561085, -0.1106374, 1.0]], ['2, k, 7', [-0.3570725, -0.09931028, 1.0]], ['2, k, 8', [0.0289165, 0.1545145, 1.0]], ['2, k, 9', [0.06488805, -0.07538822, 1.0]], ['2, k, 10', [0.1091872, -0.2556935, 1.0]], ['2, k, 11', [0.1210045, -0.2531905, 1.0]], ['2, k, 12', [-0.2203073, -0.2135253, 1.0]], ['2, k, 13', [-0.2002563, -0.3255539, 1.0]], ['2, k, 14', [-0.1961825, -0.676385, 1.0]], ['2, k, 15', [-0.220308, -0.7369024, 1.0]], ['2, k, 16', [-0.07637248, -0.2181627, 1.0]], ['2, k, 17', [0.04134293, -0.3223798, 1.0]], ['2, k, 18', [0.05285577, -0.6626223, 1.0]], ['2, k, 19', [0.07462981, -0.7208223, 1.0]], ['2, k, 20', [-0.1309235, 0.2070338, 1.0]], ['2, k, 21', [-0.3751818, -0.1063809, 1.0]], ['2, k, 22', [-0.3287033, -0.08926737, 1.0]], ['2, k, 23', [0.1421192, -0.2796938, 1.0]], ['2, k, 24', [0.1521838, -0.2433943, 1.0]]]
[['2, k, 0', [-0.1502548, -0.2182123, 1.0]], ['2, k, 1', [-0.1399961, 0.02632007, 1.0]], ['2, k, 2', [-0.1273567, 0.2664473, 1.0]], ['2, k, 3', [-0.1199414, 0.39629, 1.0]], ['2, k, 4', [-0.2730865, 0.1548264, 1.0]], ['2, k, 5', [-0.3167927, -0.04731315, 1.0]], ['2, k, 6', [-0.3253085, -0.06345553, 1.0]], ['2, k, 7', [-0.3456765, -0.0648254, 1.0]], ['2, k, 8', [0.02876604, 0.1552444, 1.0]], ['2, k, 9', [0.06614346, -0.07443515, 1.0]], ['2, k, 10', [0.1003936, -0.2276004, 1.0]], ['2, k, 11', [0.1075211, -0.2527703, 1.0]], ['2, k, 12', [-0.2203076, -0.2132767, 1.0]], ['2, k, 13', [-0.2002271, -0.3253974, 1.0]], ['2, k, 14', [-0.1969984, -0.676732, 1.0]], ['2, k, 15', [-0.2200162, -0.7369508, 1.0]], ['2, k, 16', [-0.07637953, -0.2177941, 1.0]], ['2, k, 17', [0.04115444, -0.3222933, 1.0]], ['2, k, 18', [0.05093019, -0.6738122, 1.0]], ['2, k, 19', [0.07838597, -0.7228072, 1.0]], ['2, k, 20', [-0.1308606, 0.2070636, 1.0]], ['2, k, 21', [-0.3638414, -0.06316718, 1.0]], ['2, k, 22', [-0.3257553, -0.05266682, 1.0]], ['2, k, 23', [0.1333116, -0.2839749, 1.0]], ['2, k, 24', [0.1515857, -0.2443557, 1.0]]]
[['2, k, 0', [-0.1514773, -0.2185404, 1.0]], ['2, k, 1', [-0.1402216, 0.02621806, 1.0]], ['2, k, 2', [-0.1273756, 0.2663879, 1.0]], ['2, k, 3', [-0.1199171, 0.3962634, 1.0]], ['2, k, 4', [-0.2729684, 0.1546987, 1.0]], ['2, k, 5', [-0.3169054, -0.0478463, 1.0]], ['2, k, 6', [-0.3243028, -0.04289337, 1.0]], ['2, k, 7', [-0.3418492, -0.02746012, 1.0]], ['2, k, 8', [0.02900951, 0.1547641, 1.0]], ['2, k, 9', [0.06639865, -0.07491231, 1.0]], ['2, k, 10', [0.1007273, -0.2278771, 1.0]], ['2, k, 11', [0.1090245, -0.2526006, 1.0]], ['2, k, 12', [-0.2213256, -0.2133043, 1.0]], ['2, k, 13', [-0.2001802, -0.3254932, 1.0]], ['2, k, 14', [-0.1982361, -0.6744887, 1.0]], ['2, k, 15', [-0.2174019, -0.7375113, 1.0]], ['2, k, 16', [-0.07798088, -0.218546, 1.0]], ['2, k, 17', [0.04060785, -0.3220342, 1.0]], ['2, k, 18', [0.0531347, -0.6659601, 1.0]], ['2, k, 19', [0.07453457, -0.7201947, 1.0]], ['2, k, 20', [-0.1308969, 0.2070053, 1.0]], ['2, k, 21', [-0.3570647, -0.01892437, 1.0]], ['2, k, 22', [-0.3278509, -0.01477128, 1.0]], ['2, k, 23', [0.1307146, -0.2876581, 1.0]], ['2, k, 24', [0.1514181, -0.2418511, 1.0]]]
[['2, k, 0', [-0.1515828, -0.2185992, 1.0]], ['2, k, 1', [-0.1401818, 0.02622491, 1.0]], ['2, k, 2', [-0.1273258, 0.2663946, 1.0]], ['2, k, 3', [-0.119895, 0.3962587, 1.0]], ['2, k, 4', [-0.2723029, 0.1550943, 1.0]], ['2, k, 5', [-0.3022349, -0.06169766, 1.0]], ['2, k, 6', [-0.3144633, 0.01318985, 1.0]], ['2, k, 7', [-0.3407955, 0.008234478, 1.0]], ['2, k, 8', [0.02904169, 0.1549586, 1.0]], ['2, k, 9', [0.06689688, -0.07463956, 1.0]], ['2, k, 10', [0.1007303, -0.2278606, 1.0]], ['2, k, 11', [0.1103375, -0.2526275, 1.0]], ['2, k, 12', [-0.2214289, -0.2132756, 1.0]], ['2, k, 13', [-0.2001504, -0.3256006, 1.0]], ['2, k, 14', [-0.1979061, -0.6748238, 1.0]], ['2, k, 15', [-0.2288992, -0.7407044, 1.0]], ['2, k, 16', [-0.07810073, -0.2187095, 1.0]], ['2, k, 17', [0.04077022, -0.3222453, 1.0]], ['2, k, 18', [0.05105839, -0.6677036, 1.0]], ['2, k, 19', [0.07565476, -0.7206523, 1.0]], ['2, k, 20', [-0.1308565, 0.2070126, 1.0]], ['2, k, 21', [-0.3442001, 0.03352594, 1.0]], ['2, k, 22', [-0.3222553, 0.01924297, 1.0]], ['2, k, 23', [0.1295156, -0.2839594, 1.0]], ['2, k, 24', [0.1524865, -0.2452397, 1.0]]]
[['2, k, 0', [-0.1516398, -0.2187031, 1.0]], ['2, k, 1', [-0.1401436, 0.02616396, 1.0]], ['2, k, 2', [-0.1271973, 0.2662998, 1.0]], ['2, k, 3', [-0.1198703, 0.3962222, 1.0]], ['2, k, 4', [-0.2718023, 0.1552512, 1.0]], ['2, k, 5', [-0.3034014, -0.06774196, 1.0]], ['2, k, 6', [-0.3225231, 0.02066399, 1.0]], ['2, k, 7', [-0.335635, 0.04373788, 1.0]], ['2, k, 8', [0.02904078, 0.1549811, 1.0]], ['2, k, 9', [0.06649886, -0.07468753, 1.0]], ['2, k, 10', [0.1087939, -0.2489342, 1.0]], ['2, k, 11', [0.120068, -0.2515849, 1.0]], ['2, k, 12', [-0.2214056, -0.2133452, 1.0]], ['2, k, 13', [-0.2001561, -0.3258947, 1.0]], ['2, k, 14', [-0.1958415, -0.6740789, 1.0]], ['2, k, 15', [-0.2372302, -0.7439736, 1.0]], ['2, k, 16', [-0.07833503, -0.2189095, 1.0]], ['2, k, 17', [0.04074309, -0.3222471, 1.0]], ['2, k, 18', [0.05011614, -0.6689954, 1.0]], ['2, k, 19', [0.07600345, -0.7208398, 1.0]], ['2, k, 20', [-0.1307397, 0.2069288, 1.0]], ['2, k, 21', [-0.3370539, 0.06784726, 1.0]], ['2, k, 22', [-0.3044109, 0.04307708, 1.0]], ['2, k, 23', [0.1324338, -0.2853631, 1.0]], ['2, k, 24', [0.1565656, -0.2458827, 1.0]]]
[['2, k, 0', [-0.1513838, -0.2186247, 1.0]], ['2, k, 1', [-0.1400569, 0.02617992, 1.0]], ['2, k, 2', [-0.1272129, 0.2662757, 1.0]], ['2, k, 3', [-0.1199437, 0.3962363, 1.0]], ['2, k, 4', [-0.2712726, 0.1558045, 1.0]], ['2, k, 5', [-0.3063161, -0.06866737, 1.0]], ['2, k, 6', [-0.3160116, -0.03051534, 1.0]], ['2, k, 7', [-0.3302305, 0.069024, 1.0]], ['2, k, 8', [0.02900708, 0.1551369, 1.0]], ['2, k, 9', [0.06644436, -0.07453386, 1.0]], ['2, k, 10', [0.1023651, -0.2298995, 1.0]], ['2, k, 11', [0.108563, -0.2554349, 1.0]], ['2, k, 12', [-0.2210495, -0.2133026, 1.0]], ['2, k, 13', [-0.2001402, -0.3259377, 1.0]], ['2, k, 14', [-0.1957653, -0.6745889, 1.0]], ['2, k, 15', [-0.2328385, -0.7458652, 1.0]], ['2, k, 16', [-0.07815583, -0.2188036, 1.0]], ['2, k, 17', [0.04067206, -0.3223027, 1.0]], ['2, k, 18', [0.0487428, -0.6682242, 1.0]], ['2, k, 19', [0.07776219, -0.7213788, 1.0]], ['2, k, 20', [-0.1307298, 0.2069186, 1.0]], ['2, k, 21', [-0.332835, 0.09647079, 1.0]], ['2, k, 22', [-0.3051656, 0.0719481, 1.0]], ['2, k, 23', [0.1328323, -0.288844, 1.0]], ['2, k, 24', [0.1517478, -0.2445933, 1.0]]]
