[['2, k, 0', [493.925, 206.127, 1.0]], ['2, k, 1', [496.902, 239.933, 1.0]], ['2, k, 2', [467.496, 241.33, 1.0]], ['2, k, 3', [455.796, 286.874, 1.0]], ['2, k, 4', [452.801, 329.458, 1.0]], ['2, k, 5', [523.308, 239.898, 1.0]], ['2, k, 6', [535.107, 283.928, 1.0]], ['2, k, 7', [538.01, 326.525, 1.0]], ['2, k, 8', [498.328, 317.731, 1.0]], ['2, k, 9', [480.741, 317.724, 1.0]], ['2, k, 10', [486.535, 380.862, 1.0]], ['2, k, 11', [485.165, 438.136, 1.0]], ['2, k, 12', [511.641, 317.732, 1.0]], ['2, k, 13', [510.133, 380.838, 1.0]], ['2, k, 14', [510.033, 438.108, 1.0]], ['2, k, 15', [488.034, 203.158, 1.0]], ['2, k, 16', [498.408, 203.115, 1.0]], ['2, k, 17', [477.848, 206.126, 1.0]], ['2, k, 18', [510.108, 204.676, 1.0]], ['2, k, 19', [513.032, 463.107, 1.0]], ['2, k, 20', [521.81, 458.697, 1.0]], ['2, k, 21', [502.738, 441.145, 1.0]], ['2, k, 22', [483.635, 463.04, 1.0]], ['2, k, 23', [474.814, 457.226, 1.0]], ['2, k, 24', [486.626, 441.097, 1.0]]]
[['2, k, 0', [491.048, 206.104, 1.0]], ['2, k, 1', [496.899, 239.924, 1.0]], ['2, k, 2', [467.498, 241.325, 1.0]], ['2, k, 3', [455.801, 286.888, 1.0]], ['2, k, 4', [452.8, 329.465, 1.0]], ['2, k, 5', [523.304, 239.886, 1.0]], ['2, k, 6', [535.097, 283.929, 1.0]], ['2, k, 7', [538.006, 326.527, 1.0]], ['2, k, 8', [498.332, 317.736, 1.0]], ['2, k, 9', [480.754, 317.732, 1.0]], ['2, k, 10', [486.554, 380.87, 1.0]], ['2, k, 11', [485.167, 438.127, 1.0]], ['2, k, 12', [511.646, 317.735, 1.0]], ['2, k, 13', [510.132, 380.856, 1.0]], ['2, k, 14', [510.027, 438.103, 1.0]], ['2, k, 15', [486.625, 203.135, 1.0]], ['2, k, 16', [498.361, 201.688, 1.0]], ['2, k, 17', [477.823, 206.118, 1.0]], ['2, k, 18', [510.081, 204.654, 1.0]], ['2, k, 19', [513.035, 463.108, 1.0]], ['2, k, 20', [521.815, 458.7, 1.0]], ['2, k, 21', [501.351, 441.146, 1.0]], ['2, k, 22', [483.637, 463.038, 1.0]], ['2, k, 23', [474.819, 457.223, 1.0]], ['2, k, 24', [486.624, 441.09, 1.0]]]
[['2, k, 0', [491.03, 206.125, 1.0]], ['2, k, 1', [496.894, 239.936, 1.0]], ['2, k, 2', [467.493, 241.341, 1.0]], ['2, k, 3', [455.805, 286.889, 1.0]], ['2, k, 4', [452.8, 329.464, 1.0]], ['2, k, 5', [523.297, 239.891, 1.0]], ['2, k, 6', [535.098, 283.926, 1.0]], ['2, k, 7', [538.005, 326.528, 1.0]], ['2, k, 8', [498.33, 317.734, 1.0]], ['2, k, 9', [480.748, 317.731, 1.0]], ['2, k, 10', [486.555, 380.842, 1.0]], ['2, k, 11', [485.164, 438.138, 1.0]], ['2, k, 12', [511.644, 317.731, 1.0]], ['2, k, 13', [510.13, 380.835, 1.0]], ['2, k, 14', [510.025, 438.103, 1.0]], ['2, k, 15', [486.612, 203.152, 1.0]], ['2, k, 16', [498.349, 201.712, 1.0]], ['2, k, 17', [477.809, 206.128, 1.0]], ['2, k, 18', [510.07, 204.665, 1.0]], ['2, k, 19', [513.038, 463.093, 1.0]], ['2, k, 20', [521.815, 458.68, 1.0]], ['2, k, 21', [501.352, 442.526, 1.0]], ['2, k, 22', [482.23, 463.045, 1.0]], ['2, k, 23', [474.816, 457.228, 1.0]], ['2, k, 24', [486.623, 441.103, 1.0]]]
[['2, k, 0', [491.019, 206.122, 1.0]], ['2, k, 1', [496.883, 239.947, 1.0]], ['2, k, 2', [466.085, 241.358, 1.0]], ['2, k, 3', [455.789, 286.892, 1.0]], ['2, k, 4', [452.799, 329.451, 1.0]], ['2, k, 5', [523.299, 239.9, 1.0]], ['2, k, 6', [535.095, 283.928, 1.0]], ['2, k, 7', [538.002, 326.518, 1.0]], ['2, k, 8', [498.325, 317.709, 1.0]], ['2, k, 9', [480.738, 317.703, 1.0]], ['2, k, 10', [486.549, 380.849, 1.0]], ['2, k, 11', [485.157, 438.144, 1.0]], ['2, k, 12', [511.637, 317.705, 1.0]], ['2, k, 13', [510.128, 380.833, 1.0]], ['2, k, 14', [510.024, 438.113, 1.0]], ['2, k, 15', [486.598, 203.15, 1.0]], ['2, k, 16', [498.333, 201.707, 1.0]], ['2, k, 17', [477.793, 206.134, 1.0]], ['2, k, 18', [510.054, 204.658, 1.0]], ['2, k, 19', [513.039, 463.1, 1.0]], ['2, k, 20', [521.813, 458.692, 1.0]], ['2, k, 21', [501.35, 442.53, 1.0]], ['2, k, 22', [482.229, 463.039, 1.0]], ['2, k, 23', [474.812, 457.224, 1.0]], ['2, k, 24', [486.618, 441.107, 1.0]]]
[['2, k, 0', [491.028, 206.127, 1.0]], ['2, k, 1', [496.877, 239.945, 1.0]], ['2, k, 2', [466.081, 241.365, 1.0]], ['2, k, 3', [455.78, 286.894, 1.0]], ['2, k, 4', [452.799, 329.455, 1.0]], ['2, k, 5', [523.292, 239.893, 1.0]], ['2, k, 6', [535.094, 283.923, 1.0]], ['2, k, 7', [537.998, 326.526, 1.0]], ['2, k, 8', [498.326, 317.715, 1.0]], ['2, k, 9', [480.741, 317.715, 1.0]], ['2, k, 10', [486.556, 380.829, 1.0]], ['2, k, 11', [485.156, 438.132, 1.0]], ['2, k, 12', [511.637, 317.71, 1.0]], ['2, k, 13', [510.128, 380.834, 1.0]], ['2, k, 14', [510.023, 436.697, 1.0]], ['2, k, 15', [486.602, 203.158, 1.0]], ['2, k, 16', [498.337, 201.718, 1.0]], ['2, k, 17', [477.796, 206.144, 1.0]], ['2, k, 18', [510.056, 204.669, 1.0]], ['2, k, 19', [513.027, 463.09, 1.0]], ['2, k, 20', [521.799, 458.679, 1.0]], ['2, k, 21', [501.348, 441.132, 1.0]], ['2, k, 22', [483.636, 463.036, 1.0]], ['2, k, 23', [474.816, 457.222, 1.0]], ['2, k, 24', [486.614, 441.093, 1.0]]]
[['2, k, 0', [491.048, 206.136, 1.0]], ['2, k, 1', [496.878, 239.947, 1.0]], ['2, k, 2', [466.087, 241.36, 1.0]], ['2, k, 3', [455.781, 286.89, 1.0]], ['2, k, 4', [452.8, 329.459, 1.0]], ['2, k, 5', [523.291, 239.897, 1.0]], ['2, k, 6', [535.096, 283.932, 1.0]], ['2, k, 7', [537.995, 326.513, 1.0]], ['2, k, 8', [498.334, 317.733, 1.0]], ['2, k, 9', [480.745, 317.734, 1.0]], ['2, k, 10', [486.555, 380.835, 1.0]], ['2, k, 11', [485.163, 438.135, 1.0]], ['2, k, 12', [511.649, 317.728, 1.0]], ['2, k, 13', [510.129, 380.842, 1.0]], ['2, k, 14', [510.019, 438.098, 1.0]], ['2, k, 15', [486.62, 203.166, 1.0]], ['2, k, 16', [498.358, 203.117, 1.0]], ['2, k, 17', [477.806, 206.147, 1.0]], ['2, k, 18', [510.073, 204.683, 1.0]], ['2, k, 19', [513.026, 463.094, 1.0]], ['2, k, 20', [521.803, 458.684, 1.0]], ['2, k, 21', [501.344, 441.141, 1.0]], ['2, k, 22', [482.232, 463.042, 1.0]], ['2, k, 23', [474.817, 457.223, 1.0]], ['2, k, 24', [486.619, 441.1, 1.0]]]
[['2, k, 0', [491.047, 206.129, 1.0]], ['2, k, 1', [496.873, 239.947, 1.0]], ['2, k, 2', [466.083, 241.36, 1.0]], ['2, k, 3', [455.772, 286.898, 1.0]], ['2, k, 4', [452.801, 329.463, 1.0]], ['2, k, 5', [523.29, 239.899, 1.0]], ['2, k, 6', [535.097, 283.938, 1.0]], ['2, k, 7', [537.997, 326.51, 1.0]], ['2, k, 8', [498.33, 317.74, 1.0]], ['2, k, 9', [480.739, 319.155, 1.0]], ['2, k, 10', [486.557, 380.837, 1.0]], ['2, k, 11', [485.162, 438.132, 1.0]], ['2, k, 12', [511.644, 317.735, 1.0]], ['2, k, 13', [510.128, 380.84, 1.0]], ['2, k, 14', [510.021, 436.7, 1.0]], ['2, k, 15', [486.618, 203.156, 1.0]], ['2, k, 16', [498.357, 201.72, 1.0]], ['2, k, 17', [477.805, 206.142, 1.0]], ['2, k, 18', [510.076, 204.676, 1.0]], ['2, k, 19', [513.021, 463.088, 1.0]], ['2, k, 20', [521.797, 458.677, 1.0]], ['2, k, 21', [501.344, 441.137, 1.0]], ['2, k, 22', [483.638, 463.036, 1.0]], ['2, k, 23', [474.821, 457.222, 1.0]], ['2, k, 24', [486.62, 441.097, 1.0]]]
[['2, k, 0', [491.033, 206.11, 1.0]], ['2, k, 1', [496.87, 239.94, 1.0]], ['2, k, 2', [466.072, 241.357, 1.0]], ['2, k, 3', [455.756, 286.897, 1.0]], ['2, k, 4', [452.799, 329.454, 1.0]], ['2, k, 5', [523.291, 239.89, 1.0]], ['2, k, 6', [535.093, 283.938, 1.0]], ['2, k, 7', [537.993, 325.121, 1.0]], ['2, k, 8', [498.334, 317.705, 1.0]], ['2, k, 9', [480.749, 317.705, 1.0]], ['2, k, 10', [486.546, 380.837, 1.0]], ['2, k, 11', [485.164, 438.128, 1.0]], ['2, k, 12', [511.646, 317.702, 1.0]], ['2, k, 13', [510.124, 380.835, 1.0]], ['2, k, 14', [510.023, 436.693, 1.0]], ['2, k, 15', [486.602, 203.134, 1.0]], ['2, k, 16', [498.342, 201.691, 1.0]], ['2, k, 17', [477.792, 206.128, 1.0]], ['2, k, 18', [510.064, 204.65, 1.0]], ['2, k, 19', [513.024, 463.092, 1.0]], ['2, k, 20', [521.802, 458.682, 1.0]], ['2, k, 21', [501.347, 441.135, 1.0]], ['2, k, 22', [483.646, 463.049, 1.0]], ['2, k, 23', [474.822, 457.238, 1.0]], ['2, k, 24', [486.621, 441.093, 1.0]]]
[['2, k, 0', [491.034, 206.11, 1.0]], ['2, k, 1', [496.871, 239.935, 1.0]], ['2, k, 2', [466.075, 241.352, 1.0]], ['2, k, 3', [455.753, 286.89, 1.0]], ['2, k, 4', [452.798, 329.456, 1.0]], ['2, k, 5', [523.291, 239.889, 1.0]], ['2, k, 6', [535.092, 283.937, 1.0]], ['2, k, 7', [537.995, 326.514, 1.0]], ['2, k, 8', [498.33, 317.697, 1.0]], ['2, k, 9', [480.741, 317.697, 1.0]], ['2, k, 10', [486.551, 380.814, 1.0]], ['2, k, 11', [485.163, 438.133, 1.0]], ['2, k, 12', [511.641, 317.693, 1.0]], ['2, k, 13', [510.122, 380.831, 1.0]], ['2, k, 14', [510.023, 438.103, 1.0]], ['2, k, 15', [486.604, 203.133, 1.0]], ['2, k, 16', [498.346, 201.69, 1.0]], ['2, k, 17', [477.796, 206.127, 1.0]], ['2, k, 18', [510.07, 204.651, 1.0]], ['2, k, 19', [513.031, 463.096, 1.0]], ['2, k, 20', [521.807, 458.688, 1.0]], ['2, k, 21', [501.347, 442.526, 1.0]], ['2, k, 22', [483.637, 463.047, 1.0]], ['2, k, 23', [474.815, 457.238, 1.0]], ['2, k, 24', [486.619, 441.1, 1.0]]]
[['2, k, 0', [491.032, 206.106, 1.0]], ['2, k, 1', [496.874, 239.935, 1.0]], ['2, k, 2', [466.08, 241.353, 1.0]], ['2, k, 3', [455.756, 286.882, 1.0]], ['2, k, 4', [452.79, 329.468, 1.0]], ['2, k, 5', [523.29, 239.887, 1.0]], ['2, k, 6', [535.09, 283.933, 1.0]], ['2, k, 7', [537.993, 326.515, 1.0]], ['2, k, 8', [498.345, 317.724, 1.0]], ['2, k, 9', [482.178, 317.722, 1.0]], ['2, k, 10', [486.551, 380.829, 1.0]], ['2, k, 11', [485.161, 438.137, 1.0]], ['2, k, 12', [511.653, 317.72, 1.0]], ['2, k, 13', [510.125, 380.831, 1.0]], ['2, k, 14', [510.029, 436.692, 1.0]], ['2, k, 15', [486.602, 203.13, 1.0]], ['2, k, 16', [498.342, 201.685, 1.0]], ['2, k, 17', [477.795, 206.124, 1.0]], ['2, k, 18', [510.063, 204.646, 1.0]], ['2, k, 19', [513.031, 463.088, 1.0]], ['2, k, 20', [521.806, 458.676, 1.0]], ['2, k, 21', [501.352, 441.141, 1.0]], ['2, k, 22', [483.641, 463.048, 1.0]], ['2, k, 23', [474.819, 457.239, 1.0]], ['2, k, 24', [486.614, 441.104, 1.0]]]
[['2, k, 0', [490.997, 206.108, 1.0]], ['2, k, 1', [496.869, 239.932, 1.0]], ['2, k, 2', [466.074, 241.351, 1.0]], ['2, k, 3', [455.756, 286.87, 1.0]], ['2, k, 4', [452.795, 329.462, 1.0]], ['2, k, 5', [523.288, 239.879, 1.0]], ['2, k, 6', [535.091, 283.93, 1.0]], ['2, k, 7', [538.003, 326.51, 1.0]], ['2, k, 8', [498.338, 317.717, 1.0]], ['2, k, 9', [480.751, 317.71, 1.0]], ['2, k, 10', [486.549, 380.818, 1.0]], ['2, k, 11', [485.161, 438.133, 1.0]], ['2, k, 12', [511.651, 317.714, 1.0]], ['2, k, 13', [510.119, 380.832, 1.0]], ['2, k, 14', [510.026, 438.095, 1.0]], ['2, k, 15', [486.575, 203.135, 1.0]], ['2, k, 16', [498.314, 201.687, 1.0]], ['2, k, 17', [477.779, 206.126, 1.0]], ['2, k, 18', [510.039, 204.642, 1.0]], ['2, k, 19', [513.028, 463.087, 1.0]], ['2, k, 20', [521.8, 458.676, 1.0]], ['2, k, 21', [501.353, 441.144, 1.0]], ['2, k, 22', [483.641, 463.045, 1.0]], ['2, k, 23', [474.82, 457.237, 1.0]], ['2, k, 24', [486.616, 441.103, 1.0]]]
