[['2, k, 0', [0.0300494, -0.429517, 1.0]], ['2, k, 1', [0.0184297, -0.109793, 1.0]], ['2, k, 2', [0.00701299, 0.201861, 1.0]], ['2, k, 3', [0.0239698, 0.356889, 1.0]], ['2, k, 4', [-0.161487, 0.0909303, 1.0]], ['2, k, 5', [-0.268298, -0.173699, 1.0]], ['2, k, 6', [-0.320213, -0.414205, 1.0]], ['2, k, 7', [-0.322494, -0.483856, 1.0]], ['2, k, 8', [0.181327, 0.0765422, 1.0]], ['2, k, 9', [0.27887, -0.177609, 1.0]], ['2, k, 10', [0.358355, -0.420752, 1.0]], ['2, k, 11', [0.36124, -0.484833, 1.0]], ['2, k, 12', [-0.0486995, -0.419624, 1.0]], ['2, k, 13', [-0.115093, -0.757907, 1.0]], ['2, k, 14', [-0.172782, -1.17052, 1.0]], ['2, k, 15', [-0.179077, -1.2334, 1.0]], ['2, k, 16', [0.107875, -0.426194, 1.0]], ['2, k, 17', [0.168836, -0.715188, 1.0]], ['2, k, 18', [0.195893, -1.13084, 1.0]], ['2, k, 19', [0.222168, -1.20313, 1.0]], ['2, k, 20', [0.00984186, 0.125072, 1.0]], ['2, k, 21', [-0.33148, -0.530087, 1.0]], ['2, k, 22', [-0.249513, -0.49931, 1.0]], ['2, k, 23', [0.365369, -0.541314, 1.0]], ['2, k, 24', [0.290653, -0.501097, 1.0]]]
[['2, k, 0', [0.0300318, -0.429504, 1.0]], ['2, k, 1', [0.0184277, -0.109789, 1.0]], ['2, k, 2', [0.00701607, 0.201863, 1.0]], ['2, k, 3', [0.023976, 0.356818, 1.0]], ['2, k, 4', [-0.161305, 0.090918, 1.0]], ['2, k, 5', [-0.268205, -0.173666, 1.0]], ['2, k, 6', [-0.320007, -0.41432, 1.0]], ['2, k, 7', [-0.321832, -0.484196, 1.0]], ['2, k, 8', [0.18136, 0.0766308, 1.0]], ['2, k, 9', [0.278883, -0.1777, 1.0]], ['2, k, 10', [0.358293, -0.420814, 1.0]], ['2, k, 11', [0.361666, -0.483427, 1.0]], ['2, k, 12', [-0.0487144, -0.419621, 1.0]], ['2, k, 13', [-0.114466, -0.757063, 1.0]], ['2, k, 14', [-0.172874, -1.16999, 1.0]], ['2, k, 15', [-0.178741, -1.23367, 1.0]], ['2, k, 16', [0.107853, -0.426167, 1.0]], ['2, k, 17', [0.168849, -0.715179, 1.0]], ['2, k, 18', [0.196041, -1.13154, 1.0]], ['2, k, 19', [0.222713, -1.20361, 1.0]], ['2, k, 20', [0.0098436, 0.125074, 1.0]], ['2, k, 21', [-0.331601, -0.530364, 1.0]], ['2, k, 22', [-0.249516, -0.499506, 1.0]], ['2, k, 23', [0.36327, -0.539684, 1.0]], ['2, k, 24', [0.290672, -0.501098, 1.0]]]
[['2, k, 0', [0.0300304, -0.429545, 1.0]], ['2, k, 1', [0.018436, -0.109796, 1.0]], ['2, k, 2', [0.00703953, 0.201872, 1.0]], ['2, k, 3', [0.0240007, 0.35688, 1.0]], ['2, k, 4', [-0.16118, 0.0909474, 1.0]], ['2, k, 5', [-0.267515, -0.173431, 1.0]], ['2, k, 6', [-0.319746, -0.41447, 1.0]], ['2, k, 7', [-0.32041, -0.484462, 1.0]], ['2, k, 8', [0.181379, 0.0770557, 1.0]], ['2, k, 9', [0.278839, -0.177507, 1.0]], ['2, k, 10', [0.358303, -0.420825, 1.0]], ['2, k, 11', [0.36276, -0.483276, 1.0]], ['2, k, 12', [-0.0487163, -0.419727, 1.0]], ['2, k, 13', [-0.113127, -0.753862, 1.0]], ['2, k, 14', [-0.172447, -1.16882, 1.0]], ['2, k, 15', [-0.178488, -1.23243, 1.0]], ['2, k, 16', [0.107853, -0.426174, 1.0]], ['2, k, 17', [0.170003, -0.717257, 1.0]], ['2, k, 18', [0.196233, -1.13236, 1.0]], ['2, k, 19', [0.222969, -1.2046, 1.0]], ['2, k, 20', [0.00986082, 0.125077, 1.0]], ['2, k, 21', [-0.330502, -0.530867, 1.0]], ['2, k, 22', [-0.250055, -0.499797, 1.0]], ['2, k, 23', [0.369205, -0.538675, 1.0]], ['2, k, 24', [0.290607, -0.501088, 1.0]]]
[['2, k, 0', [0.0300547, -0.429379, 1.0]], ['2, k, 1', [0.0184798, -0.109738, 1.0]], ['2, k, 2', [0.00710783, 0.20188, 1.0]], ['2, k, 3', [0.0240628, 0.356963, 1.0]], ['2, k, 4', [-0.161157, 0.0909308, 1.0]], ['2, k, 5', [-0.267161, -0.173443, 1.0]], ['2, k, 6', [-0.319443, -0.41485, 1.0]], ['2, k, 7', [-0.318769, -0.484433, 1.0]], ['2, k, 8', [0.181375, 0.0773192, 1.0]], ['2, k, 9', [0.279021, -0.177667, 1.0]], ['2, k, 10', [0.358327, -0.420919, 1.0]], ['2, k, 11', [0.36269, -0.484443, 1.0]], ['2, k, 12', [-0.0487019, -0.419663, 1.0]], ['2, k, 13', [-0.112935, -0.75391, 1.0]], ['2, k, 14', [-0.172464, -1.16863, 1.0]], ['2, k, 15', [-0.181131, -1.23791, 1.0]], ['2, k, 16', [0.107889, -0.425849, 1.0]], ['2, k, 17', [0.170383, -0.717429, 1.0]], ['2, k, 18', [0.198549, -1.14033, 1.0]], ['2, k, 19', [0.222979, -1.20573, 1.0]], ['2, k, 20', [0.00991953, 0.125097, 1.0]], ['2, k, 21', [-0.333529, -0.531399, 1.0]], ['2, k, 22', [-0.247061, -0.500253, 1.0]], ['2, k, 23', [0.367219, -0.548031, 1.0]], ['2, k, 24', [0.289658, -0.501483, 1.0]]]
[['2, k, 0', [0.0300859, -0.429384, 1.0]], ['2, k, 1', [0.0185415, -0.109706, 1.0]], ['2, k, 2', [0.00721462, 0.20196, 1.0]], ['2, k, 3', [0.0242817, 0.35716, 1.0]], ['2, k, 4', [-0.161089, 0.0910023, 1.0]], ['2, k, 5', [-0.267018, -0.173423, 1.0]], ['2, k, 6', [-0.319058, -0.414836, 1.0]], ['2, k, 7', [-0.317962, -0.484138, 1.0]], ['2, k, 8', [0.181482, 0.0775334, 1.0]], ['2, k, 9', [0.279134, -0.177611, 1.0]], ['2, k, 10', [0.358569, -0.420906, 1.0]], ['2, k, 11', [0.364043, -0.483572, 1.0]], ['2, k, 12', [-0.0486543, -0.419688, 1.0]], ['2, k, 13', [-0.112015, -0.752974, 1.0]], ['2, k, 14', [-0.172439, -1.16764, 1.0]], ['2, k, 15', [-0.180191, -1.23097, 1.0]], ['2, k, 16', [0.107906, -0.425845, 1.0]], ['2, k, 17', [0.171745, -0.71832, 1.0]], ['2, k, 18', [0.199685, -1.14162, 1.0]], ['2, k, 19', [0.222928, -1.2061, 1.0]], ['2, k, 20', [0.0100141, 0.125163, 1.0]], ['2, k, 21', [-0.328997, -0.530402, 1.0]], ['2, k, 22', [-0.244159, -0.499267, 1.0]], ['2, k, 23', [0.368265, -0.542614, 1.0]], ['2, k, 24', [0.290722, -0.501097, 1.0]]]
[['2, k, 0', [0.0301902, -0.429483, 1.0]], ['2, k, 1', [0.0185656, -0.109691, 1.0]], ['2, k, 2', [0.00715113, 0.20211, 1.0]], ['2, k, 3', [0.02435, 0.357156, 1.0]], ['2, k, 4', [-0.160874, 0.0911594, 1.0]], ['2, k, 5', [-0.266576, -0.173367, 1.0]], ['2, k, 6', [-0.318917, -0.414843, 1.0]], ['2, k, 7', [-0.317004, -0.484235, 1.0]], ['2, k, 8', [0.1815, 0.0778387, 1.0]], ['2, k, 9', [0.279313, -0.177581, 1.0]], ['2, k, 10', [0.359045, -0.420965, 1.0]], ['2, k, 11', [0.365209, -0.484082, 1.0]], ['2, k, 12', [-0.0485489, -0.419816, 1.0]], ['2, k, 13', [-0.111872, -0.753101, 1.0]], ['2, k, 14', [-0.172415, -1.16761, 1.0]], ['2, k, 15', [-0.180062, -1.23105, 1.0]], ['2, k, 16', [0.108008, -0.425917, 1.0]], ['2, k, 17', [0.172866, -0.718054, 1.0]], ['2, k, 18', [0.19911, -1.13894, 1.0]], ['2, k, 19', [0.222698, -1.20544, 1.0]], ['2, k, 20', [0.00997697, 0.125274, 1.0]], ['2, k, 21', [-0.327606, -0.531319, 1.0]], ['2, k, 22', [-0.245891, -0.499011, 1.0]], ['2, k, 23', [0.367729, -0.541458, 1.0]], ['2, k, 24', [0.290778, -0.500853, 1.0]]]
[['2, k, 0', [0.0302845, -0.42941, 1.0]], ['2, k, 1', [0.0186273, -0.109615, 1.0]], ['2, k, 2', [0.00717685, 0.202183, 1.0]], ['2, k, 3', [0.0244629, 0.357201, 1.0]], ['2, k, 4', [-0.160834, 0.0911322, 1.0]], ['2, k, 5', [-0.266206, -0.173583, 1.0]], ['2, k, 6', [-0.318745, -0.414946, 1.0]], ['2, k, 7', [-0.316173, -0.484445, 1.0]], ['2, k, 8', [0.181503, 0.0779147, 1.0]], ['2, k, 9', [0.279411, -0.177523, 1.0]], ['2, k, 10', [0.359071, -0.420947, 1.0]], ['2, k, 11', [0.36545, -0.483612, 1.0]], ['2, k, 12', [-0.048464, -0.419785, 1.0]], ['2, k, 13', [-0.111537, -0.752633, 1.0]], ['2, k, 14', [-0.172061, -1.16477, 1.0]], ['2, k, 15', [-0.179629, -1.22918, 1.0]], ['2, k, 16', [0.10811, -0.425796, 1.0]], ['2, k, 17', [0.173453, -0.718439, 1.0]], ['2, k, 18', [0.199021, -1.1396, 1.0]], ['2, k, 19', [0.22304, -1.20581, 1.0]], ['2, k, 20', [0.0100122, 0.125348, 1.0]], ['2, k, 21', [-0.325559, -0.530305, 1.0]], ['2, k, 22', [-0.246079, -0.498929, 1.0]], ['2, k, 23', [0.365506, -0.539825, 1.0]], ['2, k, 24', [0.290641, -0.501079, 1.0]]]
[['2, k, 0', [0.0305495, -0.429586, 1.0]], ['2, k, 1', [0.0187898, -0.109618, 1.0]], ['2, k, 2', [0.00730348, 0.202338, 1.0]], ['2, k, 3', [0.0246339, 0.3572, 1.0]], ['2, k, 4', [-0.16058, 0.0911597, 1.0]], ['2, k, 5', [-0.265721, -0.173706, 1.0]], ['2, k, 6', [-0.318586, -0.415076, 1.0]], ['2, k, 7', [-0.316634, -0.484513, 1.0]], ['2, k, 8', [0.181493, 0.0779454, 1.0]], ['2, k, 9', [0.279557, -0.177355, 1.0]], ['2, k, 10', [0.359555, -0.420801, 1.0]], ['2, k, 11', [0.365266, -0.483913, 1.0]], ['2, k, 12', [-0.0481305, -0.420019, 1.0]], ['2, k, 13', [-0.111463, -0.752735, 1.0]], ['2, k, 14', [-0.171898, -1.16545, 1.0]], ['2, k, 15', [-0.179955, -1.22954, 1.0]], ['2, k, 16', [0.108343, -0.425943, 1.0]], ['2, k, 17', [0.17379, -0.718218, 1.0]], ['2, k, 18', [0.198739, -1.13836, 1.0]], ['2, k, 19', [0.222993, -1.20574, 1.0]], ['2, k, 20', [0.0101464, 0.125457, 1.0]], ['2, k, 21', [-0.327621, -0.53145, 1.0]], ['2, k, 22', [-0.247751, -0.499508, 1.0]], ['2, k, 23', [0.368276, -0.544185, 1.0]], ['2, k, 24', [0.2906, -0.500959, 1.0]]]
[['2, k, 0', [0.0306317, -0.429505, 1.0]], ['2, k, 1', [0.0188741, -0.109471, 1.0]], ['2, k, 2', [0.00738097, 0.202539, 1.0]], ['2, k, 3', [0.0247279, 0.357252, 1.0]], ['2, k, 4', [-0.160255, 0.0912939, 1.0]], ['2, k, 5', [-0.265228, -0.173587, 1.0]], ['2, k, 6', [-0.318285, -0.415485, 1.0]], ['2, k, 7', [-0.315842, -0.485192, 1.0]], ['2, k, 8', [0.181595, 0.0783701, 1.0]], ['2, k, 9', [0.279887, -0.177234, 1.0]], ['2, k, 10', [0.360103, -0.420852, 1.0]], ['2, k, 11', [0.365568, -0.483914, 1.0]], ['2, k, 12', [-0.0480435, -0.419994, 1.0]], ['2, k, 13', [-0.111179, -0.752216, 1.0]], ['2, k, 14', [-0.171866, -1.16546, 1.0]], ['2, k, 15', [-0.179698, -1.22974, 1.0]], ['2, k, 16', [0.108413, -0.425823, 1.0]], ['2, k, 17', [0.174116, -0.718372, 1.0]], ['2, k, 18', [0.198598, -1.13656, 1.0]], ['2, k, 19', [0.222389, -1.20492, 1.0]], ['2, k, 20', [0.0102262, 0.125647, 1.0]], ['2, k, 21', [-0.329841, -0.532862, 1.0]], ['2, k, 22', [-0.239334, -0.499262, 1.0]], ['2, k, 23', [0.367109, -0.540918, 1.0]], ['2, k, 24', [0.291244, -0.501374, 1.0]]]
[['2, k, 0', [0.0305398, -0.429394, 1.0]], ['2, k, 1', [0.0189426, -0.109388, 1.0]], ['2, k, 2', [0.00753822, 0.202604, 1.0]], ['2, k, 3', [0.0249416, 0.357197, 1.0]], ['2, k, 4', [-0.160097, 0.0913388, 1.0]], ['2, k, 5', [-0.264991, -0.173802, 1.0]], ['2, k, 6', [-0.318047, -0.415743, 1.0]], ['2, k, 7', [-0.315909, -0.485831, 1.0]], ['2, k, 8', [0.18172, 0.0785006, 1.0]], ['2, k, 9', [0.280101, -0.177054, 1.0]], ['2, k, 10', [0.360421, -0.420764, 1.0]], ['2, k, 11', [0.36529, -0.48358, 1.0]], ['2, k, 12', [-0.0481477, -0.420432, 1.0]], ['2, k, 13', [-0.111443, -0.751949, 1.0]], ['2, k, 14', [-0.171911, -1.16579, 1.0]], ['2, k, 15', [-0.179812, -1.23081, 1.0]], ['2, k, 16', [0.108289, -0.424971, 1.0]], ['2, k, 17', [0.174708, -0.718671, 1.0]], ['2, k, 18', [0.199668, -1.13819, 1.0]], ['2, k, 19', [0.223722, -1.20692, 1.0]], ['2, k, 20', [0.010363, 0.125716, 1.0]], ['2, k, 21', [-0.328022, -0.53289, 1.0]], ['2, k, 22', [-0.239601, -0.499825, 1.0]], ['2, k, 23', [0.375023, -0.534916, 1.0]], ['2, k, 24', [0.291502, -0.501648, 1.0]]]
[['2, k, 0', [0.0303063, -0.429307, 1.0]], ['2, k, 1', [0.0188873, -0.10925, 1.0]], ['2, k, 2', [0.00763835, 0.202779, 1.0]], ['2, k, 3', [0.0251616, 0.357204, 1.0]], ['2, k, 4', [-0.159482, 0.0915564, 1.0]], ['2, k, 5', [-0.264786, -0.173857, 1.0]], ['2, k, 6', [-0.317911, -0.415926, 1.0]], ['2, k, 7', [-0.316241, -0.485744, 1.0]], ['2, k, 8', [0.181978, 0.0787659, 1.0]], ['2, k, 9', [0.280302, -0.177033, 1.0]], ['2, k, 10', [0.360654, -0.420931, 1.0]], ['2, k, 11', [0.364292, -0.484392, 1.0]], ['2, k, 12', [-0.0483935, -0.420933, 1.0]], ['2, k, 13', [-0.111624, -0.751484, 1.0]], ['2, k, 14', [-0.171368, -1.16166, 1.0]], ['2, k, 15', [-0.178875, -1.22681, 1.0]], ['2, k, 16', [0.108038, -0.424378, 1.0]], ['2, k, 17', [0.175175, -0.71888, 1.0]], ['2, k, 18', [0.199074, -1.13636, 1.0]], ['2, k, 19', [0.223793, -1.20683, 1.0]], ['2, k, 20', [0.0104269, 0.125884, 1.0]], ['2, k, 21', [-0.329755, -0.53317, 1.0]], ['2, k, 22', [-0.239886, -0.500406, 1.0]], ['2, k, 23', [0.368809, -0.542939, 1.0]], ['2, k, 24', [0.291897, -0.501354, 1.0]]]
