[['2, k, 0', [0.0509203, -0.454736, 1.0]], ['2, k, 1', [0.0567486, -0.156043, 1.0]], ['2, k, 2', [0.0622467, 0.137539, 1.0]], ['2, k, 3', [0.0760082, 0.276371, 1.0]], ['2, k, 4', [-0.0790231, 0.0525373, 1.0]], ['2, k, 5', [-0.180847, -0.096472, 1.0]], ['2, k, 6', [-0.220462, -0.219108, 1.0]], ['2, k, 7', [-0.239534, -0.27869, 1.0]], ['2, k, 8', [0.220437, 0.0257869, 1.0]], ['2, k, 9', [0.303892, -0.0959073, 1.0]], ['2, k, 10', [0.346666, -0.218112, 1.0]], ['2, k, 11', [0.350479, -0.277814, 1.0]], ['2, k, 12', [-0.0176894, -0.44383, 1.0]], ['2, k, 13', [-0.0193768, -0.787321, 1.0]], ['2, k, 14', [-0.0454215, -1.08371, 1.0]], ['2, k, 15', [-0.0447467, -1.1169, 1.0]], ['2, k, 16', [0.118444, -0.45597, 1.0]], ['2, k, 17', [0.139803, -0.773, 1.0]], ['2, k, 18', [0.151364, -1.08962, 1.0]], ['2, k, 19', [0.150139, -1.12276, 1.0]], ['2, k, 20', [0.0609278, 0.0648244, 1.0]], ['2, k, 21', [-0.240191, -0.307364, 1.0]], ['2, k, 22', [-0.189859, -0.289835, 1.0]], ['2, k, 23', [0.378351, -0.309478, 1.0]], ['2, k, 24', [0.389346, -0.274977, 1.0]]]
[['2, k, 0', [0.051093, -0.454246, 1.0]], ['2, k, 1', [0.0567853, -0.155931, 1.0]], ['2, k, 2', [0.0622301, 0.1375, 1.0]], ['2, k, 3', [0.0766205, 0.277111, 1.0]], ['2, k, 4', [-0.0783446, 0.0509636, 1.0]], ['2, k, 5', [-0.181295, -0.088277, 1.0]], ['2, k, 6', [-0.226889, -0.193052, 1.0]], ['2, k, 7', [-0.233483, -0.237964, 1.0]], ['2, k, 8', [0.220101, 0.0260937, 1.0]], ['2, k, 9', [0.302951, -0.0889442, 1.0]], ['2, k, 10', [0.341771, -0.188541, 1.0]], ['2, k, 11', [0.351496, -0.229012, 1.0]], ['2, k, 12', [-0.0175247, -0.443619, 1.0]], ['2, k, 13', [-0.0258721, -0.777813, 1.0]], ['2, k, 14', [-0.0427665, -1.12894, 1.0]], ['2, k, 15', [-0.0248221, -1.18038, 1.0]], ['2, k, 16', [0.118669, -0.455055, 1.0]], ['2, k, 17', [0.139266, -0.772928, 1.0]], ['2, k, 18', [0.15335, -1.10037, 1.0]], ['2, k, 19', [0.152414, -1.14093, 1.0]], ['2, k, 20', [0.0609208, 0.0648127, 1.0]], ['2, k, 21', [-0.237427, -0.261199, 1.0]], ['2, k, 22', [-0.15146, -0.241971, 1.0]], ['2, k, 23', [0.367695, -0.24912, 1.0]], ['2, k, 24', [0.2839, -0.230448, 1.0]]]
[['2, k, 0', [0.0513245, -0.446434, 1.0]], ['2, k, 1', [0.0571415, -0.154072, 1.0]], ['2, k, 2', [0.0625309, 0.137468, 1.0]], ['2, k, 3', [0.0764024, 0.277243, 1.0]], ['2, k, 4', [-0.0739295, 0.0475868, 1.0]], ['2, k, 5', [-0.17314, -0.0545179, 1.0]], ['2, k, 6', [-0.221046, -0.163969, 1.0]], ['2, k, 7', [-0.23498, -0.185604, 1.0]], ['2, k, 8', [0.218499, 0.0303094, 1.0]], ['2, k, 9', [0.29704, -0.0638342, 1.0]], ['2, k, 10', [0.344987, -0.103328, 1.0]], ['2, k, 11', [0.353535, -0.173309, 1.0]], ['2, k, 12', [-0.0172998, -0.438519, 1.0]], ['2, k, 13', [-0.026483, -0.776805, 1.0]], ['2, k, 14', [-0.0448534, -1.09058, 1.0]], ['2, k, 15', [-0.0425041, -1.12769, 1.0]], ['2, k, 16', [0.1189, -0.443575, 1.0]], ['2, k, 17', [0.139124, -0.773098, 1.0]], ['2, k, 18', [0.152038, -1.0933, 1.0]], ['2, k, 19', [0.141122, -1.15584, 1.0]], ['2, k, 20', [0.0611493, 0.0649931, 1.0]], ['2, k, 21', [-0.246941, -0.210366, 1.0]], ['2, k, 22', [-0.170582, -0.186592, 1.0]], ['2, k, 23', [0.364946, -0.198234, 1.0]], ['2, k, 24', [0.277043, -0.176698, 1.0]]]
[['2, k, 0', [0.0513515, -0.442555, 1.0]], ['2, k, 1', [0.0569023, -0.151443, 1.0]], ['2, k, 2', [0.0622618, 0.138106, 1.0]], ['2, k, 3', [0.076149, 0.277198, 1.0]], ['2, k, 4', [-0.0713925, 0.058651, 1.0]], ['2, k, 5', [-0.165432, -0.0173033, 1.0]], ['2, k, 6', [-0.204131, -0.0999872, 1.0]], ['2, k, 7', [-0.249889, -0.124021, 1.0]], ['2, k, 8', [0.212258, 0.0408063, 1.0]], ['2, k, 9', [0.306537, -0.0405439, 1.0]], ['2, k, 10', [0.33928, -0.0930202, 1.0]], ['2, k, 11', [0.36023, -0.110763, 1.0]], ['2, k, 12', [-0.0170734, -0.433802, 1.0]], ['2, k, 13', [-0.0348447, -0.791021, 1.0]], ['2, k, 14', [-0.0455853, -1.09264, 1.0]], ['2, k, 15', [-0.0426081, -1.13273, 1.0]], ['2, k, 16', [0.11877, -0.441128, 1.0]], ['2, k, 17', [0.137551, -0.776118, 1.0]], ['2, k, 18', [0.153737, -1.0992, 1.0]], ['2, k, 19', [0.139651, -1.16477, 1.0]], ['2, k, 20', [0.0608906, 0.066011, 1.0]], ['2, k, 21', [-0.332271, -0.136432, 1.0]], ['2, k, 22', [-0.194785, -0.13656, 1.0]], ['2, k, 23', [0.376729, -0.131179, 1.0]], ['2, k, 24', [0.282326, -0.116178, 1.0]]]
[['2, k, 0', [0.0506982, -0.441237, 1.0]], ['2, k, 1', [0.0568407, -0.150975, 1.0]], ['2, k, 2', [0.0625546, 0.137914, 1.0]], ['2, k, 3', [0.076534, 0.280488, 1.0]], ['2, k, 4', [-0.0703111, 0.0619313, 1.0]], ['2, k, 5', [-0.156684, -0.00341199, 1.0]], ['2, k, 6', [-0.193808, -0.0445996, 1.0]], ['2, k, 7', [-0.21787, -0.0636814, 1.0]], ['2, k, 8', [0.208684, 0.0512597, 1.0]], ['2, k, 9', [0.293173, 0.00117529, 1.0]], ['2, k, 10', [0.351089, -0.0302774, 1.0]], ['2, k, 11', [0.368177, -0.0501431, 1.0]], ['2, k, 12', [-0.0174085, -0.433117, 1.0]], ['2, k, 13', [-0.0333913, -0.78294, 1.0]], ['2, k, 14', [-0.0457323, -1.09252, 1.0]], ['2, k, 15', [-0.0421033, -1.13037, 1.0]], ['2, k, 16', [0.117756, -0.439307, 1.0]], ['2, k, 17', [0.137697, -0.771056, 1.0]], ['2, k, 18', [0.153589, -1.09989, 1.0]], ['2, k, 19', [0.139625, -1.16204, 1.0]], ['2, k, 20', [0.0610503, 0.0660392, 1.0]], ['2, k, 21', [-0.228579, -0.0850308, 1.0]], ['2, k, 22', [-0.131339, -0.0693644, 1.0]], ['2, k, 23', [0.383158, -0.0620709, 1.0]], ['2, k, 24', [0.302741, -0.0588034, 1.0]]]
[['2, k, 0', [0.0521912, -0.448157, 1.0]], ['2, k, 1', [0.0566868, -0.151402, 1.0]], ['2, k, 2', [0.0611164, 0.139214, 1.0]], ['2, k, 3', [0.0756207, 0.281162, 1.0]], ['2, k, 4', [-0.0700621, 0.0626032, 1.0]], ['2, k, 5', [-0.155665, 0.0149995, 1.0]], ['2, k, 6', [-0.225223, 0.00182066, 1.0]], ['2, k, 7', [-0.228356, -0.00617969, 1.0]], ['2, k, 8', [0.208673, 0.0500784, 1.0]], ['2, k, 9', [0.291218, 0.0414067, 1.0]], ['2, k, 10', [0.338295, -0.00339426, 1.0]], ['2, k, 11', [0.367803, 0.0127158, 1.0]], ['2, k, 12', [-0.0146559, -0.441493, 1.0]], ['2, k, 13', [-0.0227079, -0.835326, 1.0]], ['2, k, 14', [-0.0501505, -1.11602, 1.0]], ['2, k, 15', [-0.0227543, -1.18058, 1.0]], ['2, k, 16', [0.119182, -0.451703, 1.0]], ['2, k, 17', [0.125233, -0.847503, 1.0]], ['2, k, 18', [0.157152, -1.1261, 1.0]], ['2, k, 19', [0.130334, -1.18123, 1.0]], ['2, k, 20', [0.0601944, 0.0666624, 1.0]], ['2, k, 21', [-0.233585, -0.0257867, 1.0]], ['2, k, 22', [-0.181961, -0.0238873, 1.0]], ['2, k, 23', [0.379774, -0.006489, 1.0]], ['2, k, 24', [0.312054, 0.000954608, 1.0]]]
[['2, k, 0', [0.0518977, -0.450502, 1.0]], ['2, k, 1', [0.0564625, -0.151705, 1.0]], ['2, k, 2', [0.0605213, 0.13995, 1.0]], ['2, k, 3', [0.0699547, 0.255579, 1.0]], ['2, k, 4', [-0.0356029, 0.0295252, 1.0]], ['2, k, 5', [-0.0383003, -0.110841, 1.0]], ['2, k, 6', [-0.137212, -0.0138931, 1.0]], ['2, k, 7', [-0.224002, 0.0506974, 1.0]], ['2, k, 8', [0.171319, -0.0284084, 1.0]], ['2, k, 9', [0.312959, 0.030306, 1.0]], ['2, k, 10', [0.336255, 0.0601139, 1.0]], ['2, k, 11', [0.365832, 0.0694014, 1.0]], ['2, k, 12', [-0.0143055, -0.440551, 1.0]], ['2, k, 13', [-0.0220648, -0.81605, 1.0]], ['2, k, 14', [-0.0466625, -1.0914, 1.0]], ['2, k, 15', [-0.0525458, -1.12973, 1.0]], ['2, k, 16', [0.116404, -0.461359, 1.0]], ['2, k, 17', [0.136327, -0.787778, 1.0]], ['2, k, 18', [0.15337, -1.09327, 1.0]], ['2, k, 19', [0.145572, -1.13158, 1.0]], ['2, k, 20', [0.059735, 0.0670823, 1.0]], ['2, k, 21', [-0.285079, 0.0408503, 1.0]], ['2, k, 22', [-0.205093, 0.0341973, 1.0]], ['2, k, 23', [0.391149, 0.0635128, 1.0]], ['2, k, 24', [0.311276, 0.073036, 1.0]]]
[['2, k, 0', [0.0510056, -0.451522, 1.0]], ['2, k, 1', [0.0624309, -0.167394, 1.0]], ['2, k, 2', [0.0863921, 0.0945903, 1.0]], ['2, k, 3', [0.0715115, 0.257662, 1.0]], ['2, k, 4', [-0.0619359, 0.0439927, 1.0]], ['2, k, 5', [-0.0701734, -0.108443, 1.0]], ['2, k, 6', [-0.149734, 0.0048194, 1.0]], ['2, k, 7', [-0.211392, 0.111077, 1.0]], ['2, k, 8', [0.20362, 0.0553071, 1.0]], ['2, k, 9', [0.312814, 0.07987, 1.0]], ['2, k, 10', [0.345671, 0.101188, 1.0]], ['2, k, 11', [0.366323, 0.126885, 1.0]], ['2, k, 12', [-0.0150947, -0.444507, 1.0]], ['2, k, 13', [-0.0236, -0.820871, 1.0]], ['2, k, 14', [-0.0463578, -1.09275, 1.0]], ['2, k, 15', [-0.039569, -1.13035, 1.0]], ['2, k, 16', [0.114323, -0.458161, 1.0]], ['2, k, 17', [0.135428, -0.785185, 1.0]], ['2, k, 18', [0.153924, -1.09188, 1.0]], ['2, k, 19', [0.137701, -1.15489, 1.0]], ['2, k, 20', [0.0795402, 0.0305949, 1.0]], ['2, k, 21', [-0.244633, 0.114146, 1.0]], ['2, k, 22', [-0.161567, 0.114052, 1.0]], ['2, k, 23', [0.376786, 0.132265, 1.0]], ['2, k, 24', [0.287866, 0.127215, 1.0]]]
[['2, k, 0', [0.0498507, -0.444318, 1.0]], ['2, k, 1', [0.0611861, -0.162709, 1.0]], ['2, k, 2', [0.0741057, 0.114608, 1.0]], ['2, k, 3', [0.0709589, 0.271547, 1.0]], ['2, k, 4', [-0.0592025, 0.0496174, 1.0]], ['2, k, 5', [-0.126924, 0.0945557, 1.0]], ['2, k, 6', [-0.20349, 0.143704, 1.0]], ['2, k, 7', [-0.225469, 0.172065, 1.0]], ['2, k, 8', [0.2036, 0.055311, 1.0]], ['2, k, 9', [0.309915, 0.0790943, 1.0]], ['2, k, 10', [0.35559, 0.150863, 1.0]], ['2, k, 11', [0.38128, 0.187719, 1.0]], ['2, k, 12', [-0.0151579, -0.439237, 1.0]], ['2, k, 13', [-0.0281618, -0.804936, 1.0]], ['2, k, 14', [-0.0459461, -1.0879, 1.0]], ['2, k, 15', [-0.0399663, -1.12477, 1.0]], ['2, k, 16', [0.111854, -0.439827, 1.0]], ['2, k, 17', [0.133275, -0.781082, 1.0]], ['2, k, 18', [0.151513, -1.0904, 1.0]], ['2, k, 19', [0.155624, -1.12724, 1.0]], ['2, k, 20', [0.0719748, 0.0444603, 1.0]], ['2, k, 21', [-0.272021, 0.164629, 1.0]], ['2, k, 22', [-0.187983, 0.176133, 1.0]], ['2, k, 23', [0.392695, 0.2007, 1.0]], ['2, k, 24', [0.337844, 0.197224, 1.0]]]
[['2, k, 0', [0.0498012, -0.444253, 1.0]], ['2, k, 1', [0.0602286, -0.161684, 1.0]], ['2, k, 2', [0.069945, 0.118262, 1.0]], ['2, k, 3', [0.0693284, 0.27108, 1.0]], ['2, k, 4', [-0.0592461, 0.0508791, 1.0]], ['2, k, 5', [-0.148127, 0.102208, 1.0]], ['2, k, 6', [-0.191188, 0.189826, 1.0]], ['2, k, 7', [-0.214387, 0.228601, 1.0]], ['2, k, 8', [0.203254, 0.0561912, 1.0]], ['2, k, 9', [0.307169, 0.106652, 1.0]], ['2, k, 10', [0.360321, 0.202266, 1.0]], ['2, k, 11', [0.386107, 0.24072, 1.0]], ['2, k, 12', [-0.0151544, -0.439209, 1.0]], ['2, k, 13', [-0.0311861, -0.80132, 1.0]], ['2, k, 14', [-0.0419242, -1.09424, 1.0]], ['2, k, 15', [-0.0358872, -1.13214, 1.0]], ['2, k, 16', [0.111917, -0.439768, 1.0]], ['2, k, 17', [0.133285, -0.778801, 1.0]], ['2, k, 18', [0.15094, -1.09239, 1.0]], ['2, k, 19', [0.155159, -1.1303, 1.0]], ['2, k, 20', [0.0681573, 0.0480688, 1.0]], ['2, k, 21', [-0.255487, 0.231151, 1.0]], ['2, k, 22', [-0.182162, 0.240918, 1.0]], ['2, k, 23', [0.402391, 0.270157, 1.0]], ['2, k, 24', [0.348247, 0.251015, 1.0]]]
[['2, k, 0', [0.0507427, -0.442476, 1.0]], ['2, k, 1', [0.0585441, -0.155484, 1.0]], ['2, k, 2', [0.0630527, 0.131837, 1.0]], ['2, k, 3', [0.0696819, 0.27519, 1.0]], ['2, k, 4', [-0.061847, 0.0515119, 1.0]], ['2, k, 5', [-0.15927, 0.144269, 1.0]], ['2, k, 6', [-0.190043, 0.244918, 1.0]], ['2, k, 7', [-0.21082, 0.284091, 1.0]], ['2, k, 8', [0.203337, 0.063881, 1.0]], ['2, k, 9', [0.321492, 0.154971, 1.0]], ['2, k, 10', [0.366432, 0.255121, 1.0]], ['2, k, 11', [0.391178, 0.291199, 1.0]], ['2, k, 12', [-0.0138858, -0.437727, 1.0]], ['2, k, 13', [-0.0329755, -0.838919, 1.0]], ['2, k, 14', [-0.0425212, -1.10527, 1.0]], ['2, k, 15', [-0.0353589, -1.14417, 1.0]], ['2, k, 16', [0.112751, -0.438157, 1.0]], ['2, k, 17', [0.133129, -0.778697, 1.0]], ['2, k, 18', [0.15066, -1.09257, 1.0]], ['2, k, 19', [0.156002, -1.13156, 1.0]], ['2, k, 20', [0.0623822, 0.0603094, 1.0]], ['2, k, 21', [-0.229707, 0.308702, 1.0]], ['2, k, 22', [-0.176451, 0.29488, 1.0]], ['2, k, 23', [0.417375, 0.326178, 1.0]], ['2, k, 24', [0.367241, 0.317239, 1.0]]]
