[['2, k, 0', [0.03872, -0.395325, 1.0]], ['2, k, 1', [0.0343227, -0.0878335, 1.0]], ['2, k, 2', [0.0298699, 0.213832, 1.0]], ['2, k, 3', [0.0369122, 0.358439, 1.0]], ['2, k, 4', [-0.135593, 0.116905, 1.0]], ['2, k, 5', [-0.203056, -0.0972666, 1.0]], ['2, k, 6', [-0.197275, -0.292652, 1.0]], ['2, k, 7', [-0.194371, -0.36438, 1.0]], ['2, k, 8', [0.200765, 0.115406, 1.0]], ['2, k, 9', [0.294426, -0.0666905, 1.0]], ['2, k, 10', [0.303253, -0.258455, 1.0]], ['2, k, 11', [0.293699, -0.329779, 1.0]], ['2, k, 12', [-0.0382258, -0.390549, 1.0]], ['2, k, 13', [-0.000739732, -0.893635, 1.0]], ['2, k, 14', [-0.0553744, -1.22342, 1.0]], ['2, k, 15', [-0.0258942, -1.27637, 1.0]], ['2, k, 16', [0.114787, -0.391193, 1.0]], ['2, k, 17', [0.0601189, -0.917841, 1.0]], ['2, k, 18', [0.148008, -1.24919, 1.0]], ['2, k, 19', [0.174438, -1.29102, 1.0]], ['2, k, 20', [0.0309969, 0.139214, 1.0]], ['2, k, 21', [-0.179226, -0.434649, 1.0]], ['2, k, 22', [-0.233243, -0.351397, 1.0]], ['2, k, 23', [0.279766, -0.387911, 1.0]], ['2, k, 24', [0.333567, -0.31786, 1.0]]]
[['2, k, 0', [0.0390455, -0.397656, 1.0]], ['2, k, 1', [0.0345529, -0.0884167, 1.0]], ['2, k, 2', [0.030041, 0.21384, 1.0]], ['2, k, 3', [0.0370103, 0.358456, 1.0]], ['2, k, 4', [-0.135487, 0.116964, 1.0]], ['2, k, 5', [-0.206388, -0.085156, 1.0]], ['2, k, 6', [-0.200102, -0.278263, 1.0]], ['2, k, 7', [-0.198771, -0.342211, 1.0]], ['2, k, 8', [0.200618, 0.115486, 1.0]], ['2, k, 9', [0.293271, -0.0589626, 1.0]], ['2, k, 10', [0.303064, -0.244184, 1.0]], ['2, k, 11', [0.298159, -0.307159, 1.0]], ['2, k, 12', [-0.0379196, -0.392787, 1.0]], ['2, k, 13', [-0.00109212, -0.892186, 1.0]], ['2, k, 14', [-0.0479529, -1.24692, 1.0]], ['2, k, 15', [-0.0481814, -1.28276, 1.0]], ['2, k, 16', [0.115125, -0.393567, 1.0]], ['2, k, 17', [0.0736075, -0.918119, 1.0]], ['2, k, 18', [0.148322, -1.2488, 1.0]], ['2, k, 19', [0.151715, -1.29177, 1.0]], ['2, k, 20', [0.0311478, 0.139142, 1.0]], ['2, k, 21', [-0.180581, -0.402147, 1.0]], ['2, k, 22', [-0.237258, -0.341922, 1.0]], ['2, k, 23', [0.286191, -0.37119, 1.0]], ['2, k, 24', [0.336477, -0.293423, 1.0]]]
[['2, k, 0', [0.0383107, -0.379197, 1.0]], ['2, k, 1', [0.0338707, -0.0842724, 1.0]], ['2, k, 2', [0.0297627, 0.213754, 1.0]], ['2, k, 3', [0.0366734, 0.358485, 1.0]], ['2, k, 4', [-0.136411, 0.118467, 1.0]], ['2, k, 5', [-0.209078, -0.0789512, 1.0]], ['2, k, 6', [-0.205384, -0.254541, 1.0]], ['2, k, 7', [-0.199683, -0.320838, 1.0]], ['2, k, 8', [0.199135, 0.115355, 1.0]], ['2, k, 9', [0.293335, -0.0450829, 1.0]], ['2, k, 10', [0.305276, -0.206817, 1.0]], ['2, k, 11', [0.299251, -0.283249, 1.0]], ['2, k, 12', [-0.0386455, -0.372369, 1.0]], ['2, k, 13', [-0.00340927, -0.894483, 1.0]], ['2, k, 14', [-0.0481354, -1.24686, 1.0]], ['2, k, 15', [-0.0413374, -1.2822, 1.0]], ['2, k, 16', [0.114404, -0.377366, 1.0]], ['2, k, 17', [0.081611, -0.919893, 1.0]], ['2, k, 18', [0.148304, -1.24867, 1.0]], ['2, k, 19', [0.130598, -1.29391, 1.0]], ['2, k, 20', [0.0308417, 0.139399, 1.0]], ['2, k, 21', [-0.177881, -0.37446, 1.0]], ['2, k, 22', [-0.242389, -0.321247, 1.0]], ['2, k, 23', [0.293523, -0.340965, 1.0]], ['2, k, 24', [0.338292, -0.280117, 1.0]]]
[['2, k, 0', [0.0383495, -0.381781, 1.0]], ['2, k, 1', [0.0338623, -0.0843276, 1.0]], ['2, k, 2', [0.029726, 0.213753, 1.0]], ['2, k, 3', [0.0367921, 0.358743, 1.0]], ['2, k, 4', [-0.136323, 0.118562, 1.0]], ['2, k, 5', [-0.208445, -0.0644756, 1.0]], ['2, k, 6', [-0.209865, -0.22778, 1.0]], ['2, k, 7', [-0.20411, -0.289177, 1.0]], ['2, k, 8', [0.198611, 0.11565, 1.0]], ['2, k, 9', [0.297544, -0.0592685, 1.0]], ['2, k, 10', [0.292265, -0.232468, 1.0]], ['2, k, 11', [0.300969, -0.257795, 1.0]], ['2, k, 12', [-0.0385695, -0.375858, 1.0]], ['2, k, 13', [-0.00400417, -0.894727, 1.0]], ['2, k, 14', [-0.05876, -1.23842, 1.0]], ['2, k, 15', [-0.0307059, -1.27802, 1.0]], ['2, k, 16', [0.114414, -0.379227, 1.0]], ['2, k, 17', [0.0819369, -0.919885, 1.0]], ['2, k, 18', [0.146499, -1.24046, 1.0]], ['2, k, 19', [0.118152, -1.29326, 1.0]], ['2, k, 20', [0.0308103, 0.139415, 1.0]], ['2, k, 21', [-0.186401, -0.341272, 1.0]], ['2, k, 22', [-0.250053, -0.27419, 1.0]], ['2, k, 23', [0.278737, -0.314716, 1.0]], ['2, k, 24', [0.343487, -0.273655, 1.0]]]
[['2, k, 0', [0.0392887, -0.368813, 1.0]], ['2, k, 1', [0.0343447, -0.0792601, 1.0]], ['2, k, 2', [0.0297925, 0.213772, 1.0]], ['2, k, 3', [0.0365194, 0.359056, 1.0]], ['2, k, 4', [-0.136158, 0.118611, 1.0]], ['2, k, 5', [-0.214709, -0.0447192, 1.0]], ['2, k, 6', [-0.212905, -0.188684, 1.0]], ['2, k, 7', [-0.20498, -0.25778, 1.0]], ['2, k, 8', [0.197161, 0.116992, 1.0]], ['2, k, 9', [0.298052, -0.0517873, 1.0]], ['2, k, 10', [0.303781, -0.172446, 1.0]], ['2, k, 11', [0.304764, -0.225988, 1.0]], ['2, k, 12', [-0.0376345, -0.365125, 1.0]], ['2, k, 13', [-0.00445453, -0.895318, 1.0]], ['2, k, 14', [-0.111837, -1.22318, 1.0]], ['2, k, 15', [-0.0468281, -1.27328, 1.0]], ['2, k, 16', [0.115333, -0.364051, 1.0]], ['2, k, 17', [0.0839554, -0.910756, 1.0]], ['2, k, 18', [0.14652, -1.24258, 1.0]], ['2, k, 19', [0.0904263, -1.28347, 1.0]], ['2, k, 20', [0.0309182, 0.139967, 1.0]], ['2, k, 21', [-0.19471, -0.311611, 1.0]], ['2, k, 22', [-0.238834, -0.27033, 1.0]], ['2, k, 23', [0.2995, -0.277096, 1.0]], ['2, k, 24', [0.342461, -0.225114, 1.0]]]
[['2, k, 0', [0.0386424, -0.37248, 1.0]], ['2, k, 1', [0.0342797, -0.079248, 1.0]], ['2, k, 2', [0.0297274, 0.214186, 1.0]], ['2, k, 3', [0.0366064, 0.359496, 1.0]], ['2, k, 4', [-0.135761, 0.118389, 1.0]], ['2, k, 5', [-0.217254, -0.0236457, 1.0]], ['2, k, 6', [-0.209303, -0.179632, 1.0]], ['2, k, 7', [-0.206482, -0.228419, 1.0]], ['2, k, 8', [0.19717, 0.116979, 1.0]], ['2, k, 9', [0.298926, -0.0333659, 1.0]], ['2, k, 10', [0.312085, -0.14318, 1.0]], ['2, k, 11', [0.305268, -0.199542, 1.0]], ['2, k, 12', [-0.0381761, -0.368555, 1.0]], ['2, k, 13', [-0.00709299, -0.895641, 1.0]], ['2, k, 14', [-0.0621486, -1.21831, 1.0]], ['2, k, 15', [-0.0504343, -1.27488, 1.0]], ['2, k, 16', [0.114584, -0.368042, 1.0]], ['2, k, 17', [0.087431, -0.915112, 1.0]], ['2, k, 18', [0.148491, -1.24055, 1.0]], ['2, k, 19', [0.0963143, -1.28554, 1.0]], ['2, k, 20', [0.030838, 0.140422, 1.0]], ['2, k, 21', [-0.19577, -0.278061, 1.0]], ['2, k, 22', [-0.255692, -0.21101, 1.0]], ['2, k, 23', [0.298912, -0.248968, 1.0]], ['2, k, 24', [0.346586, -0.192069, 1.0]]]
[['2, k, 0', [0.0386988, -0.373508, 1.0]], ['2, k, 1', [0.0342737, -0.0792658, 1.0]], ['2, k, 2', [0.0297178, 0.214171, 1.0]], ['2, k, 3', [0.0362297, 0.359457, 1.0]], ['2, k, 4', [-0.134174, 0.120494, 1.0]], ['2, k, 5', [-0.216953, -0.0160418, 1.0]], ['2, k, 6', [-0.21356, -0.12629, 1.0]], ['2, k, 7', [-0.205146, -0.20231, 1.0]], ['2, k, 8', [0.195797, 0.117537, 1.0]], ['2, k, 9', [0.300391, -0.0121845, 1.0]], ['2, k, 10', [0.313172, -0.108797, 1.0]], ['2, k, 11', [0.306971, -0.157715, 1.0]], ['2, k, 12', [-0.0380957, -0.36914, 1.0]], ['2, k, 13', [-0.00811826, -0.895649, 1.0]], ['2, k, 14', [-0.049915, -1.22801, 1.0]], ['2, k, 15', [-0.0582203, -1.28092, 1.0]], ['2, k, 16', [0.114604, -0.369683, 1.0]], ['2, k, 17', [0.08876, -0.914601, 1.0]], ['2, k, 18', [0.148407, -1.23941, 1.0]], ['2, k, 19', [0.0937559, -1.27983, 1.0]], ['2, k, 20', [0.0308303, 0.140426, 1.0]], ['2, k, 21', [-0.190315, -0.244464, 1.0]], ['2, k, 22', [-0.253287, -0.174799, 1.0]], ['2, k, 23', [0.292812, -0.210732, 1.0]], ['2, k, 24', [0.352075, -0.172589, 1.0]]]
[['2, k, 0', [0.0385812, -0.368177, 1.0]], ['2, k, 1', [0.0340173, -0.0757358, 1.0]], ['2, k, 2', [0.0294992, 0.215076, 1.0]], ['2, k, 3', [0.036168, 0.359766, 1.0]], ['2, k, 4', [-0.133908, 0.120801, 1.0]], ['2, k, 5', [-0.212875, -0.000643565, 1.0]], ['2, k, 6', [-0.212922, -0.114951, 1.0]], ['2, k, 7', [-0.205733, -0.17117, 1.0]], ['2, k, 8', [0.195145, 0.119711, 1.0]], ['2, k, 9', [0.298798, 0.030989, 1.0]], ['2, k, 10', [0.310866, -0.0834629, 1.0]], ['2, k, 11', [0.302758, -0.130784, 1.0]], ['2, k, 12', [-0.038076, -0.364591, 1.0]], ['2, k, 13', [-0.00835619, -0.895634, 1.0]], ['2, k, 14', [-0.0525549, -1.2241, 1.0]], ['2, k, 15', [-0.0416649, -1.28338, 1.0]], ['2, k, 16', [0.114344, -0.363597, 1.0]], ['2, k, 17', [0.0881751, -0.89829, 1.0]], ['2, k, 18', [0.14604, -1.24045, 1.0]], ['2, k, 19', [0.199707, -1.29492, 1.0]], ['2, k, 20', [0.0305823, 0.142131, 1.0]], ['2, k, 21', [-0.211558, -0.21009, 1.0]], ['2, k, 22', [-0.25043, -0.164761, 1.0]], ['2, k, 23', [0.298314, -0.176413, 1.0]], ['2, k, 24', [0.346052, -0.13255, 1.0]]]
[['2, k, 0', [0.0385866, -0.366048, 1.0]], ['2, k, 1', [0.0339923, -0.0747258, 1.0]], ['2, k, 2', [0.0294526, 0.215081, 1.0]], ['2, k, 3', [0.0360959, 0.360027, 1.0]], ['2, k, 4', [-0.13075, 0.124553, 1.0]], ['2, k, 5', [-0.216193, 0.0225846, 1.0]], ['2, k, 6', [-0.213402, -0.0831996, 1.0]], ['2, k, 7', [-0.208956, -0.141166, 1.0]], ['2, k, 8', [0.195156, 0.119792, 1.0]], ['2, k, 9', [0.29654, 0.0353318, 1.0]], ['2, k, 10', [0.311407, -0.0383104, 1.0]], ['2, k, 11', [0.304604, -0.0960967, 1.0]], ['2, k, 12', [-0.0379358, -0.36109, 1.0]], ['2, k, 13', [-0.00957792, -0.884221, 1.0]], ['2, k, 14', [-0.060411, -1.2394, 1.0]], ['2, k, 15', [-0.0585628, -1.27976, 1.0]], ['2, k, 16', [0.114279, -0.362549, 1.0]], ['2, k, 17', [0.08819, -0.888648, 1.0]], ['2, k, 18', [0.145978, -1.23874, 1.0]], ['2, k, 19', [0.107197, -1.2792, 1.0]], ['2, k, 20', [0.0305508, 0.142392, 1.0]], ['2, k, 21', [-0.19209, -0.176735, 1.0]], ['2, k, 22', [-0.25154, -0.142169, 1.0]], ['2, k, 23', [0.293128, -0.144078, 1.0]], ['2, k, 24', [0.344564, -0.105876, 1.0]]]
[['2, k, 0', [0.0381919, -0.367564, 1.0]], ['2, k, 1', [0.0339646, -0.0746744, 1.0]], ['2, k, 2', [0.0296353, 0.21594, 1.0]], ['2, k, 3', [0.0363512, 0.360668, 1.0]], ['2, k, 4', [-0.128964, 0.127363, 1.0]], ['2, k, 5', [-0.22466, 0.0345367, 1.0]], ['2, k, 6', [-0.214318, -0.0544459, 1.0]], ['2, k, 7', [-0.206498, -0.107151, 1.0]], ['2, k, 8', [0.191234, 0.121517, 1.0]], ['2, k, 9', [0.293033, 0.0378179, 1.0]], ['2, k, 10', [0.312423, -0.0237289, 1.0]], ['2, k, 11', [0.305272, -0.0684081, 1.0]], ['2, k, 12', [-0.0382488, -0.363393, 1.0]], ['2, k, 13', [-0.0103852, -0.878757, 1.0]], ['2, k, 14', [-0.0473787, -1.20459, 1.0]], ['2, k, 15', [-0.0496367, -1.27039, 1.0]], ['2, k, 16', [0.113837, -0.363549, 1.0]], ['2, k, 17', [0.0896508, -0.8818, 1.0]], ['2, k, 18', [0.14583, -1.23718, 1.0]], ['2, k, 19', [0.059534, -1.28268, 1.0]], ['2, k, 20', [0.0306698, 0.143144, 1.0]], ['2, k, 21', [-0.191667, -0.145441, 1.0]], ['2, k, 22', [-0.245944, -0.113724, 1.0]], ['2, k, 23', [0.296179, -0.106993, 1.0]], ['2, k, 24', [0.343244, -0.0717881, 1.0]]]
[['2, k, 0', [0.0368118, -0.402989, 1.0]], ['2, k, 1', [0.0331522, -0.0823632, 1.0]], ['2, k, 2', [0.0295051, 0.216113, 1.0]], ['2, k, 3', [0.0365634, 0.361502, 1.0]], ['2, k, 4', [-0.127693, 0.12796, 1.0]], ['2, k, 5', [-0.217422, 0.0555351, 1.0]], ['2, k, 6', [-0.213346, -0.0182665, 1.0]], ['2, k, 7', [-0.208576, -0.0779416, 1.0]], ['2, k, 8', [0.189287, 0.120124, 1.0]], ['2, k, 9', [0.294726, 0.0561384, 1.0]], ['2, k, 10', [0.301767, -0.018003, 1.0]], ['2, k, 11', [0.303726, -0.0316711, 1.0]], ['2, k, 12', [-0.0390636, -0.393577, 1.0]], ['2, k, 13', [-0.0113791, -0.906366, 1.0]], ['2, k, 14', [-0.0409463, -1.24196, 1.0]], ['2, k, 15', [-0.0497328, -1.27713, 1.0]], ['2, k, 16', [0.111764, -0.403768, 1.0]], ['2, k, 17', [0.0839826, -0.912243, 1.0]], ['2, k, 18', [0.145124, -1.21562, 1.0]], ['2, k, 19', [0.146144, -1.28222, 1.0]], ['2, k, 20', [0.0304439, 0.142865, 1.0]], ['2, k, 21', [-0.206744, -0.111166, 1.0]], ['2, k, 22', [-0.249846, -0.0783501, 1.0]], ['2, k, 23', [0.307283, -0.070945, 1.0]], ['2, k, 24', [0.342753, -0.0404507, 1.0]]]
