[['2, k, 0', [433.761, 220.788, 1.0]], ['2, k, 1', [441.14, 239.859, 1.0]], ['2, k, 2', [407.288, 239.841, 1.0]], ['2, k, 3', [370.527, 261.894, 1.0]], ['2, k, 4', [404.301, 291.258, 1.0]], ['2, k, 5', [476.382, 239.835, 1.0]], ['2, k, 6', [520.382, 253.119, 1.0]], ['2, k, 7', [496.91, 294.221, 1.0]], ['2, k, 8', [444.004, 336.841, 1.0]], ['2, k, 9', [426.359, 338.257, 1.0]], ['2, k, 10', [430.822, 407.337, 1.0]], ['2, k, 11', [441.04, 467.552, 1.0]], ['2, k, 12', [464.549, 336.848, 1.0]], ['2, k, 13', [463.127, 407.298, 1.0]], ['2, k, 14', [464.56, 468.978, 1.0]], ['2, k, 15', [427.872, 211.958, 1.0]], ['2, k, 16', [444.01, 206.112, 1.0]], ['2, k, 17', [417.599, 210.522, 1.0]], ['2, k, 18', [461.607, 206.126, 1.0]], ['2, k, 19', [466.089, 496.892, 1.0]], ['2, k, 20', [476.317, 491.001, 1.0]], ['2, k, 21', [463.048, 473.409, 1.0]], ['2, k, 22', [439.539, 496.852, 1.0]], ['2, k, 23', [429.331, 489.567, 1.0]], ['2, k, 24', [445.472, 473.356, 1.0]]]
[['2, k, 0', [433.725, 231.103, 1.0]], ['2, k, 1', [441.152, 239.895, 1.0]], ['2, k, 2', [407.281, 239.878, 1.0]], ['2, k, 3', [369.161, 261.899, 1.0]], ['2, k, 4', [404.319, 291.292, 1.0]], ['2, k, 5', [476.396, 239.874, 1.0]], ['2, k, 6', [520.372, 253.132, 1.0]], ['2, k, 7', [498.282, 294.21, 1.0]], ['2, k, 8', [444.031, 336.828, 1.0]], ['2, k, 9', [426.387, 336.846, 1.0]], ['2, k, 10', [430.823, 407.324, 1.0]], ['2, k, 11', [441.034, 467.538, 1.0]], ['2, k, 12', [464.564, 336.844, 1.0]], ['2, k, 13', [463.143, 405.899, 1.0]], ['2, k, 14', [464.574, 467.541, 1.0]], ['2, k, 15', [427.859, 225.192, 1.0]], ['2, k, 16', [441.114, 225.204, 1.0]], ['2, k, 17', [419.057, 217.867, 1.0]], ['2, k, 18', [458.719, 213.455, 1.0]], ['2, k, 19', [466.087, 496.876, 1.0]], ['2, k, 20', [476.318, 490.996, 1.0]], ['2, k, 21', [463.07, 473.38, 1.0]], ['2, k, 22', [439.54, 496.847, 1.0]], ['2, k, 23', [429.325, 489.567, 1.0]], ['2, k, 24', [445.464, 471.945, 1.0]]]
[['2, k, 0', [433.738, 225.193, 1.0]], ['2, k, 1', [441.159, 239.877, 1.0]], ['2, k, 2', [407.299, 239.884, 1.0]], ['2, k, 3', [369.164, 261.901, 1.0]], ['2, k, 4', [404.342, 292.745, 1.0]], ['2, k, 5', [476.395, 238.44, 1.0]], ['2, k, 6', [520.387, 253.12, 1.0]], ['2, k, 7', [496.885, 295.666, 1.0]], ['2, k, 8', [444.039, 336.807, 1.0]], ['2, k, 9', [426.388, 336.806, 1.0]], ['2, k, 10', [430.82, 407.291, 1.0]], ['2, k, 11', [441.036, 467.504, 1.0]], ['2, k, 12', [464.574, 336.832, 1.0]], ['2, k, 13', [463.141, 405.853, 1.0]], ['2, k, 14', [464.582, 468.968, 1.0]], ['2, k, 15', [427.89, 214.9, 1.0]], ['2, k, 16', [442.561, 209.036, 1.0]], ['2, k, 17', [419.05, 214.895, 1.0]], ['2, k, 18', [457.246, 206.12, 1.0]], ['2, k, 19', [466.086, 496.882, 1.0]], ['2, k, 20', [476.317, 491.007, 1.0]], ['2, k, 21', [463.076, 473.387, 1.0]], ['2, k, 22', [439.545, 496.846, 1.0]], ['2, k, 23', [429.335, 489.564, 1.0]], ['2, k, 24', [445.471, 471.897, 1.0]]]
[['2, k, 0', [432.255, 228.113, 1.0]], ['2, k, 1', [442.571, 239.889, 1.0]], ['2, k, 2', [407.341, 239.845, 1.0]], ['2, k, 3', [369.15, 261.854, 1.0]], ['2, k, 4', [404.334, 292.767, 1.0]], ['2, k, 5', [477.827, 239.861, 1.0]], ['2, k, 6', [520.396, 253.145, 1.0]], ['2, k, 7', [496.887, 295.686, 1.0]], ['2, k, 8', [444.044, 336.853, 1.0]], ['2, k, 9', [426.392, 336.847, 1.0]], ['2, k, 10', [430.825, 405.9, 1.0]], ['2, k, 11', [441.03, 468.966, 1.0]], ['2, k, 12', [464.57, 338.288, 1.0]], ['2, k, 13', [463.142, 405.858, 1.0]], ['2, k, 14', [464.571, 467.554, 1.0]], ['2, k, 15', [427.841, 217.828, 1.0]], ['2, k, 16', [441.117, 214.92, 1.0]], ['2, k, 17', [419.027, 216.356, 1.0]], ['2, k, 18', [461.596, 209.045, 1.0]], ['2, k, 19', [466.08, 496.856, 1.0]], ['2, k, 20', [476.307, 489.585, 1.0]], ['2, k, 21', [463.065, 473.407, 1.0]], ['2, k, 22', [439.546, 496.851, 1.0]], ['2, k, 23', [429.334, 489.576, 1.0]], ['2, k, 24', [444.052, 473.364, 1.0]]]
[['2, k, 0', [433.746, 228.122, 1.0]], ['2, k, 1', [442.556, 239.862, 1.0]], ['2, k, 2', [407.355, 239.839, 1.0]], ['2, k, 3', [369.156, 261.88, 1.0]], ['2, k, 4', [404.33, 294.202, 1.0]], ['2, k, 5', [477.797, 239.843, 1.0]], ['2, k, 6', [520.412, 253.169, 1.0]], ['2, k, 7', [496.913, 295.658, 1.0]], ['2, k, 8', [444.037, 338.266, 1.0]], ['2, k, 9', [426.384, 338.265, 1.0]], ['2, k, 10', [430.838, 405.898, 1.0]], ['2, k, 11', [441.018, 468.976, 1.0]], ['2, k, 12', [464.571, 338.296, 1.0]], ['2, k, 13', [463.155, 405.87, 1.0]], ['2, k, 14', [464.582, 468.961, 1.0]], ['2, k, 15', [429.3, 219.305, 1.0]], ['2, k, 16', [441.129, 216.382, 1.0]], ['2, k, 17', [420.552, 216.411, 1.0]], ['2, k, 18', [458.687, 210.492, 1.0]], ['2, k, 19', [466.083, 496.879, 1.0]], ['2, k, 20', [476.315, 491.004, 1.0]], ['2, k, 21', [463.067, 473.4, 1.0]], ['2, k, 22', [439.543, 496.856, 1.0]], ['2, k, 23', [429.336, 489.581, 1.0]], ['2, k, 24', [444.032, 473.369, 1.0]]]
[['2, k, 0', [435.205, 229.607, 1.0]], ['2, k, 1', [442.578, 239.936, 1.0]], ['2, k, 2', [408.779, 239.842, 1.0]], ['2, k, 3', [370.535, 261.934, 1.0]], ['2, k, 4', [404.373, 295.669, 1.0]], ['2, k, 5', [477.837, 241.312, 1.0]], ['2, k, 6', [520.407, 254.594, 1.0]], ['2, k, 7', [498.285, 294.25, 1.0]], ['2, k, 8', [444.035, 338.261, 1.0]], ['2, k, 9', [426.38, 336.848, 1.0]], ['2, k, 10', [430.819, 407.354, 1.0]], ['2, k, 11', [441.017, 467.535, 1.0]], ['2, k, 12', [464.566, 338.294, 1.0]], ['2, k, 13', [463.139, 405.871, 1.0]], ['2, k, 14', [464.578, 467.527, 1.0]], ['2, k, 15', [429.345, 220.802, 1.0]], ['2, k, 16', [444.035, 217.859, 1.0]], ['2, k, 17', [422.0, 217.885, 1.0]], ['2, k, 18', [460.169, 213.427, 1.0]], ['2, k, 19', [466.1, 496.872, 1.0]], ['2, k, 20', [476.314, 489.592, 1.0]], ['2, k, 21', [463.073, 473.359, 1.0]], ['2, k, 22', [439.562, 496.865, 1.0]], ['2, k, 23', [429.342, 489.587, 1.0]], ['2, k, 24', [444.037, 471.917, 1.0]]]
[['2, k, 0', [433.751, 238.374, 1.0]], ['2, k, 1', [444.042, 241.32, 1.0]], ['2, k, 2', [408.782, 239.877, 1.0]], ['2, k, 3', [370.543, 263.32, 1.0]], ['2, k, 4', [404.325, 295.677, 1.0]], ['2, k, 5', [480.744, 241.356, 1.0]], ['2, k, 6', [520.404, 254.581, 1.0]], ['2, k, 7', [498.308, 295.671, 1.0]], ['2, k, 8', [444.015, 336.823, 1.0]], ['2, k, 9', [426.352, 336.803, 1.0]], ['2, k, 10', [430.826, 408.778, 1.0]], ['2, k, 11', [441.02, 467.556, 1.0]], ['2, k, 12', [464.564, 338.264, 1.0]], ['2, k, 13', [463.141, 407.305, 1.0]], ['2, k, 14', [464.579, 468.967, 1.0]], ['2, k, 15', [429.311, 228.133, 1.0]], ['2, k, 16', [441.125, 229.581, 1.0]], ['2, k, 17', [424.92, 225.178, 1.0]], ['2, k, 18', [461.662, 217.851, 1.0]], ['2, k, 19', [466.1, 496.876, 1.0]], ['2, k, 20', [476.318, 490.994, 1.0]], ['2, k, 21', [463.075, 473.384, 1.0]], ['2, k, 22', [439.553, 496.863, 1.0]], ['2, k, 23', [429.34, 489.585, 1.0]], ['2, k, 24', [444.038, 471.94, 1.0]]]
[['2, k, 0', [435.218, 235.473, 1.0]], ['2, k, 1', [445.484, 241.361, 1.0]], ['2, k, 2', [410.228, 241.289, 1.0]], ['2, k, 3', [370.553, 263.31, 1.0]], ['2, k, 4', [404.334, 295.696, 1.0]], ['2, k, 5', [482.184, 241.386, 1.0]], ['2, k, 6', [521.785, 254.6, 1.0]], ['2, k, 7', [498.33, 295.688, 1.0]], ['2, k, 8', [444.017, 338.278, 1.0]], ['2, k, 9', [426.369, 338.261, 1.0]], ['2, k, 10', [430.831, 410.245, 1.0]], ['2, k, 11', [441.026, 468.995, 1.0]], ['2, k, 12', [464.547, 339.728, 1.0]], ['2, k, 13', [463.146, 408.749, 1.0]], ['2, k, 14', [464.601, 470.447, 1.0]], ['2, k, 15', [429.345, 228.107, 1.0]], ['2, k, 16', [442.558, 228.116, 1.0]], ['2, k, 17', [426.346, 223.736, 1.0]], ['2, k, 18', [461.651, 217.853, 1.0]], ['2, k, 19', [467.517, 496.863, 1.0]], ['2, k, 20', [476.342, 489.59, 1.0]], ['2, k, 21', [463.089, 474.81, 1.0]], ['2, k, 22', [439.548, 496.863, 1.0]], ['2, k, 23', [429.345, 489.591, 1.0]], ['2, k, 24', [444.051, 473.376, 1.0]]]
[['2, k, 0', [438.103, 236.954, 1.0]], ['2, k, 1', [444.051, 241.31, 1.0]], ['2, k, 2', [410.218, 239.932, 1.0]], ['2, k, 3', [370.556, 261.931, 1.0]], ['2, k, 4', [404.324, 295.686, 1.0]], ['2, k, 5', [479.301, 239.921, 1.0]], ['2, k, 6', [521.776, 256.022, 1.0]], ['2, k, 7', [498.354, 295.683, 1.0]], ['2, k, 8', [444.038, 336.844, 1.0]], ['2, k, 9', [426.377, 336.829, 1.0]], ['2, k, 10', [430.839, 408.788, 1.0]], ['2, k, 11', [439.684, 468.996, 1.0]], ['2, k, 12', [464.574, 338.29, 1.0]], ['2, k, 13', [463.153, 407.324, 1.0]], ['2, k, 14', [464.608, 469.003, 1.0]], ['2, k, 15', [429.35, 228.117, 1.0]], ['2, k, 16', [444.022, 228.144, 1.0]], ['2, k, 17', [424.922, 222.27, 1.0]], ['2, k, 18', [463.078, 217.859, 1.0]], ['2, k, 19', [467.499, 496.86, 1.0]], ['2, k, 20', [476.346, 489.586, 1.0]], ['2, k, 21', [463.097, 474.794, 1.0]], ['2, k, 22', [439.556, 496.875, 1.0]], ['2, k, 23', [429.35, 490.996, 1.0]], ['2, k, 24', [444.029, 473.379, 1.0]]]
[['2, k, 0', [439.624, 241.344, 1.0]], ['2, k, 1', [444.042, 241.307, 1.0]], ['2, k, 2', [410.218, 239.939, 1.0]], ['2, k, 3', [370.546, 261.918, 1.0]], ['2, k, 4', [404.303, 295.681, 1.0]], ['2, k, 5', [479.279, 239.923, 1.0]], ['2, k, 6', [521.78, 254.622, 1.0]], ['2, k, 7', [498.285, 297.146, 1.0]], ['2, k, 8', [444.048, 336.853, 1.0]], ['2, k, 9', [426.393, 336.844, 1.0]], ['2, k, 10', [430.821, 410.235, 1.0]], ['2, k, 11', [441.025, 468.975, 1.0]], ['2, k, 12', [464.576, 338.293, 1.0]], ['2, k, 13', [463.154, 407.333, 1.0]], ['2, k, 14', [464.601, 468.986, 1.0]], ['2, k, 15', [430.856, 232.523, 1.0]], ['2, k, 16', [448.404, 234.003, 1.0]], ['2, k, 17', [426.395, 226.658, 1.0]], ['2, k, 18', [463.141, 220.773, 1.0]], ['2, k, 19', [467.502, 496.868, 1.0]], ['2, k, 20', [476.335, 489.589, 1.0]], ['2, k, 21', [463.092, 473.403, 1.0]], ['2, k, 22', [439.546, 496.87, 1.0]], ['2, k, 23', [429.337, 489.594, 1.0]], ['2, k, 24', [444.046, 473.349, 1.0]]]
[['2, k, 0', [439.584, 241.315, 1.0]], ['2, k, 1', [445.462, 241.321, 1.0]], ['2, k, 2', [410.234, 239.932, 1.0]], ['2, k, 3', [370.606, 263.344, 1.0]], ['2, k, 4', [404.324, 295.699, 1.0]], ['2, k, 5', [479.289, 241.307, 1.0]], ['2, k, 6', [520.415, 256.03, 1.0]], ['2, k, 7', [498.292, 297.148, 1.0]], ['2, k, 8', [445.465, 338.273, 1.0]], ['2, k, 9', [426.413, 338.263, 1.0]], ['2, k, 10', [430.828, 408.796, 1.0]], ['2, k, 11', [441.035, 469.0, 1.0]], ['2, k, 12', [464.581, 339.73, 1.0]], ['2, k, 13', [463.171, 407.278, 1.0]], ['2, k, 14', [464.62, 468.984, 1.0]], ['2, k, 15', [430.8, 231.054, 1.0]], ['2, k, 16', [446.959, 232.528, 1.0]], ['2, k, 17', [424.95, 223.712, 1.0]], ['2, k, 18', [463.15, 219.344, 1.0]], ['2, k, 19', [467.521, 496.858, 1.0]], ['2, k, 20', [476.351, 489.582, 1.0]], ['2, k, 21', [463.103, 473.398, 1.0]], ['2, k, 22', [439.534, 496.879, 1.0]], ['2, k, 23', [429.331, 489.607, 1.0]], ['2, k, 24', [445.472, 473.373, 1.0]]]
