[[0, 0.0658035, -0.221888, 3.3782, 1.0], [1, 0.0650703, 0.0922838, 3.31695, 1.0], [2, 0.0640703, 0.399848, 3.24258, 1.0], [3, 0.0689803, 0.546146, 3.21155, 1.0], [4, -0.0987904, 0.294074, 3.2368, 1.0], [5, -0.207793, 0.125454, 3.09737, 1.0], [6, -0.231518, -0.0223525, 2.86637, 1.0], [7, -0.238139, -0.090383, 2.76778, 1.0], [8, 0.222531, 0.288347, 3.24061, 1.0], [9, 0.328095, 0.11933, 3.10702, 1.0], [10, 0.336908, -0.0308858, 2.87656, 1.0], [11, 0.341443, -0.0944255, 2.77105, 1.0], [12, -0.00799523, -0.218111, 3.33947, 1.0], [13, -0.0943499, -0.543142, 3.24746, 1.0], [14, -0.0270093, -0.679197, 3.35847, 1.0], [15, -0.0477077, -0.766886, 3.35302, 1.0], [16, 0.138127, -0.2207, 3.34134, 1.0], [17, 0.143741, -0.515042, 3.13021, 1.0], [18, 0.139315, -0.703363, 3.36035, 1.0], [19, 0.154823, -0.78933, 3.36132, 1.0], [20, 0.0643691, 0.323911, 3.26359, 1.0], [21, -0.228036, -0.144073, 2.6994, 1.0], [22, -0.269182, -0.110394, 2.70875, 1.0], [23, 0.337787, -0.141382, 2.69482, 1.0], [24, 0.368099, -0.110257, 2.7085, 1.0]]
[[0, 0.0595783, -0.189915, 3.31977, 1.0], [1, 0.0629715, 0.102506, 3.29666, 1.0], [2, 0.0640315, 0.399649, 3.24087, 1.0], [3, 0.0689855, 0.545529, 3.20851, 1.0], [4, -0.0988167, 0.297907, 3.2376, 1.0], [5, -0.171104, 0.158587, 3.06322, 1.0], [6, -0.206261, 0.0264141, 2.82982, 1.0], [7, -0.232794, -0.0775768, 2.67472, 1.0], [8, 0.222616, 0.288639, 3.23906, 1.0], [9, 0.297379, 0.145731, 3.06966, 1.0], [10, 0.33228, 0.0316178, 2.86442, 1.0], [11, 0.351016, -0.080994, 2.67543, 1.0], [12, -0.0140615, -0.184565, 3.28305, 1.0], [13, -0.0221043, -0.520102, 3.31875, 1.0], [14, -0.0290438, -0.78838, 3.38997, 1.0], [15, -0.0777528, -0.709515, 3.337, 1.0], [16, 0.131897, -0.191059, 3.28297, 1.0], [17, 0.15259, -0.525911, 3.3047, 1.0], [18, 0.139069, -0.703582, 3.35933, 1.0], [19, 0.13705, -0.751093, 3.23654, 1.0], [20, 0.0641579, 0.324463, 3.26039, 1.0], [21, -0.216879, -0.119191, 2.6144, 1.0], [22, -0.272003, -0.0770932, 2.64438, 1.0], [23, 0.347626, -0.121087, 2.61913, 1.0], [24, 0.388964, -0.0781794, 2.65524, 1.0]]
[[0, 0.0594812, -0.19023, 3.31664, 1.0], [1, 0.0624683, 0.103781, 3.29215, 1.0], [2, 0.0639325, 0.399599, 3.24062, 1.0], [3, 0.0701503, 0.544087, 3.2105, 1.0], [4, -0.0970811, 0.302896, 3.23891, 1.0], [5, -0.167092, 0.187059, 3.05127, 1.0], [6, -0.201982, 0.0757078, 2.8135, 1.0], [7, -0.229915, -0.0224919, 2.63328, 1.0], [8, 0.221853, 0.290622, 3.23772, 1.0], [9, 0.296242, 0.16964, 3.06738, 1.0], [10, 0.328719, 0.0593422, 2.82885, 1.0], [11, 0.351736, -0.0284633, 2.6382, 1.0], [12, -0.0141436, -0.184882, 3.27988, 1.0], [13, -0.0327763, -0.484923, 3.30489, 1.0], [14, -0.0475496, -0.724284, 3.36289, 1.0], [15, -0.0484746, -0.773314, 3.23758, 1.0], [16, 0.131797, -0.191393, 3.28055, 1.0], [17, 0.141427, -0.493167, 3.29884, 1.0], [18, 0.139427, -0.724246, 3.36536, 1.0], [19, 0.136572, -0.773287, 3.24008, 1.0], [20, 0.0639873, 0.324708, 3.25937, 1.0], [21, -0.22397, -0.0626129, 2.57228, 1.0], [22, -0.272745, -0.0204674, 2.60467, 1.0], [23, 0.353019, -0.0696018, 2.57271, 1.0], [24, 0.392877, -0.0198136, 2.62267, 1.0]]
[[0, 0.0589244, -0.190235, 3.31442, 1.0], [1, 0.0618031, 0.104827, 3.28929, 1.0], [2, 0.0638308, 0.399642, 3.24051, 1.0], [3, 0.0699146, 0.543868, 3.21144, 1.0], [4, -0.0956582, 0.305035, 3.23949, 1.0], [5, -0.16369, 0.203289, 3.04321, 1.0], [6, -0.203833, 0.130281, 2.80597, 1.0], [7, -0.224838, 0.0394373, 2.60233, 1.0], [8, 0.220637, 0.291282, 3.23695, 1.0], [9, 0.288399, 0.191142, 3.06819, 1.0], [10, 0.327092, 0.112198, 2.82428, 1.0], [11, 0.359309, 0.0355897, 2.6156, 1.0], [12, -0.0146741, -0.184716, 3.27763, 1.0], [13, -0.0319079, -0.468174, 3.30052, 1.0], [14, -0.0475274, -0.724321, 3.36282, 1.0], [15, -0.0489163, -0.774185, 3.23623, 1.0], [16, 0.131232, -0.19157, 3.27869, 1.0], [17, 0.14081, -0.476598, 3.29545, 1.0], [18, 0.139415, -0.724106, 3.36577, 1.0], [19, 0.136105, -0.773983, 3.2392, 1.0], [20, 0.063716, 0.325142, 3.25853, 1.0], [21, -0.224819, 0.00086663, 2.54222, 1.0], [22, -0.262263, 0.0456245, 2.581, 1.0], [23, 0.36199, 0.000871153, 2.55834, 1.0], [24, 0.393329, 0.0308972, 2.585, 1.0]]
[[0, 0.0584825, -0.190318, 3.31322, 1.0], [1, 0.0613825, 0.105326, 3.2879, 1.0], [2, 0.0637128, 0.399699, 3.24062, 1.0], [3, 0.0700187, 0.543429, 3.21134, 1.0], [4, -0.0954567, 0.304955, 3.23927, 1.0], [5, -0.133467, 0.238987, 3.02253, 1.0], [6, -0.193001, 0.173435, 2.78239, 1.0], [7, -0.220914, 0.101675, 2.57513, 1.0], [8, 0.220228, 0.292012, 3.23646, 1.0], [9, 0.287383, 0.208468, 3.05876, 1.0], [10, 0.329564, 0.15997, 2.81089, 1.0], [11, 0.360921, 0.0922009, 2.58646, 1.0], [12, -0.0150955, -0.185076, 3.27639, 1.0], [13, -0.0331585, -0.457976, 3.29686, 1.0], [14, -0.0476755, -0.725812, 3.36341, 1.0], [15, -0.0491612, -0.776166, 3.23604, 1.0], [16, 0.130763, -0.191421, 3.27767, 1.0], [17, 0.140324, -0.471989, 3.29401, 1.0], [18, 0.139459, -0.724424, 3.36574, 1.0], [19, 0.136055, -0.774802, 3.23839, 1.0], [20, 0.0635173, 0.325422, 3.25809, 1.0], [21, -0.225239, 0.067031, 2.52496, 1.0], [22, -0.258069, 0.104034, 2.55227, 1.0], [23, 0.353394, 0.0593423, 2.52799, 1.0], [24, 0.398376, 0.0910266, 2.55721, 1.0]]
[[0, 0.0590133, -0.190509, 3.31154, 1.0], [1, 0.0616162, 0.105786, 3.28656, 1.0], [2, 0.0637285, 0.399828, 3.24074, 1.0], [3, 0.0702809, 0.543729, 3.21242, 1.0], [4, -0.0952505, 0.304776, 3.23902, 1.0], [5, -0.130966, 0.260644, 3.02064, 1.0], [6, -0.188174, 0.216444, 2.78013, 1.0], [7, -0.21437, 0.166835, 2.55416, 1.0], [8, 0.219521, 0.29318, 3.23599, 1.0], [9, 0.282232, 0.234405, 3.063, 1.0], [10, 0.317647, 0.194557, 2.81749, 1.0], [11, 0.364308, 0.15471, 2.56113, 1.0], [12, -0.014485, -0.185677, 3.2749, 1.0], [13, -0.0323133, -0.451322, 3.29528, 1.0], [14, -0.0465217, -0.7223, 3.36367, 1.0], [15, -0.0480923, -0.772992, 3.23574, 1.0], [16, 0.131237, -0.191193, 3.27586, 1.0], [17, 0.1403, -0.471869, 3.29368, 1.0], [18, 0.139266, -0.72541, 3.36684, 1.0], [19, 0.135796, -0.776084, 3.23894, 1.0], [20, 0.0635346, 0.325755, 3.2577, 1.0], [21, -0.204448, 0.132793, 2.50595, 1.0], [22, -0.253729, 0.168365, 2.52977, 1.0], [23, 0.366829, 0.11759, 2.50739, 1.0], [24, 0.355202, 0.190627, 2.5595, 1.0]]
[[0, 0.0581031, -0.190042, 3.30962, 1.0], [1, 0.0610916, 0.106593, 3.28541, 1.0], [2, 0.0635358, 0.400232, 3.24126, 1.0], [3, 0.0702773, 0.544179, 3.21348, 1.0], [4, -0.0951686, 0.304795, 3.23892, 1.0], [5, -0.148699, 0.276314, 3.04381, 1.0], [6, -0.184407, 0.25634, 2.79867, 1.0], [7, -0.212352, 0.237356, 2.54165, 1.0], [8, 0.218326, 0.295832, 3.23499, 1.0], [9, 0.287777, 0.250361, 3.0293, 1.0], [10, 0.324367, 0.223217, 2.8214, 1.0], [11, 0.364585, 0.22374, 2.54842, 1.0], [12, -0.0151312, -0.185699, 3.27361, 1.0], [13, -0.0323247, -0.451478, 3.29498, 1.0], [14, -0.0460385, -0.721522, 3.36402, 1.0], [15, -0.0479084, -0.772387, 3.23567, 1.0], [16, 0.130017, -0.190042, 3.27327, 1.0], [17, 0.14021, -0.471643, 3.29354, 1.0], [18, 0.139435, -0.725961, 3.36675, 1.0], [19, 0.135671, -0.776795, 3.23843, 1.0], [20, 0.0632796, 0.326335, 3.25749, 1.0], [21, -0.238168, 0.213326, 2.50109, 1.0], [22, -0.247565, 0.24794, 2.54558, 1.0], [23, 0.373818, 0.185196, 2.49401, 1.0], [24, 0.356769, 0.250736, 2.53563, 1.0]]
[[0, 0.0574147, -0.190464, 3.30807, 1.0], [1, 0.0608022, 0.106857, 3.28451, 1.0], [2, 0.063511, 0.40049, 3.24151, 1.0], [3, 0.0699976, 0.544056, 3.21423, 1.0], [4, -0.0946543, 0.304499, 3.23841, 1.0], [5, -0.156385, 0.287647, 3.02183, 1.0], [6, -0.173539, 0.29339, 2.77405, 1.0], [7, -0.206254, 0.306969, 2.53512, 1.0], [8, 0.21835, 0.295672, 3.23483, 1.0], [9, 0.288158, 0.269183, 3.03642, 1.0], [10, 0.325778, 0.271572, 2.8004, 1.0], [11, 0.361326, 0.292988, 2.53605, 1.0], [12, -0.0156678, -0.186098, 3.27241, 1.0], [13, -0.0323134, -0.451815, 3.29447, 1.0], [14, -0.0460257, -0.721107, 3.36423, 1.0], [15, -0.0477894, -0.772116, 3.23554, 1.0], [16, 0.129205, -0.190505, 3.2715, 1.0], [17, 0.139816, -0.470643, 3.29269, 1.0], [18, 0.139209, -0.726278, 3.36669, 1.0], [19, 0.135555, -0.777247, 3.23804, 1.0], [20, 0.0631836, 0.326705, 3.25725, 1.0], [21, -0.244828, 0.29534, 2.5007, 1.0], [22, -0.235295, 0.304482, 2.54657, 1.0], [23, 0.386573, 0.257424, 2.46796, 1.0], [24, 0.39151, 0.300985, 2.5222, 1.0]]
[[0, 0.0580343, -0.189809, 3.30666, 1.0], [1, 0.0610554, 0.107745, 3.28398, 1.0], [2, 0.0636097, 0.40172, 3.24305, 1.0], [3, 0.0699913, 0.544015, 3.21442, 1.0], [4, -0.0920567, 0.30562, 3.23783, 1.0], [5, -0.144486, 0.311722, 3.05151, 1.0], [6, -0.165032, 0.337648, 2.80951, 1.0], [7, -0.194562, 0.373364, 2.53476, 1.0], [8, 0.217137, 0.298762, 3.23298, 1.0], [9, 0.285759, 0.291719, 3.03525, 1.0], [10, 0.324409, 0.311494, 2.79503, 1.0], [11, 0.355141, 0.356764, 2.53963, 1.0], [12, -0.0151179, -0.185829, 3.27153, 1.0], [13, -0.0322963, -0.451782, 3.29413, 1.0], [14, -0.044383, -0.717241, 3.36314, 1.0], [15, -0.0466023, -0.768293, 3.2342, 1.0], [16, 0.12986, -0.189397, 3.26955, 1.0], [17, 0.139849, -0.469622, 3.29202, 1.0], [18, 0.139338, -0.726348, 3.36666, 1.0], [19, 0.135244, -0.777324, 3.23776, 1.0], [20, 0.0632628, 0.327854, 3.25758, 1.0], [21, -0.21087, 0.354704, 2.5048, 1.0], [22, -0.217667, 0.343231, 2.565, 1.0], [23, 0.394033, 0.342009, 2.4954, 1.0], [24, 0.37806, 0.329239, 2.50744, 1.0]]
[[0, 0.0581053, -0.189125, 3.30452, 1.0], [1, 0.0609005, 0.108582, 3.28256, 1.0], [2, 0.0634674, 0.40197, 3.24305, 1.0], [3, 0.0697129, 0.544202, 3.21481, 1.0], [4, -0.0892253, 0.306571, 3.23687, 1.0], [5, -0.155945, 0.331588, 3.00879, 1.0], [6, -0.177973, 0.379578, 2.76874, 1.0], [7, -0.189583, 0.434022, 2.54713, 1.0], [8, 0.216464, 0.300732, 3.23141, 1.0], [9, 0.284979, 0.310743, 3.03435, 1.0], [10, 0.32155, 0.357146, 2.7959, 1.0], [11, 0.351441, 0.4199, 2.55266, 1.0], [12, -0.0149089, -0.185421, 3.26873, 1.0], [13, -0.0324108, -0.451771, 3.29383, 1.0], [14, -0.044372, -0.718014, 3.36247, 1.0], [15, -0.0468188, -0.769008, 3.23346, 1.0], [16, 0.129832, -0.188582, 3.26806, 1.0], [17, 0.139986, -0.469401, 3.29135, 1.0], [18, 0.139338, -0.726312, 3.36653, 1.0], [19, 0.135018, -0.777239, 3.23756, 1.0], [20, 0.0630286, 0.328471, 3.25709, 1.0], [21, -0.179005, 0.437517, 2.52006, 1.0], [22, -0.169478, 0.401603, 2.53057, 1.0], [23, 0.389734, 0.416252, 2.50584, 1.0], [24, 0.36829, 0.389612, 2.585, 1.0]]
[[0, 0.05785, -0.188705, 3.3032, 1.0], [1, 0.060817, 0.108978, 3.28154, 1.0], [2, 0.0634744, 0.401989, 3.24301, 1.0], [3, 0.0695482, 0.544285, 3.21524, 1.0], [4, -0.0875325, 0.307252, 3.23589, 1.0], [5, -0.15289, 0.346658, 3.01194, 1.0], [6, -0.173396, 0.419432, 2.774, 1.0], [7, -0.180964, 0.489214, 2.5688, 1.0], [8, 0.214944, 0.300944, 3.22991, 1.0], [9, 0.294784, 0.33641, 3.00516, 1.0], [10, 0.325031, 0.406151, 2.76743, 1.0], [11, 0.347868, 0.475889, 2.57476, 1.0], [12, -0.0151278, -0.185245, 3.26778, 1.0], [13, -0.0323705, -0.451864, 3.29324, 1.0], [14, -0.0425374, -0.714905, 3.36082, 1.0], [15, -0.0452061, -0.765991, 3.23161, 1.0], [16, 0.129561, -0.187906, 3.26647, 1.0], [17, 0.139951, -0.469142, 3.29081, 1.0], [18, 0.141312, -0.728975, 3.36748, 1.0], [19, 0.13677, -0.779943, 3.23833, 1.0], [20, 0.0630235, 0.328695, 3.25669, 1.0], [21, -0.135108, 0.486587, 2.50157, 1.0], [22, -0.151453, 0.460336, 2.5448, 1.0], [23, 0.386087, 0.488175, 2.51344, 1.0], [24, 0.379763, 0.458748, 2.59775, 1.0]]
