[[0, 0.0286135, -0.428522, 3.25773, 1.0], [1, 0.0227017, -0.127243, 3.20939, 1.0], [2, 0.0168063, 0.168778, 3.1482, 1.0], [3, 0.0224508, 0.300357, 3.10356, 1.0], [4, -0.111192, 0.104983, 3.11907, 1.0], [5, -0.193006, 0.0275392, 2.90226, 1.0], [6, -0.197746, -0.0639659, 2.699, 1.0], [7, -0.206397, -0.12629, 2.60875, 1.0], [8, 0.150989, 0.0951753, 3.11515, 1.0], [9, 0.232778, 0.0378696, 2.9159, 1.0], [10, 0.256069, -0.0614693, 2.67525, 1.0], [11, 0.266498, -0.107631, 2.60978, 1.0], [12, -0.03129, -0.421597, 3.22103, 1.0], [13, -0.0801361, -0.878218, 3.31089, 1.0], [14, -0.0993262, -1.22619, 3.27314, 1.0], [15, -0.0690918, -1.27539, 3.12891, 1.0], [16, 0.0878875, -0.426044, 3.22294, 1.0], [17, 0.138736, -0.872269, 3.31284, 1.0], [18, 0.16756, -1.22212, 3.31224, 1.0], [19, 0.162598, -1.27539, 3.13281, 1.0], [20, 0.0182815, 0.0955038, 3.16586, 1.0], [21, -0.190079, -0.176018, 2.53683, 1.0], [22, -0.239535, -0.144432, 2.57146, 1.0], [23, 0.256267, -0.163088, 2.50975, 1.0], [24, 0.204766, -0.0679547, 2.6425, 1.0]]
[[0, 0.0283546, -0.431047, 3.25833, 1.0], [1, 0.0222351, -0.128673, 3.20987, 1.0], [2, 0.0162307, 0.168066, 3.14856, 1.0], [3, 0.0222493, 0.299007, 3.10562, 1.0], [4, -0.110814, 0.105267, 3.1196, 1.0], [5, -0.206122, 0.0666105, 2.88178, 1.0], [6, -0.209576, -0.0343355, 2.61044, 1.0], [7, -0.203639, -0.0475402, 2.58157, 1.0], [8, 0.150773, 0.0953789, 3.11561, 1.0], [9, 0.216546, 0.0324401, 2.83494, 1.0], [10, 0.246229, -0.0391085, 2.58572, 1.0], [11, 0.269341, -0.0510783, 2.56413, 1.0], [12, -0.0315556, -0.424135, 3.22205, 1.0], [13, -0.0759386, -0.871, 3.31098, 1.0], [14, -0.094139, -1.24468, 3.26137, 1.0], [15, -0.0755116, -1.27973, 3.12609, 1.0], [16, 0.0876327, -0.428564, 3.22307, 1.0], [17, 0.138262, -0.866204, 3.31155, 1.0], [18, 0.164254, -1.21691, 3.31787, 1.0], [19, 0.168271, -1.26776, 3.1618, 1.0], [20, 0.0177295, 0.0946448, 3.16625, 1.0], [21, -0.197777, -0.0925006, 2.50815, 1.0], [22, -0.237444, -0.0349789, 2.56588, 1.0], [23, 0.264026, -0.0812539, 2.49579, 1.0], [24, 0.223017, -0.0591674, 2.54187, 1.0]]
[[0, 0.0282765, -0.429985, 3.25772, 1.0], [1, 0.0218917, -0.127801, 3.21001, 1.0], [2, 0.0153446, 0.1693, 3.14966, 1.0], [3, 0.0222339, 0.298999, 3.10599, 1.0], [4, -0.109974, 0.105435, 3.12027, 1.0], [5, -0.195124, 0.134081, 2.87372, 1.0], [6, -0.198144, 0.0495992, 2.62362, 1.0], [7, -0.202769, 0.0280518, 2.56167, 1.0], [8, 0.150061, 0.0961599, 3.11677, 1.0], [9, 0.217163, 0.0332684, 2.82589, 1.0], [10, 0.268367, 0.0704688, 2.61076, 1.0], [11, 0.265078, 0.0377707, 2.56496, 1.0], [12, -0.031612, -0.423377, 3.22186, 1.0], [13, -0.0758507, -0.870998, 3.31101, 1.0], [14, -0.108683, -1.22033, 3.30236, 1.0], [15, -0.0590265, -1.26531, 3.1429, 1.0], [16, 0.0875281, -0.427091, 3.22175, 1.0], [17, 0.136766, -0.869167, 3.31192, 1.0], [18, 0.163459, -1.21688, 3.31517, 1.0], [19, 0.154321, -1.26912, 3.15017, 1.0], [20, 0.0170204, 0.0957532, 3.16703, 1.0], [21, -0.201221, -0.00890486, 2.48974, 1.0], [22, -0.239975, 0.0395955, 2.55994, 1.0], [23, 0.269103, 0.00770803, 2.50069, 1.0], [24, 0.226621, 0.0154424, 2.53667, 1.0]]
[[0, 0.0283062, -0.430845, 3.25716, 1.0], [1, 0.0222589, -0.127854, 3.21039, 1.0], [2, 0.0173829, 0.170503, 3.15252, 1.0], [3, 0.0227472, 0.298322, 3.10773, 1.0], [4, -0.108799, 0.105944, 3.12136, 1.0], [5, -0.185399, 0.154196, 2.88708, 1.0], [6, -0.201953, 0.114832, 2.62348, 1.0], [7, -0.208903, 0.105423, 2.55191, 1.0], [8, 0.149577, 0.0965328, 3.11722, 1.0], [9, 0.215401, 0.0667394, 2.81626, 1.0], [10, 0.247401, 0.0933605, 2.64086, 1.0], [11, 0.266371, 0.106718, 2.54665, 1.0], [12, -0.0315657, -0.42404, 3.22163, 1.0], [13, -0.0757443, -0.871507, 3.31085, 1.0], [14, -0.0886729, -1.26485, 3.2164, 1.0], [15, -0.0299421, -1.31669, 3.12425, 1.0], [16, 0.0875324, -0.428161, 3.22071, 1.0], [17, 0.137002, -0.869505, 3.31206, 1.0], [18, 0.164728, -1.22618, 3.31219, 1.0], [19, 0.145173, -1.26844, 3.14897, 1.0], [20, 0.0185, 0.0964792, 3.16903, 1.0], [21, -0.216875, 0.0759862, 2.49077, 1.0], [22, -0.236469, 0.0958589, 2.52136, 1.0], [23, 0.268691, 0.0726662, 2.47194, 1.0], [24, 0.236419, 0.0887453, 2.5185, 1.0]]
[[0, 0.0279993, -0.416246, 3.24765, 1.0], [1, 0.022303, -0.123564, 3.20936, 1.0], [2, 0.0173176, 0.171255, 3.15422, 1.0], [3, 0.0229001, 0.298517, 3.10782, 1.0], [4, -0.104604, 0.1058, 3.12503, 1.0], [5, -0.17901, 0.127436, 2.91707, 1.0], [6, -0.190405, 0.161628, 2.65579, 1.0], [7, -0.199698, 0.180875, 2.55848, 1.0], [8, 0.144621, 0.0984164, 3.12047, 1.0], [9, 0.205281, 0.144306, 2.91202, 1.0], [10, 0.244992, 0.173419, 2.66404, 1.0], [11, 0.267931, 0.182421, 2.55734, 1.0], [12, -0.0316802, -0.410617, 3.21232, 1.0], [13, -0.0758262, -0.862751, 3.30552, 1.0], [14, -0.0851319, -1.21811, 3.3318, 1.0], [15, -0.0699358, -1.26747, 3.17427, 1.0], [16, 0.087046, -0.412752, 3.21148, 1.0], [17, 0.136735, -0.869204, 3.31158, 1.0], [18, 0.162506, -1.22456, 3.31413, 1.0], [19, 0.145089, -1.27028, 3.15516, 1.0], [20, 0.0184812, 0.0977352, 3.17005, 1.0], [21, -0.213169, 0.150926, 2.4881, 1.0], [22, -0.219086, 0.196017, 2.56483, 1.0], [23, 0.291069, 0.152331, 2.48455, 1.0], [24, 0.240185, 0.168946, 2.539, 1.0]]
[[0, 0.0275988, -0.411569, 3.24354, 1.0], [1, 0.0226243, -0.122519, 3.20853, 1.0], [2, 0.0185237, 0.169438, 3.15637, 1.0], [3, 0.0222115, 0.298245, 3.11036, 1.0], [4, -0.10449, 0.105892, 3.12497, 1.0], [5, -0.177604, 0.151567, 2.92718, 1.0], [6, -0.187225, 0.225589, 2.67606, 1.0], [7, -0.196189, 0.249943, 2.57686, 1.0], [8, 0.144361, 0.0976792, 3.12016, 1.0], [9, 0.204041, 0.165204, 2.91589, 1.0], [10, 0.243063, 0.221322, 2.67967, 1.0], [11, 0.260374, 0.252079, 2.57314, 1.0], [12, -0.0318268, -0.404673, 3.20827, 1.0], [13, -0.0756748, -0.862664, 3.3049, 1.0], [14, -0.0963679, -1.21812, 3.30971, 1.0], [15, -0.124423, -1.25599, 3.15203, 1.0], [16, 0.0864456, -0.409256, 3.20764, 1.0], [17, 0.136787, -0.869021, 3.31119, 1.0], [18, 0.162311, -1.22169, 3.3175, 1.0], [19, 0.167532, -1.27062, 3.16159, 1.0], [20, 0.019196, 0.0971995, 3.17088, 1.0], [21, -0.21313, 0.241545, 2.50925, 1.0], [22, -0.230215, 0.265426, 2.5816, 1.0], [23, 0.279751, 0.236549, 2.50613, 1.0], [24, 0.270921, 0.232576, 2.488, 1.0]]
[[0, 0.028652, -0.405074, 3.23723, 1.0], [1, 0.0234324, -0.120833, 3.20686, 1.0], [2, 0.0194871, 0.167786, 3.15763, 1.0], [3, 0.0228499, 0.298499, 3.11097, 1.0], [4, -0.0987784, 0.106243, 3.12811, 1.0], [5, -0.174937, 0.177427, 2.93747, 1.0], [6, -0.177901, 0.27351, 2.72162, 1.0], [7, -0.191373, 0.308831, 2.62072, 1.0], [8, 0.144047, 0.098045, 3.12134, 1.0], [9, 0.190237, 0.218826, 2.95133, 1.0], [10, 0.232922, 0.282912, 2.71637, 1.0], [11, 0.252671, 0.313714, 2.61809, 1.0], [12, -0.0302775, -0.397711, 3.19945, 1.0], [13, -0.0748564, -0.861125, 3.30293, 1.0], [14, -0.102095, -1.21941, 3.309, 1.0], [15, -0.0779742, -1.27573, 3.16123, 1.0], [16, 0.087069, -0.403403, 3.2037, 1.0], [17, 0.136689, -0.869187, 3.31009, 1.0], [18, 0.16005, -1.21556, 3.31966, 1.0], [19, 0.116393, -1.25994, 3.17076, 1.0], [20, 0.0198857, 0.0966488, 3.17123, 1.0], [21, -0.207315, 0.320561, 2.54905, 1.0], [22, -0.224618, 0.308068, 2.53, 1.0], [23, 0.281927, 0.319486, 2.55073, 1.0], [24, 0.293368, 0.316796, 2.5365, 1.0]]
[[0, 0.0312312, -0.417534, 3.23538, 1.0], [1, 0.0245344, -0.122872, 3.20538, 1.0], [2, 0.0197717, 0.167564, 3.15734, 1.0], [3, 0.0238175, 0.299005, 3.11235, 1.0], [4, -0.0992793, 0.106685, 3.12805, 1.0], [5, -0.174983, 0.228621, 2.92222, 1.0], [6, -0.179537, 0.332225, 2.70992, 1.0], [7, -0.188183, 0.369343, 2.64463, 1.0], [8, 0.143911, 0.0980689, 3.12132, 1.0], [9, 0.208381, 0.225367, 2.92612, 1.0], [10, 0.241448, 0.334151, 2.72112, 1.0], [11, 0.253788, 0.370528, 2.6454, 1.0], [12, -0.0273267, -0.410217, 3.19937, 1.0], [13, -0.0734069, -0.860121, 3.30158, 1.0], [14, -0.100477, -1.23445, 3.26436, 1.0], [15, -0.054285, -1.27623, 3.11609, 1.0], [16, 0.0892119, -0.415896, 3.20047, 1.0], [17, 0.134683, -0.869374, 3.30928, 1.0], [18, 0.160247, -1.21513, 3.32093, 1.0], [19, 0.139803, -1.25885, 3.16619, 1.0], [20, 0.0204063, 0.096104, 3.17086, 1.0], [21, -0.208425, 0.383063, 2.57183, 1.0], [22, -0.218558, 0.37157, 2.555, 1.0], [23, 0.290969, 0.37248, 2.5623, 1.0], [24, 0.272574, 0.358005, 2.62778, 1.0]]
[[0, 0.0317359, -0.41783, 3.23397, 1.0], [1, 0.0257377, -0.123447, 3.20481, 1.0], [2, 0.0223289, 0.165929, 3.15934, 1.0], [3, 0.0242092, 0.298707, 3.11524, 1.0], [4, -0.0994485, 0.106762, 3.12792, 1.0], [5, -0.174249, 0.234031, 2.93545, 1.0], [6, -0.174828, 0.370197, 2.75037, 1.0], [7, -0.183977, 0.415086, 2.68422, 1.0], [8, 0.143931, 0.09798, 3.12129, 1.0], [9, 0.204741, 0.235528, 2.9554, 1.0], [10, 0.237616, 0.363659, 2.76671, 1.0], [11, 0.244911, 0.412989, 2.69484, 1.0], [12, -0.0268013, -0.410469, 3.19844, 1.0], [13, -0.0737551, -0.860973, 3.30076, 1.0], [14, -0.0840057, -1.2011, 3.36466, 1.0], [15, -0.0558047, -1.24335, 3.21162, 1.0], [16, 0.0896258, -0.416205, 3.1987, 1.0], [17, 0.134246, -0.869235, 3.30763, 1.0], [18, 0.160312, -1.21511, 3.32067, 1.0], [19, 0.170602, -1.25072, 3.16263, 1.0], [20, 0.0227735, 0.0946427, 3.17224, 1.0], [21, -0.187398, 0.444368, 2.60221, 1.0], [22, -0.213226, 0.414326, 2.6373, 1.0], [23, 0.254514, 0.442777, 2.61498, 1.0], [24, 0.274543, 0.42054, 2.64523, 1.0]]
[[0, 0.0322249, -0.418698, 3.23102, 1.0], [1, 0.0264767, -0.12433, 3.2037, 1.0], [2, 0.0229903, 0.164771, 3.15989, 1.0], [3, 0.0238657, 0.296705, 3.11772, 1.0], [4, -0.09957, 0.106844, 3.12787, 1.0], [5, -0.169744, 0.254649, 2.94874, 1.0], [6, -0.173473, 0.406739, 2.76163, 1.0], [7, -0.183017, 0.460109, 2.70209, 1.0], [8, 0.144166, 0.0979127, 3.12123, 1.0], [9, 0.204718, 0.247145, 2.96106, 1.0], [10, 0.23336, 0.40479, 2.7833, 1.0], [11, 0.240624, 0.456044, 2.72384, 1.0], [12, -0.0262448, -0.411349, 3.19591, 1.0], [13, -0.074057, -0.86135, 3.29986, 1.0], [14, -0.0863067, -1.24578, 3.25302, 1.0], [15, -0.107178, -1.27344, 3.12305, 1.0], [16, 0.090004, -0.416985, 3.19553, 1.0], [17, 0.134716, -0.87025, 3.30566, 1.0], [18, 0.160919, -1.21596, 3.32184, 1.0], [19, 0.104549, -1.26681, 3.18237, 1.0], [20, 0.0234896, 0.0935466, 3.1725, 1.0], [21, -0.173927, 0.495828, 2.62273, 1.0], [22, -0.21037, 0.468553, 2.66074, 1.0], [23, 0.254799, 0.49173, 2.6362, 1.0], [24, 0.272607, 0.464691, 2.67625, 1.0]]
[[0, 0.032524, -0.429347, 3.23008, 1.0], [1, 0.0276446, -0.128763, 3.2036, 1.0], [2, 0.0237904, 0.163748, 3.16073, 1.0], [3, 0.0240059, 0.293164, 3.12578, 1.0], [4, -0.0995626, 0.105235, 3.12937, 1.0], [5, -0.168425, 0.271736, 2.96501, 1.0], [6, -0.174572, 0.439058, 2.80033, 1.0], [7, -0.181609, 0.496811, 2.73883, 1.0], [8, 0.134811, 0.083162, 3.12323, 1.0], [9, 0.202205, 0.26827, 2.9955, 1.0], [10, 0.23189, 0.435057, 2.81075, 1.0], [11, 0.239097, 0.489188, 2.7578, 1.0], [12, -0.025486, -0.418761, 3.19577, 1.0], [13, -0.0742057, -0.859363, 3.29847, 1.0], [14, -0.0913482, -1.2439, 3.25385, 1.0], [15, -0.0448874, -1.28013, 3.14176, 1.0], [16, 0.0896243, -0.431138, 3.19324, 1.0], [17, 0.132654, -0.865651, 3.30104, 1.0], [18, 0.162259, -1.21341, 3.32857, 1.0], [19, 0.179672, -1.26593, 3.17256, 1.0], [20, 0.0244934, 0.091801, 3.17338, 1.0], [21, -0.189181, 0.533884, 2.66152, 1.0], [22, -0.211951, 0.496057, 2.71595, 1.0], [23, 0.246077, 0.528617, 2.69368, 1.0], [24, 0.272127, 0.503889, 2.70857, 1.0]]
