[[0, -0.2013592, -0.2006397, 2.452289, 1], [1, -0.1994007, 0.07769581, 2.437065, 1], [2, -0.195455, 0.3508494, 2.404969, 1], [3, -0.2003494, 0.4782551, 2.428938, 1], [4, -0.330503, 0.2362742, 2.363746, 1], [5, -0.3351667, 0.05593601, 2.316766, 1], [6, -0.2170541, -0.07271353, 2.153873, 1], [7, -0.1914159, -0.1606365, 2.182997, 1], [8, -0.05445311, 0.2474414, 2.393127, 1], [9, -0.03926115, 0.04178934, 2.344507, 1], [10, -0.112058, -0.1451998, 2.195363, 1], [11, -0.1513725, -0.161528, 2.201848, 1], [12, -0.2825469, -0.1983401, 2.409057, 1], [13, -0.2884947, -0.2913491, 2.107682, 1], [14, -0.2828443, -0.6517431, 2.174903, 1], [15, -0.2710727, -0.6808627, 2.077206, 1], [16, -0.1144893, -0.1975744, 2.425844, 1], [17, -0.02191664, -0.2769687, 2.14447, 1], [18, -0.02588069, -0.6385068, 2.206753, 1], [19, 0.001349168, -0.7115541, 2.160664, 1], [20, -0.1965323, 0.2838396, 2.415446, 1], [21, -0.1620502, -0.1847119, 2.159074, 1], [22, -0.2042349, -0.1649, 2.16, 1], [23, -0.1956104, -0.1948975, 2.169399, 1], [24, -0.1599767, -0.1921362, 2.149889, 1]]
[[0, -0.2013544, -0.2015343, 2.452445, 1], [1, -0.1993377, 0.07706102, 2.43491, 1], [2, -0.1955964, 0.3502971, 2.399126, 1], [3, -0.2014111, 0.4778886, 2.424202, 1], [4, -0.330874, 0.2344766, 2.360198, 1], [5, -0.3352358, 0.05390327, 2.316662, 1], [6, -0.2198627, -0.1107601, 2.167067, 1], [7, -0.1868843, -0.1663239, 2.162421, 1], [8, -0.05466826, 0.246389, 2.389983, 1], [9, -0.03904358, 0.04166275, 2.345258, 1], [10, -0.1167376, -0.1381986, 2.189593, 1], [11, -0.1590499, -0.1547902, 2.18554, 1], [12, -0.2827012, -0.1993998, 2.409257, 1], [13, -0.2894775, -0.2901183, 2.107922, 1], [14, -0.2831682, -0.6506073, 2.174736, 1], [15, -0.2712834, -0.6799036, 2.077143, 1], [16, -0.1143552, -0.1982466, 2.425981, 1], [17, -0.01875203, -0.2757112, 2.146121, 1], [18, -0.02046204, -0.637387, 2.207882, 1], [19, -0.01249276, -0.6669239, 2.109948, 1], [20, -0.1966349, 0.2831591, 2.410554, 1], [21, -0.1730324, -0.2042459, 2.140933, 1], [22, -0.1911819, -0.1907945, 2.131917, 1], [23, -0.2006236, -0.1865175, 2.15452, 1], [24, -0.1615268, -0.1778124, 2.1308, 1]]
[[0, -0.201217, -0.2024298, 2.45267, 1], [1, -0.1997487, 0.0758557, 2.431988, 1], [2, -0.1975835, 0.3482612, 2.391429, 1], [3, -0.203151, 0.4778894, 2.418633, 1], [4, -0.3330251, 0.2333703, 2.354106, 1], [5, -0.3362781, 0.0522438, 2.31413, 1], [6, -0.2137277, -0.1026709, 2.159596, 1], [7, -0.1859152, -0.1639289, 2.150277, 1], [8, -0.05572004, 0.2453678, 2.385323, 1], [9, -0.03939441, 0.0419769, 2.343046, 1], [10, -0.1120591, -0.1155517, 2.161531, 1], [11, -0.1503725, -0.1741548, 2.156906, 1], [12, -0.2826079, -0.2005557, 2.409839, 1], [13, -0.2929631, -0.2899207, 2.108204, 1], [14, -0.2830733, -0.6505095, 2.174329, 1], [15, -0.2708419, -0.6800281, 2.076913, 1], [16, -0.1141866, -0.1988868, 2.425965, 1], [17, -0.01370396, -0.2717443, 2.148455, 1], [18, -0.002464352, -0.6319688, 2.216123, 1], [19, 0.03295263, -0.701514, 2.168091, 1], [20, -0.1981889, 0.2812734, 2.404081, 1], [21, -0.1556703, -0.1870158, 2.130099, 1], [22, -0.2075991, -0.1679607, 2.125464, 1], [23, -0.1764716, -0.219609, 2.123194, 1], [24, -0.1166211, -0.1854283, 2.1589, 1]]
[[0, -0.2017765, -0.2038247, 2.452629, 1], [1, -0.20123, 0.07429959, 2.428837, 1], [2, -0.2000319, 0.346619, 2.386142, 1], [3, -0.2051647, 0.4772629, 2.413377, 1], [4, -0.3343522, 0.2326248, 2.350592, 1], [5, -0.338101, 0.04348372, 2.311803, 1], [6, -0.2270616, -0.0860967, 2.146178, 1], [7, -0.1905691, -0.1292637, 2.094738, 1], [8, -0.05704276, 0.2438172, 2.380916, 1], [9, -0.03872889, 0.02123681, 2.32735, 1], [10, -0.1159566, -0.1238838, 2.152434, 1], [11, -0.144765, -0.1738449, 2.149021, 1], [12, -0.2832971, -0.2019422, 2.410113, 1], [13, -0.2955275, -0.2886677, 2.107932, 1], [14, -0.2843193, -0.6490374, 2.174933, 1], [15, -0.2722893, -0.6787423, 2.077584, 1], [16, -0.1146038, -0.2002167, 2.425633, 1], [17, -0.009926224, -0.2685431, 2.149738, 1], [18, 0.004396056, -0.6278516, 2.220917, 1], [19, 0.03721482, -0.6978992, 2.169801, 1], [20, -0.2004568, 0.279595, 2.3992, 1], [21, -0.1602755, -0.152495, 2.074557, 1], [22, -0.2121505, -0.1336206, 2.069913, 1], [23, -0.1620128, -0.2058474, 2.117351, 1], [24, -0.1480226, -0.1974944, 2.110667, 1]]
[[0, -0.2024703, -0.2051724, 2.452943, 1], [1, -0.2022546, 0.0734228, 2.427117, 1], [2, -0.2014474, 0.3460025, 2.382998, 1], [3, -0.20781, 0.4769403, 2.408162, 1], [4, -0.336423, 0.2304898, 2.346403, 1], [5, -0.3403482, 0.03945195, 2.310363, 1], [6, -0.2283213, -0.1107741, 2.15407, 1], [7, -0.2207688, -0.1717415, 2.161386, 1], [8, -0.05836619, 0.2425327, 2.376832, 1], [9, -0.04030262, 0.02557287, 2.327257, 1], [10, -0.09181643, -0.1201815, 2.211981, 1], [11, -0.1132544, -0.1682671, 2.183874, 1], [12, -0.2842813, -0.2034963, 2.410671, 1], [13, -0.2969351, -0.2844633, 2.107685, 1], [14, -0.2870891, -0.6446683, 2.175677, 1], [15, -0.2750046, -0.674549, 2.078383, 1], [16, -0.1150196, -0.2012757, 2.425752, 1], [17, -0.005386857, -0.2654352, 2.150655, 1], [18, 0.02923075, -0.6248691, 2.215475, 1], [19, 0.03660449, -0.6551049, 2.117801, 1], [20, -0.2018002, 0.2788906, 2.396387, 1], [21, -0.1860236, -0.2118016, 2.13256, 1], [22, -0.2341831, -0.1899488, 2.140417, 1], [23, -0.1516534, -0.2149359, 2.136413, 1], [24, -0.08198347, -0.1878432, 2.175, 1]]
[[0, -0.2020899, -0.2067108, 2.452909, 1], [1, -0.2031762, 0.07219011, 2.424976, 1], [2, -0.2045318, 0.3448896, 2.378916, 1], [3, -0.2106441, 0.4765249, 2.40306, 1], [4, -0.3390971, 0.2293437, 2.34322, 1], [5, -0.3405526, 0.02845751, 2.298605, 1], [6, -0.272044, -0.1257248, 2.207922, 1], [7, -0.2382591, -0.1766447, 2.169364, 1], [8, -0.06128449, 0.2406351, 2.371247, 1], [9, -0.04414505, 0.02902938, 2.323746, 1], [10, -0.0919778, -0.120861, 2.213348, 1], [11, -0.1079615, -0.1700741, 2.188953, 1], [12, -0.2840457, -0.2055523, 2.410892, 1], [13, -0.3029137, -0.2777722, 2.105769, 1], [14, -0.2899796, -0.6379102, 2.173945, 1], [15, -0.2784437, -0.6680132, 2.076645, 1], [16, -0.1145288, -0.2023315, 2.425523, 1], [17, 0.0007484199, -0.2633654, 2.151318, 1], [18, 0.03666965, -0.6217931, 2.220018, 1], [19, 0.04333648, -0.6522236, 2.122342, 1], [20, -0.2042652, 0.277725, 2.39281, 1], [21, -0.1882932, -0.2198694, 2.136666, 1], [22, -0.2605622, -0.1993734, 2.147615, 1], [23, -0.141808, -0.2183787, 2.145938, 1], [24, -0.07340566, -0.1807879, 2.178, 1]]
[[0, -0.2015844, -0.2082182, 2.453175, 1], [1, -0.203813, 0.07097068, 2.423225, 1], [2, -0.20675, 0.3435881, 2.375157, 1], [3, -0.2139681, 0.4757132, 2.399321, 1], [4, -0.3411263, 0.2289293, 2.341424, 1], [5, -0.3427944, 0.02469037, 2.299397, 1], [6, -0.277804, -0.127086, 2.21467, 1], [7, -0.2455862, -0.1705876, 2.175375, 1], [8, -0.06382152, 0.2404239, 2.367804, 1], [9, -0.04308223, 0.03113914, 2.325482, 1], [10, -0.1009409, -0.1757269, 2.199178, 1], [11, -0.1229163, -0.2195659, 2.175821, 1], [12, -0.2836608, -0.2075483, 2.411484, 1], [13, -0.3054408, -0.2746033, 2.106701, 1], [14, -0.2937406, -0.6352811, 2.172768, 1], [15, -0.2825424, -0.6655564, 2.075508, 1], [16, -0.1139394, -0.2033556, 2.425528, 1], [17, 0.00949295, -0.2645563, 2.155234, 1], [18, 0.05317573, -0.6203745, 2.230968, 1], [19, 0.05920563, -0.6510064, 2.133321, 1], [20, -0.2060642, 0.2764284, 2.389568, 1], [21, -0.204136, -0.2127338, 2.140929, 1], [22, -0.2819933, -0.1775623, 2.152286, 1], [23, -0.1406622, -0.2579081, 2.162511, 1], [24, -0.07556923, -0.2199737, 2.167182, 1]]
[[0, -0.2011718, -0.2096503, 2.453765, 1], [1, -0.2045604, 0.06963492, 2.421384, 1], [2, -0.2091772, 0.3418936, 2.370216, 1], [3, -0.217476, 0.4746689, 2.394971, 1], [4, -0.343885, 0.2272368, 2.339237, 1], [5, -0.3534918, 0.04399593, 2.2941, 1], [6, -0.2759349, -0.1195939, 2.195417, 1], [7, -0.24629, -0.1707089, 2.176919, 1], [8, -0.06605976, 0.2399083, 2.363283, 1], [9, -0.04441664, 0.03224938, 2.322982, 1], [10, -0.1023052, -0.1697559, 2.201341, 1], [11, -0.1154862, -0.2076987, 2.184646, 1], [12, -0.2833048, -0.2096689, 2.412629, 1], [13, -0.3105096, -0.2697846, 2.105379, 1], [14, -0.2980685, -0.6310072, 2.169077, 1], [15, -0.2873786, -0.6615326, 2.07188, 1], [16, -0.1135195, -0.2041584, 2.425706, 1], [17, 0.01771622, -0.2638627, 2.15731, 1], [18, 0.0922656, -0.6153166, 2.229956, 1], [19, 0.09713863, -0.6462221, 2.132376, 1], [20, -0.2080552, 0.2748088, 2.385464, 1], [21, -0.1997471, -0.2149907, 2.142696, 1], [22, -0.2785003, -0.1813168, 2.150203, 1], [23, -0.1415806, -0.2557502, 2.157832, 1], [24, -0.07591846, -0.207553, 2.171815, 1]]
[[0, -0.2009799, -0.210308, 2.454044, 1], [1, -0.2055995, 0.06897934, 2.419838, 1], [2, -0.2120142, 0.3414279, 2.366742, 1], [3, -0.2202993, 0.4740957, 2.390617, 1], [4, -0.3457529, 0.2266015, 2.33749, 1], [5, -0.3512064, 0.03181763, 2.292815, 1], [6, -0.2736485, -0.1234778, 2.194474, 1], [7, -0.2429826, -0.1740592, 2.178962, 1], [8, -0.06849197, 0.2395344, 2.357963, 1], [9, -0.04656529, 0.04177054, 2.322189, 1], [10, -0.0918058, -0.129186, 2.225101, 1], [11, -0.1046703, -0.1817881, 2.199525, 1], [12, -0.2831909, -0.2107239, 2.413316, 1], [13, -0.3175793, -0.2646897, 2.102786, 1], [14, -0.304468, -0.6264869, 2.163917, 1], [15, -0.294551, -0.6572065, 2.066735, 1], [16, -0.1132888, -0.2044839, 2.425708, 1], [17, 0.02580514, -0.2530152, 2.162034, 1], [18, 0.1024052, -0.603549, 2.236809, 1], [19, 0.1062523, -0.6347913, 2.139197, 1], [20, -0.2104579, 0.2742771, 2.382432, 1], [21, -0.1941535, -0.2209642, 2.139207, 1], [22, -0.2788004, -0.1818952, 2.157388, 1], [23, -0.1337531, -0.2359347, 2.161094, 1], [24, -0.06885666, -0.1849354, 2.184546, 1]]
[[0, -0.2005104, -0.2114277, 2.453511, 1], [1, -0.2068563, 0.06765979, 2.417017, 1], [2, -0.2149565, 0.3402318, 2.362975, 1], [3, -0.2229431, 0.4731142, 2.387759, 1], [4, -0.3484742, 0.2255406, 2.337005, 1], [5, -0.3523318, 0.03205094, 2.293562, 1], [6, -0.2715043, -0.1273533, 2.197606, 1], [7, -0.2435049, -0.1752746, 2.18479, 1], [8, -0.07073587, 0.2384786, 2.354371, 1], [9, -0.04999147, 0.04485078, 2.320007, 1], [10, -0.1178144, -0.0989017, 2.223983, 1], [11, -0.09333084, -0.1571493, 2.215575, 1], [12, -0.2827198, -0.212172, 2.413179, 1], [13, -0.3267066, -0.2635095, 2.10039, 1], [14, -0.3084073, -0.624948, 2.162385, 1], [15, -0.2992137, -0.6558167, 2.065228, 1], [16, -0.112731, -0.2053085, 2.42464, 1], [17, 0.0323955, -0.2503745, 2.166987, 1], [18, 0.1314278, -0.5933722, 2.248686, 1], [19, 0.1340716, -0.6249341, 2.151067, 1], [20, -0.2130145, 0.2730575, 2.378825, 1], [21, -0.1950379, -0.2210023, 2.150074, 1], [22, -0.2784991, -0.1835486, 2.162474, 1], [23, -0.107936, -0.2037025, 2.178806, 1], [24, -0.05980625, -0.1635762, 2.199455, 1]]
[[0, -0.200722, -0.2120665, 2.453517, 1], [1, -0.2083992, 0.06658427, 2.415305, 1], [2, -0.2174293, 0.3388511, 2.360074, 1], [3, -0.2259305, 0.4723702, 2.384392, 1], [4, -0.3513873, 0.225391, 2.335633, 1], [5, -0.3601445, 0.04028781, 2.301715, 1], [6, -0.2723407, -0.1369706, 2.203402, 1], [7, -0.2439333, -0.1814148, 2.185845, 1], [8, -0.07365688, 0.2389769, 2.3513, 1], [9, -0.05210937, 0.04444047, 2.317211, 1], [10, -0.1184445, -0.09969681, 2.220675, 1], [11, -0.09541011, -0.1557577, 2.223195, 1], [12, -0.2830064, -0.21318, 2.413699, 1], [13, -0.3298099, -0.2630593, 2.100576, 1], [14, -0.3106058, -0.6248062, 2.160938, 1], [15, -0.3017886, -0.6557923, 2.063834, 1], [16, -0.112911, -0.2057225, 2.424253, 1], [17, 0.03810379, -0.2483743, 2.171151, 1], [18, 0.1635766, -0.5836135, 2.249405, 1], [19, 0.1653387, -0.615439, 2.151826, 1], [20, -0.2153022, 0.2717649, 2.376193, 1], [21, -0.1963032, -0.2303354, 2.153757, 1], [22, -0.2826606, -0.1856901, 2.161458, 1], [23, -0.1077474, -0.2043247, 2.18609, 1], [24, -0.06213639, -0.1493479, 2.212733, 1]]
