[[0, -0.05484031, -0.2083981, 2.624964, 1], [1, -0.0594766, 0.05139101, 2.622417, 1], [2, -0.06620944, 0.3040166, 2.608403, 1], [3, -0.05859885, 0.4287611, 2.617649, 1], [4, -0.2321127, 0.2007211, 2.569965, 1], [5, -0.2978461, 0.001845544, 2.548193, 1], [6, -0.2572491, -0.1435832, 2.462578, 1], [7, -0.2166672, -0.1918617, 2.399337, 1], [8, 0.1061251, 0.1997155, 2.589761, 1], [9, 0.1622998, 0.00099191, 2.567085, 1], [10, 0.1310436, -0.162174, 2.450739, 1], [11, 0.1057362, -0.2186783, 2.392683, 1], [12, -0.1390207, -0.2074405, 2.588797, 1], [13, -0.2617205, -0.3360251, 2.28275, 1], [14, -0.2091165, -0.6547661, 2.456327, 1], [15, -0.245321, -0.70202, 2.400945, 1], [16, 0.03081902, -0.2050976, 2.594738, 1], [17, 0.1531046, -0.3492185, 2.295767, 1], [18, 0.1048429, -0.6496502, 2.488584, 1], [19, 0.14728, -0.6961159, 2.440511, 1], [20, -0.0644353, 0.2417127, 2.613836, 1], [21, -0.1914719, -0.2454711, 2.346808, 1], [22, -0.18416, -0.1837464, 2.405326, 1], [23, 0.09645745, -0.2689734, 2.341894, 1], [24, 0.07318179, -0.1940527, 2.383048, 1]]
[[0, -0.05472076, -0.2096669, 2.625193, 1], [1, -0.06025586, 0.05018227, 2.623286, 1], [2, -0.06772013, 0.3030345, 2.610169, 1], [3, -0.05973638, 0.4275755, 2.619765, 1], [4, -0.2325324, 0.1999354, 2.571414, 1], [5, -0.2988406, 0.001320086, 2.547942, 1], [6, -0.2569512, -0.1455147, 2.459483, 1], [7, -0.2167098, -0.1953668, 2.396554, 1], [8, 0.1058911, 0.1974768, 2.59396, 1], [9, 0.1600836, -0.003551698, 2.567275, 1], [10, 0.12947, -0.1606061, 2.451254, 1], [11, 0.1041593, -0.2177358, 2.391325, 1], [12, -0.1387141, -0.208728, 2.588836, 1], [13, -0.2606583, -0.3363471, 2.282008, 1], [14, -0.1971371, -0.6589836, 2.469909, 1], [15, -0.2418198, -0.6972757, 2.404026, 1], [16, 0.03074723, -0.2060626, 2.595078, 1], [17, 0.1517856, -0.3492424, 2.295048, 1], [18, 0.1045974, -0.6496627, 2.488581, 1], [19, 0.1471173, -0.6960271, 2.440386, 1], [20, -0.0657919, 0.2406481, 2.615411, 1], [21, -0.1916966, -0.2475748, 2.343499, 1], [22, -0.1830383, -0.1879793, 2.400711, 1], [23, 0.09511434, -0.2692421, 2.3405, 1], [24, 0.06850959, -0.1973625, 2.381444, 1]]
[[0, -0.05478891, -0.2098578, 2.625254, 1], [1, -0.06098831, 0.04955044, 2.624021, 1], [2, -0.0690266, 0.3020727, 2.611932, 1], [3, -0.06105136, 0.4262426, 2.621596, 1], [4, -0.2337801, 0.1994655, 2.573166, 1], [5, -0.2993189, 0.0006753624, 2.547812, 1], [6, -0.2572254, -0.1464635, 2.459121, 1], [7, -0.2148149, -0.1969228, 2.393259, 1], [8, 0.1044816, 0.1961317, 2.597915, 1], [9, 0.1575421, -0.0065752, 2.571386, 1], [10, 0.1287288, -0.1592421, 2.451247, 1], [11, 0.1051861, -0.2133998, 2.393147, 1], [12, -0.1388374, -0.2090005, 2.588785, 1], [13, -0.26009, -0.336882, 2.281777, 1], [14, -0.1999755, -0.6560144, 2.462111, 1], [15, -0.241929, -0.6976327, 2.404222, 1], [16, 0.03071295, -0.2061538, 2.595217, 1], [17, 0.1514752, -0.3489887, 2.294882, 1], [18, 0.1045677, -0.6495994, 2.488672, 1], [19, 0.1468911, -0.6960734, 2.440317, 1], [20, -0.06698809, 0.2397636, 2.616938, 1], [21, -0.1880956, -0.2495112, 2.347848, 1], [22, -0.1797293, -0.1864387, 2.394196, 1], [23, 0.0988152, -0.264947, 2.348086, 1], [24, 0.06996804, -0.1976337, 2.383757, 1]]
[[0, -0.05459574, -0.2103805, 2.625415, 1], [1, -0.06199063, 0.04873656, 2.625185, 1], [2, -0.07202955, 0.3011295, 2.614935, 1], [3, -0.06264891, 0.4247963, 2.624225, 1], [4, -0.2345049, 0.1991974, 2.57424, 1], [5, -0.3001122, 0.0004505365, 2.54857, 1], [6, -0.2400623, -0.1569807, 2.441995, 1], [7, -0.2072294, -0.204538, 2.388001, 1], [8, 0.102412, 0.1947991, 2.602019, 1], [9, 0.156848, -0.007045265, 2.572336, 1], [10, 0.1281347, -0.1571999, 2.451644, 1], [11, 0.1058067, -0.2055899, 2.397714, 1], [12, -0.1384943, -0.2097837, 2.588801, 1], [13, -0.259767, -0.3369942, 2.281493, 1], [14, -0.1990986, -0.6542284, 2.456256, 1], [15, -0.242223, -0.6979452, 2.405292, 1], [16, 0.03078429, -0.2063913, 2.595443, 1], [17, 0.1538105, -0.3458426, 2.294347, 1], [18, 0.104636, -0.6496769, 2.488666, 1], [19, 0.1468293, -0.6962426, 2.440278, 1], [20, -0.06944405, 0.2388304, 2.619461, 1], [21, -0.1810362, -0.2560632, 2.343514, 1], [22, -0.1703009, -0.195267, 2.39977, 1], [23, 0.09629264, -0.2576954, 2.348889, 1], [24, 0.06904017, -0.1907132, 2.391396, 1]]
[[0, -0.05520135, -0.2106052, 2.626017, 1], [1, -0.06408598, 0.04796202, 2.627328, 1], [2, -0.0747482, 0.2999351, 2.618242, 1], [3, -0.06532548, 0.4229042, 2.628176, 1], [4, -0.2371959, 0.1971318, 2.576346, 1], [5, -0.3025356, -0.001779209, 2.552881, 1], [6, -0.2436052, -0.1537935, 2.444325, 1], [7, -0.2090712, -0.201569, 2.390529, 1], [8, 0.1002615, 0.1955761, 2.606992, 1], [9, 0.1525606, -0.006879636, 2.577904, 1], [10, 0.1270146, -0.1559471, 2.447873, 1], [11, 0.106543, -0.2045782, 2.394692, 1], [12, -0.1393708, -0.2101437, 2.589025, 1], [13, -0.258883, -0.337622, 2.281082, 1], [14, -0.1981638, -0.656358, 2.474678, 1], [15, -0.2409076, -0.6968753, 2.407141, 1], [16, 0.03033533, -0.2063932, 2.596622, 1], [17, 0.1624172, -0.3381197, 2.295867, 1], [18, 0.1062401, -0.6491579, 2.488282, 1], [19, 0.1470027, -0.6966699, 2.439405, 1], [20, -0.07208608, 0.2377472, 2.622547, 1], [21, -0.1857745, -0.2517633, 2.34567, 1], [22, -0.1762185, -0.1902317, 2.402276, 1], [23, 0.09861991, -0.2587562, 2.351586, 1], [24, 0.07026266, -0.1898515, 2.390706, 1]]
[[0, -0.05791524, -0.2119815, 2.627376, 1], [1, -0.06838722, 0.04606733, 2.629996, 1], [2, -0.07940636, 0.2979131, 2.62164, 1], [3, -0.06927618, 0.4213175, 2.630827, 1], [4, -0.2400036, 0.1965281, 2.578263, 1], [5, -0.3034701, -0.002967437, 2.554125, 1], [6, -0.2483441, -0.1531267, 2.448929, 1], [7, -0.2086552, -0.1997311, 2.390225, 1], [8, 0.09721693, 0.1954688, 2.612725, 1], [9, 0.1498222, -0.00506691, 2.579944, 1], [10, 0.1261545, -0.1550717, 2.443649, 1], [11, 0.1113394, -0.1977278, 2.397319, 1], [12, -0.1410621, -0.2111646, 2.589217, 1], [13, -0.2573153, -0.3366463, 2.278996, 1], [14, -0.2008665, -0.6534913, 2.46133, 1], [15, -0.241711, -0.6978745, 2.407186, 1], [16, 0.0263227, -0.2079516, 2.599668, 1], [17, 0.1819311, -0.3201265, 2.302454, 1], [18, 0.1127483, -0.6449335, 2.48434, 1], [19, 0.1515985, -0.6945874, 2.438217, 1], [20, -0.07671326, 0.2357588, 2.625812, 1], [21, -0.1844842, -0.2507482, 2.345351, 1], [22, -0.1705011, -0.1921129, 2.393857, 1], [23, 0.1091682, -0.2531193, 2.350925, 1], [24, 0.07160577, -0.1959555, 2.390231, 1]]
[[0, -0.05417186, -0.2140143, 2.645612, 1], [1, -0.06946225, 0.04497819, 2.638456, 1], [2, -0.08227443, 0.2973914, 2.624591, 1], [3, -0.07371177, 0.4199523, 2.633319, 1], [4, -0.2443098, 0.1953221, 2.580585, 1], [5, -0.3065805, -0.004480179, 2.55506, 1], [6, -0.2486096, -0.1529242, 2.449735, 1], [7, -0.2034771, -0.2033443, 2.399529, 1], [8, 0.09491539, 0.1956164, 2.615441, 1], [9, 0.1498236, -0.004709809, 2.579899, 1], [10, 0.126019, -0.1542969, 2.441864, 1], [11, 0.1097817, -0.1876933, 2.402665, 1], [12, -0.1373352, -0.2151654, 2.605224, 1], [13, -0.249508, -0.326456, 2.287405, 1], [14, -0.2016161, -0.653467, 2.458378, 1], [15, -0.2425186, -0.6988499, 2.406887, 1], [16, 0.03016078, -0.2074467, 2.619601, 1], [17, 0.1794547, -0.3083651, 2.314429, 1], [18, 0.1229805, -0.6432953, 2.479862, 1], [19, 0.1621198, -0.6908651, 2.427937, 1], [20, -0.07922456, 0.2351508, 2.629752, 1], [21, -0.1817445, -0.2527793, 2.345797, 1], [22, -0.1520477, -0.1960286, 2.416584, 1], [23, 0.1094159, -0.2456414, 2.355768, 1], [24, 0.07178989, -0.1942429, 2.40075, 1]]
[[0, -0.05306858, -0.2160084, 2.66835, 1], [1, -0.07191589, 0.04309887, 2.65122, 1], [2, -0.0867278, 0.2960765, 2.628486, 1], [3, -0.07959317, 0.4182916, 2.636311, 1], [4, -0.2461564, 0.1943563, 2.582181, 1], [5, -0.3097262, -0.004988949, 2.556188, 1], [6, -0.2498862, -0.1524822, 2.453396, 1], [7, -0.206025, -0.19895, 2.391766, 1], [8, 0.09225229, 0.1953894, 2.618001, 1], [9, 0.1513172, 0.009535644, 2.591397, 1], [10, 0.1269727, -0.1475857, 2.447344, 1], [11, 0.1017024, -0.190596, 2.420675, 1], [12, -0.1362981, -0.2185033, 2.628203, 1], [13, -0.2382117, -0.3158273, 2.301608, 1], [14, -0.2002628, -0.6546726, 2.472178, 1], [15, -0.240519, -0.6968898, 2.409811, 1], [16, 0.03140929, -0.2081288, 2.641823, 1], [17, 0.1754282, -0.2960721, 2.329475, 1], [18, 0.1325269, -0.6426955, 2.475823, 1], [19, 0.1725511, -0.6898061, 2.41977, 1], [20, -0.08329626, 0.2337229, 2.635439, 1], [21, -0.1835916, -0.2496786, 2.346222, 1], [22, -0.1707029, -0.185644, 2.3888, 1], [23, 0.1201275, -0.2409998, 2.354597, 1], [24, 0.04597678, -0.2122017, 2.438273, 1]]
[[0, -0.0483405, -0.2181554, 2.671498, 1], [1, -0.07247336, 0.0415949, 2.654548, 1], [2, -0.09625605, 0.2939098, 2.632748, 1], [3, -0.09159283, 0.4147049, 2.641504, 1], [4, -0.2547142, 0.1899787, 2.586411, 1], [5, -0.3121406, -0.006640661, 2.555659, 1], [6, -0.2499888, -0.1528878, 2.458102, 1], [7, -0.2268125, -0.1670932, 2.429545, 1], [8, 0.08641935, 0.1948055, 2.621216, 1], [9, 0.1540253, 0.01303664, 2.59532, 1], [10, 0.1300129, -0.1054142, 2.462948, 1], [11, 0.1051384, -0.1672316, 2.426563, 1], [12, -0.1289149, -0.2227288, 2.632287, 1], [13, -0.2321519, -0.3127545, 2.303814, 1], [14, -0.2042447, -0.6532409, 2.468472, 1], [15, -0.2407912, -0.6980782, 2.408365, 1], [16, 0.03410929, -0.2088037, 2.644197, 1], [17, 0.1821988, -0.2893824, 2.331726, 1], [18, 0.1856155, -0.6494688, 2.441567, 1], [19, 0.2351074, -0.6879883, 2.375, 1], [20, -0.08960248, 0.2317578, 2.639739, 1], [21, -0.2219959, -0.1966379, 2.389962, 1], [22, -0.2048193, -0.1522762, 2.404355, 1], [23, 0.1257415, -0.216972, 2.370082, 1], [24, 0.04806441, -0.1968976, 2.441889, 1]]
[[0, -0.04744695, -0.2187269, 2.672426, 1], [1, -0.07406016, 0.04075812, 2.656894, 1], [2, -0.102916, 0.29313, 2.63538, 1], [3, -0.09838624, 0.414035, 2.644091, 1], [4, -0.259476, 0.1878041, 2.588075, 1], [5, -0.3136218, -0.008027618, 2.558946, 1], [6, -0.2541731, -0.1547427, 2.465939, 1], [7, -0.2032468, -0.193757, 2.398371, 1], [8, 0.08117998, 0.1962077, 2.62383, 1], [9, 0.1539563, 0.01586, 2.597943, 1], [10, 0.1340072, -0.09517494, 2.483285, 1], [11, 0.1063163, -0.1596949, 2.433575, 1], [12, -0.1273769, -0.2238673, 2.633243, 1], [13, -0.228225, -0.3125204, 2.303539, 1], [14, -0.205913, -0.6528026, 2.466268, 1], [15, -0.2414384, -0.6993013, 2.408056, 1], [16, 0.03443988, -0.2088823, 2.645065, 1], [17, 0.1866174, -0.286469, 2.333904, 1], [18, 0.1915025, -0.6470883, 2.438663, 1], [19, 0.2485329, -0.6877171, 2.367406, 1], [20, -0.09518728, 0.2308702, 2.642663, 1], [21, -0.1770157, -0.2424863, 2.349123, 1], [22, -0.16716, -0.1812122, 2.385715, 1], [23, 0.1261664, -0.2112277, 2.378014, 1], [24, 0.05152938, -0.1770565, 2.451211, 1]]
[[0, -0.04770537, -0.219701, 2.673107, 1], [1, -0.07578597, 0.03960991, 2.658031, 1], [2, -0.1054106, 0.2923897, 2.635484, 1], [3, -0.1028137, 0.412912, 2.644793, 1], [4, -0.2630456, 0.1847107, 2.587922, 1], [5, -0.3146362, -0.008990286, 2.559069, 1], [6, -0.2535499, -0.1541904, 2.465791, 1], [7, -0.2048562, -0.1916412, 2.396905, 1], [8, 0.07791295, 0.1972249, 2.624108, 1], [9, 0.1585589, 0.02452817, 2.601032, 1], [10, 0.1351273, -0.08876137, 2.489481, 1], [11, 0.1036386, -0.1491553, 2.438039, 1], [12, -0.1274757, -0.225124, 2.633893, 1], [13, -0.2249739, -0.3116227, 2.302454, 1], [14, -0.2063671, -0.6526592, 2.465163, 1], [15, -0.2391045, -0.6982326, 2.401811, 1], [16, 0.03393474, -0.2094894, 2.645764, 1], [17, 0.1916532, -0.2805167, 2.335869, 1], [18, 0.2108069, -0.6501504, 2.42441, 1], [19, 0.2655787, -0.6882035, 2.356007, 1], [20, -0.09770937, 0.229999, 2.643101, 1], [21, -0.1738968, -0.2426084, 2.346982, 1], [22, -0.1746776, -0.1710242, 2.3885, 1], [23, 0.1237356, -0.1983601, 2.384378, 1], [24, 0.0448706, -0.165549, 2.463688, 1]]
