[[0, 0.3348362, -0.1987034, 3.008282, 1], [1, 0.3435845, 0.08127297, 3.047561, 1], [2, 0.3502273, 0.3537865, 3.074147, 1], [3, 0.3412235, 0.4900794, 3.071407, 1], [4, 0.1822543, 0.2500527, 3.08826, 1], [5, 0.1218246, 0.04768511, 3.078295, 1], [6, 0.1604123, -0.09427856, 2.862175, 1], [7, 0.1798802, -0.1471346, 2.789221, 1], [8, 0.5148949, 0.2595505, 3.023561, 1], [9, 0.5672165, 0.0599528, 2.965342, 1], [10, 0.46138, -0.07767656, 2.836078, 1], [11, 0.4110537, -0.1274348, 2.761109, 1], [12, 0.2441646, -0.1977891, 2.991404, 1], [13, 0.1241486, -0.2675006, 2.681794, 1], [14, 0.1182812, -0.6432474, 2.640801, 1], [15, 0.07476689, -0.694782, 2.562406, 1], [16, 0.417204, -0.1949753, 2.951724, 1], [17, 0.3664221, -0.2885977, 2.628914, 1], [18, 0.3685356, -0.6486112, 2.603745, 1], [19, 0.3625214, -0.707055, 2.495814, 1], [20, 0.3489394, 0.2865806, 3.069873, 1], [21, 0.1862493, -0.2062093, 2.710518, 1], [22, 0.2196061, -0.1625608, 2.783, 1], [23, 0.385673, -0.170926, 2.697364, 1], [24, 0.374891, -0.1126967, 2.754273, 1]]
[[0, 0.3351566, -0.1987082, 3.008005, 1], [1, 0.3434263, 0.08115437, 3.047559, 1], [2, 0.3488353, 0.3532571, 3.074661, 1], [3, 0.3386474, 0.4894643, 3.070461, 1], [4, 0.1821006, 0.2500454, 3.087559, 1], [5, 0.1218771, 0.04764968, 3.078387, 1], [6, 0.1497714, -0.07692712, 2.902092, 1], [7, 0.1757561, -0.1268005, 2.818603, 1], [8, 0.5147861, 0.2596394, 3.023304, 1], [9, 0.5673693, 0.06009148, 2.965191, 1], [10, 0.4612462, -0.07729605, 2.835898, 1], [11, 0.4131399, -0.122569, 2.765826, 1], [12, 0.2444843, -0.1980671, 2.991096, 1], [13, 0.1239824, -0.2675346, 2.681628, 1], [14, 0.1198191, -0.6437846, 2.648291, 1], [15, 0.07516269, -0.6946267, 2.56372, 1], [16, 0.4176579, -0.1946426, 2.951333, 1], [17, 0.3682422, -0.288527, 2.628394, 1], [18, 0.3711568, -0.6483107, 2.602684, 1], [19, 0.3653182, -0.7060994, 2.495882, 1], [20, 0.3479511, 0.2861724, 3.070193, 1], [21, 0.1650829, -0.174238, 2.731162, 1], [22, 0.2293799, -0.1345727, 2.8198, 1], [23, 0.3802824, -0.1667825, 2.695431, 1], [24, 0.3755555, -0.1149798, 2.749351, 1]]
[[0, 0.3353905, -0.1988962, 3.00792, 1], [1, 0.3431275, 0.080833, 3.047544, 1], [2, 0.3474609, 0.3526616, 3.074741, 1], [3, 0.3349288, 0.4865439, 3.069833, 1], [4, 0.1775977, 0.2482657, 3.092537, 1], [5, 0.1213201, 0.04462916, 3.078919, 1], [6, 0.1629854, -0.09294108, 2.861847, 1], [7, 0.1727074, -0.1416443, 2.788726, 1], [8, 0.5122309, 0.2603655, 3.023657, 1], [9, 0.5692049, 0.06229398, 2.964586, 1], [10, 0.46244, -0.07533742, 2.836125, 1], [11, 0.4046721, -0.1148687, 2.784465, 1], [12, 0.2449251, -0.1987533, 2.990996, 1], [13, 0.1233329, -0.2672001, 2.681733, 1], [14, 0.1195445, -0.6435858, 2.651063, 1], [15, 0.07506003, -0.6954421, 2.561926, 1], [16, 0.4178025, -0.1945954, 2.951241, 1], [17, 0.3758906, -0.2871621, 2.626815, 1], [18, 0.3749063, -0.6484838, 2.599071, 1], [19, 0.3734889, -0.7043517, 2.490792, 1], [20, 0.3468697, 0.2856311, 3.070248, 1], [21, 0.1666003, -0.1886261, 2.710781, 1], [22, 0.2148736, -0.1517212, 2.789929, 1], [23, 0.3717206, -0.1672984, 2.702555, 1], [24, 0.3561984, -0.1372175, 2.767546, 1]]
[[0, 0.3355924, -0.1992808, 3.008458, 1], [1, 0.3427238, 0.08047148, 3.04772, 1], [2, 0.3463134, 0.3522925, 3.074497, 1], [3, 0.3299877, 0.4846377, 3.069063, 1], [4, 0.1777275, 0.2482505, 3.090483, 1], [5, 0.1213508, 0.04469926, 3.079126, 1], [6, 0.16279, -0.09308841, 2.860603, 1], [7, 0.1704154, -0.1413342, 2.791408, 1], [8, 0.5106241, 0.2613388, 3.023885, 1], [9, 0.5688817, 0.06359958, 2.965068, 1], [10, 0.4623538, -0.07482953, 2.835469, 1], [11, 0.4058635, -0.1129562, 2.791589, 1], [12, 0.2451466, -0.1997758, 2.99234, 1], [13, 0.1204364, -0.2636721, 2.683315, 1], [14, 0.1141823, -0.640362, 2.66254, 1], [15, 0.05986271, -0.6996177, 2.57805, 1], [16, 0.4179156, -0.1946231, 2.951337, 1], [17, 0.388685, -0.2778735, 2.622746, 1], [18, 0.3965223, -0.645026, 2.605755, 1], [19, 0.3804464, -0.7023253, 2.493656, 1], [20, 0.3459119, 0.2852513, 3.070147, 1], [21, 0.1706113, -0.1963684, 2.716027, 1], [22, 0.2121101, -0.142067, 2.797548, 1], [23, 0.3801141, -0.1710636, 2.695001, 1], [24, 0.3551262, -0.1104522, 2.835273, 1]]
[[0, 0.3359137, -0.1999117, 3.0094, 1], [1, 0.3419268, 0.07986867, 3.04809, 1], [2, 0.3438507, 0.3516187, 3.074201, 1], [3, 0.3263529, 0.4844103, 3.068094, 1], [4, 0.1777132, 0.2480462, 3.08971, 1], [5, 0.1213225, 0.04453139, 3.079275, 1], [6, 0.1571714, -0.09096322, 2.870642, 1], [7, 0.1730405, -0.1396396, 2.806325, 1], [8, 0.5105463, 0.2613563, 3.023802, 1], [9, 0.5694351, 0.06367243, 2.965656, 1], [10, 0.4649827, -0.07129671, 2.832222, 1], [11, 0.4075309, -0.1252919, 2.773672, 1], [12, 0.2453137, -0.2004996, 2.992811, 1], [13, 0.1168877, -0.2585481, 2.68412, 1], [14, 0.1115992, -0.6352998, 2.664693, 1], [15, 0.06376739, -0.6986674, 2.574154, 1], [16, 0.4184177, -0.1949693, 2.952809, 1], [17, 0.4035151, -0.2698992, 2.621122, 1], [18, 0.4044249, -0.6454627, 2.577168, 1], [19, 0.4265137, -0.6992188, 2.46875, 1], [20, 0.3439076, 0.2845773, 3.07008, 1], [21, 0.1470767, -0.1869303, 2.718338, 1], [22, 0.2344495, -0.1652552, 2.8168, 1], [23, 0.3868268, -0.1822467, 2.68542, 1], [24, 0.3582816, -0.1139421, 2.835257, 1]]
[[0, 0.3383795, -0.2009956, 3.011461, 1], [1, 0.3417866, 0.0795451, 3.048592, 1], [2, 0.3421627, 0.351557, 3.074372, 1], [3, 0.3202455, 0.4838403, 3.06889, 1], [4, 0.1760093, 0.246431, 3.090825, 1], [5, 0.1214935, 0.04242519, 3.08039, 1], [6, 0.1562645, -0.08792209, 2.875697, 1], [7, 0.1741872, -0.1386288, 2.809743, 1], [8, 0.5095646, 0.2615091, 3.023848, 1], [9, 0.5718477, 0.06422191, 2.969178, 1], [10, 0.4668276, -0.06782981, 2.833099, 1], [11, 0.4106515, -0.127181, 2.777827, 1], [12, 0.248157, -0.2026831, 2.995695, 1], [13, 0.1136639, -0.2511105, 2.687902, 1], [14, 0.1114582, -0.6278539, 2.665022, 1], [15, 0.06911716, -0.6964536, 2.573199, 1], [16, 0.4204564, -0.1950838, 2.954087, 1], [17, 0.4245872, -0.2610881, 2.620196, 1], [18, 0.4414666, -0.636017, 2.573806, 1], [19, 0.439126, -0.6974705, 2.471747, 1], [20, 0.3427517, 0.2844269, 3.070355, 1], [21, 0.1488371, -0.1789916, 2.72329, 1], [22, 0.2364613, -0.1603876, 2.827715, 1], [23, 0.4011155, -0.182482, 2.678534, 1], [24, 0.3627241, -0.1272624, 2.83304, 1]]
[[0, 0.3395647, -0.2021927, 3.012876, 1], [1, 0.3413138, 0.07886088, 3.04893, 1], [2, 0.3396002, 0.3509172, 3.073645, 1], [3, 0.316092, 0.4833209, 3.068767, 1], [4, 0.1751872, 0.2455098, 3.091119, 1], [5, 0.1228803, 0.04102017, 3.082578, 1], [6, 0.1376229, -0.08443929, 2.905253, 1], [7, 0.1662968, -0.1397945, 2.802807, 1], [8, 0.5084361, 0.2612431, 3.022882, 1], [9, 0.5726613, 0.06447948, 2.968901, 1], [10, 0.4707188, -0.06376767, 2.826591, 1], [11, 0.4187816, -0.128342, 2.773534, 1], [12, 0.2492198, -0.2040835, 2.996637, 1], [13, 0.112992, -0.2492824, 2.689106, 1], [14, 0.1127834, -0.6255698, 2.654597, 1], [15, 0.0710326, -0.6962634, 2.57079, 1], [16, 0.4216899, -0.1958533, 2.95585, 1], [17, 0.4499912, -0.2483954, 2.620882, 1], [18, 0.4594355, -0.6234688, 2.572208, 1], [19, 0.4739025, -0.6881597, 2.466695, 1], [20, 0.3408037, 0.2837517, 3.069996, 1], [21, 0.150077, -0.1838147, 2.723338, 1], [22, 0.214997, -0.1526074, 2.806389, 1], [23, 0.4093065, -0.1839603, 2.676736, 1], [24, 0.3662049, -0.160762, 2.80725, 1]]
[[0, 0.3430601, -0.2033628, 3.013855, 1], [1, 0.3410128, 0.07834065, 3.049077, 1], [2, 0.3344733, 0.349997, 3.072876, 1], [3, 0.3091242, 0.4826567, 3.067578, 1], [4, 0.1743589, 0.2447423, 3.091355, 1], [5, 0.1223574, 0.0402477, 3.08413, 1], [6, 0.1365814, -0.0830334, 2.905158, 1], [7, 0.1641602, -0.1404124, 2.800942, 1], [8, 0.5057175, 0.2624187, 3.021729, 1], [9, 0.572562, 0.06632506, 2.969012, 1], [10, 0.4689195, -0.06483394, 2.822938, 1], [11, 0.4269834, -0.1303759, 2.773939, 1], [12, 0.2529217, -0.2062022, 2.996964, 1], [13, 0.1131321, -0.2482087, 2.690641, 1], [14, 0.1126687, -0.6247034, 2.660167, 1], [15, 0.06793173, -0.6944582, 2.571757, 1], [16, 0.4250799, -0.1960371, 2.957377, 1], [17, 0.4718958, -0.2430599, 2.62403, 1], [18, 0.4974161, -0.6169575, 2.571939, 1], [19, 0.5161133, -0.6879883, 2.488281, 1], [20, 0.3372614, 0.2828711, 3.069561, 1], [21, 0.1421505, -0.1816422, 2.720772, 1], [22, 0.2139473, -0.1506107, 2.80345, 1], [23, 0.420646, -0.1863107, 2.687505, 1], [24, 0.3748932, -0.1424362, 2.821826, 1]]
[[0, 0.3460034, -0.2044283, 3.015523, 1], [1, 0.3409303, 0.07789027, 3.049396, 1], [2, 0.3327263, 0.3497731, 3.072572, 1], [3, 0.3049198, 0.4815549, 3.067849, 1], [4, 0.1733489, 0.2437698, 3.091922, 1], [5, 0.1242849, 0.03860803, 3.085424, 1], [6, 0.136546, -0.0808296, 2.903575, 1], [7, 0.1632821, -0.1398024, 2.803735, 1], [8, 0.5031517, 0.2630899, 3.020424, 1], [9, 0.5746034, 0.06822681, 2.970361, 1], [10, 0.5086817, -0.06422442, 2.810992, 1], [11, 0.4662497, -0.1045639, 2.770804, 1], [12, 0.2560617, -0.2079297, 2.998409, 1], [13, 0.1139099, -0.2476211, 2.692904, 1], [14, 0.1102269, -0.6243876, 2.670915, 1], [15, 0.0698026, -0.6923208, 2.576801, 1], [16, 0.4277034, -0.1963502, 2.95916, 1], [17, 0.4962289, -0.2371078, 2.629341, 1], [18, 0.5158629, -0.6107255, 2.571253, 1], [19, 0.49055, -0.6480234, 2.460847, 1], [20, 0.3359298, 0.2825661, 3.069442, 1], [21, 0.1458447, -0.1857679, 2.722938, 1], [22, 0.2253406, -0.1457333, 2.824636, 1], [23, 0.4642684, -0.1573801, 2.686785, 1], [24, 0.4187275, -0.1146102, 2.805462, 1]]
[[0, 0.3496095, -0.2045426, 3.016493, 1], [1, 0.3408225, 0.07759034, 3.049991, 1], [2, 0.3291694, 0.3495056, 3.073811, 1], [3, 0.2997525, 0.4804054, 3.068383, 1], [4, 0.1681378, 0.2371721, 3.097764, 1], [5, 0.1236511, 0.03089895, 3.0885, 1], [6, 0.145096, -0.08290373, 2.89825, 1], [7, 0.1700356, -0.1336984, 2.815731, 1], [8, 0.5010253, 0.2644423, 3.020381, 1], [9, 0.5753196, 0.07058798, 2.970878, 1], [10, 0.5116321, -0.06396245, 2.812432, 1], [11, 0.4704126, -0.1323851, 2.745883, 1], [12, 0.2602209, -0.2090092, 2.999047, 1], [13, 0.1145757, -0.2470879, 2.695088, 1], [14, 0.1118042, -0.623821, 2.671463, 1], [15, 0.07315392, -0.6917565, 2.57619, 1], [16, 0.4308534, -0.1954908, 2.960424, 1], [17, 0.5176622, -0.232983, 2.635226, 1], [18, 0.546564, -0.6077563, 2.596292, 1], [19, 0.5715235, -0.6773641, 2.500824, 1], [20, 0.33337, 0.2822745, 3.070467, 1], [21, 0.1491923, -0.1744699, 2.735996, 1], [22, 0.2299387, -0.134715, 2.836333, 1], [23, 0.4744616, -0.1827483, 2.649123, 1], [24, 0.4148504, -0.1573392, 2.779539, 1]]
[[0, 0.3504466, -0.2048344, 3.016787, 1], [1, 0.3402984, 0.07721568, 3.050269, 1], [2, 0.3257252, 0.349322, 3.073658, 1], [3, 0.2932031, 0.478705, 3.068099, 1], [4, 0.1680503, 0.2371926, 3.097649, 1], [5, 0.1243349, 0.0307514, 3.088254, 1], [6, 0.1480968, -0.08262437, 2.898185, 1], [7, 0.1719937, -0.1321037, 2.818495, 1], [8, 0.498669, 0.2650639, 3.019465, 1], [9, 0.5765173, 0.07223283, 2.972621, 1], [10, 0.5391242, -0.06498119, 2.808123, 1], [11, 0.4880947, -0.1299568, 2.739004, 1], [12, 0.2610068, -0.2094597, 2.999158, 1], [13, 0.1146571, -0.246678, 2.695441, 1], [14, 0.112121, -0.623374, 2.67041, 1], [15, 0.07565317, -0.691294, 2.573813, 1], [16, 0.4316745, -0.1955587, 2.960885, 1], [17, 0.5407247, -0.2310018, 2.643275, 1], [18, 0.564166, -0.6064755, 2.609151, 1], [19, 0.5999474, -0.6658382, 2.508481, 1], [20, 0.3304748, 0.2819931, 3.070446, 1], [21, 0.1521638, -0.1781063, 2.737379, 1], [22, 0.2289618, -0.1373164, 2.835121, 1], [23, 0.4921168, -0.1809291, 2.648331, 1], [24, 0.4305139, -0.1530851, 2.773917, 1]]
