[[0, 0.0982378, -0.900685, 3.15188, 1.0], [1, 0.0997824, -0.586631, 3.1662, 1.0], [2, 0.101221, -0.276476, 3.16657, 1.0], [3, 0.11126, -0.127195, 3.16683, 1.0], [4, -0.075333, -0.377389, 3.16443, 1.0], [5, -0.140916, -0.638048, 3.13455, 1.0], [6, -0.137624, -0.896621, 3.05166, 1.0], [7, -0.125497, -0.954024, 3.03592, 1.0], [8, 0.281608, -0.384307, 3.15317, 1.0], [9, 0.344696, -0.63957, 3.12242, 1.0], [10, 0.331288, -0.891834, 3.03508, 1.0], [11, 0.309644, -0.960542, 3.00853, 1.0], [12, 0.0160048, -0.891084, 3.11673, 1.0], [13, -0.0314919, -1.35587, 3.17921, 1.0], [14, -0.0417263, -1.66163, 3.15704, 1.0], [15, -0.0563735, -1.71226, 3.04253, 1.0], [16, 0.178206, -0.890292, 3.11531, 1.0], [17, 0.194542, -1.35537, 3.1687, 1.0], [18, 0.178798, -1.66036, 3.13448, 1.0], [19, 0.187472, -1.7075, 3.02944, 1.0], [20, 0.100939, -0.353642, 3.16897, 1.0], [21, -0.120084, -1.03036, 3.02015, 1.0], [22, -0.155118, -0.965125, 2.99641, 1.0], [23, 0.293634, -1.03409, 2.99072, 1.0], [24, 0.310986, -0.961374, 2.95371, 1.0]]
[[0, 0.0981533, -0.900714, 3.1519, 1.0], [1, 0.099717, -0.586641, 3.16622, 1.0], [2, 0.101145, -0.276466, 3.16661, 1.0], [3, 0.111381, -0.127252, 3.16689, 1.0], [4, -0.0753269, -0.377398, 3.16441, 1.0], [5, -0.141402, -0.637794, 3.13461, 1.0], [6, -0.138754, -0.887288, 3.05646, 1.0], [7, -0.125701, -0.957506, 3.0404, 1.0], [8, 0.281702, -0.384212, 3.15331, 1.0], [9, 0.344826, -0.640079, 3.1223, 1.0], [10, 0.331635, -0.888848, 3.03706, 1.0], [11, 0.310368, -0.960265, 3.00913, 1.0], [12, 0.015891, -0.891088, 3.11683, 1.0], [13, -0.0228644, -1.26022, 3.13272, 1.0], [14, -0.0414403, -1.65737, 3.15718, 1.0], [15, -0.0567428, -1.71096, 3.04426, 1.0], [16, 0.178125, -0.89033, 3.11528, 1.0], [17, 0.194857, -1.3557, 3.16876, 1.0], [18, 0.181158, -1.66099, 3.14381, 1.0], [19, 0.186294, -1.70951, 3.02941, 1.0], [20, 0.100866, -0.353635, 3.169, 1.0], [21, -0.114778, -1.03758, 3.02285, 1.0], [22, -0.159544, -0.96396, 3.00562, 1.0], [23, 0.300505, -1.02513, 2.9818, 1.0], [24, 0.321564, -0.951335, 2.96162, 1.0]]
[[0, 0.0982178, -0.900801, 3.15191, 1.0], [1, 0.09974, -0.586706, 3.16621, 1.0], [2, 0.101127, -0.276524, 3.16657, 1.0], [3, 0.111675, -0.12589, 3.16779, 1.0], [4, -0.0754236, -0.377562, 3.16446, 1.0], [5, -0.141334, -0.639181, 3.13502, 1.0], [6, -0.138238, -0.884082, 3.05858, 1.0], [7, -0.12558, -0.961648, 3.03613, 1.0], [8, 0.281256, -0.384238, 3.15332, 1.0], [9, 0.344653, -0.639944, 3.12236, 1.0], [10, 0.333332, -0.878406, 3.04366, 1.0], [11, 0.3138, -0.956858, 3.01275, 1.0], [12, 0.015953, -0.891184, 3.11686, 1.0], [13, -0.0228517, -1.25927, 3.13272, 1.0], [14, -0.0420683, -1.65878, 3.15751, 1.0], [15, -0.0575751, -1.71122, 3.04408, 1.0], [16, 0.178187, -0.890383, 3.11528, 1.0], [17, 0.194774, -1.35545, 3.16963, 1.0], [18, 0.180876, -1.66035, 3.14075, 1.0], [19, 0.184996, -1.71239, 3.02572, 1.0], [20, 0.100859, -0.353688, 3.16897, 1.0], [21, -0.11757, -1.03627, 3.01699, 1.0], [22, -0.162457, -0.95998, 3.00113, 1.0], [23, 0.29735, -1.02675, 2.98647, 1.0], [24, 0.338291, -0.958621, 2.98064, 1.0]]
[[0, 0.0982026, -0.9008, 3.15189, 1.0], [1, 0.0997511, -0.58673, 3.16618, 1.0], [2, 0.101183, -0.276603, 3.16652, 1.0], [3, 0.11151, -0.12555, 3.16798, 1.0], [4, -0.0754378, -0.37753, 3.16443, 1.0], [5, -0.141676, -0.638662, 3.13481, 1.0], [6, -0.13818, -0.88498, 3.05755, 1.0], [7, -0.124536, -0.958324, 3.03649, 1.0], [8, 0.281178, -0.383989, 3.15332, 1.0], [9, 0.344578, -0.639759, 3.12229, 1.0], [10, 0.333388, -0.878725, 3.04307, 1.0], [11, 0.311753, -0.955439, 3.01295, 1.0], [12, 0.0159191, -0.891204, 3.11688, 1.0], [13, -0.0231781, -1.25948, 3.13314, 1.0], [14, -0.0423723, -1.65931, 3.15723, 1.0], [15, -0.0583561, -1.71133, 3.04519, 1.0], [16, 0.178179, -0.890329, 3.11519, 1.0], [17, 0.194817, -1.35558, 3.16961, 1.0], [18, 0.180434, -1.66, 3.13679, 1.0], [19, 0.191207, -1.71478, 3.0234, 1.0], [20, 0.1009, -0.353747, 3.16893, 1.0], [21, -0.121177, -1.0302, 3.01798, 1.0], [22, -0.159255, -0.959528, 3.00363, 1.0], [23, 0.300777, -1.02061, 2.98425, 1.0], [24, 0.319135, -0.942396, 2.96633, 1.0]]
[[0, 0.0982765, -0.900841, 3.15164, 1.0], [1, 0.0997373, -0.586749, 3.16608, 1.0], [2, 0.101098, -0.276608, 3.16647, 1.0], [3, 0.111549, -0.125965, 3.16798, 1.0], [4, -0.0754905, -0.377687, 3.16391, 1.0], [5, -0.141411, -0.641216, 3.13443, 1.0], [6, -0.138114, -0.884083, 3.05674, 1.0], [7, -0.121935, -0.957556, 3.0354, 1.0], [8, 0.281197, -0.383994, 3.15332, 1.0], [9, 0.344138, -0.639487, 3.12218, 1.0], [10, 0.333338, -0.878768, 3.04266, 1.0], [11, 0.313203, -0.954432, 3.01253, 1.0], [12, 0.0160125, -0.891313, 3.11664, 1.0], [13, -0.0234592, -1.26018, 3.13332, 1.0], [14, -0.0415113, -1.65946, 3.15721, 1.0], [15, -0.0569629, -1.71075, 3.04548, 1.0], [16, 0.178239, -0.890274, 3.11494, 1.0], [17, 0.195397, -1.35598, 3.16934, 1.0], [18, 0.180399, -1.66016, 3.13669, 1.0], [19, 0.190117, -1.71509, 3.02311, 1.0], [20, 0.100839, -0.353753, 3.16888, 1.0], [21, -0.11468, -1.03682, 3.02065, 1.0], [22, -0.158162, -0.96133, 3.00152, 1.0], [23, 0.298821, -1.02317, 2.97768, 1.0], [24, 0.315446, -0.955862, 2.96316, 1.0]]
[[0, 0.0982459, -0.900836, 3.15167, 1.0], [1, 0.0996247, -0.586688, 3.16613, 1.0], [2, 0.100785, -0.276402, 3.16656, 1.0], [3, 0.111913, -0.12515, 3.16838, 1.0], [4, -0.0754245, -0.377328, 3.16425, 1.0], [5, -0.141458, -0.64209, 3.13397, 1.0], [6, -0.138812, -0.882696, 3.057, 1.0], [7, -0.125918, -0.960079, 3.03618, 1.0], [8, 0.281248, -0.384073, 3.15343, 1.0], [9, 0.343872, -0.641283, 3.12237, 1.0], [10, 0.332639, -0.881075, 3.04123, 1.0], [11, 0.314064, -0.95493, 3.01499, 1.0], [12, 0.0159968, -0.891309, 3.11667, 1.0], [13, -0.0243097, -1.25925, 3.13323, 1.0], [14, -0.0416907, -1.65871, 3.15695, 1.0], [15, -0.0564246, -1.71114, 3.04395, 1.0], [16, 0.178188, -0.890257, 3.11497, 1.0], [17, 0.195327, -1.35585, 3.16946, 1.0], [18, 0.180345, -1.65983, 3.13691, 1.0], [19, 0.190395, -1.71489, 3.02331, 1.0], [20, 0.100584, -0.353587, 3.16896, 1.0], [21, -0.118439, -1.03587, 3.01869, 1.0], [22, -0.171107, -0.938661, 2.9968, 1.0], [23, 0.29804, -1.02834, 2.99087, 1.0], [24, 0.371731, -0.938502, 3.00889, 1.0]]
[[0, 0.0981744, -0.900855, 3.15163, 1.0], [1, 0.0995957, -0.586686, 3.1661, 1.0], [2, 0.100772, -0.276385, 3.16653, 1.0], [3, 0.112117, -0.124895, 3.16817, 1.0], [4, -0.0754514, -0.377101, 3.16449, 1.0], [5, -0.141353, -0.642007, 3.13403, 1.0], [6, -0.138798, -0.882438, 3.05709, 1.0], [7, -0.125821, -0.953649, 3.0363, 1.0], [8, 0.281219, -0.383993, 3.15353, 1.0], [9, 0.343903, -0.641276, 3.1224, 1.0], [10, 0.332736, -0.881595, 3.04136, 1.0], [11, 0.311061, -0.956662, 3.01197, 1.0], [12, 0.0159586, -0.89132, 3.11667, 1.0], [13, -0.0249292, -1.25911, 3.13398, 1.0], [14, -0.0444673, -1.66047, 3.16853, 1.0], [15, -0.0575914, -1.71193, 3.04412, 1.0], [16, 0.178071, -0.890264, 3.11485, 1.0], [17, 0.195652, -1.35603, 3.16963, 1.0], [18, 0.180413, -1.65987, 3.13769, 1.0], [19, 0.193824, -1.71542, 3.02497, 1.0], [20, 0.100567, -0.353572, 3.16893, 1.0], [21, -0.122376, -1.02744, 3.01386, 1.0], [22, -0.161922, -0.958359, 2.99862, 1.0], [23, 0.288607, -1.02912, 2.9803, 1.0], [24, 0.323875, -0.938678, 2.9619, 1.0]]
[[0, 0.0981876, -0.90095, 3.15172, 1.0], [1, 0.0995356, -0.586875, 3.16619, 1.0], [2, 0.100567, -0.276727, 3.16661, 1.0], [3, 0.112423, -0.125179, 3.16815, 1.0], [4, -0.0753798, -0.377054, 3.16444, 1.0], [5, -0.142212, -0.640103, 3.13386, 1.0], [6, -0.139451, -0.883592, 3.05727, 1.0], [7, -0.131339, -0.944356, 3.04182, 1.0], [8, 0.281363, -0.383886, 3.15385, 1.0], [9, 0.343406, -0.639691, 3.12378, 1.0], [10, 0.332761, -0.881852, 3.04144, 1.0], [11, 0.311105, -0.957167, 3.01326, 1.0], [12, 0.0159758, -0.891447, 3.1168, 1.0], [13, -0.0183124, -1.26905, 3.1382, 1.0], [14, -0.0442633, -1.65991, 3.16776, 1.0], [15, -0.0580435, -1.71203, 3.04441, 1.0], [16, 0.178085, -0.890318, 3.11493, 1.0], [17, 0.195626, -1.35606, 3.16969, 1.0], [18, 0.180273, -1.65965, 3.13836, 1.0], [19, 0.191091, -1.71359, 3.02731, 1.0], [20, 0.100406, -0.353864, 3.16901, 1.0], [21, -0.123422, -1.02875, 3.01543, 1.0], [22, -0.179241, -0.938877, 3.02312, 1.0], [23, 0.29128, -1.03328, 2.99413, 1.0], [24, 0.272365, -0.951802, 2.99222, 1.0]]
[[0, 0.0981572, -0.900904, 3.15171, 1.0], [1, 0.0995438, -0.586818, 3.16616, 1.0], [2, 0.100629, -0.276626, 3.16655, 1.0], [3, 0.112532, -0.124958, 3.16828, 1.0], [4, -0.0748753, -0.376555, 3.1648, 1.0], [5, -0.142363, -0.637427, 3.13461, 1.0], [6, -0.139737, -0.882544, 3.05772, 1.0], [7, -0.130793, -0.942018, 3.03934, 1.0], [8, 0.281494, -0.383917, 3.15383, 1.0], [9, 0.343574, -0.640092, 3.12373, 1.0], [10, 0.332565, -0.882338, 3.04155, 1.0], [11, 0.31351, -0.956803, 3.01495, 1.0], [12, 0.0159479, -0.891365, 3.11675, 1.0], [13, -0.0224543, -1.26624, 3.13708, 1.0], [14, -0.0440955, -1.65777, 3.16408, 1.0], [15, -0.055712, -1.70914, 3.04227, 1.0], [16, 0.178046, -0.890275, 3.11496, 1.0], [17, 0.198017, -1.2423, 3.12941, 1.0], [18, 0.17994, -1.64987, 3.13894, 1.0], [19, 0.190767, -1.7137, 3.02714, 1.0], [20, 0.100451, -0.353773, 3.16897, 1.0], [21, -0.122051, -1.02697, 3.01449, 1.0], [22, -0.185671, -0.8913, 3.03129, 1.0], [23, 0.296324, -1.02498, 2.98293, 1.0], [24, 0.305246, -0.951959, 2.9595, 1.0]]
[[0, 0.0981518, -0.900913, 3.15171, 1.0], [1, 0.0995365, -0.586823, 3.16617, 1.0], [2, 0.100609, -0.276628, 3.16658, 1.0], [3, 0.11257, -0.124991, 3.16823, 1.0], [4, -0.0749387, -0.376515, 3.16482, 1.0], [5, -0.142263, -0.637461, 3.13454, 1.0], [6, -0.139717, -0.8825, 3.05773, 1.0], [7, -0.131032, -0.942109, 3.04146, 1.0], [8, 0.281545, -0.383976, 3.1537, 1.0], [9, 0.343434, -0.640307, 3.12403, 1.0], [10, 0.332606, -0.882128, 3.04178, 1.0], [11, 0.312387, -0.956395, 3.01328, 1.0], [12, 0.0159383, -0.891385, 3.11672, 1.0], [13, -0.0255804, -1.36379, 3.17525, 1.0], [14, -0.0441107, -1.66754, 3.16358, 1.0], [15, -0.0571285, -1.70845, 3.04416, 1.0], [16, 0.178042, -0.890278, 3.11497, 1.0], [17, 0.198059, -1.24223, 3.12953, 1.0], [18, 0.179832, -1.65484, 3.14139, 1.0], [19, 0.189618, -1.71413, 3.02875, 1.0], [20, 0.100434, -0.353777, 3.16898, 1.0], [21, -0.126132, -1.02625, 3.01836, 1.0], [22, -0.163555, -0.949608, 3.01168, 1.0], [23, 0.296878, -1.02503, 2.98147, 1.0], [24, 0.325955, -0.954551, 2.96463, 1.0]]
[[0, 0.0981487, -0.900889, 3.1517, 1.0], [1, 0.0995844, -0.5868, 3.16609, 1.0], [2, 0.100776, -0.276618, 3.16635, 1.0], [3, 0.112521, -0.124995, 3.16812, 1.0], [4, -0.0749522, -0.376516, 3.16483, 1.0], [5, -0.141901, -0.639287, 3.13464, 1.0], [6, -0.139718, -0.883219, 3.05729, 1.0], [7, -0.134113, -0.942036, 3.04032, 1.0], [8, 0.281626, -0.384078, 3.15368, 1.0], [9, 0.343386, -0.640256, 3.12408, 1.0], [10, 0.332475, -0.882204, 3.04153, 1.0], [11, 0.311149, -0.957092, 3.01316, 1.0], [12, 0.015945, -0.891345, 3.11679, 1.0], [13, -0.0225855, -1.25625, 3.13665, 1.0], [14, -0.0414576, -1.65716, 3.16137, 1.0], [15, -0.0546444, -1.71068, 3.0454, 1.0], [16, 0.178024, -0.890201, 3.11485, 1.0], [17, 0.194249, -1.3569, 3.16543, 1.0], [18, 0.179462, -1.66059, 3.14378, 1.0], [19, 0.188587, -1.71424, 3.02946, 1.0], [20, 0.100564, -0.353758, 3.1688, 1.0], [21, -0.122942, -1.02692, 3.01136, 1.0], [22, -0.172143, -0.937156, 3.02195, 1.0], [23, 0.300862, -1.02632, 2.98525, 1.0], [24, 0.353753, -0.946807, 2.99965, 1.0]]
