[[0, -0.1752168, 0.06419566, 2.857712, 1], [1, -0.178231, 0.3354667, 2.840694, 1], [2, -0.1812291, 0.5999717, 2.813596, 1], [3, -0.1829402, 0.7356943, 2.804053, 1], [4, -0.31815, 0.478281, 2.760143, 1], [5, -0.2819691, 0.2569551, 2.71248, 1], [6, -0.173515, 0.09141473, 2.636985, 1], [7, -0.1512921, 0.06924646, 2.60886, 1], [8, -0.02046559, 0.4834006, 2.789908, 1], [9, -0.0197493, 0.2813919, 2.741186, 1], [10, -0.1194334, 0.1042014, 2.638463, 1], [11, -0.1488432, 0.07567561, 2.611284, 1], [12, -0.2361394, 0.06323794, 2.820696, 1], [13, -0.2259853, -0.2508018, 2.907061, 1], [14, -0.2187641, -0.5554401, 2.949195, 1], [15, -0.2089505, -0.6271522, 2.874275, 1], [16, -0.1103439, 0.06365875, 2.829267, 1], [17, -0.122903, -0.2525285, 2.909459, 1], [18, -0.1109008, -0.5705938, 2.952364, 1], [19, -0.1226174, -0.6385808, 2.872721, 1], [20, -0.1805826, 0.5348234, 2.822284, 1], [21, -0.1537201, 0.02002105, 2.613705, 1], [22, -0.1634498, 0.03179563, 2.61475, 1], [23, -0.1562255, 0.009839509, 2.613384, 1], [24, -0.1576866, 0.05198887, 2.617333, 1]]
[[0, -0.1754642, 0.06468017, 2.858075, 1], [1, -0.1784715, 0.3358594, 2.841138, 1], [2, -0.1813592, 0.6002099, 2.813985, 1], [3, -0.1834261, 0.7356033, 2.804762, 1], [4, -0.3175148, 0.4789996, 2.759133, 1], [5, -0.2805907, 0.2579178, 2.711502, 1], [6, -0.1724495, 0.09314653, 2.636036, 1], [7, -0.1487975, 0.06995957, 2.605569, 1], [8, -0.02059317, 0.483521, 2.789646, 1], [9, -0.01947614, 0.2827814, 2.741457, 1], [10, -0.1195537, 0.1050089, 2.637902, 1], [11, -0.1473429, 0.07702699, 2.607092, 1], [12, -0.2363761, 0.06372664, 2.821185, 1], [13, -0.2257807, -0.2504894, 2.907105, 1], [14, -0.2182995, -0.5543244, 2.948918, 1], [15, -0.2072478, -0.6260211, 2.874181, 1], [16, -0.1105897, 0.06413405, 2.82951, 1], [17, -0.122898, -0.2521888, 2.909393, 1], [18, -0.1099026, -0.5715496, 2.951016, 1], [19, -0.1185903, -0.6400542, 2.871475, 1], [20, -0.1807444, 0.5351054, 2.822703, 1], [21, -0.1511184, 0.02243723, 2.610791, 1], [22, -0.160266, 0.02592963, 2.610153, 1], [23, -0.1521926, 0.01387806, 2.604991, 1], [24, -0.1498557, 0.02575281, 2.605667, 1]]
[[0, -0.1756243, 0.06511789, 2.858241, 1], [1, -0.1786659, 0.3361595, 2.841413, 1], [2, -0.1815195, 0.60036, 2.814302, 1], [3, -0.1839348, 0.7352676, 2.805567, 1], [4, -0.3169892, 0.4794021, 2.758603, 1], [5, -0.2802401, 0.2583308, 2.711022, 1], [6, -0.1774126, 0.09353688, 2.635438, 1], [7, -0.1467026, 0.07022931, 2.606287, 1], [8, -0.02074897, 0.4836443, 2.789501, 1], [9, -0.05941559, 0.2482855, 2.707671, 1], [10, -0.1250076, 0.08492789, 2.632519, 1], [11, -0.1454917, 0.06992007, 2.608881, 1], [12, -0.2365771, 0.06406721, 2.821436, 1], [13, -0.2308852, -0.2505535, 2.906545, 1], [14, -0.2185158, -0.552331, 2.94862, 1], [15, -0.208358, -0.62468, 2.874855, 1], [16, -0.1107046, 0.06469914, 2.829581, 1], [17, -0.1229168, -0.2516087, 2.909535, 1], [18, -0.1109325, -0.57224, 2.951066, 1], [19, -0.1182696, -0.6405781, 2.871027, 1], [20, -0.1809173, 0.5352952, 2.823019, 1], [21, -0.1474232, 0.009149558, 2.604326, 1], [22, -0.1538067, 0.02634847, 2.602, 1], [23, -0.1507471, -0.0003240717, 2.610742, 1], [24, -0.1488518, 0.03473463, 2.608819, 1]]
[[0, -0.1762244, 0.06562673, 2.858577, 1], [1, -0.1791861, 0.3365215, 2.841945, 1], [2, -0.1818793, 0.6005523, 2.81495, 1], [3, -0.184621, 0.7351122, 2.80644, 1], [4, -0.3168215, 0.4797236, 2.758245, 1], [5, -0.2776228, 0.2589817, 2.709123, 1], [6, -0.1716682, 0.1129837, 2.645229, 1], [7, -0.1435067, 0.07408217, 2.604666, 1], [8, -0.02351393, 0.4848986, 2.787392, 1], [9, -0.05927405, 0.2483469, 2.707671, 1], [10, -0.1244987, 0.08494934, 2.632249, 1], [11, -0.1434875, 0.06818347, 2.606748, 1], [12, -0.2371161, 0.06455407, 2.821837, 1], [13, -0.2317603, -0.2502533, 2.906502, 1], [14, -0.2181761, -0.5539949, 2.947118, 1], [15, -0.2073489, -0.6260505, 2.872985, 1], [16, -0.111343, 0.06521359, 2.829839, 1], [17, -0.1230481, -0.2512271, 2.909519, 1], [18, -0.1140358, -0.5741867, 2.948868, 1], [19, -0.1168363, -0.6390924, 2.863453, 1], [20, -0.181321, 0.5355327, 2.82365, 1], [21, -0.1445412, 0.006759023, 2.594993, 1], [22, -0.1566604, 0.03667854, 2.6084, 1], [23, -0.147719, -0.003884228, 2.609326, 1], [24, -0.1478259, 0.03814854, 2.610787, 1]]
[[0, -0.1764079, 0.06596127, 2.858919, 1], [1, -0.1794744, 0.3367798, 2.842778, 1], [2, -0.1822152, 0.600614, 2.816436, 1], [3, -0.1856944, 0.7354072, 2.808618, 1], [4, -0.3163761, 0.4797001, 2.757909, 1], [5, -0.2813986, 0.2713501, 2.704166, 1], [6, -0.1701964, 0.1146445, 2.633624, 1], [7, -0.1430687, 0.07757943, 2.594735, 1], [8, -0.0235558, 0.4849694, 2.787399, 1], [9, -0.05869648, 0.2498869, 2.705977, 1], [10, -0.1505284, 0.1035764, 2.622844, 1], [11, -0.1427087, 0.0613861, 2.591842, 1], [12, -0.2373098, 0.06495227, 2.82223, 1], [13, -0.2298525, -0.2498964, 2.906753, 1], [14, -0.2187613, -0.5571822, 2.947186, 1], [15, -0.2087428, -0.6293414, 2.873154, 1], [16, -0.1115046, 0.06547659, 2.83012, 1], [17, -0.1229, -0.2510715, 2.90956, 1], [18, -0.113472, -0.5742848, 2.949426, 1], [19, -0.12279, -0.6417249, 2.868464, 1], [20, -0.1816512, 0.5356584, 2.824967, 1], [21, -0.1403577, 0.02079568, 2.583161, 1], [22, -0.1437616, 0.02080281, 2.581, 1], [23, -0.1416816, 0.01612356, 2.585994, 1], [24, -0.1441354, 0.04112453, 2.587875, 1]]
[[0, -0.1765693, 0.0660394, 2.859011, 1], [1, -0.1797591, 0.3366756, 2.843259, 1], [2, -0.1825897, 0.600103, 2.817565, 1], [3, -0.1863993, 0.7351931, 2.809962, 1], [4, -0.3157309, 0.479882, 2.757416, 1], [5, -0.2731719, 0.2686097, 2.693705, 1], [6, -0.1675248, 0.125691, 2.621591, 1], [7, -0.1375495, 0.08960459, 2.569916, 1], [8, -0.02361849, 0.4850696, 2.7873, 1], [9, -0.057022, 0.2549278, 2.696918, 1], [10, -0.1498937, 0.1073454, 2.617655, 1], [11, -0.1400497, 0.06196033, 2.573294, 1], [12, -0.2375024, 0.06519362, 2.822188, 1], [13, -0.2275402, -0.249693, 2.906518, 1], [14, -0.2196716, -0.5571181, 2.946948, 1], [15, -0.2111378, -0.6285608, 2.871394, 1], [16, -0.1117262, 0.06542076, 2.830412, 1], [17, -0.1228334, -0.2511929, 2.909707, 1], [18, -0.1126853, -0.5746413, 2.949159, 1], [19, -0.1205896, -0.6401491, 2.865183, 1], [20, -0.18201, 0.5352708, 2.825919, 1], [21, -0.1356437, 0.03108777, 2.560494, 1], [22, -0.1502325, 0.04523253, 2.5715, 1], [23, -0.1399733, 0.01370959, 2.576244, 1], [24, -0.1410883, 0.02073346, 2.575, 1]]
[[0, -0.1765404, 0.06674115, 2.859087, 1], [1, -0.1799374, 0.3369979, 2.844196, 1], [2, -0.1831497, 0.5998123, 2.820398, 1], [3, -0.1877442, 0.7353061, 2.812755, 1], [4, -0.3155149, 0.48028, 2.757468, 1], [5, -0.2679778, 0.2716411, 2.686002, 1], [6, -0.161528, 0.1427045, 2.589807, 1], [7, -0.1394869, 0.1335713, 2.556767, 1], [8, -0.02811988, 0.4872084, 2.78479, 1], [9, -0.05455533, 0.270847, 2.683719, 1], [10, -0.1020624, 0.1305066, 2.558848, 1], [11, -0.1353654, 0.09162349, 2.537131, 1], [12, -0.2374288, 0.06562205, 2.822243, 1], [13, -0.2248654, -0.2491022, 2.906833, 1], [14, -0.2208735, -0.5617079, 2.947682, 1], [15, -0.2103123, -0.6320096, 2.870588, 1], [16, -0.1117501, 0.06643599, 2.830493, 1], [17, -0.122989, -0.2502586, 2.909598, 1], [18, -0.1186039, -0.5718836, 2.950668, 1], [19, -0.1160682, -0.6380399, 2.866759, 1], [20, -0.1824559, 0.5351926, 2.828189, 1], [21, -0.123183, 0.09576165, 2.519864, 1], [22, -0.1387727, 0.1011741, 2.516, 1], [23, -0.138003, 0.03773392, 2.539742, 1], [24, -0.1379884, 0.02737577, 2.5395, 1]]
[[0, -0.1764309, 0.06767144, 2.858867, 1], [1, -0.1800253, 0.3374923, 2.844936, 1], [2, -0.1834842, 0.6000472, 2.8228, 1], [3, -0.1882285, 0.7353221, 2.814591, 1], [4, -0.3148758, 0.4805248, 2.756883, 1], [5, -0.2727291, 0.302504, 2.66585, 1], [6, -0.1686316, 0.1863198, 2.550932, 1], [7, -0.13266, 0.136382, 2.507535, 1], [8, -0.02804899, 0.4870357, 2.784646, 1], [9, -0.05658251, 0.2851544, 2.656549, 1], [10, -0.1063706, 0.147587, 2.529301, 1], [11, -0.1283515, 0.1408145, 2.510903, 1], [12, -0.2372012, 0.06638952, 2.822144, 1], [13, -0.2224649, -0.2483303, 2.906594, 1], [14, -0.2222907, -0.5607945, 2.94763, 1], [15, -0.2076503, -0.6300647, 2.869728, 1], [16, -0.1117617, 0.06753058, 2.83011, 1], [17, -0.1168405, -0.2501464, 2.907145, 1], [18, -0.1158798, -0.5251456, 2.933013, 1], [19, -0.1052734, -0.5722065, 2.811095, 1], [20, -0.1827213, 0.5355188, 2.830121, 1], [21, -0.131104, 0.08062909, 2.474989, 1], [22, -0.145691, 0.09483623, 2.494, 1], [23, -0.1347052, 0.08752241, 2.479153, 1], [24, -0.1155637, 0.1167006, 2.4912, 1]]
[[0, -0.1761076, 0.07067207, 2.858551, 1], [1, -0.1795196, 0.3388144, 2.846534, 1], [2, -0.182238, 0.6002886, 2.827086, 1], [3, -0.188379, 0.7344273, 2.816959, 1], [4, -0.3112141, 0.4878292, 2.757307, 1], [5, -0.278456, 0.3224683, 2.655042, 1], [6, -0.1716112, 0.2169327, 2.53205, 1], [7, -0.1319206, 0.1793593, 2.473515, 1], [8, -0.03364475, 0.493337, 2.78342, 1], [9, -0.04562496, 0.3328738, 2.633336, 1], [10, -0.09781844, 0.2041683, 2.497398, 1], [11, -0.1278584, 0.1727788, 2.467117, 1], [12, -0.2368348, 0.06908845, 2.822168, 1], [13, -0.2220527, -0.2460505, 2.905654, 1], [14, -0.2223754, -0.5596201, 2.947291, 1], [15, -0.2088002, -0.629258, 2.869696, 1], [16, -0.1114555, 0.07076067, 2.829398, 1], [17, -0.1186285, -0.2465035, 2.907531, 1], [18, -0.1141976, -0.5739829, 2.950634, 1], [19, -0.1182452, -0.6378564, 2.863984, 1], [20, -0.1817125, 0.5360878, 2.833633, 1], [21, -0.1248116, 0.129351, 2.440313, 1], [22, -0.1387599, 0.1408726, 2.4436, 1], [23, -0.131353, 0.1137266, 2.437981, 1], [24, -0.1094765, 0.1595245, 2.444333, 1]]
[[0, -0.175614, 0.07394875, 2.858453, 1], [1, -0.180108, 0.3409098, 2.848579, 1], [2, -0.1843545, 0.6015723, 2.831532, 1], [3, -0.1886781, 0.7342356, 2.81945, 1], [4, -0.3087084, 0.4956226, 2.758339, 1], [5, -0.2756523, 0.3543069, 2.622068, 1], [6, -0.1621107, 0.2563985, 2.498667, 1], [7, -0.1274259, 0.2241798, 2.431697, 1], [8, -0.03572825, 0.4952334, 2.782523, 1], [9, -0.04750104, 0.358506, 2.618297, 1], [10, -0.09936472, 0.2469958, 2.45469, 1], [11, -0.1256976, 0.2181984, 2.427497, 1], [12, -0.2363196, 0.07355411, 2.82187, 1], [13, -0.2217408, -0.24206, 2.904328, 1], [14, -0.2223734, -0.5595484, 2.947394, 1], [15, -0.208923, -0.629312, 2.869974, 1], [16, -0.11099, 0.07293276, 2.829443, 1], [17, -0.1193504, -0.2445127, 2.907081, 1], [18, -0.1072735, -0.5798793, 2.94926, 1], [19, -0.121183, -0.6432351, 2.863861, 1], [20, -0.1833731, 0.5375753, 2.837466, 1], [21, -0.1202024, 0.1800632, 2.393185, 1], [22, -0.1335221, 0.1826255, 2.39775, 1], [23, -0.1294419, 0.1644372, 2.391537, 1], [24, -0.1108042, 0.2097437, 2.397077, 1]]
[[0, -0.1760859, 0.07459284, 2.860456, 1], [1, -0.1794171, 0.3412099, 2.853306, 1], [2, -0.1816632, 0.6009137, 2.838046, 1], [3, -0.1891045, 0.734101, 2.823669, 1], [4, -0.3077923, 0.4972909, 2.758639, 1], [5, -0.2837155, 0.3802363, 2.598002, 1], [6, -0.1633438, 0.308064, 2.463208, 1], [7, -0.1246519, 0.2784133, 2.392699, 1], [8, -0.04216886, 0.5039465, 2.783006, 1], [9, -0.04996155, 0.3846143, 2.574642, 1], [10, -0.1082617, 0.2892467, 2.414562, 1], [11, -0.1225745, 0.2720121, 2.388668, 1], [12, -0.2363856, 0.07422216, 2.823671, 1], [13, -0.2254717, -0.24185, 2.905247, 1], [14, -0.2274833, -0.5666394, 2.945738, 1], [15, -0.2078697, -0.6339557, 2.866412, 1], [16, -0.1119002, 0.07348118, 2.831717, 1], [17, -0.1201386, -0.2443865, 2.908237, 1], [18, -0.1073895, -0.5820183, 2.949279, 1], [19, -0.1247601, -0.6446956, 2.86412, 1], [20, -0.1812382, 0.5371209, 2.84369, 1], [21, -0.1153429, 0.2368862, 2.354048, 1], [22, -0.1310412, 0.2432945, 2.3538, 1], [23, -0.1238315, 0.223158, 2.351141, 1], [24, -0.1135241, 0.2233016, 2.345667, 1]]
