[[0, 0.1664571, -0.01906556, 2.605325, 1], [1, 0.1579208, 0.3046826, 2.575678, 1], [2, 0.150077, 0.617117, 2.531924, 1], [3, 0.1597469, 0.7646357, 2.517496, 1], [4, -0.02307023, 0.4933271, 2.529872, 1], [5, -0.0669469, 0.2448719, 2.567399, 1], [6, -0.1225656, 0.02851758, 2.570693, 1], [7, -0.1434897, -0.03071578, 2.579744, 1], [8, 0.3275008, 0.4926974, 2.536126, 1], [9, 0.3795544, 0.2463967, 2.573584, 1], [10, 0.3994618, 0.03993487, 2.578534, 1], [11, 0.3970719, -0.01917944, 2.583028, 1], [12, 0.08466158, -0.020349, 2.565072, 1], [13, 0.02512911, -0.3148238, 2.648111, 1], [14, -0.00833118, -0.6091147, 2.705845, 1], [15, -0.03080519, -0.6757788, 2.629363, 1], [16, 0.2434249, -0.01765083, 2.568101, 1], [17, 0.2909548, -0.3141809, 2.632794, 1], [18, 0.3134952, -0.6140478, 2.693166, 1], [19, 0.3396059, -0.67471, 2.609143, 1], [20, 0.1520344, 0.5404924, 2.545366, 1], [21, -0.152057, -0.1003434, 2.567432, 1], [22, -0.1720293, -0.01575689, 2.536, 1], [23, 0.4037965, -0.1020395, 2.601364, 1], [24, 0.3564807, -0.03191782, 2.536708, 1]]
[[0, 0.1663273, -0.019226, 2.605705, 1], [1, 0.1580481, 0.304554, 2.575703, 1], [2, 0.1505069, 0.616945, 2.531697, 1], [3, 0.1609175, 0.7645082, 2.517443, 1], [4, -0.02160976, 0.4940267, 2.529932, 1], [5, -0.07974152, 0.2488993, 2.568866, 1], [6, -0.1725776, 0.05279026, 2.565983, 1], [7, -0.2006073, -0.0115249, 2.57435, 1], [8, 0.3279487, 0.4927945, 2.535879, 1], [9, 0.3829061, 0.2472513, 2.573704, 1], [10, 0.4099628, 0.03630631, 2.579855, 1], [11, 0.4151886, -0.01921789, 2.58137, 1], [12, 0.08447759, -0.02032305, 2.56575, 1], [13, 0.02494766, -0.3144971, 2.647887, 1], [14, -0.008468033, -0.6091862, 2.705786, 1], [15, -0.03037373, -0.675154, 2.629055, 1], [16, 0.2433121, -0.01792218, 2.568321, 1], [17, 0.2902004, -0.3137722, 2.632911, 1], [18, 0.3133563, -0.6138116, 2.693144, 1], [19, 0.3397251, -0.6743984, 2.609162, 1], [20, 0.1523849, 0.5403277, 2.545209, 1], [21, -0.2104178, -0.07281338, 2.559781, 1], [22, -0.2348323, -0.007228371, 2.532667, 1], [23, 0.4245122, -0.1072219, 2.601193, 1], [24, 0.3603242, -0.0130269, 2.551333, 1]]
[[0, 0.1663301, -0.01927273, 2.605757, 1], [1, 0.1583261, 0.3044005, 2.575561, 1], [2, 0.1512003, 0.6167421, 2.531168, 1], [3, 0.1625069, 0.7644296, 2.517041, 1], [4, -0.02003251, 0.4956519, 2.529988, 1], [5, -0.1208356, 0.2636329, 2.563214, 1], [6, -0.2215119, 0.0824044, 2.565938, 1], [7, -0.260594, 0.02431418, 2.570793, 1], [8, 0.3286545, 0.4929622, 2.535607, 1], [9, 0.3911445, 0.2493372, 2.573446, 1], [10, 0.4335284, 0.03606544, 2.574088, 1], [11, 0.4479332, -0.02056803, 2.575872, 1], [12, 0.08443961, -0.02027912, 2.566045, 1], [13, 0.02477829, -0.3143508, 2.64787, 1], [14, -0.008591632, -0.6090432, 2.705726, 1], [15, -0.03047095, -0.6751385, 2.629048, 1], [16, 0.2433434, -0.01807174, 2.568266, 1], [17, 0.2904633, -0.3162146, 2.633511, 1], [18, 0.3132364, -0.6137323, 2.693128, 1], [19, 0.3397712, -0.6744733, 2.609279, 1], [20, 0.1529898, 0.5401296, 2.544767, 1], [21, -0.2872225, -0.04334421, 2.556713, 1], [22, -0.2936135, 0.03700617, 2.531, 1], [23, 0.4493439, -0.1000189, 2.590641, 1], [24, 0.437467, -0.03934716, 2.532809, 1]]
[[0, 0.1663046, -0.01931457, 2.605902, 1], [1, 0.1590623, 0.304281, 2.575561, 1], [2, 0.153599, 0.6166683, 2.530838, 1], [3, 0.164171, 0.7642251, 2.516704, 1], [4, -0.01896221, 0.4964927, 2.530705, 1], [5, -0.142451, 0.2753628, 2.561601, 1], [6, -0.267982, 0.1143916, 2.561977, 1], [7, -0.3293538, 0.06211203, 2.568003, 1], [8, 0.3298059, 0.4931066, 2.535311, 1], [9, 0.3956915, 0.2502671, 2.572471, 1], [10, 0.4480624, 0.04180322, 2.57155, 1], [11, 0.466992, -0.03157459, 2.575932, 1], [12, 0.08440099, -0.0202216, 2.566752, 1], [13, 0.02469158, -0.3143349, 2.647955, 1], [14, -0.008369442, -0.6089057, 2.705487, 1], [15, -0.03038351, -0.6750626, 2.628927, 1], [16, 0.2433193, -0.01813119, 2.568235, 1], [17, 0.2912394, -0.3176199, 2.634267, 1], [18, 0.3130205, -0.6132872, 2.6933, 1], [19, 0.3400201, -0.674394, 2.608571, 1], [20, 0.1549332, 0.5400342, 2.544515, 1], [21, -0.3586139, 0.003688565, 2.554458, 1], [22, -0.3609326, 0.09167151, 2.534778, 1], [23, 0.4693233, -0.1081952, 2.593829, 1], [24, 0.4656049, -0.04193762, 2.5255, 1]]
[[0, 0.1663084, -0.01931185, 2.605901, 1], [1, 0.1597517, 0.3042366, 2.575291, 1], [2, 0.1551093, 0.6166231, 2.53028, 1], [3, 0.1657168, 0.7639735, 2.516262, 1], [4, -0.0184092, 0.4978439, 2.531704, 1], [5, -0.1763796, 0.2996695, 2.559941, 1], [6, -0.3323247, 0.1603688, 2.554068, 1], [7, -0.3902732, 0.1211449, 2.561787, 1], [8, 0.3309166, 0.4933398, 2.535062, 1], [9, 0.4012459, 0.2515989, 2.571297, 1], [10, 0.4631184, 0.03850898, 2.567108, 1], [11, 0.4776735, -0.03716301, 2.575488, 1], [12, 0.08442385, -0.02009727, 2.566909, 1], [13, 0.02461815, -0.3143623, 2.647942, 1], [14, -0.008152325, -0.6087562, 2.705583, 1], [15, -0.03036982, -0.6750029, 2.628613, 1], [16, 0.2433444, -0.01820524, 2.568024, 1], [17, 0.291692, -0.3187766, 2.634476, 1], [18, 0.3131165, -0.6131834, 2.693276, 1], [19, 0.3400575, -0.6744263, 2.60853, 1], [20, 0.1562706, 0.5399909, 2.544002, 1], [21, -0.4351212, 0.06569346, 2.553604, 1], [22, -0.4494917, 0.1616199, 2.552667, 1], [23, 0.4895852, -0.1176088, 2.589406, 1], [24, 0.4850437, -0.04203385, 2.531062, 1]]
[[0, 0.1662936, -0.01928001, 2.605869, 1], [1, 0.1604608, 0.3043031, 2.575113, 1], [2, 0.1569265, 0.61677, 2.53016, 1], [3, 0.1673997, 0.7636185, 2.516066, 1], [4, -0.0182352, 0.4998812, 2.533657, 1], [5, -0.1968784, 0.3196612, 2.558584, 1], [6, -0.3697902, 0.2155877, 2.550073, 1], [7, -0.4468571, 0.1878917, 2.555566, 1], [8, 0.3325332, 0.4931692, 2.534443, 1], [9, 0.4076213, 0.2528253, 2.570181, 1], [10, 0.4716512, 0.04285907, 2.564717, 1], [11, 0.4848863, -0.03401469, 2.569221, 1], [12, 0.08439513, -0.01994086, 2.56694, 1], [13, 0.02465459, -0.3142889, 2.64793, 1], [14, -0.008114497, -0.6088614, 2.705643, 1], [15, -0.03019384, -0.6746095, 2.628453, 1], [16, 0.2433088, -0.01823475, 2.567824, 1], [17, 0.2920688, -0.3186174, 2.634401, 1], [18, 0.3131428, -0.6131089, 2.693144, 1], [19, 0.3400841, -0.6745101, 2.608989, 1], [20, 0.157812, 0.5401208, 2.543833, 1], [21, -0.5184044, 0.1439365, 2.568866, 1], [22, -0.4742697, 0.2124114, 2.550143, 1], [23, 0.484011, -0.1085003, 2.581662, 1], [24, 0.4838153, -0.03565088, 2.516555, 1]]
[[0, 0.1664883, -0.01898993, 2.605942, 1], [1, 0.1613033, 0.30456, 2.575063, 1], [2, 0.158019, 0.6169361, 2.530083, 1], [3, 0.1689217, 0.7634671, 2.51642, 1], [4, -0.01853843, 0.5029015, 2.535907, 1], [5, -0.2282602, 0.35976, 2.556443, 1], [6, -0.4332504, 0.2759737, 2.546995, 1], [7, -0.5008202, 0.2567506, 2.551823, 1], [8, 0.3342757, 0.4933981, 2.534296, 1], [9, 0.4096364, 0.2531476, 2.570039, 1], [10, 0.4754286, 0.04574105, 2.563152, 1], [11, 0.489735, -0.03322416, 2.567582, 1], [12, 0.08479074, -0.01907529, 2.567988, 1], [13, 0.02477226, -0.314057, 2.647909, 1], [14, -0.008146547, -0.6088967, 2.705683, 1], [15, -0.03014417, -0.6746158, 2.628468, 1], [16, 0.2435609, -0.01801613, 2.56727, 1], [17, 0.2922215, -0.3182923, 2.634339, 1], [18, 0.3132949, -0.6127254, 2.693118, 1], [19, 0.3399501, -0.6744476, 2.609383, 1], [20, 0.1588799, 0.5403184, 2.543749, 1], [21, -0.5732386, 0.2196403, 2.561152, 1], [22, -0.4996366, 0.3115146, 2.56625, 1], [23, 0.4888021, -0.1085028, 2.57724, 1], [24, 0.4960776, -0.05720059, 2.522708, 1]]
[[0, 0.166659, -0.01859909, 2.605939, 1], [1, 0.1624262, 0.3049467, 2.574796, 1], [2, 0.1600352, 0.6172342, 2.529596, 1], [3, 0.1700773, 0.7637103, 2.516226, 1], [4, -0.02038088, 0.5060791, 2.537588, 1], [5, -0.2498788, 0.4025325, 2.552859, 1], [6, -0.4370745, 0.3505471, 2.53518, 1], [7, -0.5257013, 0.342433, 2.542811, 1], [8, 0.3354444, 0.4931307, 2.53311, 1], [9, 0.4116567, 0.2533252, 2.569537, 1], [10, 0.4776767, 0.04852965, 2.56037, 1], [11, 0.4898815, -0.02956321, 2.563112, 1], [12, 0.08505037, -0.01826916, 2.56884, 1], [13, 0.02497547, -0.313733, 2.647704, 1], [14, -0.00789585, -0.6090066, 2.705764, 1], [15, -0.03016773, -0.6745319, 2.628396, 1], [16, 0.243809, -0.01758887, 2.566361, 1], [17, 0.2924745, -0.3177899, 2.634267, 1], [18, 0.313364, -0.6123439, 2.693096, 1], [19, 0.3399653, -0.6744424, 2.60946, 1], [20, 0.1606891, 0.5406535, 2.543304, 1], [21, -0.6019403, 0.3112958, 2.551978, 1], [22, -0.5329612, 0.3929043, 2.534588, 1], [23, 0.4889748, -0.1009345, 2.578551, 1], [24, 0.493753, -0.03600151, 2.513344, 1]]
[[0, 0.1667724, -0.01806004, 2.606025, 1], [1, 0.162868, 0.3053586, 2.574682, 1], [2, 0.1605164, 0.6175876, 2.529381, 1], [3, 0.1720255, 0.7643523, 2.515602, 1], [4, -0.02248804, 0.5091484, 2.53877, 1], [5, -0.2685579, 0.4541205, 2.540895, 1], [6, -0.45158, 0.4180155, 2.522031, 1], [7, -0.5338847, 0.4329817, 2.528783, 1], [8, 0.3364668, 0.4928932, 2.532239, 1], [9, 0.4129956, 0.2531896, 2.56864, 1], [10, 0.478792, 0.04941687, 2.559109, 1], [11, 0.4882159, -0.02900679, 2.559703, 1], [12, 0.08528747, -0.01718252, 2.569968, 1], [13, 0.02539526, -0.3132499, 2.647472, 1], [14, -0.007886996, -0.609175, 2.705708, 1], [15, -0.03026694, -0.6745481, 2.628543, 1], [16, 0.2438523, -0.01716353, 2.565677, 1], [17, 0.2928013, -0.3169033, 2.634185, 1], [18, 0.3130583, -0.6123825, 2.693236, 1], [19, 0.3401554, -0.6745203, 2.609095, 1], [20, 0.1611769, 0.5410258, 2.543105, 1], [21, -0.6088064, 0.4427634, 2.553588, 1], [22, -0.5108216, 0.4673381, 2.516944, 1], [23, 0.4842921, -0.09858384, 2.572023, 1], [24, 0.4945351, -0.02722487, 2.5096, 1]]
[[0, 0.1670187, -0.0164523, 2.606201, 1], [1, 0.1634081, 0.3060503, 2.574575, 1], [2, 0.1609803, 0.6178285, 2.529203, 1], [3, 0.172636, 0.7646357, 2.515657, 1], [4, -0.02602431, 0.5156074, 2.539183, 1], [5, -0.2805759, 0.5078828, 2.530947, 1], [6, -0.4663177, 0.4964207, 2.509971, 1], [7, -0.5539917, 0.5220049, 2.522315, 1], [8, 0.3369478, 0.493079, 2.531698, 1], [9, 0.4135553, 0.2534521, 2.568317, 1], [10, 0.4776103, 0.05120299, 2.556834, 1], [11, 0.4826535, -0.02547535, 2.557397, 1], [12, 0.08556592, -0.01530939, 2.571472, 1], [13, 0.02553855, -0.3130499, 2.647339, 1], [14, -0.007767312, -0.6091888, 2.705517, 1], [15, -0.03032382, -0.6744949, 2.628281, 1], [16, 0.2440362, -0.01556961, 2.564523, 1], [17, 0.2929478, -0.315967, 2.634115, 1], [18, 0.3129676, -0.6122863, 2.693089, 1], [19, 0.3401393, -0.6745855, 2.60921, 1], [20, 0.1616658, 0.5413597, 2.542936, 1], [21, -0.631402, 0.5228719, 2.533256, 1], [22, -0.5541431, 0.5667526, 2.516167, 1], [23, 0.4773836, -0.09984978, 2.573303, 1], [24, 0.4881997, -0.03136837, 2.508726, 1]]
[[0, 0.1667185, -0.01390369, 2.606552, 1], [1, 0.1635923, 0.307103, 2.574524, 1], [2, 0.1611388, 0.6181307, 2.529072, 1], [3, 0.1733902, 0.7649809, 2.515835, 1], [4, -0.02965118, 0.524133, 2.539453, 1], [5, -0.2792842, 0.5354862, 2.526528, 1], [6, -0.4646488, 0.5915954, 2.506392, 1], [7, -0.5475087, 0.6117489, 2.510517, 1], [8, 0.3375308, 0.4933863, 2.53084, 1], [9, 0.4140575, 0.2536008, 2.566915, 1], [10, 0.4745266, 0.05170992, 2.554358, 1], [11, 0.4763484, -0.02607334, 2.552894, 1], [12, 0.08534081, -0.01257875, 2.573053, 1], [13, 0.02571162, -0.3127168, 2.647192, 1], [14, -0.007847437, -0.6093492, 2.705474, 1], [15, -0.03039273, -0.6744484, 2.628052, 1], [16, 0.2435455, -0.01338935, 2.563622, 1], [17, 0.2928686, -0.3151642, 2.633497, 1], [18, 0.3126251, -0.612202, 2.692894, 1], [19, 0.3401561, -0.6743919, 2.608884, 1], [20, 0.1618423, 0.5418022, 2.542809, 1], [21, -0.6229863, 0.6146274, 2.511294, 1], [22, -0.5291339, 0.6512692, 2.511952, 1], [23, 0.4736578, -0.09799325, 2.566826, 1], [24, 0.4794663, -0.0549227, 2.511583, 1]]
