[['2, k, 0', [0.0, 0.0, 1.0]], ['2, k, 1', [464.595, 191.365, 1.0]], ['2, k, 2', [427.856, 191.414, 1.0]], ['2, k, 3', [417.558, 250.189, 1.0]], ['2, k, 4', [405.878, 308.868, 1.0]], ['2, k, 5', [501.29, 191.433, 1.0]], ['2, k, 6', [513.082, 251.561, 1.0]], ['2, k, 7', [524.839, 308.898, 1.0]], ['2, k, 8', [464.642, 313.292, 1.0]], ['2, k, 9', [441.06, 311.857, 1.0]], ['2, k, 10', [435.233, 391.122, 1.0]], ['2, k, 11', [427.837, 461.638, 1.0]], ['2, k, 12', [489.543, 313.315, 1.0]], ['2, k, 13', [499.906, 392.596, 1.0]], ['2, k, 14', [510.095, 463.072, 1.0]], ['2, k, 15', [0.0, 0.0, 1.0]], ['2, k, 16', [0.0, 0.0, 1.0]], ['2, k, 17', [0.0, 0.0, 1.0]], ['2, k, 18', [479.251, 147.411, 1.0]], ['2, k, 19', [507.184, 488.081, 1.0]], ['2, k, 20', [517.456, 486.56, 1.0]], ['2, k, 21', [510.074, 466.087, 1.0]], ['2, k, 22', [423.435, 486.608, 1.0]], ['2, k, 23', [414.657, 482.201, 1.0]], ['2, k, 24', [429.35, 464.619, 1.0]]]
[['2, k, 0', [0.0, 0.0, 1.0]], ['2, k, 1', [464.598, 191.368, 1.0]], ['2, k, 2', [427.866, 191.423, 1.0]], ['2, k, 3', [417.559, 251.569, 1.0]], ['2, k, 4', [405.908, 308.89, 1.0]], ['2, k, 5', [501.295, 191.433, 1.0]], ['2, k, 6', [513.105, 251.579, 1.0]], ['2, k, 7', [524.85, 308.881, 1.0]], ['2, k, 8', [466.022, 311.896, 1.0]], ['2, k, 9', [441.09, 311.858, 1.0]], ['2, k, 10', [435.233, 391.117, 1.0]], ['2, k, 11', [427.83, 461.644, 1.0]], ['2, k, 12', [489.577, 313.298, 1.0]], ['2, k, 13', [499.889, 392.572, 1.0]], ['2, k, 14', [510.093, 463.052, 1.0]], ['2, k, 15', [0.0, 0.0, 1.0]], ['2, k, 16', [0.0, 0.0, 1.0]], ['2, k, 17', [0.0, 0.0, 1.0]], ['2, k, 18', [0.0, 0.0, 1.0]], ['2, k, 19', [507.182, 488.071, 1.0]], ['2, k, 20', [517.456, 486.55, 1.0]], ['2, k, 21', [510.07, 466.069, 1.0]], ['2, k, 22', [422.017, 486.615, 1.0]], ['2, k, 23', [414.654, 482.208, 1.0]], ['2, k, 24', [429.337, 464.631, 1.0]]]
[['2, k, 0', [0.0, 0.0, 1.0]], ['2, k, 1', [464.608, 189.972, 1.0]], ['2, k, 2', [427.878, 191.412, 1.0]], ['2, k, 3', [417.588, 250.173, 1.0]], ['2, k, 4', [407.275, 308.881, 1.0]], ['2, k, 5', [501.293, 191.422, 1.0]], ['2, k, 6', [514.511, 251.556, 1.0]], ['2, k, 7', [526.238, 308.848, 1.0]], ['2, k, 8', [466.037, 311.874, 1.0]], ['2, k, 9', [441.099, 311.832, 1.0]], ['2, k, 10', [436.648, 389.69, 1.0]], ['2, k, 11', [427.83, 461.65, 1.0]], ['2, k, 12', [489.606, 311.887, 1.0]], ['2, k, 13', [499.889, 392.553, 1.0]], ['2, k, 14', [510.093, 463.053, 1.0]], ['2, k, 15', [0.0, 0.0, 1.0]], ['2, k, 16', [0.0, 0.0, 1.0]], ['2, k, 17', [0.0, 0.0, 1.0]], ['2, k, 18', [0.0, 0.0, 1.0]], ['2, k, 19', [507.187, 488.079, 1.0]], ['2, k, 20', [517.46, 486.558, 1.0]], ['2, k, 21', [510.072, 466.066, 1.0]], ['2, k, 22', [423.433, 486.617, 1.0]], ['2, k, 23', [414.659, 482.215, 1.0]], ['2, k, 24', [429.327, 464.638, 1.0]]]
[['2, k, 0', [0.0, 0.0, 1.0]], ['2, k, 1', [464.633, 189.962, 1.0]], ['2, k, 2', [427.906, 191.392, 1.0]], ['2, k, 3', [417.615, 250.15, 1.0]], ['2, k, 4', [407.29, 308.916, 1.0]], ['2, k, 5', [501.314, 191.422, 1.0]], ['2, k, 6', [514.529, 251.556, 1.0]], ['2, k, 7', [526.287, 307.436, 1.0]], ['2, k, 8', [466.042, 311.856, 1.0]], ['2, k, 9', [441.117, 311.812, 1.0]], ['2, k, 10', [436.692, 388.225, 1.0]], ['2, k, 11', [427.835, 461.639, 1.0]], ['2, k, 12', [489.595, 311.868, 1.0]], ['2, k, 13', [499.884, 391.168, 1.0]], ['2, k, 14', [510.099, 463.051, 1.0]], ['2, k, 15', [0.0, 0.0, 1.0]], ['2, k, 16', [0.0, 0.0, 1.0]], ['2, k, 17', [0.0, 0.0, 1.0]], ['2, k, 18', [479.273, 147.384, 1.0]], ['2, k, 19', [507.183, 488.063, 1.0]], ['2, k, 20', [517.458, 486.547, 1.0]], ['2, k, 21', [510.077, 466.067, 1.0]], ['2, k, 22', [423.439, 486.613, 1.0]], ['2, k, 23', [414.66, 482.212, 1.0]], ['2, k, 24', [429.335, 464.63, 1.0]]]
[['2, k, 0', [0.0, 0.0, 1.0]], ['2, k, 1', [464.648, 189.961, 1.0]], ['2, k, 2', [427.912, 191.389, 1.0]], ['2, k, 3', [417.631, 250.166, 1.0]], ['2, k, 4', [407.314, 308.885, 1.0]], ['2, k, 5', [502.753, 191.418, 1.0]], ['2, k, 6', [514.541, 251.568, 1.0]], ['2, k, 7', [527.721, 307.405, 1.0]], ['2, k, 8', [466.073, 311.883, 1.0]], ['2, k, 9', [441.161, 311.851, 1.0]], ['2, k, 10', [436.665, 389.656, 1.0]], ['2, k, 11', [427.83, 461.649, 1.0]], ['2, k, 12', [490.996, 311.891, 1.0]], ['2, k, 13', [499.895, 392.545, 1.0]], ['2, k, 14', [510.101, 463.044, 1.0]], ['2, k, 15', [0.0, 0.0, 1.0]], ['2, k, 16', [0.0, 0.0, 1.0]], ['2, k, 17', [0.0, 0.0, 1.0]], ['2, k, 18', [482.188, 147.365, 1.0]], ['2, k, 19', [507.181, 488.055, 1.0]], ['2, k, 20', [517.463, 485.164, 1.0]], ['2, k, 21', [510.074, 466.061, 1.0]], ['2, k, 22', [422.02, 486.618, 1.0]], ['2, k, 23', [414.66, 482.216, 1.0]], ['2, k, 24', [429.33, 464.637, 1.0]]]
[['2, k, 0', [0.0, 0.0, 1.0]], ['2, k, 1', [464.659, 189.943, 1.0]], ['2, k, 2', [427.922, 191.38, 1.0]], ['2, k, 3', [417.629, 250.172, 1.0]], ['2, k, 4', [407.361, 307.46, 1.0]], ['2, k, 5', [502.776, 191.401, 1.0]], ['2, k, 6', [515.956, 251.576, 1.0]], ['2, k, 7', [527.752, 305.971, 1.0]], ['2, k, 8', [466.096, 311.873, 1.0]], ['2, k, 9', [442.555, 311.842, 1.0]], ['2, k, 10', [436.691, 389.696, 1.0]], ['2, k, 11', [427.831, 461.644, 1.0]], ['2, k, 12', [491.024, 311.88, 1.0]], ['2, k, 13', [501.268, 392.546, 1.0]], ['2, k, 14', [510.099, 463.054, 1.0]], ['2, k, 15', [0.0, 0.0, 1.0]], ['2, k, 16', [0.0, 0.0, 1.0]], ['2, k, 17', [0.0, 0.0, 1.0]], ['2, k, 18', [480.744, 147.389, 1.0]], ['2, k, 19', [507.186, 488.064, 1.0]], ['2, k, 20', [517.467, 486.549, 1.0]], ['2, k, 21', [510.067, 466.072, 1.0]], ['2, k, 22', [423.437, 486.616, 1.0]], ['2, k, 23', [414.663, 482.215, 1.0]], ['2, k, 24', [429.328, 464.637, 1.0]]]
[['2, k, 0', [0.0, 0.0, 1.0]], ['2, k, 1', [466.055, 189.972, 1.0]], ['2, k, 2', [429.299, 191.386, 1.0]], ['2, k, 3', [417.653, 250.168, 1.0]], ['2, k, 4', [408.77, 307.459, 1.0]], ['2, k, 5', [504.239, 191.439, 1.0]], ['2, k, 6', [516.004, 251.574, 1.0]], ['2, k, 7', [527.745, 304.517, 1.0]], ['2, k, 8', [467.525, 313.291, 1.0]], ['2, k, 9', [442.606, 311.885, 1.0]], ['2, k, 10', [436.698, 391.141, 1.0]], ['2, k, 11', [427.837, 461.643, 1.0]], ['2, k, 12', [492.487, 313.293, 1.0]], ['2, k, 13', [501.286, 392.569, 1.0]], ['2, k, 14', [510.099, 463.052, 1.0]], ['2, k, 15', [0.0, 0.0, 1.0]], ['2, k, 16', [0.0, 0.0, 1.0]], ['2, k, 17', [0.0, 0.0, 1.0]], ['2, k, 18', [485.125, 145.936, 1.0]], ['2, k, 19', [507.191, 488.064, 1.0]], ['2, k, 20', [517.472, 486.549, 1.0]], ['2, k, 21', [510.06, 466.073, 1.0]], ['2, k, 22', [423.437, 486.62, 1.0]], ['2, k, 23', [414.665, 482.218, 1.0]], ['2, k, 24', [429.326, 464.631, 1.0]]]
[['2, k, 0', [474.856, 147.421, 1.0]], ['2, k, 1', [467.506, 191.4, 1.0]], ['2, k, 2', [429.337, 191.377, 1.0]], ['2, k, 3', [417.671, 250.184, 1.0]], ['2, k, 4', [410.245, 307.459, 1.0]], ['2, k, 5', [507.147, 192.861, 1.0]], ['2, k, 6', [517.424, 251.549, 1.0]], ['2, k, 7', [527.75, 301.568, 1.0]], ['2, k, 8', [467.529, 311.883, 1.0]], ['2, k, 9', [442.579, 311.861, 1.0]], ['2, k, 10', [438.097, 391.11, 1.0]], ['2, k, 11', [427.843, 461.637, 1.0]], ['2, k, 12', [493.93, 311.89, 1.0]], ['2, k, 13', [501.297, 392.573, 1.0]], ['2, k, 14', [510.101, 463.053, 1.0]], ['2, k, 15', [0.0, 0.0, 1.0]], ['2, k, 16', [480.716, 144.392, 1.0]], ['2, k, 17', [455.767, 147.414, 1.0]], ['2, k, 18', [488.088, 147.357, 1.0]], ['2, k, 19', [507.19, 488.061, 1.0]], ['2, k, 20', [517.472, 486.548, 1.0]], ['2, k, 21', [510.053, 466.078, 1.0]], ['2, k, 22', [423.435, 486.619, 1.0]], ['2, k, 23', [414.664, 482.215, 1.0]], ['2, k, 24', [429.337, 464.621, 1.0]]]
[['2, k, 0', [476.301, 148.815, 1.0]], ['2, k, 1', [467.539, 191.412, 1.0]], ['2, k, 2', [429.349, 191.386, 1.0]], ['2, k, 3', [419.03, 251.553, 1.0]], ['2, k, 4', [411.705, 308.873, 1.0]], ['2, k, 5', [508.6, 192.87, 1.0]], ['2, k, 6', [517.428, 248.705, 1.0]], ['2, k, 7', [529.171, 300.062, 1.0]], ['2, k, 8', [468.967, 311.886, 1.0]], ['2, k, 9', [444.02, 311.866, 1.0]], ['2, k, 10', [438.126, 391.132, 1.0]], ['2, k, 11', [427.843, 461.646, 1.0]], ['2, k, 12', [493.955, 311.897, 1.0]], ['2, k, 13', [501.297, 392.58, 1.0]], ['2, k, 14', [510.102, 463.069, 1.0]], ['2, k, 15', [0.0, 0.0, 1.0]], ['2, k, 16', [482.205, 144.403, 1.0]], ['2, k, 17', [455.781, 148.821, 1.0]], ['2, k, 18', [489.526, 147.372, 1.0]], ['2, k, 19', [507.193, 488.059, 1.0]], ['2, k, 20', [517.472, 486.546, 1.0]], ['2, k, 21', [510.058, 466.096, 1.0]], ['2, k, 22', [423.434, 486.618, 1.0]], ['2, k, 23', [414.664, 482.21, 1.0]], ['2, k, 24', [429.335, 464.625, 1.0]]]
[['2, k, 0', [0.0, 0.0, 1.0]], ['2, k, 1', [467.532, 191.412, 1.0]], ['2, k, 2', [429.349, 191.385, 1.0]], ['2, k, 3', [419.039, 251.558, 1.0]], ['2, k, 4', [411.733, 308.884, 1.0]], ['2, k, 5', [508.59, 192.884, 1.0]], ['2, k, 6', [517.45, 247.21, 1.0]], ['2, k, 7', [530.633, 297.146, 1.0]], ['2, k, 8', [468.961, 311.874, 1.0]], ['2, k, 9', [444.015, 311.85, 1.0]], ['2, k, 10', [438.131, 391.112, 1.0]], ['2, k, 11', [427.838, 461.661, 1.0]], ['2, k, 12', [493.948, 311.878, 1.0]], ['2, k, 13', [501.301, 391.177, 1.0]], ['2, k, 14', [510.105, 463.065, 1.0]], ['2, k, 15', [0.0, 0.0, 1.0]], ['2, k, 16', [0.0, 0.0, 1.0]], ['2, k, 17', [0.0, 0.0, 1.0]], ['2, k, 18', [488.116, 147.381, 1.0]], ['2, k, 19', [507.188, 488.052, 1.0]], ['2, k, 20', [517.469, 486.541, 1.0]], ['2, k, 21', [510.061, 466.092, 1.0]], ['2, k, 22', [423.432, 486.621, 1.0]], ['2, k, 23', [414.662, 482.218, 1.0]], ['2, k, 24', [429.323, 464.641, 1.0]]]
[['2, k, 0', [0.0, 0.0, 1.0]], ['2, k, 1', [468.969, 191.397, 1.0]], ['2, k, 2', [429.355, 189.968, 1.0]], ['2, k, 3', [419.043, 250.181, 1.0]], ['2, k, 4', [413.166, 308.888, 1.0]], ['2, k, 5', [508.619, 192.879, 1.0]], ['2, k, 6', [517.46, 244.276, 1.0]], ['2, k, 7', [527.747, 288.377, 1.0]], ['2, k, 8', [468.965, 311.849, 1.0]], ['2, k, 9', [444.0, 311.824, 1.0]], ['2, k, 10', [438.154, 389.682, 1.0]], ['2, k, 11', [427.836, 461.66, 1.0]], ['2, k, 12', [493.976, 311.86, 1.0]], ['2, k, 13', [501.308, 391.142, 1.0]], ['2, k, 14', [510.106, 463.063, 1.0]], ['2, k, 15', [0.0, 0.0, 1.0]], ['2, k, 16', [0.0, 0.0, 1.0]], ['2, k, 17', [0.0, 0.0, 1.0]], ['2, k, 18', [486.631, 147.402, 1.0]], ['2, k, 19', [507.189, 488.048, 1.0]], ['2, k, 20', [517.472, 485.165, 1.0]], ['2, k, 21', [510.061, 466.095, 1.0]], ['2, k, 22', [422.018, 486.629, 1.0]], ['2, k, 23', [414.659, 482.223, 1.0]], ['2, k, 24', [429.319, 464.641, 1.0]]]
