[['2, k, 0', [2.54919, 83.59368, 1.0]], ['2, k, 1', [4.245887610970589, 111.61732366441592, 1.0]], ['2, k, 2', [5.583444278010977, 132.7847192646575, 1.0]], ['2, k, 3', [5.97339549040181, 138.78922947294686, 1.0]], ['2, k, 4', [20.031287978657318, 132.9803811814749, 1.0]], ['2, k, 5', [36.651642729806966, 119.85394618739043, 1.0]], ['2, k, 6', [53.67801263991416, 131.60003428607845, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-9.802734834477855, 131.9824908474414, 1.0]], ['2, k, 9', [-23.997264232050483, 114.48057377819613, 1.0]], ['2, k, 10', [-39.66477622688078, 124.4519041356556, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [9.21303557068529, 83.09713098711366, 1.0]], ['2, k, 13', [10.323184020217258, 50.329704150896255, 1.0]], ['2, k, 14', [6.229277510448415, 9.440029737667857, 1.0]], ['2, k, 15', [4.801931932595588, 5.689853203450437, 1.0]], ['2, k, 16', [-4.181031022737711, 84.0052277281475, 1.0]], ['2, k, 17', [-11.364954336185122, 53.931626264433696, 1.0]], ['2, k, 18', [-12.435294728696954, 14.00582619851572, 1.0]], ['2, k, 19', [-14.408161637762033, 10.14713532020458, 1.0]], ['2, k, 20', [5.583444278010977, 132.7847192646575, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [2.63902, 83.66470666666667, 1.0]], ['2, k, 1', [4.3159146624650395, 111.62737699282343, 1.0]], ['2, k, 2', [5.641543902957479, 132.75865547325722, 1.0]], ['2, k, 3', [6.029156791127955, 138.75218987884125, 1.0]], ['2, k, 4', [20.057166206747077, 132.98478018060047, 1.0]], ['2, k, 5', [36.77014087100531, 119.83015511971688, 1.0]], ['2, k, 6', [53.641932396261254, 131.79044774163654, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-9.6853324490359, 131.98380972127794, 1.0]], ['2, k, 9', [-23.92807276577237, 114.47567609234265, 1.0]], ['2, k, 10', [-39.744585342234316, 124.1574219757535, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [9.307137379497792, 83.14761493419199, 1.0]], ['2, k, 13', [10.409959136897374, 50.251314990479564, 1.0]], ['2, k, 14', [6.285153040038992, 9.292739208823882, 1.0]], ['2, k, 15', [4.846579520654198, 5.53775497445748, 1.0]], ['2, k, 16', [-4.096909873346499, 84.09218885945697, 1.0]], ['2, k, 17', [-12.38543944792652, 55.54055812802035, 1.0]], ['2, k, 18', [-11.928187192613958, 16.000438483154362, 1.0]], ['2, k, 19', [-13.999703391566475, 12.132427159217412, 1.0]], ['2, k, 20', [5.641543902957479, 132.75865547325722, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [2.760434, 83.774624, 1.0]], ['2, k, 1', [4.402407379942434, 111.6634523369668, 1.0]], ['2, k, 2', [5.696796823610844, 132.74659504885872, 1.0]], ['2, k, 3', [6.075530998244902, 138.72690199592583, 1.0]], ['2, k, 4', [20.082451430146566, 132.9890154686757, 1.0]], ['2, k, 5', [36.83763906957696, 119.82764739226737, 1.0]], ['2, k, 6', [53.61404262873038, 131.97625820024996, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-9.666518556553333, 132.01832495683905, 1.0]], ['2, k, 9', [-23.796498432380375, 114.3634224268362, 1.0]], ['2, k, 10', [-39.73899718231027, 123.74573061121701, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [9.410664171428245, 83.22038838912759, 1.0]], ['2, k, 13', [10.613031613053405, 49.81645204618205, 1.0]], ['2, k, 14', [6.2297412024257754, 9.023407038271586, 1.0]], ['2, k, 15', [4.7504949403036045, 5.267141445560494, 1.0]], ['2, k, 16', [-3.9586563463976123, 84.23864470300123, 1.0]], ['2, k, 17', [-13.946300178951475, 57.57115053941441, 1.0]], ['2, k, 18', [-9.607723333054789, 18.14881503360231, 1.0]], ['2, k, 19', [-11.722651619127726, 14.32058163911642, 1.0]], ['2, k, 20', [5.696796823610844, 132.74659504885872, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [2.8811980000000004, 83.86245, 1.0]], ['2, k, 1', [4.459810927462854, 111.68398232578865, 1.0]], ['2, k, 2', [5.7173560134547365, 132.7204129581874, 1.0]], ['2, k, 3', [6.086018668822396, 138.68640687777562, 1.0]], ['2, k, 4', [20.050359934599967, 132.96816975523225, 1.0]], ['2, k, 5', [36.894783203409816, 119.90356622575622, 1.0]], ['2, k, 6', [53.5743779018748, 132.29881564638137, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-9.66645625053633, 132.02792361827323, 1.0]], ['2, k, 9', [-23.569984122271492, 114.14293949630269, 1.0]], ['2, k, 10', [-39.65065155735577, 123.19714647759346, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [9.518864706007058, 83.28526852063054, 1.0]], ['2, k, 13', [10.77641330414454, 49.43561964833722, 1.0]], ['2, k, 14', [6.110150145736336, 9.0168630911228, 1.0]], ['2, k, 15', [4.585714615647637, 5.268360231721293, 1.0]], ['2, k, 16', [-3.8334654371152936, 84.34967944102624, 1.0]], ['2, k, 17', [-15.569234991060705, 59.525726208282535, 1.0]], ['2, k, 18', [-3.764195942377743, 22.359371187725948, 1.0]], ['2, k, 19', [-5.491287995710343, 18.574368262614534, 1.0]], ['2, k, 20', [5.7173560134547365, 132.7204129581874, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [3.044292, 83.96155999999999, 1.0]], ['2, k, 1', [4.493082357296271, 111.71033568703234, 1.0]], ['2, k, 2', [5.683871795689648, 132.69958319771592, 1.0]], ['2, k, 3', [6.034847396070813, 138.651298357542, 1.0]], ['2, k, 4', [19.978435625841467, 132.94312020482812, 1.0]], ['2, k, 5', [36.88036179893538, 120.01277972662297, 1.0]], ['2, k, 6', [53.45158018973375, 132.71028906997404, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-9.736639723951654, 132.03919762948752, 1.0]], ['2, k, 9', [-23.330763048939254, 113.85432938510917, 1.0]], ['2, k, 10', [-39.61035877045926, 122.52911280902246, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [9.6784548629336, 83.37402449856359, 1.0]], ['2, k, 13', [11.00736626753483, 48.99283836648602, 1.0]], ['2, k, 14', [6.1232470807039805, 8.994238884785226, 1.0]], ['2, k, 15', [4.36610671666193, 3.7565367289747593, 1.0]], ['2, k, 16', [-3.648353072973648, 84.46231223436018, 1.0]], ['2, k, 17', [-18.540797339142262, 62.06808539397141, 1.0]], ['2, k, 18', [2.006473124691226, 28.796109576976463, 1.0]], ['2, k, 19', [0.9937282056456458, 24.976850288146064, 1.0]], ['2, k, 20', [5.683871795689648, 132.69958319771592, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [3.2524899999999994, 84.04094599999999, 1.0]], ['2, k, 1', [4.542435502111475, 111.72366300663441, 1.0]], ['2, k, 2', [5.652139148453836, 132.67222852194936, 1.0]], ['2, k, 3', [5.980866542433653, 138.61050808130346, 1.0]], ['2, k, 4', [19.912381710759227, 132.89887977436126, 1.0]], ['2, k, 5', [36.83051589554149, 120.1435836587398, 1.0]], ['2, k, 6', [53.33733508669862, 132.97266977553352, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-9.787989911773916, 132.04014782246696, 1.0]], ['2, k, 9', [-23.0220240927894, 113.65202640032344, 1.0]], ['2, k, 10', [-39.49503989245465, 122.06515048215084, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [9.884444160754441, 83.4492443444463, 1.0]], ['2, k, 13', [11.188967040262698, 48.79604991885237, 1.0]], ['2, k, 14', [6.1295705287188875, 8.889410168425414, 1.0]], ['2, k, 15', [4.389878808714752, 3.904392929424967, 1.0]], ['2, k, 16', [-3.427080032602594, 84.54935675238448, 1.0]], ['2, k, 17', [-20.495817286431265, 63.87130205163858, 1.0]], ['2, k, 18', [3.1613806389121315, 33.096286306635434, 1.0]], ['2, k, 19', [2.7558014124941477, 29.138214034209728, 1.0]], ['2, k, 20', [5.652139148453836, 132.67222852194936, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [3.495516, 84.095626, 1.0]], ['2, k, 1', [4.626910364268014, 111.72226640682292, 1.0]], ['2, k, 2', [5.651790297347466, 132.63553482316402, 1.0]], ['2, k, 3', [5.955998948736642, 138.56109822613834, 1.0]], ['2, k, 4', [19.865181304185143, 132.83368956826635, 1.0]], ['2, k, 5', [36.76123344368855, 120.26524487443223, 1.0]], ['2, k, 6', [53.253344361092715, 133.2252770236955, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-9.781133698939229, 132.0088674110346, 1.0]], ['2, k, 9', [-22.701261516576494, 113.46627423743529, 1.0]], ['2, k, 10', [-39.36207515232903, 121.69396771009954, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [10.11892974397141, 83.5047044824051, 1.0]], ['2, k, 13', [11.370703108254729, 48.83876789581454, 1.0]], ['2, k, 14', [6.158787266134175, 8.90302703792728, 1.0]], ['2, k, 15', [4.515312493526616, 4.411694942485388, 1.0]], ['2, k, 16', [-3.181684759758706, 84.60411845466409, 1.0]], ['2, k, 17', [-22.340271509558193, 65.6597096869042, 1.0]], ['2, k, 18', [4.752460039661049, 38.10980525935548, 1.0]], ['2, k, 19', [5.07384713897491, 33.97693273753663, 1.0]], ['2, k, 20', [5.651790297347466, 132.63553482316402, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [3.7758659999999997, 84.136712, 1.0]], ['2, k, 1', [4.772668675747644, 111.7182010634981, 1.0]], ['2, k, 2', [5.715872393440093, 132.60567593506232, 1.0]], ['2, k, 3', [5.998192859468528, 138.5216863279673, 1.0]], ['2, k, 4', [19.904628590661144, 132.78713794874497, 1.0]], ['2, k, 5', [36.775755751999256, 120.43015227692109, 1.0]], ['2, k, 6', [53.333299580549664, 133.53708790241015, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-9.714673975102878, 131.99158789522815, 1.0]], ['2, k, 9', [-22.4521103098306, 113.27139431301329, 1.0]], ['2, k, 10', [-39.32320661435296, 121.36785128222807, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [10.389720782750533, 83.54527748602176, 1.0]], ['2, k, 13', [11.571301637494212, 48.9755471732911, 1.0]], ['2, k, 14', [6.213698202285138, 8.87419485313935, 1.0]], ['2, k, 15', [4.603792614913718, 4.619320659163462, 1.0]], ['2, k, 16', [-2.8945254866443824, 84.64467990437352, 1.0]], ['2, k, 17', [-24.87615674015774, 68.19691346453627, 1.0]], ['2, k, 18', [4.524990890704647, 41.59989437638318, 1.0]], ['2, k, 19', [5.220225236404867, 37.28187205518536, 1.0]], ['2, k, 20', [5.715872393440093, 132.60567593506232, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [4.087976, 84.151678, 1.0]], ['2, k, 1', [4.987702449437174, 111.70218221053275, 1.0]], ['2, k, 2', [5.860369941207276, 132.57185369364495, 1.0]], ['2, k, 3', [6.1234421683716365, 138.47832673515433, 1.0]], ['2, k, 4', [20.03193968782629, 132.7315838214061, 1.0]], ['2, k, 5', [36.864501693727746, 120.60030222116448, 1.0]], ['2, k, 6', [53.470932330159954, 133.8054702021697, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-9.560190029998541, 131.9735586545097, 1.0]], ['2, k, 9', [-22.155218203509385, 113.12670899157442, 1.0]], ['2, k, 10', [-39.25307304917675, 121.22476093064867, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [10.681559866790654, 83.5490314734967, 1.0]], ['2, k, 13', [11.794480208180993, 49.2512178670508, 1.0]], ['2, k, 14', [6.282059941108038, 8.725016932385337, 1.0]], ['2, k, 15', [4.689947824700821, 4.3351194942219085, 1.0]], ['2, k, 16', [-2.5799049224508517, 84.66815270668052, 1.0]], ['2, k, 17', [-26.85930742496565, 70.93291543260659, 1.0]], ['2, k, 18', [4.570500148856894, 45.87505259000777, 1.0]], ['2, k, 19', [5.608576991427832, 41.37711097706765, 1.0]], ['2, k, 20', [5.860369941207276, 132.57185369364495, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [4.391246000000001, 84.13141399999999, 1.0]], ['2, k, 1', [5.216905717778656, 111.67495212069278, 1.0]], ['2, k, 2', [6.029051990911362, 132.53497220556767, 1.0]], ['2, k, 3', [6.274885813538841, 138.433262082937, 1.0]], ['2, k, 4', [20.151996432792316, 132.66797616921187, 1.0]], ['2, k, 5', [36.9575764707146, 120.72939731910488, 1.0]], ['2, k, 6', [53.601014837434846, 134.08510555200428, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-9.38607245110189, 131.94754345203228, 1.0]], ['2, k, 9', [-21.8560695008784, 113.04624646685266, 1.0]], ['2, k, 10', [-39.17614179215353, 121.18817434758073, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [10.961026938782041, 83.5207299580182, 1.0]], ['2, k, 13', [12.004532292243738, 49.64094219494899, 1.0]], ['2, k, 14', [6.363712916973011, 8.633042381738427, 1.0]], ['2, k, 15', [4.846795023984675, 3.796729783865591, 1.0]], ['2, k, 16', [-2.275504677602803, 84.64973975359446, 1.0]], ['2, k, 17', [-28.590815132007688, 74.147802625411, 1.0]], ['2, k, 18', [3.8172499370736652, 50.688221429291076, 1.0]], ['2, k, 19', [5.610530424214391, 45.765303978539215, 1.0]], ['2, k, 20', [6.029051990911362, 132.53497220556767, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [4.66543, 84.10819599999999, 1.0]], ['2, k, 1', [5.439014339936929, 111.65345758981042, 1.0]], ['2, k, 2', [6.205243120986819, 132.5074707726502, 1.0]], ['2, k, 3', [6.4374085181413925, 138.40058664201666, 1.0]], ['2, k, 4', [20.285654683993226, 132.61638236756906, 1.0]], ['2, k, 5', [37.06002436866807, 120.80682626735197, 1.0]], ['2, k, 6', [53.84781936853407, 134.3480125633259, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-9.232785691774275, 131.9322008153291, 1.0]], ['2, k, 9', [-21.64316284655669, 112.93901647511876, 1.0]], ['2, k, 10', [-39.1181346245144, 121.11923955309534, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [11.225130055142284, 83.49458611806978, 1.0]], ['2, k, 13', [12.216204429294596, 49.885604282348226, 1.0]], ['2, k, 14', [6.500219881862742, 8.586345597463279, 1.0]], ['2, k, 15', [4.903628949359204, 3.734615670084957, 1.0]], ['2, k, 16', [-1.993273929761762, 84.61961432703464, 1.0]], ['2, k, 17', [-29.79066739801421, 77.21304240380567, 1.0]], ['2, k, 18', [3.030705911588175, 55.143399221695354, 1.0]], ['2, k, 19', [5.40479000216432, 49.74783602272373, 1.0]], ['2, k, 20', [6.205243120986819, 132.5074707726502, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
