[[0, -0.1771124, 0.07736035, 2.09976, 1], [1, -0.1671286, 0.3995754, 2.044235, 1], [2, -0.1554371, 0.7077508, 1.976549, 1], [3, -0.1629854, 0.8479918, 1.949394, 1], [4, -0.3342767, 0.5859808, 1.985419, 1], [5, -0.3992905, 0.3337906, 2.026417, 1], [6, -0.3794124, 0.09901603, 1.977993, 1], [7, -0.3615683, 0.03092598, 1.949691, 1], [8, 0.02144319, 0.6177605, 2.02694, 1], [9, 0.08456162, 0.3426634, 2.096756, 1], [10, 0.1159117, 0.1137812, 2.072613, 1], [11, 0.1369458, 0.07127684, 2.050468, 1], [12, -0.2533886, 0.07697546, 2.048258, 1], [13, -0.311402, -0.3792857, 2.113513, 1], [14, -0.3624165, -0.7126673, 2.111598, 1], [15, -0.3926987, -0.7556632, 2.016411, 1], [16, -0.09435885, 0.0748427, 2.074667, 1], [17, -0.09252954, -0.3537278, 2.152788, 1], [18, -0.1337031, -0.6984282, 2.212113, 1], [19, -0.02762423, -0.747693, 2.184163, 1], [20, -0.15859, 0.6327223, 1.995666, 1], [21, -0.3701833, -0.03992803, 1.916582, 1], [22, -0.3306806, 0.007972344, 1.976044, 1], [23, 0.1512323, -0.005729869, 2.014039, 1], [24, 0.150348, 0.08719586, 2.00818, 1]]
[[0, -0.1760503, 0.07713002, 2.10056, 1], [1, -0.1654555, 0.3992297, 2.045033, 1], [2, -0.1533746, 0.7073848, 1.977166, 1], [3, -0.1618875, 0.8477022, 1.94973, 1], [4, -0.3313875, 0.5852311, 1.986807, 1], [5, -0.3986188, 0.333684, 2.026554, 1], [6, -0.379452, 0.1076907, 1.968483, 1], [7, -0.3715271, 0.04068343, 1.92595, 1], [8, 0.0234778, 0.6173941, 2.027454, 1], [9, 0.0862864, 0.3432999, 2.09729, 1], [10, 0.1163751, 0.1142664, 2.072688, 1], [11, 0.135103, 0.06960493, 2.052571, 1], [12, -0.252331, 0.07677172, 2.049406, 1], [13, -0.3107352, -0.3797747, 2.114829, 1], [14, -0.3625647, -0.712819, 2.111577, 1], [15, -0.3924732, -0.7559597, 2.016305, 1], [16, -0.09332404, 0.07460736, 2.075147, 1], [17, -0.09041259, -0.3527652, 2.154152, 1], [18, -0.1330418, -0.6977256, 2.212035, 1], [19, -0.02957786, -0.7484455, 2.182368, 1], [20, -0.1565987, 0.6323459, 1.99633, 1], [21, -0.3801794, -0.03860752, 1.891199, 1], [22, -0.3398192, 0.01584381, 1.969667, 1], [23, 0.1520342, -0.006072141, 2.033673, 1], [24, 0.1675974, 0.07374406, 2.006395, 1]]
[[0, -0.1743741, 0.07703469, 2.101927, 1], [1, -0.1635614, 0.3988877, 2.046208, 1], [2, -0.1514977, 0.7068894, 1.978052, 1], [3, -0.1586353, 0.8473305, 1.95099, 1], [4, -0.3286454, 0.5856824, 1.988589, 1], [5, -0.3978377, 0.3352496, 2.025362, 1], [6, -0.3867846, 0.1137399, 1.948024, 1], [7, -0.3862578, 0.04870124, 1.894956, 1], [8, 0.02634533, 0.6169178, 2.028425, 1], [9, 0.08855359, 0.3443348, 2.097783, 1], [10, 0.1164736, 0.1150394, 2.072765, 1], [11, 0.1369803, 0.07044808, 2.051314, 1], [12, -0.2507321, 0.07709742, 2.051023, 1], [13, -0.3093762, -0.3787088, 2.116104, 1], [14, -0.3624898, -0.7103199, 2.111959, 1], [15, -0.3916928, -0.7548641, 2.017528, 1], [16, -0.09159701, 0.07412468, 2.076265, 1], [17, -0.0892608, -0.3536822, 2.155973, 1], [18, -0.135057, -0.7004511, 2.209636, 1], [19, -0.027922, -0.748351, 2.17542, 1], [20, -0.1546981, 0.6318753, 1.997285, 1], [21, -0.3964836, -0.02893578, 1.857871, 1], [22, -0.3307152, 0.07463681, 1.873, 1], [23, 0.148717, -0.005846715, 2.055041, 1], [24, 0.1644503, 0.06337707, 2.006963, 1]]
[[0, -0.1725408, 0.07758027, 2.104377, 1], [1, -0.1612561, 0.3991188, 2.047922, 1], [2, -0.1487443, 0.7069044, 1.979114, 1], [3, -0.1550472, 0.8477295, 1.952962, 1], [4, -0.3248579, 0.5864882, 1.990079, 1], [5, -0.3975759, 0.3393592, 2.021526, 1], [6, -0.4034735, 0.1258159, 1.92207, 1], [7, -0.4019725, 0.06426076, 1.861753, 1], [8, 0.03090522, 0.6173908, 2.030596, 1], [9, 0.09094889, 0.3456992, 2.098183, 1], [10, 0.1164299, 0.1161336, 2.072724, 1], [11, 0.1362582, 0.06704802, 2.052166, 1], [12, -0.2488248, 0.07809518, 2.053671, 1], [13, -0.3086874, -0.37822, 2.118551, 1], [14, -0.3627232, -0.7091724, 2.11248, 1], [15, -0.3913387, -0.754235, 2.018179, 1], [16, -0.08992931, 0.0742508, 2.078463, 1], [17, -0.08883163, -0.3540763, 2.156983, 1], [18, -0.1349184, -0.7047101, 2.212027, 1], [19, -0.03139064, -0.7483569, 2.173865, 1], [20, -0.1520591, 0.6319341, 1.9985, 1], [21, -0.416766, -0.01943002, 1.813119, 1], [22, -0.3506187, 0.08615088, 1.8332, 1], [23, 0.1479991, -0.008081957, 2.060712, 1], [24, 0.1691048, 0.06643062, 2.006239, 1]]
[[0, -0.1710824, 0.07829072, 2.105591, 1], [1, -0.1578658, 0.3997146, 2.0495, 1], [2, -0.1428167, 0.7072652, 1.98097, 1], [3, -0.1499014, 0.8479748, 1.954929, 1], [4, -0.3210832, 0.5882351, 1.991159, 1], [5, -0.3996186, 0.3534039, 2.011237, 1], [6, -0.4346249, 0.1555709, 1.88673, 1], [7, -0.4246519, 0.08428816, 1.819976, 1], [8, 0.03405197, 0.6181909, 2.032101, 1], [9, 0.09412717, 0.3482638, 2.099115, 1], [10, 0.1163547, 0.1184367, 2.072207, 1], [11, 0.134538, 0.06683127, 2.048698, 1], [12, -0.2472847, 0.07911634, 2.055133, 1], [13, -0.3078708, -0.3771556, 2.119758, 1], [14, -0.3628025, -0.7097004, 2.111377, 1], [15, -0.391728, -0.7548952, 2.01741, 1], [16, -0.08862266, 0.07466391, 2.079417, 1], [17, -0.08779153, -0.3522235, 2.157342, 1], [18, -0.1356489, -0.704228, 2.210971, 1], [19, -0.02672255, -0.7459288, 2.189591, 1], [20, -0.1468037, 0.6323593, 2.000291, 1], [21, -0.43903, 0.005951106, 1.776953, 1], [22, -0.3769011, 0.1051517, 1.7765, 1], [23, 0.1452494, -0.0002464315, 2.046042, 1], [24, 0.1670445, 0.06397437, 2.00299, 1]]
[[0, -0.1687763, 0.0783462, 2.106883, 1], [1, -0.1546453, 0.3993292, 2.050848, 1], [2, -0.13914, 0.7064766, 1.982217, 1], [3, -0.1437049, 0.8483199, 1.957648, 1], [4, -0.316956, 0.5886061, 1.991368, 1], [5, -0.4034189, 0.360106, 2.000544, 1], [6, -0.4449834, 0.1670423, 1.870398, 1], [7, -0.458702, 0.0928901, 1.81286, 1], [8, 0.03796995, 0.6185452, 2.034205, 1], [9, 0.09673645, 0.3482381, 2.100639, 1], [10, 0.1168983, 0.1183562, 2.071869, 1], [11, 0.1333641, 0.06727233, 2.050596, 1], [12, -0.2448933, 0.07902876, 2.056411, 1], [13, -0.3071061, -0.3766289, 2.121598, 1], [14, -0.3626043, -0.7097612, 2.111233, 1], [15, -0.3916487, -0.7550173, 2.0174, 1], [16, -0.08650951, 0.07484345, 2.080672, 1], [17, -0.08680502, -0.3519333, 2.157841, 1], [18, -0.1355924, -0.7032628, 2.210775, 1], [19, -0.02865551, -0.7458476, 2.187105, 1], [20, -0.1431906, 0.6316595, 2.00157, 1], [21, -0.4749426, 0.02323188, 1.75252, 1], [22, -0.4371943, 0.1435021, 1.758945, 1], [23, 0.1490459, -0.008558398, 2.059693, 1], [24, 0.1694696, 0.06309371, 2.005583, 1]]
[[0, -0.166048, 0.07827373, 2.108435, 1], [1, -0.1513017, 0.3993762, 2.052523, 1], [2, -0.135529, 0.7067363, 1.983941, 1], [3, -0.1384555, 0.8486772, 1.960639, 1], [4, -0.314631, 0.5883781, 1.991483, 1], [5, -0.4093925, 0.3671945, 1.988456, 1], [6, -0.4648387, 0.1831895, 1.828679, 1], [7, -0.4820471, 0.1202904, 1.76472, 1], [8, 0.04111632, 0.6187705, 2.036387, 1], [9, 0.09890183, 0.3488535, 2.102187, 1], [10, 0.1171725, 0.1179467, 2.071864, 1], [11, 0.1337202, 0.06786595, 2.050584, 1], [12, -0.2422562, 0.07880046, 2.057899, 1], [13, -0.3058794, -0.3764229, 2.124325, 1], [14, -0.3616478, -0.7086576, 2.111952, 1], [15, -0.3909474, -0.7542463, 2.018557, 1], [16, -0.08380711, 0.07492553, 2.082247, 1], [17, -0.0853187, -0.3525102, 2.159211, 1], [18, -0.1366116, -0.7038565, 2.209893, 1], [19, -0.02742798, -0.742745, 2.197693, 1], [20, -0.1396168, 0.6318572, 2.003281, 1], [21, -0.4944001, 0.05886126, 1.695222, 1], [22, -0.4647967, 0.1778214, 1.700385, 1], [23, 0.1468351, -0.01052716, 2.049042, 1], [24, 0.1682118, 0.07251249, 2.007287, 1]]
[[0, -0.1616803, 0.0785156, 2.109961, 1], [1, -0.1479942, 0.3994756, 2.054036, 1], [2, -0.1332821, 0.7067704, 1.985408, 1], [3, -0.1331463, 0.8493309, 1.963258, 1], [4, -0.3124499, 0.5884133, 1.991369, 1], [5, -0.4152259, 0.3737092, 1.973413, 1], [6, -0.4742318, 0.2021621, 1.798526, 1], [7, -0.4951065, 0.1561146, 1.72486, 1], [8, 0.0451877, 0.6186208, 2.040264, 1], [9, 0.1011967, 0.3434332, 2.106341, 1], [10, 0.1176484, 0.1138396, 2.071454, 1], [11, 0.1340651, 0.06914723, 2.051646, 1], [12, -0.2379053, 0.07917316, 2.059026, 1], [13, -0.3053979, -0.3755398, 2.125446, 1], [14, -0.3606593, -0.7062861, 2.112261, 1], [15, -0.3901994, -0.7527305, 2.019809, 1], [16, -0.07956178, 0.07501975, 2.084154, 1], [17, -0.0846943, -0.352873, 2.159986, 1], [18, -0.13775, -0.7046949, 2.208698, 1], [19, -0.02817106, -0.7460089, 2.187849, 1], [20, -0.137115, 0.6319004, 2.004759, 1], [21, -0.5124092, 0.104442, 1.648276, 1], [22, -0.4772352, 0.2144652, 1.660214, 1], [23, 0.1485348, -0.006697053, 2.02754, 1], [24, 0.168911, 0.03844747, 2.074833, 1]]
[[0, -0.159556, 0.07877057, 2.110976, 1], [1, -0.1445017, 0.3997008, 2.055605, 1], [2, -0.1283853, 0.7069656, 1.987646, 1], [3, -0.1271236, 0.8503321, 1.966566, 1], [4, -0.3099158, 0.5894946, 1.991034, 1], [5, -0.4210865, 0.3842335, 1.956916, 1], [6, -0.4771634, 0.2313505, 1.766537, 1], [7, -0.4963074, 0.1929272, 1.692115, 1], [8, 0.0498218, 0.6185056, 2.044335, 1], [9, 0.1027902, 0.344898, 2.108505, 1], [10, 0.1174917, 0.1153239, 2.072243, 1], [11, 0.134146, 0.06986458, 2.052022, 1], [12, -0.2355254, 0.07972001, 2.059783, 1], [13, -0.3043188, -0.3751656, 2.127423, 1], [14, -0.3602011, -0.7061198, 2.112169, 1], [15, -0.3901115, -0.7527233, 2.020102, 1], [16, -0.07770658, 0.07499456, 2.085419, 1], [17, -0.08368497, -0.353753, 2.161226, 1], [18, -0.137309, -0.7055078, 2.208807, 1], [19, -0.02734224, -0.7478828, 2.177758, 1], [20, -0.1325606, 0.6321001, 2.006817, 1], [21, -0.5156088, 0.1474327, 1.62737, 1], [22, -0.4796736, 0.2512105, 1.632, 1], [23, 0.1601489, -0.003683514, 2.022284, 1], [24, 0.1000056, 0.03922829, 2.07, 1]]
[[0, -0.1556381, 0.078836, 2.112108, 1], [1, -0.1406982, 0.3999131, 2.0571, 1], [2, -0.1249556, 0.70735, 1.989475, 1], [3, -0.1220107, 0.8505662, 1.968433, 1], [4, -0.3074361, 0.589172, 1.99012, 1], [5, -0.4438633, 0.4108592, 1.910655, 1], [6, -0.4703311, 0.2528563, 1.734506, 1], [7, -0.4884884, 0.2251728, 1.658461, 1], [8, 0.05209931, 0.618454, 2.046157, 1], [9, 0.105692, 0.3483545, 2.111271, 1], [10, 0.116978, 0.1187934, 2.073011, 1], [11, 0.1338648, 0.06996845, 2.050072, 1], [12, -0.2315679, 0.07968945, 2.060357, 1], [13, -0.3040073, -0.3750336, 2.127751, 1], [14, -0.3600188, -0.7059038, 2.111654, 1], [15, -0.3900014, -0.7528872, 2.020021, 1], [16, -0.07395145, 0.07514646, 2.087104, 1], [17, -0.08261478, -0.3546964, 2.163272, 1], [18, -0.1371588, -0.7058131, 2.208865, 1], [19, -0.02769452, -0.7473461, 2.187963, 1], [20, -0.1290175, 0.632439, 2.008564, 1], [21, -0.5095665, 0.1793363, 1.594953, 1], [22, -0.4757809, 0.2804153, 1.599692, 1], [23, 0.1480309, 0.006219804, 2.033207, 1], [24, 0.09776618, 0.03308421, 2.071642, 1]]
[[0, -0.1526877, 0.07934924, 2.113324, 1], [1, -0.1376258, 0.400226, 2.058733, 1], [2, -0.1218876, 0.7074792, 1.991561, 1], [3, -0.1162087, 0.8513412, 1.971004, 1], [4, -0.3044642, 0.5892738, 1.989366, 1], [5, -0.4432364, 0.4134022, 1.908402, 1], [6, -0.4615079, 0.2819122, 1.701455, 1], [7, -0.4758398, 0.2520198, 1.634681, 1], [8, 0.05512443, 0.6186834, 2.048911, 1], [9, 0.1072761, 0.3460046, 2.113981, 1], [10, 0.1173593, 0.1167771, 2.072713, 1], [11, 0.1323955, 0.06928218, 2.050997, 1], [12, -0.2281065, 0.07982027, 2.061112, 1], [13, -0.3029841, -0.3746138, 2.128226, 1], [14, -0.3600697, -0.7077943, 2.114695, 1], [15, -0.3897211, -0.7523671, 2.020467, 1], [16, -0.07150327, 0.07601504, 2.088778, 1], [17, -0.08177434, -0.3552438, 2.164558, 1], [18, -0.1366048, -0.7086249, 2.211851, 1], [19, -0.02560061, -0.7474009, 2.189025, 1], [20, -0.1259352, 0.6326109, 2.010533, 1], [21, -0.4940568, 0.2035581, 1.551143, 1], [22, -0.4638329, 0.3091617, 1.586647, 1], [23, 0.1520084, -0.004564926, 2.03326, 1], [24, 0.1646048, 0.04260931, 2.074857, 1]]
