[['2, k, 0', [-0.09293559, -0.240907, 1.0]], ['2, k, 1', [-0.09287696, -0.03350064, 1.0]], ['2, k, 2', [-0.09378018, 0.1695655, 1.0]], ['2, k, 3', [-0.09696621, 0.2975496, 1.0]], ['2, k, 4', [-0.2665964, 0.1004802, 1.0]], ['2, k, 5', [-0.3819179, -0.09744111, 1.0]], ['2, k, 6', [-0.4455276, -0.2882394, 1.0]], ['2, k, 7', [-0.4457673, -0.3497356, 1.0]], ['2, k, 8', [0.06101786, 0.09601095, 1.0]], ['2, k, 9', [0.1090091, -0.06963636, 1.0]], ['2, k, 10', [0.1194378, -0.1731476, 1.0]], ['2, k, 11', [0.1007085, -0.2271097, 1.0]], ['2, k, 12', [-0.1745781, -0.2391994, 1.0]], ['2, k, 13', [-0.2054664, -0.310372, 1.0]], ['2, k, 14', [-0.2258824, -0.7001971, 1.0]], ['2, k, 15', [-0.1968377, -0.7510521, 1.0]], ['2, k, 16', [-0.009113683, -0.2366206, 1.0]], ['2, k, 17', [0.07582577, -0.334248, 1.0]], ['2, k, 18', [0.1003007, -0.7389688, 1.0]], ['2, k, 19', [0.1044872, -0.7951234, 1.0]], ['2, k, 20', [-0.09334288, 0.119341, 1.0]], ['2, k, 21', [-0.4542121, -0.4224082, 1.0]], ['2, k, 22', [-0.3917152, -0.3680192, 1.0]], ['2, k, 23', [0.08627543, -0.2546496, 1.0]], ['2, k, 24', [0.03803978, -0.2616542, 1.0]]]
[['2, k, 0', [-0.103769, -0.2408443, 1.0]], ['2, k, 1', [-0.09738017, -0.03348392, 1.0]], ['2, k, 2', [-0.0943973, 0.1695145, 1.0]], ['2, k, 3', [-0.09831047, 0.2967274, 1.0]], ['2, k, 4', [-0.266626, 0.1005927, 1.0]], ['2, k, 5', [-0.3812029, -0.0977656, 1.0]], ['2, k, 6', [-0.4365894, -0.2884226, 1.0]], ['2, k, 7', [-0.4391252, -0.3497183, 1.0]], ['2, k, 8', [0.06073955, 0.09599932, 1.0]], ['2, k, 9', [0.1076156, -0.07054576, 1.0]], ['2, k, 10', [0.1218385, -0.1827794, 1.0]], ['2, k, 11', [0.111508, -0.209801, 1.0]], ['2, k, 12', [-0.1851788, -0.2373762, 1.0]], ['2, k, 13', [-0.2054698, -0.3101151, 1.0]], ['2, k, 14', [-0.2260188, -0.7001703, 1.0]], ['2, k, 15', [-0.1968126, -0.7509506, 1.0]], ['2, k, 16', [-0.02008531, -0.2383631, 1.0]], ['2, k, 17', [0.07585496, -0.3406935, 1.0]], ['2, k, 18', [0.100379, -0.7391943, 1.0]], ['2, k, 19', [0.104575, -0.7957133, 1.0]], ['2, k, 20', [-0.0946784, 0.1192975, 1.0]], ['2, k, 21', [-0.4467957, -0.4227023, 1.0]], ['2, k, 22', [-0.3826607, -0.357973, 1.0]], ['2, k, 23', [0.1153861, -0.2433376, 1.0]], ['2, k, 24', [0.07399305, -0.2606575, 1.0]]]
[['2, k, 0', [-0.1063958, -0.2414368, 1.0]], ['2, k, 1', [-0.09966704, -0.03399483, 1.0]], ['2, k, 2', [-0.0952475, 0.1691526, 1.0]], ['2, k, 3', [-0.0988045, 0.2963453, 1.0]], ['2, k, 4', [-0.2666439, 0.1007671, 1.0]], ['2, k, 5', [-0.3803492, -0.09813271, 1.0]], ['2, k, 6', [-0.4308916, -0.2886737, 1.0]], ['2, k, 7', [-0.4382253, -0.3514811, 1.0]], ['2, k, 8', [0.05972474, 0.09578238, 1.0]], ['2, k, 9', [0.1018387, -0.06651276, 1.0]], ['2, k, 10', [0.1297387, -0.1754575, 1.0]], ['2, k, 11', [0.1356211, -0.1949393, 1.0]], ['2, k, 12', [-0.1880288, -0.2374883, 1.0]], ['2, k, 13', [-0.2055034, -0.3100491, 1.0]], ['2, k, 14', [-0.2262506, -0.7002051, 1.0]], ['2, k, 15', [-0.1969474, -0.751071, 1.0]], ['2, k, 16', [-0.02238967, -0.2393928, 1.0]], ['2, k, 17', [0.07542025, -0.3421876, 1.0]], ['2, k, 18', [0.1003545, -0.7392273, 1.0]], ['2, k, 19', [0.1046042, -0.7957426, 1.0]], ['2, k, 20', [-0.09596904, 0.1188874, 1.0]], ['2, k, 21', [-0.4509606, -0.4203624, 1.0]], ['2, k, 22', [-0.3828973, -0.3415705, 1.0]], ['2, k, 23', [0.1403477, -0.2384291, 1.0]], ['2, k, 24', [0.1662059, -0.2473773, 1.0]]]
[['2, k, 0', [-0.1028567, -0.2407263, 1.0]], ['2, k, 1', [-0.09943312, -0.0340248, 1.0]], ['2, k, 2', [-0.09582448, 0.1687144, 1.0]], ['2, k, 3', [-0.09962151, 0.2952055, 1.0]], ['2, k, 4', [-0.2666224, 0.1008173, 1.0]], ['2, k, 5', [-0.3802296, -0.09813409, 1.0]], ['2, k, 6', [-0.4294695, -0.2904287, 1.0]], ['2, k, 7', [-0.4335312, -0.3501292, 1.0]], ['2, k, 8', [0.05904725, 0.09627349, 1.0]], ['2, k, 9', [0.1038886, -0.05927974, 1.0]], ['2, k, 10', [0.1410276, -0.1705032, 1.0]], ['2, k, 11', [0.1526936, -0.1936421, 1.0]], ['2, k, 12', [-0.1844618, -0.2376621, 1.0]], ['2, k, 13', [-0.2055037, -0.3100005, 1.0]], ['2, k, 14', [-0.2263929, -0.7002031, 1.0]], ['2, k, 15', [-0.1969766, -0.7510143, 1.0]], ['2, k, 16', [-0.01866984, -0.2377091, 1.0]], ['2, k, 17', [0.07498729, -0.3448208, 1.0]], ['2, k, 18', [0.1003799, -0.7390807, 1.0]], ['2, k, 19', [0.1049629, -0.7955375, 1.0]], ['2, k, 20', [-0.09628528, 0.1186332, 1.0]], ['2, k, 21', [-0.4511107, -0.4186045, 1.0]], ['2, k, 22', [-0.3751367, -0.3648414, 1.0]], ['2, k, 23', [0.1633869, -0.2409824, 1.0]], ['2, k, 24', [0.1399905, -0.2435286, 1.0]]]
[['2, k, 0', [-0.1025337, -0.2410935, 1.0]], ['2, k, 1', [-0.09932014, -0.03416528, 1.0]], ['2, k, 2', [-0.09576352, 0.1685878, 1.0]], ['2, k, 3', [-0.1001795, 0.2945507, 1.0]], ['2, k, 4', [-0.2668832, 0.1005159, 1.0]], ['2, k, 5', [-0.3801241, -0.09866395, 1.0]], ['2, k, 6', [-0.4283167, -0.2910782, 1.0]], ['2, k, 7', [-0.4349715, -0.3519231, 1.0]], ['2, k, 8', [0.05840506, 0.0960186, 1.0]], ['2, k, 9', [0.1072122, -0.0496553, 1.0]], ['2, k, 10', [0.1485326, -0.1683234, 1.0]], ['2, k, 11', [0.1680928, -0.1816884, 1.0]], ['2, k, 12', [-0.1842175, -0.238216, 1.0]], ['2, k, 13', [-0.205672, -0.3098712, 1.0]], ['2, k, 14', [-0.2265218, -0.7002534, 1.0]], ['2, k, 15', [-0.197001, -0.7510177, 1.0]], ['2, k, 16', [-0.01827667, -0.2379415, 1.0]], ['2, k, 17', [0.07488281, -0.3447784, 1.0]], ['2, k, 18', [0.1006953, -0.7378566, 1.0]], ['2, k, 19', [0.1058415, -0.7962734, 1.0]], ['2, k, 20', [-0.09624612, 0.1185194, 1.0]], ['2, k, 21', [-0.4470613, -0.4188242, 1.0]], ['2, k, 22', [-0.376562, -0.3443075, 1.0]], ['2, k, 23', [0.1787812, -0.2340627, 1.0]], ['2, k, 24', [0.1475791, -0.2248173, 1.0]]]
[['2, k, 0', [-0.1107626, -0.23513, 1.0]], ['2, k, 1', [-0.1004528, -0.03336411, 1.0]], ['2, k, 2', [-0.09493507, 0.1678566, 1.0]], ['2, k, 3', [-0.1008196, 0.2940251, 1.0]], ['2, k, 4', [-0.2671464, 0.09967598, 1.0]], ['2, k, 5', [-0.3804785, -0.09947302, 1.0]], ['2, k, 6', [-0.428439, -0.2935145, 1.0]], ['2, k, 7', [-0.4342302, -0.3501143, 1.0]], ['2, k, 8', [0.05781546, 0.09620642, 1.0]], ['2, k, 9', [0.1095357, -0.05404758, 1.0]], ['2, k, 10', [0.1711672, -0.1317469, 1.0]], ['2, k, 11', [0.1814606, -0.1647131, 1.0]], ['2, k, 12', [-0.1902132, -0.2330688, 1.0]], ['2, k, 13', [-0.2056114, -0.3096379, 1.0]], ['2, k, 14', [-0.2265686, -0.7003853, 1.0]], ['2, k, 15', [-0.197123, -0.7511896, 1.0]], ['2, k, 16', [-0.02885026, -0.2313057, 1.0]], ['2, k, 17', [0.07480923, -0.3454734, 1.0]], ['2, k, 18', [0.1006003, -0.7383267, 1.0]], ['2, k, 19', [0.1061533, -0.7959333, 1.0]], ['2, k, 20', [-0.0959456, 0.1181872, 1.0]], ['2, k, 21', [-0.4507547, -0.4145695, 1.0]], ['2, k, 22', [-0.3915015, -0.3632424, 1.0]], ['2, k, 23', [0.1963755, -0.2158952, 1.0]], ['2, k, 24', [0.2134881, -0.1794111, 1.0]]]
[['2, k, 0', [-0.09018633, -0.2672071, 1.0]], ['2, k, 1', [-0.09803476, -0.03959377, 1.0]], ['2, k, 2', [-0.09539806, 0.1675777, 1.0]], ['2, k, 3', [-0.1013452, 0.2938418, 1.0]], ['2, k, 4', [-0.2671391, 0.09968151, 1.0]], ['2, k, 5', [-0.3804867, -0.09931944, 1.0]], ['2, k, 6', [-0.4257797, -0.2903571, 1.0]], ['2, k, 7', [-0.4309615, -0.3487121, 1.0]], ['2, k, 8', [0.05811274, 0.09000264, 1.0]], ['2, k, 9', [0.1283485, -0.03710434, 1.0]], ['2, k, 10', [0.1791406, -0.1282827, 1.0]], ['2, k, 11', [0.1966633, -0.1499748, 1.0]], ['2, k, 12', [-0.1725508, -0.2620891, 1.0]], ['2, k, 13', [-0.2045063, -0.3791576, 1.0]], ['2, k, 14', [-0.2285407, -0.7269624, 1.0]], ['2, k, 15', [-0.1904486, -0.7581486, 1.0]], ['2, k, 16', [-0.006389196, -0.2645231, 1.0]], ['2, k, 17', [0.0731719, -0.4195648, 1.0]], ['2, k, 18', [0.09849125, -0.7394429, 1.0]], ['2, k, 19', [0.1050953, -0.7877506, 1.0]], ['2, k, 20', [-0.0961431, 0.117578, 1.0]], ['2, k, 21', [-0.4463379, -0.4159603, 1.0]], ['2, k, 22', [-0.3724919, -0.3619578, 1.0]], ['2, k, 23', [0.2111447, -0.204834, 1.0]], ['2, k, 24', [0.2320021, -0.1589218, 1.0]]]
[['2, k, 0', [-0.09473206, -0.2630787, 1.0]], ['2, k, 1', [-0.09765077, -0.0405267, 1.0]], ['2, k, 2', [-0.09476909, 0.1673445, 1.0]], ['2, k, 3', [-0.1014024, 0.2937854, 1.0]], ['2, k, 4', [-0.2670664, 0.09982374, 1.0]], ['2, k, 5', [-0.380021, -0.09935629, 1.0]], ['2, k, 6', [-0.4247093, -0.2898724, 1.0]], ['2, k, 7', [-0.4301261, -0.34908, 1.0]], ['2, k, 8', [0.05827997, 0.09142672, 1.0]], ['2, k, 9', [0.1396286, -0.02658546, 1.0]], ['2, k, 10', [0.1959175, -0.1086748, 1.0]], ['2, k, 11', [0.2116171, -0.1270126, 1.0]], ['2, k, 12', [-0.1783662, -0.2579223, 1.0]], ['2, k, 13', [-0.2058765, -0.308056, 1.0]], ['2, k, 14', [-0.2269346, -0.7003154, 1.0]], ['2, k, 15', [-0.1970272, -0.750872, 1.0]], ['2, k, 16', [-0.009409266, -0.2611071, 1.0]], ['2, k, 17', [0.07700673, -0.3411684, 1.0]], ['2, k, 18', [0.1038611, -0.7464597, 1.0]], ['2, k, 19', [0.1067171, -0.8000441, 1.0]], ['2, k, 20', [-0.09543447, 0.1169987, 1.0]], ['2, k, 21', [-0.4381511, -0.4145685, 1.0]], ['2, k, 22', [-0.3827198, -0.3663703, 1.0]], ['2, k, 23', [0.2320514, -0.1773071, 1.0]], ['2, k, 24', [0.2487589, -0.1380657, 1.0]]]
[['2, k, 0', [-0.1034509, -0.2244116, 1.0]], ['2, k, 1', [-0.0986409, -0.0328661, 1.0]], ['2, k, 2', [-0.09477825, 0.1673449, 1.0]], ['2, k, 3', [-0.1015802, 0.2936042, 1.0]], ['2, k, 4', [-0.2672038, 0.09891434, 1.0]], ['2, k, 5', [-0.3799798, -0.1003532, 1.0]], ['2, k, 6', [-0.4206017, -0.2900553, 1.0]], ['2, k, 7', [-0.4273373, -0.3492969, 1.0]], ['2, k, 8', [0.05847276, 0.09246148, 1.0]], ['2, k, 9', [0.152342, -0.01892435, 1.0]], ['2, k, 10', [0.2122238, -0.09091501, 1.0]], ['2, k, 11', [0.2271163, -0.1019536, 1.0]], ['2, k, 12', [-0.1815326, -0.2217541, 1.0]], ['2, k, 13', [-0.2058931, -0.3081001, 1.0]], ['2, k, 14', [-0.2269496, -0.7002856, 1.0]], ['2, k, 15', [-0.1971005, -0.7509242, 1.0]], ['2, k, 16', [-0.02276329, -0.2214363, 1.0]], ['2, k, 17', [0.07624674, -0.3412474, 1.0]], ['2, k, 18', [0.1019009, -0.7330487, 1.0]], ['2, k, 19', [0.1059073, -0.7944939, 1.0]], ['2, k, 20', [-0.09555279, 0.1173068, 1.0]], ['2, k, 21', [-0.4437362, -0.4154046, 1.0]], ['2, k, 22', [-0.3718786, -0.3672479, 1.0]], ['2, k, 23', [0.2446473, -0.150353, 1.0]], ['2, k, 24', [0.2609264, -0.09737009, 1.0]]]
[['2, k, 0', [-0.08691218, -0.2601689, 1.0]], ['2, k, 1', [-0.09572623, -0.03736706, 1.0]], ['2, k, 2', [-0.09487791, 0.1674273, 1.0]], ['2, k, 3', [-0.1017574, 0.2937511, 1.0]], ['2, k, 4', [-0.2671625, 0.09887128, 1.0]], ['2, k, 5', [-0.3798071, -0.1004471, 1.0]], ['2, k, 6', [-0.418858, -0.2851776, 1.0]], ['2, k, 7', [-0.4252363, -0.3477782, 1.0]], ['2, k, 8', [0.05881584, 0.09240903, 1.0]], ['2, k, 9', [0.1638629, -0.01187953, 1.0]], ['2, k, 10', [0.2284711, -0.03875803, 1.0]], ['2, k, 11', [0.2459956, -0.08046498, 1.0]], ['2, k, 12', [-0.1683033, -0.2586589, 1.0]], ['2, k, 13', [-0.2042558, -0.3781594, 1.0]], ['2, k, 14', [-0.229368, -0.7260635, 1.0]], ['2, k, 15', [-0.1903207, -0.7576809, 1.0]], ['2, k, 16', [-0.00339024, -0.2553256, 1.0]], ['2, k, 17', [0.07305177, -0.4189385, 1.0]], ['2, k, 18', [0.1093694, -0.7639699, 1.0]], ['2, k, 19', [0.1073459, -0.8007952, 1.0]], ['2, k, 20', [-0.09554514, 0.117277, 1.0]], ['2, k, 21', [-0.4326595, -0.4137125, 1.0]], ['2, k, 22', [-0.3877394, -0.3654686, 1.0]], ['2, k, 23', [0.2435275, -0.1295269, 1.0]], ['2, k, 24', [0.28225, -0.1099384, 1.0]]]
[['2, k, 0', [-0.1071892, -0.2424093, 1.0]], ['2, k, 1', [-0.09718508, -0.03659808, 1.0]], ['2, k, 2', [-0.09493538, 0.1674509, 1.0]], ['2, k, 3', [-0.1017664, 0.2937778, 1.0]], ['2, k, 4', [-0.2672187, 0.09876085, 1.0]], ['2, k, 5', [-0.3793359, -0.1008143, 1.0]], ['2, k, 6', [-0.4178053, -0.2852274, 1.0]], ['2, k, 7', [-0.421946, -0.3432271, 1.0]], ['2, k, 8', [0.06108914, 0.09803254, 1.0]], ['2, k, 9', [0.1738223, -0.003659116, 1.0]], ['2, k, 10', [0.2488101, -0.06403881, 1.0]], ['2, k, 11', [0.2648234, -0.06296791, 1.0]], ['2, k, 12', [-0.1880338, -0.2381558, 1.0]], ['2, k, 13', [-0.2052604, -0.3080648, 1.0]], ['2, k, 14', [-0.2274126, -0.6999844, 1.0]], ['2, k, 15', [-0.1968373, -0.7503765, 1.0]], ['2, k, 16', [-0.02377349, -0.2405061, 1.0]], ['2, k, 17', [0.07681914, -0.3371831, 1.0]], ['2, k, 18', [0.1038608, -0.7435576, 1.0]], ['2, k, 19', [0.1077962, -0.8018172, 1.0]], ['2, k, 20', [-0.09569664, 0.1173363, 1.0]], ['2, k, 21', [-0.4213858, -0.4150439, 1.0]], ['2, k, 22', [-0.3746561, -0.3356283, 1.0]], ['2, k, 23', [0.2623883, -0.1016359, 1.0]], ['2, k, 24', [0.3028758, -0.08592933, 1.0]]]
