[[0, 0, 0, 0, 1.0], [1, 457.251, 308.915, 0.808641, 1.0], [2, 423.442, 307.431, 0.739443, 1.0], [3, 388.208, 345.551, 0.823715, 1.0], [4, 404.382, 379.344, 0.906975, 1.0], [5, 491.007, 310.3, 0.76885, 1.0], [6, 521.918, 342.693, 0.881098, 1.0], [7, 504.235, 377.946, 0.834696, 1.0], [8, 454.296, 413.197, 0.73653, 1.0], [9, 430.791, 411.712, 0.702719, 1.0], [10, 426.343, 486.644, 0.773774, 1.0], [11, 419.11, 536.591, 0.182141, 1.0], [12, 477.779, 414.67, 0.729119, 1.0], [13, 485.1, 488.044, 0.812548, 1.0], [14, 493.927, 536.593, 0.137383, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 0, 0, 0, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 496.853, 536.599, 0.0541986, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 422, 536.589, 0.0613867, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 457.252, 308.871, 0.786796, 1.0], [2, 423.466, 305.98, 0.728217, 1.0], [3, 388.191, 344.151, 0.814851, 1.0], [4, 404.388, 377.93, 0.895964, 1.0], [5, 489.586, 308.923, 0.765489, 1.0], [6, 521.922, 341.208, 0.874681, 1.0], [7, 504.227, 377.946, 0.834647, 1.0], [8, 454.305, 413.189, 0.735922, 1.0], [9, 430.808, 411.711, 0.699312, 1.0], [10, 426.349, 486.66, 0.761169, 1.0], [11, 420.509, 536.592, 0.119808, 1.0], [12, 477.781, 414.654, 0.720523, 1.0], [13, 483.667, 488.102, 0.782146, 1.0], [14, 493.952, 536.592, 0.12491, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 0, 0, 0, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 458.701, 308.905, 0.808686, 1.0], [2, 424.904, 304.523, 0.734883, 1.0], [3, 388.2, 345.621, 0.832896, 1.0], [4, 404.4, 379.353, 0.908367, 1.0], [5, 491.034, 310.346, 0.780138, 1.0], [6, 521.905, 344.1, 0.881326, 1.0], [7, 504.239, 377.949, 0.827546, 1.0], [8, 454.28, 413.199, 0.731731, 1.0], [9, 429.384, 413.165, 0.713221, 1.0], [10, 424.907, 488.069, 0.761801, 1.0], [11, 420.529, 536.595, 0.0996879, 1.0], [12, 477.788, 414.648, 0.723762, 1.0], [13, 485.143, 488.124, 0.812903, 1.0], [14, 493.971, 536.594, 0.110971, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 442.538, 276.569, 0.0814057, 1.0], [18, 0, 0, 0, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 455.777, 308.93, 0.829579, 1.0], [2, 420.512, 307.453, 0.750903, 1.0], [3, 386.769, 345.569, 0.82344, 1.0], [4, 404.383, 377.949, 0.905677, 1.0], [5, 491, 310.328, 0.775897, 1.0], [6, 521.906, 344.124, 0.886122, 1.0], [7, 504.233, 377.946, 0.833955, 1.0], [8, 454.289, 414.602, 0.738835, 1.0], [9, 430.791, 413.151, 0.706658, 1.0], [10, 426.344, 486.627, 0.776739, 1.0], [11, 420.51, 536.591, 0.194689, 1.0], [12, 477.768, 414.662, 0.732578, 1.0], [13, 485.103, 488.058, 0.81011, 1.0], [14, 493.924, 536.593, 0.132566, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 0, 0, 0, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 496.859, 536.599, 0.0521549, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 423.437, 536.59, 0.0672926, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 458.69, 308.894, 0.787329, 1.0], [2, 424.924, 304.504, 0.729882, 1.0], [3, 388.213, 344.115, 0.794069, 1.0], [4, 404.37, 376.464, 0.889706, 1.0], [5, 491.017, 310.355, 0.765001, 1.0], [6, 523.266, 342.691, 0.882547, 1.0], [7, 504.25, 377.931, 0.82992, 1.0], [8, 454.324, 414.607, 0.731025, 1.0], [9, 430.824, 413.15, 0.694741, 1.0], [10, 424.937, 488.073, 0.753618, 1.0], [11, 420.499, 536.593, 0.0924681, 1.0], [12, 477.799, 414.667, 0.721199, 1.0], [13, 483.682, 488.113, 0.772102, 1.0], [14, 493.965, 536.593, 0.110301, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 0, 0, 0, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 457.255, 308.884, 0.793106, 1.0], [2, 423.46, 304.517, 0.734828, 1.0], [3, 388.181, 345.606, 0.828683, 1.0], [4, 405.774, 377.932, 0.901836, 1.0], [5, 491.02, 310.323, 0.761521, 1.0], [6, 521.908, 342.669, 0.880125, 1.0], [7, 504.25, 377.955, 0.83065, 1.0], [8, 454.283, 413.198, 0.734461, 1.0], [9, 429.39, 413.152, 0.711371, 1.0], [10, 424.949, 488.13, 0.739517, 1.0], [11, 420.507, 536.593, 0.058701, 1.0], [12, 477.792, 414.657, 0.721402, 1.0], [13, 485.12, 489.549, 0.777315, 1.0], [14, 495.381, 536.595, 0.0731133, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 0, 0, 0, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 457.263, 308.887, 0.792126, 1.0], [2, 424.91, 304.5, 0.735497, 1.0], [3, 386.734, 344.108, 0.806021, 1.0], [4, 404.403, 377.907, 0.901438, 1.0], [5, 491.016, 310.327, 0.762237, 1.0], [6, 521.903, 344.124, 0.8866, 1.0], [7, 504.22, 379.353, 0.83802, 1.0], [8, 454.28, 414.615, 0.739795, 1.0], [9, 430.777, 413.16, 0.706795, 1.0], [10, 424.913, 488.087, 0.753704, 1.0], [11, 421.984, 536.592, 0.114937, 1.0], [12, 476.407, 416.059, 0.735939, 1.0], [13, 485.096, 488.092, 0.801704, 1.0], [14, 493.964, 536.593, 0.105503, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 0, 0, 0, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 458.694, 307.461, 0.77941, 1.0], [2, 426.355, 301.603, 0.761116, 1.0], [3, 386.758, 342.697, 0.798804, 1.0], [4, 404.383, 376.452, 0.89906, 1.0], [5, 491.012, 310.348, 0.771472, 1.0], [6, 523.265, 342.677, 0.880414, 1.0], [7, 504.227, 379.341, 0.838929, 1.0], [8, 454.351, 413.189, 0.725029, 1.0], [9, 430.859, 411.707, 0.687283, 1.0], [10, 424.933, 488.047, 0.756921, 1.0], [11, 419.108, 536.594, 0.0906832, 1.0], [12, 477.821, 414.649, 0.709873, 1.0], [13, 485.11, 489.526, 0.771364, 1.0], [14, 493.956, 536.594, 0.0931182, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 0, 0, 0, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 458.679, 308.875, 0.788877, 1.0], [2, 424.911, 303.033, 0.742505, 1.0], [3, 386.756, 344.162, 0.810661, 1.0], [4, 404.42, 376.488, 0.889192, 1.0], [5, 491.032, 310.357, 0.752036, 1.0], [6, 521.879, 344.139, 0.889143, 1.0], [7, 502.796, 379.369, 0.842073, 1.0], [8, 454.314, 414.601, 0.728062, 1.0], [9, 430.775, 413.151, 0.698906, 1.0], [10, 424.895, 489.557, 0.711021, 1.0], [11, 420.537, 536.592, 0.0553854, 1.0], [12, 477.824, 414.663, 0.708726, 1.0], [13, 485.101, 489.553, 0.763159, 1.0], [14, 493.953, 536.595, 0.0687864, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 0, 0, 0, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 458.697, 308.867, 0.786652, 1.0], [2, 424.947, 303.04, 0.748479, 1.0], [3, 385.297, 342.689, 0.807276, 1.0], [4, 404.395, 377.915, 0.903007, 1.0], [5, 492.473, 310.341, 0.754568, 1.0], [6, 521.892, 344.136, 0.88757, 1.0], [7, 504.222, 379.351, 0.838816, 1.0], [8, 454.322, 413.2, 0.734408, 1.0], [9, 430.807, 411.721, 0.704331, 1.0], [10, 426.342, 488.049, 0.760705, 1.0], [11, 420.538, 536.592, 0.124394, 1.0], [12, 477.816, 414.665, 0.718956, 1.0], [13, 485.086, 488.069, 0.804826, 1.0], [14, 493.952, 536.595, 0.0870616, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 0, 0, 0, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 457.226, 308.882, 0.798, 1.0], [2, 423.431, 304.477, 0.733485, 1.0], [3, 385.311, 344.136, 0.812892, 1.0], [4, 404.377, 376.479, 0.897655, 1.0], [5, 491.008, 310.356, 0.771969, 1.0], [6, 521.92, 342.675, 0.880278, 1.0], [7, 504.225, 377.941, 0.831852, 1.0], [8, 454.329, 414.622, 0.73781, 1.0], [9, 430.818, 413.169, 0.701328, 1.0], [10, 424.91, 488.087, 0.756034, 1.0], [11, 420.534, 536.593, 0.0869058, 1.0], [12, 477.821, 416.065, 0.719009, 1.0], [13, 485.085, 488.146, 0.764856, 1.0], [14, 493.976, 536.593, 0.0859772, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 0, 0, 0, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 457.222, 307.463, 0.792017, 1.0], [2, 422.014, 304.495, 0.749101, 1.0], [3, 385.302, 345.578, 0.834164, 1.0], [4, 404.396, 377.919, 0.899724, 1.0], [5, 489.596, 310.31, 0.782323, 1.0], [6, 521.902, 342.657, 0.879261, 1.0], [7, 502.776, 379.365, 0.852327, 1.0], [8, 454.352, 414.604, 0.7307, 1.0], [9, 430.841, 413.162, 0.699504, 1.0], [10, 424.911, 488.101, 0.742909, 1.0], [11, 420.506, 536.592, 0.0685231, 1.0], [12, 477.841, 414.662, 0.719032, 1.0], [13, 485.104, 488.148, 0.777857, 1.0], [14, 493.969, 536.594, 0.0799521, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 439.658, 275.129, 0.129688, 1.0], [18, 471.921, 270.743, 0.0865141, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 455.753, 308.928, 0.82469, 1.0], [2, 419.102, 307.417, 0.746515, 1.0], [3, 385.269, 344.181, 0.832107, 1.0], [4, 404.409, 377.949, 0.908651, 1.0], [5, 491.023, 310.35, 0.759524, 1.0], [6, 521.89, 342.669, 0.875472, 1.0], [7, 504.222, 377.943, 0.833422, 1.0], [8, 454.293, 414.616, 0.74562, 1.0], [9, 430.775, 413.174, 0.713465, 1.0], [10, 424.921, 488.049, 0.755197, 1.0], [11, 420.529, 536.593, 0.120824, 1.0], [12, 477.795, 416.056, 0.730019, 1.0], [13, 485.081, 488.056, 0.807836, 1.0], [14, 493.944, 536.593, 0.103483, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 0, 0, 0, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 455.792, 308.862, 0.794167, 1.0], [2, 422.002, 304.509, 0.741553, 1.0], [3, 385.271, 345.549, 0.83033, 1.0], [4, 404.417, 377.953, 0.908022, 1.0], [5, 489.581, 310.301, 0.764858, 1.0], [6, 521.905, 341.225, 0.876267, 1.0], [7, 504.216, 377.918, 0.826918, 1.0], [8, 454.315, 414.621, 0.748131, 1.0], [9, 430.8, 413.178, 0.714013, 1.0], [10, 426.357, 488.079, 0.766198, 1.0], [11, 420.521, 536.593, 0.0867752, 1.0], [12, 477.809, 416.062, 0.731274, 1.0], [13, 482.208, 488.149, 0.754886, 1.0], [14, 493.975, 536.593, 0.0872219, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 0, 0, 0, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 457.215, 308.868, 0.793912, 1.0], [2, 422.015, 304.527, 0.73692, 1.0], [3, 385.286, 345.612, 0.841548, 1.0], [4, 405.773, 379.355, 0.914185, 1.0], [5, 490.994, 310.301, 0.762686, 1.0], [6, 521.852, 342.658, 0.869568, 1.0], [7, 504.211, 377.906, 0.823287, 1.0], [8, 454.315, 414.645, 0.739235, 1.0], [9, 430.812, 414.604, 0.705259, 1.0], [10, 426.361, 488.116, 0.738232, 1.0], [11, 419.099, 536.592, 0.063731, 1.0], [12, 477.808, 416.088, 0.728304, 1.0], [13, 485.125, 489.576, 0.76541, 1.0], [14, 495.392, 536.595, 0.0638324, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 0, 0, 0, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 455.802, 308.889, 0.797224, 1.0], [2, 423.439, 305.96, 0.736774, 1.0], [3, 383.855, 345.56, 0.84241, 1.0], [4, 404.43, 379.388, 0.924223, 1.0], [5, 491.01, 310.322, 0.753956, 1.0], [6, 521.877, 342.687, 0.877107, 1.0], [7, 502.803, 377.923, 0.827666, 1.0], [8, 454.335, 416.072, 0.752143, 1.0], [9, 430.851, 414.649, 0.712643, 1.0], [10, 426.342, 488.044, 0.765721, 1.0], [11, 420.504, 536.592, 0.117091, 1.0], [12, 477.818, 416.121, 0.743, 1.0], [13, 485.089, 488.067, 0.80536, 1.0], [14, 493.952, 536.593, 0.112935, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 0, 0, 0, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 457.224, 308.901, 0.793639, 1.0], [2, 420.558, 305.953, 0.730083, 1.0], [3, 385.264, 345.597, 0.848342, 1.0], [4, 404.409, 377.957, 0.907912, 1.0], [5, 491.045, 310.353, 0.750583, 1.0], [6, 521.896, 341.221, 0.871607, 1.0], [7, 505.686, 376.467, 0.820793, 1.0], [8, 454.35, 414.607, 0.736619, 1.0], [9, 432.249, 413.169, 0.699114, 1.0], [10, 426.4, 488.073, 0.772561, 1.0], [11, 419.089, 536.593, 0.108998, 1.0], [12, 477.833, 414.659, 0.718808, 1.0], [13, 482.223, 488.13, 0.761989, 1.0], [14, 495.39, 536.595, 0.0839582, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 0, 0, 0, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 457.215, 308.89, 0.799153, 1.0], [2, 423.444, 305.993, 0.733692, 1.0], [3, 385.295, 345.617, 0.836596, 1.0], [4, 405.805, 379.359, 0.912517, 1.0], [5, 489.57, 308.932, 0.758416, 1.0], [6, 521.885, 336.866, 0.884946, 1.0], [7, 504.244, 376.468, 0.814506, 1.0], [8, 454.34, 414.626, 0.735196, 1.0], [9, 430.848, 413.2, 0.700079, 1.0], [10, 426.38, 488.076, 0.75126, 1.0], [11, 420.53, 536.591, 0.0950456, 1.0], [12, 477.823, 416.057, 0.724241, 1.0], [13, 485.123, 489.592, 0.754149, 1.0], [14, 495.398, 536.595, 0.0681504, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 0, 0, 0, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 455.805, 308.873, 0.786994, 1.0], [2, 423.436, 305.99, 0.736555, 1.0], [3, 383.846, 345.592, 0.853959, 1.0], [4, 405.774, 379.414, 0.933851, 1.0], [5, 490.992, 308.906, 0.74819, 1.0], [6, 521.863, 341.192, 0.862425, 1.0], [7, 504.249, 376.437, 0.814828, 1.0], [8, 455.776, 414.646, 0.730036, 1.0], [9, 432.289, 413.194, 0.690357, 1.0], [10, 426.356, 486.63, 0.76554, 1.0], [11, 420.51, 536.59, 0.176171, 1.0], [12, 479.277, 416.086, 0.711524, 1.0], [13, 485.125, 488.054, 0.818188, 1.0], [14, 493.956, 536.594, 0.106479, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 0, 0, 0, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 423.444, 536.588, 0.0612382, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 457.237, 308.901, 0.791841, 1.0], [2, 421.981, 305.967, 0.732988, 1.0], [3, 383.851, 345.614, 0.857109, 1.0], [4, 405.794, 379.394, 0.92316, 1.0], [5, 492.47, 310.342, 0.751633, 1.0], [6, 521.905, 339.768, 0.865063, 1.0], [7, 505.679, 376.442, 0.818901, 1.0], [8, 455.769, 413.168, 0.72354, 1.0], [9, 432.284, 411.707, 0.688206, 1.0], [10, 426.409, 486.635, 0.789024, 1.0], [11, 419.04, 536.592, 0.138069, 1.0], [12, 479.255, 414.622, 0.703653, 1.0], [13, 485.113, 488.098, 0.802427, 1.0], [14, 493.963, 536.596, 0.0802239, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 0, 0, 0, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
