[[0, 0.03872, -0.395325, 3.23166, 1.0], [1, 0.0343227, -0.0878335, 3.21061, 1.0], [2, 0.0298699, 0.213832, 3.17651, 1.0], [3, 0.0369122, 0.358439, 3.15507, 1.0], [4, -0.135593, 0.116905, 3.16879, 1.0], [5, -0.203056, -0.0972666, 3.05324, 1.0], [6, -0.197275, -0.292652, 2.90633, 1.0], [7, -0.194371, -0.36438, 2.85016, 1.0], [8, 0.200765, 0.115406, 3.18046, 1.0], [9, 0.294426, -0.0666905, 3.0727, 1.0], [10, 0.303253, -0.258455, 2.87894, 1.0], [11, 0.293699, -0.329779, 2.82629, 1.0], [12, -0.0382258, -0.390549, 3.19137, 1.0], [13, -0.000739732, -0.893635, 3.34878, 1.0], [14, -0.0553744, -1.22342, 3.28546, 1.0], [15, -0.0258942, -1.27637, 3.14844, 1.0], [16, 0.114787, -0.391193, 3.19913, 1.0], [17, 0.0601189, -0.917841, 3.35651, 1.0], [18, 0.148008, -1.24919, 3.23842, 1.0], [19, 0.174438, -1.29102, 3.06641, 1.0], [20, 0.0309969, 0.139214, 3.18742, 1.0], [21, -0.179226, -0.434649, 2.81623, 1.0], [22, -0.233243, -0.351397, 2.81022, 1.0], [23, 0.279766, -0.387911, 2.79261, 1.0], [24, 0.333567, -0.31786, 2.79973, 1.0]]
[[0, 0.0390455, -0.397656, 3.23274, 1.0], [1, 0.0345529, -0.0884167, 3.2109, 1.0], [2, 0.030041, 0.21384, 3.17649, 1.0], [3, 0.0370103, 0.358456, 3.15539, 1.0], [4, -0.135487, 0.116964, 3.16889, 1.0], [5, -0.206388, -0.085156, 3.05429, 1.0], [6, -0.200102, -0.278263, 2.88547, 1.0], [7, -0.198771, -0.342211, 2.81833, 1.0], [8, 0.200618, 0.115486, 3.18043, 1.0], [9, 0.293271, -0.0589626, 3.06774, 1.0], [10, 0.303064, -0.244184, 2.86865, 1.0], [11, 0.298159, -0.307159, 2.80162, 1.0], [12, -0.0379196, -0.392787, 3.19215, 1.0], [13, -0.00109212, -0.892186, 3.34853, 1.0], [14, -0.0479529, -1.24692, 3.26895, 1.0], [15, -0.0481814, -1.28276, 3.13564, 1.0], [16, 0.115125, -0.393567, 3.2004, 1.0], [17, 0.0736075, -0.918119, 3.35659, 1.0], [18, 0.148322, -1.2488, 3.23827, 1.0], [19, 0.151715, -1.29177, 3.0861, 1.0], [20, 0.0311478, 0.139142, 3.18748, 1.0], [21, -0.180581, -0.402147, 2.78362, 1.0], [22, -0.237258, -0.341922, 2.7933, 1.0], [23, 0.286191, -0.37119, 2.76958, 1.0], [24, 0.336477, -0.293423, 2.77419, 1.0]]
[[0, 0.0383107, -0.379197, 3.22939, 1.0], [1, 0.0338707, -0.0842724, 3.20925, 1.0], [2, 0.0297627, 0.213754, 3.17579, 1.0], [3, 0.0366734, 0.358485, 3.15441, 1.0], [4, -0.136411, 0.118467, 3.16916, 1.0], [5, -0.209078, -0.0789512, 3.04967, 1.0], [6, -0.205384, -0.254541, 2.85579, 1.0], [7, -0.199683, -0.320838, 2.78717, 1.0], [8, 0.199135, 0.115355, 3.17926, 1.0], [9, 0.293335, -0.0450829, 3.06595, 1.0], [10, 0.305276, -0.206817, 2.8562, 1.0], [11, 0.299251, -0.283249, 2.77711, 1.0], [12, -0.0386455, -0.372369, 3.18977, 1.0], [13, -0.00340927, -0.894483, 3.34817, 1.0], [14, -0.0481354, -1.24686, 3.26627, 1.0], [15, -0.0413374, -1.2822, 3.13532, 1.0], [16, 0.114404, -0.377366, 3.19679, 1.0], [17, 0.081611, -0.919893, 3.35694, 1.0], [18, 0.148304, -1.24867, 3.23796, 1.0], [19, 0.130598, -1.29391, 3.09529, 1.0], [20, 0.0308417, 0.139399, 3.18662, 1.0], [21, -0.177881, -0.37446, 2.74738, 1.0], [22, -0.242389, -0.321247, 2.76006, 1.0], [23, 0.293523, -0.340965, 2.73853, 1.0], [24, 0.338292, -0.280117, 2.7505, 1.0]]
[[0, 0.0383495, -0.381781, 3.22971, 1.0], [1, 0.0338623, -0.0843276, 3.20905, 1.0], [2, 0.029726, 0.213753, 3.17568, 1.0], [3, 0.0367921, 0.358743, 3.15425, 1.0], [4, -0.136323, 0.118562, 3.16878, 1.0], [5, -0.208445, -0.0644756, 3.04135, 1.0], [6, -0.209865, -0.22778, 2.82786, 1.0], [7, -0.20411, -0.289177, 2.76202, 1.0], [8, 0.198611, 0.11565, 3.17795, 1.0], [9, 0.297544, -0.0592685, 2.99955, 1.0], [10, 0.292265, -0.232468, 2.78859, 1.0], [11, 0.300969, -0.257795, 2.75099, 1.0], [12, -0.0385695, -0.375858, 3.19022, 1.0], [13, -0.00400417, -0.894727, 3.34804, 1.0], [14, -0.05876, -1.23842, 3.26053, 1.0], [15, -0.0307059, -1.27802, 3.14255, 1.0], [16, 0.114414, -0.379227, 3.19721, 1.0], [17, 0.0819369, -0.919885, 3.35625, 1.0], [18, 0.146499, -1.24046, 3.24127, 1.0], [19, 0.118152, -1.29326, 3.11592, 1.0], [20, 0.0308103, 0.139415, 3.18647, 1.0], [21, -0.186401, -0.341272, 2.71559, 1.0], [22, -0.250053, -0.27419, 2.72222, 1.0], [23, 0.278737, -0.314716, 2.6961, 1.0], [24, 0.343487, -0.273655, 2.7202, 1.0]]
[[0, 0.0392887, -0.368813, 3.22634, 1.0], [1, 0.0343447, -0.0792601, 3.20827, 1.0], [2, 0.0297925, 0.213772, 3.17565, 1.0], [3, 0.0365194, 0.359056, 3.15359, 1.0], [4, -0.136158, 0.118611, 3.16827, 1.0], [5, -0.214709, -0.0447192, 2.98444, 1.0], [6, -0.212905, -0.188684, 2.82265, 1.0], [7, -0.20498, -0.25778, 2.74076, 1.0], [8, 0.197161, 0.116992, 3.17722, 1.0], [9, 0.298052, -0.0517873, 2.99681, 1.0], [10, 0.303781, -0.172446, 2.79458, 1.0], [11, 0.304764, -0.225988, 2.73282, 1.0], [12, -0.0376345, -0.365125, 3.18661, 1.0], [13, -0.00445453, -0.895318, 3.34752, 1.0], [14, -0.111837, -1.22318, 3.28878, 1.0], [15, -0.0468281, -1.27328, 3.13642, 1.0], [16, 0.115333, -0.364051, 3.19457, 1.0], [17, 0.0839554, -0.910756, 3.35268, 1.0], [18, 0.14652, -1.24258, 3.24257, 1.0], [19, 0.0904263, -1.28347, 3.08175, 1.0], [20, 0.0309182, 0.139967, 3.18634, 1.0], [21, -0.19471, -0.311611, 2.69306, 1.0], [22, -0.238834, -0.27033, 2.70467, 1.0], [23, 0.2995, -0.277096, 2.68903, 1.0], [24, 0.342461, -0.225114, 2.6978, 1.0]]
[[0, 0.0386424, -0.37248, 3.22711, 1.0], [1, 0.0342797, -0.079248, 3.20807, 1.0], [2, 0.0297274, 0.214186, 3.17563, 1.0], [3, 0.0366064, 0.359496, 3.15394, 1.0], [4, -0.135761, 0.118389, 3.16743, 1.0], [5, -0.217254, -0.0236457, 3.00948, 1.0], [6, -0.209303, -0.179632, 2.77972, 1.0], [7, -0.206482, -0.228419, 2.71158, 1.0], [8, 0.19717, 0.116979, 3.17692, 1.0], [9, 0.298926, -0.0333659, 2.98777, 1.0], [10, 0.312085, -0.14318, 2.78839, 1.0], [11, 0.305268, -0.199542, 2.70717, 1.0], [12, -0.0381761, -0.368555, 3.18748, 1.0], [13, -0.00709299, -0.895641, 3.34703, 1.0], [14, -0.0621486, -1.21831, 3.26132, 1.0], [15, -0.0504343, -1.27488, 3.13871, 1.0], [16, 0.114584, -0.368042, 3.19546, 1.0], [17, 0.087431, -0.915112, 3.35545, 1.0], [18, 0.148491, -1.24055, 3.24274, 1.0], [19, 0.0963143, -1.28554, 3.10705, 1.0], [20, 0.030838, 0.140422, 3.18628, 1.0], [21, -0.19577, -0.278061, 2.65103, 1.0], [22, -0.255692, -0.21101, 2.6848, 1.0], [23, 0.298912, -0.248968, 2.65683, 1.0], [24, 0.346586, -0.192069, 2.67407, 1.0]]
[[0, 0.0386988, -0.373508, 3.22732, 1.0], [1, 0.0342737, -0.0792658, 3.2079, 1.0], [2, 0.0297178, 0.214171, 3.17551, 1.0], [3, 0.0362297, 0.359457, 3.15493, 1.0], [4, -0.134174, 0.120494, 3.16597, 1.0], [5, -0.216953, -0.0160418, 3.00711, 1.0], [6, -0.21356, -0.12629, 2.78674, 1.0], [7, -0.205146, -0.20231, 2.68106, 1.0], [8, 0.195797, 0.117537, 3.1758, 1.0], [9, 0.300391, -0.0121845, 2.98698, 1.0], [10, 0.313172, -0.108797, 2.7804, 1.0], [11, 0.306971, -0.157715, 2.69587, 1.0], [12, -0.0380957, -0.36914, 3.18767, 1.0], [13, -0.00811826, -0.895649, 3.34677, 1.0], [14, -0.049915, -1.22801, 3.26805, 1.0], [15, -0.0582203, -1.28092, 3.12821, 1.0], [16, 0.114604, -0.369683, 3.19583, 1.0], [17, 0.08876, -0.914601, 3.35437, 1.0], [18, 0.148407, -1.23941, 3.24446, 1.0], [19, 0.0937559, -1.27983, 3.08011, 1.0], [20, 0.0308303, 0.140426, 3.18614, 1.0], [21, -0.190315, -0.244464, 2.63277, 1.0], [22, -0.253287, -0.174799, 2.634, 1.0], [23, 0.292812, -0.210732, 2.63332, 1.0], [24, 0.352075, -0.172589, 2.65178, 1.0]]
[[0, 0.0385812, -0.368177, 3.22465, 1.0], [1, 0.0340173, -0.0757358, 3.20716, 1.0], [2, 0.0294992, 0.215076, 3.17589, 1.0], [3, 0.036168, 0.359766, 3.15501, 1.0], [4, -0.133908, 0.120801, 3.16573, 1.0], [5, -0.212875, -0.000643565, 2.99916, 1.0], [6, -0.212922, -0.114951, 2.77424, 1.0], [7, -0.205733, -0.17117, 2.6607, 1.0], [8, 0.195145, 0.119711, 3.17558, 1.0], [9, 0.298798, 0.030989, 3.0208, 1.0], [10, 0.310866, -0.0834629, 2.77463, 1.0], [11, 0.302758, -0.130784, 2.67341, 1.0], [12, -0.038076, -0.364591, 3.18528, 1.0], [13, -0.00835619, -0.895634, 3.3469, 1.0], [14, -0.0525549, -1.2241, 3.2677, 1.0], [15, -0.0416649, -1.28338, 3.12635, 1.0], [16, 0.114344, -0.363597, 3.19297, 1.0], [17, 0.0881751, -0.89829, 3.34698, 1.0], [18, 0.14604, -1.24045, 3.24556, 1.0], [19, 0.199707, -1.29492, 3.13867, 1.0], [20, 0.0305823, 0.142131, 3.18634, 1.0], [21, -0.211558, -0.21009, 2.59433, 1.0], [22, -0.25043, -0.164761, 2.64991, 1.0], [23, 0.298314, -0.176413, 2.61141, 1.0], [24, 0.346052, -0.13255, 2.64233, 1.0]]
[[0, 0.0385866, -0.366048, 3.22401, 1.0], [1, 0.0339923, -0.0747258, 3.20709, 1.0], [2, 0.0294526, 0.215081, 3.17626, 1.0], [3, 0.0360959, 0.360027, 3.15493, 1.0], [4, -0.13075, 0.124553, 3.1643, 1.0], [5, -0.216193, 0.0225846, 3.00765, 1.0], [6, -0.213402, -0.0831996, 2.76285, 1.0], [7, -0.208956, -0.141166, 2.64026, 1.0], [8, 0.195156, 0.119792, 3.17549, 1.0], [9, 0.29654, 0.0353318, 3.02178, 1.0], [10, 0.311407, -0.0383104, 2.77681, 1.0], [11, 0.304604, -0.0960967, 2.6617, 1.0], [12, -0.0379358, -0.36109, 3.1846, 1.0], [13, -0.00957792, -0.884221, 3.34263, 1.0], [14, -0.060411, -1.2394, 3.25867, 1.0], [15, -0.0585628, -1.27976, 3.1314, 1.0], [16, 0.114279, -0.362549, 3.19252, 1.0], [17, 0.08819, -0.888648, 3.34316, 1.0], [18, 0.145978, -1.23874, 3.24665, 1.0], [19, 0.107197, -1.2792, 3.12724, 1.0], [20, 0.0305508, 0.142392, 3.18653, 1.0], [21, -0.19209, -0.176735, 2.59113, 1.0], [22, -0.25154, -0.142169, 2.61053, 1.0], [23, 0.293128, -0.144078, 2.59295, 1.0], [24, 0.344564, -0.105876, 2.61795, 1.0]]
[[0, 0.0381919, -0.367564, 3.22441, 1.0], [1, 0.0339646, -0.0746744, 3.20716, 1.0], [2, 0.0296353, 0.21594, 3.17684, 1.0], [3, 0.0363512, 0.360668, 3.15546, 1.0], [4, -0.128964, 0.127363, 3.1635, 1.0], [5, -0.22466, 0.0345367, 2.99383, 1.0], [6, -0.214318, -0.0544459, 2.74228, 1.0], [7, -0.206498, -0.107151, 2.6296, 1.0], [8, 0.191234, 0.121517, 3.17284, 1.0], [9, 0.293033, 0.0378179, 2.94769, 1.0], [10, 0.312423, -0.0237289, 2.75822, 1.0], [11, 0.305272, -0.0684081, 2.63922, 1.0], [12, -0.0382488, -0.363393, 3.1853, 1.0], [13, -0.0103852, -0.878757, 3.34049, 1.0], [14, -0.0473787, -1.20459, 3.28746, 1.0], [15, -0.0496367, -1.27039, 3.14559, 1.0], [16, 0.113837, -0.363549, 3.1928, 1.0], [17, 0.0896508, -0.8818, 3.34103, 1.0], [18, 0.14583, -1.23718, 3.24792, 1.0], [19, 0.059534, -1.28268, 3.1081, 1.0], [20, 0.0306698, 0.143144, 3.18696, 1.0], [21, -0.191667, -0.145441, 2.56517, 1.0], [22, -0.245944, -0.113724, 2.59933, 1.0], [23, 0.296179, -0.106993, 2.58081, 1.0], [24, 0.343244, -0.0717881, 2.60906, 1.0]]
[[0, 0.0368118, -0.402989, 3.24213, 1.0], [1, 0.0331522, -0.0823632, 3.21475, 1.0], [2, 0.0295051, 0.216113, 3.17961, 1.0], [3, 0.0365634, 0.361502, 3.16089, 1.0], [4, -0.127693, 0.12796, 3.16587, 1.0], [5, -0.217422, 0.0555351, 3.00473, 1.0], [6, -0.213346, -0.0182665, 2.75787, 1.0], [7, -0.208576, -0.0779416, 2.61448, 1.0], [8, 0.189287, 0.120124, 3.17268, 1.0], [9, 0.294726, 0.0561384, 2.94274, 1.0], [10, 0.301767, -0.018003, 2.6961, 1.0], [11, 0.303726, -0.0316711, 2.64282, 1.0], [12, -0.0390636, -0.393577, 3.20216, 1.0], [13, -0.0113791, -0.906366, 3.35485, 1.0], [14, -0.0409463, -1.24196, 3.25703, 1.0], [15, -0.0497328, -1.27713, 3.13429, 1.0], [16, 0.111764, -0.403768, 3.20802, 1.0], [17, 0.0839826, -0.912243, 3.35612, 1.0], [18, 0.145124, -1.21562, 3.26306, 1.0], [19, 0.146144, -1.28222, 3.11709, 1.0], [20, 0.0304439, 0.142865, 3.1905, 1.0], [21, -0.206744, -0.111166, 2.55335, 1.0], [22, -0.249846, -0.0783501, 2.59108, 1.0], [23, 0.307283, -0.070945, 2.57753, 1.0], [24, 0.342753, -0.0404507, 2.59745, 1.0]]
