[[0, -0.3878538, 0.02311387, 2.150563, 1], [1, -0.4130841, 0.3283356, 2.104674, 1], [2, -0.4348409, 0.6217287, 2.047583, 1], [3, -0.4333031, 0.7523516, 2.031502, 1], [4, -0.5847837, 0.5189621, 2.002585, 1], [5, -0.627385, 0.2709421, 1.991172, 1], [6, -0.6253499, 0.03938381, 1.94663, 1], [7, -0.619968, -0.02591911, 1.947964, 1], [8, -0.2501822, 0.5534754, 2.100022, 1], [9, -0.1579057, 0.3392078, 2.226513, 1], [10, -0.1765661, 0.1245002, 2.186234, 1], [11, -0.2223249, 0.05921474, 2.139823, 1], [12, -0.4610018, 0.02034983, 2.095808, 1], [13, -0.4697008, -0.3459926, 2.201703, 1], [14, -0.47084, -0.6506363, 2.252362, 1], [15, -0.4904588, -0.726279, 2.17918, 1], [16, -0.302295, 0.02454618, 2.136881, 1], [17, -0.2670568, -0.3864477, 2.239605, 1], [18, -0.1810876, -0.6688732, 2.298873, 1], [19, -0.1627157, -0.7113845, 2.213474, 1], [20, -0.4298417, 0.5499797, 2.063823, 1], [21, -0.6203682, -0.1154041, 1.947028, 1], [22, -0.5627328, -0.01911752, 1.943074, 1], [23, -0.2250131, -0.03458095, 2.124929, 1], [24, -0.252834, 0.09187675, 2.066037, 1]]
[[0, -0.3878884, 0.02288495, 2.150647, 1], [1, -0.4133283, 0.3279529, 2.104644, 1], [2, -0.4354653, 0.6212466, 2.047347, 1], [3, -0.4336956, 0.751992, 2.031231, 1], [4, -0.5859233, 0.5178005, 2.002157, 1], [5, -0.6449862, 0.2754777, 1.968661, 1], [6, -0.6567557, 0.05845372, 1.886321, 1], [7, -0.6487279, -0.01111476, 1.874948, 1], [8, -0.2505129, 0.553412, 2.100331, 1], [9, -0.1575257, 0.3407643, 2.226527, 1], [10, -0.1772567, 0.1217782, 2.181846, 1], [11, -0.2244984, 0.05797594, 2.134345, 1], [12, -0.4609851, 0.02010697, 2.095764, 1], [13, -0.4696787, -0.345944, 2.201609, 1], [14, -0.4707656, -0.6504071, 2.25237, 1], [15, -0.4900854, -0.7256888, 2.178744, 1], [16, -0.3024157, 0.02433272, 2.137174, 1], [17, -0.2650796, -0.3876216, 2.239537, 1], [18, -0.1813753, -0.6689325, 2.299132, 1], [19, -0.1628556, -0.7112278, 2.213566, 1], [20, -0.4303692, 0.5495126, 2.063649, 1], [21, -0.6455454, -0.09789844, 1.84978, 1], [22, -0.5796844, -0.02183996, 1.84375, 1], [23, -0.2256142, -0.03356383, 2.120571, 1], [24, -0.254401, 0.08591523, 2.061658, 1]]
[[0, -0.3879775, 0.02273795, 2.150695, 1], [1, -0.4135453, 0.3276754, 2.104818, 1], [2, -0.4358523, 0.6209334, 2.047707, 1], [3, -0.4343981, 0.751811, 2.031366, 1], [4, -0.5867072, 0.5172094, 2.002024, 1], [5, -0.6604756, 0.291714, 1.948679, 1], [6, -0.6746959, 0.08304045, 1.834422, 1], [7, -0.6719292, 0.01702592, 1.799115, 1], [8, -0.2505331, 0.5537555, 2.101323, 1], [9, -0.1571469, 0.3410463, 2.226096, 1], [10, -0.176391, 0.1308171, 2.198856, 1], [11, -0.219165, 0.07216503, 2.14606, 1], [12, -0.4610474, 0.01997426, 2.09573, 1], [13, -0.4699958, -0.3459853, 2.201445, 1], [14, -0.4707676, -0.6504104, 2.252371, 1], [15, -0.4893758, -0.7258829, 2.178043, 1], [16, -0.3025589, 0.02419476, 2.137358, 1], [17, -0.2636294, -0.3879982, 2.240195, 1], [18, -0.1820946, -0.6684016, 2.299505, 1], [19, -0.1629939, -0.7107875, 2.214192, 1], [20, -0.4307219, 0.5491989, 2.063959, 1], [21, -0.6726292, -0.0616508, 1.758613, 1], [22, -0.6122288, 0.0198936, 1.776222, 1], [23, -0.2172611, -0.02807039, 2.126898, 1], [24, -0.2504497, 0.09351464, 2.07259, 1]]
[[0, -0.3879626, 0.02243616, 2.150816, 1], [1, -0.4137256, 0.3272732, 2.105033, 1], [2, -0.4363103, 0.6205164, 2.04805, 1], [3, -0.4353911, 0.7516441, 2.031874, 1], [4, -0.5868608, 0.5169042, 2.00212, 1], [5, -0.67097, 0.3341433, 1.917692, 1], [6, -0.6887611, 0.1331572, 1.765877, 1], [7, -0.6838489, 0.06632075, 1.715554, 1], [8, -0.2507041, 0.5535159, 2.101705, 1], [9, -0.1553902, 0.3415043, 2.223154, 1], [10, -0.1745903, 0.1313015, 2.19544, 1], [11, -0.2180496, 0.07291294, 2.143698, 1], [12, -0.4610231, 0.01971352, 2.095859, 1], [13, -0.4705112, -0.3460668, 2.201013, 1], [14, -0.4707856, -0.6504803, 2.252374, 1], [15, -0.488735, -0.7258384, 2.177117, 1], [16, -0.3025617, 0.02393826, 2.13747, 1], [17, -0.2676891, -0.3873578, 2.23993, 1], [18, -0.1849538, -0.6610203, 2.292524, 1], [19, -0.1630451, -0.7104592, 2.216161, 1], [20, -0.4311128, 0.5487782, 2.064268, 1], [21, -0.6708692, -0.006858961, 1.642205, 1], [22, -0.6256302, 0.06164095, 1.6715, 1], [23, -0.2175247, -0.028203, 2.122243, 1], [24, -0.2505849, 0.09385008, 2.071363, 1]]
[[0, -0.3879987, 0.02243804, 2.150793, 1], [1, -0.4138926, 0.3271832, 2.105244, 1], [2, -0.4367745, 0.6202738, 2.049003, 1], [3, -0.4371585, 0.7513942, 2.032842, 1], [4, -0.5872747, 0.5171647, 2.00222, 1], [5, -0.6814326, 0.3539948, 1.889789, 1], [6, -0.701211, 0.2206644, 1.718353, 1], [7, -0.6956865, 0.1490663, 1.652584, 1], [8, -0.2507832, 0.5534557, 2.101784, 1], [9, -0.1536113, 0.3426335, 2.217628, 1], [10, -0.1668616, 0.1323037, 2.185882, 1], [11, -0.2172159, 0.07913268, 2.144397, 1], [12, -0.4611115, 0.01973391, 2.09585, 1], [13, -0.4705531, -0.3464593, 2.201258, 1], [14, -0.4704681, -0.6498876, 2.252387, 1], [15, -0.4895251, -0.7256985, 2.178709, 1], [16, -0.3025731, 0.02394227, 2.137437, 1], [17, -0.2668097, -0.3861016, 2.239473, 1], [18, -0.1890112, -0.651863, 2.286709, 1], [19, -0.1642644, -0.7064539, 2.219638, 1], [20, -0.4315019, 0.5485743, 2.064989, 1], [21, -0.7106695, 0.09244504, 1.591729, 1], [22, -0.6365587, 0.1403568, 1.622813, 1], [23, -0.2177355, -0.02179559, 2.120623, 1], [24, -0.2483448, 0.09596491, 2.075418, 1]]
[[0, -0.3883047, 0.02255071, 2.150662, 1], [1, -0.4143557, 0.3272907, 2.105465, 1], [2, -0.4375721, 0.6205178, 2.049847, 1], [3, -0.4391493, 0.7514444, 2.033853, 1], [4, -0.5872256, 0.5188465, 2.002949, 1], [5, -0.6935211, 0.3946637, 1.854748, 1], [6, -0.7065584, 0.2829511, 1.667357, 1], [7, -0.7034685, 0.238215, 1.591886, 1], [8, -0.2508197, 0.5534685, 2.101838, 1], [9, -0.1514702, 0.3426133, 2.211884, 1], [10, -0.1733785, 0.1329954, 2.180516, 1], [11, -0.2188103, 0.0774323, 2.139801, 1], [12, -0.4616686, 0.02007976, 2.095998, 1], [13, -0.4705485, -0.3464657, 2.201263, 1], [14, -0.4704303, -0.6498785, 2.252707, 1], [15, -0.489444, -0.7255858, 2.178656, 1], [16, -0.3028215, 0.02395927, 2.13701, 1], [17, -0.2660128, -0.3862457, 2.239451, 1], [18, -0.1890486, -0.6515616, 2.286502, 1], [19, -0.1650082, -0.7062401, 2.219146, 1], [20, -0.4322232, 0.5487748, 2.065652, 1], [21, -0.7117991, 0.2071652, 1.538975, 1], [22, -0.6550446, 0.2331252, 1.567, 1], [23, -0.223114, -0.02307001, 2.117119, 1], [24, -0.2519309, 0.09693564, 2.071056, 1]]
[[0, -0.388524, 0.02273402, 2.150709, 1], [1, -0.4148108, 0.3274555, 2.105786, 1], [2, -0.4382934, 0.620706, 2.050499, 1], [3, -0.4410149, 0.7513394, 2.03421, 1], [4, -0.586983, 0.5199559, 2.004525, 1], [5, -0.7027021, 0.4440445, 1.832057, 1], [6, -0.6923491, 0.3738579, 1.624758, 1], [7, -0.708963, 0.3368462, 1.548064, 1], [8, -0.2513236, 0.5534518, 2.100914, 1], [9, -0.1496438, 0.345182, 2.203027, 1], [10, -0.1732349, 0.1350949, 2.179432, 1], [11, -0.2209595, 0.08732753, 2.137521, 1], [12, -0.4623458, 0.02060535, 2.096605, 1], [13, -0.4708891, -0.3473827, 2.20159, 1], [14, -0.4704095, -0.6499215, 2.252699, 1], [15, -0.4892142, -0.7256907, 2.178137, 1], [16, -0.3028817, 0.02405981, 2.136831, 1], [17, -0.2687775, -0.3854774, 2.239408, 1], [18, -0.1879765, -0.6541359, 2.285481, 1], [19, -0.1640686, -0.7087948, 2.218098, 1], [20, -0.432891, 0.5489572, 2.066227, 1], [21, -0.7337266, 0.3085393, 1.507431, 1], [22, -0.6613055, 0.3192911, 1.518667, 1], [23, -0.229242, -0.01098834, 2.110888, 1], [24, -0.2582871, 0.1253283, 2.0668, 1]]
[[0, -0.3894472, 0.02272739, 2.150547, 1], [1, -0.4155532, 0.3275761, 2.105885, 1], [2, -0.4388726, 0.6210192, 2.050737, 1], [3, -0.4427286, 0.7511695, 2.034215, 1], [4, -0.5866563, 0.5199366, 2.004935, 1], [5, -0.6859945, 0.4789791, 1.795209, 1], [6, -0.7145381, 0.4467967, 1.580832, 1], [7, -0.7182276, 0.4380397, 1.489629, 1], [8, -0.2520863, 0.5532876, 2.100096, 1], [9, -0.1471062, 0.3447428, 2.195119, 1], [10, -0.1642273, 0.1344013, 2.166069, 1], [11, -0.2162469, 0.0927586, 2.138216, 1], [12, -0.4633814, 0.02075536, 2.096716, 1], [13, -0.4714456, -0.3478451, 2.20183, 1], [14, -0.470443, -0.6499957, 2.25269, 1], [15, -0.489605, -0.7258278, 2.179303, 1], [16, -0.3036642, 0.02391822, 2.136389, 1], [17, -0.2734781, -0.3827988, 2.238726, 1], [18, -0.188209, -0.6542332, 2.285209, 1], [19, -0.1640227, -0.7085803, 2.217435, 1], [20, -0.4335152, 0.5492204, 2.066438, 1], [21, -0.7497344, 0.4308713, 1.417294, 1], [22, -0.6534993, 0.4341319, 1.463154, 1], [23, -0.2251738, -0.01023789, 2.111173, 1], [24, -0.2502143, 0.11807, 2.079588, 1]]
[[0, -0.3911676, 0.02366931, 2.150049, 1], [1, -0.4172206, 0.3285631, 2.10549, 1], [2, -0.4404171, 0.6221724, 2.050311, 1], [3, -0.4445764, 0.7510291, 2.033747, 1], [4, -0.5865229, 0.5213284, 2.006317, 1], [5, -0.6864012, 0.5447927, 1.810284, 1], [6, -0.7030834, 0.5370697, 1.592409, 1], [7, -0.7152956, 0.5506129, 1.466524, 1], [8, -0.2538249, 0.5526793, 2.09743, 1], [9, -0.1440525, 0.3613991, 2.185536, 1], [10, -0.1638308, 0.1504414, 2.17055, 1], [11, -0.2127721, 0.1073184, 2.14086, 1], [12, -0.4653969, 0.02199287, 2.096743, 1], [13, -0.4718726, -0.3480183, 2.201808, 1], [14, -0.4705021, -0.6503397, 2.252253, 1], [15, -0.4898778, -0.7260231, 2.17951, 1], [16, -0.3050658, 0.02462852, 2.135381, 1], [17, -0.2757134, -0.3823452, 2.237527, 1], [18, -0.1873417, -0.6564098, 2.284567, 1], [19, -0.1633498, -0.7104695, 2.216237, 1], [20, -0.4351045, 0.5503304, 2.06603, 1], [21, -0.7404425, 0.5700607, 1.381473, 1], [22, -0.6442525, 0.5469333, 1.435333, 1], [23, -0.2253408, 0.007008192, 2.112839, 1], [24, -0.2504571, 0.1555861, 2.085385, 1]]
[[0, -0.3920016, 0.02454808, 2.149858, 1], [1, -0.4182948, 0.3292815, 2.104788, 1], [2, -0.4418631, 0.6228605, 2.048706, 1], [3, -0.4466306, 0.750913, 2.032469, 1], [4, -0.5864344, 0.5220234, 2.006287, 1], [5, -0.6791497, 0.5815967, 1.815186, 1], [6, -0.701536, 0.6342993, 1.541501, 1], [7, -0.7064282, 0.6621162, 1.465673, 1], [8, -0.2553125, 0.5523801, 2.095139, 1], [9, -0.1436808, 0.3600508, 2.183298, 1], [10, -0.1643454, 0.1491729, 2.168903, 1], [11, -0.2126264, 0.1034787, 2.138576, 1], [12, -0.4664831, 0.02317305, 2.09713, 1], [13, -0.4721136, -0.3481382, 2.201793, 1], [14, -0.4704935, -0.6503379, 2.252191, 1], [15, -0.4894163, -0.7258715, 2.178259, 1], [16, -0.305708, 0.02535371, 2.134644, 1], [17, -0.274206, -0.3810982, 2.236225, 1], [18, -0.1856488, -0.6705621, 2.292082, 1], [19, -0.161118, -0.7143305, 2.21028, 1], [20, -0.4364527, 0.551025, 2.064699, 1], [21, -0.7089529, 0.6898802, 1.37089, 1], [22, -0.6405063, 0.6643559, 1.443524, 1], [23, -0.2225727, 0.001065975, 2.111045, 1], [24, -0.251078, 0.1316726, 2.08481, 1]]
[[0, -0.3952646, 0.02774987, 2.148821, 1], [1, -0.4212637, 0.3315721, 2.102734, 1], [2, -0.4446268, 0.6245467, 2.045413, 1], [3, -0.4482474, 0.7513734, 2.030848, 1], [4, -0.5875973, 0.5384809, 2.005518, 1], [5, -0.6733251, 0.6425388, 1.79752, 1], [6, -0.6958488, 0.7284667, 1.56566, 1], [7, -0.6960622, 0.7545248, 1.501552, 1], [8, -0.2568231, 0.5526453, 2.092204, 1], [9, -0.1444684, 0.3565001, 2.180431, 1], [10, -0.1658183, 0.145722, 2.165187, 1], [11, -0.2139882, 0.1028742, 2.137537, 1], [12, -0.4695593, 0.02656577, 2.096818, 1], [13, -0.4720972, -0.3483934, 2.202137, 1], [14, -0.4706392, -0.6504955, 2.252208, 1], [15, -0.4892869, -0.7259364, 2.177844, 1], [16, -0.3088694, 0.0281967, 2.132849, 1], [17, -0.2750254, -0.3807818, 2.235839, 1], [18, -0.18544, -0.664928, 2.286684, 1], [19, -0.1615061, -0.7144197, 2.211457, 1], [20, -0.4392699, 0.5528525, 2.061742, 1], [21, -0.6878392, 0.7877906, 1.436973, 1], [22, -0.6998343, 0.8013649, 1.472167, 1], [23, -0.2297574, 0.0005476553, 2.10907, 1], [24, -0.2512945, 0.1521612, 2.092308, 1]]
