[[0, -0.139221, -0.319533, 2.58081, 1.0], [1, -0.138833, -0.0314112, 2.53418, 1.0], [2, -0.137716, 0.250211, 2.47514, 1.0], [3, -0.141059, 0.402771, 2.42224, 1.0], [4, -0.315587, 0.160534, 2.50278, 1.0], [5, -0.407966, -0.0829415, 2.50173, 1.0], [6, -0.448226, -0.285312, 2.409, 1.0], [7, -0.43172, -0.307278, 2.37272, 1.0], [8, 0.0339567, 0.14293, 2.45436, 1.0], [9, 0.131923, -0.104697, 2.44937, 1.0], [10, 0.201904, -0.308777, 2.38546, 1.0], [11, 0.188176, -0.344582, 2.34538, 1.0], [12, -0.217001, -0.311248, 2.5545, 1.0], [13, -0.252831, -0.598255, 2.61941, 1.0], [14, -0.323316, -0.882301, 2.75957, 1.0], [15, -0.301722, -0.992449, 2.67723, 1.0], [16, -0.057749, -0.319401, 2.53911, 1.0], [17, -0.0247778, -0.609686, 2.62542, 1.0], [18, 0.0129423, -0.909933, 2.74546, 1.0], [19, 0.0186615, -1.02246, 2.6875, 1.0], [20, -0.138124, 0.180732, 2.49213, 1.0], [21, -0.396124, -0.344692, 2.34603, 1.0], [22, -0.474868, -0.312964, 2.35766, 1.0], [23, 0.178402, -0.398132, 2.3275, 1.0], [24, 0.0911955, -0.354102, 2.30669, 1.0]]
[[0, -0.139362, -0.319652, 2.58094, 1.0], [1, -0.13886, -0.0314582, 2.53422, 1.0], [2, -0.137703, 0.250193, 2.47514, 1.0], [3, -0.141059, 0.402772, 2.42225, 1.0], [4, -0.315627, 0.160565, 2.50278, 1.0], [5, -0.407986, -0.0829341, 2.50181, 1.0], [6, -0.448331, -0.285391, 2.40932, 1.0], [7, -0.430975, -0.308033, 2.37146, 1.0], [8, 0.0339148, 0.142935, 2.45445, 1.0], [9, 0.131927, -0.104699, 2.44937, 1.0], [10, 0.201758, -0.308886, 2.38565, 1.0], [11, 0.188162, -0.344482, 2.34537, 1.0], [12, -0.217141, -0.31135, 2.55464, 1.0], [13, -0.252983, -0.598042, 2.61942, 1.0], [14, -0.31117, -0.839975, 2.73684, 1.0], [15, -0.295818, -0.955497, 2.66607, 1.0], [16, -0.0578882, -0.319534, 2.53925, 1.0], [17, -0.025043, -0.610243, 2.62591, 1.0], [18, -0.00241604, -0.911457, 2.73289, 1.0], [19, 0.018518, -1.02184, 2.687, 1.0], [20, -0.138119, 0.180713, 2.49214, 1.0], [21, -0.404575, -0.342118, 2.3423, 1.0], [22, -0.477524, -0.311537, 2.3592, 1.0], [23, 0.174085, -0.399306, 2.32354, 1.0], [24, 0.0919846, -0.354356, 2.30783, 1.0]]
[[0, -0.139282, -0.319613, 2.58083, 1.0], [1, -0.138824, -0.0314535, 2.53414, 1.0], [2, -0.137693, 0.250174, 2.47506, 1.0], [3, -0.141035, 0.402804, 2.42194, 1.0], [4, -0.315622, 0.160552, 2.50278, 1.0], [5, -0.407888, -0.0828861, 2.5017, 1.0], [6, -0.448413, -0.285378, 2.40942, 1.0], [7, -0.432171, -0.30694, 2.37043, 1.0], [8, 0.0339466, 0.142911, 2.45444, 1.0], [9, 0.131912, -0.104709, 2.44929, 1.0], [10, 0.201656, -0.308969, 2.3858, 1.0], [11, 0.188165, -0.343527, 2.34518, 1.0], [12, -0.217062, -0.311311, 2.55453, 1.0], [13, -0.253031, -0.598571, 2.61941, 1.0], [14, -0.309829, -0.834682, 2.73407, 1.0], [15, -0.301571, -0.953602, 2.67424, 1.0], [16, -0.0578082, -0.319495, 2.53914, 1.0], [17, -0.0249503, -0.61024, 2.62589, 1.0], [18, -0.00290526, -0.956082, 2.74778, 1.0], [19, 0.0190976, -1.03976, 2.71016, 1.0], [20, -0.138103, 0.180699, 2.49206, 1.0], [21, -0.403109, -0.341013, 2.34133, 1.0], [22, -0.474962, -0.312027, 2.35757, 1.0], [23, 0.174923, -0.40004, 2.32532, 1.0], [24, 0.0915753, -0.354295, 2.30609, 1.0]]
[[0, -0.139315, -0.319621, 2.58089, 1.0], [1, -0.138766, -0.0314562, 2.53425, 1.0], [2, -0.137504, 0.250177, 2.47528, 1.0], [3, -0.141068, 0.402813, 2.42208, 1.0], [4, -0.315662, 0.160574, 2.50287, 1.0], [5, -0.407903, -0.0829233, 2.50178, 1.0], [6, -0.44855, -0.285472, 2.40969, 1.0], [7, -0.432981, -0.306782, 2.37271, 1.0], [8, 0.0339604, 0.143065, 2.45462, 1.0], [9, 0.131854, -0.104697, 2.4493, 1.0], [10, 0.201507, -0.309081, 2.38613, 1.0], [11, 0.188085, -0.344469, 2.34646, 1.0], [12, -0.217106, -0.311336, 2.55456, 1.0], [13, -0.252732, -0.598625, 2.61937, 1.0], [14, -0.305959, -0.822186, 2.72729, 1.0], [15, -0.296193, -0.943779, 2.68536, 1.0], [16, -0.0578209, -0.319476, 2.53925, 1.0], [17, -0.0260907, -0.607532, 2.62476, 1.0], [18, -0.00144907, -0.927585, 2.72525, 1.0], [19, 0.0214233, -1.02429, 2.6787, 1.0], [20, -0.137953, 0.180701, 2.49224, 1.0], [21, -0.40139, -0.338069, 2.34361, 1.0], [22, -0.475789, -0.314552, 2.35629, 1.0], [23, 0.182294, -0.394515, 2.32032, 1.0], [24, 0.0913064, -0.354223, 2.30686, 1.0]]
[[0, -0.139315, -0.319511, 2.58088, 1.0], [1, -0.138754, -0.0314233, 2.53427, 1.0], [2, -0.137473, 0.250173, 2.47535, 1.0], [3, -0.14107, 0.402815, 2.42207, 1.0], [4, -0.315668, 0.160582, 2.50294, 1.0], [5, -0.407785, -0.082897, 2.50178, 1.0], [6, -0.448605, -0.2855, 2.40991, 1.0], [7, -0.432321, -0.306792, 2.37192, 1.0], [8, 0.0339668, 0.143086, 2.45461, 1.0], [9, 0.131857, -0.104701, 2.4493, 1.0], [10, 0.201565, -0.309023, 2.38596, 1.0], [11, 0.18765, -0.344362, 2.34776, 1.0], [12, -0.217104, -0.311236, 2.55451, 1.0], [13, -0.252858, -0.598934, 2.61954, 1.0], [14, -0.304366, -0.819905, 2.72549, 1.0], [15, -0.295317, -0.941557, 2.68369, 1.0], [16, -0.0578244, -0.319342, 2.53929, 1.0], [17, -0.0262876, -0.607543, 2.6248, 1.0], [18, -0.00320923, -0.929866, 2.73062, 1.0], [19, 0.0214706, -1.0231, 2.67885, 1.0], [20, -0.137929, 0.180708, 2.4923, 1.0], [21, -0.40226, -0.344302, 2.34437, 1.0], [22, -0.475704, -0.316104, 2.35318, 1.0], [23, 0.167936, -0.405082, 2.33186, 1.0], [24, 0.0919968, -0.354073, 2.30768, 1.0]]
[[0, -0.13918, -0.31941, 2.58109, 1.0], [1, -0.138668, -0.0313423, 2.53441, 1.0], [2, -0.137425, 0.250234, 2.47543, 1.0], [3, -0.141103, 0.402886, 2.42228, 1.0], [4, -0.315632, 0.160623, 2.50301, 1.0], [5, -0.407721, -0.0828955, 2.50208, 1.0], [6, -0.448497, -0.285451, 2.41005, 1.0], [7, -0.43178, -0.307995, 2.37473, 1.0], [8, 0.0339353, 0.143114, 2.45468, 1.0], [9, 0.131872, -0.104745, 2.44962, 1.0], [10, 0.200918, -0.309355, 2.38649, 1.0], [11, 0.187047, -0.344418, 2.34891, 1.0], [12, -0.216994, -0.31115, 2.55462, 1.0], [13, -0.252073, -0.59492, 2.61896, 1.0], [14, -0.30314, -0.81466, 2.72255, 1.0], [15, -0.293986, -0.941049, 2.66799, 1.0], [16, -0.0576687, -0.31923, 2.53961, 1.0], [17, -0.0261401, -0.607344, 2.62485, 1.0], [18, -0.00319719, -0.929607, 2.73068, 1.0], [19, 0.0169941, -1.02566, 2.68565, 1.0], [20, -0.137872, 0.180773, 2.49239, 1.0], [21, -0.397415, -0.343252, 2.34496, 1.0], [22, -0.476051, -0.316068, 2.35433, 1.0], [23, 0.18418, -0.395216, 2.32702, 1.0], [24, 0.091755, -0.3543, 2.30755, 1.0]]
[[0, -0.139203, -0.319387, 2.58122, 1.0], [1, -0.138579, -0.0313739, 2.53453, 1.0], [2, -0.137127, 0.250107, 2.47557, 1.0], [3, -0.141106, 0.402846, 2.4223, 1.0], [4, -0.315618, 0.160685, 2.50309, 1.0], [5, -0.407712, -0.0829072, 2.50213, 1.0], [6, -0.448523, -0.285649, 2.41054, 1.0], [7, -0.433412, -0.307016, 2.37339, 1.0], [8, 0.0339125, 0.143099, 2.45473, 1.0], [9, 0.131826, -0.104881, 2.44991, 1.0], [10, 0.200964, -0.309385, 2.38643, 1.0], [11, 0.1867, -0.344574, 2.34848, 1.0], [12, -0.217014, -0.311101, 2.55479, 1.0], [13, -0.252119, -0.594948, 2.61897, 1.0], [14, -0.302507, -0.813787, 2.72204, 1.0], [15, -0.2962, -0.940514, 2.67488, 1.0], [16, -0.0576921, -0.319233, 2.53973, 1.0], [17, -0.025884, -0.607999, 2.62515, 1.0], [18, -0.00286945, -0.928787, 2.73043, 1.0], [19, -0.0170834, -0.988767, 2.60385, 1.0], [20, -0.137639, 0.180676, 2.49252, 1.0], [21, -0.403778, -0.341591, 2.34451, 1.0], [22, -0.475342, -0.313778, 2.35686, 1.0], [23, 0.179861, -0.395763, 2.32441, 1.0], [24, 0.0915246, -0.354379, 2.30722, 1.0]]
[[0, -0.139123, -0.319302, 2.5812, 1.0], [1, -0.13856, -0.0313136, 2.53454, 1.0], [2, -0.13716, 0.25018, 2.47563, 1.0], [3, -0.141102, 0.402865, 2.42232, 1.0], [4, -0.315617, 0.160688, 2.50314, 1.0], [5, -0.407716, -0.0829211, 2.50213, 1.0], [6, -0.448331, -0.285698, 2.41047, 1.0], [7, -0.432132, -0.307191, 2.37427, 1.0], [8, 0.0338863, 0.143198, 2.45471, 1.0], [9, 0.131811, -0.104919, 2.44996, 1.0], [10, 0.200816, -0.309514, 2.38657, 1.0], [11, 0.188497, -0.345074, 2.34823, 1.0], [12, -0.21693, -0.31104, 2.55472, 1.0], [13, -0.252158, -0.595315, 2.61901, 1.0], [14, -0.300968, -0.812954, 2.72082, 1.0], [15, -0.295088, -0.939174, 2.67451, 1.0], [16, -0.0576087, -0.319116, 2.53974, 1.0], [17, -0.0258646, -0.607691, 2.62502, 1.0], [18, -0.00480338, -0.914508, 2.7448, 1.0], [19, 0.0202141, -1.03698, 2.70245, 1.0], [20, -0.137655, 0.180742, 2.49257, 1.0], [21, -0.398577, -0.340631, 2.34369, 1.0], [22, -0.477026, -0.317763, 2.35576, 1.0], [23, 0.181548, -0.395668, 2.32595, 1.0], [24, 0.091133, -0.3543, 2.30689, 1.0]]
[[0, -0.1393, -0.319187, 2.58127, 1.0], [1, -0.138679, -0.0312183, 2.53462, 1.0], [2, -0.13724, 0.250258, 2.4757, 1.0], [3, -0.141175, 0.402912, 2.42249, 1.0], [4, -0.315598, 0.160699, 2.50319, 1.0], [5, -0.407695, -0.0829215, 2.50211, 1.0], [6, -0.448393, -0.285744, 2.41057, 1.0], [7, -0.431341, -0.306311, 2.37371, 1.0], [8, 0.0339106, 0.143255, 2.45478, 1.0], [9, 0.131773, -0.104856, 2.45002, 1.0], [10, 0.20073, -0.309466, 2.38656, 1.0], [11, 0.188143, -0.344163, 2.34931, 1.0], [12, -0.217074, -0.311092, 2.55477, 1.0], [13, -0.252287, -0.594705, 2.61858, 1.0], [14, -0.300189, -0.809947, 2.71921, 1.0], [15, -0.293449, -0.935749, 2.67348, 1.0], [16, -0.0578951, -0.318664, 2.5399, 1.0], [17, -0.0259969, -0.60788, 2.62519, 1.0], [18, 0.00272912, -0.885007, 2.73542, 1.0], [19, 0.0241738, -1.00757, 2.68374, 1.0], [20, -0.137743, 0.180824, 2.49265, 1.0], [21, -0.398711, -0.342874, 2.34388, 1.0], [22, -0.472432, -0.309929, 2.35914, 1.0], [23, 0.177768, -0.397558, 2.32832, 1.0], [24, 0.0909633, -0.354451, 2.30872, 1.0]]
[[0, -0.13941, -0.319194, 2.58132, 1.0], [1, -0.138691, -0.0312201, 2.53462, 1.0], [2, -0.137228, 0.250257, 2.47569, 1.0], [3, -0.141203, 0.402901, 2.42255, 1.0], [4, -0.315579, 0.160729, 2.50324, 1.0], [5, -0.407663, -0.0828797, 2.5021, 1.0], [6, -0.448094, -0.285826, 2.41069, 1.0], [7, -0.431145, -0.305909, 2.37455, 1.0], [8, 0.0339035, 0.143252, 2.45477, 1.0], [9, 0.131788, -0.104902, 2.45006, 1.0], [10, 0.200594, -0.30956, 2.38654, 1.0], [11, 0.187621, -0.344198, 2.3489, 1.0], [12, -0.217327, -0.311525, 2.5549, 1.0], [13, -0.252479, -0.59453, 2.61864, 1.0], [14, -0.302009, -0.816407, 2.72231, 1.0], [15, -0.293908, -0.941447, 2.67424, 1.0], [16, -0.0580557, -0.318354, 2.53994, 1.0], [17, -0.0259549, -0.607984, 2.62532, 1.0], [18, -0.00221562, -0.85386, 2.72395, 1.0], [19, 0.0174292, -0.977807, 2.68356, 1.0], [20, -0.13774, 0.180823, 2.49264, 1.0], [21, -0.402796, -0.34023, 2.34345, 1.0], [22, -0.470579, -0.316072, 2.34413, 1.0], [23, 0.184386, -0.392871, 2.32415, 1.0], [24, 0.0913465, -0.354275, 2.30706, 1.0]]
[[0, -0.139559, -0.319126, 2.5814, 1.0], [1, -0.138756, -0.0312136, 2.53469, 1.0], [2, -0.137249, 0.25023, 2.47574, 1.0], [3, -0.141209, 0.402898, 2.42255, 1.0], [4, -0.31553, 0.160746, 2.5033, 1.0], [5, -0.407657, -0.0828816, 2.50215, 1.0], [6, -0.447884, -0.285899, 2.41078, 1.0], [7, -0.431648, -0.307891, 2.37266, 1.0], [8, 0.0339432, 0.14331, 2.45502, 1.0], [9, 0.13178, -0.104856, 2.45027, 1.0], [10, 0.200571, -0.309487, 2.38658, 1.0], [11, 0.187475, -0.344091, 2.34771, 1.0], [12, -0.217455, -0.311536, 2.55494, 1.0], [13, -0.252536, -0.594369, 2.61868, 1.0], [14, -0.302572, -0.822009, 2.72479, 1.0], [15, -0.292402, -0.946383, 2.67523, 1.0], [16, -0.0582122, -0.318182, 2.54008, 1.0], [17, -0.0257377, -0.608377, 2.62532, 1.0], [18, -0.00214606, -0.877521, 2.71512, 1.0], [19, -0.016154, -0.937044, 2.58965, 1.0], [20, -0.137768, 0.180802, 2.49269, 1.0], [21, -0.401231, -0.343946, 2.34434, 1.0], [22, -0.481446, -0.315779, 2.36037, 1.0], [23, 0.176288, -0.399641, 2.32825, 1.0], [24, 0.0913034, -0.354104, 2.30694, 1.0]]
