[['2, k, 0', [404.321, 206.098, 1.0]], ['2, k, 1', [405.853, 239.88, 1.0]], ['2, k, 2', [369.078, 239.847, 1.0]], ['2, k, 3', [348.547, 297.102, 1.0]], ['2, k, 4', [344.169, 350.041, 1.0]], ['2, k, 5', [444.018, 239.917, 1.0]], ['2, k, 6', [464.604, 298.58, 1.0]], ['2, k, 7', [476.343, 351.497, 1.0]], ['2, k, 8', [405.865, 345.657, 1.0]], ['2, k, 9', [380.806, 345.656, 1.0]], ['2, k, 10', [380.78, 416.103, 1.0]], ['2, k, 11', [373.513, 480.75, 1.0]], ['2, k, 12', [436.682, 347.081, 1.0]], ['2, k, 13', [445.469, 424.921, 1.0]], ['2, k, 14', [455.798, 485.11, 1.0]], ['2, k, 15', [0.0, 0.0, 1.0]], ['2, k, 16', [410.247, 200.211, 1.0]], ['2, k, 17', [388.215, 201.698, 1.0]], ['2, k, 18', [423.448, 201.668, 1.0]], ['2, k, 19', [463.029, 511.63, 1.0]], ['2, k, 20', [471.899, 510.056, 1.0]], ['2, k, 21', [454.334, 486.662, 1.0]], ['2, k, 22', [358.806, 510.045, 1.0]], ['2, k, 23', [354.397, 501.312, 1.0]], ['2, k, 24', [380.897, 486.596, 1.0]]]
[['2, k, 0', [399.975, 206.067, 1.0]], ['2, k, 1', [405.866, 239.872, 1.0]], ['2, k, 2', [369.096, 239.831, 1.0]], ['2, k, 3', [348.572, 295.71, 1.0]], ['2, k, 4', [345.538, 350.033, 1.0]], ['2, k, 5', [444.032, 239.917, 1.0]], ['2, k, 6', [464.606, 298.625, 1.0]], ['2, k, 7', [476.365, 351.525, 1.0]], ['2, k, 8', [405.866, 347.085, 1.0]], ['2, k, 9', [380.805, 347.077, 1.0]], ['2, k, 10', [379.407, 416.14, 1.0]], ['2, k, 11', [373.511, 480.739, 1.0]], ['2, k, 12', [436.691, 347.138, 1.0]], ['2, k, 13', [445.5, 426.386, 1.0]], ['2, k, 14', [457.217, 485.124, 1.0]], ['2, k, 15', [0.0, 0.0, 1.0]], ['2, k, 16', [0.0, 0.0, 1.0]], ['2, k, 17', [388.231, 203.153, 1.0]], ['2, k, 18', [423.458, 203.13, 1.0]], ['2, k, 19', [461.669, 511.618, 1.0]], ['2, k, 20', [471.897, 510.05, 1.0]], ['2, k, 21', [455.749, 486.664, 1.0]], ['2, k, 22', [358.807, 510.046, 1.0]], ['2, k, 23', [354.396, 501.314, 1.0]], ['2, k, 24', [380.901, 486.588, 1.0]]]
[['2, k, 0', [402.887, 206.115, 1.0]], ['2, k, 1', [405.888, 239.881, 1.0]], ['2, k, 2', [369.118, 239.821, 1.0]], ['2, k, 3', [348.579, 295.656, 1.0]], ['2, k, 4', [345.536, 350.016, 1.0]], ['2, k, 5', [445.476, 239.94, 1.0]], ['2, k, 6', [464.617, 298.671, 1.0]], ['2, k, 7', [476.367, 352.955, 1.0]], ['2, k, 8', [405.866, 347.11, 1.0]], ['2, k, 9', [380.8, 347.09, 1.0]], ['2, k, 10', [379.371, 416.148, 1.0]], ['2, k, 11', [372.102, 480.731, 1.0]], ['2, k, 12', [436.693, 348.57, 1.0]], ['2, k, 13', [446.946, 427.804, 1.0]], ['2, k, 14', [457.223, 485.131, 1.0]], ['2, k, 15', [0.0, 0.0, 1.0]], ['2, k, 16', [0.0, 0.0, 1.0]], ['2, k, 17', [389.649, 201.719, 1.0]], ['2, k, 18', [423.465, 201.688, 1.0]], ['2, k, 19', [461.667, 511.615, 1.0]], ['2, k, 20', [471.897, 510.05, 1.0]], ['2, k, 21', [455.746, 488.023, 1.0]], ['2, k, 22', [358.81, 510.043, 1.0]], ['2, k, 23', [354.39, 501.315, 1.0]], ['2, k, 24', [380.886, 486.575, 1.0]]]
[['2, k, 0', [399.981, 206.099, 1.0]], ['2, k, 1', [405.898, 239.899, 1.0]], ['2, k, 2', [369.128, 239.815, 1.0]], ['2, k, 3', [348.597, 294.238, 1.0]], ['2, k, 4', [345.545, 350.027, 1.0]], ['2, k, 5', [445.502, 241.308, 1.0]], ['2, k, 6', [464.623, 300.051, 1.0]], ['2, k, 7', [476.377, 352.974, 1.0]], ['2, k, 8', [405.872, 347.107, 1.0]], ['2, k, 9', [380.805, 347.086, 1.0]], ['2, k, 10', [379.376, 416.156, 1.0]], ['2, k, 11', [372.09, 480.713, 1.0]], ['2, k, 12', [438.095, 348.572, 1.0]], ['2, k, 13', [446.965, 427.807, 1.0]], ['2, k, 14', [457.228, 485.133, 1.0]], ['2, k, 15', [0.0, 0.0, 1.0]], ['2, k, 16', [0.0, 0.0, 1.0]], ['2, k, 17', [389.686, 203.154, 1.0]], ['2, k, 18', [424.889, 203.154, 1.0]], ['2, k, 19', [461.661, 511.611, 1.0]], ['2, k, 20', [471.894, 510.047, 1.0]], ['2, k, 21', [455.749, 488.026, 1.0]], ['2, k, 22', [358.818, 510.031, 1.0]], ['2, k, 23', [354.396, 501.307, 1.0]], ['2, k, 24', [380.882, 486.563, 1.0]]]
[['2, k, 0', [401.427, 206.111, 1.0]], ['2, k, 1', [405.908, 239.907, 1.0]], ['2, k, 2', [369.139, 239.815, 1.0]], ['2, k, 3', [348.614, 295.651, 1.0]], ['2, k, 4', [345.559, 348.617, 1.0]], ['2, k, 5', [445.516, 241.316, 1.0]], ['2, k, 6', [464.617, 300.058, 1.0]], ['2, k, 7', [476.387, 352.987, 1.0]], ['2, k, 8', [405.876, 347.095, 1.0]], ['2, k, 9', [380.812, 347.076, 1.0]], ['2, k, 10', [379.392, 417.536, 1.0]], ['2, k, 11', [372.071, 480.711, 1.0]], ['2, k, 12', [438.098, 348.554, 1.0]], ['2, k, 13', [446.978, 427.851, 1.0]], ['2, k, 14', [457.239, 485.157, 1.0]], ['2, k, 15', [0.0, 0.0, 1.0]], ['2, k, 16', [0.0, 0.0, 1.0]], ['2, k, 17', [389.659, 203.133, 1.0]], ['2, k, 18', [423.473, 201.7, 1.0]], ['2, k, 19', [461.662, 511.612, 1.0]], ['2, k, 20', [471.896, 510.05, 1.0]], ['2, k, 21', [455.761, 488.045, 1.0]], ['2, k, 22', [358.826, 510.031, 1.0]], ['2, k, 23', [354.403, 501.312, 1.0]], ['2, k, 24', [380.865, 486.559, 1.0]]]
[['2, k, 0', [402.863, 206.132, 1.0]], ['2, k, 1', [405.906, 239.902, 1.0]], ['2, k, 2', [369.149, 239.812, 1.0]], ['2, k, 3', [350.039, 294.235, 1.0]], ['2, k, 4', [345.573, 348.581, 1.0]], ['2, k, 5', [445.506, 241.314, 1.0]], ['2, k, 6', [464.602, 300.062, 1.0]], ['2, k, 7', [476.372, 352.95, 1.0]], ['2, k, 8', [405.883, 347.08, 1.0]], ['2, k, 9', [380.823, 347.055, 1.0]], ['2, k, 10', [380.8, 416.143, 1.0]], ['2, k, 11', [372.082, 479.298, 1.0]], ['2, k, 12', [438.105, 348.549, 1.0]], ['2, k, 13', [446.965, 427.838, 1.0]], ['2, k, 14', [457.263, 486.538, 1.0]], ['2, k, 15', [0.0, 0.0, 1.0]], ['2, k, 16', [410.218, 201.685, 1.0]], ['2, k, 17', [388.222, 203.131, 1.0]], ['2, k, 18', [424.914, 203.12, 1.0]], ['2, k, 19', [461.655, 511.62, 1.0]], ['2, k, 20', [471.887, 510.059, 1.0]], ['2, k, 21', [455.79, 488.055, 1.0]], ['2, k, 22', [358.837, 510.03, 1.0]], ['2, k, 23', [354.416, 501.31, 1.0]], ['2, k, 24', [380.87, 486.56, 1.0]]]
[['2, k, 0', [399.982, 206.088, 1.0]], ['2, k, 1', [405.902, 239.901, 1.0]], ['2, k, 2', [369.148, 239.808, 1.0]], ['2, k, 3', [350.039, 294.229, 1.0]], ['2, k, 4', [345.594, 348.572, 1.0]], ['2, k, 5', [445.499, 241.309, 1.0]], ['2, k, 6', [464.6, 300.093, 1.0]], ['2, k, 7', [476.362, 352.976, 1.0]], ['2, k, 8', [405.866, 345.661, 1.0]], ['2, k, 9', [380.807, 345.632, 1.0]], ['2, k, 10', [380.811, 416.099, 1.0]], ['2, k, 11', [372.092, 479.285, 1.0]], ['2, k, 12', [436.682, 347.115, 1.0]], ['2, k, 13', [446.926, 426.386, 1.0]], ['2, k, 14', [458.688, 486.538, 1.0]], ['2, k, 15', [394.139, 203.13, 1.0]], ['2, k, 16', [0.0, 0.0, 1.0]], ['2, k, 17', [389.664, 203.147, 1.0]], ['2, k, 18', [423.462, 201.713, 1.0]], ['2, k, 19', [461.653, 511.623, 1.0]], ['2, k, 20', [470.478, 510.059, 1.0]], ['2, k, 21', [457.227, 488.05, 1.0]], ['2, k, 22', [358.835, 510.035, 1.0]], ['2, k, 23', [354.416, 501.316, 1.0]], ['2, k, 24', [380.876, 486.554, 1.0]]]
[['2, k, 0', [402.901, 206.156, 1.0]], ['2, k, 1', [405.901, 239.897, 1.0]], ['2, k, 2', [369.149, 239.806, 1.0]], ['2, k, 3', [351.481, 294.216, 1.0]], ['2, k, 4', [345.618, 348.546, 1.0]], ['2, k, 5', [445.49, 241.305, 1.0]], ['2, k, 6', [464.597, 300.072, 1.0]], ['2, k, 7', [476.358, 352.96, 1.0]], ['2, k, 8', [405.873, 347.054, 1.0]], ['2, k, 9', [380.817, 345.653, 1.0]], ['2, k, 10', [380.816, 416.092, 1.0]], ['2, k, 11', [372.101, 479.278, 1.0]], ['2, k, 12', [436.695, 347.116, 1.0]], ['2, k, 13', [446.931, 426.359, 1.0]], ['2, k, 14', [458.683, 485.156, 1.0]], ['2, k, 15', [0.0, 0.0, 1.0]], ['2, k, 16', [0.0, 0.0, 1.0]], ['2, k, 17', [389.699, 203.154, 1.0]], ['2, k, 18', [424.893, 203.143, 1.0]], ['2, k, 19', [461.639, 511.603, 1.0]], ['2, k, 20', [470.469, 510.041, 1.0]], ['2, k, 21', [457.22, 488.043, 1.0]], ['2, k, 22', [358.829, 510.045, 1.0]], ['2, k, 23', [354.409, 501.323, 1.0]], ['2, k, 24', [380.884, 486.546, 1.0]]]
[['2, k, 0', [402.923, 206.163, 1.0]], ['2, k, 1', [405.901, 239.897, 1.0]], ['2, k, 2', [369.155, 239.807, 1.0]], ['2, k, 3', [351.517, 294.239, 1.0]], ['2, k, 4', [345.623, 347.167, 1.0]], ['2, k, 5', [445.478, 241.304, 1.0]], ['2, k, 6', [464.602, 300.047, 1.0]], ['2, k, 7', [476.343, 351.513, 1.0]], ['2, k, 8', [405.886, 347.123, 1.0]], ['2, k, 9', [380.826, 347.101, 1.0]], ['2, k, 10', [380.791, 416.115, 1.0]], ['2, k, 11', [372.099, 479.286, 1.0]], ['2, k, 12', [436.7, 348.573, 1.0]], ['2, k, 13', [446.958, 427.817, 1.0]], ['2, k, 14', [458.681, 485.162, 1.0]], ['2, k, 15', [0.0, 0.0, 1.0]], ['2, k, 16', [0.0, 0.0, 1.0]], ['2, k, 17', [389.701, 203.18, 1.0]], ['2, k, 18', [424.9, 203.174, 1.0]], ['2, k, 19', [461.616, 511.599, 1.0]], ['2, k, 20', [470.447, 510.042, 1.0]], ['2, k, 21', [457.23, 488.043, 1.0]], ['2, k, 22', [358.826, 510.038, 1.0]], ['2, k, 23', [354.405, 501.316, 1.0]], ['2, k, 24', [380.885, 486.554, 1.0]]]
[['2, k, 0', [0.0, 0.0, 1.0]], ['2, k, 1', [405.895, 239.882, 1.0]], ['2, k, 2', [369.16, 239.803, 1.0]], ['2, k, 3', [352.945, 294.199, 1.0]], ['2, k, 4', [345.643, 347.127, 1.0]], ['2, k, 5', [445.464, 239.946, 1.0]], ['2, k, 6', [464.599, 298.659, 1.0]], ['2, k, 7', [476.334, 351.495, 1.0]], ['2, k, 8', [405.89, 348.558, 1.0]], ['2, k, 9', [380.835, 348.541, 1.0]], ['2, k, 10', [379.428, 416.148, 1.0]], ['2, k, 11', [372.111, 479.275, 1.0]], ['2, k, 12', [438.091, 350.01, 1.0]], ['2, k, 13', [446.973, 427.823, 1.0]], ['2, k, 14', [458.681, 485.153, 1.0]], ['2, k, 15', [0.0, 0.0, 1.0]], ['2, k, 16', [0.0, 0.0, 1.0]], ['2, k, 17', [391.101, 204.612, 1.0]], ['2, k, 18', [424.895, 203.121, 1.0]], ['2, k, 19', [461.635, 511.574, 1.0]], ['2, k, 20', [470.459, 508.647, 1.0]], ['2, k, 21', [457.214, 488.043, 1.0]], ['2, k, 22', [358.828, 510.064, 1.0]], ['2, k, 23', [354.402, 501.338, 1.0]], ['2, k, 24', [380.91, 485.168, 1.0]]]
[['2, k, 0', [0.0, 0.0, 1.0]], ['2, k, 1', [405.898, 239.875, 1.0]], ['2, k, 2', [369.18, 238.439, 1.0]], ['2, k, 3', [352.966, 292.778, 1.0]], ['2, k, 4', [345.658, 347.092, 1.0]], ['2, k, 5', [444.055, 239.946, 1.0]], ['2, k, 6', [464.591, 298.619, 1.0]], ['2, k, 7', [476.323, 350.064, 1.0]], ['2, k, 8', [405.91, 348.569, 1.0]], ['2, k, 9', [380.854, 348.555, 1.0]], ['2, k, 10', [380.79, 417.54, 1.0]], ['2, k, 11', [372.096, 480.715, 1.0]], ['2, k, 12', [438.105, 350.02, 1.0]], ['2, k, 13', [446.973, 427.848, 1.0]], ['2, k, 14', [458.676, 486.544, 1.0]], ['2, k, 15', [0.0, 0.0, 1.0]], ['2, k, 16', [0.0, 0.0, 1.0]], ['2, k, 17', [389.673, 204.581, 1.0]], ['2, k, 18', [424.889, 203.129, 1.0]], ['2, k, 19', [461.641, 511.589, 1.0]], ['2, k, 20', [470.474, 508.659, 1.0]], ['2, k, 21', [455.798, 488.071, 1.0]], ['2, k, 22', [358.829, 510.072, 1.0]], ['2, k, 23', [354.407, 501.342, 1.0]], ['2, k, 24', [380.884, 486.567, 1.0]]]
