[[0, -0.0235656, -0.372979, 3.27285, 1.0], [1, -0.0316509, -0.0465538, 3.22369, 1.0], [2, -0.0394207, 0.273267, 3.16063, 1.0], [3, -0.0280306, 0.424916, 3.113, 1.0], [4, -0.215775, 0.163074, 3.17597, 1.0], [5, -0.277199, -0.116982, 3.20583, 1.0], [6, -0.313649, -0.365059, 3.17707, 1.0], [7, -0.309992, -0.402702, 3.16951, 1.0], [8, 0.150132, 0.166538, 3.19752, 1.0], [9, 0.230345, -0.118446, 3.25275, 1.0], [10, 0.278139, -0.364252, 3.21981, 1.0], [11, 0.273694, -0.425677, 3.21578, 1.0], [12, -0.106558, -0.369372, 3.22822, 1.0], [13, -0.169485, -0.816205, 3.34213, 1.0], [14, -0.233816, -1.16871, 3.36201, 1.0], [15, -0.187134, -1.25879, 3.2207, 1.0], [16, 0.0599766, -0.367753, 3.23998, 1.0], [17, 0.131582, -0.787015, 3.33639, 1.0], [18, 0.252951, -1.23786, 3.3207, 1.0], [19, 0.151978, -1.28809, 3.1582, 1.0], [20, -0.0375286, 0.194244, 3.17893, 1.0], [21, -0.298096, -0.46721, 3.14904, 1.0], [22, -0.264869, -0.429989, 3.1535, 1.0], [23, 0.275745, -0.486167, 3.20496, 1.0], [24, 0.225824, -0.448345, 3.19208, 1.0]]
[[0, -0.0236163, -0.372939, 3.27253, 1.0], [1, -0.0314428, -0.0465439, 3.22346, 1.0], [2, -0.0387034, 0.273237, 3.16039, 1.0], [3, -0.0278841, 0.424807, 3.11293, 1.0], [4, -0.215488, 0.163969, 3.17597, 1.0], [5, -0.277852, -0.117019, 3.20496, 1.0], [6, -0.313741, -0.365613, 3.17573, 1.0], [7, -0.309495, -0.40283, 3.16201, 1.0], [8, 0.15004, 0.166571, 3.19741, 1.0], [9, 0.230559, -0.119902, 3.25162, 1.0], [10, 0.278795, -0.366102, 3.21891, 1.0], [11, 0.27379, -0.428174, 3.21429, 1.0], [12, -0.106615, -0.36921, 3.22787, 1.0], [13, -0.169703, -0.816592, 3.34193, 1.0], [14, -0.173689, -1.23062, 3.42246, 1.0], [15, -0.148745, -1.26253, 3.22373, 1.0], [16, 0.0599279, -0.367823, 3.23966, 1.0], [17, 0.142447, -0.877971, 3.37712, 1.0], [18, 0.223651, -1.25164, 3.33195, 1.0], [19, 0.153853, -1.28613, 3.14719, 1.0], [20, -0.0369749, 0.194227, 3.17869, 1.0], [21, -0.303952, -0.46893, 3.15327, 1.0], [22, -0.261382, -0.419354, 3.15082, 1.0], [23, 0.277581, -0.493893, 3.21104, 1.0], [24, 0.22683, -0.44429, 3.19176, 1.0]]
[[0, -0.0235403, -0.372515, 3.27197, 1.0], [1, -0.0312639, -0.0464215, 3.22334, 1.0], [2, -0.0382847, 0.273238, 3.16058, 1.0], [3, -0.0278655, 0.424687, 3.11291, 1.0], [4, -0.215478, 0.163936, 3.17587, 1.0], [5, -0.277743, -0.118133, 3.20412, 1.0], [6, -0.31254, -0.366963, 3.17251, 1.0], [7, -0.308588, -0.403324, 3.16132, 1.0], [8, 0.150047, 0.166593, 3.19733, 1.0], [9, 0.230379, -0.119889, 3.2507, 1.0], [10, 0.278875, -0.36634, 3.21866, 1.0], [11, 0.272843, -0.42637, 3.21407, 1.0], [12, -0.106535, -0.368829, 3.22733, 1.0], [13, -0.16976, -0.816521, 3.34183, 1.0], [14, -0.242706, -1.18059, 3.34631, 1.0], [15, -0.183594, -1.26563, 3.18164, 1.0], [16, 0.0599987, -0.367369, 3.23909, 1.0], [17, 0.142927, -0.877638, 3.37732, 1.0], [18, 0.219522, -1.25135, 3.33151, 1.0], [19, 0.166957, -1.2856, 3.15677, 1.0], [20, -0.0366456, 0.194264, 3.17878, 1.0], [21, -0.300736, -0.46756, 3.14662, 1.0], [22, -0.263512, -0.427433, 3.15222, 1.0], [23, 0.271047, -0.491934, 3.19954, 1.0], [24, 0.226217, -0.447131, 3.19177, 1.0]]
[[0, -0.0227613, -0.372638, 3.27079, 1.0], [1, -0.030548, -0.0464386, 3.22287, 1.0], [2, -0.0375867, 0.27327, 3.16058, 1.0], [3, -0.0277945, 0.424492, 3.1129, 1.0], [4, -0.215459, 0.164353, 3.17587, 1.0], [5, -0.277328, -0.117974, 3.20327, 1.0], [6, -0.313205, -0.366519, 3.16958, 1.0], [7, -0.308505, -0.403482, 3.15807, 1.0], [8, 0.151109, 0.166455, 3.19763, 1.0], [9, 0.230509, -0.11979, 3.24949, 1.0], [10, 0.278949, -0.366279, 3.21732, 1.0], [11, 0.275558, -0.425559, 3.211, 1.0], [12, -0.105672, -0.368716, 3.22587, 1.0], [13, -0.169008, -0.816678, 3.34134, 1.0], [14, -0.250528, -1.19608, 3.3244, 1.0], [15, -0.181438, -1.26496, 3.18695, 1.0], [16, 0.0606995, -0.367689, 3.23816, 1.0], [17, 0.1432, -0.877874, 3.3773, 1.0], [18, 0.200791, -1.23928, 3.34646, 1.0], [19, 0.19379, -1.2812, 3.1773, 1.0], [20, -0.0359508, 0.194283, 3.17867, 1.0], [21, -0.298035, -0.472416, 3.14575, 1.0], [22, -0.262494, -0.429367, 3.13971, 1.0], [23, 0.284806, -0.483467, 3.19315, 1.0], [24, 0.225895, -0.449992, 3.19148, 1.0]]
[[0, -0.0227759, -0.372812, 3.27046, 1.0], [1, -0.0303155, -0.0464898, 3.22271, 1.0], [2, -0.0369154, 0.273326, 3.16058, 1.0], [3, -0.0277584, 0.424481, 3.11293, 1.0], [4, -0.215427, 0.164464, 3.17587, 1.0], [5, -0.277104, -0.117586, 3.20292, 1.0], [6, -0.312305, -0.36623, 3.16873, 1.0], [7, -0.308349, -0.401467, 3.15678, 1.0], [8, 0.150317, 0.16675, 3.19706, 1.0], [9, 0.230688, -0.119809, 3.24904, 1.0], [10, 0.279155, -0.366339, 3.21694, 1.0], [11, 0.272419, -0.427241, 3.21078, 1.0], [12, -0.105702, -0.368907, 3.22542, 1.0], [13, -0.16899, -0.817515, 3.34118, 1.0], [14, -0.272308, -1.22583, 3.30095, 1.0], [15, -0.16731, -1.2627, 3.18724, 1.0], [16, 0.0606957, -0.367842, 3.23793, 1.0], [17, 0.143396, -0.877515, 3.37769, 1.0], [18, 0.227944, -1.25187, 3.33005, 1.0], [19, 0.307723, -1.28525, 3.14296, 1.0], [20, -0.035411, 0.194303, 3.17862, 1.0], [21, -0.301282, -0.46641, 3.13993, 1.0], [22, -0.26266, -0.429205, 3.14524, 1.0], [23, 0.271695, -0.493114, 3.19904, 1.0], [24, 0.225683, -0.44522, 3.18667, 1.0]]
[[0, -0.0228296, -0.373439, 3.27005, 1.0], [1, -0.0302327, -0.046673, 3.22259, 1.0], [2, -0.0368226, 0.273314, 3.16059, 1.0], [3, -0.0277517, 0.424315, 3.11307, 1.0], [4, -0.215132, 0.165809, 3.17622, 1.0], [5, -0.277119, -0.116891, 3.20224, 1.0], [6, -0.31206, -0.365654, 3.16811, 1.0], [7, -0.3056, -0.403361, 3.15702, 1.0], [8, 0.150953, 0.16652, 3.19663, 1.0], [9, 0.230692, -0.120356, 3.24854, 1.0], [10, 0.279448, -0.366865, 3.21601, 1.0], [11, 0.275284, -0.425354, 3.2084, 1.0], [12, -0.105749, -0.369151, 3.22517, 1.0], [13, -0.169085, -0.817753, 3.34065, 1.0], [14, -0.274159, -1.22359, 3.33196, 1.0], [15, -0.174337, -1.25789, 3.22149, 1.0], [16, 0.0606429, -0.369029, 3.23731, 1.0], [17, 0.14369, -0.877188, 3.37765, 1.0], [18, 0.217842, -1.24485, 3.34162, 1.0], [19, 0.130413, -1.28315, 3.15891, 1.0], [20, -0.0353215, 0.194265, 3.17861, 1.0], [21, -0.304383, -0.467248, 3.13757, 1.0], [22, -0.255047, -0.42506, 3.15032, 1.0], [23, 0.26969, -0.491281, 3.19104, 1.0], [24, 0.231953, -0.428785, 3.18593, 1.0]]
[[0, -0.0225618, -0.37336, 3.26966, 1.0], [1, -0.0297704, -0.0466676, 3.22236, 1.0], [2, -0.0361404, 0.273251, 3.1606, 1.0], [3, -0.0277118, 0.424306, 3.11325, 1.0], [4, -0.214925, 0.166169, 3.17638, 1.0], [5, -0.277276, -0.117068, 3.20207, 1.0], [6, -0.311616, -0.366022, 3.16799, 1.0], [7, -0.305167, -0.405206, 3.16004, 1.0], [8, 0.151327, 0.166944, 3.19673, 1.0], [9, 0.230912, -0.120281, 3.24857, 1.0], [10, 0.279591, -0.366891, 3.21581, 1.0], [11, 0.273941, -0.428498, 3.20634, 1.0], [12, -0.105509, -0.369084, 3.22483, 1.0], [13, -0.168784, -0.816931, 3.33961, 1.0], [14, -0.280624, -1.2232, 3.2816, 1.0], [15, -0.165681, -1.26211, 3.22104, 1.0], [16, 0.0609271, -0.368924, 3.23689, 1.0], [17, 0.14337, -0.877153, 3.37875, 1.0], [18, 0.256661, -1.25961, 3.30105, 1.0], [19, 0.17292, -1.28587, 3.1777, 1.0], [20, -0.0346883, 0.194219, 3.17855, 1.0], [21, -0.303881, -0.468699, 3.14947, 1.0], [22, -0.256499, -0.43274, 3.14816, 1.0], [23, 0.272887, -0.492241, 3.19024, 1.0], [24, 0.225805, -0.443836, 3.18387, 1.0]]
[[0, -0.0225223, -0.373533, 3.26969, 1.0], [1, -0.0295687, -0.0467249, 3.22236, 1.0], [2, -0.0356285, 0.27338, 3.16061, 1.0], [3, -0.0276411, 0.424153, 3.11345, 1.0], [4, -0.214509, 0.168176, 3.17711, 1.0], [5, -0.277296, -0.117433, 3.20164, 1.0], [6, -0.311369, -0.366697, 3.16769, 1.0], [7, -0.30413, -0.409797, 3.15822, 1.0], [8, 0.151627, 0.167187, 3.19642, 1.0], [9, 0.231658, -0.121379, 3.24795, 1.0], [10, 0.279869, -0.368388, 3.21578, 1.0], [11, 0.274318, -0.42692, 3.21054, 1.0], [12, -0.105494, -0.369124, 3.22482, 1.0], [13, -0.168704, -0.81707, 3.33935, 1.0], [14, -0.229251, -1.18648, 3.35511, 1.0], [15, -0.192167, -1.26782, 3.1769, 1.0], [16, 0.0609982, -0.369313, 3.237, 1.0], [17, 0.143284, -0.876034, 3.37819, 1.0], [18, 0.19864, -1.22787, 3.36183, 1.0], [19, 0.186248, -1.28433, 3.16892, 1.0], [20, -0.0342576, 0.194285, 3.17856, 1.0], [21, -0.301423, -0.468796, 3.14789, 1.0], [22, -0.254499, -0.429009, 3.1486, 1.0], [23, 0.27581, -0.491788, 3.19048, 1.0], [24, 0.227707, -0.441195, 3.18808, 1.0]]
[[0, -0.0224497, -0.373372, 3.26939, 1.0], [1, -0.0294045, -0.046607, 3.22213, 1.0], [2, -0.0354566, 0.273457, 3.16048, 1.0], [3, -0.0275939, 0.424007, 3.11349, 1.0], [4, -0.214299, 0.168377, 3.17702, 1.0], [5, -0.277351, -0.11737, 3.20156, 1.0], [6, -0.309917, -0.367114, 3.16873, 1.0], [7, -0.304939, -0.406177, 3.15904, 1.0], [8, 0.150686, 0.167141, 3.19527, 1.0], [9, 0.231668, -0.120434, 3.24674, 1.0], [10, 0.279828, -0.367678, 3.21505, 1.0], [11, 0.27301, -0.427186, 3.20536, 1.0], [12, -0.105452, -0.368963, 3.2248, 1.0], [13, -0.168888, -0.815606, 3.33795, 1.0], [14, -0.271249, -1.22222, 3.27966, 1.0], [15, -0.18189, -1.27058, 3.16924, 1.0], [16, 0.0611318, -0.369143, 3.23606, 1.0], [17, 0.14334, -0.876719, 3.3775, 1.0], [18, 0.17, -1.24363, 3.37665, 1.0], [19, 0.164785, -1.27868, 3.17204, 1.0], [20, -0.0340782, 0.194372, 3.17841, 1.0], [21, -0.30386, -0.467304, 3.14014, 1.0], [22, -0.254259, -0.427824, 3.14851, 1.0], [23, 0.279602, -0.490656, 3.19704, 1.0], [24, 0.226459, -0.442841, 3.17983, 1.0]]
[[0, -0.022454, -0.373192, 3.26915, 1.0], [1, -0.0294059, -0.0465207, 3.2221, 1.0], [2, -0.0354922, 0.273558, 3.1606, 1.0], [3, -0.0276551, 0.42406, 3.11356, 1.0], [4, -0.213253, 0.170496, 3.17811, 1.0], [5, -0.277222, -0.117305, 3.20128, 1.0], [6, -0.309697, -0.367257, 3.16839, 1.0], [7, -0.300621, -0.406842, 3.15709, 1.0], [8, 0.150356, 0.167281, 3.19491, 1.0], [9, 0.231612, -0.119726, 3.24541, 1.0], [10, 0.279962, -0.367214, 3.21478, 1.0], [11, 0.274848, -0.422427, 3.20529, 1.0], [12, -0.105493, -0.368829, 3.22459, 1.0], [13, -0.168634, -0.815089, 3.33752, 1.0], [14, -0.247667, -1.13681, 3.36044, 1.0], [15, -0.193781, -1.24567, 3.21132, 1.0], [16, 0.0611644, -0.368903, 3.23583, 1.0], [17, 0.132191, -0.820152, 3.34801, 1.0], [18, 0.170051, -1.24323, 3.37633, 1.0], [19, 0.156812, -1.27882, 3.17463, 1.0], [20, -0.0340965, 0.194459, 3.17848, 1.0], [21, -0.300022, -0.467387, 3.13804, 1.0], [22, -0.254088, -0.419257, 3.1542, 1.0], [23, 0.28504, -0.484815, 3.19167, 1.0], [24, 0.233618, -0.440311, 3.17885, 1.0]]
[[0, -0.0198853, -0.390006, 3.27171, 1.0], [1, -0.0277502, -0.0512965, 3.22445, 1.0], [2, -0.0348825, 0.273521, 3.16218, 1.0], [3, -0.0276215, 0.424551, 3.1166, 1.0], [4, -0.213475, 0.16622, 3.17769, 1.0], [5, -0.278567, -0.12069, 3.20134, 1.0], [6, -0.309881, -0.372661, 3.16856, 1.0], [7, -0.304784, -0.404277, 3.15986, 1.0], [8, 0.150868, 0.165668, 3.1961, 1.0], [9, 0.232049, -0.122289, 3.24534, 1.0], [10, 0.281938, -0.371307, 3.21416, 1.0], [11, 0.274792, -0.426435, 3.20537, 1.0], [12, -0.102909, -0.385806, 3.22615, 1.0], [13, -0.168572, -0.81498, 3.33811, 1.0], [14, -0.215471, -1.16893, 3.39225, 1.0], [15, -0.189961, -1.2405, 3.2353, 1.0], [16, 0.0636208, -0.384718, 3.23771, 1.0], [17, 0.134801, -0.806756, 3.34398, 1.0], [18, 0.199367, -1.23658, 3.36036, 1.0], [19, 0.182517, -1.26657, 3.1825, 1.0], [20, -0.033303, 0.193862, 3.18036, 1.0], [21, -0.303101, -0.469597, 3.1518, 1.0], [22, -0.258236, -0.430676, 3.13716, 1.0], [23, 0.277252, -0.487782, 3.1897, 1.0], [24, 0.228326, -0.439173, 3.18124, 1.0]]
