[[0, 0.02744468, -0.2834101, 2.745386, 1], [1, 0.01709558, 0.01414566, 2.767337, 1], [2, 0.00811569, 0.3037613, 2.775938, 1], [3, 0.007351846, 0.4366655, 2.767664, 1], [4, -0.1622992, 0.1925348, 2.745021, 1], [5, -0.2112185, -0.01295457, 2.712924, 1], [6, -0.1032874, -0.1184516, 2.557742, 1], [7, -0.05145325, -0.1451088, 2.522771, 1], [8, 0.181652, 0.1954065, 2.751448, 1], [9, 0.2395451, -0.01484165, 2.695705, 1], [10, 0.1650535, -0.135704, 2.557825, 1], [11, 0.1059919, -0.1558758, 2.51952, 1], [12, -0.06064429, -0.281862, 2.704081, 1], [13, -0.1212009, -0.2757632, 2.395013, 1], [14, -0.1401169, -0.6183296, 2.484183, 1], [15, -0.1357356, -0.6536248, 2.370444, 1], [16, 0.1144577, -0.2769312, 2.709775, 1], [17, 0.1761558, -0.264436, 2.390726, 1], [18, 0.08741447, -0.6083667, 2.429296, 1], [19, 0.09355634, -0.6988578, 2.370012, 1], [20, 0.01027184, 0.2324523, 2.776265, 1], [21, -0.03430332, -0.2049855, 2.460385, 1], [22, -0.1227265, -0.1697314, 2.454923, 1], [23, 0.08571329, -0.216998, 2.473232, 1], [24, 0.1558851, -0.1543916, 2.485615, 1]]
[[0, 0.02738716, -0.283378, 2.745401, 1], [1, 0.01712513, 0.01420096, 2.767338, 1], [2, 0.008247217, 0.3039165, 2.775887, 1], [3, 0.0075415, 0.436573, 2.767673, 1], [4, -0.1622637, 0.192558, 2.745043, 1], [5, -0.2114666, -0.01374703, 2.712977, 1], [6, -0.1004041, -0.1188054, 2.555779, 1], [7, -0.06266479, -0.1421651, 2.519809, 1], [8, 0.1818231, 0.1953621, 2.751455, 1], [9, 0.2395394, -0.01483136, 2.695705, 1], [10, 0.1658439, -0.136321, 2.557972, 1], [11, 0.1073916, -0.1554582, 2.520071, 1], [12, -0.06072582, -0.2817646, 2.704056, 1], [13, -0.1186375, -0.2770819, 2.394665, 1], [14, -0.1392483, -0.6195996, 2.483638, 1], [15, -0.1348811, -0.6548741, 2.369902, 1], [16, 0.1144134, -0.2769409, 2.709823, 1], [17, 0.1756649, -0.2644517, 2.391023, 1], [18, 0.08692158, -0.6083645, 2.429694, 1], [19, 0.09439284, -0.6991248, 2.37212, 1], [20, 0.01037498, 0.2325745, 2.776232, 1], [21, -0.03922796, -0.1965275, 2.466681, 1], [22, -0.1066741, -0.1578423, 2.4714, 1], [23, 0.08653834, -0.2159391, 2.473923, 1], [24, 0.1537244, -0.1559194, 2.48245, 1]]
[[0, 0.02737628, -0.2833808, 2.745384, 1], [1, 0.01712851, 0.01419683, 2.767342, 1], [2, 0.008244615, 0.3039039, 2.775919, 1], [3, 0.007664993, 0.4365958, 2.768018, 1], [4, -0.1622257, 0.192474, 2.745203, 1], [5, -0.2114926, -0.01387531, 2.712701, 1], [6, -0.1087611, -0.1194043, 2.562782, 1], [7, -0.05230512, -0.1457947, 2.519814, 1], [8, 0.1819728, 0.1953169, 2.751585, 1], [9, 0.2396042, -0.01492595, 2.695706, 1], [10, 0.1661793, -0.1358367, 2.557278, 1], [11, 0.1074039, -0.1546433, 2.518634, 1], [12, -0.06073489, -0.2817546, 2.704008, 1], [13, -0.117465, -0.2779925, 2.395155, 1], [14, -0.1331256, -0.6211511, 2.482905, 1], [15, -0.1288572, -0.6564012, 2.369171, 1], [16, 0.1144054, -0.2769529, 2.70982, 1], [17, 0.1754435, -0.2648789, 2.391281, 1], [18, 0.08644157, -0.6087844, 2.429559, 1], [19, 0.09666091, -0.6996389, 2.373869, 1], [20, 0.0103766, 0.2325634, 2.776255, 1], [21, -0.04121109, -0.204486, 2.447452, 1], [22, -0.1223013, -0.1712405, 2.445583, 1], [23, 0.08669268, -0.2124516, 2.47821, 1], [24, 0.1596595, -0.1527127, 2.48775, 1]]
[[0, 0.02735113, -0.2833899, 2.745364, 1], [1, 0.017136, 0.01418422, 2.767349, 1], [2, 0.008264612, 0.3038723, 2.775958, 1], [3, 0.007845626, 0.436653, 2.767942, 1], [4, -0.1622189, 0.192458, 2.745213, 1], [5, -0.2108952, -0.01409971, 2.712302, 1], [6, -0.09685092, -0.1181531, 2.555114, 1], [7, -0.06070296, -0.1424855, 2.517875, 1], [8, 0.182142, 0.1952651, 2.751711, 1], [9, 0.2398022, -0.01483146, 2.696066, 1], [10, 0.1694592, -0.1359923, 2.556185, 1], [11, 0.109664, -0.1556455, 2.51811, 1], [12, -0.06076068, -0.2817392, 2.703937, 1], [13, -0.1170267, -0.278044, 2.395188, 1], [14, -0.1349082, -0.6211511, 2.482734, 1], [15, -0.1305837, -0.6564013, 2.369002, 1], [16, 0.1143752, -0.2769898, 2.709828, 1], [17, 0.1753105, -0.2657358, 2.391884, 1], [18, 0.08480547, -0.609242, 2.430206, 1], [19, 0.096202, -0.6998137, 2.373806, 1], [20, 0.01039569, 0.2325351, 2.776285, 1], [21, -0.03779165, -0.19653, 2.466877, 1], [22, -0.1141467, -0.1515314, 2.5012, 1], [23, 0.08839476, -0.2193267, 2.466663, 1], [24, 0.1629238, -0.1532421, 2.4854, 1]]
[[0, 0.02717969, -0.2833447, 2.745296, 1], [1, 0.01721308, 0.01422231, 2.767401, 1], [2, 0.00885943, 0.3039969, 2.776324, 1], [3, 0.007861146, 0.436636, 2.76794, 1], [4, -0.1622146, 0.1924308, 2.745338, 1], [5, -0.2103961, -0.01430878, 2.712207, 1], [6, -0.1026188, -0.1161979, 2.562352, 1], [7, -0.05179914, -0.1452605, 2.521117, 1], [8, 0.1826883, 0.1948155, 2.751928, 1], [9, 0.2397269, -0.01479801, 2.696332, 1], [10, 0.1704802, -0.1367999, 2.556666, 1], [11, 0.1195635, -0.1500968, 2.530862, 1], [12, -0.06097417, -0.2815742, 2.703747, 1], [13, -0.1165582, -0.2777601, 2.395222, 1], [14, -0.1347492, -0.6208451, 2.482793, 1], [15, -0.1303878, -0.6561037, 2.369063, 1], [16, 0.1142367, -0.2770258, 2.709835, 1], [17, 0.1752484, -0.2664916, 2.392708, 1], [18, 0.08396965, -0.6098028, 2.43095, 1], [19, 0.09687071, -0.700276, 2.375099, 1], [20, 0.01082747, 0.2326322, 2.776549, 1], [21, -0.03754542, -0.204665, 2.455986, 1], [22, -0.1228811, -0.1678338, 2.461354, 1], [23, 0.08644708, -0.208721, 2.485427, 1], [24, 0.1583747, -0.1568152, 2.480248, 1]]
[[0, 0.02717152, -0.2833833, 2.745246, 1], [1, 0.01720573, 0.01416725, 2.76749, 1], [2, 0.00870415, 0.3038625, 2.7768, 1], [3, 0.007957059, 0.436338, 2.767931, 1], [4, -0.1622027, 0.1923284, 2.745475, 1], [5, -0.2105768, -0.0145706, 2.711959, 1], [6, -0.1038382, -0.1157843, 2.563346, 1], [7, -0.06482213, -0.1405266, 2.520678, 1], [8, 0.1828339, 0.1947362, 2.752026, 1], [9, 0.2399269, -0.01526779, 2.696701, 1], [10, 0.1701275, -0.1366618, 2.556766, 1], [11, 0.1177651, -0.1363553, 2.546434, 1], [12, -0.06097979, -0.2815963, 2.703701, 1], [13, -0.1163681, -0.2778529, 2.395385, 1], [14, -0.1358628, -0.6203598, 2.484595, 1], [15, -0.1314968, -0.6556382, 2.370867, 1], [16, 0.1142385, -0.277091, 2.709785, 1], [17, 0.1751982, -0.266974, 2.392998, 1], [18, 0.08312824, -0.6101024, 2.431058, 1], [19, 0.09700981, -0.700882, 2.377704, 1], [20, 0.01073276, 0.232516, 2.776901, 1], [21, -0.04326752, -0.1918354, 2.466833, 1], [22, -0.1011379, -0.1562151, 2.482563, 1], [23, 0.07603943, -0.1870818, 2.498988, 1], [24, 0.1874093, -0.1671782, 2.4611, 1]]
[[0, 0.02715941, -0.2833928, 2.745231, 1], [1, 0.01722186, 0.01414408, 2.767495, 1], [2, 0.008724021, 0.303818, 2.77681, 1], [3, 0.008116159, 0.4362908, 2.767796, 1], [4, -0.1617554, 0.1923808, 2.745948, 1], [5, -0.2107484, -0.01443151, 2.711921, 1], [6, -0.1000504, -0.1177244, 2.559197, 1], [7, -0.06238973, -0.1394393, 2.522378, 1], [8, 0.1828085, 0.1948294, 2.752098, 1], [9, 0.2401415, -0.01507755, 2.696957, 1], [10, 0.1703884, -0.1365176, 2.557047, 1], [11, 0.1181745, -0.1363366, 2.546957, 1], [12, -0.06098819, -0.2815973, 2.703664, 1], [13, -0.1159211, -0.2768376, 2.395114, 1], [14, -0.1361717, -0.6193742, 2.484106, 1], [15, -0.1318998, -0.6546665, 2.370373, 1], [16, 0.1142264, -0.2771134, 2.709784, 1], [17, 0.1750442, -0.2671816, 2.393195, 1], [18, 0.08284169, -0.6103165, 2.430977, 1], [19, 0.0974972, -0.7008381, 2.376842, 1], [20, 0.01075524, 0.2324745, 2.776912, 1], [21, -0.04318868, -0.1928184, 2.471411, 1], [22, -0.09954494, -0.1568702, 2.4777, 1], [23, 0.07670472, -0.1867741, 2.498507, 1], [24, 0.1849336, -0.1661352, 2.46578, 1]]
[[0, 0.02706722, -0.2833409, 2.745169, 1], [1, 0.01725002, 0.01412718, 2.76752, 1], [2, 0.008922439, 0.3036499, 2.776987, 1], [3, 0.008239579, 0.4362136, 2.767797, 1], [4, -0.1617771, 0.1925774, 2.746267, 1], [5, -0.2110977, -0.01379231, 2.712695, 1], [6, -0.09887788, -0.1175989, 2.55835, 1], [7, -0.0483616, -0.1444532, 2.524027, 1], [8, 0.1830343, 0.1948084, 2.752702, 1], [9, 0.2401172, -0.01508548, 2.696975, 1], [10, 0.1705266, -0.1364754, 2.55694, 1], [11, 0.1185286, -0.1374044, 2.545419, 1], [12, -0.06104363, -0.2814999, 2.703588, 1], [13, -0.1156877, -0.2762802, 2.394943, 1], [14, -0.13562, -0.6190311, 2.483315, 1], [15, -0.1312759, -0.6543273, 2.369584, 1], [16, 0.1141105, -0.2771095, 2.709736, 1], [17, 0.1749963, -0.2672423, 2.393316, 1], [18, 0.08217163, -0.6101575, 2.431446, 1], [19, 0.09755997, -0.7004069, 2.376437, 1], [20, 0.01090643, 0.2323528, 2.777046, 1], [21, -0.03971298, -0.2032316, 2.459578, 1], [22, -0.1164972, -0.1672186, 2.451857, 1], [23, 0.07573052, -0.1902204, 2.498887, 1], [24, 0.1834375, -0.16593, 2.465654, 1]]
[[0, 0.02705784, -0.2833374, 2.745164, 1], [1, 0.0172559, 0.01412632, 2.767524, 1], [2, 0.008924561, 0.3036483, 2.776988, 1], [3, 0.008686182, 0.4363199, 2.768391, 1], [4, -0.1617765, 0.1925415, 2.746316, 1], [5, -0.2113119, -0.01338874, 2.713235, 1], [6, -0.09704609, -0.1171592, 2.557291, 1], [7, -0.04979578, -0.1447415, 2.523325, 1], [8, 0.1830005, 0.1948134, 2.752858, 1], [9, 0.2397474, -0.01522155, 2.697039, 1], [10, 0.1699595, -0.1366933, 2.557193, 1], [11, 0.1143984, -0.1378793, 2.544674, 1], [12, -0.06104854, -0.2814935, 2.703576, 1], [13, -0.1156783, -0.2761571, 2.394972, 1], [14, -0.1360048, -0.6188629, 2.483415, 1], [15, -0.1316301, -0.6541616, 2.369684, 1], [16, 0.1141019, -0.27711, 2.709737, 1], [17, 0.1750011, -0.2672917, 2.393322, 1], [18, 0.08199542, -0.6102656, 2.430763, 1], [19, 0.09827941, -0.7007583, 2.378055, 1], [20, 0.01091083, 0.2323505, 2.777049, 1], [21, -0.04074756, -0.2044142, 2.452188, 1], [22, -0.1166405, -0.1678986, 2.455101, 1], [23, 0.07120612, -0.1839379, 2.498828, 1], [24, 0.1814379, -0.1640388, 2.467121, 1]]
[[0, 0.02705276, -0.2833088, 2.745129, 1], [1, 0.01726424, 0.01413697, 2.767595, 1], [2, 0.008867435, 0.30363, 2.777317, 1], [3, 0.008983024, 0.4361156, 2.768853, 1], [4, -0.1617586, 0.1925247, 2.746537, 1], [5, -0.2113226, -0.01380747, 2.71306, 1], [6, -0.09494468, -0.1174529, 2.555685, 1], [7, -0.0487411, -0.1450797, 2.523661, 1], [8, 0.1830241, 0.195024, 2.75373, 1], [9, 0.2398328, -0.01527097, 2.696975, 1], [10, 0.1696436, -0.136538, 2.557159, 1], [11, 0.1094953, -0.1555032, 2.520326, 1], [12, -0.06104555, -0.2814525, 2.703518, 1], [13, -0.1155126, -0.2759142, 2.394861, 1], [14, -0.1338371, -0.6185823, 2.483814, 1], [15, -0.1293421, -0.653888, 2.370086, 1], [16, 0.1140996, -0.2770973, 2.709723, 1], [17, 0.1746483, -0.2677319, 2.393556, 1], [18, 0.08181024, -0.6107674, 2.430863, 1], [19, 0.09148761, -0.7017528, 2.375633, 1], [20, 0.01088301, 0.2323405, 2.777301, 1], [21, -0.04081958, -0.2047937, 2.456743, 1], [22, -0.1142382, -0.1647401, 2.461661, 1], [23, 0.08456584, -0.2175283, 2.47294, 1], [24, 0.1639031, -0.1570333, 2.475, 1]]
[[0, 0.02694963, -0.2832803, 2.745084, 1], [1, 0.01727543, 0.01414823, 2.767615, 1], [2, 0.008964695, 0.3036584, 2.777407, 1], [3, 0.009099917, 0.4363353, 2.769207, 1], [4, -0.1617675, 0.192762, 2.746617, 1], [5, -0.2111524, -0.01457342, 2.712569, 1], [6, -0.09284904, -0.118442, 2.55294, 1], [7, -0.06504205, -0.1361082, 2.521776, 1], [8, 0.1831638, 0.1945418, 2.753709, 1], [9, 0.2398132, -0.01593728, 2.696831, 1], [10, 0.1668912, -0.1361566, 2.557538, 1], [11, 0.1072583, -0.1561064, 2.519591, 1], [12, -0.06117725, -0.2813178, 2.70337, 1], [13, -0.1154745, -0.2759351, 2.395004, 1], [14, -0.1339613, -0.618612, 2.483897, 1], [15, -0.129459, -0.6539192, 2.370171, 1], [16, 0.1140051, -0.2771377, 2.709739, 1], [17, 0.1746115, -0.2677344, 2.393555, 1], [18, 0.08130187, -0.6105155, 2.431687, 1], [19, 0.0925706, -0.7013212, 2.37645, 1], [20, 0.01095676, 0.2323632, 2.777375, 1], [21, -0.02596444, -0.1565654, 2.493638, 1], [22, -0.092513, -0.1614168, 2.464445, 1], [23, 0.084668, -0.2160908, 2.475691, 1], [24, 0.1579053, -0.1551052, 2.483778, 1]]
