[[0, -0.1617723, 0.2218661, 2.919484, 1], [1, -0.1654816, 0.5398601, 2.883945, 1], [2, -0.1678651, 0.846238, 2.837085, 1], [3, -0.1694232, 0.9940214, 2.840579, 1], [4, -0.3408306, 0.6949067, 2.798951, 1], [5, -0.3834067, 0.4750136, 2.741265, 1], [6, -0.3334365, 0.2302233, 2.65752, 1], [7, -0.3223782, 0.1435265, 2.657642, 1], [8, 0.02905026, 0.7166392, 2.850626, 1], [9, 0.06907428, 0.4642557, 2.896687, 1], [10, 0.04504141, 0.2396935, 2.833491, 1], [11, 0.02124114, 0.1849303, 2.829687, 1], [12, -0.2395692, 0.2170036, 2.877018, 1], [13, -0.276618, -0.1189399, 2.933389, 1], [14, -0.3049349, -0.5522863, 3.038179, 1], [15, -0.3030323, -0.6353757, 2.946903, 1], [16, -0.07988437, 0.2207444, 2.889169, 1], [17, -0.05049329, -0.09863848, 2.948714, 1], [18, -0.06534403, -0.5700735, 3.063676, 1], [19, -0.03097436, -0.6278997, 2.999675, 1], [20, -0.1675829, 0.7710721, 2.850911, 1], [21, -0.3131402, 0.0780708, 2.684199, 1], [22, -0.2817611, 0.1406561, 2.651, 1], [23, -0.002396647, 0.1052713, 2.818238, 1], [24, 0.04184993, 0.1455571, 2.817445, 1]]
[[0, -0.1565683, 0.2213505, 2.9192, 1], [1, -0.1632906, 0.5399672, 2.886719, 1], [2, -0.1679697, 0.8482321, 2.846833, 1], [3, -0.1690775, 0.9954274, 2.848217, 1], [4, -0.3372274, 0.6987803, 2.796334, 1], [5, -0.3819176, 0.5389848, 2.679574, 1], [6, -0.3224836, 0.3167431, 2.547372, 1], [7, -0.3035621, 0.2197185, 2.508337, 1], [8, 0.02905179, 0.7175261, 2.863152, 1], [9, 0.07263222, 0.4663807, 2.900447, 1], [10, 0.0484399, 0.2412189, 2.833591, 1], [11, 0.03028986, 0.1866411, 2.824807, 1], [12, -0.2333387, 0.2158144, 2.87561, 1], [13, -0.2761324, -0.11841, 2.93365, 1], [14, -0.3049312, -0.5523031, 3.038185, 1], [15, -0.3030675, -0.6354618, 2.94702, 1], [16, -0.07554407, 0.2209278, 2.889977, 1], [17, -0.05118761, -0.09895338, 2.949232, 1], [18, -0.06646343, -0.5703326, 3.064335, 1], [19, -0.03110173, -0.6273086, 2.999634, 1], [20, -0.1667838, 0.7723975, 2.858299, 1], [21, -0.2972162, 0.1552869, 2.501888, 1], [22, -0.2647628, 0.2082954, 2.5045, 1], [23, 0.004313167, 0.1072389, 2.819488, 1], [24, 0.07039088, 0.1934782, 2.806823, 1]]
[[0, -0.1555171, 0.2212951, 2.918803, 1], [1, -0.1630681, 0.5399545, 2.887638, 1], [2, -0.1692756, 0.8484895, 2.850004, 1], [3, -0.1692871, 0.9960147, 2.853157, 1], [4, -0.3312284, 0.705909, 2.792315, 1], [5, -0.3411392, 0.5414974, 2.650808, 1], [6, -0.2946222, 0.3485515, 2.488777, 1], [7, -0.2894619, 0.2691225, 2.426296, 1], [8, 0.02860915, 0.7173979, 2.865409, 1], [9, 0.07315338, 0.4664558, 2.900857, 1], [10, 0.05000545, 0.2411138, 2.833292, 1], [11, 0.03092653, 0.1865326, 2.823256, 1], [12, -0.2314372, 0.2158515, 2.873961, 1], [13, -0.2761832, -0.1184394, 2.933646, 1], [14, -0.3048882, -0.5527231, 3.038404, 1], [15, -0.3029847, -0.6360589, 2.947527, 1], [16, -0.07495902, 0.2208792, 2.890276, 1], [17, -0.05128468, -0.09913113, 2.949277, 1], [18, -0.06963594, -0.5329143, 3.054058, 1], [19, -0.03417078, -0.6189215, 3.004942, 1], [20, -0.16762, 0.7726037, 2.861009, 1], [21, -0.2898117, 0.201902, 2.409463, 1], [22, -0.2484374, 0.2477557, 2.422312, 1], [23, 0.009635942, 0.1106665, 2.816853, 1], [24, 0.061921, 0.1689826, 2.807934, 1]]
[[0, -0.1558062, 0.221477, 2.918679, 1], [1, -0.1633591, 0.5398251, 2.8897, 1], [2, -0.1692545, 0.8475411, 2.855695, 1], [3, -0.1698065, 0.9948595, 2.857603, 1], [4, -0.3299851, 0.7094659, 2.791477, 1], [5, -0.340717, 0.5863895, 2.62704, 1], [6, -0.2905475, 0.4308206, 2.439631, 1], [7, -0.2768206, 0.351778, 2.356623, 1], [8, 0.02802813, 0.7163717, 2.868567, 1], [9, 0.07460409, 0.463344, 2.901696, 1], [10, 0.05076943, 0.240912, 2.833117, 1], [11, 0.03199638, 0.187604, 2.824961, 1], [12, -0.2319565, 0.21707, 2.872495, 1], [13, -0.2763887, -0.1180928, 2.933453, 1], [14, -0.305022, -0.5528035, 3.038081, 1], [15, -0.3030519, -0.6362522, 2.947385, 1], [16, -0.0757206, 0.2206517, 2.891138, 1], [17, -0.05111755, -0.09965355, 2.948996, 1], [18, -0.0697777, -0.5325805, 3.054081, 1], [19, -0.03323181, -0.6171919, 3.007735, 1], [20, -0.1677943, 0.7719319, 2.86593, 1], [21, -0.2641727, 0.2825656, 2.322111, 1], [22, -0.2326059, 0.3253489, 2.347091, 1], [23, 0.01437731, 0.1161018, 2.819621, 1], [24, 0.07332592, 0.1898553, 2.8146, 1]]
[[0, -0.1571467, 0.2220997, 2.918652, 1], [1, -0.164068, 0.5396509, 2.89133, 1], [2, -0.1693629, 0.8465142, 2.858326, 1], [3, -0.1704603, 0.9952644, 2.859803, 1], [4, -0.3260528, 0.7152307, 2.791741, 1], [5, -0.356937, 0.6088433, 2.541926, 1], [6, -0.2993223, 0.5257117, 2.368383, 1], [7, -0.2631214, 0.4483656, 2.296387, 1], [8, 0.02725964, 0.7148613, 2.871372, 1], [9, 0.07504653, 0.460748, 2.901784, 1], [10, 0.05254766, 0.2428709, 2.834226, 1], [11, 0.03302955, 0.1901457, 2.826868, 1], [12, -0.2336924, 0.2188779, 2.870945, 1], [13, -0.2773935, -0.1150317, 2.932983, 1], [14, -0.3048832, -0.5525663, 3.037761, 1], [15, -0.3030236, -0.6361916, 2.947348, 1], [16, -0.07767611, 0.2205436, 2.892892, 1], [17, -0.05052482, -0.1002794, 2.948466, 1], [18, -0.06976811, -0.5323617, 3.053961, 1], [19, -0.0366869, -0.622546, 2.997061, 1], [20, -0.1681154, 0.7711467, 2.868414, 1], [21, -0.245657, 0.3963465, 2.258134, 1], [22, -0.2210647, 0.4370947, 2.2896, 1], [23, 0.004321081, 0.1138051, 2.818952, 1], [24, 0.06205788, 0.1694092, 2.813461, 1]]
[[0, -0.1598548, 0.220597, 2.918977, 1], [1, -0.1646043, 0.539066, 2.893003, 1], [2, -0.1683384, 0.8467773, 2.860692, 1], [3, -0.1749958, 0.9958577, 2.864406, 1], [4, -0.3101938, 0.7326834, 2.79813, 1], [5, -0.3574059, 0.6419836, 2.544779, 1], [6, -0.3032896, 0.5606787, 2.369185, 1], [7, -0.2501553, 0.5584522, 2.255091, 1], [8, 0.0168731, 0.7088506, 2.869666, 1], [9, 0.07499349, 0.4613596, 2.901814, 1], [10, 0.05356036, 0.2445365, 2.835913, 1], [11, 0.03293577, 0.1924532, 2.830526, 1], [12, -0.2359796, 0.2180821, 2.871368, 1], [13, -0.2844869, -0.2105216, 2.968547, 1], [14, -0.3050375, -0.5608139, 3.039152, 1], [15, -0.3031225, -0.6398827, 2.944919, 1], [16, -0.08054423, 0.2180207, 2.893445, 1], [17, -0.05119273, -0.1031965, 2.946935, 1], [18, -0.06997123, -0.5331224, 3.053758, 1], [19, -0.03568976, -0.6234169, 2.996194, 1], [20, -0.1675577, 0.7711762, 2.870587, 1], [21, -0.2295246, 0.5174654, 2.215678, 1], [22, -0.2148046, 0.5522753, 2.251857, 1], [23, 0.008604033, 0.1227133, 2.822124, 1], [24, 0.06214408, 0.1718217, 2.819529, 1]]
[[0, -0.1612217, 0.218647, 2.920188, 1], [1, -0.1644991, 0.5377102, 2.895028, 1], [2, -0.1669386, 0.8462289, 2.862404, 1], [3, -0.1754439, 0.9961258, 2.865321, 1], [4, -0.3074444, 0.6940716, 2.809538, 1], [5, -0.3919801, 0.6989675, 2.623365, 1], [6, -0.3258925, 0.6968422, 2.43383, 1], [7, -0.3022036, 0.6979575, 2.353902, 1], [8, 0.01568647, 0.7105101, 2.870974, 1], [9, 0.07411749, 0.4626299, 2.903546, 1], [10, 0.0539781, 0.2445558, 2.83667, 1], [11, 0.03338267, 0.1930657, 2.833722, 1], [12, -0.2382083, 0.2159638, 2.871836, 1], [13, -0.2793585, -0.1169783, 2.935498, 1], [14, -0.3108158, -0.553052, 3.046001, 1], [15, -0.3054871, -0.6345415, 2.952277, 1], [16, -0.08108294, 0.215763, 2.895969, 1], [17, -0.05050358, -0.1059296, 2.947374, 1], [18, -0.07038352, -0.5312624, 3.054677, 1], [19, -0.03468546, -0.621381, 2.999476, 1], [20, -0.1664871, 0.7704562, 2.872406, 1], [21, -0.2577539, 0.6822038, 2.233824, 1], [22, -0.2693158, 0.6938942, 2.268222, 1], [23, 0.01902625, 0.1214171, 2.824508, 1], [24, 0.05947325, 0.1694918, 2.817687, 1]]
[[0, -0.1614352, 0.2198076, 2.920379, 1], [1, -0.1645081, 0.5380214, 2.895227, 1], [2, -0.1669088, 0.8462491, 2.86239, 1], [3, -0.171552, 0.9962564, 2.863803, 1], [4, -0.3087075, 0.6954679, 2.810405, 1], [5, -0.3819649, 0.7525961, 2.62945, 1], [6, -0.3114345, 0.7800647, 2.424459, 1], [7, -0.2776844, 0.7920783, 2.338355, 1], [8, 0.01416488, 0.7134954, 2.872786, 1], [9, 0.07280901, 0.463845, 2.904413, 1], [10, 0.05402584, 0.2446485, 2.836878, 1], [11, 0.03396268, 0.1939076, 2.83225, 1], [12, -0.2390459, 0.2173073, 2.872139, 1], [13, -0.2783287, -0.1107884, 2.931795, 1], [14, -0.3102375, -0.5534754, 3.04409, 1], [15, -0.302349, -0.6357171, 2.951648, 1], [16, -0.08063843, 0.2170022, 2.896164, 1], [17, -0.04934171, -0.1052269, 2.945575, 1], [18, -0.06564976, -0.5748908, 3.06646, 1], [19, -0.02914001, -0.628496, 2.996701, 1], [20, -0.1664591, 0.770507, 2.872422, 1], [21, -0.2311293, 0.7830163, 2.238298, 1], [22, -0.2629858, 0.7991384, 2.252917, 1], [23, 0.0162994, 0.1176929, 2.824681, 1], [24, 0.0514575, 0.1570204, 2.816929, 1]]
[[0, -0.1653445, 0.2294465, 2.917943, 1], [1, -0.1672332, 0.542304, 2.894406, 1], [2, -0.1687912, 0.8476707, 2.861624, 1], [3, -0.1733126, 0.9957532, 2.862609, 1], [4, -0.3237545, 0.7189262, 2.813563, 1], [5, -0.3615727, 0.8067374, 2.607676, 1], [6, -0.2973693, 0.8657461, 2.418373, 1], [7, -0.246143, 0.9000815, 2.300787, 1], [8, 0.01145595, 0.7157018, 2.872503, 1], [9, 0.0723963, 0.4644822, 2.904749, 1], [10, 0.05409343, 0.2446595, 2.836912, 1], [11, 0.03347985, 0.1941102, 2.830008, 1], [12, -0.2472047, 0.2318076, 2.868889, 1], [13, -0.2766376, -0.1011603, 2.9272, 1], [14, -0.308533, -0.5536585, 3.041076, 1], [15, -0.3023505, -0.6372406, 2.950646, 1], [16, -0.08132929, 0.222643, 2.894547, 1], [17, -0.05003702, -0.09999127, 2.942866, 1], [18, -0.06609891, -0.569317, 3.065046, 1], [19, -0.03161465, -0.6253721, 2.997519, 1], [20, -0.1685074, 0.77249, 2.871713, 1], [21, -0.20469, 0.8965451, 2.230787, 1], [22, -0.2638826, 0.9116716, 2.254467, 1], [23, 0.009709849, 0.1217714, 2.818236, 1], [24, 0.06222899, 0.1707722, 2.834, 1]]
[[0, -0.1693341, 0.2474613, 2.916391, 1], [1, -0.1741779, 0.5558054, 2.890795, 1], [2, -0.1785947, 0.8569388, 2.854778, 1], [3, -0.1748497, 0.9976222, 2.860753, 1], [4, -0.3271404, 0.7397331, 2.809116, 1], [5, -0.3427885, 0.8769535, 2.577291, 1], [6, -0.2624017, 0.9875174, 2.355456, 1], [7, -0.2347818, 1.016629, 2.286984, 1], [8, 0.01121194, 0.7162455, 2.872186, 1], [9, 0.07225671, 0.4651402, 2.904893, 1], [10, 0.05395161, 0.2437053, 2.837318, 1], [11, 0.03527776, 0.187622, 2.82872, 1], [12, -0.2534554, 0.2530424, 2.867415, 1], [13, -0.276393, -0.09813033, 2.926351, 1], [14, -0.3085889, -0.5538439, 3.041036, 1], [15, -0.3028504, -0.6373127, 2.950408, 1], [16, -0.08223953, 0.2359992, 2.893214, 1], [17, -0.05096, -0.08795225, 2.937556, 1], [18, -0.0659898, -0.5570604, 3.060838, 1], [19, -0.03532443, -0.6247251, 2.992562, 1], [20, -0.1775188, 0.7827955, 2.865861, 1], [21, -0.2093561, 1.031029, 2.193545, 1], [22, -0.2673486, 1.027489, 2.258667, 1], [23, 0.02089638, 0.113284, 2.823006, 1], [24, 0.06329874, 0.1721707, 2.810706, 1]]
[[0, -0.1691355, 0.2539752, 2.915595, 1], [1, -0.1747474, 0.5599453, 2.888526, 1], [2, -0.1797819, 0.8590387, 2.850594, 1], [3, -0.1754461, 0.9989556, 2.856855, 1], [4, -0.3330079, 0.7579539, 2.806377, 1], [5, -0.3434406, 0.9243506, 2.596094, 1], [6, -0.2692278, 1.061147, 2.408025, 1], [7, -0.2383732, 1.118069, 2.322902, 1], [8, 0.009176084, 0.7165354, 2.870221, 1], [9, 0.0718007, 0.4661722, 2.904648, 1], [10, 0.05437639, 0.2437559, 2.838201, 1], [11, 0.03710083, 0.1903609, 2.832746, 1], [12, -0.2511514, 0.256871, 2.867425, 1], [13, -0.2756466, -0.09596562, 2.925802, 1], [14, -0.3097785, -0.5519082, 3.042226, 1], [15, -0.3041424, -0.6357944, 2.952226, 1], [16, -0.08481885, 0.246772, 2.891136, 1], [17, -0.05131242, -0.07719325, 2.93526, 1], [18, -0.06740233, -0.5468034, 3.056931, 1], [19, -0.03692639, -0.6313682, 2.981366, 1], [20, -0.1785615, 0.7854118, 2.862265, 1], [21, -0.2175713, 1.137932, 2.232759, 1], [22, -0.2727907, 1.128214, 2.290312, 1], [23, 0.01200509, 0.1172227, 2.822093, 1], [24, 0.06842049, 0.1835468, 2.81825, 1]]
[[0, -0.1707203, 0.2680873, 2.91469, 1], [1, -0.1749051, 0.5627236, 2.888198, 1], [2, -0.1795644, 0.8584319, 2.850426, 1], [3, -0.1761141, 1.000647, 2.851151, 1], [4, -0.3366849, 0.7893978, 2.801819, 1], [5, -0.3434374, 0.9742637, 2.609221, 1], [6, -0.26569, 1.153232, 2.433243, 1], [7, -0.2491122, 1.202652, 2.380538, 1], [8, 0.009629916, 0.7166734, 2.869708, 1], [9, 0.07302731, 0.4675722, 2.904212, 1], [10, 0.05526705, 0.2439211, 2.839056, 1], [11, 0.04009273, 0.1910607, 2.833265, 1], [12, -0.2488829, 0.2705697, 2.870986, 1], [13, -0.2749662, -0.09383751, 2.92538, 1], [14, -0.3094249, -0.5521623, 3.042243, 1], [15, -0.3044918, -0.636235, 2.952529, 1], [16, -0.08947608, 0.2608853, 2.885816, 1], [17, -0.0518875, -0.06241692, 2.931619, 1], [18, -0.0686271, -0.5321417, 3.053116, 1], [19, -0.03464465, -0.6206708, 2.996254, 1], [20, -0.1785142, 0.7853785, 2.862203, 1], [21, -0.2178416, 1.240053, 2.307296, 1], [22, -0.273282, 1.2242, 2.347167, 1], [23, 0.02050106, 0.1167021, 2.825636, 1], [24, 0.07217937, 0.1941049, 2.81, 1]]
[[0, -0.1709811, 0.2736065, 2.914662, 1], [1, -0.1743715, 0.5658875, 2.887894, 1], [2, -0.17871, 0.8582006, 2.850114, 1], [3, -0.1774874, 1.003475, 2.844291, 1], [4, -0.3430766, 0.805583, 2.799905, 1], [5, -0.3488292, 1.007338, 2.627248, 1], [6, -0.2705508, 1.21262, 2.486502, 1], [7, -0.259855, 1.262948, 2.44914, 1], [8, 0.0100166, 0.7166446, 2.868722, 1], [9, 0.07329465, 0.4686759, 2.904178, 1], [10, 0.05576745, 0.2438785, 2.839614, 1], [11, 0.04015779, 0.1920815, 2.833858, 1], [12, -0.2472019, 0.2758004, 2.873197, 1], [13, -0.2747527, -0.09384225, 2.925403, 1], [14, -0.3069745, -0.5520472, 3.040343, 1], [15, -0.3045964, -0.6369053, 2.951934, 1], [16, -0.09137446, 0.2665999, 2.883663, 1], [17, -0.05178032, -0.05637053, 2.93016, 1], [18, -0.06990638, -0.526236, 3.051118, 1], [19, -0.0356397, -0.6185365, 2.995812, 1], [20, -0.1778847, 0.78566, 2.861932, 1], [21, -0.2358737, 1.286505, 2.370199, 1], [22, -0.2856454, 1.288637, 2.417461, 1], [23, 0.01544858, 0.1202908, 2.825458, 1], [24, 0.07430378, 0.2002833, 2.807462, 1]]
[[0, -0.1723293, 0.2825034, 2.915344, 1], [1, -0.1752483, 0.5707522, 2.887414, 1], [2, -0.1787778, 0.858305, 2.849616, 1], [3, -0.1769111, 1.004106, 2.8365, 1], [4, -0.3460641, 0.8424967, 2.796951, 1], [5, -0.3512369, 1.057657, 2.643965, 1], [6, -0.2809893, 1.265848, 2.547965, 1], [7, -0.2695534, 1.315286, 2.512069, 1], [8, 0.01067209, 0.7165796, 2.867651, 1], [9, 0.0733344, 0.4686451, 2.904077, 1], [10, 0.05659082, 0.2434231, 2.840596, 1], [11, 0.04134235, 0.1881461, 2.835653, 1], [12, -0.2464653, 0.2844841, 2.875985, 1], [13, -0.2746773, -0.09349678, 2.925611, 1], [14, -0.3064037, -0.552735, 3.040091, 1], [15, -0.3045605, -0.6373712, 2.951337, 1], [16, -0.09438213, 0.2747259, 2.882493, 1], [17, -0.05285887, -0.04847591, 2.928227, 1], [18, -0.07059242, -0.5184813, 3.048915, 1], [19, -0.045132, -0.6121554, 2.988078, 1], [20, -0.1780365, 0.7864196, 2.861329, 1], [21, -0.2476075, 1.362662, 2.466718, 1], [22, -0.3006149, 1.329218, 2.484, 1], [23, 0.01672081, 0.115263, 2.831104, 1], [24, 0.07944364, 0.2085702, 2.8055, 1]]
