[[0, -0.07047497, -0.08533541, 2.448139, 1], [1, -0.07354081, 0.2157097, 2.408224, 1], [2, -0.07449479, 0.5080461, 2.357803, 1], [3, -0.0673735, 0.6443813, 2.346792, 1], [4, -0.219001, 0.3706527, 2.32646, 1], [5, -0.2626468, 0.1392629, 2.355962, 1], [6, -0.2820958, -0.04284129, 2.381314, 1], [7, -0.2721608, -0.0776751, 2.384146, 1], [8, 0.08312328, 0.3801909, 2.359552, 1], [9, 0.1291834, 0.1493875, 2.390462, 1], [10, 0.1277265, -0.04852465, 2.414418, 1], [11, 0.1154646, -0.08210063, 2.413802, 1], [12, -0.1375372, -0.08451314, 2.409506, 1], [13, -0.1341534, -0.3763624, 2.449805, 1], [14, -0.1239091, -0.6703775, 2.461453, 1], [15, -0.108197, -0.7338086, 2.376746, 1], [16, -0.001575629, -0.08429383, 2.421441, 1], [17, -0.02477195, -0.3887958, 2.463728, 1], [18, -0.0362459, -0.6824381, 2.477986, 1], [19, -0.03162294, -0.7277014, 2.373971, 1], [20, -0.07446107, 0.4361876, 2.372426, 1], [21, -0.2665362, -0.1397443, 2.401232, 1], [22, -0.2362393, -0.07869767, 2.35751, 1], [23, 0.117754, -0.1472747, 2.415622, 1], [24, 0.08386116, -0.07474504, 2.37491, 1]]
[[0, -0.070425, -0.08546571, 2.448693, 1], [1, -0.07296825, 0.2155608, 2.408777, 1], [2, -0.07349984, 0.5079316, 2.358202, 1], [3, -0.06646988, 0.6445518, 2.347124, 1], [4, -0.2180289, 0.3711427, 2.327074, 1], [5, -0.2624684, 0.1397865, 2.355969, 1], [6, -0.2878204, -0.04855082, 2.382516, 1], [7, -0.3001407, -0.0706199, 2.386502, 1], [8, 0.08383404, 0.3801881, 2.360111, 1], [9, 0.1292742, 0.1492171, 2.390808, 1], [10, 0.1275513, -0.07550701, 2.41749, 1], [11, 0.1170058, -0.09470145, 2.415242, 1], [12, -0.1374685, -0.08444052, 2.409925, 1], [13, -0.1351919, -0.3766543, 2.450163, 1], [14, -0.1235457, -0.6706535, 2.461393, 1], [15, -0.1090891, -0.734374, 2.376764, 1], [16, -0.001548233, -0.08464113, 2.422147, 1], [17, -0.02466509, -0.3883333, 2.463951, 1], [18, -0.03628371, -0.682006, 2.477839, 1], [19, -0.02933926, -0.7323397, 2.378007, 1], [20, -0.07355642, 0.4360593, 2.372872, 1], [21, -0.2785454, -0.1242319, 2.396646, 1], [22, -0.2706355, -0.09870303, 2.359875, 1], [23, 0.1140398, -0.1407326, 2.419469, 1], [24, 0.08465856, -0.07881775, 2.378278, 1]]
[[0, -0.06956659, -0.08544679, 2.449078, 1], [1, -0.07218771, 0.215572, 2.409159, 1], [2, -0.07312819, 0.5079614, 2.358417, 1], [3, -0.0657945, 0.6444907, 2.347647, 1], [4, -0.2172749, 0.3720954, 2.327281, 1], [5, -0.2661106, 0.1415567, 2.355656, 1], [6, -0.3065312, -0.04341605, 2.382397, 1], [7, -0.3154821, -0.08307451, 2.38753, 1], [8, 0.08408308, 0.3801689, 2.360234, 1], [9, 0.1294087, 0.1490691, 2.390414, 1], [10, 0.1329183, -0.06477922, 2.416605, 1], [11, 0.1210898, -0.09384989, 2.41605, 1], [12, -0.1365489, -0.08422953, 2.410433, 1], [13, -0.1345622, -0.3768348, 2.450677, 1], [14, -0.1234525, -0.670911, 2.461165, 1], [15, -0.1112532, -0.7337498, 2.374899, 1], [16, -0.0007437459, -0.08473712, 2.4224, 1], [17, -0.02346129, -0.3877436, 2.463633, 1], [18, -0.03854578, -0.6813273, 2.476785, 1], [19, -0.0251203, -0.734103, 2.380052, 1], [20, -0.07307534, 0.4360849, 2.37313, 1], [21, -0.2988054, -0.1455169, 2.407212, 1], [22, -0.2967867, -0.09290762, 2.357619, 1], [23, 0.1224853, -0.1619762, 2.42245, 1], [24, 0.08708954, -0.08811902, 2.385875, 1]]
[[0, -0.06878461, -0.08536489, 2.449656, 1], [1, -0.07138042, 0.2156989, 2.409622, 1], [2, -0.07257832, 0.5081317, 2.358652, 1], [3, -0.06524076, 0.6445645, 2.348207, 1], [4, -0.2170675, 0.3722874, 2.327553, 1], [5, -0.2781175, 0.1445357, 2.354607, 1], [6, -0.3402612, -0.01419482, 2.383019, 1], [7, -0.3448523, -0.05346142, 2.386488, 1], [8, 0.08432882, 0.3802224, 2.360205, 1], [9, 0.1293427, 0.1489999, 2.390089, 1], [10, 0.138637, -0.05042022, 2.418258, 1], [11, 0.1282205, -0.09091124, 2.420934, 1], [12, -0.1357952, -0.08405157, 2.410923, 1], [13, -0.1353082, -0.3764077, 2.45088, 1], [14, -0.1210524, -0.6704144, 2.460647, 1], [15, -0.114326, -0.734243, 2.374877, 1], [16, 4.369657e-05, -0.08470891, 2.423034, 1], [17, -0.02373193, -0.3872242, 2.463456, 1], [18, -0.0369868, -0.680826, 2.477429, 1], [19, -0.02762507, -0.7296382, 2.37658, 1], [20, -0.07244472, 0.4362471, 2.373419, 1], [21, -0.3431011, -0.1245571, 2.404356, 1], [22, -0.328947, -0.1165283, 2.3731, 1], [23, 0.1168339, -0.1705438, 2.419448, 1], [24, 0.09221932, -0.1052343, 2.406667, 1]]
[[0, -0.0679348, -0.08549977, 2.450519, 1], [1, -0.07063353, 0.2158417, 2.410322, 1], [2, -0.07207737, 0.5085216, 2.359133, 1], [3, -0.06405081, 0.6445607, 2.349478, 1], [4, -0.2174411, 0.3720141, 2.328131, 1], [5, -0.3232328, 0.1617672, 2.354826, 1], [6, -0.4084468, 0.01307266, 2.377813, 1], [7, -0.4181401, -0.04093413, 2.378069, 1], [8, 0.08521894, 0.3801842, 2.360154, 1], [9, 0.1308154, 0.1493963, 2.391568, 1], [10, 0.1432676, -0.04390563, 2.413829, 1], [11, 0.134901, -0.09094425, 2.41856, 1], [12, -0.134893, -0.08416625, 2.411928, 1], [13, -0.1312719, -0.3763093, 2.452411, 1], [14, -0.1213281, -0.6705638, 2.46106, 1], [15, -0.1047515, -0.7339381, 2.376525, 1], [16, 0.0008065467, -0.08481047, 2.423723, 1], [17, -0.02388556, -0.3868047, 2.463505, 1], [18, -0.03637085, -0.6803889, 2.478062, 1], [19, -0.0292245, -0.7291071, 2.376883, 1], [20, -0.07187667, 0.4365783, 2.373949, 1], [21, -0.4389881, -0.1183296, 2.412284, 1], [22, -0.3987777, -0.06899091, 2.343882, 1], [23, 0.1261555, -0.1639576, 2.419365, 1], [24, 0.09268366, -0.06944796, 2.390333, 1]]
[[0, -0.06762631, -0.08540254, 2.450727, 1], [1, -0.06992676, 0.2160204, 2.41071, 1], [2, -0.07106382, 0.5088207, 2.359643, 1], [3, -0.06272876, 0.6449525, 2.3501, 1], [4, -0.2195111, 0.3727918, 2.33075, 1], [5, -0.3903823, 0.2095136, 2.34508, 1], [6, -0.5073444, 0.08345377, 2.362522, 1], [7, -0.5350738, 0.02216323, 2.367663, 1], [8, 0.0861328, 0.3804289, 2.359833, 1], [9, 0.1329637, 0.1498804, 2.391186, 1], [10, 0.1462562, -0.07163005, 2.413016, 1], [11, 0.1388743, -0.1077614, 2.413987, 1], [12, -0.1345447, -0.08406812, 2.412505, 1], [13, -0.1324218, -0.3757182, 2.45238, 1], [14, -0.1212328, -0.6699286, 2.461108, 1], [15, -0.1059348, -0.7335612, 2.376564, 1], [16, 0.001156796, -0.08466984, 2.423695, 1], [17, -0.02386729, -0.3865187, 2.463541, 1], [18, -0.03598106, -0.6801378, 2.477905, 1], [19, -0.02950675, -0.729169, 2.376919, 1], [20, -0.07092115, 0.4368443, 2.374432, 1], [21, -0.5813549, -0.02775299, 2.410456, 1], [22, -0.5248811, -0.006225469, 2.333929, 1], [23, 0.12782, -0.1746103, 2.423944, 1], [24, 0.09722338, -0.09350714, 2.404222, 1]]
[[0, -0.06679102, -0.08501937, 2.450818, 1], [1, -0.06875455, 0.2164552, 2.410855, 1], [2, -0.06974233, 0.509308, 2.359791, 1], [3, -0.06185307, 0.6451208, 2.350851, 1], [4, -0.2240337, 0.3736343, 2.334661, 1], [5, -0.4136342, 0.2460511, 2.34024, 1], [6, -0.5472836, 0.1409832, 2.366285, 1], [7, -0.5940642, 0.08055843, 2.364229, 1], [8, 0.08685151, 0.3804968, 2.359314, 1], [9, 0.134923, 0.1503884, 2.391508, 1], [10, 0.14757, -0.07554194, 2.414366, 1], [11, 0.1415255, -0.1095247, 2.41312, 1], [12, -0.1338029, -0.08377858, 2.413229, 1], [13, -0.1335525, -0.3743224, 2.451979, 1], [14, -0.1217658, -0.6684766, 2.461283, 1], [15, -0.0947454, -0.7314824, 2.380273, 1], [16, 0.002445609, -0.08397347, 2.422998, 1], [17, -0.02428413, -0.3857074, 2.465107, 1], [18, -0.03549413, -0.6794969, 2.478004, 1], [19, -0.0308127, -0.7302073, 2.378286, 1], [20, -0.06961472, 0.4373189, 2.374581, 1], [21, -0.654456, 0.04038018, 2.396316, 1], [22, -0.5911103, 0.04353511, 2.329333, 1], [23, 0.1343069, -0.1678379, 2.421545, 1], [24, 0.09812489, -0.0947715, 2.403474, 1]]
[[0, -0.06576847, -0.08352169, 2.450891, 1], [1, -0.06785309, 0.2175281, 2.411297, 1], [2, -0.06900129, 0.5101015, 2.360539, 1], [3, -0.0617329, 0.6452304, 2.351237, 1], [4, -0.2276945, 0.3753048, 2.337591, 1], [5, -0.440417, 0.2792773, 2.334425, 1], [6, -0.5863724, 0.1890877, 2.350858, 1], [7, -0.6433774, 0.1528223, 2.350797, 1], [8, 0.08743066, 0.3805789, 2.358911, 1], [9, 0.1361222, 0.1507874, 2.391955, 1], [10, 0.1614514, -0.02370664, 2.407855, 1], [11, 0.1573404, -0.08239926, 2.407295, 1], [12, -0.1330006, -0.0830001, 2.41425, 1], [13, -0.1338537, -0.374129, 2.451829, 1], [14, -0.1220402, -0.6682612, 2.461429, 1], [15, -0.09348391, -0.730277, 2.379822, 1], [16, 0.003987894, -0.08093061, 2.421577, 1], [17, -0.02289504, -0.3838065, 2.464433, 1], [18, -0.03455918, -0.6774649, 2.478719, 1], [19, -0.0323648, -0.7296879, 2.380189, 1], [20, -0.0688305, 0.4381715, 2.375251, 1], [21, -0.707812, 0.130833, 2.378811, 1], [22, -0.6515333, 0.1168003, 2.307, 1], [23, 0.1459268, -0.1570332, 2.417545, 1], [24, 0.1231798, -0.08071958, 2.392917, 1]]
[[0, -0.0650971, -0.08248827, 2.450881, 1], [1, -0.06671756, 0.218716, 2.411477, 1], [2, -0.06743529, 0.5114458, 2.36093, 1], [3, -0.06114817, 0.6459543, 2.351632, 1], [4, -0.2323126, 0.3806321, 2.339255, 1], [5, -0.4535571, 0.3295898, 2.331872, 1], [6, -0.612906, 0.2614877, 2.329068, 1], [7, -0.6818305, 0.2296708, 2.330397, 1], [8, 0.08896115, 0.3807893, 2.357976, 1], [9, 0.1379531, 0.1512963, 2.392079, 1], [10, 0.1615811, -0.02446798, 2.405818, 1], [11, 0.1587124, -0.08211925, 2.406849, 1], [12, -0.1322357, -0.08164711, 2.414766, 1], [13, -0.1342117, -0.3733866, 2.451628, 1], [14, -0.1218131, -0.6675079, 2.461126, 1], [15, -0.08795172, -0.7295765, 2.382787, 1], [16, 0.004444967, -0.08031491, 2.421242, 1], [17, -0.02321799, -0.3827059, 2.464663, 1], [18, -0.03445413, -0.6764188, 2.478595, 1], [19, -0.02866567, -0.7305849, 2.382039, 1], [20, -0.06736369, 0.4394784, 2.375585, 1], [21, -0.7539743, 0.2152918, 2.34037, 1], [22, -0.6718605, 0.2023305, 2.287125, 1], [23, 0.1511811, -0.1501816, 2.411491, 1], [24, 0.1098315, -0.04111619, 2.39725, 1]]
[[0, -0.06438459, -0.0786451, 2.45117, 1], [1, -0.06603451, 0.2207425, 2.411958, 1], [2, -0.06691652, 0.5123086, 2.361451, 1], [3, -0.06092827, 0.6461574, 2.351838, 1], [4, -0.2369884, 0.387184, 2.341136, 1], [5, -0.4728911, 0.3784351, 2.323931, 1], [6, -0.6423198, 0.3342132, 2.31905, 1], [7, -0.7036161, 0.3205438, 2.325261, 1], [8, 0.08965316, 0.3814287, 2.356994, 1], [9, 0.1393296, 0.1522629, 2.391904, 1], [10, 0.1616593, -0.02559569, 2.405207, 1], [11, 0.1630634, -0.08503404, 2.40583, 1], [12, -0.1316926, -0.07892085, 2.415833, 1], [13, -0.1296524, -0.3740512, 2.452402, 1], [14, -0.1219365, -0.6683708, 2.461157, 1], [15, -0.09754441, -0.7352816, 2.3848, 1], [16, 0.005128455, -0.0755243, 2.420583, 1], [17, -0.02156927, -0.3800729, 2.464984, 1], [18, -0.03385747, -0.6737584, 2.478905, 1], [19, -0.02830147, -0.7292491, 2.383577, 1], [20, -0.06679989, 0.4405755, 2.376104, 1], [21, -0.7901533, 0.3235536, 2.345268, 1], [22, -0.7178921, 0.2839845, 2.276111, 1], [23, 0.1488967, -0.1594792, 2.409943, 1], [24, 0.1097104, -0.04644793, 2.392629, 1]]
[[0, -0.06567052, -0.0740926, 2.450345, 1], [1, -0.06645876, 0.2229952, 2.411978, 1], [2, -0.06694671, 0.5130786, 2.361837, 1], [3, -0.06083198, 0.6463615, 2.352105, 1], [4, -0.2433827, 0.4056149, 2.344041, 1], [5, -0.4710292, 0.4625529, 2.310369, 1], [6, -0.6836678, 0.4812273, 2.293341, 1], [7, -0.7312014, 0.4931744, 2.300288, 1], [8, 0.09022018, 0.3816608, 2.354568, 1], [9, 0.1401063, 0.1529422, 2.391233, 1], [10, 0.1636202, -0.02486825, 2.404084, 1], [11, 0.1653856, -0.08444042, 2.404526, 1], [12, -0.1330172, -0.07317084, 2.416121, 1], [13, -0.127546, -0.3743145, 2.452768, 1], [14, -0.1217529, -0.6687294, 2.460712, 1], [15, -0.08149552, -0.7314309, 2.388524, 1], [16, 0.00376624, -0.07223743, 2.418941, 1], [17, -0.02086485, -0.3779911, 2.463911, 1], [18, -0.03385292, -0.6715881, 2.478594, 1], [19, -0.02628205, -0.7299867, 2.386452, 1], [20, -0.06689299, 0.4416267, 2.376433, 1], [21, -0.7868885, 0.5276952, 2.308594, 1], [22, -0.746182, 0.4682989, 2.253, 1], [23, 0.1541944, -0.157391, 2.414164, 1], [24, 0.1108473, -0.04475934, 2.392189, 1]]
