[[0, 0.02854628, -0.04262931, 2.037604, 1], [1, 0.02573868, 0.2081434, 2.047788, 1], [2, 0.02324762, 0.4500583, 2.047246, 1], [3, 0.04432613, 0.5828544, 1.979073, 1], [4, -0.1642858, 0.4231711, 2.080669, 1], [5, -0.2881868, 0.2303658, 2.067996, 1], [6, -0.2252572, 0.03321208, 1.900498, 1], [7, -0.2052383, -0.01125626, 1.876824, 1], [8, 0.2199149, 0.3831703, 2.06992, 1], [9, 0.331875, 0.1959618, 2.086123, 1], [10, 0.2574401, 0.003035911, 1.884375, 1], [11, 0.2326393, -0.03791489, 1.866377, 1], [12, -0.04848397, -0.03976791, 2.006522, 1], [13, -0.1241535, -0.1485206, 1.705702, 1], [14, -0.06753237, -0.5178159, 1.837425, 1], [15, -0.07781018, -0.5927337, 1.734896, 1], [16, 0.1050107, -0.04403695, 2.002569, 1], [17, 0.1693072, -0.1992681, 1.719122, 1], [18, 0.1118607, -0.5995465, 1.590638, 1], [19, 0.1062355, -0.6519138, 1.470145, 1], [20, 0.02385078, 0.3907709, 2.049395, 1], [21, -0.1678371, -0.08306811, 1.766782, 1], [22, -0.208125, 0.0563371, 1.841552, 1], [23, 0.2173521, -0.1073335, 1.775461, 1], [24, 0.248853, -0.08501144, 1.822231, 1]]
[[0, 0.02856392, -0.04261508, 2.037643, 1], [1, 0.025877, 0.2081652, 2.04787, 1], [2, 0.02355875, 0.4500902, 2.047334, 1], [3, 0.04548785, 0.5829339, 1.979169, 1], [4, -0.1637558, 0.4235783, 2.080863, 1], [5, -0.2876219, 0.2303232, 2.067874, 1], [6, -0.2252865, 0.03341071, 1.900326, 1], [7, -0.2045337, -0.01241156, 1.875874, 1], [8, 0.2207005, 0.3827316, 2.070293, 1], [9, 0.331993, 0.1951191, 2.086484, 1], [10, 0.257482, 0.002983387, 1.884338, 1], [11, 0.2323887, -0.0387107, 1.865598, 1], [12, -0.04846005, -0.0396839, 2.006582, 1], [13, -0.1241425, -0.1484931, 1.705787, 1], [14, -0.06748792, -0.5178486, 1.837528, 1], [15, -0.07782017, -0.5926738, 1.7349, 1], [16, 0.1050199, -0.04406956, 2.002613, 1], [17, 0.1693262, -0.1993279, 1.719033, 1], [18, 0.1120023, -0.5993949, 1.5907, 1], [19, 0.1058031, -0.6515136, 1.470054, 1], [20, 0.02411661, 0.3908012, 2.049485, 1], [21, -0.1680074, -0.08395486, 1.762893, 1], [22, -0.2547038, 0.01159613, 1.847032, 1], [23, 0.2179316, -0.1091379, 1.775142, 1], [24, 0.2834785, -0.007029878, 1.859368, 1]]
[[0, 0.02856442, -0.04249772, 2.03786, 1], [1, 0.02616558, 0.2083501, 2.048246, 1], [2, 0.02426902, 0.4503756, 2.04787, 1], [3, 0.04677065, 0.5832147, 1.979745, 1], [4, -0.1630426, 0.4241801, 2.081712, 1], [5, -0.2874861, 0.2303645, 2.067925, 1], [6, -0.2251923, 0.03358622, 1.900373, 1], [7, -0.2048694, -0.01178311, 1.878529, 1], [8, 0.2213505, 0.3825, 2.070861, 1], [9, 0.3324659, 0.1947301, 2.086737, 1], [10, 0.2574367, 0.002888795, 1.884389, 1], [11, 0.2323107, -0.03957596, 1.865593, 1], [12, -0.04842956, -0.03941088, 2.00696, 1], [13, -0.124015, -0.1483368, 1.706183, 1], [14, -0.06698897, -0.5184155, 1.837415, 1], [15, -0.07802944, -0.5930383, 1.734681, 1], [16, 0.1049886, -0.04405196, 2.002723, 1], [17, 0.1693553, -0.1992741, 1.719076, 1], [18, 0.1126533, -0.5990049, 1.592063, 1], [19, 0.1057509, -0.6509533, 1.471316, 1], [20, 0.02471189, 0.3910611, 2.04998, 1], [21, -0.1686678, -0.08401733, 1.764226, 1], [22, -0.2078946, 0.0558625, 1.840381, 1], [23, 0.2175743, -0.1083882, 1.775499, 1], [24, 0.2492255, -0.08420269, 1.826, 1]]
[[0, 0.02860419, -0.0424083, 2.037988, 1], [1, 0.02638009, 0.2084925, 2.048507, 1], [2, 0.02466179, 0.4505681, 2.048231, 1], [3, 0.04812809, 0.5834543, 1.98041, 1], [4, -0.1626985, 0.4244691, 2.082244, 1], [5, -0.2872174, 0.2307128, 2.067823, 1], [6, -0.2252388, 0.0343936, 1.900869, 1], [7, -0.2059276, -0.01141447, 1.879164, 1], [8, 0.2222726, 0.3820837, 2.07142, 1], [9, 0.3330424, 0.1940135, 2.086726, 1], [10, 0.2574384, 0.002870565, 1.884389, 1], [11, 0.2319747, -0.03985434, 1.864921, 1], [12, -0.048377, -0.03920352, 2.007101, 1], [13, -0.1239806, -0.148167, 1.706343, 1], [14, -0.06784953, -0.5182588, 1.836042, 1], [15, -0.07804436, -0.5938172, 1.734276, 1], [16, 0.1050034, -0.04405031, 2.00285, 1], [17, 0.1693451, -0.199213, 1.719117, 1], [18, 0.1128888, -0.5992675, 1.592719, 1], [19, 0.1069018, -0.6510274, 1.471798, 1], [20, 0.02506331, 0.3912428, 2.050317, 1], [21, -0.1738351, -0.08576319, 1.77, 1], [22, -0.2061011, 0.05545083, 1.841539, 1], [23, 0.21626, -0.1071286, 1.775962, 1], [24, 0.275247, -0.004621329, 1.841375, 1]]
[[0, 0.02856548, -0.04238331, 2.038097, 1], [1, 0.02669654, 0.2084735, 2.048711, 1], [2, 0.02579948, 0.4504354, 2.048549, 1], [3, 0.0491747, 0.5837029, 1.980813, 1], [4, -0.1619268, 0.4248502, 2.082255, 1], [5, -0.2867907, 0.2307939, 2.067733, 1], [6, -0.2252731, 0.0344372, 1.900792, 1], [7, -0.2053109, -0.01117507, 1.877663, 1], [8, 0.2225719, 0.3817719, 2.071532, 1], [9, 0.333295, 0.1936872, 2.086895, 1], [10, 0.2574978, 0.002739071, 1.884337, 1], [11, 0.2320122, -0.04014457, 1.865421, 1], [12, -0.04843307, -0.03909886, 2.007214, 1], [13, -0.1239507, -0.1480667, 1.706434, 1], [14, -0.06835407, -0.51732, 1.835172, 1], [15, -0.07951914, -0.5922204, 1.732777, 1], [16, 0.1049521, -0.04410682, 2.002985, 1], [17, 0.1693401, -0.1992099, 1.719099, 1], [18, 0.1130321, -0.5994511, 1.592334, 1], [19, 0.1059778, -0.6507253, 1.471135, 1], [20, 0.02595725, 0.3911475, 2.050611, 1], [21, -0.1681971, -0.08171609, 1.769914, 1], [22, -0.2005907, 0.04938027, 1.836833, 1], [23, 0.2180814, -0.1066083, 1.776828, 1], [24, 0.2776862, -0.004440315, 1.846508, 1]]
[[0, 0.02868216, -0.04230981, 2.038108, 1], [1, 0.0273558, 0.208652, 2.04885, 1], [2, 0.02708566, 0.4507215, 2.048834, 1], [3, 0.0503564, 0.5841347, 1.981258, 1], [4, -0.1611584, 0.4252205, 2.082524, 1], [5, -0.2858019, 0.2311208, 2.067888, 1], [6, -0.2251465, 0.03458489, 1.900872, 1], [7, -0.205554, -0.01142197, 1.87697, 1], [8, 0.2232078, 0.3816771, 2.071898, 1], [9, 0.3335274, 0.1932985, 2.086945, 1], [10, 0.2574996, 0.002521505, 1.884408, 1], [11, 0.2323941, -0.04081142, 1.865046, 1], [12, -0.04817986, -0.03886823, 2.007123, 1], [13, -0.1240001, -0.1480905, 1.706524, 1], [14, -0.06879229, -0.5155092, 1.831316, 1], [15, -0.08035655, -0.5922663, 1.73121, 1], [16, 0.1049919, -0.04411214, 2.003036, 1], [17, 0.1693477, -0.1992295, 1.7191, 1], [18, 0.1131566, -0.5989538, 1.592567, 1], [19, 0.1058207, -0.6503147, 1.471432, 1], [20, 0.02709505, 0.3914078, 2.050857, 1], [21, -0.170141, -0.08301975, 1.767803, 1], [22, -0.2151408, 0.05928989, 1.843286, 1], [23, 0.2159888, -0.1050019, 1.778375, 1], [24, 0.2463588, -0.08922006, 1.815077, 1]]
[[0, 0.02879661, -0.04225205, 2.038154, 1], [1, 0.027897, 0.2087438, 2.049053, 1], [2, 0.02801822, 0.4508224, 2.049176, 1], [3, 0.05155067, 0.5844988, 1.981794, 1], [4, -0.1606435, 0.4253442, 2.082709, 1], [5, -0.2851009, 0.2314195, 2.067178, 1], [6, -0.2203744, 0.006582159, 1.889629, 1], [7, -0.2050518, -0.0510168, 1.86378, 1], [8, 0.2234933, 0.38172, 2.071951, 1], [9, 0.3335583, 0.193298, 2.087633, 1], [10, 0.2574916, 0.002454768, 1.884408, 1], [11, 0.2318041, -0.04048008, 1.866318, 1], [12, -0.0480497, -0.03876484, 2.007162, 1], [13, -0.1239342, -0.1479659, 1.706572, 1], [14, -0.07065419, -0.5154135, 1.829386, 1], [15, -0.08108625, -0.5918927, 1.728756, 1], [16, 0.1050642, -0.0441056, 2.003081, 1], [17, 0.1693537, -0.199247, 1.719126, 1], [18, 0.1115427, -0.5999014, 1.59178, 1], [19, 0.1057581, -0.6509558, 1.470382, 1], [20, 0.02794195, 0.3915083, 2.051165, 1], [21, -0.1796852, -0.09174728, 1.76928, 1], [22, -0.1486713, -0.04412647, 1.809, 1], [23, 0.2156341, -0.1054646, 1.777838, 1], [24, 0.2738068, -0.01104932, 1.844125, 1]]
[[0, 0.02886403, -0.04222176, 2.038176, 1], [1, 0.0282611, 0.2088161, 2.049343, 1], [2, 0.02864625, 0.4509388, 2.049863, 1], [3, 0.05283348, 0.5846828, 1.982421, 1], [4, -0.1594631, 0.425786, 2.08265, 1], [5, -0.2837316, 0.2318424, 2.067125, 1], [6, -0.2228287, 0.02868211, 1.898874, 1], [7, -0.2060478, -0.01242802, 1.877096, 1], [8, 0.224152, 0.3814833, 2.072573, 1], [9, 0.3338735, 0.1928058, 2.087933, 1], [10, 0.2574873, 0.002449978, 1.884388, 1], [11, 0.2316332, -0.04003818, 1.864565, 1], [12, -0.04793818, -0.03865115, 2.007154, 1], [13, -0.1240358, -0.147873, 1.70663, 1], [14, -0.07220974, -0.5159011, 1.825563, 1], [15, -0.08274001, -0.5906221, 1.722894, 1], [16, 0.105104, -0.04413324, 2.003127, 1], [17, 0.1693566, -0.1992715, 1.719102, 1], [18, 0.1100772, -0.6010278, 1.58893, 1], [19, 0.1056552, -0.6525254, 1.46783, 1], [20, 0.02851163, 0.3916132, 2.051741, 1], [21, -0.1672391, -0.08156855, 1.765839, 1], [22, -0.2037047, 0.05170146, 1.839682, 1], [23, 0.2169804, -0.1059866, 1.776525, 1], [24, 0.2784915, -0.004075082, 1.846826, 1]]
[[0, 0.02895825, -0.04212371, 2.038247, 1], [1, 0.02898345, 0.2090749, 2.049547, 1], [2, 0.03019576, 0.451386, 2.050114, 1], [3, 0.05419073, 0.585023, 1.983234, 1], [4, -0.1581544, 0.4263986, 2.082927, 1], [5, -0.2830775, 0.2312873, 2.066525, 1], [6, -0.2194121, 0.01055498, 1.891026, 1], [7, -0.2152156, 0.008316686, 1.885062, 1], [8, 0.2260294, 0.3807053, 2.07339, 1], [9, 0.3353951, 0.1918501, 2.088856, 1], [10, 0.25756, 0.002327051, 1.884183, 1], [11, 0.2322543, -0.04027402, 1.864441, 1], [12, -0.04773685, -0.03836877, 2.007264, 1], [13, -0.1240417, -0.1476834, 1.706831, 1], [14, -0.07334566, -0.5178031, 1.819247, 1], [15, -0.08293443, -0.592011, 1.715925, 1], [16, 0.1051227, -0.04413627, 2.003165, 1], [17, 0.1693559, -0.199167, 1.719059, 1], [18, 0.1101622, -0.6006527, 1.588993, 1], [19, 0.1064221, -0.6532785, 1.46866, 1], [20, 0.02984784, 0.3920118, 2.051987, 1], [21, -0.2028202, -0.04115096, 1.844769, 1], [22, -0.2548125, 0.02305404, 1.8445, 1], [23, 0.2156953, -0.104858, 1.775964, 1], [24, 0.2745052, -0.01100717, 1.843837, 1]]
[[0, 0.02907231, -0.04204674, 2.038238, 1], [1, 0.02954583, 0.2091919, 2.049677, 1], [2, 0.03117109, 0.4514997, 2.050418, 1], [3, 0.05532315, 0.5853581, 1.983838, 1], [4, -0.1575645, 0.4264261, 2.083076, 1], [5, -0.2827578, 0.2316354, 2.06613, 1], [6, -0.2218032, 0.02363401, 1.895818, 1], [7, -0.2079907, -0.009410597, 1.876514, 1], [8, 0.2262928, 0.3808667, 2.073483, 1], [9, 0.3353904, 0.1919888, 2.089736, 1], [10, 0.2575597, 0.002323432, 1.884185, 1], [11, 0.2322256, -0.04101291, 1.864417, 1], [12, -0.04757955, -0.03821771, 2.007277, 1], [13, -0.1239671, -0.1478311, 1.706985, 1], [14, -0.07437796, -0.5184742, 1.81279, 1], [15, -0.08376256, -0.5941117, 1.711173, 1], [16, 0.1051736, -0.04412789, 2.003146, 1], [17, 0.1693644, -0.1991495, 1.719038, 1], [18, 0.1103689, -0.6002466, 1.589531, 1], [19, 0.1067825, -0.6532163, 1.469429, 1], [20, 0.03073022, 0.3921294, 2.052245, 1], [21, -0.1663805, -0.08054588, 1.761131, 1], [22, -0.2317823, -0.08630326, 1.860333, 1], [23, 0.2170435, -0.1082398, 1.775247, 1], [24, 0.248345, -0.0852408, 1.820143, 1]]
[[0, 0.02920527, -0.04193707, 2.038178, 1], [1, 0.02981148, 0.2092999, 2.04969, 1], [2, 0.03143433, 0.4515889, 2.050483, 1], [3, 0.05641764, 0.5855091, 1.984322, 1], [4, -0.1570782, 0.4266011, 2.083001, 1], [5, -0.2812507, 0.2321884, 2.066619, 1], [6, -0.2222887, 0.02975293, 1.896284, 1], [7, -0.2057158, -0.01248423, 1.876503, 1], [8, 0.226963, 0.3809091, 2.073606, 1], [9, 0.335581, 0.1917439, 2.089829, 1], [10, 0.2575583, 0.002240957, 1.884102, 1], [11, 0.2321224, -0.0411312, 1.86403, 1], [12, -0.04739476, -0.03795514, 2.007137, 1], [13, -0.1236468, -0.148441, 1.707152, 1], [14, -0.07617344, -0.5185819, 1.802857, 1], [15, -0.08532938, -0.5937543, 1.700729, 1], [16, 0.1052376, -0.04412462, 2.003134, 1], [17, 0.169299, -0.1990804, 1.718945, 1], [18, 0.1145363, -0.5895083, 1.595028, 1], [19, 0.1065296, -0.6471146, 1.478365, 1], [20, 0.03100327, 0.3922244, 2.052298, 1], [21, -0.1686159, -0.08273959, 1.762004, 1], [22, -0.2200956, -0.0729031, 1.8834, 1], [23, 0.2151948, -0.1060302, 1.776493, 1], [24, 0.2782311, -0.003933389, 1.846546, 1]]
