[[0, -0.1833013, -0.1150074, 2.925817, 1], [1, -0.1855093, 0.1329896, 2.96507, 1], [2, -0.1865358, 0.3744414, 2.992402, 1], [3, -0.1774753, 0.5151289, 2.991276, 1], [4, -0.3550718, 0.2587214, 2.949563, 1], [5, -0.431152, 0.01853978, 2.929522, 1], [6, -0.4540038, -0.1921201, 2.855556, 1], [7, -0.4657788, -0.2741576, 2.826641, 1], [8, 0.01106992, 0.2548644, 2.993037, 1], [9, 0.08845244, 0.01483093, 2.988235, 1], [10, 0.1439044, -0.1560885, 2.93332, 1], [11, 0.1486086, -0.1652136, 2.925081, 1], [12, -0.2608745, -0.1111758, 2.881759, 1], [13, -0.2846531, -0.2069255, 2.493516, 1], [14, -0.2359755, -0.6244943, 2.560567, 1], [15, -0.2386404, -0.695392, 2.488281, 1], [16, -0.1013475, -0.1159847, 2.897793, 1], [17, 0.06507709, -0.2060874, 2.557492, 1], [18, 0.01421962, -0.621478, 2.621925, 1], [19, 0.02700076, -0.6899655, 2.536877, 1], [20, -0.1865689, 0.3149259, 2.987928, 1], [21, -0.4748016, -0.3359298, 2.779088, 1], [22, -0.4993742, -0.2652753, 2.766, 1], [23, 0.158086, -0.1894698, 2.892653, 1], [24, 0.1379779, -0.1700605, 2.8848, 1]]
[[0, -0.1831424, -0.1150029, 2.925605, 1], [1, -0.1853781, 0.1329645, 2.964889, 1], [2, -0.1864545, 0.3744107, 2.992228, 1], [3, -0.1773055, 0.5147747, 2.991441, 1], [4, -0.354824, 0.2588987, 2.949651, 1], [5, -0.4195724, 0.02448733, 2.903415, 1], [6, -0.4462002, -0.1522632, 2.838185, 1], [7, -0.465833, -0.239152, 2.825938, 1], [8, 0.01116358, 0.2547441, 2.992982, 1], [9, 0.08841934, 0.01467244, 2.988219, 1], [10, 0.1442588, -0.1556796, 2.931616, 1], [11, 0.1508922, -0.1735601, 2.906565, 1], [12, -0.2607259, -0.1111479, 2.881578, 1], [13, -0.2846248, -0.2069819, 2.493523, 1], [14, -0.2356152, -0.6265725, 2.567646, 1], [15, -0.2378565, -0.6950964, 2.492108, 1], [16, -0.1011689, -0.1160085, 2.897545, 1], [17, 0.065153, -0.2060954, 2.557306, 1], [18, 0.01613546, -0.621913, 2.623788, 1], [19, 0.02783277, -0.689484, 2.53596, 1], [20, -0.1864623, 0.3148952, 2.98774, 1], [21, -0.4843779, -0.2984143, 2.77911, 1], [22, -0.4955232, -0.2534807, 2.769083, 1], [23, 0.174033, -0.2780483, 2.833114, 1], [24, 0.1369562, -0.1688454, 2.879074, 1]]
[[0, -0.183228, -0.1150597, 2.925847, 1], [1, -0.1853061, 0.1330083, 2.965136, 1], [2, -0.1861959, 0.3746256, 2.992534, 1], [3, -0.1769666, 0.5149121, 2.992128, 1], [4, -0.3540116, 0.2592551, 2.949251, 1], [5, -0.4195683, 0.0252723, 2.901421, 1], [6, -0.4462484, -0.1504606, 2.832705, 1], [7, -0.464616, -0.2310882, 2.812484, 1], [8, 0.01101949, 0.2548879, 2.993049, 1], [9, 0.08900129, 0.01507625, 2.988728, 1], [10, 0.1437543, -0.1556583, 2.932229, 1], [11, 0.1513832, -0.1740545, 2.916283, 1], [12, -0.2608517, -0.11118, 2.881873, 1], [13, -0.284524, -0.2070589, 2.493533, 1], [14, -0.2358308, -0.6265625, 2.566841, 1], [15, -0.2380115, -0.6948517, 2.49021, 1], [16, -0.1012126, -0.1160866, 2.897749, 1], [17, 0.06526454, -0.2061383, 2.557266, 1], [18, 0.01607516, -0.6222492, 2.623646, 1], [19, 0.02750213, -0.6894763, 2.532806, 1], [20, -0.1862484, 0.3150578, 2.988022, 1], [21, -0.4854915, -0.2878715, 2.755599, 1], [22, -0.4892865, -0.2165913, 2.781643, 1], [23, 0.1781134, -0.278388, 2.836613, 1], [24, 0.13774, -0.1698014, 2.885129, 1]]
[[0, -0.1832845, -0.1150922, 2.925803, 1], [1, -0.1852894, 0.132907, 2.965068, 1], [2, -0.1860666, 0.3743869, 2.992382, 1], [3, -0.1766759, 0.5148542, 2.992381, 1], [4, -0.3539452, 0.2592539, 2.949311, 1], [5, -0.4306733, 0.01927426, 2.929829, 1], [6, -0.4566752, -0.2019206, 2.805105, 1], [7, -0.4795422, -0.2617648, 2.749202, 1], [8, 0.01117722, 0.2547752, 2.993111, 1], [9, 0.08899562, 0.01492455, 2.989027, 1], [10, 0.1440379, -0.1556308, 2.932208, 1], [11, 0.1561943, -0.1838674, 2.91497, 1], [12, -0.2608874, -0.1111733, 2.88184, 1], [13, -0.2845578, -0.2072339, 2.493543, 1], [14, -0.2359808, -0.6251844, 2.564007, 1], [15, -0.2392717, -0.6949294, 2.489555, 1], [16, -0.1012971, -0.1161859, 2.897689, 1], [17, 0.06527056, -0.2059476, 2.557514, 1], [18, 0.01571601, -0.620912, 2.622654, 1], [19, 0.02775533, -0.6892065, 2.533277, 1], [20, -0.1861431, 0.3148562, 2.987888, 1], [21, -0.4789757, -0.3194571, 2.682008, 1], [22, -0.5110605, -0.2409927, 2.713353, 1], [23, 0.1790574, -0.2801566, 2.854631, 1], [24, 0.1510166, -0.1990803, 2.887333, 1]]
[[0, -0.1832978, -0.1150746, 2.925761, 1], [1, -0.1853154, 0.1329186, 2.965041, 1], [2, -0.1861467, 0.3744102, 2.992347, 1], [3, -0.1764855, 0.5145027, 2.992758, 1], [4, -0.3539217, 0.2592913, 2.949293, 1], [5, -0.4323717, 0.01987927, 2.931794, 1], [6, -0.4504633, -0.1556929, 2.810103, 1], [7, -0.4686745, -0.2170525, 2.748366, 1], [8, 0.01127233, 0.254704, 2.993157, 1], [9, 0.0890277, 0.01483203, 2.989046, 1], [10, 0.1440725, -0.1556996, 2.932144, 1], [11, 0.1556079, -0.1844931, 2.903342, 1], [12, -0.2609075, -0.1110923, 2.881662, 1], [13, -0.2845505, -0.2072267, 2.493479, 1], [14, -0.2358739, -0.6249643, 2.56354, 1], [15, -0.2389805, -0.6949138, 2.488499, 1], [16, -0.1013008, -0.1161873, 2.89769, 1], [17, 0.06527494, -0.2059785, 2.557337, 1], [18, 0.01431374, -0.6221523, 2.62293, 1], [19, 0.02738446, -0.6894061, 2.53454, 1], [20, -0.1861991, 0.3148754, 2.987855, 1], [21, -0.4809174, -0.2663517, 2.679394, 1], [22, -0.4916179, -0.1851983, 2.7227, 1], [23, 0.1778459, -0.2741121, 2.832365, 1], [24, 0.1283924, -0.1558055, 2.889, 1]]
[[0, -0.1832489, -0.1147119, 2.925619, 1], [1, -0.1852365, 0.1338012, 2.965286, 1], [2, -0.1861096, 0.3763268, 2.993396, 1], [3, -0.1763089, 0.5148337, 2.992868, 1], [4, -0.3535819, 0.2591953, 2.949062, 1], [5, -0.4311602, 0.01949372, 2.930111, 1], [6, -0.4507706, -0.1499016, 2.794199, 1], [7, -0.4892219, -0.2099659, 2.676638, 1], [8, 0.01141525, 0.2545844, 2.993367, 1], [9, 0.08906468, 0.01467638, 2.989208, 1], [10, 0.1442435, -0.1557311, 2.932008, 1], [11, 0.1546656, -0.1812457, 2.90747, 1], [12, -0.2609831, -0.1105774, 2.881511, 1], [13, -0.2846678, -0.2069559, 2.493497, 1], [14, -0.2361532, -0.6246437, 2.562201, 1], [15, -0.2396529, -0.6951356, 2.488473, 1], [16, -0.1011434, -0.1159328, 2.897557, 1], [17, 0.06540009, -0.2059611, 2.557151, 1], [18, 0.01625699, -0.6240306, 2.629081, 1], [19, 0.02752204, -0.6893825, 2.534573, 1], [20, -0.1861234, 0.3164913, 2.988643, 1], [21, -0.4975722, -0.2516561, 2.594073, 1], [22, -0.5198543, -0.1943875, 2.651556, 1], [23, 0.1784677, -0.2789278, 2.842113, 1], [24, 0.1649033, -0.2189186, 2.8415, 1]]
[[0, -0.1832816, -0.1146438, 2.925638, 1], [1, -0.1852994, 0.1339809, 2.965201, 1], [2, -0.1862694, 0.3767135, 2.992986, 1], [3, -0.1757616, 0.5155092, 2.993454, 1], [4, -0.3534962, 0.2593651, 2.949041, 1], [5, -0.4326784, 0.02023957, 2.927257, 1], [6, -0.4469455, -0.1148368, 2.791061, 1], [7, -0.4885808, -0.1635426, 2.660897, 1], [8, 0.0115054, 0.2544706, 2.993403, 1], [9, 0.08919862, 0.01457909, 2.989269, 1], [10, 0.1446175, -0.1556441, 2.93168, 1], [11, 0.1584441, -0.1925225, 2.905087, 1], [12, -0.2610381, -0.1104535, 2.881567, 1], [13, -0.2847672, -0.2069727, 2.493407, 1], [14, -0.2366792, -0.6247762, 2.561198, 1], [15, -0.2396643, -0.695191, 2.488467, 1], [16, -0.101155, -0.115908, 2.897558, 1], [17, 0.06543479, -0.2060026, 2.557007, 1], [18, 0.01609715, -0.6238537, 2.629585, 1], [19, 0.02686832, -0.6892164, 2.536112, 1], [20, -0.1862454, 0.3168229, 2.988338, 1], [21, -0.50156, -0.1944508, 2.574923, 1], [22, -0.5173391, -0.1416748, 2.642231, 1], [23, 0.1785942, -0.2798634, 2.855857, 1], [24, 0.1761477, -0.2491076, 2.825333, 1]]
[[0, -0.1832472, -0.1145798, 2.925559, 1], [1, -0.1853068, 0.1340412, 2.965187, 1], [2, -0.1863347, 0.3767904, 2.99301, 1], [3, -0.1758374, 0.5154901, 2.993711, 1], [4, -0.3536185, 0.2591922, 2.948874, 1], [5, -0.4346115, 0.02071839, 2.925962, 1], [6, -0.4460778, -0.100659, 2.767862, 1], [7, -0.4829992, -0.1182239, 2.645739, 1], [8, 0.01145751, 0.2544997, 2.993351, 1], [9, 0.08918893, 0.0146239, 2.989279, 1], [10, 0.1448228, -0.1555308, 2.931697, 1], [11, 0.1584944, -0.1879283, 2.907191, 1], [12, -0.2610216, -0.1104039, 2.881483, 1], [13, -0.2847489, -0.2069788, 2.493413, 1], [14, -0.2367595, -0.6252173, 2.561216, 1], [15, -0.2397703, -0.6952096, 2.489635, 1], [16, -0.1010953, -0.1158348, 2.897489, 1], [17, 0.06542813, -0.2059937, 2.556999, 1], [18, 0.01552461, -0.6231411, 2.627638, 1], [19, 0.02689626, -0.6896516, 2.53287, 1], [20, -0.1862888, 0.3168951, 2.988349, 1], [21, -0.4927454, -0.1367231, 2.573948, 1], [22, -0.5087978, -0.0993612, 2.620546, 1], [23, 0.1780702, -0.2733209, 2.848116, 1], [24, 0.161595, -0.2176881, 2.8515, 1]]
[[0, -0.182883, -0.1138021, 2.924814, 1], [1, -0.1854166, 0.1346242, 2.964958, 1], [2, -0.1869441, 0.3774324, 2.993073, 1], [3, -0.1759811, 0.5155194, 2.993956, 1], [4, -0.3536682, 0.2591941, 2.948775, 1], [5, -0.4337074, 0.02603059, 2.926514, 1], [6, -0.4441667, -0.07881058, 2.749681, 1], [7, -0.4817506, -0.06969699, 2.62222, 1], [8, 0.01157338, 0.2544898, 2.993518, 1], [9, 0.08932962, 0.01460675, 2.989165, 1], [10, 0.1451599, -0.1555714, 2.931909, 1], [11, 0.1574297, -0.1878764, 2.903668, 1], [12, -0.2606921, -0.1095069, 2.880546, 1], [13, -0.28488, -0.2068815, 2.493117, 1], [14, -0.2366607, -0.6246341, 2.560419, 1], [15, -0.2401884, -0.6950326, 2.489692, 1], [16, -0.1006983, -0.1152003, 2.89693, 1], [17, 0.06550688, -0.2060025, 2.556979, 1], [18, 0.01603401, -0.6232254, 2.628152, 1], [19, 0.02720043, -0.6898602, 2.529293, 1], [20, -0.1867316, 0.317504, 2.988328, 1], [21, -0.5101449, -0.06585944, 2.538939, 1], [22, -0.4952529, -0.04311079, 2.6238, 1], [23, 0.1772793, -0.2721121, 2.835516, 1], [24, 0.1561643, -0.2063958, 2.853, 1]]
[[0, -0.1823041, -0.1134394, 2.924306, 1], [1, -0.185362, 0.1348078, 2.964915, 1], [2, -0.1871998, 0.3776518, 2.993283, 1], [3, -0.1761518, 0.5155266, 2.993961, 1], [4, -0.353916, 0.259026, 2.948382, 1], [5, -0.4325712, 0.03088298, 2.924914, 1], [6, -0.4383223, -0.05691754, 2.744989, 1], [7, -0.4783137, -0.02042466, 2.610268, 1], [8, 0.01136094, 0.2547943, 2.99339, 1], [9, 0.08914187, 0.01491945, 2.989083, 1], [10, 0.1452411, -0.1550981, 2.931558, 1], [11, 0.1558447, -0.1809374, 2.909704, 1], [12, -0.2602205, -0.1093201, 2.880071, 1], [13, -0.2848558, -0.2068784, 2.493075, 1], [14, -0.2368411, -0.6246238, 2.559915, 1], [15, -0.2362579, -0.6961627, 2.501828, 1], [16, -0.0999852, -0.1146451, 2.896396, 1], [17, 0.06563196, -0.2062953, 2.556941, 1], [18, 0.01423477, -0.6234639, 2.626894, 1], [19, 0.02668488, -0.6899205, 2.5295, 1], [20, -0.1868705, 0.3176971, 2.988443, 1], [21, -0.5008033, 0.004893942, 2.552454, 1], [22, -0.5066959, -0.01940448, 2.583857, 1], [23, 0.1809944, -0.2791936, 2.856224, 1], [24, 0.1688139, -0.2265091, 2.831, 1]]
[[0, -0.1819564, -0.1132451, 2.923899, 1], [1, -0.1852624, 0.1350462, 2.964923, 1], [2, -0.1873017, 0.378112, 2.993757, 1], [3, -0.1769558, 0.5153309, 2.993718, 1], [4, -0.3543845, 0.2585143, 2.947112, 1], [5, -0.4303332, 0.03023138, 2.923702, 1], [6, -0.4374067, -0.04233941, 2.743355, 1], [7, -0.4707347, 0.03432454, 2.614815, 1], [8, 0.01118934, 0.2549191, 2.993431, 1], [9, 0.08907426, 0.01507531, 2.98909, 1], [10, 0.1451698, -0.1548975, 2.931394, 1], [11, 0.1575508, -0.1892969, 2.90899, 1], [12, -0.2599556, -0.1092082, 2.879558, 1], [13, -0.284831, -0.2068345, 2.493096, 1], [14, -0.2368611, -0.6250185, 2.560268, 1], [15, -0.2375124, -0.6953079, 2.498817, 1], [16, -0.09953183, -0.114373, 2.896083, 1], [17, 0.06565173, -0.2063278, 2.556928, 1], [18, 0.01359101, -0.6222408, 2.623491, 1], [19, 0.02657503, -0.6898364, 2.529138, 1], [20, -0.1869033, 0.3180897, 2.988757, 1], [21, -0.4848364, 0.07247977, 2.550297, 1], [22, -0.5009294, 0.02990291, 2.595286, 1], [23, 0.1791642, -0.2767241, 2.85465, 1], [24, 0.1657334, -0.2179906, 2.856125, 1]]
