[[0, -0.1999331, 0.04313918, 2.107699, 1], [1, -0.1869665, 0.387362, 2.047395, 1], [2, -0.1738435, 0.7157305, 1.972182, 1], [3, -0.1725567, 0.8663117, 1.968689, 1], [4, -0.3584928, 0.5840794, 1.976722, 1], [5, -0.4342466, 0.3345194, 2.006357, 1], [6, -0.4187734, 0.1140217, 1.930146, 1], [7, -0.4265845, 0.03737755, 1.908372, 1], [8, 0.009504091, 0.6083596, 2.009727, 1], [9, 0.06709376, 0.3462671, 2.09219, 1], [10, 0.1358592, 0.1491839, 2.086247, 1], [11, 0.1704641, 0.0865066, 2.072092, 1], [12, -0.2842495, 0.04317905, 2.056918, 1], [13, -0.3278024, -0.3646389, 2.101753, 1], [14, -0.3627333, -0.6953653, 2.113607, 1], [15, -0.3902402, -0.7533221, 2.024118, 1], [16, -0.1077972, 0.04067263, 2.07592, 1], [17, -0.1201531, -0.3568811, 2.1427, 1], [18, -0.1410877, -0.6791039, 2.207536, 1], [19, -0.03764752, -0.7392345, 2.19532, 1], [20, -0.1772609, 0.6358468, 1.993351, 1], [21, -0.4284103, -0.04223249, 1.914392, 1], [22, -0.4673145, 0.02698098, 1.896667, 1], [23, 0.1946574, 0.015712, 2.046452, 1], [24, 0.1450296, 0.05700171, 2.10275, 1]]
[[0, -0.1999783, 0.04304469, 2.107778, 1], [1, -0.1870497, 0.3873111, 2.047512, 1], [2, -0.1739473, 0.7157651, 1.97249, 1], [3, -0.1725809, 0.866501, 1.968982, 1], [4, -0.3584949, 0.5839254, 1.976693, 1], [5, -0.4339952, 0.3331361, 2.004856, 1], [6, -0.4219165, 0.1126728, 1.930205, 1], [7, -0.4333476, 0.03497066, 1.910784, 1], [8, 0.00941373, 0.6080356, 2.011826, 1], [9, 0.06756662, 0.3460373, 2.094168, 1], [10, 0.1364864, 0.1490316, 2.088629, 1], [11, 0.1693967, 0.08345597, 2.077186, 1], [12, -0.2843525, 0.04313, 2.056849, 1], [13, -0.32787, -0.364607, 2.101615, 1], [14, -0.362312, -0.6950902, 2.114129, 1], [15, -0.3902229, -0.7528597, 2.024638, 1], [16, -0.1077712, 0.04047972, 2.076358, 1], [17, -0.1202482, -0.357022, 2.143062, 1], [18, -0.1412264, -0.6785418, 2.207637, 1], [19, -0.03881792, -0.7410363, 2.192663, 1], [20, -0.1773615, 0.6358526, 1.993594, 1], [21, -0.4386048, -0.05184515, 1.916592, 1], [22, -0.4745422, 0.03010864, 1.899815, 1], [23, 0.1924636, 0.01189727, 2.045078, 1], [24, 0.1417503, 0.05701499, 2.087, 1]]
[[0, -0.2000446, 0.04285974, 2.107996, 1], [1, -0.1871302, 0.3870855, 2.047681, 1], [2, -0.1739815, 0.7155197, 1.972692, 1], [3, -0.1725779, 0.8665316, 1.969136, 1], [4, -0.3584826, 0.5837697, 1.976606, 1], [5, -0.4335941, 0.3323357, 2.003901, 1], [6, -0.4271198, 0.1102206, 1.930917, 1], [7, -0.4404424, 0.03208046, 1.913451, 1], [8, 0.009430722, 0.6077024, 2.012884, 1], [9, 0.06753666, 0.34559, 2.094947, 1], [10, 0.136996, 0.1473357, 2.090189, 1], [11, 0.1673566, 0.07833657, 2.078874, 1], [12, -0.2844232, 0.04301662, 2.056816, 1], [13, -0.3278201, -0.3649023, 2.10174, 1], [14, -0.361661, -0.6959835, 2.113819, 1], [15, -0.3905215, -0.7532615, 2.02433, 1], [16, -0.107819, 0.04024898, 2.077149, 1], [17, -0.1202923, -0.3572986, 2.143409, 1], [18, -0.1412491, -0.6785578, 2.207793, 1], [19, -0.03937936, -0.741838, 2.192575, 1], [20, -0.1774106, 0.6356124, 1.993785, 1], [21, -0.4433584, -0.05028363, 1.920085, 1], [22, -0.477454, 0.03523563, 1.89035, 1], [23, 0.1877417, 0.003624504, 2.078392, 1], [24, 0.1223878, 0.07098678, 2.082889, 1]]
[[0, -0.2000629, 0.0425984, 2.10807, 1], [1, -0.187168, 0.3869296, 2.047754, 1], [2, -0.173996, 0.715447, 1.972817, 1], [3, -0.1725668, 0.8665604, 1.969195, 1], [4, -0.3586581, 0.5826381, 1.975908, 1], [5, -0.4328069, 0.3299934, 2.002498, 1], [6, -0.4299477, 0.1084367, 1.932938, 1], [7, -0.4446182, 0.03191978, 1.916596, 1], [8, 0.00933339, 0.6071414, 2.013757, 1], [9, 0.06749395, 0.3449857, 2.095655, 1], [10, 0.135826, 0.1465365, 2.092776, 1], [11, 0.1655779, 0.07920517, 2.079322, 1], [12, -0.2845077, 0.04271964, 2.056668, 1], [13, -0.3278247, -0.3649313, 2.101727, 1], [14, -0.3617928, -0.696119, 2.113502, 1], [15, -0.3907602, -0.7534121, 2.024117, 1], [16, -0.1077757, 0.04001721, 2.077431, 1], [17, -0.1203208, -0.3571343, 2.143672, 1], [18, -0.1409958, -0.677767, 2.207882, 1], [19, -0.0388947, -0.7410296, 2.191726, 1], [20, -0.1774319, 0.6355234, 1.993894, 1], [21, -0.4468526, -0.04885164, 1.926279, 1], [22, -0.4803229, 0.03510023, 1.8918, 1], [23, 0.1900127, 0.00723406, 2.058192, 1], [24, 0.1291527, 0.07001946, 2.080945, 1]]
[[0, -0.200074, 0.04248114, 2.108182, 1], [1, -0.1872743, 0.3867045, 2.04784, 1], [2, -0.1741718, 0.7151183, 1.972926, 1], [3, -0.1725473, 0.8664767, 1.96927, 1], [4, -0.3587042, 0.5826249, 1.97584, 1], [5, -0.4324155, 0.3292792, 2.002295, 1], [6, -0.4330835, 0.1060086, 1.935425, 1], [7, -0.4466553, 0.0308973, 1.923567, 1], [8, 0.009105123, 0.6069877, 2.014348, 1], [9, 0.06739843, 0.344839, 2.096177, 1], [10, 0.135696, 0.1440739, 2.096277, 1], [11, 0.1665122, 0.07703205, 2.085244, 1], [12, -0.2845302, 0.04264346, 2.056624, 1], [13, -0.3278551, -0.3650046, 2.101793, 1], [14, -0.361735, -0.6961511, 2.113266, 1], [15, -0.390426, -0.7542421, 2.024797, 1], [16, -0.1077649, 0.03987664, 2.077856, 1], [17, -0.1203551, -0.3574006, 2.143938, 1], [18, -0.141031, -0.6775343, 2.207923, 1], [19, -0.04005945, -0.7413996, 2.194542, 1], [20, -0.1775929, 0.6352198, 1.993997, 1], [21, -0.4447853, -0.04572921, 1.931183, 1], [22, -0.4870003, 0.03665489, 1.907667, 1], [23, 0.1893193, 0.005014773, 2.080029, 1], [24, 0.1252415, 0.05637746, 2.132, 1]]
[[0, -0.2001396, 0.04237035, 2.108261, 1], [1, -0.1873214, 0.3866003, 2.047861, 1], [2, -0.1741751, 0.7150447, 1.972932, 1], [3, -0.1725996, 0.866522, 1.969405, 1], [4, -0.3588057, 0.5824776, 1.975739, 1], [5, -0.4322545, 0.328643, 2.00236, 1], [6, -0.434456, 0.1048794, 1.938497, 1], [7, -0.4466875, 0.02952882, 1.928311, 1], [8, 0.0089258, 0.6068854, 2.014661, 1], [9, 0.0673603, 0.3448308, 2.096637, 1], [10, 0.134093, 0.1444299, 2.098853, 1], [11, 0.168998, 0.07757714, 2.085508, 1], [12, -0.2846674, 0.04251717, 2.056562, 1], [13, -0.3278814, -0.3650416, 2.102022, 1], [14, -0.3601745, -0.6958495, 2.114158, 1], [15, -0.3900481, -0.7532372, 2.025511, 1], [16, -0.1077784, 0.03979324, 2.078081, 1], [17, -0.1204701, -0.3526556, 2.14302, 1], [18, -0.1408375, -0.6771068, 2.208182, 1], [19, -0.05172019, -0.7395838, 2.184883, 1], [20, -0.1776068, 0.6351394, 1.994006, 1], [21, -0.459937, -0.05481057, 1.93748, 1], [22, -0.4854087, 0.03150501, 1.907445, 1], [23, 0.1909738, 0.002939196, 2.062938, 1], [24, 0.1291456, 0.05696946, 2.127127, 1]]
[[0, -0.2002354, 0.04214999, 2.10858, 1], [1, -0.1875183, 0.3864461, 2.04797, 1], [2, -0.1744456, 0.7149422, 1.972943, 1], [3, -0.1726573, 0.8665326, 1.969435, 1], [4, -0.358919, 0.5821456, 1.975516, 1], [5, -0.4323052, 0.3263275, 2.003845, 1], [6, -0.4354471, 0.1003813, 1.942904, 1], [7, -0.4452668, 0.02695903, 1.93493, 1], [8, 0.008616704, 0.6069807, 2.01511, 1], [9, 0.06744047, 0.3452437, 2.097647, 1], [10, 0.1353264, 0.1429178, 2.100661, 1], [11, 0.1703706, 0.07680325, 2.090551, 1], [12, -0.2847559, 0.04232372, 2.056615, 1], [13, -0.3279201, -0.3650418, 2.10222, 1], [14, -0.3606419, -0.6961666, 2.113303, 1], [15, -0.3903729, -0.7539099, 2.025067, 1], [16, -0.1078699, 0.0396614, 2.078745, 1], [17, -0.1203623, -0.353668, 2.143274, 1], [18, -0.140889, -0.6773167, 2.20858, 1], [19, -0.0409185, -0.7374015, 2.207295, 1], [20, -0.1778585, 0.6350244, 1.994041, 1], [21, -0.4524827, -0.05544927, 1.94379, 1], [22, -0.4804357, 0.02561613, 1.909448, 1], [23, 0.1902621, 0.004367378, 2.075587, 1], [24, 0.1353091, 0.06420986, 2.116182, 1]]
[[0, -0.2002932, 0.0419983, 2.108777, 1], [1, -0.1877047, 0.3862216, 2.048059, 1], [2, -0.1747492, 0.7146447, 1.972956, 1], [3, -0.172888, 0.8665344, 1.96949, 1], [4, -0.3592276, 0.5815808, 1.975256, 1], [5, -0.4322927, 0.3254372, 2.004584, 1], [6, -0.4360974, 0.09960283, 1.945461, 1], [7, -0.4418332, 0.02405193, 1.940368, 1], [8, 0.008495704, 0.6069851, 2.01513, 1], [9, 0.06756239, 0.3456122, 2.098422, 1], [10, 0.1369843, 0.1403296, 2.105269, 1], [11, 0.1723677, 0.07311577, 2.093174, 1], [12, -0.2848265, 0.04220454, 2.056621, 1], [13, -0.3279754, -0.3651433, 2.102417, 1], [14, -0.3607627, -0.6959948, 2.113222, 1], [15, -0.3903596, -0.7539051, 2.025122, 1], [16, -0.1078958, 0.03954272, 2.079194, 1], [17, -0.1204887, -0.3539579, 2.143398, 1], [18, -0.1407883, -0.6772958, 2.208575, 1], [19, -0.04135239, -0.7409786, 2.201035, 1], [20, -0.1781342, 0.6347449, 1.994075, 1], [21, -0.4526953, -0.05417339, 1.949679, 1], [22, -0.4853669, 0.008230824, 1.931167, 1], [23, 0.1823914, -0.002211528, 2.144091, 1], [24, 0.1227128, 0.06635653, 2.155, 1]]
[[0, -0.200453, 0.04187186, 2.108943, 1], [1, -0.1881244, 0.3861009, 2.048099, 1], [2, -0.1755013, 0.7145888, 1.972849, 1], [3, -0.1737346, 0.866308, 1.969203, 1], [4, -0.3594097, 0.5811568, 1.97506, 1], [5, -0.4321042, 0.3248668, 2.005989, 1], [6, -0.4352455, 0.09839272, 1.949732, 1], [7, -0.4376356, 0.02270389, 1.946615, 1], [8, 0.008020868, 0.6069172, 2.015317, 1], [9, 0.06805079, 0.3461939, 2.099636, 1], [10, 0.1378255, 0.1403709, 2.106544, 1], [11, 0.1722904, 0.07687062, 2.093726, 1], [12, -0.284995, 0.04205894, 2.056587, 1], [13, -0.3280728, -0.3650887, 2.102592, 1], [14, -0.3602866, -0.695949, 2.113515, 1], [15, -0.3900726, -0.7536691, 2.025274, 1], [16, -0.1080738, 0.03948107, 2.079608, 1], [17, -0.1204863, -0.3512046, 2.142824, 1], [18, -0.1407724, -0.6767203, 2.208565, 1], [19, -0.05257842, -0.7420502, 2.18405, 1], [20, -0.1787991, 0.6346673, 1.994011, 1], [21, -0.4496525, -0.0545899, 1.955648, 1], [22, -0.4795495, 0.009631063, 1.939222, 1], [23, 0.1912114, 0.001625024, 2.099194, 1], [24, 0.1204327, 0.05729708, 2.185, 1]]
[[0, -0.2006153, 0.04181009, 2.109103, 1], [1, -0.1888796, 0.3858043, 2.048161, 1], [2, -0.1771321, 0.713958, 1.972711, 1], [3, -0.1751041, 0.8660634, 1.968809, 1], [4, -0.3602356, 0.5807705, 1.975212, 1], [5, -0.4321194, 0.3245999, 2.007179, 1], [6, -0.4339918, 0.09737094, 1.953851, 1], [7, -0.4324811, 0.02219863, 1.954042, 1], [8, 0.007470454, 0.6070127, 2.015496, 1], [9, 0.06844461, 0.3467634, 2.100414, 1], [10, 0.1403277, 0.138594, 2.106587, 1], [11, 0.1720769, 0.07683199, 2.090593, 1], [12, -0.285185, 0.04196063, 2.056597, 1], [13, -0.3281123, -0.3652527, 2.103026, 1], [14, -0.3606689, -0.696097, 2.113381, 1], [15, -0.390106, -0.7540035, 2.025162, 1], [16, -0.1082152, 0.0395064, 2.079903, 1], [17, -0.1203897, -0.351151, 2.14272, 1], [18, -0.1407142, -0.6764624, 2.208709, 1], [19, -0.04736136, -0.7417442, 2.188156, 1], [20, -0.1801948, 0.6341281, 1.993935, 1], [21, -0.4475392, -0.05571155, 1.961931, 1], [22, -0.4669962, 0.0215579, 1.933525, 1], [23, 0.1892887, 0.007265458, 2.071193, 1], [24, 0.1360615, 0.04972252, 2.1138, 1]]
[[0, -0.2012714, 0.04162048, 2.109291, 1], [1, -0.1900591, 0.3854661, 2.048109, 1], [2, -0.1786405, 0.7135583, 1.972431, 1], [3, -0.178094, 0.8651229, 1.967827, 1], [4, -0.3610698, 0.579834, 1.975217, 1], [5, -0.431397, 0.3232445, 2.009327, 1], [6, -0.4320096, 0.09550713, 1.958227, 1], [7, -0.4265533, 0.02071455, 1.961208, 1], [8, 0.007264302, 0.6070666, 2.015434, 1], [9, 0.06896479, 0.3473389, 2.101177, 1], [10, 0.1414884, 0.1385377, 2.106606, 1], [11, 0.1691875, 0.07764633, 2.091614, 1], [12, -0.2857717, 0.04175046, 2.056597, 1], [13, -0.3282205, -0.3654442, 2.103781, 1], [14, -0.3615747, -0.6948735, 2.112398, 1], [15, -0.3899235, -0.7540503, 2.025206, 1], [16, -0.1089101, 0.03941313, 2.080193, 1], [17, -0.1206798, -0.3517833, 2.143251, 1], [18, -0.140226, -0.6755301, 2.209277, 1], [19, -0.04563494, -0.7424396, 2.191933, 1], [20, -0.1816398, 0.6337388, 1.993711, 1], [21, -0.4353482, -0.06183601, 1.972199, 1], [22, -0.4655243, 0.004204538, 1.950296, 1], [23, 0.1892836, 0.00218458, 2.079797, 1], [24, 0.1187622, 0.06405254, 2.146, 1]]
