[[0, -0.1483014, 0.08470958, 2.444953, 1], [1, -0.1524331, 0.3905388, 2.414771, 1], [2, -0.1550464, 0.6876141, 2.374022, 1], [3, -0.168689, 0.8345448, 2.348275, 1], [4, -0.3138193, 0.5618144, 2.317654, 1], [5, -0.3078316, 0.3535478, 2.199437, 1], [6, -0.1677913, 0.2141337, 2.071562, 1], [7, -0.1125105, 0.1742893, 2.023592, 1], [8, 0.01590558, 0.5700595, 2.359443, 1], [9, 0.0331402, 0.362071, 2.241928, 1], [10, -0.06089076, 0.2146442, 2.083603, 1], [11, -0.102633, 0.1736317, 2.020724, 1], [12, -0.2235628, 0.08186168, 2.399287, 1], [13, -0.268901, -0.2939865, 2.455082, 1], [14, -0.2843833, -0.6320357, 2.512311, 1], [15, -0.2915757, -0.7066534, 2.426273, 1], [16, -0.06860723, 0.08505105, 2.418446, 1], [17, -0.04106014, -0.2783619, 2.46739, 1], [18, -0.04749972, -0.6229315, 2.54455, 1], [19, -0.01594543, -0.6967773, 2.460938, 1], [20, -0.1547398, 0.6147649, 2.38674, 1], [21, -0.09577103, 0.1103029, 1.974681, 1], [22, -0.07797264, 0.2050511, 1.998, 1], [23, -0.1039918, 0.1103377, 1.971807, 1], [24, -0.07729771, 0.1371728, 2.005286, 1]]
[[0, -0.1483675, 0.08487746, 2.445386, 1], [1, -0.1522006, 0.3907191, 2.414639, 1], [2, -0.1537828, 0.6878642, 2.372065, 1], [3, -0.168277, 0.8346285, 2.347653, 1], [4, -0.3139402, 0.5650808, 2.31867, 1], [5, -0.3100922, 0.354388, 2.205221, 1], [6, -0.1700307, 0.2132669, 2.074632, 1], [7, -0.1139836, 0.167367, 2.029277, 1], [8, 0.01669237, 0.5698994, 2.358239, 1], [9, 0.03438297, 0.3597212, 2.245206, 1], [10, -0.06285166, 0.2137, 2.087567, 1], [11, -0.1034007, 0.1696768, 2.027593, 1], [12, -0.2235502, 0.08214294, 2.399775, 1], [13, -0.268939, -0.2939271, 2.455153, 1], [14, -0.2843635, -0.6320639, 2.512319, 1], [15, -0.2902028, -0.7071182, 2.429105, 1], [16, -0.06874266, 0.0851188, 2.418812, 1], [17, -0.04051739, -0.2765699, 2.46727, 1], [18, -0.04717611, -0.6221806, 2.544237, 1], [19, -0.01558012, -0.696514, 2.461728, 1], [20, -0.1537444, 0.6150482, 2.385317, 1], [21, -0.09815507, 0.1015445, 1.977673, 1], [22, -0.07485029, 0.193708, 2.01, 1], [23, -0.1046739, 0.1034119, 1.976226, 1], [24, -0.07801987, 0.1302103, 2.0114, 1]]
[[0, -0.1483146, 0.08499447, 2.445931, 1], [1, -0.1519719, 0.3908557, 2.414567, 1], [2, -0.1530586, 0.6880158, 2.370879, 1], [3, -0.1675356, 0.8351172, 2.346802, 1], [4, -0.3137858, 0.5643047, 2.317276, 1], [5, -0.300813, 0.3522072, 2.207406, 1], [6, -0.169493, 0.2083172, 2.075101, 1], [7, -0.1161787, 0.1624679, 2.033209, 1], [8, 0.01654688, 0.570331, 2.358538, 1], [9, 0.03458226, 0.3600005, 2.245881, 1], [10, -0.06160934, 0.2082914, 2.093266, 1], [11, -0.1032616, 0.1645888, 2.031075, 1], [12, -0.2233282, 0.08233083, 2.400469, 1], [13, -0.2691227, -0.2935706, 2.455115, 1], [14, -0.2841686, -0.6318895, 2.512341, 1], [15, -0.2898476, -0.7063608, 2.430697, 1], [16, -0.06882421, 0.08517594, 2.419212, 1], [17, -0.04049026, -0.2762989, 2.46738, 1], [18, -0.04727644, -0.6220561, 2.544352, 1], [19, -0.01700985, -0.6966051, 2.467534, 1], [20, -0.1531124, 0.615223, 2.384417, 1], [21, -0.09746764, 0.09539497, 1.982931, 1], [22, -0.07623628, 0.1867268, 2.008863, 1], [23, -0.1006729, 0.09984956, 1.985729, 1], [24, -0.07949499, 0.1294743, 2.008556, 1]]
[[0, -0.1483672, 0.08500025, 2.446198, 1], [1, -0.1518909, 0.3908857, 2.414433, 1], [2, -0.1527547, 0.6878976, 2.369597, 1], [3, -0.1666385, 0.8353785, 2.345435, 1], [4, -0.3137519, 0.5634832, 2.316238, 1], [5, -0.302077, 0.3507978, 2.207505, 1], [6, -0.1699011, 0.2065319, 2.076543, 1], [7, -0.1153523, 0.157903, 2.032589, 1], [8, 0.01713495, 0.5704166, 2.358279, 1], [9, 0.03375961, 0.359953, 2.245651, 1], [10, -0.06071029, 0.2038649, 2.096573, 1], [11, -0.1030566, 0.1597317, 2.031305, 1], [12, -0.2233183, 0.08233522, 2.400662, 1], [13, -0.2689938, -0.2937488, 2.455224, 1], [14, -0.2841305, -0.6318666, 2.512349, 1], [15, -0.2906076, -0.7062917, 2.428263, 1], [16, -0.06896533, 0.08518042, 2.419543, 1], [17, -0.04038012, -0.2761069, 2.467471, 1], [18, -0.04717987, -0.6214873, 2.544328, 1], [19, -0.01629959, -0.6964378, 2.467944, 1], [20, -0.1528306, 0.6151631, 2.383401, 1], [21, -0.09509317, 0.09400332, 1.992947, 1], [22, -0.07832153, 0.1862165, 2.007111, 1], [23, -0.09801643, 0.1000021, 1.992026, 1], [24, -0.09120291, 0.09668233, 1.976, 1]]
[[0, -0.1483763, 0.08510281, 2.446599, 1], [1, -0.1516741, 0.3909973, 2.414306, 1], [2, -0.1521027, 0.6879584, 2.368569, 1], [3, -0.1658016, 0.835782, 2.344412, 1], [4, -0.313527, 0.5630502, 2.315078, 1], [5, -0.3029028, 0.3494592, 2.208246, 1], [6, -0.1703011, 0.2050676, 2.077891, 1], [7, -0.1132779, 0.1558538, 2.031294, 1], [8, 0.01795262, 0.570447, 2.357348, 1], [9, 0.0338327, 0.3590296, 2.246602, 1], [10, -0.06023366, 0.2030557, 2.097133, 1], [11, -0.1033639, 0.1598683, 2.030117, 1], [12, -0.2232712, 0.08246971, 2.400998, 1], [13, -0.2689789, -0.2939328, 2.455316, 1], [14, -0.2841307, -0.6316357, 2.512228, 1], [15, -0.2915474, -0.7057304, 2.422935, 1], [16, -0.06904431, 0.08523945, 2.419985, 1], [17, -0.04036329, -0.2762681, 2.467713, 1], [18, -0.0471165, -0.6217842, 2.54447, 1], [19, -0.01748942, -0.6966324, 2.470428, 1], [20, -0.1522599, 0.6152556, 2.382575, 1], [21, -0.09348318, 0.08735733, 1.991735, 1], [22, -0.07393561, 0.1787152, 2.009667, 1], [23, -0.09608047, 0.1022758, 1.992691, 1], [24, -0.05773836, 0.1813788, 2.032182, 1]]
[[0, -0.1483309, 0.08517402, 2.446788, 1], [1, -0.1513412, 0.3911908, 2.414002, 1], [2, -0.1514087, 0.6881889, 2.367273, 1], [3, -0.1654869, 0.8360994, 2.343765, 1], [4, -0.3131335, 0.5624588, 2.313619, 1], [5, -0.304627, 0.3479874, 2.208607, 1], [6, -0.1706625, 0.2052409, 2.077811, 1], [7, -0.1126835, 0.1571106, 2.02653, 1], [8, 0.01848893, 0.5702944, 2.355675, 1], [9, 0.02600133, 0.3575982, 2.246663, 1], [10, -0.05656559, 0.2009252, 2.090943, 1], [11, -0.09991439, 0.158639, 2.024719, 1], [12, -0.2231895, 0.08257405, 2.401164, 1], [13, -0.268817, -0.2939156, 2.455398, 1], [14, -0.2842795, -0.6309197, 2.512276, 1], [15, -0.2690022, -0.6700975, 2.399835, 1], [16, -0.06903988, 0.08527483, 2.420186, 1], [17, -0.03988976, -0.275074, 2.467562, 1], [18, -0.04691786, -0.6216193, 2.544287, 1], [19, -0.01751713, -0.6966358, 2.470435, 1], [20, -0.151619, 0.61549, 2.381474, 1], [21, -0.09322059, 0.08820269, 1.98286, 1], [22, -0.07131849, 0.1764675, 2.007964, 1], [23, -0.09467423, 0.09447875, 1.981596, 1], [24, -0.0699628, 0.1364016, 2.012214, 1]]
[[0, -0.148136, 0.08534752, 2.447394, 1], [1, -0.1512324, 0.3912675, 2.413973, 1], [2, -0.1513682, 0.6881973, 2.366904, 1], [3, -0.1650194, 0.8362508, 2.343496, 1], [4, -0.3129478, 0.5623342, 2.313134, 1], [5, -0.2988349, 0.3491448, 2.205795, 1], [6, -0.1681721, 0.2039989, 2.074267, 1], [7, -0.1123052, 0.1606015, 2.021365, 1], [8, 0.01879616, 0.5706552, 2.354996, 1], [9, 0.02882283, 0.3582608, 2.245551, 1], [10, -0.05685359, 0.2030941, 2.090014, 1], [11, -0.09729008, 0.1625493, 2.019806, 1], [12, -0.2228806, 0.08273198, 2.40174, 1], [13, -0.2688944, -0.2941197, 2.455665, 1], [14, -0.2842413, -0.6308145, 2.512412, 1], [15, -0.2861214, -0.7024658, 2.445538, 1], [16, -0.06897046, 0.08545626, 2.420799, 1], [17, -0.03981053, -0.2748646, 2.467641, 1], [18, -0.04694997, -0.6216998, 2.544579, 1], [19, -0.01789903, -0.6973863, 2.471933, 1], [20, -0.1515447, 0.6155205, 2.381184, 1], [21, -0.09127665, 0.09261415, 1.98055, 1], [22, -0.06311283, 0.1704478, 2.009727, 1], [23, -0.09287399, 0.09508701, 1.976833, 1], [24, -0.06765974, 0.1402664, 2.008948, 1]]
[[0, -0.1480553, 0.08571474, 2.447662, 1], [1, -0.150918, 0.3916524, 2.413718, 1], [2, -0.1509477, 0.6884866, 2.366094, 1], [3, -0.1645243, 0.8363069, 2.343257, 1], [4, -0.3122436, 0.5626877, 2.311647, 1], [5, -0.2993464, 0.3526846, 2.197366, 1], [6, -0.163927, 0.2052355, 2.059795, 1], [7, -0.1097147, 0.1686179, 2.005359, 1], [8, 0.01915411, 0.5721533, 2.354515, 1], [9, 0.02417963, 0.3603301, 2.243433, 1], [10, -0.05495467, 0.2165278, 2.073537, 1], [11, -0.09361759, 0.1723429, 2.004433, 1], [12, -0.222669, 0.08318902, 2.402113, 1], [13, -0.2688158, -0.293896, 2.455736, 1], [14, -0.2843561, -0.6306269, 2.512288, 1], [15, -0.2896162, -0.70322, 2.435529, 1], [16, -0.06899327, 0.08573779, 2.42097, 1], [17, -0.04012403, -0.2753335, 2.467984, 1], [18, -0.0467843, -0.6216519, 2.544165, 1], [19, -0.0176296, -0.6975996, 2.472179, 1], [20, -0.1511329, 0.6158437, 2.380469, 1], [21, -0.0892, 0.0963416, 1.963174, 1], [22, -0.06565289, 0.1814954, 1.98825, 1], [23, -0.08965386, 0.1054198, 1.963855, 1], [24, -0.07032802, 0.1317897, 1.98, 1]]
[[0, -0.1479184, 0.08591788, 2.447675, 1], [1, -0.1505392, 0.3918094, 2.413374, 1], [2, -0.150531, 0.6883407, 2.365472, 1], [3, -0.164322, 0.8362862, 2.343017, 1], [4, -0.3110907, 0.562809, 2.30989, 1], [5, -0.299243, 0.3539402, 2.193213, 1], [6, -0.1642094, 0.229236, 2.04527, 1], [7, -0.1038304, 0.1847951, 1.985762, 1], [8, 0.01875143, 0.5725839, 2.353627, 1], [9, 0.02182731, 0.3635998, 2.236636, 1], [10, -0.05598972, 0.2261774, 2.034, 1], [11, -0.09036262, 0.1889225, 1.984543, 1], [12, -0.2225237, 0.08337834, 2.40216, 1], [13, -0.2688696, -0.2936082, 2.455658, 1], [14, -0.2842618, -0.6305453, 2.512198, 1], [15, -0.2907605, -0.7032889, 2.434504, 1], [16, -0.06887276, 0.08594868, 2.420938, 1], [17, -0.04012343, -0.2753541, 2.468001, 1], [18, -0.04660163, -0.6217858, 2.544162, 1], [19, -0.01696332, -0.6974819, 2.471408, 1], [20, -0.150707, 0.6157737, 2.379867, 1], [21, -0.08450489, 0.1157045, 1.939338, 1], [22, -0.06871503, 0.2045862, 1.968032, 1], [23, -0.08670956, 0.1184386, 1.935925, 1], [24, -0.06824718, 0.1495598, 1.9577, 1]]
[[0, -0.1476796, 0.08698259, 2.447781, 1], [1, -0.1502253, 0.3923244, 2.413176, 1], [2, -0.1503793, 0.6884055, 2.365302, 1], [3, -0.1640425, 0.8363794, 2.343026, 1], [4, -0.3095486, 0.564183, 2.308846, 1], [5, -0.2912372, 0.3770113, 2.158063, 1], [6, -0.1557012, 0.2344627, 2.028588, 1], [7, -0.1000546, 0.205384, 1.96571, 1], [8, 0.01761716, 0.5741555, 2.35253, 1], [9, 0.02698339, 0.3730116, 2.221652, 1], [10, -0.04393495, 0.25312, 2.030132, 1], [11, -0.08715765, 0.2040382, 1.96162, 1], [12, -0.2223574, 0.08437601, 2.402325, 1], [13, -0.2688222, -0.293627, 2.455694, 1], [14, -0.2842368, -0.630576, 2.51221, 1], [15, -0.2913865, -0.7030286, 2.433423, 1], [16, -0.06857667, 0.08704478, 2.420956, 1], [17, -0.04026907, -0.2757297, 2.468258, 1], [18, -0.04690328, -0.6220953, 2.544157, 1], [19, -0.01476841, -0.6977032, 2.467792, 1], [20, -0.1505197, 0.6159138, 2.379664, 1], [21, -0.08112431, 0.1352645, 1.913218, 1], [22, -0.05985083, 0.2192399, 1.951826, 1], [23, -0.08319795, 0.1280553, 1.915887, 1], [24, -0.06094638, 0.1870989, 1.931273, 1]]
[[0, -0.1473978, 0.0877646, 2.447417, 1], [1, -0.1498206, 0.3928086, 2.412911, 1], [2, -0.1501452, 0.688502, 2.365276, 1], [3, -0.1638563, 0.8366172, 2.343194, 1], [4, -0.3066463, 0.5661643, 2.30593, 1], [5, -0.2923393, 0.3785153, 2.155337, 1], [6, -0.1493057, 0.268758, 2.002886, 1], [7, -0.09464351, 0.2396274, 1.943963, 1], [8, 0.0159243, 0.5758886, 2.350523, 1], [9, 0.03776215, 0.4025603, 2.183643, 1], [10, -0.04594496, 0.2704369, 2.006208, 1], [11, -0.08525249, 0.2368449, 1.938962, 1], [12, -0.2222248, 0.08495213, 2.402174, 1], [13, -0.268866, -0.2938184, 2.455631, 1], [14, -0.2842011, -0.6304032, 2.512234, 1], [15, -0.2878663, -0.7045165, 2.437362, 1], [16, -0.06810911, 0.08805744, 2.420278, 1], [17, -0.03937311, -0.2775405, 2.46874, 1], [18, -0.04690182, -0.6220785, 2.544075, 1], [19, -0.01626118, -0.69715, 2.468727, 1], [20, -0.1502462, 0.6160776, 2.379575, 1], [21, -0.07336214, 0.1800861, 1.888722, 1], [22, -0.06234263, 0.2683286, 1.929, 1], [23, -0.07654729, 0.1708445, 1.885967, 1], [24, -0.05891011, 0.2143566, 1.90645, 1]]
