[[0, 0.1650609, -0.003413476, 2.365858, 1], [1, 0.1701857, 0.3119604, 2.332318, 1], [2, 0.1762129, 0.6169254, 2.285231, 1], [3, 0.1835196, 0.759092, 2.27874, 1], [4, -0.00392158, 0.4942456, 2.294457, 1], [5, -0.05388044, 0.2467208, 2.328269, 1], [6, -0.05622276, 0.01009184, 2.325131, 1], [7, -0.05068538, -0.05750811, 2.323831, 1], [8, 0.3529007, 0.4971923, 2.305852, 1], [9, 0.3895525, 0.2520924, 2.338149, 1], [10, 0.3740941, 0.02159915, 2.314287, 1], [11, 0.3633248, -0.0102309, 2.309309, 1], [12, 0.08330288, -0.00277441, 2.327545, 1], [13, 0.07381417, -0.3169226, 2.392272, 1], [14, 0.1038954, -0.6465845, 2.454086, 1], [15, 0.05846123, -0.7227826, 2.388508, 1], [16, 0.2418559, -0.004184755, 2.329982, 1], [17, 0.2424086, -0.3395742, 2.393139, 1], [18, 0.2319673, -0.6492765, 2.448153, 1], [19, 0.219112, -0.7247275, 2.359484, 1], [20, 0.1747948, 0.5421959, 2.299268, 1], [21, -0.04892026, -0.1394429, 2.33465, 1], [22, -0.08443601, -0.05361727, 2.305706, 1], [23, 0.3605715, -0.05971334, 2.291716, 1], [24, 0.3847318, -0.03535629, 2.295124, 1]]
[[0, 0.1652385, -0.003959619, 2.366329, 1], [1, 0.1715045, 0.3114807, 2.332484, 1], [2, 0.1791862, 0.6165034, 2.285028, 1], [3, 0.1880356, 0.7583333, 2.278158, 1], [4, -0.001113565, 0.4949206, 2.294161, 1], [5, -0.05406545, 0.2445797, 2.329252, 1], [6, -0.06176585, 0.003668164, 2.328262, 1], [7, -0.05885951, -0.05418044, 2.328934, 1], [8, 0.3541367, 0.4959198, 2.305574, 1], [9, 0.3895942, 0.2519886, 2.338151, 1], [10, 0.3741192, 0.02134814, 2.314169, 1], [11, 0.3533937, -0.03311858, 2.307102, 1], [12, 0.0834829, -0.00313593, 2.328074, 1], [13, 0.07422569, -0.3175584, 2.392411, 1], [14, 0.1039847, -0.6468076, 2.454302, 1], [15, 0.05844295, -0.7223439, 2.38709, 1], [16, 0.2420021, -0.004902747, 2.330422, 1], [17, 0.2425364, -0.3394925, 2.393018, 1], [18, 0.2319701, -0.6492332, 2.448175, 1], [19, 0.2213611, -0.7242475, 2.358477, 1], [20, 0.1773308, 0.5417494, 2.299172, 1], [21, -0.06080874, -0.147483, 2.338721, 1], [22, -0.09423488, -0.0747523, 2.3065, 1], [23, 0.3455282, -0.1186077, 2.306671, 1], [24, 0.3838438, -0.02950323, 2.294295, 1]]
[[0, 0.1655447, -0.004100584, 2.366782, 1], [1, 0.1729398, 0.3112931, 2.332694, 1], [2, 0.1817539, 0.6162066, 2.284885, 1], [3, 0.1911335, 0.7581319, 2.278535, 1], [4, 0.001060719, 0.4960488, 2.294378, 1], [5, -0.05571906, 0.2436439, 2.329964, 1], [6, -0.07603674, 0.00330418, 2.331609, 1], [7, -0.07229641, -0.05638581, 2.334542, 1], [8, 0.3561626, 0.4949132, 2.305316, 1], [9, 0.3897636, 0.2517818, 2.338153, 1], [10, 0.37412, 0.02135378, 2.314175, 1], [11, 0.3533447, -0.03368815, 2.307601, 1], [12, 0.08385459, -0.003085085, 2.32863, 1], [13, 0.07575779, -0.3201565, 2.393649, 1], [14, 0.1037735, -0.646746, 2.454205, 1], [15, 0.05446646, -0.7239933, 2.399189, 1], [16, 0.2422461, -0.005201763, 2.330838, 1], [17, 0.2425296, -0.3394894, 2.39302, 1], [18, 0.2327657, -0.6502944, 2.448974, 1], [19, 0.2210828, -0.7239555, 2.35742, 1], [20, 0.1796401, 0.5414889, 2.299122, 1], [21, -0.0906839, -0.1403152, 2.351375, 1], [22, -0.1194903, -0.01344925, 2.3029, 1], [23, 0.3437833, -0.1181801, 2.306958, 1], [24, 0.3803875, -0.04698768, 2.2968, 1]]
[[0, 0.1661281, -0.004015648, 2.3669, 1], [1, 0.1761201, 0.3114327, 2.332608, 1], [2, 0.1876431, 0.6161969, 2.284709, 1], [3, 0.2002872, 0.757557, 2.278188, 1], [4, 0.007996649, 0.5010089, 2.296301, 1], [5, -0.1060058, 0.2799544, 2.322952, 1], [6, -0.1974738, 0.08214069, 2.316833, 1], [7, -0.2245937, -0.004116183, 2.315541, 1], [8, 0.3613321, 0.4911307, 2.30356, 1], [9, 0.390704, 0.2495316, 2.337277, 1], [10, 0.3743522, 0.02067534, 2.31373, 1], [11, 0.3542868, -0.03371596, 2.304589, 1], [12, 0.08453321, -0.002570056, 2.32884, 1], [13, 0.07599404, -0.3214333, 2.393922, 1], [14, 0.1038421, -0.6465161, 2.45425, 1], [15, 0.05563459, -0.7239372, 2.397454, 1], [16, 0.2428409, -0.005445238, 2.330915, 1], [17, 0.2425433, -0.3394439, 2.393023, 1], [18, 0.2323587, -0.6502461, 2.449379, 1], [19, 0.2209035, -0.7238802, 2.357748, 1], [20, 0.1848628, 0.5415379, 2.298946, 1], [21, -0.2517194, -0.07743429, 2.336592, 1], [22, -0.2544619, -0.05103878, 2.33, 1], [23, 0.3431483, -0.1182155, 2.29772, 1], [24, 0.3829196, -0.05289063, 2.2984, 1]]
[[0, 0.1670389, -0.003598104, 2.367179, 1], [1, 0.178815, 0.3117249, 2.33266, 1], [2, 0.1915323, 0.6160535, 2.284614, 1], [3, 0.2070547, 0.7563412, 2.278017, 1], [4, 0.01277926, 0.5059535, 2.298034, 1], [5, -0.1174992, 0.2896892, 2.32186, 1], [6, -0.2506284, 0.09503404, 2.308939, 1], [7, -0.2791125, 0.02883867, 2.302734, 1], [8, 0.3652956, 0.4894698, 2.303218, 1], [9, 0.3924535, 0.2491038, 2.336274, 1], [10, 0.3746822, 0.01930829, 2.312831, 1], [11, 0.355602, -0.03486473, 2.30339, 1], [12, 0.08575654, -0.001360636, 2.329474, 1], [13, 0.07593454, -0.321552, 2.394001, 1], [14, 0.1036976, -0.6467171, 2.45429, 1], [15, 0.05725969, -0.7236415, 2.392426, 1], [16, 0.2435227, -0.0054997, 2.33099, 1], [17, 0.2424952, -0.3393826, 2.39313, 1], [18, 0.2323702, -0.6503402, 2.449232, 1], [19, 0.2224234, -0.7241398, 2.357649, 1], [20, 0.188499, 0.5415213, 2.298878, 1], [21, -0.3142572, -0.05748846, 2.335427, 1], [22, -0.2923895, 0.003490264, 2.3125, 1], [23, 0.3427933, -0.1183144, 2.298762, 1], [24, 0.3788811, -0.05926678, 2.286474, 1]]
[[0, 0.1679616, -0.003323517, 2.367456, 1], [1, 0.1810142, 0.3116627, 2.332527, 1], [2, 0.1945527, 0.6154695, 2.284071, 1], [3, 0.2121504, 0.756462, 2.278212, 1], [4, 0.01465521, 0.5090117, 2.299966, 1], [5, -0.1456282, 0.3175074, 2.317536, 1], [6, -0.2998461, 0.1233735, 2.298121, 1], [7, -0.3342367, 0.07547412, 2.29325, 1], [8, 0.367902, 0.4882048, 2.303019, 1], [9, 0.3935559, 0.2473767, 2.335867, 1], [10, 0.3748994, 0.01793816, 2.312119, 1], [11, 0.3549075, -0.03589106, 2.304278, 1], [12, 0.08678549, -0.0006225265, 2.330173, 1], [13, 0.07572723, -0.3215042, 2.394093, 1], [14, 0.1028896, -0.6483461, 2.454389, 1], [15, 0.05593743, -0.724901, 2.392303, 1], [16, 0.2443608, -0.005590593, 2.330958, 1], [17, 0.2424312, -0.3389221, 2.393327, 1], [18, 0.2321128, -0.6504131, 2.449204, 1], [19, 0.2230297, -0.7243218, 2.357687, 1], [20, 0.1913397, 0.5410786, 2.298437, 1], [21, -0.381032, 0.004963147, 2.311372, 1], [22, -0.3310968, 0.07507768, 2.295909, 1], [23, 0.3434981, -0.1185624, 2.303511, 1], [24, 0.3791122, -0.0652087, 2.291734, 1]]
[[0, 0.169634, -0.002534616, 2.368017, 1], [1, 0.1840768, 0.3120139, 2.332782, 1], [2, 0.1985723, 0.615246, 2.284151, 1], [3, 0.2193531, 0.7553263, 2.278011, 1], [4, 0.01690489, 0.5135205, 2.300883, 1], [5, -0.1802673, 0.3850827, 2.307025, 1], [6, -0.3661369, 0.2744843, 2.276056, 1], [7, -0.4267929, 0.2076657, 2.262974, 1], [8, 0.3718504, 0.4864469, 2.302832, 1], [9, 0.3943705, 0.2472498, 2.335024, 1], [10, 0.3753782, 0.01582159, 2.31141, 1], [11, 0.3555745, -0.03832347, 2.305056, 1], [12, 0.08841902, 0.0008817804, 2.331188, 1], [13, 0.07471971, -0.322569, 2.394657, 1], [14, 0.1024236, -0.6479037, 2.454441, 1], [15, 0.05588366, -0.7245853, 2.392069, 1], [16, 0.2459962, -0.005439348, 2.331132, 1], [17, 0.24248, -0.3383035, 2.393084, 1], [18, 0.2319344, -0.650479, 2.449041, 1], [19, 0.2187723, -0.7253012, 2.359474, 1], [20, 0.1951395, 0.5410066, 2.298553, 1], [21, -0.4722038, 0.1533081, 2.241676, 1], [22, -0.4644186, 0.1931114, 2.251625, 1], [23, 0.3486926, -0.1191621, 2.300048, 1], [24, 0.385812, -0.03948534, 2.286857, 1]]
[[0, 0.1707439, -0.001495541, 2.368305, 1], [1, 0.1866699, 0.3125067, 2.33288, 1], [2, 0.2028743, 0.6149338, 2.284208, 1], [3, 0.223965, 0.7548326, 2.277905, 1], [4, 0.01765135, 0.5166031, 2.303041, 1], [5, -0.198546, 0.4086154, 2.29775, 1], [6, -0.3999106, 0.3298892, 2.270963, 1], [7, -0.4726171, 0.2742193, 2.255805, 1], [8, 0.3752012, 0.4848094, 2.303237, 1], [9, 0.3953024, 0.2469481, 2.334299, 1], [10, 0.3755655, 0.01424299, 2.310935, 1], [11, 0.3526766, -0.04059913, 2.305185, 1], [12, 0.08979169, 0.002909843, 2.33203, 1], [13, 0.0738892, -0.3231308, 2.395794, 1], [14, 0.1015757, -0.6478375, 2.454237, 1], [15, 0.05643114, -0.7245429, 2.389782, 1], [16, 0.246784, -0.005127829, 2.331047, 1], [17, 0.2425494, -0.3377178, 2.392875, 1], [18, 0.2325242, -0.6505186, 2.449235, 1], [19, 0.2193259, -0.7250203, 2.359185, 1], [20, 0.1989903, 0.5409244, 2.298613, 1], [21, -0.5500229, 0.2299659, 2.285613, 1], [22, -0.5463305, 0.2303513, 2.276667, 1], [23, 0.3348677, -0.1197989, 2.300093, 1], [24, 0.379785, -0.06703337, 2.294154, 1]]
[[0, 0.1714704, -0.0005589805, 2.368528, 1], [1, 0.1882527, 0.3128632, 2.332946, 1], [2, 0.2053176, 0.6146571, 2.284241, 1], [3, 0.2272132, 0.7548098, 2.276833, 1], [4, 0.01734268, 0.5182634, 2.303008, 1], [5, -0.2061848, 0.4552604, 2.291368, 1], [6, -0.4117189, 0.3922892, 2.253146, 1], [7, -0.4966923, 0.354841, 2.242032, 1], [8, 0.3772679, 0.4837497, 2.302627, 1], [9, 0.3958698, 0.2473107, 2.333426, 1], [10, 0.3758237, 0.01372048, 2.310426, 1], [11, 0.3530546, -0.04245242, 2.303466, 1], [12, 0.09067615, 0.004714056, 2.333055, 1], [13, 0.07395859, -0.3228406, 2.395762, 1], [14, 0.1014017, -0.6478999, 2.453657, 1], [15, 0.05309293, -0.7245475, 2.394344, 1], [16, 0.2473486, -0.0047943, 2.330762, 1], [17, 0.2422255, -0.3377405, 2.392898, 1], [18, 0.2325392, -0.6505901, 2.449109, 1], [19, 0.2226474, -0.724906, 2.358293, 1], [20, 0.2012218, 0.5408172, 2.298649, 1], [21, -0.5650261, 0.3200946, 2.236098, 1], [22, -0.5327532, 0.3625867, 2.246715, 1], [23, 0.3401541, -0.1247783, 2.300888, 1], [24, 0.3799165, -0.07169925, 2.295857, 1]]
[[0, 0.1705152, 0.00286693, 2.37032, 1], [1, 0.1888638, 0.3138236, 2.333086, 1], [2, 0.2072749, 0.6149706, 2.283462, 1], [3, 0.2320297, 0.7543142, 2.274576, 1], [4, 0.01335888, 0.5281324, 2.301106, 1], [5, -0.2394026, 0.5365793, 2.273271, 1], [6, -0.487905, 0.5179982, 2.227886, 1], [7, -0.5408177, 0.5047177, 2.219616, 1], [8, 0.3795499, 0.481924, 2.302097, 1], [9, 0.39626, 0.2477971, 2.333058, 1], [10, 0.3758008, 0.01358465, 2.310332, 1], [11, 0.3508538, -0.04087674, 2.30541, 1], [12, 0.0892532, 0.009840847, 2.336371, 1], [13, 0.07376298, -0.3216021, 2.395388, 1], [14, 0.1010811, -0.6477306, 2.453592, 1], [15, 0.05464627, -0.7240342, 2.389931, 1], [16, 0.246758, -0.003166028, 2.331269, 1], [17, 0.2423058, -0.3339254, 2.390674, 1], [18, 0.2334107, -0.6494747, 2.449068, 1], [19, 0.2228359, -0.7238865, 2.358453, 1], [20, 0.2027056, 0.5412942, 2.298177, 1], [21, -0.6354103, 0.4938899, 2.225745, 1], [22, -0.5322584, 0.5308627, 2.223334, 1], [23, 0.3400478, -0.1248575, 2.304921, 1], [24, 0.3792497, -0.04711089, 2.291542, 1]]
[[0, 0.168898, 0.005743601, 2.373008, 1], [1, 0.1892298, 0.3146319, 2.333377, 1], [2, 0.2091534, 0.6152243, 2.282435, 1], [3, 0.2353915, 0.7535525, 2.273023, 1], [4, 0.01373103, 0.528583, 2.300736, 1], [5, -0.2518397, 0.581554, 2.265545, 1], [6, -0.5034241, 0.5840805, 2.217927, 1], [7, -0.5545142, 0.5843921, 2.214432, 1], [8, 0.3813734, 0.4803681, 2.30129, 1], [9, 0.3966579, 0.2480256, 2.332778, 1], [10, 0.3757516, 0.01382531, 2.310517, 1], [11, 0.3493533, -0.04292616, 2.309972, 1], [12, 0.08666216, 0.01348986, 2.340513, 1], [13, 0.07332762, -0.3203987, 2.395072, 1], [14, 0.1016343, -0.6472016, 2.453506, 1], [15, 0.03143311, -0.7089844, 2.455078, 1], [16, 0.2459504, -0.001471256, 2.332463, 1], [17, 0.241033, -0.3326376, 2.390022, 1], [18, 0.2335802, -0.6492777, 2.4492, 1], [19, 0.221161, -0.7239572, 2.359255, 1], [20, 0.2040401, 0.5416941, 2.297609, 1], [21, -0.6372445, 0.5980852, 2.232906, 1], [22, -0.5983763, 0.6059113, 2.22825, 1], [23, 0.337322, -0.1258013, 2.306828, 1], [24, 0.3729669, -0.07199497, 2.3004, 1]]
