[[0, 0.3226947, -0.1892971, 3.012711, 1], [1, 0.3423691, 0.091353, 3.056143, 1], [2, 0.3596282, 0.3648051, 3.084921, 1], [3, 0.3597486, 0.5001029, 3.085295, 1], [4, 0.1915032, 0.2560279, 3.120446, 1], [5, 0.1238459, 0.006112535, 3.119164, 1], [6, 0.07303461, -0.1772136, 3.019605, 1], [7, 0.0565922, -0.2046373, 3.019085, 1], [8, 0.5228446, 0.2491237, 3.032599, 1], [9, 0.5915411, -0.01600418, 3.017571, 1], [10, 0.5912733, -0.2408017, 2.950854, 1], [11, 0.586566, -0.2906316, 2.952627, 1], [12, 0.232204, -0.1856758, 2.99849, 1], [13, 0.1132463, -0.2625977, 2.690392, 1], [14, 0.1069621, -0.6389922, 2.660297, 1], [15, 0.05614728, -0.6981687, 2.563951, 1], [16, 0.4051864, -0.1884532, 2.952881, 1], [17, 0.3981122, -0.2798024, 2.625647, 1], [18, 0.3743288, -0.6522146, 2.559691, 1], [19, 0.3486277, -0.6897588, 2.45041, 1], [20, 0.3556877, 0.2972624, 3.080226, 1], [21, 0.03529628, -0.2563212, 3.00654, 1], [22, 0.06005079, -0.2134298, 2.97975, 1], [23, 0.5934072, -0.372214, 2.965317, 1], [24, 0.5483094, -0.2874036, 2.91975, 1]]
[[0, 0.3229522, -0.1899425, 3.01277, 1], [1, 0.3421741, 0.09074157, 3.055684, 1], [2, 0.358851, 0.3641619, 3.083923, 1], [3, 0.3597939, 0.4996962, 3.084149, 1], [4, 0.1912849, 0.2556824, 3.12045, 1], [5, 0.1207513, 0.002995054, 3.123677, 1], [6, 0.06694285, -0.1888317, 3.022869, 1], [7, 0.04780953, -0.2310744, 3.02453, 1], [8, 0.52335, 0.2482153, 3.030909, 1], [9, 0.5887262, -0.01955869, 3.009263, 1], [10, 0.5915802, -0.2410522, 2.952238, 1], [11, 0.5905252, -0.300195, 2.9564, 1], [12, 0.2325701, -0.1863533, 2.998556, 1], [13, 0.1134389, -0.2625497, 2.690327, 1], [14, 0.1103255, -0.6383253, 2.649147, 1], [15, 0.05937971, -0.6979475, 2.555083, 1], [16, 0.4053524, -0.1890309, 2.95296, 1], [17, 0.3981111, -0.2798234, 2.625556, 1], [18, 0.3741829, -0.6521556, 2.559103, 1], [19, 0.3848099, -0.7089505, 2.480571, 1], [20, 0.3550712, 0.2966346, 3.079362, 1], [21, 0.03739127, -0.3037303, 3.01052, 1], [22, 0.05153606, -0.2253293, 2.984667, 1], [23, 0.5916802, -0.3833365, 2.97408, 1], [24, 0.5496277, -0.2922616, 2.918937, 1]]
[[0, 0.3230084, -0.1903777, 3.012785, 1], [1, 0.3423301, 0.09033225, 3.055185, 1], [2, 0.3592932, 0.363863, 3.082859, 1], [3, 0.35966, 0.4993848, 3.08307, 1], [4, 0.1910061, 0.2556, 3.120296, 1], [5, 0.1192208, 0.003427904, 3.126141, 1], [6, 0.06599128, -0.1886614, 3.026276, 1], [7, 0.04526419, -0.23073, 3.040123, 1], [8, 0.5235963, 0.2471599, 3.028409, 1], [9, 0.5867461, -0.01924028, 3.003396, 1], [10, 0.5922407, -0.243142, 2.951145, 1], [11, 0.594448, -0.3080304, 2.947445, 1], [12, 0.2326704, -0.1866724, 2.99859, 1], [13, 0.1136221, -0.2632008, 2.690421, 1], [14, 0.1108214, -0.6389631, 2.649081, 1], [15, 0.06122229, -0.6967419, 2.556844, 1], [16, 0.405359, -0.1895702, 2.952974, 1], [17, 0.3981205, -0.2798859, 2.625423, 1], [18, 0.3740625, -0.6520936, 2.558169, 1], [19, 0.3851956, -0.7091547, 2.478578, 1], [20, 0.3554188, 0.2963086, 3.078438, 1], [21, 0.03352082, -0.2852399, 3.031529, 1], [22, 0.04403065, -0.2497474, 3.005637, 1], [23, 0.6016577, -0.3899345, 2.961663, 1], [24, 0.5499083, -0.3047776, 2.917084, 1]]
[[0, 0.3228863, -0.1908695, 3.012955, 1], [1, 0.3422719, 0.0899498, 3.054748, 1], [2, 0.3594045, 0.3635594, 3.081603, 1], [3, 0.3594574, 0.4997272, 3.081027, 1], [4, 0.1907825, 0.2555363, 3.120309, 1], [5, 0.118457, 0.003592036, 3.127512, 1], [6, 0.06516278, -0.1885203, 3.028974, 1], [7, 0.04947725, -0.2242999, 3.035765, 1], [8, 0.5232599, 0.2461909, 3.024323, 1], [9, 0.5778016, -0.02942929, 2.983866, 1], [10, 0.5938414, -0.2566235, 2.932687, 1], [11, 0.5976144, -0.32059, 2.924291, 1], [12, 0.2326826, -0.1870959, 2.998924, 1], [13, 0.1139146, -0.2633314, 2.690556, 1], [14, 0.1118241, -0.6389344, 2.647124, 1], [15, 0.06024327, -0.6969911, 2.557784, 1], [16, 0.4050887, -0.1901721, 2.953011, 1], [17, 0.3980699, -0.2800142, 2.625313, 1], [18, 0.3739698, -0.6521793, 2.55779, 1], [19, 0.3848239, -0.7091326, 2.479328, 1], [20, 0.355467, 0.2959816, 3.077405, 1], [21, 0.03362207, -0.2778029, 3.040282, 1], [22, 0.0521762, -0.2268663, 2.995917, 1], [23, 0.6075515, -0.3942195, 2.9153, 1], [24, 0.5509452, -0.3191763, 2.927091, 1]]
[[0, 0.3228579, -0.1912411, 3.013077, 1], [1, 0.3423537, 0.08986955, 3.054573, 1], [2, 0.3598018, 0.3638167, 3.081051, 1], [3, 0.3597379, 0.4996334, 3.080457, 1], [4, 0.1904607, 0.2550776, 3.119866, 1], [5, 0.1182178, 0.003157647, 3.129672, 1], [6, 0.06412303, -0.1906975, 3.031182, 1], [7, 0.05025129, -0.2191205, 3.043526, 1], [8, 0.5216852, 0.2458196, 3.020181, 1], [9, 0.5676477, -0.0280711, 2.961067, 1], [10, 0.5932001, -0.2516793, 2.882805, 1], [11, 0.6004749, -0.3174268, 2.881374, 1], [12, 0.232695, -0.1876322, 2.999303, 1], [13, 0.1140099, -0.2632499, 2.690728, 1], [14, 0.1109153, -0.6387333, 2.645906, 1], [15, 0.0606259, -0.6967778, 2.559329, 1], [16, 0.4050449, -0.1904172, 2.952987, 1], [17, 0.3980421, -0.2799897, 2.625207, 1], [18, 0.3739318, -0.6521443, 2.557614, 1], [19, 0.3841111, -0.7086423, 2.478948, 1], [20, 0.3557577, 0.2961275, 3.076954, 1], [21, 0.03333303, -0.2589778, 3.013789, 1], [22, 0.06034049, -0.2190949, 3.0076, 1], [23, 0.6146339, -0.391534, 2.882842, 1], [24, 0.5639645, -0.3329771, 2.881834, 1]]
[[0, 0.3219497, -0.1921043, 3.014646, 1], [1, 0.3423501, 0.08986322, 3.05457, 1], [2, 0.3604738, 0.3644032, 3.08008, 1], [3, 0.3598531, 0.4994527, 3.080353, 1], [4, 0.1903869, 0.2550089, 3.119801, 1], [5, 0.1191258, 0.00429687, 3.132039, 1], [6, 0.06456243, -0.1882662, 3.046971, 1], [7, 0.05866921, -0.2098123, 3.049906, 1], [8, 0.5196459, 0.2463515, 3.016012, 1], [9, 0.557847, 0.002639092, 2.932428, 1], [10, 0.5895063, -0.24323, 2.837938, 1], [11, 0.5955352, -0.2996431, 2.827636, 1], [12, 0.2318251, -0.1886417, 3.001773, 1], [13, 0.1146848, -0.2628004, 2.692161, 1], [14, 0.111102, -0.6386527, 2.65214, 1], [15, 0.0609739, -0.6966097, 2.558796, 1], [16, 0.4041685, -0.1910995, 2.95389, 1], [17, 0.3981073, -0.2797414, 2.625819, 1], [18, 0.3744431, -0.6519338, 2.558302, 1], [19, 0.3840444, -0.7085596, 2.479026, 1], [20, 0.3561352, 0.2964636, 3.076369, 1], [21, 0.04580188, -0.2392419, 3.023546, 1], [22, 0.06941472, -0.2060134, 3.019625, 1], [23, 0.6198448, -0.3745361, 2.823664, 1], [24, 0.5541829, -0.3045591, 2.821353, 1]]
[[0, 0.3219631, -0.1921473, 3.014595, 1], [1, 0.3422586, 0.08985698, 3.054457, 1], [2, 0.3602348, 0.3645175, 3.079998, 1], [3, 0.359949, 0.4993813, 3.080431, 1], [4, 0.1901661, 0.2546195, 3.11968, 1], [5, 0.1192317, 0.004294897, 3.132705, 1], [6, 0.06724957, -0.1875905, 3.056624, 1], [7, 0.06638087, -0.198255, 3.05311, 1], [8, 0.5179956, 0.2473815, 3.01293, 1], [9, 0.5519745, 0.01488117, 2.913601, 1], [10, 0.5800995, -0.2170449, 2.771477, 1], [11, 0.5847776, -0.2683718, 2.760614, 1], [12, 0.2319186, -0.1887661, 3.001736, 1], [13, 0.1146093, -0.2629409, 2.692199, 1], [14, 0.1112108, -0.6388257, 2.65263, 1], [15, 0.06081345, -0.6966773, 2.558784, 1], [16, 0.404124, -0.1910928, 2.953777, 1], [17, 0.3979264, -0.2802765, 2.625872, 1], [18, 0.3742369, -0.6524122, 2.558, 1], [19, 0.3837186, -0.7081535, 2.478974, 1], [20, 0.3559471, 0.2965564, 3.076253, 1], [21, 0.06238256, -0.2231479, 3.02855, 1], [22, 0.07639191, -0.1910056, 3.023286, 1], [23, 0.5992525, -0.3309648, 2.738973, 1], [24, 0.5442135, -0.2866734, 2.774084, 1]]
[[0, 0.3219549, -0.1922145, 3.014531, 1], [1, 0.3422638, 0.08984908, 3.054456, 1], [2, 0.3603334, 0.3645794, 3.080189, 1], [3, 0.3603298, 0.4992779, 3.080557, 1], [4, 0.1901497, 0.2547811, 3.119876, 1], [5, 0.1200077, 0.00455239, 3.133897, 1], [6, 0.06837032, -0.1882446, 3.060294, 1], [7, 0.07210875, -0.1926029, 3.052843, 1], [8, 0.515215, 0.2476089, 3.008245, 1], [9, 0.5378644, 0.06390791, 2.891162, 1], [10, 0.5592537, -0.1307634, 2.731502, 1], [11, 0.5667827, -0.2114108, 2.687494, 1], [12, 0.232021, -0.1888814, 3.001568, 1], [13, 0.1144495, -0.2632902, 2.692203, 1], [14, 0.1114219, -0.6389343, 2.649378, 1], [15, 0.06080898, -0.6967947, 2.556798, 1], [16, 0.4040403, -0.1911427, 2.95375, 1], [17, 0.3979195, -0.2803288, 2.625845, 1], [18, 0.3742075, -0.6524839, 2.558115, 1], [19, 0.3822831, -0.7073973, 2.480534, 1], [20, 0.3560086, 0.2965922, 3.076339, 1], [21, 0.0709409, -0.207544, 3.041554, 1], [22, 0.07463022, -0.1898412, 3.0235, 1], [23, 0.5796503, -0.2768275, 2.643052, 1], [24, 0.5244998, -0.2356772, 2.707333, 1]]
[[0, 0.3221165, -0.1924066, 3.014474, 1], [1, 0.3424198, 0.08971968, 3.054468, 1], [2, 0.3605927, 0.3645063, 3.080412, 1], [3, 0.3614621, 0.4994521, 3.081232, 1], [4, 0.1901196, 0.2546517, 3.120043, 1], [5, 0.1204468, 0.004016414, 3.134403, 1], [6, 0.06910564, -0.1888907, 3.060905, 1], [7, 0.07950091, -0.1854249, 3.052456, 1], [8, 0.512067, 0.2494611, 3.002625, 1], [9, 0.5360378, 0.09023177, 2.85095, 1], [10, 0.5438393, -0.06761046, 2.677818, 1], [11, 0.5475996, -0.1407701, 2.613434, 1], [12, 0.2325831, -0.1893868, 3.001521, 1], [13, 0.1144263, -0.2633615, 2.69228, 1], [14, 0.1123155, -0.6388407, 2.647376, 1], [15, 0.0653993, -0.6943361, 2.551456, 1], [16, 0.4040371, -0.1911718, 2.95371, 1], [17, 0.3979095, -0.2803487, 2.625803, 1], [18, 0.3790189, -0.6537349, 2.56518, 1], [19, 0.3822543, -0.7075621, 2.480656, 1], [20, 0.3562331, 0.2965225, 3.076471, 1], [21, 0.0790756, -0.1906025, 3.035558, 1], [22, 0.08684288, -0.1812794, 3.018, 1], [23, 0.5499049, -0.198088, 2.545245, 1], [24, 0.5067551, -0.1621286, 2.620667, 1]]
[[0, 0.3221424, -0.1924076, 3.014483, 1], [1, 0.3427228, 0.08978602, 3.054607, 1], [2, 0.3616622, 0.3648595, 3.081125, 1], [3, 0.3630677, 0.4993982, 3.08279, 1], [4, 0.1901951, 0.2548422, 3.120071, 1], [5, 0.1214184, 0.004416055, 3.134916, 1], [6, 0.07152094, -0.1893201, 3.062841, 1], [7, 0.0752002, -0.1871351, 3.046456, 1], [8, 0.5084903, 0.2528208, 2.999282, 1], [9, 0.5299572, 0.1030128, 2.837021, 1], [10, 0.5328383, -0.0001693603, 2.632906, 1], [11, 0.5301692, -0.05722688, 2.552123, 1], [12, 0.2327682, -0.1894575, 3.001598, 1], [13, 0.1144118, -0.2629797, 2.692316, 1], [14, 0.1121074, -0.6384419, 2.6472, 1], [15, 0.06463785, -0.6945018, 2.552668, 1], [16, 0.404006, -0.1911208, 2.953694, 1], [17, 0.3980007, -0.2803989, 2.625817, 1], [18, 0.3778881, -0.6536523, 2.56461, 1], [19, 0.3818639, -0.7072336, 2.481911, 1], [20, 0.3570916, 0.2968138, 3.076975, 1], [21, 0.07871091, -0.1897234, 3.021558, 1], [22, 0.08670961, -0.1703312, 3.006116, 1], [23, 0.538057, -0.1018095, 2.459065, 1], [24, 0.4898437, -0.08141844, 2.558111, 1]]
[[0, 0.3222693, -0.1923105, 3.014359, 1], [1, 0.343497, 0.09029768, 3.054527, 1], [2, 0.3637219, 0.3662629, 3.081505, 1], [3, 0.3644532, 0.4998721, 3.083681, 1], [4, 0.1902507, 0.2548347, 3.120008, 1], [5, 0.1227133, 0.00521667, 3.135425, 1], [6, 0.07303636, -0.1888011, 3.064063, 1], [7, 0.08026046, -0.1850633, 3.080957, 1], [8, 0.5046096, 0.2579687, 2.998386, 1], [9, 0.5234424, 0.1562827, 2.799813, 1], [10, 0.518385, 0.08019692, 2.587983, 1], [11, 0.5066184, 0.03997828, 2.511549, 1], [12, 0.2329143, -0.1894879, 3.001581, 1], [13, 0.1145157, -0.2627967, 2.692259, 1], [14, 0.111917, -0.6382582, 2.647139, 1], [15, 0.06446368, -0.6943602, 2.553402, 1], [16, 0.4041105, -0.1906648, 2.953273, 1], [17, 0.3981113, -0.2809098, 2.625692, 1], [18, 0.3774956, -0.654073, 2.564001, 1], [19, 0.3820218, -0.7073372, 2.481633, 1], [20, 0.3588332, 0.2980128, 3.077178, 1], [21, 0.08375683, -0.1876654, 3.056059, 1], [22, 0.08871719, -0.1773899, 3.031683, 1], [23, 0.5124636, 0.01014002, 2.443086, 1], [24, 0.4664883, 0.01561628, 2.506889, 1]]
