[[0, -0.145728, 0.06238467, 2.865076, 1], [1, -0.1269658, 0.326256, 2.834155, 1], [2, -0.1062729, 0.5828194, 2.792324, 1], [3, -0.08552691, 0.7154943, 2.740655, 1], [4, -0.283525, 0.4942131, 2.782001, 1], [5, -0.3379658, 0.2618, 2.832274, 1], [6, -0.3328215, 0.0226155, 2.806229, 1], [7, -0.3208181, -0.01193378, 2.814814, 1], [8, 0.05772004, 0.4700667, 2.808048, 1], [9, 0.07408179, 0.2453253, 2.838356, 1], [10, 0.0506341, 0.04050292, 2.801027, 1], [11, 0.0398453, -0.01750326, 2.801125, 1], [12, -0.2091547, 0.0652442, 2.825477, 1], [13, -0.2231666, -0.2571001, 2.887827, 1], [14, -0.2246816, -0.5648481, 2.941253, 1], [15, -0.206787, -0.6359199, 2.8675, 1], [16, -0.07831353, 0.058082, 2.83902, 1], [17, -0.1191504, -0.2620005, 2.900808, 1], [18, -0.1274492, -0.55066, 2.948606, 1], [19, -0.1422885, -0.6237735, 2.878691, 1], [20, -0.1116261, 0.5197087, 2.804849, 1], [21, -0.3005122, -0.05737121, 2.813386, 1], [22, -0.3385547, -0.02279233, 2.813231, 1], [23, 0.03798248, -0.08609664, 2.809205, 1], [24, 0.00936426, -0.0245144, 2.801167, 1]]
[[0, -0.1431297, 0.06305359, 2.866031, 1], [1, -0.1234401, 0.3266704, 2.834422, 1], [2, -0.1024631, 0.5830482, 2.791789, 1], [3, -0.08074848, 0.7156612, 2.738692, 1], [4, -0.2766636, 0.4961641, 2.782531, 1], [5, -0.3340435, 0.2632573, 2.834093, 1], [6, -0.332823, 0.07652356, 2.804754, 1], [7, -0.3309876, 0.03783837, 2.804818, 1], [8, 0.06245454, 0.4692967, 2.806534, 1], [9, 0.07723861, 0.2447279, 2.837909, 1], [10, 0.05692485, 0.03311932, 2.803407, 1], [11, 0.05278803, -0.028295, 2.80221, 1], [12, -0.2065741, 0.06689949, 2.826007, 1], [13, -0.2297895, -0.2574397, 2.879849, 1], [14, -0.2351674, -0.5667153, 2.934544, 1], [15, -0.2071929, -0.6384331, 2.867364, 1], [16, -0.07570498, 0.05782304, 2.84048, 1], [17, -0.1175225, -0.2619889, 2.902701, 1], [18, -0.1281721, -0.5488329, 2.949596, 1], [19, -0.1396657, -0.6225591, 2.879637, 1], [20, -0.1078243, 0.5199764, 2.804506, 1], [21, -0.3180065, -0.02528231, 2.818185, 1], [22, -0.356293, 0.01615298, 2.79825, 1], [23, 0.04783138, -0.08744069, 2.806927, 1], [24, 0.02263851, -0.04911286, 2.790667, 1]]
[[0, -0.1415521, 0.06327251, 2.866569, 1], [1, -0.1178591, 0.3263171, 2.834009, 1], [2, -0.09111286, 0.5816755, 2.789247, 1], [3, -0.07317622, 0.7139668, 2.734973, 1], [4, -0.2703623, 0.4960858, 2.782849, 1], [5, -0.3290109, 0.2655764, 2.836956, 1], [6, -0.335385, 0.07938218, 2.804125, 1], [7, -0.332163, 0.03834768, 2.801022, 1], [8, 0.06911244, 0.4689538, 2.80459, 1], [9, 0.08253424, 0.2432492, 2.837472, 1], [10, 0.06229759, 0.03160742, 2.804401, 1], [11, 0.05958318, -0.02981373, 2.802248, 1], [12, -0.2050675, 0.06774224, 2.826274, 1], [13, -0.2356976, -0.2566657, 2.877524, 1], [14, -0.25071, -0.5534656, 2.934018, 1], [15, -0.2472881, -0.6230674, 2.854936, 1], [16, -0.07408718, 0.05739634, 2.84134, 1], [17, -0.1158464, -0.2621894, 2.904274, 1], [18, -0.1284148, -0.5491521, 2.949762, 1], [19, -0.1359551, -0.6230221, 2.878998, 1], [20, -0.0980318, 0.5188906, 2.802588, 1], [21, -0.3353851, 0.001749522, 2.805836, 1], [22, -0.3588023, 0.02931656, 2.7962, 1], [23, 0.04812096, -0.08802041, 2.808459, 1], [24, 0.03221317, -0.02774491, 2.78, 1]]
[[0, -0.143717, 0.06345914, 2.867694, 1], [1, -0.1161414, 0.3262651, 2.833926, 1], [2, -0.07837749, 0.5814306, 2.786871, 1], [3, -0.04908103, 0.7108788, 2.728522, 1], [4, -0.2493161, 0.4986072, 2.778132, 1], [5, -0.3248757, 0.2662312, 2.837404, 1], [6, -0.2946037, 0.0534469, 2.768168, 1], [7, -0.2888502, 0.009495098, 2.769678, 1], [8, 0.08125563, 0.4642406, 2.802915, 1], [9, 0.09393782, 0.2396495, 2.839917, 1], [10, 0.08390027, 0.03044112, 2.804408, 1], [11, 0.08026753, -0.0404408, 2.797984, 1], [12, -0.2074223, 0.06955493, 2.827284, 1], [13, -0.2868766, -0.2471129, 2.874607, 1], [14, -0.3571271, -0.5122511, 2.903661, 1], [15, -0.364502, -0.609375, 2.837891, 1], [16, -0.07699426, 0.05587722, 2.842993, 1], [17, -0.1098698, -0.2639447, 2.908384, 1], [18, -0.1290513, -0.5484527, 2.950286, 1], [19, -0.1330319, -0.6222129, 2.876045, 1], [20, -0.0887971, 0.5186762, 2.800971, 1], [21, -0.2789455, -0.0323859, 2.765284, 1], [22, -0.3145053, 0.002790528, 2.783236, 1], [23, 0.07007817, -0.1022921, 2.815714, 1], [24, 0.05447507, -0.05184748, 2.765834, 1]]
[[0, -0.1458594, 0.06421933, 2.86783, 1], [1, -0.1135654, 0.3260296, 2.833, 1], [2, -0.06850042, 0.5792956, 2.784044, 1], [3, -0.04405881, 0.7088556, 2.726964, 1], [4, -0.2427811, 0.4993095, 2.774961, 1], [5, -0.3197117, 0.2679265, 2.835871, 1], [6, -0.2936243, 0.05438186, 2.766274, 1], [7, -0.2881737, 0.009746885, 2.769173, 1], [8, 0.09047413, 0.4596089, 2.802189, 1], [9, 0.1003676, 0.2368217, 2.840865, 1], [10, 0.09138468, 0.0276605, 2.805979, 1], [11, 0.08643372, -0.04143687, 2.799297, 1], [12, -0.2097009, 0.07159901, 2.827545, 1], [13, -0.2967556, -0.2431193, 2.874462, 1], [14, -0.3824659, -0.5051665, 2.892151, 1], [15, -0.371167, -0.5549965, 2.771773, 1], [16, -0.07921527, 0.05563895, 2.842941, 1], [17, -0.1075457, -0.2646956, 2.908127, 1], [18, -0.1314117, -0.5508749, 2.949546, 1], [19, -0.1330924, -0.6234248, 2.875422, 1], [20, -0.08037409, 0.5170708, 2.798469, 1], [21, -0.2791676, -0.03240785, 2.767611, 1], [22, -0.3166333, 0.003806818, 2.783294, 1], [23, 0.07567017, -0.1023124, 2.806221, 1], [24, 0.06226924, -0.03072006, 2.787091, 1]]
[[0, -0.1473119, 0.06477989, 2.867265, 1], [1, -0.1118229, 0.3258984, 2.831798, 1], [2, -0.06539937, 0.5786272, 2.782645, 1], [3, -0.03568758, 0.7081162, 2.724865, 1], [4, -0.2384073, 0.4996695, 2.772738, 1], [5, -0.3165592, 0.2686197, 2.833431, 1], [6, -0.2936041, 0.05517653, 2.765122, 1], [7, -0.2883195, 0.009020832, 2.765473, 1], [8, 0.09366415, 0.4587791, 2.800923, 1], [9, 0.1086931, 0.2346702, 2.840711, 1], [10, 0.09569117, 0.02820063, 2.806668, 1], [11, 0.09062292, -0.03981929, 2.797362, 1], [12, -0.2115754, 0.07348637, 2.826555, 1], [13, -0.3191056, -0.2346175, 2.873549, 1], [14, -0.4140467, -0.4933836, 2.891661, 1], [15, -0.4418865, -0.5967628, 2.818626, 1], [16, -0.08043183, 0.05530241, 2.842532, 1], [17, -0.1050155, -0.2652408, 2.906152, 1], [18, -0.1341926, -0.5608361, 2.946772, 1], [19, -0.1305693, -0.6313875, 2.869313, 1], [20, -0.07734323, 0.5165035, 2.797005, 1], [21, -0.2795323, -0.03266428, 2.766521, 1], [22, -0.309044, -0.02683099, 2.780625, 1], [23, 0.08222719, -0.1025462, 2.812665, 1], [24, 0.07277229, -0.005424603, 2.793, 1]]
[[0, -0.1469928, 0.065422, 2.86696, 1], [1, -0.1021974, 0.3243549, 2.828875, 1], [2, -0.0473114, 0.5721818, 2.777762, 1], [3, -0.01457911, 0.701282, 2.722288, 1], [4, -0.2280112, 0.4979627, 2.769555, 1], [5, -0.3130257, 0.2696928, 2.831075, 1], [6, -0.2820583, 0.094378, 2.761068, 1], [7, -0.280286, 0.0450252, 2.757115, 1], [8, 0.1066826, 0.4502015, 2.800062, 1], [9, 0.1206048, 0.2283432, 2.845814, 1], [10, 0.1120076, 0.01930788, 2.816579, 1], [11, 0.1075906, -0.04832304, 2.813593, 1], [12, -0.2112648, 0.07519632, 2.826157, 1], [13, -0.3705409, -0.2114658, 2.864727, 1], [14, -0.5109003, -0.517811, 2.86894, 1], [15, -0.5227174, -0.5897551, 2.797076, 1], [16, -0.08000061, 0.05534855, 2.842227, 1], [17, -0.1026512, -0.2574473, 2.899793, 1], [18, -0.1343604, -0.5603306, 2.947061, 1], [19, -0.1319195, -0.6327252, 2.872761, 1], [20, -0.06120136, 0.5114051, 2.792581, 1], [21, -0.2761921, -0.01902662, 2.744951, 1], [22, -0.3187285, 0.03327699, 2.758134, 1], [23, 0.09760222, -0.1101069, 2.819424, 1], [24, 0.08249061, -0.04238618, 2.79975, 1]]
[[0, -0.1468043, 0.06527133, 2.866903, 1], [1, -0.09755991, 0.3218503, 2.828241, 1], [2, -0.04200651, 0.5691049, 2.777426, 1], [3, -0.007831326, 0.6997732, 2.723232, 1], [4, -0.2211978, 0.4957855, 2.767411, 1], [5, -0.3103957, 0.2693545, 2.829489, 1], [6, -0.2822049, 0.09317478, 2.760688, 1], [7, -0.2812073, 0.04511275, 2.757479, 1], [8, 0.1117137, 0.4429565, 2.798966, 1], [9, 0.1269124, 0.221108, 2.849592, 1], [10, 0.1193034, 0.01139891, 2.823205, 1], [11, 0.1122038, -0.05945263, 2.820686, 1], [12, -0.211157, 0.07522903, 2.826153, 1], [13, -0.3754971, -0.2086824, 2.864052, 1], [14, -0.5207424, -0.4995762, 2.866442, 1], [15, -0.5072203, -0.5500323, 2.746712, 1], [16, -0.07946218, 0.05445184, 2.84199, 1], [17, -0.1023604, -0.2542337, 2.896985, 1], [18, -0.1342216, -0.5528584, 2.946474, 1], [19, -0.134116, -0.6284097, 2.87836, 1], [20, -0.05588395, 0.5083479, 2.792153, 1], [21, -0.2779179, -0.01878665, 2.742538, 1], [22, -0.3231469, 0.04946794, 2.764, 1], [23, 0.1029079, -0.1266598, 2.826592, 1], [24, 0.08849606, -0.04903564, 2.795555, 1]]
[[0, -0.1480538, 0.06358861, 2.866756, 1], [1, -0.09601038, 0.3192805, 2.827439, 1], [2, -0.03838616, 0.5660677, 2.776016, 1], [3, 0.0006264166, 0.6925845, 2.721763, 1], [4, -0.2137372, 0.490917, 2.765126, 1], [5, -0.3091964, 0.267648, 2.828624, 1], [6, -0.28176, 0.09134828, 2.759853, 1], [7, -0.2823078, 0.04618461, 2.750954, 1], [8, 0.1176079, 0.4382786, 2.797616, 1], [9, 0.1290099, 0.21796, 2.849243, 1], [10, 0.1253923, 0.009039447, 2.826457, 1], [11, 0.1179838, -0.06551331, 2.824317, 1], [12, -0.2131026, 0.07376434, 2.826238, 1], [13, -0.3828023, -0.2074973, 2.861839, 1], [14, -0.5279822, -0.4952213, 2.862474, 1], [15, -0.5141332, -0.5458503, 2.742858, 1], [16, -0.08010305, 0.05220837, 2.841603, 1], [17, -0.100857, -0.251664, 2.892005, 1], [18, -0.1342775, -0.5534357, 2.946369, 1], [19, -0.1339675, -0.630786, 2.882558, 1], [20, -0.05282109, 0.5053934, 2.790914, 1], [21, -0.2792067, -0.01850789, 2.738012, 1], [22, -0.3216397, 0.04838574, 2.751063, 1], [23, 0.1104633, -0.1270302, 2.827101, 1], [24, 0.09181969, -0.06005888, 2.804, 1]]
[[0, -0.1494646, 0.06224778, 2.866153, 1], [1, -0.09385826, 0.3162669, 2.826978, 1], [2, -0.03153658, 0.5605945, 2.776356, 1], [3, 0.0114289, 0.6868451, 2.720956, 1], [4, -0.2109823, 0.4901722, 2.764381, 1], [5, -0.3087292, 0.2680112, 2.828131, 1], [6, -0.2834317, 0.05116748, 2.741808, 1], [7, -0.2791038, 0.005462419, 2.742322, 1], [8, 0.1209135, 0.4311976, 2.797558, 1], [9, 0.1355362, 0.2000107, 2.848682, 1], [10, 0.1317385, -0.001752514, 2.832298, 1], [11, 0.1245718, -0.07717691, 2.833604, 1], [12, -0.2148545, 0.07290286, 2.825678, 1], [13, -0.3897315, -0.2061432, 2.857225, 1], [14, -0.584498, -0.5306886, 2.829681, 1], [15, -0.5872381, -0.6118673, 2.780542, 1], [16, -0.08112114, 0.05022823, 2.840922, 1], [17, -0.1013345, -0.2517441, 2.885876, 1], [18, -0.1345616, -0.5524016, 2.946245, 1], [19, -0.1335717, -0.6289437, 2.880385, 1], [20, -0.04732486, 0.5005659, 2.79098, 1], [21, -0.2588606, -0.03414675, 2.738024, 1], [22, -0.3178096, -0.006979092, 2.732556, 1], [23, 0.115877, -0.141315, 2.842587, 1], [24, 0.1016393, -0.06987467, 2.815062, 1]]
[[0, -0.1493449, 0.06149336, 2.865463, 1], [1, -0.09142341, 0.3137267, 2.826329, 1], [2, -0.02868731, 0.5575263, 2.776497, 1], [3, 0.01681037, 0.6831706, 2.720666, 1], [4, -0.2091703, 0.4896723, 2.764307, 1], [5, -0.3085362, 0.2681403, 2.827764, 1], [6, -0.2830011, 0.05013995, 2.741186, 1], [7, -0.2790187, 0.004604008, 2.740507, 1], [8, 0.1241779, 0.4257301, 2.797529, 1], [9, 0.1359847, 0.1971318, 2.848598, 1], [10, 0.1338925, -0.004996216, 2.834457, 1], [11, 0.1250137, -0.07981211, 2.834838, 1], [12, -0.2147795, 0.07261435, 2.82513, 1], [13, -0.3934192, -0.2045976, 2.854259, 1], [14, -0.5839174, -0.5299623, 2.829107, 1], [15, -0.5904526, -0.6084404, 2.771524, 1], [16, -0.08085294, 0.04876417, 2.840057, 1], [17, -0.1023075, -0.25214, 2.881111, 1], [18, -0.1345898, -0.5519742, 2.94636, 1], [19, -0.1339535, -0.6291707, 2.882107, 1], [20, -0.0444462, 0.4975573, 2.790928, 1], [21, -0.2619898, -0.03661907, 2.741456, 1], [22, -0.3195919, -0.00376178, 2.731755, 1], [23, 0.1206761, -0.1428474, 2.846111, 1], [24, 0.1035794, -0.09381685, 2.802941, 1]]
