[[0, -0.1987318, -0.112257, 2.026397, 1], [1, -0.2025965, 0.192849, 1.99039, 1], [2, -0.205161, 0.486896, 1.941671, 1], [3, -0.2167691, 0.6161762, 1.930315, 1], [4, -0.3561031, 0.3691055, 1.933779, 1], [5, -0.3299772, 0.1395411, 1.857897, 1], [6, -0.2486735, -0.03556502, 1.755106, 1], [7, -0.207031, -0.06863035, 1.728868, 1], [8, -0.05480501, 0.3682894, 1.930908, 1], [9, -0.04503354, 0.1364476, 1.86803, 1], [10, -0.1335684, -0.03143952, 1.760182, 1], [11, -0.1697194, -0.06491054, 1.730703, 1], [12, -0.2705596, -0.1109593, 1.986677, 1], [13, -0.2748364, -0.4324325, 2.024557, 1], [14, -0.2309596, -0.7467793, 2.113733, 1], [15, -0.2880033, -0.6973076, 2.035089, 1], [16, -0.1199084, -0.1096973, 1.99451, 1], [17, -0.07328089, -0.4808146, 2.025731, 1], [18, -0.06825234, -0.7780406, 2.161213, 1], [19, 0.02633478, -0.728534, 2.091152, 1], [20, -0.2047686, 0.4149693, 1.956039, 1], [21, -0.1702862, -0.1152087, 1.714368, 1], [22, -0.1577024, -0.05353913, 1.705414, 1], [23, -0.1992039, -0.1095307, 1.71044, 1], [24, -0.149091, -0.09922055, 1.71552, 1]]
[[0, -0.1985214, -0.1118684, 2.02682, 1], [1, -0.2023785, 0.1933147, 1.9912, 1], [2, -0.2049145, 0.4873928, 1.942964, 1], [3, -0.2168953, 0.6162629, 1.931785, 1], [4, -0.3563657, 0.368055, 1.933624, 1], [5, -0.3252138, 0.1412851, 1.846929, 1], [6, -0.2462899, -0.03504306, 1.744381, 1], [7, -0.2112631, -0.05741903, 1.711004, 1], [8, -0.05454841, 0.3685535, 1.931005, 1], [9, -0.04436466, 0.1370536, 1.860571, 1], [10, -0.1338118, -0.0241285, 1.742868, 1], [11, -0.1673685, -0.05501899, 1.711944, 1], [12, -0.270322, -0.110662, 1.986832, 1], [13, -0.2749835, -0.4319358, 2.02473, 1], [14, -0.2307692, -0.7462522, 2.113877, 1], [15, -0.2881835, -0.6975276, 2.035115, 1], [16, -0.1197483, -0.109194, 1.995218, 1], [17, -0.07314621, -0.4803197, 2.025489, 1], [18, -0.1068252, -0.7768109, 2.158627, 1], [19, 0.001945473, -0.7353017, 2.097503, 1], [20, -0.2045296, 0.4154634, 1.957205, 1], [21, -0.1706675, -0.1048006, 1.694448, 1], [22, -0.1607068, -0.04364863, 1.68438, 1], [23, -0.1961491, -0.09736138, 1.68892, 1], [24, -0.1482535, -0.09122815, 1.695905, 1]]
[[0, -0.1987078, -0.1112844, 2.027555, 1], [1, -0.2024717, 0.1938035, 1.992276, 1], [2, -0.2048542, 0.4877289, 1.944407, 1], [3, -0.2163309, 0.6165718, 1.933355, 1], [4, -0.3561282, 0.3666041, 1.932942, 1], [5, -0.3155969, 0.1245663, 1.821581, 1], [6, -0.2349753, -0.04546313, 1.709416, 1], [7, -0.2134891, -0.0440778, 1.691891, 1], [8, -0.05432258, 0.3685567, 1.930977, 1], [9, -0.04512009, 0.1384012, 1.849418, 1], [10, -0.1355874, -0.01705313, 1.724464, 1], [11, -0.1665028, -0.04333131, 1.691419, 1], [12, -0.2702795, -0.1102645, 1.987192, 1], [13, -0.2752016, -0.4315237, 2.02478, 1], [14, -0.2308068, -0.7458046, 2.113972, 1], [15, -0.2888913, -0.6982321, 2.035196, 1], [16, -0.120254, -0.1084173, 1.996323, 1], [17, -0.07398972, -0.4783792, 2.024647, 1], [18, -0.1075325, -0.7743747, 2.158825, 1], [19, 0.001740634, -0.7349074, 2.097526, 1], [20, -0.2045118, 0.4158424, 1.958554, 1], [21, -0.16861, -0.09003756, 1.670623, 1], [22, -0.1631809, -0.03095996, 1.657086, 1], [23, -0.1914932, -0.08369911, 1.66606, 1], [24, -0.1457873, -0.06871396, 1.666313, 1]]
[[0, -0.1987664, -0.1110476, 2.027774, 1], [1, -0.2026689, 0.1941455, 1.992961, 1], [2, -0.2052334, 0.488132, 1.945756, 1], [3, -0.2162527, 0.6167578, 1.934798, 1], [4, -0.3560238, 0.3660851, 1.932367, 1], [5, -0.3168955, 0.1291543, 1.816663, 1], [6, -0.2359786, -0.02915154, 1.68758, 1], [7, -0.2172075, -0.02826474, 1.670711, 1], [8, -0.05418657, 0.3686358, 1.930954, 1], [9, -0.04333962, 0.1429221, 1.841633, 1], [10, -0.1341661, -0.004785309, 1.707239, 1], [11, -0.1661615, -0.03014952, 1.668356, 1], [12, -0.2702511, -0.1098862, 1.987347, 1], [13, -0.2753593, -0.4310308, 2.02473, 1], [14, -0.2308466, -0.7451456, 2.114384, 1], [15, -0.2892324, -0.6987889, 2.035084, 1], [16, -0.120373, -0.1082918, 1.996558, 1], [17, -0.07410538, -0.4783293, 2.024635, 1], [18, -0.1101399, -0.7723775, 2.162024, 1], [19, -0.0008266494, -0.7350349, 2.098815, 1], [20, -0.2048417, 0.4162343, 1.959723, 1], [21, -0.1689338, -0.07351159, 1.644369, 1], [22, -0.1727967, -0.00523923, 1.652867, 1], [23, -0.1920491, -0.0667946, 1.640688, 1], [24, -0.1466869, -0.06286413, 1.648482, 1]]
[[0, -0.1991247, -0.1100623, 2.028022, 1], [1, -0.2028567, 0.1949485, 1.993764, 1], [2, -0.2052006, 0.4888183, 1.947333, 1], [3, -0.2158523, 0.6175171, 1.936738, 1], [4, -0.3558589, 0.3659045, 1.931902, 1], [5, -0.3173033, 0.1593138, 1.803555, 1], [6, -0.2427461, 0.003896252, 1.666798, 1], [7, -0.1907393, -0.02831339, 1.633325, 1], [8, -0.05397074, 0.3687573, 1.930893, 1], [9, -0.0433645, 0.1483022, 1.827169, 1], [10, -0.1439537, 0.01494073, 1.675697, 1], [11, -0.1733506, -0.01862193, 1.641427, 1], [12, -0.2704175, -0.1089611, 1.987607, 1], [13, -0.2753792, -0.4310226, 2.024854, 1], [14, -0.2312842, -0.7450724, 2.114865, 1], [15, -0.288865, -0.6984336, 2.03472, 1], [16, -0.1209003, -0.1072712, 1.9967, 1], [17, -0.07461465, -0.4774503, 2.024469, 1], [18, -0.1099785, -0.7715968, 2.161838, 1], [19, -0.0005009621, -0.7347723, 2.098797, 1], [20, -0.2048734, 0.4169535, 1.96108, 1], [21, -0.163495, -0.05736469, 1.624863, 1], [22, -0.1641749, 0.001110366, 1.616057, 1], [23, -0.1988102, -0.04413609, 1.618911, 1], [24, -0.1515499, -0.05281831, 1.623742, 1]]
[[0, -0.1993139, -0.1091894, 2.027847, 1], [1, -0.2029175, 0.1955565, 1.994132, 1], [2, -0.2051196, 0.4893652, 1.94841, 1], [3, -0.2153682, 0.6181374, 1.937907, 1], [4, -0.3548921, 0.3651482, 1.930004, 1], [5, -0.3180477, 0.1712709, 1.794968, 1], [6, -0.2443286, 0.01837908, 1.654713, 1], [7, -0.2085983, 0.004532487, 1.619703, 1], [8, -0.05450877, 0.3710389, 1.932551, 1], [9, -0.042276, 0.154624, 1.81801, 1], [10, -0.1360348, 0.03121871, 1.661624, 1], [11, -0.1699543, 0.003092446, 1.621472, 1], [12, -0.2704521, -0.1076085, 1.987321, 1], [13, -0.2753896, -0.431016, 2.02486, 1], [14, -0.231416, -0.7452253, 2.114445, 1], [15, -0.2887308, -0.6978, 2.034549, 1], [16, -0.1211633, -0.1067534, 1.996544, 1], [17, -0.07493651, -0.4770338, 2.024365, 1], [18, -0.1098557, -0.7712987, 2.161615, 1], [19, -0.0003396124, -0.7345173, 2.098685, 1], [20, -0.2048347, 0.4175164, 1.961947, 1], [21, -0.168328, -0.03559174, 1.594674, 1], [22, -0.1576866, 0.02038148, 1.596844, 1], [23, -0.2013785, -0.02530736, 1.591319, 1], [24, -0.1626395, -0.04938723, 1.609334, 1]]
[[0, -0.1999542, -0.1076565, 2.027612, 1], [1, -0.2032721, 0.1967261, 1.994905, 1], [2, -0.2052404, 0.4904479, 1.950541, 1], [3, -0.2149448, 0.6186169, 1.940093, 1], [4, -0.3541591, 0.3647326, 1.928375, 1], [5, -0.3168995, 0.1835929, 1.778354, 1], [6, -0.2424195, 0.03931272, 1.629156, 1], [7, -0.2138558, 0.02702342, 1.60004, 1], [8, -0.05436976, 0.3712441, 1.932246, 1], [9, -0.04350269, 0.1594866, 1.806528, 1], [10, -0.1376181, 0.04086783, 1.646513, 1], [11, -0.1675809, 0.0272618, 1.605449, 1], [12, -0.2712217, -0.1054569, 1.986706, 1], [13, -0.2754387, -0.4309369, 2.024993, 1], [14, -0.2315665, -0.7451775, 2.114526, 1], [15, -0.2884018, -0.6969963, 2.034594, 1], [16, -0.1216478, -0.1057849, 1.996514, 1], [17, -0.07530265, -0.4766256, 2.024474, 1], [18, -0.1097227, -0.7711036, 2.161434, 1], [19, -0.0001591444, -0.7344084, 2.098612, 1], [20, -0.2050225, 0.418622, 1.963683, 1], [21, -0.1680797, -0.01018149, 1.571204, 1], [22, -0.1586224, 0.04505157, 1.577667, 1], [23, -0.2057269, 6.738592e-05, 1.56949, 1], [24, -0.1558363, -0.01233612, 1.576039, 1]]
[[0, -0.2005716, -0.1060047, 2.027197, 1], [1, -0.2036304, 0.1975324, 1.995356, 1], [2, -0.2055137, 0.4907894, 1.951774, 1], [3, -0.2145737, 0.6194927, 1.941919, 1], [4, -0.3532267, 0.364547, 1.926266, 1], [5, -0.3144952, 0.1875142, 1.758891, 1], [6, -0.2392845, 0.05495176, 1.599083, 1], [7, -0.2004286, 0.0443955, 1.57152, 1], [8, -0.0549567, 0.3725666, 1.932203, 1], [9, -0.04183558, 0.1659748, 1.798667, 1], [10, -0.1379912, 0.06600582, 1.627069, 1], [11, -0.1863181, 0.04072187, 1.569421, 1], [12, -0.2718877, -0.1036463, 1.986221, 1], [13, -0.2753138, -0.4303975, 2.024814, 1], [14, -0.2317778, -0.7447795, 2.114067, 1], [15, -0.2889391, -0.6964965, 2.034648, 1], [16, -0.1221691, -0.1044074, 1.996126, 1], [17, -0.0753255, -0.476619, 2.024498, 1], [18, -0.1030495, -0.7774689, 2.150003, 1], [19, 0.006472558, -0.7336934, 2.095137, 1], [20, -0.2053083, 0.4190784, 1.964694, 1], [21, -0.1687852, 0.016076, 1.544859, 1], [22, -0.1529962, 0.06248053, 1.56371, 1], [23, -0.2208819, 0.03133401, 1.549572, 1], [24, -0.1700756, -0.004897642, 1.5679, 1]]
[[0, -0.2012519, -0.1038428, 2.026505, 1], [1, -0.2043234, 0.1988294, 1.995707, 1], [2, -0.2063102, 0.4914932, 1.952887, 1], [3, -0.213988, 0.6206054, 1.943572, 1], [4, -0.3520481, 0.3644798, 1.923769, 1], [5, -0.3159682, 0.1981273, 1.750452, 1], [6, -0.2436207, 0.08717639, 1.573196, 1], [7, -0.1978813, 0.0678983, 1.548589, 1], [8, -0.05620121, 0.375345, 1.931664, 1], [9, -0.04554047, 0.1732172, 1.784226, 1], [10, -0.143246, 0.0965964, 1.60148, 1], [11, -0.1838322, 0.06777407, 1.550436, 1], [12, -0.2726295, -0.1015621, 1.985495, 1], [13, -0.275228, -0.4298282, 2.024652, 1], [14, -0.233242, -0.7443951, 2.113954, 1], [15, -0.2904024, -0.6965943, 2.034192, 1], [16, -0.1227407, -0.1022987, 1.995425, 1], [17, -0.07539392, -0.4763627, 2.024421, 1], [18, -0.1064465, -0.7752144, 2.153423, 1], [19, 0.003325365, -0.7339252, 2.096217, 1], [20, -0.2060582, 0.4199096, 1.965619, 1], [21, -0.1692928, 0.04056913, 1.524123, 1], [22, -0.1487042, 0.08347808, 1.547072, 1], [23, -0.2132262, 0.05732188, 1.52731, 1], [24, -0.1686052, 0.02237376, 1.545273, 1]]
[[0, -0.2025595, -0.09761232, 2.025821, 1], [1, -0.2049752, 0.2017228, 1.996422, 1], [2, -0.2065267, 0.4923342, 1.954146, 1], [3, -0.2137156, 0.6210404, 1.944934, 1], [4, -0.3354308, 0.3835018, 1.905976, 1], [5, -0.3146547, 0.2159365, 1.730506, 1], [6, -0.2501486, 0.09411461, 1.557513, 1], [7, -0.2006053, 0.09295222, 1.527379, 1], [8, -0.05752077, 0.3793243, 1.930897, 1], [9, -0.04774886, 0.1861035, 1.776779, 1], [10, -0.1381385, 0.1087401, 1.590462, 1], [11, -0.1834755, 0.09322669, 1.530562, 1], [12, -0.2737755, -0.09432007, 1.985029, 1], [13, -0.2752489, -0.4295571, 2.024697, 1], [14, -0.2334026, -0.7441326, 2.114032, 1], [15, -0.2915452, -0.6977143, 2.034518, 1], [16, -0.1241075, -0.09724385, 1.994501, 1], [17, -0.07536382, -0.4765233, 2.024477, 1], [18, -0.1073975, -0.7745141, 2.155024, 1], [19, 0.002330497, -0.7339805, 2.096687, 1], [20, -0.2063531, 0.4211191, 1.966777, 1], [21, -0.1691492, 0.06728307, 1.504772, 1], [22, -0.1452814, 0.09756412, 1.525882, 1], [23, -0.2173941, 0.08310772, 1.507493, 1], [24, -0.1599031, 0.06686258, 1.503893, 1]]
[[0, -0.2031319, -0.09235514, 2.024771, 1], [1, -0.2054913, 0.2041735, 1.996689, 1], [2, -0.2068566, 0.4928365, 1.955007, 1], [3, -0.2137191, 0.621574, 1.94605, 1], [4, -0.3329097, 0.3862574, 1.902514, 1], [5, -0.3078528, 0.2255846, 1.697152, 1], [6, -0.2494379, 0.1012822, 1.523723, 1], [7, -0.2007179, 0.1182579, 1.507753, 1], [8, -0.05882908, 0.3836842, 1.929097, 1], [9, -0.0637975, 0.2006132, 1.728514, 1], [10, -0.1568018, 0.1334426, 1.53948, 1], [11, -0.1862598, 0.1197966, 1.511783, 1], [12, -0.2739871, -0.08956951, 1.9838, 1], [13, -0.2753737, -0.4288002, 2.024768, 1], [14, -0.2339333, -0.7435638, 2.113708, 1], [15, -0.2921671, -0.6977044, 2.033916, 1], [16, -0.1250396, -0.09171979, 1.993588, 1], [17, -0.07413918, -0.4829307, 2.026961, 1], [18, -0.1087002, -0.77929, 2.160118, 1], [19, -0.0004911646, -0.7357044, 2.098995, 1], [20, -0.2067105, 0.4219638, 1.967526, 1], [21, -0.165415, 0.09654398, 1.489505, 1], [22, -0.1448944, 0.1193491, 1.509636, 1], [23, -0.2211818, 0.1088481, 1.489588, 1], [24, -0.1616241, 0.09526668, 1.483382, 1]]
