[[0, 0.1779978, -0.2853678, 2.253247, 1], [1, 0.1834716, 0.02301926, 2.300951, 1], [2, 0.1867026, 0.3209819, 2.332129, 1], [3, 0.1787987, 0.4725585, 2.306344, 1], [4, -0.009358351, 0.2072685, 2.348196, 1], [5, -0.1193215, -0.08777344, 2.345823, 1], [6, -0.2110054, -0.3122731, 2.301971, 1], [7, -0.2222442, -0.3712932, 2.299689, 1], [8, 0.3731487, 0.2129753, 2.281004, 1], [9, 0.4578753, -0.06596693, 2.214509, 1], [10, 0.4682207, -0.2875178, 2.098768, 1], [11, 0.3855639, -0.2043387, 1.99746, 1], [12, 0.07621042, -0.2835374, 2.23039, 1], [13, -0.02620609, -0.3213721, 1.889394, 1], [14, 0.09672088, -0.6928622, 1.947382, 1], [15, 0.06233979, -0.7518995, 1.859954, 1], [16, 0.2735632, -0.2776326, 2.197786, 1], [17, 0.349667, -0.3061767, 1.860743, 1], [18, 0.3141519, -0.6876634, 1.953587, 1], [19, 0.3322645, -0.7546264, 1.855518, 1], [20, 0.1861425, 0.2477615, 2.326979, 1], [21, -0.219828, -0.4619099, 2.322457, 1], [22, -0.1965186, -0.3923123, 2.248667, 1], [23, 0.3759894, -0.2006752, 1.963616, 1], [24, 0.3662597, -0.1938566, 1.958298, 1]]
[[0, 0.1778681, -0.2852602, 2.253391, 1], [1, 0.1834792, 0.02304311, 2.300909, 1], [2, 0.1870086, 0.320984, 2.331859, 1], [3, 0.1789409, 0.4727468, 2.306365, 1], [4, -0.009425449, 0.2072385, 2.348342, 1], [5, -0.1193112, -0.08733901, 2.345769, 1], [6, -0.2158378, -0.3096349, 2.300801, 1], [7, -0.2376323, -0.3703344, 2.29978, 1], [8, 0.3734738, 0.2131232, 2.282992, 1], [9, 0.4577402, -0.06575254, 2.214766, 1], [10, 0.4564661, -0.2853735, 2.094309, 1], [11, 0.367082, -0.1970267, 1.97557, 1], [12, 0.07604934, -0.2833988, 2.230776, 1], [13, -0.02623834, -0.3215051, 1.889407, 1], [14, 0.09671793, -0.692887, 1.947866, 1], [15, 0.05983901, -0.7520738, 1.86448, 1], [16, 0.2734407, -0.2775089, 2.197784, 1], [17, 0.3496026, -0.3062265, 1.860774, 1], [18, 0.3136693, -0.6878389, 1.953065, 1], [19, 0.3323034, -0.7546083, 1.855819, 1], [20, 0.186334, 0.2477824, 2.32678, 1], [21, -0.2372876, -0.4573858, 2.321258, 1], [22, -0.2106629, -0.3925207, 2.243444, 1], [23, 0.3655113, -0.1987087, 1.948183, 1], [24, 0.3484765, -0.1915877, 1.956, 1]]
[[0, 0.1779591, -0.2851822, 2.253304, 1], [1, 0.1835482, 0.02306668, 2.300798, 1], [2, 0.1870834, 0.3209644, 2.331827, 1], [3, 0.1792956, 0.4729762, 2.306834, 1], [4, -0.009092458, 0.2073878, 2.348563, 1], [5, -0.119408, -0.0870273, 2.345726, 1], [6, -0.2291829, -0.3029914, 2.300276, 1], [7, -0.2555559, -0.3554874, 2.296494, 1], [8, 0.3731541, 0.2132527, 2.281896, 1], [9, 0.4577828, -0.0659961, 2.214993, 1], [10, 0.4533059, -0.2848676, 2.093066, 1], [11, 0.3639089, -0.1978816, 1.975664, 1], [12, 0.07616119, -0.2833804, 2.230798, 1], [13, -0.02622133, -0.3213739, 1.889421, 1], [14, 0.09555632, -0.6929212, 1.948933, 1], [15, 0.06272984, -0.7518809, 1.86039, 1], [16, 0.273547, -0.2772242, 2.197368, 1], [17, 0.3496669, -0.3063363, 1.860388, 1], [18, 0.3147517, -0.6878265, 1.953384, 1], [19, 0.3321908, -0.7548032, 1.855232, 1], [20, 0.1864063, 0.2477745, 2.326728, 1], [21, -0.2574765, -0.4440362, 2.31192, 1], [22, -0.2437754, -0.377936, 2.248091, 1], [23, 0.35625, -0.1986272, 1.952396, 1], [24, 0.3435932, -0.1918279, 1.958333, 1]]
[[0, 0.1771185, -0.285015, 2.25222, 1], [1, 0.1834145, 0.02305974, 2.300625, 1], [2, 0.1872173, 0.3208709, 2.332066, 1], [3, 0.1800836, 0.4731486, 2.307192, 1], [4, -0.00822168, 0.2071875, 2.348595, 1], [5, -0.1210046, -0.08783434, 2.344854, 1], [6, -0.2525857, -0.2908508, 2.297291, 1], [7, -0.2781101, -0.3492139, 2.29642, 1], [8, 0.3734881, 0.2129663, 2.281423, 1], [9, 0.457676, -0.06608984, 2.215025, 1], [10, 0.4558691, -0.2852128, 2.093575, 1], [11, 0.3640244, -0.1973683, 1.975343, 1], [12, 0.07535551, -0.2829945, 2.229882, 1], [13, -0.02625341, -0.3212148, 1.889493, 1], [14, 0.09554375, -0.6928322, 1.948649, 1], [15, 0.06292774, -0.751925, 1.860157, 1], [16, 0.2726674, -0.2772633, 2.196018, 1], [17, 0.350025, -0.3063899, 1.859356, 1], [18, 0.3150057, -0.6878953, 1.952276, 1], [19, 0.3315293, -0.7550699, 1.854751, 1], [20, 0.1864392, 0.2477391, 2.326791, 1], [21, -0.2839199, -0.4341189, 2.303398, 1], [22, -0.265406, -0.3647676, 2.238818, 1], [23, 0.3565739, -0.1973749, 1.952197, 1], [24, 0.3490564, -0.1929126, 1.957108, 1]]
[[0, 0.1776264, -0.2848578, 2.251599, 1], [1, 0.1836248, 0.02317163, 2.300463, 1], [2, 0.1874686, 0.3210117, 2.332318, 1], [3, 0.1813601, 0.4737546, 2.307953, 1], [4, -0.007787146, 0.2071807, 2.348805, 1], [5, -0.1228968, -0.08616088, 2.344501, 1], [6, -0.2768136, -0.2727607, 2.296856, 1], [7, -0.306535, -0.3283006, 2.29119, 1], [8, 0.3738419, 0.2119845, 2.279996, 1], [9, 0.4576485, -0.06615561, 2.214965, 1], [10, 0.4624457, -0.2857144, 2.094609, 1], [11, 0.3692806, -0.1975224, 1.977338, 1], [12, 0.07577702, -0.2828082, 2.229421, 1], [13, -0.02625236, -0.3211767, 1.88947, 1], [14, 0.09316242, -0.6939228, 1.946859, 1], [15, 0.06089602, -0.7516597, 1.863489, 1], [16, 0.2732735, -0.2771212, 2.195185, 1], [17, 0.3502709, -0.3063005, 1.858438, 1], [18, 0.3161795, -0.6876364, 1.952197, 1], [19, 0.3316751, -0.7549475, 1.854949, 1], [20, 0.1866489, 0.2478557, 2.326906, 1], [21, -0.3167732, -0.4136125, 2.300089, 1], [22, -0.2991287, -0.3324621, 2.233778, 1], [23, 0.3648872, -0.1979656, 1.949518, 1], [24, 0.3552935, -0.1924746, 1.959689, 1]]
[[0, 0.1789755, -0.2846586, 2.250631, 1], [1, 0.1841377, 0.02322538, 2.300193, 1], [2, 0.1877236, 0.320989, 2.332534, 1], [3, 0.1823891, 0.4739421, 2.308183, 1], [4, -0.00695442, 0.2070576, 2.349061, 1], [5, -0.1367096, -0.08145053, 2.34172, 1], [6, -0.322019, -0.2320351, 2.277131, 1], [7, -0.3459763, -0.3063602, 2.279035, 1], [8, 0.373709, 0.2119499, 2.279614, 1], [9, 0.457559, -0.06633007, 2.2147, 1], [10, 0.4632591, -0.2861397, 2.094912, 1], [11, 0.3782203, -0.2020805, 1.987136, 1], [12, 0.07712326, -0.2827828, 2.228419, 1], [13, -0.02623763, -0.321196, 1.889404, 1], [14, 0.09321696, -0.69405, 1.946198, 1], [15, 0.06079829, -0.7521518, 1.859604, 1], [16, 0.2746081, -0.2767186, 2.194235, 1], [17, 0.3505639, -0.3063041, 1.857266, 1], [18, 0.3165083, -0.687636, 1.951056, 1], [19, 0.3316031, -0.7547134, 1.855575, 1], [20, 0.1869223, 0.2478527, 2.327007, 1], [21, -0.365685, -0.3813609, 2.284963, 1], [22, -0.3346893, -0.2710705, 2.220049, 1], [23, 0.366601, -0.1979702, 1.953934, 1], [24, 0.3631068, -0.1922927, 1.9635, 1]]
[[0, 0.1791799, -0.2843666, 2.250979, 1], [1, 0.1847041, 0.02361683, 2.300515, 1], [2, 0.189095, 0.321581, 2.333331, 1], [3, 0.1840792, 0.4744271, 2.30947, 1], [4, -0.007566974, 0.2113572, 2.350587, 1], [5, -0.1403743, -0.05861324, 2.345434, 1], [6, -0.329009, -0.2050754, 2.280773, 1], [7, -0.3811897, -0.2623418, 2.272826, 1], [8, 0.3739962, 0.2114755, 2.279154, 1], [9, 0.4575189, -0.066449, 2.214644, 1], [10, 0.4657136, -0.2863716, 2.095299, 1], [11, 0.3745501, -0.1989528, 1.982054, 1], [12, 0.0773507, -0.2823152, 2.228685, 1], [13, -0.0262453, -0.3216591, 1.889128, 1], [14, 0.0934223, -0.6945555, 1.945355, 1], [15, 0.0543524, -0.7533072, 1.865705, 1], [16, 0.2748109, -0.2765582, 2.194708, 1], [17, 0.3504268, -0.30628, 1.857667, 1], [18, 0.316536, -0.687557, 1.951684, 1], [19, 0.3319388, -0.7546872, 1.855567, 1], [20, 0.1880921, 0.2484068, 2.327669, 1], [21, -0.4130116, -0.3508729, 2.285361, 1], [22, -0.3707404, -0.2372684, 2.213542, 1], [23, 0.3790544, -0.2068166, 1.95016, 1], [24, 0.3673318, -0.1940458, 1.96125, 1]]
[[0, 0.1791362, -0.2836953, 2.25129, 1], [1, 0.1852438, 0.02437774, 2.301097, 1], [2, 0.1908007, 0.322578, 2.335026, 1], [3, 0.18649, 0.4750902, 2.311137, 1], [4, -0.007714354, 0.2131932, 2.351498, 1], [5, -0.1575625, -0.03002927, 2.340488, 1], [6, -0.3838918, -0.181824, 2.273232, 1], [7, -0.4235592, -0.2190334, 2.264219, 1], [8, 0.3744612, 0.2107682, 2.278686, 1], [9, 0.4575606, -0.06646533, 2.214611, 1], [10, 0.4657875, -0.2868268, 2.096176, 1], [11, 0.3721855, -0.1979569, 1.979059, 1], [12, 0.07733385, -0.281356, 2.229512, 1], [13, -0.02616951, -0.3219154, 1.889095, 1], [14, 0.09284894, -0.6947289, 1.946733, 1], [15, 0.05320032, -0.7539564, 1.870471, 1], [16, 0.2747495, -0.2760584, 2.194699, 1], [17, 0.3503908, -0.3062463, 1.857713, 1], [18, 0.3161648, -0.687257, 1.952539, 1], [19, 0.3321917, -0.7545776, 1.856513, 1], [20, 0.1894749, 0.2493624, 2.329032, 1], [21, -0.4754055, -0.2971635, 2.272705, 1], [22, -0.4141443, -0.2014214, 2.201919, 1], [23, 0.3736037, -0.2014367, 1.94917, 1], [24, 0.3626036, -0.1926481, 1.965043, 1]]
[[0, 0.1791116, -0.2833787, 2.251381, 1], [1, 0.1856505, 0.02458275, 2.301179, 1], [2, 0.1921089, 0.3225619, 2.33533, 1], [3, 0.1887994, 0.4753513, 2.312069, 1], [4, -0.007969215, 0.2153779, 2.352054, 1], [5, -0.1754714, -0.02634753, 2.339794, 1], [6, -0.4221659, -0.1383766, 2.265377, 1], [7, -0.4729306, -0.1792227, 2.258339, 1], [8, 0.3752048, 0.2102698, 2.277945, 1], [9, 0.4576762, -0.0670846, 2.214261, 1], [10, 0.4703643, -0.2880526, 2.097607, 1], [11, 0.3757348, -0.1984288, 1.982652, 1], [12, 0.07747406, -0.2808903, 2.230784, 1], [13, -0.02613441, -0.3221159, 1.889002, 1], [14, 0.09343626, -0.6947508, 1.946649, 1], [15, 0.05210241, -0.7543383, 1.869947, 1], [16, 0.2745271, -0.2753011, 2.193833, 1], [17, 0.3505005, -0.3061, 1.856996, 1], [18, 0.3166924, -0.6868252, 1.952894, 1], [19, 0.3325783, -0.7546139, 1.855925, 1], [20, 0.1905428, 0.249432, 2.329277, 1], [21, -0.5232106, -0.2429083, 2.251924, 1], [22, -0.4701161, -0.1689139, 2.189421, 1], [23, 0.3741787, -0.2017468, 1.95217, 1], [24, 0.3709871, -0.1959215, 1.9576, 1]]
[[0, 0.179242, -0.2830753, 2.251376, 1], [1, 0.1861502, 0.02494519, 2.301427, 1], [2, 0.1930771, 0.3229172, 2.336231, 1], [3, 0.191412, 0.4761928, 2.313891, 1], [4, -0.007863237, 0.214863, 2.352335, 1], [5, -0.2179242, -0.01628199, 2.33932, 1], [6, -0.4781957, -0.104613, 2.261369, 1], [7, -0.5195234, -0.1303588, 2.254072, 1], [8, 0.3756128, 0.2101057, 2.277729, 1], [9, 0.4579242, -0.06775306, 2.214186, 1], [10, 0.4700448, -0.2890195, 2.098088, 1], [11, 0.3762191, -0.2002295, 1.972043, 1], [12, 0.0777079, -0.2807677, 2.231409, 1], [13, -0.02613456, -0.3221322, 1.888966, 1], [14, 0.09159338, -0.6959834, 1.943425, 1], [15, 0.05204473, -0.754342, 1.870147, 1], [16, 0.2747375, -0.2743322, 2.19284, 1], [17, 0.3507357, -0.3062482, 1.856134, 1], [18, 0.3170087, -0.6870598, 1.951766, 1], [19, 0.3328072, -0.7547054, 1.856035, 1], [20, 0.1914144, 0.2497991, 2.329997, 1], [21, -0.5738108, -0.1793471, 2.243675, 1], [22, -0.4882489, -0.08536576, 2.185957, 1], [23, 0.3741787, -0.2017468, 1.95217, 1], [24, 0.3714415, -0.1976868, 1.947, 1]]
[[0, 0.1792697, -0.2830263, 2.251345, 1], [1, 0.1865273, 0.02505296, 2.301664, 1], [2, 0.1940806, 0.3230112, 2.337363, 1], [3, 0.1935104, 0.4766597, 2.315312, 1], [4, -0.008207303, 0.2146569, 2.353186, 1], [5, -0.2288211, 0.005807366, 2.339281, 1], [6, -0.4974747, -0.03999548, 2.249622, 1], [7, -0.548408, -0.06512194, 2.243666, 1], [8, 0.3760984, 0.2096466, 2.277726, 1], [9, 0.4579085, -0.0682691, 2.21433, 1], [10, 0.4525492, -0.2869788, 2.092124, 1], [11, 0.3646058, -0.1983253, 1.976686, 1], [12, 0.07772423, -0.2807768, 2.231443, 1], [13, -0.02629161, -0.3224858, 1.88894, 1], [14, 0.09283774, -0.6952504, 1.94662, 1], [15, 0.05192997, -0.7544254, 1.870199, 1], [16, 0.2747965, -0.2741915, 2.192613, 1], [17, 0.3507891, -0.3061902, 1.855915, 1], [18, 0.3169434, -0.6871079, 1.951165, 1], [19, 0.3326682, -0.7547582, 1.855758, 1], [20, 0.1922717, 0.2499025, 2.330868, 1], [21, -0.6090659, -0.110659, 2.235827, 1], [22, -0.5261886, -0.03245947, 2.174143, 1], [23, 0.37273, -0.2036071, 1.944669, 1], [24, 0.3459167, -0.1934017, 1.9565, 1]]
