[[0, 0.01986079, -0.2602932, 2.75671, 1], [1, 0.008092734, 0.03691999, 2.786805, 1], [2, -0.003596419, 0.3245149, 2.802518, 1], [3, -0.01092628, 0.4545212, 2.801999, 1], [4, -0.1706606, 0.1964287, 2.766177, 1], [5, -0.2241163, -0.0373035, 2.719544, 1], [6, -0.263596, -0.1987273, 2.611452, 1], [7, -0.2914131, -0.2538366, 2.581822, 1], [8, 0.1781906, 0.222677, 2.792213, 1], [9, 0.2657134, -0.01319094, 2.799438, 1], [10, 0.26271, -0.1354822, 2.615195, 1], [11, 0.2574813, -0.1851349, 2.559581, 1], [12, -0.06776484, -0.2607774, 2.709987, 1], [13, -0.1268124, -0.2711277, 2.410188, 1], [14, -0.1165902, -0.6131475, 2.502571, 1], [15, -0.1529272, -0.6990362, 2.47368, 1], [16, 0.1064722, -0.2536846, 2.726108, 1], [17, 0.1724195, -0.2757881, 2.417914, 1], [18, 0.1419767, -0.6189464, 2.502855, 1], [19, 0.1860174, -0.7014222, 2.465095, 1], [20, -0.0008488133, 0.253709, 2.80124, 1], [21, -0.3166849, -0.3268431, 2.547193, 1], [22, -0.2839262, -0.2910227, 2.5936, 1], [23, 0.2431029, -0.2176839, 2.475506, 1], [24, 0.2365488, -0.172534, 2.506923, 1]]
[[0, 0.01942852, -0.2608172, 2.756727, 1], [1, 0.008330956, 0.03646422, 2.786449, 1], [2, -0.001952964, 0.3241296, 2.801322, 1], [3, -0.008004133, 0.4541101, 2.801268, 1], [4, -0.1695236, 0.1969925, 2.766339, 1], [5, -0.2324664, -0.05084608, 2.723782, 1], [6, -0.2984394, -0.2306683, 2.647756, 1], [7, -0.3329873, -0.3026662, 2.626631, 1], [8, 0.1784871, 0.2213044, 2.791594, 1], [9, 0.263638, -0.007411577, 2.797986, 1], [10, 0.2512762, -0.1249987, 2.622902, 1], [11, 0.2200438, -0.1623061, 2.561621, 1], [12, -0.0682611, -0.2610274, 2.710371, 1], [13, -0.127291, -0.2734981, 2.410391, 1], [14, -0.111566, -0.6144338, 2.505474, 1], [15, -0.1509487, -0.6992075, 2.474623, 1], [16, 0.1061058, -0.2544583, 2.725748, 1], [17, 0.1724931, -0.2755698, 2.418435, 1], [18, 0.1418999, -0.6188071, 2.503068, 1], [19, 0.1859905, -0.7012565, 2.465006, 1], [20, 0.0003628734, 0.2532637, 2.800276, 1], [21, -0.353468, -0.3754513, 2.604259, 1], [22, -0.3142672, -0.3067487, 2.649235, 1], [23, 0.2358012, -0.2222307, 2.470757, 1], [24, 0.1799474, -0.1581105, 2.519, 1]]
[[0, 0.01898511, -0.2612702, 2.756805, 1], [1, 0.008520892, 0.03607476, 2.786195, 1], [2, -0.0007185826, 0.3237796, 2.800504, 1], [3, -0.003946437, 0.4524057, 2.798347, 1], [4, -0.1685924, 0.1979146, 2.766477, 1], [5, -0.2415789, -0.04936394, 2.730794, 1], [6, -0.3291923, -0.2483727, 2.688733, 1], [7, -0.3679772, -0.3158539, 2.680774, 1], [8, 0.1790601, 0.2207137, 2.791198, 1], [9, 0.262023, 0.001259647, 2.792321, 1], [10, 0.2392274, -0.13629, 2.614337, 1], [11, 0.2069458, -0.161964, 2.549788, 1], [12, -0.06895643, -0.2613279, 2.711436, 1], [13, -0.1270167, -0.2745848, 2.409899, 1], [14, -0.1125899, -0.6158946, 2.503978, 1], [15, -0.1515985, -0.7006794, 2.474849, 1], [16, 0.1056345, -0.255224, 2.72502, 1], [17, 0.1723959, -0.2753344, 2.418468, 1], [18, 0.1419048, -0.6185929, 2.503064, 1], [19, 0.186203, -0.7009371, 2.464832, 1], [20, 0.001304794, 0.2528763, 2.799597, 1], [21, -0.3895156, -0.3794518, 2.67151, 1], [22, -0.3435798, -0.3217648, 2.699211, 1], [23, 0.2265471, -0.2080064, 2.461268, 1], [24, 0.1692359, -0.1538088, 2.520637, 1]]
[[0, 0.01876525, -0.2618093, 2.756803, 1], [1, 0.008635743, 0.03568672, 2.78594, 1], [2, -0.0003632633, 0.3236566, 2.800093, 1], [3, -0.002436797, 0.4529562, 2.797341, 1], [4, -0.1679217, 0.1977719, 2.766805, 1], [5, -0.2534775, -0.04595317, 2.74607, 1], [6, -0.3658525, -0.2552345, 2.727757, 1], [7, -0.4035588, -0.3122677, 2.729569, 1], [8, 0.1793924, 0.2205558, 2.79096, 1], [9, 0.259421, 0.003506481, 2.792088, 1], [10, 0.2305525, -0.1171608, 2.637363, 1], [11, 0.206398, -0.1432462, 2.586564, 1], [12, -0.06936304, -0.2619994, 2.712395, 1], [13, -0.1271831, -0.2750139, 2.409624, 1], [14, -0.1135058, -0.6162676, 2.503956, 1], [15, -0.1517853, -0.7015374, 2.471945, 1], [16, 0.1055217, -0.2558912, 2.724133, 1], [17, 0.1724266, -0.2749926, 2.418681, 1], [18, 0.1425558, -0.6183937, 2.502976, 1], [19, 0.1862727, -0.7010298, 2.464828, 1], [20, 0.001625855, 0.252685, 2.799206, 1], [21, -0.4259937, -0.3786196, 2.72983, 1], [22, -0.3773617, -0.323754, 2.751545, 1], [23, 0.2279468, -0.2006641, 2.494774, 1], [24, 0.1569347, -0.1414333, 2.5649, 1]]
[[0, 0.01851761, -0.2618032, 2.756917, 1], [1, 0.008998523, 0.03553778, 2.785576, 1], [2, 0.001868443, 0.3233505, 2.798335, 1], [3, -0.001054452, 0.4533205, 2.795915, 1], [4, -0.1669402, 0.1999999, 2.76778, 1], [5, -0.2702215, -0.03611899, 2.764502, 1], [6, -0.3988078, -0.2507636, 2.768746, 1], [7, -0.4417956, -0.2980419, 2.766519, 1], [8, 0.1803155, 0.2205995, 2.79091, 1], [9, 0.2612875, 0.00544897, 2.791931, 1], [10, 0.232892, -0.1167463, 2.638396, 1], [11, 0.2061118, -0.1421837, 2.587435, 1], [12, -0.06963272, -0.2617346, 2.712872, 1], [13, -0.1274134, -0.275349, 2.409584, 1], [14, -0.1138727, -0.6164876, 2.504276, 1], [15, -0.1515037, -0.7020547, 2.471611, 1], [16, 0.1052765, -0.2559393, 2.724056, 1], [17, 0.1723783, -0.2749848, 2.418687, 1], [18, 0.1427054, -0.6184195, 2.502925, 1], [19, 0.1865068, -0.70101, 2.464684, 1], [20, 0.003336952, 0.2524133, 2.797825, 1], [21, -0.4718525, -0.3603064, 2.760312, 1], [22, -0.4123184, -0.3153671, 2.781095, 1], [23, 0.2286181, -0.1968774, 2.502026, 1], [24, 0.1584007, -0.1379112, 2.565488, 1]]
[[0, 0.01823623, -0.2620888, 2.757083, 1], [1, 0.009301837, 0.03512831, 2.785113, 1], [2, 0.003039198, 0.3229131, 2.796842, 1], [3, -0.0003391475, 0.4534377, 2.795564, 1], [4, -0.1667837, 0.2011906, 2.766829, 1], [5, -0.2857725, -0.02607609, 2.775878, 1], [6, -0.4280384, -0.2286704, 2.796807, 1], [7, -0.4771783, -0.2708829, 2.800296, 1], [8, 0.1811583, 0.2206035, 2.790868, 1], [9, 0.2634359, 0.007767361, 2.792792, 1], [10, 0.2343308, -0.1163324, 2.641031, 1], [11, 0.2057567, -0.1428184, 2.587002, 1], [12, -0.06981809, -0.2618224, 2.71317, 1], [13, -0.1275473, -0.275392, 2.409433, 1], [14, -0.11657, -0.6167594, 2.503683, 1], [15, -0.1520946, -0.7031352, 2.471452, 1], [16, 0.1049953, -0.256289, 2.72406, 1], [17, 0.1722055, -0.2747061, 2.418874, 1], [18, 0.1427312, -0.6181782, 2.503046, 1], [19, 0.1865618, -0.7007586, 2.464857, 1], [20, 0.00431826, 0.251959, 2.796581, 1], [21, -0.5052822, -0.335574, 2.804475, 1], [22, -0.4321701, -0.2718585, 2.816091, 1], [23, 0.2305739, -0.2021291, 2.501115, 1], [24, 0.1582987, -0.1273875, 2.569667, 1]]
[[0, 0.01786524, -0.2621309, 2.757251, 1], [1, 0.009707368, 0.0348907, 2.784745, 1], [2, 0.005004175, 0.3224128, 2.795507, 1], [3, 0.0006179087, 0.4532062, 2.794704, 1], [4, -0.1657032, 0.2041541, 2.769794, 1], [5, -0.3040246, -0.01023315, 2.788332, 1], [6, -0.4604804, -0.2012739, 2.823343, 1], [7, -0.5131346, -0.2440554, 2.830492, 1], [8, 0.1836211, 0.2204175, 2.790804, 1], [9, 0.2694389, 0.01264695, 2.795367, 1], [10, 0.2388871, -0.1162827, 2.648272, 1], [11, 0.2050518, -0.1365995, 2.594043, 1], [12, -0.07023487, -0.261587, 2.714013, 1], [13, -0.1278451, -0.2756936, 2.409219, 1], [14, -0.1177151, -0.6170424, 2.503594, 1], [15, -0.1524445, -0.703711, 2.471437, 1], [16, 0.1045415, -0.2564305, 2.723822, 1], [17, 0.1720959, -0.2746161, 2.418876, 1], [18, 0.1427354, -0.6181095, 2.503008, 1], [19, 0.1865992, -0.7006714, 2.464675, 1], [20, 0.005884414, 0.2515247, 2.795477, 1], [21, -0.555523, -0.2999457, 2.818072, 1], [22, -0.4718817, -0.2534628, 2.840778, 1], [23, 0.2242247, -0.1909944, 2.516199, 1], [24, 0.1660703, -0.1245459, 2.567941, 1]]
[[0, 0.01763961, -0.2622659, 2.757303, 1], [1, 0.009991336, 0.03475771, 2.784524, 1], [2, 0.005846635, 0.3224741, 2.795127, 1], [3, 0.001515498, 0.4527851, 2.793818, 1], [4, -0.1657135, 0.204797, 2.769349, 1], [5, -0.3258791, 0.008982054, 2.799077, 1], [6, -0.4957387, -0.1621679, 2.840955, 1], [7, -0.549815, -0.2088394, 2.855941, 1], [8, 0.185121, 0.2202828, 2.790766, 1], [9, 0.2760156, 0.01824524, 2.798677, 1], [10, 0.2368876, -0.1110856, 2.654081, 1], [11, 0.1971468, -0.1315693, 2.599403, 1], [12, -0.07050584, -0.2616343, 2.714477, 1], [13, -0.1279608, -0.2757123, 2.409106, 1], [14, -0.1185116, -0.6170866, 2.503456, 1], [15, -0.1113918, -0.6525059, 2.389859, 1], [16, 0.1042893, -0.2566367, 2.723508, 1], [17, 0.1720305, -0.2745428, 2.418982, 1], [18, 0.1420766, -0.6181182, 2.502667, 1], [19, 0.1864062, -0.7004519, 2.464529, 1], [20, 0.0066239, 0.251527, 2.795103, 1], [21, -0.5854852, -0.2594067, 2.850117, 1], [22, -0.5189396, -0.2340002, 2.855948, 1], [23, 0.2224909, -0.189352, 2.5097, 1], [24, 0.1587779, -0.125596, 2.57755, 1]]
[[0, 0.01730764, -0.2622386, 2.757354, 1], [1, 0.01028022, 0.03474722, 2.784222, 1], [2, 0.006980016, 0.3226202, 2.794411, 1], [3, 0.002395455, 0.4525001, 2.792934, 1], [4, -0.1651655, 0.2085484, 2.776214, 1], [5, -0.3395487, 0.02649205, 2.809532, 1], [6, -0.526157, -0.129752, 2.862186, 1], [7, -0.5845727, -0.1691398, 2.881923, 1], [8, 0.1855178, 0.2202474, 2.790749, 1], [9, 0.2784103, 0.02053695, 2.800414, 1], [10, 0.2370472, -0.1093292, 2.652548, 1], [11, 0.1939939, -0.1339444, 2.597044, 1], [12, -0.07098421, -0.2613944, 2.715334, 1], [13, -0.1280082, -0.2755834, 2.408995, 1], [14, -0.1189541, -0.6170779, 2.503008, 1], [15, -0.1133295, -0.6525139, 2.389332, 1], [16, 0.1038126, -0.2566322, 2.722861, 1], [17, 0.1719444, -0.2745013, 2.419079, 1], [18, 0.1442026, -0.6185081, 2.501888, 1], [19, 0.1870956, -0.7015437, 2.464414, 1], [20, 0.007565646, 0.2516342, 2.794462, 1], [21, -0.6217669, -0.2285399, 2.896972, 1], [22, -0.5408858, -0.1713284, 2.872611, 1], [23, 0.2124279, -0.1849547, 2.511539, 1], [24, 0.1551262, -0.1247256, 2.577067, 1]]
[[0, 0.01707951, -0.2624062, 2.757476, 1], [1, 0.01057918, 0.03445741, 2.783977, 1], [2, 0.007715762, 0.3222781, 2.793907, 1], [3, 0.003309795, 0.45219, 2.792214, 1], [4, -0.1653213, 0.2086779, 2.775447, 1], [5, -0.3581607, 0.05218241, 2.823077, 1], [6, -0.5564877, -0.0874129, 2.881917, 1], [7, -0.6173142, -0.1182829, 2.904326, 1], [8, 0.1879203, 0.2200151, 2.792074, 1], [9, 0.2800734, 0.02214774, 2.802554, 1], [10, 0.2320282, -0.1093204, 2.648845, 1], [11, 0.1932622, -0.1353373, 2.593715, 1], [12, -0.07114345, -0.2614783, 2.715827, 1], [13, -0.1280276, -0.2755561, 2.409, 1], [14, -0.1192588, -0.6171451, 2.502743, 1], [15, -0.1131271, -0.6525595, 2.389083, 1], [16, 0.1035513, -0.2568607, 2.722675, 1], [17, 0.171886, -0.2745117, 2.419157, 1], [18, 0.1443084, -0.6185234, 2.501992, 1], [19, 0.1871609, -0.7015795, 2.46465, 1], [20, 0.008223703, 0.2513012, 2.794005, 1], [21, -0.6735088, -0.1593925, 2.908315, 1], [22, -0.609069, -0.1565522, 2.892937, 1], [23, 0.2077609, -0.1883881, 2.496706, 1], [24, 0.1550958, -0.1232754, 2.5805, 1]]
[[0, 0.01688551, -0.2625022, 2.757553, 1], [1, 0.0108442, 0.03422103, 2.783643, 1], [2, 0.008386164, 0.3219698, 2.793172, 1], [3, 0.004591922, 0.4520048, 2.79063, 1], [4, -0.1654725, 0.2086295, 2.775286, 1], [5, -0.3715702, 0.07321869, 2.82828, 1], [6, -0.5682892, -0.03293271, 2.891676, 1], [7, -0.6428223, -0.06638303, 2.918681, 1], [8, 0.1895336, 0.2199175, 2.792898, 1], [9, 0.2816563, 0.02269085, 2.803414, 1], [10, 0.2319403, -0.1101471, 2.648592, 1], [11, 0.1921605, -0.1365996, 2.59167, 1], [12, -0.07127515, -0.2615221, 2.716304, 1], [13, -0.1282512, -0.2752966, 2.408848, 1], [14, -0.1197411, -0.6169545, 2.502401, 1], [15, -0.1133785, -0.6523538, 2.388745, 1], [16, 0.1032646, -0.2570022, 2.722404, 1], [17, 0.1718398, -0.2745109, 2.419226, 1], [18, 0.1431425, -0.6183043, 2.502513, 1], [19, 0.1870113, -0.7008594, 2.464353, 1], [20, 0.008818015, 0.2510112, 2.793357, 1], [21, -0.7017887, -0.100591, 2.929731, 1], [22, -0.6350314, -0.09986462, 2.915312, 1], [23, 0.2179302, -0.1906292, 2.496534, 1], [24, 0.1561322, -0.1301013, 2.577095, 1]]
