[[0, -0.1634587, -0.1536517, 2.911906, 1], [1, -0.1678002, 0.1086802, 2.931662, 1], [2, -0.1706531, 0.3639585, 2.938867, 1], [3, -0.1660708, 0.5109838, 2.926152, 1], [4, -0.3370918, 0.2490278, 2.888327, 1], [5, -0.3794063, 0.03003807, 2.820253, 1], [6, -0.2669301, -0.07664929, 2.67435, 1], [7, -0.1948871, -0.1084228, 2.619281, 1], [8, 0.01474416, 0.2554927, 2.940702, 1], [9, 0.08276352, 0.02409253, 2.839965, 1], [10, 0.0182804, -0.08794316, 2.69361, 1], [11, -0.06343502, -0.122476, 2.616804, 1], [12, -0.235117, -0.1517059, 2.8675, 1], [13, -0.2626676, -0.2063247, 2.499096, 1], [14, -0.2171842, -0.6166846, 2.546263, 1], [15, -0.2212451, -0.6898819, 2.471629, 1], [16, -0.08785813, -0.1518695, 2.88444, 1], [17, 0.07639784, -0.2073572, 2.55642, 1], [18, 0.009201794, -0.6156835, 2.613501, 1], [19, 0.01409501, -0.6888094, 2.542817, 1], [20, -0.1701348, 0.3010927, 2.939503, 1], [21, -0.1343592, -0.1268815, 2.557538, 1], [22, -0.2024409, -0.1423868, 2.625125, 1], [23, -0.1219818, -0.1327267, 2.55842, 1], [24, 0.00793063, -0.1666493, 2.574286, 1]]
[[0, -0.1611835, -0.1545228, 2.912452, 1], [1, -0.1677568, 0.1085393, 2.931617, 1], [2, -0.1724988, 0.3638436, 2.938087, 1], [3, -0.17127, 0.5107135, 2.923326, 1], [4, -0.3385504, 0.2471674, 2.887427, 1], [5, -0.3792859, 0.02856488, 2.819879, 1], [6, -0.2747492, -0.08234257, 2.675728, 1], [7, -0.1974808, -0.1078532, 2.620267, 1], [8, 0.01305908, 0.2564084, 2.938488, 1], [9, 0.08072077, 0.02755814, 2.830893, 1], [10, 0.01427665, -0.08836699, 2.688765, 1], [11, -0.0652474, -0.1208084, 2.614255, 1], [12, -0.2321034, -0.1535211, 2.868067, 1], [13, -0.2614717, -0.2059659, 2.499475, 1], [14, -0.2165405, -0.6168906, 2.547039, 1], [15, -0.2208579, -0.6898927, 2.473236, 1], [16, -0.08615044, -0.1520353, 2.88494, 1], [17, 0.07985684, -0.2068302, 2.557762, 1], [18, 0.00973637, -0.6157339, 2.61242, 1], [19, 0.01505658, -0.6929429, 2.516228, 1], [20, -0.1711394, 0.300922, 2.939012, 1], [21, -0.132845, -0.1281011, 2.554758, 1], [22, -0.2013073, -0.1453339, 2.622654, 1], [23, -0.1264613, -0.1253182, 2.552838, 1], [24, -0.01938697, -0.1736632, 2.6244, 1]]
[[0, -0.1606097, -0.1548458, 2.91329, 1], [1, -0.1679626, 0.1084834, 2.931627, 1], [2, -0.1752303, 0.3642787, 2.936838, 1], [3, -0.1768738, 0.5109963, 2.922136, 1], [4, -0.3405105, 0.245018, 2.886665, 1], [5, -0.3795595, 0.02758316, 2.819622, 1], [6, -0.2821062, -0.07449652, 2.684775, 1], [7, -0.1989859, -0.1064487, 2.621861, 1], [8, 0.01080391, 0.257543, 2.936776, 1], [9, 0.0807253, 0.02873225, 2.830751, 1], [10, 0.01370298, -0.08676678, 2.688538, 1], [11, -0.06502056, -0.1183933, 2.61758, 1], [12, -0.2315245, -0.1541934, 2.868781, 1], [13, -0.2616118, -0.2060278, 2.500161, 1], [14, -0.2157949, -0.6192213, 2.548101, 1], [15, -0.2203863, -0.6904793, 2.473675, 1], [16, -0.08556827, -0.1519723, 2.885957, 1], [17, 0.08798241, -0.2036783, 2.562514, 1], [18, 0.009945505, -0.6174182, 2.610698, 1], [19, 0.01673013, -0.6819983, 2.500231, 1], [20, -0.1730843, 0.3011468, 2.938186, 1], [21, -0.1308175, -0.1244474, 2.560066, 1], [22, -0.228049, -0.1373886, 2.5813, 1], [23, -0.1222948, -0.1205513, 2.556127, 1], [24, -0.02392242, -0.1762494, 2.64319, 1]]
[[0, -0.1585371, -0.1549281, 2.914929, 1], [1, -0.1684645, 0.1085169, 2.931459, 1], [2, -0.1824612, 0.3651285, 2.932909, 1], [3, -0.1832487, 0.5117987, 2.920212, 1], [4, -0.3446718, 0.2417145, 2.885891, 1], [5, -0.3798743, 0.02653576, 2.819394, 1], [6, -0.2585011, -0.08525273, 2.660483, 1], [7, -0.1991149, -0.1043797, 2.622738, 1], [8, 0.007210978, 0.2590158, 2.934642, 1], [9, 0.07860576, 0.03090587, 2.827975, 1], [10, 0.006966596, -0.07684328, 2.681708, 1], [11, -0.0729534, -0.1107553, 2.609285, 1], [12, -0.2297977, -0.1550912, 2.870401, 1], [13, -0.2629227, -0.2058735, 2.497935, 1], [14, -0.2155328, -0.6232548, 2.549714, 1], [15, -0.2199119, -0.6909401, 2.474338, 1], [16, -0.08302416, -0.1510677, 2.887713, 1], [17, 0.09574386, -0.1979607, 2.566571, 1], [18, 0.01558673, -0.6136709, 2.594237, 1], [19, 0.02908638, -0.6788879, 2.485317, 1], [20, -0.1782445, 0.301735, 2.935444, 1], [21, -0.1272635, -0.1217557, 2.560839, 1], [22, -0.2280702, -0.1381586, 2.581572, 1], [23, -0.129823, -0.1184539, 2.559724, 1], [24, -0.09196736, -0.1458535, 2.577611, 1]]
[[0, -0.1568546, -0.1550715, 2.915959, 1], [1, -0.1685677, 0.1085201, 2.931473, 1], [2, -0.1837504, 0.3653309, 2.932601, 1], [3, -0.1896906, 0.5130168, 2.920374, 1], [4, -0.3464549, 0.240027, 2.885089, 1], [5, -0.3820946, 0.02396825, 2.817987, 1], [6, -0.2591631, -0.08396734, 2.662234, 1], [7, -0.1350746, -0.1015984, 2.589657, 1], [8, 0.002757245, 0.2607952, 2.932365, 1], [9, 0.07794819, 0.03258897, 2.828988, 1], [10, 0.0272132, -0.09456758, 2.690269, 1], [11, -0.07455342, -0.09703214, 2.600444, 1], [12, -0.228165, -0.1560602, 2.871478, 1], [13, -0.267088, -0.207102, 2.495382, 1], [14, -0.2171061, -0.6245604, 2.548892, 1], [15, -0.21982, -0.6913367, 2.475174, 1], [16, -0.08121575, -0.1503697, 2.888751, 1], [17, 0.1135306, -0.1881637, 2.56845, 1], [18, 0.07257486, -0.610297, 2.532263, 1], [19, 0.08282471, -0.6889648, 2.439453, 1], [20, -0.1793765, 0.3018995, 2.935147, 1], [21, -0.0779101, -0.1183024, 2.560456, 1], [22, -0.1298022, -0.1498745, 2.583375, 1], [23, -0.1168904, -0.1145044, 2.557462, 1], [24, -0.07340558, -0.1391249, 2.582182, 1]]
[[0, -0.155211, -0.1554297, 2.916926, 1], [1, -0.1687352, 0.1083472, 2.931383, 1], [2, -0.1855154, 0.3647766, 2.931465, 1], [3, -0.1938113, 0.5127121, 2.920185, 1], [4, -0.3485508, 0.2376647, 2.883873, 1], [5, -0.3842869, 0.02261453, 2.818007, 1], [6, -0.2784197, -0.07544176, 2.679145, 1], [7, -0.134878, -0.1038085, 2.589837, 1], [8, 0.0003198276, 0.2614612, 2.930727, 1], [9, 0.07744288, 0.03318335, 2.829198, 1], [10, 0.02738374, -0.09404716, 2.690288, 1], [11, -0.07349417, -0.09496323, 2.601533, 1], [12, -0.2265731, -0.1572405, 2.872649, 1], [13, -0.2724294, -0.2061398, 2.492798, 1], [14, -0.2177405, -0.624854, 2.548755, 1], [15, -0.2199752, -0.6917093, 2.475832, 1], [16, -0.07951912, -0.1499789, 2.889545, 1], [17, 0.1217962, -0.1852164, 2.569168, 1], [18, 0.0995992, -0.6159067, 2.514975, 1], [19, 0.1258139, -0.6889586, 2.419575, 1], [20, -0.1808365, 0.3014278, 2.934211, 1], [21, -0.08051643, -0.1177782, 2.563001, 1], [22, -0.1304408, -0.1483307, 2.583602, 1], [23, -0.109484, -0.1124287, 2.558993, 1], [24, -0.07532685, -0.1421462, 2.58625, 1]]
[[0, -0.1535471, -0.1558139, 2.91785, 1], [1, -0.1685997, 0.1085914, 2.93186, 1], [2, -0.1858273, 0.3662384, 2.932718, 1], [3, -0.1971411, 0.5128043, 2.920059, 1], [4, -0.3508238, 0.2346483, 2.882329, 1], [5, -0.3857557, 0.02267925, 2.817682, 1], [6, -0.2961708, -0.0884131, 2.684717, 1], [7, -0.237012, -0.1005228, 2.648847, 1], [8, -0.0005253888, 0.2618426, 2.930568, 1], [9, 0.1026542, 0.04029965, 2.83945, 1], [10, 0.01531911, -0.07010593, 2.704826, 1], [11, -0.05010288, -0.1043141, 2.64458, 1], [12, -0.2249834, -0.1583716, 2.873646, 1], [13, -0.2764602, -0.2063241, 2.491948, 1], [14, -0.2181144, -0.6249593, 2.548839, 1], [15, -0.2197109, -0.6920155, 2.476095, 1], [16, -0.0778202, -0.149641, 2.890383, 1], [17, 0.1331993, -0.1842547, 2.569639, 1], [18, 0.1293275, -0.6197762, 2.503805, 1], [19, 0.1513138, -0.6914137, 2.405166, 1], [20, -0.1810945, 0.3024824, 2.935121, 1], [21, -0.1553044, -0.1127128, 2.5785, 1], [22, -0.2121108, -0.1400568, 2.6455, 1], [23, -0.1106128, -0.1130422, 2.565631, 1], [24, -0.03933024, -0.1567875, 2.688571, 1]]
[[0, -0.1529539, -0.1558773, 2.918811, 1], [1, -0.1694645, 0.1081727, 2.931859, 1], [2, -0.1897878, 0.3646364, 2.931032, 1], [3, -0.2003269, 0.5118422, 2.919471, 1], [4, -0.3532968, 0.2327861, 2.881843, 1], [5, -0.3886597, 0.02178108, 2.818767, 1], [6, -0.2988245, -0.08951414, 2.686163, 1], [7, -0.1401444, -0.1049077, 2.594551, 1], [8, -0.001650961, 0.2617922, 2.929752, 1], [9, 0.08652467, 0.03701296, 2.829674, 1], [10, 0.005491094, -0.07845633, 2.695432, 1], [11, -0.08529198, -0.09581822, 2.601995, 1], [12, -0.2247139, -0.1589728, 2.87543, 1], [13, -0.284182, -0.205723, 2.490329, 1], [14, -0.2188546, -0.6249713, 2.548706, 1], [15, -0.2197492, -0.6920342, 2.476219, 1], [16, -0.07697886, -0.149291, 2.890856, 1], [17, 0.1681749, -0.1905317, 2.568406, 1], [18, 0.246824, -0.6248583, 2.453881, 1], [19, 0.2796805, -0.6810687, 2.344975, 1], [20, -0.1843434, 0.3012632, 2.933903, 1], [21, -0.09036455, -0.1190553, 2.563181, 1], [22, -0.1401878, -0.1442929, 2.592945, 1], [23, -0.1287687, -0.1089898, 2.562575, 1], [24, -0.07376935, -0.1428441, 2.593667, 1]]
[[0, -0.1528977, -0.1559294, 2.918819, 1], [1, -0.1706363, 0.1079251, 2.931755, 1], [2, -0.19248, 0.3644635, 2.931025, 1], [3, -0.2024559, 0.512015, 2.919514, 1], [4, -0.3546287, 0.23222, 2.882262, 1], [5, -0.3897543, 0.02162278, 2.818954, 1], [6, -0.294343, -0.08317718, 2.684798, 1], [7, -0.2282785, -0.1054261, 2.64618, 1], [8, -0.003388006, 0.2616463, 2.928955, 1], [9, 0.07037666, 0.03436861, 2.822013, 1], [10, 0.002140375, -0.09055276, 2.689288, 1], [11, -0.05786768, -0.123343, 2.644675, 1], [12, -0.2247989, -0.1591928, 2.875609, 1], [13, -0.2884458, -0.2061879, 2.489007, 1], [14, -0.219498, -0.6256078, 2.548295, 1], [15, -0.2211688, -0.6917974, 2.47795, 1], [16, -0.07666644, -0.1492418, 2.890625, 1], [17, 0.1762082, -0.1983651, 2.567357, 1], [18, 0.2894239, -0.6442095, 2.43225, 1], [19, 0.3043396, -0.6839373, 2.3405, 1], [20, -0.1868367, 0.3010803, 2.933776, 1], [21, -0.1486798, -0.1271354, 2.585666, 1], [22, -0.2115743, -0.1416348, 2.645923, 1], [23, -0.1184917, -0.1279067, 2.571873, 1], [24, -0.1080888, -0.1547482, 2.589444, 1]]
[[0, -0.1533397, -0.1558171, 2.918882, 1], [1, -0.1725923, 0.1071939, 2.931079, 1], [2, -0.1947427, 0.3626104, 2.929532, 1], [3, -0.2036683, 0.5101296, 2.919563, 1], [4, -0.3567057, 0.2317138, 2.882272, 1], [5, -0.3912348, 0.02106193, 2.819906, 1], [6, -0.2920911, -0.08295836, 2.681986, 1], [7, -0.2267814, -0.1065415, 2.644641, 1], [8, -0.004773693, 0.2612107, 2.927978, 1], [9, 0.06352443, 0.05091841, 2.865273, 1], [10, 0.02432718, -0.0705243, 2.717369, 1], [11, -0.06757392, -0.1146721, 2.633946, 1], [12, -0.2264042, -0.1590765, 2.876139, 1], [13, -0.2926282, -0.2060745, 2.488667, 1], [14, -0.2211471, -0.6236957, 2.547733, 1], [15, -0.2199147, -0.6920136, 2.484652, 1], [16, -0.07673133, -0.1491048, 2.890483, 1], [17, 0.1872477, -0.2151897, 2.571551, 1], [18, 0.3518322, -0.6447368, 2.414544, 1], [19, 0.3793945, -0.6855469, 2.324219, 1], [20, -0.1891637, 0.2995428, 2.932419, 1], [21, -0.1493325, -0.1219865, 2.580667, 1], [22, -0.2449623, -0.1430024, 2.602334, 1], [23, -0.1197271, -0.1217999, 2.572414, 1], [24, -0.1050278, -0.1515168, 2.581083, 1]]
[[0, -0.1539605, -0.155782, 2.919656, 1], [1, -0.1733562, 0.1070279, 2.930941, 1], [2, -0.1953101, 0.3623556, 2.92858, 1], [3, -0.2039479, 0.5099451, 2.919656, 1], [4, -0.3571415, 0.2315282, 2.882473, 1], [5, -0.3924314, 0.02091056, 2.82057, 1], [6, -0.2915804, -0.08282816, 2.681708, 1], [7, -0.2248804, -0.1080186, 2.643857, 1], [8, -0.005363865, 0.2606553, 2.927932, 1], [9, 0.06296783, 0.03132259, 2.821874, 1], [10, -0.009839861, -0.08507007, 2.683556, 1], [11, -0.06255747, -0.1161259, 2.642334, 1], [12, -0.228457, -0.1589122, 2.878019, 1], [13, -0.2974935, -0.2048046, 2.487779, 1], [14, -0.2216917, -0.6232053, 2.547736, 1], [15, -0.2201575, -0.6916614, 2.483807, 1], [16, -0.07672161, -0.149097, 2.890576, 1], [17, 0.1932722, -0.2239263, 2.572639, 1], [18, 0.3651488, -0.643202, 2.412502, 1], [19, 0.3701689, -0.679478, 2.299638, 1], [20, -0.1898155, 0.2993289, 2.931678, 1], [21, -0.1471567, -0.1303645, 2.57954, 1], [22, -0.2444881, -0.1436464, 2.602133, 1], [23, -0.1194406, -0.126568, 2.568736, 1], [24, -0.01058059, -0.16526, 2.679647, 1]]
