[[0, 0.2510306, 0.06753201, 2.853078, 1], [1, 0.2431103, 0.3849969, 2.826259, 1], [2, 0.2362078, 0.6923384, 2.788165, 1], [3, 0.2602667, 0.8322518, 2.787656, 1], [4, 0.06806222, 0.5685644, 2.804298, 1], [5, 0.02266689, 0.3279091, 2.848125, 1], [6, 0.03071874, 0.1187537, 2.813625, 1], [7, 0.04208746, 0.05377594, 2.807828, 1], [8, 0.4115835, 0.5560808, 2.782949, 1], [9, 0.4762203, 0.3206956, 2.829119, 1], [10, 0.4843318, 0.1124044, 2.798106, 1], [11, 0.4519294, 0.05711621, 2.784251, 1], [12, 0.167896, 0.06402939, 2.821175, 1], [13, 0.1376209, -0.2552866, 2.912456, 1], [14, 0.1253387, -0.5740888, 2.958877, 1], [15, 0.1042822, -0.6359909, 2.895645, 1], [16, 0.3277884, 0.06813617, 2.809731, 1], [17, 0.3729226, -0.2792248, 2.896404, 1], [18, 0.3983279, -0.5856686, 2.946226, 1], [19, 0.4035351, -0.645276, 2.874311, 1], [20, 0.2379729, 0.6168839, 2.799832, 1], [21, 0.04265158, -0.03391798, 2.815459, 1], [22, 0.08271746, 0.05361709, 2.767725, 1], [23, 0.4463735, -0.02308139, 2.786304, 1], [24, 0.4284315, 0.05183303, 2.737877, 1]]
[[0, 0.2510821, 0.0674564, 2.853026, 1], [1, 0.2450254, 0.3845948, 2.826286, 1], [2, 0.2414932, 0.6918079, 2.788341, 1], [3, 0.2648444, 0.8323563, 2.787974, 1], [4, 0.07257586, 0.5692642, 2.803977, 1], [5, 0.0226204, 0.3279482, 2.848495, 1], [6, 0.01094029, 0.1197483, 2.816674, 1], [7, 0.02227654, 0.05470778, 2.816192, 1], [8, 0.4138514, 0.5548075, 2.782562, 1], [9, 0.4749478, 0.3225962, 2.827601, 1], [10, 0.4730654, 0.1148005, 2.789836, 1], [11, 0.4493683, 0.05745772, 2.777367, 1], [12, 0.1679554, 0.06408685, 2.821192, 1], [13, 0.1375332, -0.2552051, 2.912398, 1], [14, 0.1253308, -0.5741842, 2.958898, 1], [15, 0.1021447, -0.6357507, 2.896433, 1], [16, 0.3278381, 0.06786082, 2.809614, 1], [17, 0.3726538, -0.2789981, 2.895824, 1], [18, 0.3982238, -0.5855882, 2.946182, 1], [19, 0.4050545, -0.6464199, 2.877095, 1], [20, 0.2423478, 0.6163573, 2.799988, 1], [21, 0.000466936, -0.01957597, 2.821836, 1], [22, 0.07072269, 0.05155556, 2.79688, 1], [23, 0.4422405, -0.02231338, 2.785517, 1], [24, 0.4189182, 0.06604598, 2.732714, 1]]
[[0, 0.2511878, 0.06738903, 2.853073, 1], [1, 0.2460176, 0.3843785, 2.826446, 1], [2, 0.2428735, 0.691624, 2.788402, 1], [3, 0.269117, 0.8322079, 2.788188, 1], [4, 0.0756205, 0.5705698, 2.804282, 1], [5, 0.01790075, 0.3321211, 2.847796, 1], [6, -0.01038962, 0.1189346, 2.820847, 1], [7, -0.03275032, 0.07026625, 2.804013, 1], [8, 0.4168632, 0.5541055, 2.782233, 1], [9, 0.474976, 0.3227865, 2.827072, 1], [10, 0.4590444, 0.07108595, 2.775679, 1], [11, 0.4446917, 0.02835752, 2.774698, 1], [12, 0.1682163, 0.06426576, 2.82152, 1], [13, 0.1373981, -0.2551333, 2.912336, 1], [14, 0.1251968, -0.5738892, 2.959111, 1], [15, 0.1022188, -0.6353684, 2.896251, 1], [16, 0.3279214, 0.06763591, 2.809587, 1], [17, 0.3726117, -0.2792777, 2.895786, 1], [18, 0.3981684, -0.5864861, 2.945797, 1], [19, 0.4048578, -0.6477068, 2.877477, 1], [20, 0.2436961, 0.6161554, 2.800091, 1], [21, -0.00711125, 0.003454623, 2.775336, 1], [22, -0.01226925, 0.07882912, 2.777727, 1], [23, 0.442522, -0.04886889, 2.787416, 1], [24, 0.4119626, 0.02474694, 2.739583, 1]]
[[0, 0.2514486, 0.06719115, 2.853233, 1], [1, 0.2479361, 0.383913, 2.826737, 1], [2, 0.2463266, 0.6911201, 2.788482, 1], [3, 0.2742451, 0.8322675, 2.786783, 1], [4, 0.08025398, 0.572216, 2.804555, 1], [5, 0.01067426, 0.3402396, 2.847198, 1], [6, -0.08295159, 0.154077, 2.814743, 1], [7, -0.0851393, 0.08917727, 2.800763, 1], [8, 0.4229332, 0.5528331, 2.782559, 1], [9, 0.4759126, 0.3238809, 2.826263, 1], [10, 0.4744457, 0.1095267, 2.780932, 1], [11, 0.4534245, 0.05473989, 2.777282, 1], [12, 0.168519, 0.06451641, 2.821678, 1], [13, 0.1373384, -0.2552554, 2.912386, 1], [14, 0.1247946, -0.5735186, 2.959138, 1], [15, 0.1021173, -0.6344779, 2.894781, 1], [16, 0.3282874, 0.06672432, 2.810036, 1], [17, 0.3724712, -0.2796663, 2.895923, 1], [18, 0.3975246, -0.5846818, 2.945721, 1], [19, 0.404995, -0.6461064, 2.878057, 1], [20, 0.2468002, 0.6156481, 2.800253, 1], [21, -0.0950541, 0.04856785, 2.803976, 1], [22, -0.06920807, 0.07040361, 2.774215, 1], [23, 0.4422824, -0.02762287, 2.785717, 1], [24, 0.4172278, 0.05485364, 2.736882, 1]]
[[0, 0.2515885, 0.0671177, 2.853469, 1], [1, 0.2492839, 0.3836037, 2.827221, 1], [2, 0.2487997, 0.6905737, 2.788974, 1], [3, 0.278797, 0.8318398, 2.787059, 1], [4, 0.08424549, 0.5761295, 2.806069, 1], [5, -0.00687989, 0.3502335, 2.847989, 1], [6, -0.1219883, 0.1764267, 2.817367, 1], [7, -0.1411903, 0.1190908, 2.795506, 1], [8, 0.4263233, 0.553252, 2.782204, 1], [9, 0.4785064, 0.3239416, 2.825408, 1], [10, 0.4748971, 0.1101618, 2.781252, 1], [11, 0.4559816, 0.05624041, 2.777235, 1], [12, 0.168747, 0.06475176, 2.822048, 1], [13, 0.1344598, -0.2591166, 2.915283, 1], [14, 0.1244574, -0.5750391, 2.959175, 1], [15, 0.101382, -0.6355164, 2.89404, 1], [16, 0.3283716, 0.06646655, 2.810325, 1], [17, 0.3723937, -0.2804061, 2.896087, 1], [18, 0.3972003, -0.5845016, 2.945865, 1], [19, 0.4050601, -0.6455784, 2.877617, 1], [20, 0.2490133, 0.6151623, 2.80076, 1], [21, -0.1541836, 0.0769778, 2.791727, 1], [22, -0.1247806, 0.09960901, 2.772385, 1], [23, 0.4479149, -0.02850691, 2.777412, 1], [24, 0.4174871, 0.06035525, 2.741591, 1]]
[[0, 0.2516577, 0.06720258, 2.85371, 1], [1, 0.2518755, 0.3835514, 2.827139, 1], [2, 0.256064, 0.6900534, 2.78737, 1], [3, 0.2822458, 0.8319069, 2.78697, 1], [4, 0.0877131, 0.5786506, 2.806362, 1], [5, -0.03855822, 0.3701511, 2.844995, 1], [6, -0.1714208, 0.2094291, 2.816437, 1], [7, -0.1964025, 0.1662011, 2.795822, 1], [8, 0.4294648, 0.5534353, 2.780932, 1], [9, 0.4838595, 0.3271013, 2.823694, 1], [10, 0.4768937, 0.1129507, 2.782347, 1], [11, 0.4586043, 0.05798265, 2.778209, 1], [12, 0.1689819, 0.06574548, 2.82311, 1], [13, 0.1349058, -0.2571058, 2.914876, 1], [14, 0.1241699, -0.5741128, 2.959203, 1], [15, 0.100985, -0.6346637, 2.894292, 1], [16, 0.3283737, 0.06636016, 2.81037, 1], [17, 0.3720888, -0.2802932, 2.896026, 1], [18, 0.397279, -0.5844696, 2.945471, 1], [19, 0.4046325, -0.6458549, 2.877676, 1], [20, 0.2549613, 0.6147906, 2.799649, 1], [21, -0.2305068, 0.105547, 2.817131, 1], [22, -0.2256689, 0.1031397, 2.814, 1], [23, 0.44533, -0.02202412, 2.779748, 1], [24, 0.4169519, 0.05017716, 2.739746, 1]]
[[0, 0.2519888, 0.06770224, 2.854217, 1], [1, 0.2544295, 0.3842408, 2.827408, 1], [2, 0.2602412, 0.6908135, 2.787179, 1], [3, 0.286921, 0.8315903, 2.78569, 1], [4, 0.09165196, 0.5820193, 2.808548, 1], [5, -0.06263039, 0.3937536, 2.84456, 1], [6, -0.21938, 0.2558623, 2.823021, 1], [7, -0.2491854, 0.2201857, 2.796334, 1], [8, 0.4332206, 0.5545481, 2.780452, 1], [9, 0.4891346, 0.3297406, 2.822626, 1], [10, 0.4822908, 0.119471, 2.783577, 1], [11, 0.4602702, 0.06432416, 2.779593, 1], [12, 0.1697306, 0.06793945, 2.824362, 1], [13, 0.1331437, -0.2601621, 2.916602, 1], [14, 0.1240655, -0.5740979, 2.95921, 1], [15, 0.09967268, -0.6338615, 2.893433, 1], [16, 0.3284626, 0.0662882, 2.810531, 1], [17, 0.3716544, -0.2799816, 2.895954, 1], [18, 0.3964115, -0.5831829, 2.945113, 1], [19, 0.4048738, -0.6445151, 2.877602, 1], [20, 0.2588415, 0.6155418, 2.799563, 1], [21, -0.2925774, 0.168401, 2.803822, 1], [22, -0.2118379, 0.2582847, 2.8355, 1], [23, 0.4476591, -0.02156849, 2.786313, 1], [24, 0.4211462, 0.05584182, 2.74393, 1]]
[[0, 0.2527593, 0.06842498, 2.854489, 1], [1, 0.2576222, 0.3848868, 2.827177, 1], [2, 0.2648853, 0.6910825, 2.786442, 1], [3, 0.2893157, 0.831997, 2.784817, 1], [4, 0.09414475, 0.5854043, 2.810455, 1], [5, -0.08565141, 0.429404, 2.844409, 1], [6, -0.2585369, 0.315415, 2.805002, 1], [7, -0.3083436, 0.2726034, 2.792412, 1], [8, 0.4361992, 0.5559751, 2.779082, 1], [9, 0.4948544, 0.3318947, 2.820496, 1], [10, 0.4834154, 0.1212267, 2.783937, 1], [11, 0.463777, 0.06829447, 2.781821, 1], [12, 0.1707754, 0.06946169, 2.824731, 1], [13, 0.1334946, -0.2598727, 2.916469, 1], [14, 0.1239471, -0.5731933, 2.959233, 1], [15, 0.0997985, -0.6330853, 2.893531, 1], [16, 0.3288549, 0.06640817, 2.810655, 1], [17, 0.3715428, -0.2798441, 2.896037, 1], [18, 0.396418, -0.5831644, 2.945054, 1], [19, 0.4038611, -0.6440973, 2.876323, 1], [20, 0.2631986, 0.615913, 2.798932, 1], [21, -0.3560884, 0.2158694, 2.801711, 1], [22, -0.288195, 0.2709278, 2.811889, 1], [23, 0.453222, -0.01046079, 2.789494, 1], [24, 0.4222583, 0.05735101, 2.7475, 1]]
[[0, 0.2533137, 0.06927823, 2.854991, 1], [1, 0.2595876, 0.3857389, 2.827414, 1], [2, 0.2676644, 0.691941, 2.786501, 1], [3, 0.2926606, 0.8322832, 2.784788, 1], [4, 0.09603287, 0.5886478, 2.814504, 1], [5, -0.1017425, 0.4667349, 2.851381, 1], [6, -0.3474856, 0.3330224, 2.803655, 1], [7, -0.3658265, 0.3364354, 2.786385, 1], [8, 0.4361856, 0.5559747, 2.779084, 1], [9, 0.4980986, 0.3328344, 2.820008, 1], [10, 0.4879918, 0.1246729, 2.786558, 1], [11, 0.4646003, 0.07648709, 2.784037, 1], [12, 0.1715333, 0.07116134, 2.826393, 1], [13, 0.1346567, -0.25839, 2.916229, 1], [14, 0.1238246, -0.5730184, 2.959608, 1], [15, 0.1016325, -0.6342684, 2.89311, 1], [16, 0.3291481, 0.0666652, 2.810553, 1], [17, 0.3715332, -0.2797443, 2.896096, 1], [18, 0.3958433, -0.5819563, 2.945112, 1], [19, 0.4036234, -0.6431825, 2.877074, 1], [20, 0.2658041, 0.6167673, 2.799024, 1], [21, -0.4108377, 0.3145983, 2.785558, 1], [22, -0.367802, 0.3103985, 2.795867, 1], [23, 0.4558452, -0.004135421, 2.790158, 1], [24, 0.4278247, 0.07571448, 2.750083, 1]]
[[0, 0.253834, 0.07019356, 2.855163, 1], [1, 0.2617127, 0.3863181, 2.827229, 1], [2, 0.2713184, 0.692009, 2.786027, 1], [3, 0.294699, 0.8319414, 2.783963, 1], [4, 0.09569633, 0.5896316, 2.816097, 1], [5, -0.1211231, 0.510128, 2.844406, 1], [6, -0.3192172, 0.4536828, 2.802516, 1], [7, -0.395668, 0.4210516, 2.78581, 1], [8, 0.4395628, 0.5575761, 2.776819, 1], [9, 0.4996102, 0.3346992, 2.819262, 1], [10, 0.4886299, 0.1263567, 2.787161, 1], [11, 0.4654766, 0.08102204, 2.783311, 1], [12, 0.1721996, 0.0728217, 2.827285, 1], [13, 0.1355521, -0.2575378, 2.916072, 1], [14, 0.1240386, -0.5724159, 2.959353, 1], [15, 0.1018498, -0.6334742, 2.892068, 1], [16, 0.3294891, 0.06700266, 2.810224, 1], [17, 0.3696506, -0.2684653, 2.892906, 1], [18, 0.3957502, -0.5820621, 2.945253, 1], [19, 0.4043661, -0.6428831, 2.87671, 1], [20, 0.2690695, 0.6169803, 2.798614, 1], [21, -0.4917802, 0.3850572, 2.809762, 1], [22, -0.3875514, 0.4023505, 2.803286, 1], [23, 0.4471102, 0.001172514, 2.787614, 1], [24, 0.4280281, 0.08620811, 2.749429, 1]]
[[0, 0.2543976, 0.07159757, 2.855958, 1], [1, 0.2639285, 0.3871957, 2.827433, 1], [2, 0.2753029, 0.6924802, 2.78566, 1], [3, 0.2960384, 0.832013, 2.783766, 1], [4, 0.09544076, 0.590695, 2.816846, 1], [5, -0.1327717, 0.5483749, 2.837147, 1], [6, -0.3647429, 0.5134467, 2.801738, 1], [7, -0.42206, 0.5070624, 2.778596, 1], [8, 0.4414542, 0.5581861, 2.775658, 1], [9, 0.5005678, 0.3353916, 2.819163, 1], [10, 0.489046, 0.1270173, 2.788419, 1], [11, 0.4657565, 0.08278373, 2.785357, 1], [12, 0.1729455, 0.07498326, 2.829612, 1], [13, 0.1376894, -0.2512093, 2.913563, 1], [14, 0.1232045, -0.5669865, 2.960016, 1], [15, 0.1023633, -0.6330382, 2.892367, 1], [16, 0.329805, 0.06766653, 2.810025, 1], [17, 0.3701957, -0.2729985, 2.895583, 1], [18, 0.3958445, -0.5822152, 2.945261, 1], [19, 0.4040502, -0.6432813, 2.877062, 1], [20, 0.27259, 0.6175637, 2.798402, 1], [21, -0.4865437, 0.4914903, 2.781756, 1], [22, -0.4206496, 0.4928922, 2.791688, 1], [23, 0.4522661, -0.0003422175, 2.791411, 1], [24, 0.4286432, 0.09177845, 2.750053, 1]]
