[[0, -0.1978807, -0.08758424, 2.065371, 1], [1, -0.1955727, 0.2264748, 2.053779, 1], [2, -0.1912898, 0.5286465, 2.02974, 1], [3, -0.1868099, 0.6566449, 2.031586, 1], [4, -0.3709854, 0.3971845, 1.981067, 1], [5, -0.4509962, 0.1779564, 2.011265, 1], [6, -0.4543803, -0.02950529, 1.975641, 1], [7, -0.4494459, -0.0982246, 1.96101, 1], [8, -0.02148513, 0.4088717, 2.025712, 1], [9, 0.02969411, 0.1801735, 2.057756, 1], [10, 0.04424284, -0.03848246, 2.051, 1], [11, 0.02621943, -0.09578259, 2.045231, 1], [12, -0.2698886, -0.08424617, 2.019846, 1], [13, -0.2813379, -0.413493, 2.114859, 1], [14, -0.2913795, -0.6907778, 2.144291, 1], [15, -0.3071888, -0.7489185, 2.049962, 1], [16, -0.118881, -0.08802162, 2.038461, 1], [17, -0.1429711, -0.4187599, 2.12793, 1], [18, -0.1163935, -0.6860425, 2.170732, 1], [19, -0.0698113, -0.7384173, 2.096355, 1], [20, -0.1926372, 0.4546785, 2.0379, 1], [21, -0.4474325, -0.1763498, 1.977161, 1], [22, -0.484753, -0.08956742, 1.941029, 1], [23, 0.02944678, -0.1679976, 2.057723, 1], [24, 0.004535418, -0.1150482, 1.997727, 1]]
[[0, -0.1975919, -0.08785555, 2.065358, 1], [1, -0.1952971, 0.2263443, 2.053818, 1], [2, -0.1911054, 0.5286371, 2.029791, 1], [3, -0.1863255, 0.6566938, 2.031675, 1], [4, -0.3688219, 0.3970418, 1.981687, 1], [5, -0.4506128, 0.1783493, 2.011186, 1], [6, -0.453968, -0.02923976, 1.975486, 1], [7, -0.4492008, -0.09781618, 1.958435, 1], [8, -0.02143843, 0.4087782, 2.025633, 1], [9, 0.02906446, 0.1797782, 2.057, 1], [10, 0.02984101, -0.05416847, 2.043033, 1], [11, 0.01310489, -0.09119184, 2.040288, 1], [12, -0.269643, -0.08452132, 2.019813, 1], [13, -0.2835473, -0.4137797, 2.114454, 1], [14, -0.2909957, -0.690385, 2.144352, 1], [15, -0.3068793, -0.7489278, 2.050209, 1], [16, -0.1185691, -0.08825775, 2.03846, 1], [17, -0.1433949, -0.4188628, 2.12809, 1], [18, -0.1162738, -0.6861738, 2.170358, 1], [19, -0.06982437, -0.7384148, 2.096342, 1], [20, -0.1924255, 0.4546467, 2.037952, 1], [21, -0.4460129, -0.1758117, 1.969084, 1], [22, -0.4798815, -0.0835624, 1.934889, 1], [23, 0.01027284, -0.1620044, 2.053812, 1], [24, -0.0118779, -0.0957073, 1.999522, 1]]
[[0, -0.1973018, -0.08785926, 2.065347, 1], [1, -0.1948549, 0.2263265, 2.053951, 1], [2, -0.1906024, 0.5286195, 2.030079, 1], [3, -0.1857633, 0.6567134, 2.031867, 1], [4, -0.3689026, 0.3971339, 1.981658, 1], [5, -0.450431, 0.1783829, 2.011364, 1], [6, -0.4536434, -0.02801351, 1.976068, 1], [7, -0.4492394, -0.09663778, 1.960466, 1], [8, -0.02135272, 0.4087458, 2.025678, 1], [9, 0.02854306, 0.1795936, 2.056964, 1], [10, 0.02574991, -0.01885947, 2.043041, 1], [11, 0.01166182, -0.07452559, 2.042537, 1], [12, -0.2693131, -0.08457128, 2.019669, 1], [13, -0.2829669, -0.4136778, 2.114692, 1], [14, -0.291068, -0.6906645, 2.144238, 1], [15, -0.3068626, -0.7489818, 2.050228, 1], [16, -0.1182836, -0.08820815, 2.038557, 1], [17, -0.1433997, -0.4186355, 2.128558, 1], [18, -0.1162754, -0.6861677, 2.170295, 1], [19, -0.06984044, -0.7384335, 2.096206, 1], [20, -0.1919246, 0.454633, 2.038205, 1], [21, -0.4460966, -0.1712408, 1.972792, 1], [22, -0.4833899, -0.08356702, 1.939526, 1], [23, 0.007336115, -0.1496252, 2.049524, 1], [24, -0.01672609, -0.08476696, 1.999259, 1]]
[[0, -0.1968979, -0.08783817, 2.065341, 1], [1, -0.1945729, 0.2263436, 2.054014, 1], [2, -0.1904762, 0.5286394, 2.030159, 1], [3, -0.1848311, 0.6566017, 2.031889, 1], [4, -0.3688818, 0.3971821, 1.981564, 1], [5, -0.4502546, 0.1783793, 2.011317, 1], [6, -0.453251, -0.0273051, 1.976067, 1], [7, -0.4488134, -0.09641173, 1.956912, 1], [8, -0.02138659, 0.408598, 2.025511, 1], [9, 0.02829609, 0.179369, 2.056658, 1], [10, 0.02584071, -0.01814105, 2.043283, 1], [11, 0.01171207, -0.07420167, 2.04347, 1], [12, -0.268852, -0.08458667, 2.019616, 1], [13, -0.2831725, -0.4136689, 2.114599, 1], [14, -0.2907155, -0.6904531, 2.14449, 1], [15, -0.306765, -0.7489837, 2.050253, 1], [16, -0.1179518, -0.08814494, 2.038583, 1], [17, -0.1442932, -0.4186629, 2.128115, 1], [18, -0.1163059, -0.6862599, 2.170209, 1], [19, -0.06105855, -0.7411613, 2.114721, 1], [20, -0.1917599, 0.4546553, 2.038287, 1], [21, -0.4479405, -0.174797, 1.974218, 1], [22, -0.4796391, -0.108023, 1.939867, 1], [23, 0.006744165, -0.1500844, 2.053061, 1], [24, -0.016991, -0.08628186, 1.99848, 1]]
[[0, -0.1966121, -0.08789318, 2.065329, 1], [1, -0.194267, 0.2263632, 2.05411, 1], [2, -0.1901953, 0.5287519, 2.030357, 1], [3, -0.1843229, 0.6565309, 2.031906, 1], [4, -0.3689116, 0.3971918, 1.981484, 1], [5, -0.4502108, 0.1783698, 2.011283, 1], [6, -0.4529709, -0.02731017, 1.975994, 1], [7, -0.4488923, -0.09707259, 1.9586, 1], [8, -0.02130545, 0.4085474, 2.025518, 1], [9, 0.02829354, 0.1792661, 2.056509, 1], [10, 0.02591072, -0.017794, 2.043435, 1], [11, 0.01158437, -0.0737067, 2.042333, 1], [12, -0.2685567, -0.0846734, 2.019602, 1], [13, -0.2845005, -0.4137609, 2.114321, 1], [14, -0.2911185, -0.6902658, 2.144338, 1], [15, -0.3066016, -0.7490143, 2.050284, 1], [16, -0.1176951, -0.08815811, 2.038566, 1], [17, -0.1439782, -0.418754, 2.12792, 1], [18, -0.1154346, -0.6867902, 2.169974, 1], [19, -0.06398008, -0.7407841, 2.106981, 1], [20, -0.1914663, 0.4547468, 2.03846, 1], [21, -0.4485737, -0.1756146, 1.974023, 1], [22, -0.4799982, -0.1157151, 1.946429, 1], [23, 0.00620242, -0.1495991, 2.050912, 1], [24, -0.01481234, -0.09048411, 1.999296, 1]]
[[0, -0.1964304, -0.08800854, 2.06535, 1], [1, -0.1940177, 0.2263028, 2.054209, 1], [2, -0.1899224, 0.52877, 2.030529, 1], [3, -0.183694, 0.6563651, 2.032151, 1], [4, -0.3689224, 0.3972309, 1.981437, 1], [5, -0.4501619, 0.1783987, 2.0113, 1], [6, -0.4526285, -0.02709474, 1.975818, 1], [7, -0.4482858, -0.09643763, 1.958022, 1], [8, -0.02123999, 0.4085195, 2.025506, 1], [9, 0.02823321, 0.1791962, 2.056431, 1], [10, 0.02600826, -0.0175632, 2.043552, 1], [11, 0.01302195, -0.07531984, 2.044117, 1], [12, -0.2683729, -0.08489129, 2.019614, 1], [13, -0.2856588, -0.4139768, 2.114107, 1], [14, -0.2903716, -0.6902324, 2.144403, 1], [15, -0.3062978, -0.7487518, 2.050328, 1], [16, -0.1175142, -0.08818618, 2.038589, 1], [17, -0.1443197, -0.4186519, 2.128143, 1], [18, -0.1156298, -0.6867025, 2.16988, 1], [19, -0.0659556, -0.7403298, 2.103043, 1], [20, -0.1911935, 0.4547467, 2.038616, 1], [21, -0.445558, -0.1703, 1.967014, 1], [22, -0.4819812, -0.1027153, 1.942863, 1], [23, 0.01015542, -0.1505377, 2.052526, 1], [24, -0.01796246, -0.07932965, 2.003849, 1]]
[[0, -0.1960995, -0.0879579, 2.065553, 1], [1, -0.1936856, 0.2263545, 2.054408, 1], [2, -0.1896712, 0.5288243, 2.030682, 1], [3, -0.1835348, 0.6564115, 2.032205, 1], [4, -0.3689315, 0.3972715, 1.981414, 1], [5, -0.4501313, 0.1784322, 2.011317, 1], [6, -0.4526037, -0.02705143, 1.975748, 1], [7, -0.4488435, -0.09791251, 1.958278, 1], [8, -0.02121793, 0.4085263, 2.025501, 1], [9, 0.02823023, 0.1791842, 2.056366, 1], [10, 0.02652511, -0.02041385, 2.044384, 1], [11, 0.01437528, -0.07731245, 2.045708, 1], [12, -0.2680925, -0.08488965, 2.019769, 1], [13, -0.2846816, -0.4139231, 2.114495, 1], [14, -0.2898172, -0.6900361, 2.144679, 1], [15, -0.3063726, -0.7487119, 2.050465, 1], [16, -0.1171473, -0.08806501, 2.03884, 1], [17, -0.1438829, -0.4186325, 2.128169, 1], [18, -0.1153013, -0.6866374, 2.170117, 1], [19, -0.06690989, -0.7403101, 2.101116, 1], [20, -0.1909153, 0.4548039, 2.038785, 1], [21, -0.446737, -0.1757641, 1.97427, 1], [22, -0.4829786, -0.08379944, 1.94095, 1], [23, 0.01153869, -0.1510987, 2.050611, 1], [24, -0.01583478, -0.08774345, 2.006605, 1]]
[[0, -0.1961031, -0.08801048, 2.065462, 1], [1, -0.1934375, 0.2263015, 2.054377, 1], [2, -0.1888263, 0.5287805, 2.030793, 1], [3, -0.1831628, 0.656301, 2.032154, 1], [4, -0.3688458, 0.3972905, 1.981187, 1], [5, -0.4502921, 0.1785448, 2.01108, 1], [6, -0.4524336, -0.02702937, 1.975451, 1], [7, -0.4487585, -0.09673876, 1.955415, 1], [8, -0.02114323, 0.4085031, 2.025509, 1], [9, 0.02822619, 0.1790749, 2.056056, 1], [10, 0.02813412, -0.02422145, 2.045711, 1], [11, 0.0171661, -0.08267124, 2.045458, 1], [12, -0.2680776, -0.08497282, 2.019599, 1], [13, -0.2847497, -0.4139394, 2.11446, 1], [14, -0.2896532, -0.6900055, 2.144692, 1], [15, -0.3064061, -0.748769, 2.050392, 1], [16, -0.1171623, -0.08808853, 2.0388, 1], [17, -0.1440225, -0.4187135, 2.127959, 1], [18, -0.115284, -0.6864783, 2.170026, 1], [19, -0.06715862, -0.7401497, 2.099993, 1], [20, -0.1902459, 0.4547566, 2.038848, 1], [21, -0.4479583, -0.1740855, 1.970535, 1], [22, -0.4789043, -0.09184819, 1.932, 1], [23, 0.01710936, -0.1567381, 2.051331, 1], [24, -0.01940287, -0.08572551, 2.01045, 1]]
[[0, -0.1961097, -0.08806252, 2.065498, 1], [1, -0.1931821, 0.2262498, 2.054487, 1], [2, -0.1880451, 0.5288056, 2.031012, 1], [3, -0.1829123, 0.6563649, 2.032297, 1], [4, -0.3688534, 0.3974763, 1.981049, 1], [5, -0.4501812, 0.1786849, 2.010957, 1], [6, -0.4522495, -0.02717819, 1.975032, 1], [7, -0.449469, -0.09651311, 1.956689, 1], [8, -0.02109479, 0.408346, 2.025462, 1], [9, 0.02813524, 0.1788929, 2.056029, 1], [10, 0.03005289, -0.02726581, 2.046578, 1], [11, 0.02072042, -0.0894751, 2.04871, 1], [12, -0.2680937, -0.08506788, 2.019647, 1], [13, -0.2848982, -0.4140284, 2.114493, 1], [14, -0.2896455, -0.6899873, 2.144627, 1], [15, -0.3064289, -0.7488506, 2.050318, 1], [16, -0.1171644, -0.08810528, 2.038821, 1], [17, -0.1445054, -0.4187751, 2.127763, 1], [18, -0.1148468, -0.6865333, 2.169667, 1], [19, -0.05413263, -0.7417265, 2.126898, 1], [20, -0.1896072, 0.4547572, 2.039043, 1], [21, -0.4481202, -0.1702095, 1.968938, 1], [22, -0.4814746, -0.09141313, 1.938161, 1], [23, 0.02187856, -0.167687, 2.052741, 1], [24, -0.01841726, -0.09444223, 2.0216, 1]]
[[0, -0.195988, -0.08818239, 2.065541, 1], [1, -0.1930775, 0.2261784, 2.054505, 1], [2, -0.1880167, 0.528784, 2.031003, 1], [3, -0.1826179, 0.6563094, 2.032359, 1], [4, -0.3688878, 0.39755, 1.980916, 1], [5, -0.4501908, 0.1787223, 2.010712, 1], [6, -0.4521739, -0.02716539, 1.974727, 1], [7, -0.4493876, -0.09638813, 1.956392, 1], [8, -0.0210466, 0.4080958, 2.025369, 1], [9, 0.02707592, 0.1783464, 2.055657, 1], [10, 0.03493499, -0.03341088, 2.049098, 1], [11, 0.03374669, -0.09136843, 2.04788, 1], [12, -0.2679861, -0.08513566, 2.01966, 1], [13, -0.2849535, -0.4140839, 2.114502, 1], [14, -0.2894997, -0.6899589, 2.144526, 1], [15, -0.3063415, -0.7488893, 2.050459, 1], [16, -0.1170392, -0.0882748, 2.038897, 1], [17, -0.1449336, -0.4188957, 2.127823, 1], [18, -0.1153191, -0.686327, 2.169558, 1], [19, -0.06555317, -0.7402738, 2.102583, 1], [20, -0.1895615, 0.454727, 2.039039, 1], [21, -0.4474809, -0.1702762, 1.970512, 1], [22, -0.4815014, -0.0923516, 1.937285, 1], [23, 0.03338713, -0.1738465, 2.060806, 1], [24, 0.01983705, -0.1158047, 1.993636, 1]]
[[0, -0.1960119, -0.08818881, 2.065538, 1], [1, -0.1930675, 0.2261825, 2.054514, 1], [2, -0.1879726, 0.5288074, 2.031024, 1], [3, -0.1825832, 0.6563002, 2.032372, 1], [4, -0.3689008, 0.3975793, 1.980849, 1], [5, -0.4502118, 0.1787588, 2.010666, 1], [6, -0.4521525, -0.02713687, 1.974774, 1], [7, -0.450195, -0.09602806, 1.957596, 1], [8, -0.02105608, 0.4080812, 2.025369, 1], [9, 0.02728461, 0.1783692, 2.055615, 1], [10, 0.06029316, -0.03174209, 2.044775, 1], [11, 0.06660718, -0.09701739, 2.03746, 1], [12, -0.2680475, -0.08511628, 2.019598, 1], [13, -0.2850646, -0.4139997, 2.114581, 1], [14, -0.2892863, -0.6899616, 2.144551, 1], [15, -0.3062103, -0.7486675, 2.050639, 1], [16, -0.1170541, -0.08829367, 2.038913, 1], [17, -0.1450268, -0.4189101, 2.12783, 1], [18, -0.1153539, -0.6862752, 2.169743, 1], [19, -0.06646046, -0.7400107, 2.10138, 1], [20, -0.1895232, 0.4547461, 2.039058, 1], [21, -0.4466266, -0.1752054, 1.976648, 1], [22, -0.4837523, -0.101244, 1.941042, 1], [23, 0.06025749, -0.1732726, 2.055665, 1], [24, 0.04088867, -0.1163478, 1.984706, 1]]
