[[0, -0.1362455, -0.2296729, 2.639732, 1], [1, -0.1390218, -0.0004609629, 2.68699, 1], [2, -0.1441154, 0.2217676, 2.726789, 1], [3, -0.1377167, 0.3629149, 2.711511, 1], [4, -0.3016293, 0.1118098, 2.661891, 1], [5, -0.3491138, -0.1118954, 2.613625, 1], [6, -0.3447815, -0.3220817, 2.509764, 1], [7, -0.3480444, -0.3835663, 2.496441, 1], [8, 0.02093526, 0.1148049, 2.712145, 1], [9, 0.06227998, -0.08479086, 2.64471, 1], [10, 0.06264682, -0.2133564, 2.470992, 1], [11, 0.01925072, -0.2486506, 2.361181, 1], [12, -0.2099257, -0.2248375, 2.599082, 1], [13, -0.1724577, -0.375956, 2.244887, 1], [14, -0.1442067, -0.7312963, 2.232657, 1], [15, -0.1308459, -0.7923814, 2.138628, 1], [16, -0.05979552, -0.2294566, 2.623311, 1], [17, 0.05980592, -0.3484155, 2.279083, 1], [18, 0.09464785, -0.73651, 2.249079, 1], [19, 0.09383737, -0.793842, 2.163009, 1], [20, -0.1422831, 0.1672152, 2.718307, 1], [21, -0.3472842, -0.4583178, 2.497308, 1], [22, -0.3897074, -0.3957169, 2.479572, 1], [23, 0.02474718, -0.3078283, 2.296605, 1], [24, 0.06619101, -0.2658243, 2.384091, 1]]
[[0, -0.1337538, -0.2292237, 2.636729, 1], [1, -0.1389321, -0.0005056344, 2.686568, 1], [2, -0.1444416, 0.221749, 2.726727, 1], [3, -0.1392125, 0.3625744, 2.712021, 1], [4, -0.3015425, 0.1119875, 2.661973, 1], [5, -0.3488581, -0.1121059, 2.613628, 1], [6, -0.3447089, -0.3221982, 2.509521, 1], [7, -0.349242, -0.3829059, 2.493698, 1], [8, 0.02069655, 0.1146655, 2.711966, 1], [9, 0.06997764, -0.08153682, 2.639133, 1], [10, 0.06630597, -0.155616, 2.405221, 1], [11, 0.03779813, -0.1961122, 2.366389, 1], [12, -0.2072404, -0.2244921, 2.595876, 1], [13, -0.1725955, -0.3760027, 2.24493, 1], [14, -0.1442295, -0.7315148, 2.232131, 1], [15, -0.1308329, -0.7929192, 2.139101, 1], [16, -0.05746413, -0.2289298, 2.620442, 1], [17, 0.05991201, -0.348909, 2.278877, 1], [18, 0.09467173, -0.7364218, 2.248988, 1], [19, 0.0938348, -0.7937567, 2.162539, 1], [20, -0.1425393, 0.1671638, 2.718208, 1], [21, -0.3544764, -0.4526244, 2.49168, 1], [22, -0.384877, -0.3758063, 2.478053, 1], [23, 0.03151359, -0.2069583, 2.301389, 1], [24, 0.04175484, -0.2568931, 2.402182, 1]]
[[0, -0.1230748, -0.2270661, 2.633955, 1], [1, -0.1366432, 1.524397e-05, 2.686086, 1], [2, -0.1444705, 0.2218468, 2.726786, 1], [3, -0.140431, 0.362763, 2.712393, 1], [4, -0.3019584, 0.1115567, 2.661608, 1], [5, -0.3489549, -0.1114061, 2.61387, 1], [6, -0.3446136, -0.3220677, 2.509573, 1], [7, -0.3493158, -0.3874448, 2.493556, 1], [8, 0.02048164, 0.1150873, 2.71176, 1], [9, 0.08807561, -0.0716928, 2.627851, 1], [10, 0.1112132, -0.101283, 2.413689, 1], [11, 0.06756654, -0.1283004, 2.330408, 1], [12, -0.1957222, -0.2237542, 2.591542, 1], [13, -0.1727136, -0.376018, 2.244966, 1], [14, -0.1442795, -0.731546, 2.231738, 1], [15, -0.1308275, -0.7930047, 2.138967, 1], [16, -0.04743361, -0.2254521, 2.619012, 1], [17, 0.06002685, -0.3510779, 2.277604, 1], [18, 0.09461337, -0.7362835, 2.24913, 1], [19, 0.09386031, -0.7935834, 2.162636, 1], [20, -0.1424654, 0.1672471, 2.71824, 1], [21, -0.3557446, -0.4539835, 2.493579, 1], [22, -0.3789087, -0.3733607, 2.472857, 1], [23, 0.0601937, -0.1429017, 2.286095, 1], [24, 0.09118016, -0.1536876, 2.2985, 1]]
[[0, -0.1175813, -0.2255055, 2.63399, 1], [1, -0.1347655, 0.0006805308, 2.685871, 1], [2, -0.1446476, 0.222041, 2.726729, 1], [3, -0.1409141, 0.3627764, 2.713003, 1], [4, -0.3018177, 0.1118802, 2.661838, 1], [5, -0.3495214, -0.110338, 2.613837, 1], [6, -0.3446466, -0.3219633, 2.509518, 1], [7, -0.3488648, -0.3861398, 2.494215, 1], [8, 0.01959383, 0.1147047, 2.71102, 1], [9, 0.1318097, -0.03309119, 2.598249, 1], [10, 0.1296268, -0.07714652, 2.385344, 1], [11, 0.07630066, -0.0664277, 2.314497, 1], [12, -0.1905132, -0.2227645, 2.590406, 1], [13, -0.172732, -0.3760717, 2.244991, 1], [14, -0.1441781, -0.7315633, 2.231624, 1], [15, -0.1308582, -0.7927386, 2.139095, 1], [16, -0.0416815, -0.2232541, 2.620364, 1], [17, 0.06003707, -0.3517471, 2.277543, 1], [18, 0.09464467, -0.7360724, 2.249, 1], [19, 0.09383312, -0.793562, 2.162685, 1], [20, -0.142446, 0.1673839, 2.718206, 1], [21, -0.3568735, -0.4580628, 2.494392, 1], [22, -0.3835182, -0.3828198, 2.474587, 1], [23, 0.07650826, -0.0598355, 2.27475, 1], [24, 0.04057381, -0.05007978, 2.348889, 1]]
[[0, -0.1143811, -0.2246292, 2.634614, 1], [1, -0.1334491, 0.0008856973, 2.685921, 1], [2, -0.1447924, 0.2220064, 2.726689, 1], [3, -0.1412331, 0.3627345, 2.712875, 1], [4, -0.3023022, 0.1119717, 2.661518, 1], [5, -0.349791, -0.110532, 2.613415, 1], [6, -0.3447967, -0.3216822, 2.50959, 1], [7, -0.3490824, -0.3883439, 2.496823, 1], [8, 0.0177272, 0.1209283, 2.71275, 1], [9, 0.1324223, -0.05670834, 2.568968, 1], [10, 0.1208516, -0.02180177, 2.455353, 1], [11, 0.1019832, 0.02010159, 2.326129, 1], [12, -0.1872172, -0.2227645, 2.591029, 1], [13, -0.1727177, -0.3762507, 2.245031, 1], [14, -0.143624, -0.7322366, 2.232559, 1], [15, -0.1308852, -0.7927651, 2.139151, 1], [16, -0.03865407, -0.22149, 2.621014, 1], [17, 0.06023771, -0.3526903, 2.277199, 1], [18, 0.09461232, -0.7360798, 2.249101, 1], [19, 0.09394525, -0.7935065, 2.162266, 1], [20, -0.1424441, 0.1673818, 2.718202, 1], [21, -0.3515152, -0.4581445, 2.497198, 1], [22, -0.3891064, -0.3884786, 2.4896, 1], [23, 0.09081344, 0.0354996, 2.282448, 1], [24, 0.06834453, 0.04363452, 2.302, 1]]
[[0, -0.1129199, -0.2247254, 2.634794, 1], [1, -0.1326104, 0.0009611663, 2.686031, 1], [2, -0.144948, 0.2221014, 2.726768, 1], [3, -0.1414384, 0.3627043, 2.712846, 1], [4, -0.3019319, 0.1123629, 2.661804, 1], [5, -0.3493485, -0.1109675, 2.613669, 1], [6, -0.344796, -0.321499, 2.509796, 1], [7, -0.3490803, -0.3905542, 2.496277, 1], [8, 0.01642129, 0.1186641, 2.711083, 1], [9, 0.1504125, -0.0526106, 2.586666, 1], [10, 0.1133207, 0.09004156, 2.428899, 1], [11, 0.08667922, 0.1219627, 2.347425, 1], [12, -0.1859069, -0.2228381, 2.59064, 1], [13, -0.172802, -0.3765848, 2.245083, 1], [14, -0.1436339, -0.7322507, 2.232537, 1], [15, -0.130733, -0.7925417, 2.138952, 1], [16, -0.0369796, -0.2216456, 2.621881, 1], [17, 0.06007215, -0.3529003, 2.27734, 1], [18, 0.09460453, -0.7358847, 2.249247, 1], [19, 0.09392469, -0.7933977, 2.162363, 1], [20, -0.1424398, 0.1674257, 2.718249, 1], [21, -0.352319, -0.4587875, 2.498474, 1], [22, -0.3871825, -0.3859139, 2.481431, 1], [23, 0.08320147, 0.1435026, 2.310638, 1], [24, 0.04531538, 0.1472765, 2.355, 1]]
[[0, -0.1105887, -0.2240957, 2.63559, 1], [1, -0.1308092, 0.001203148, 2.686431, 1], [2, -0.1448634, 0.2220872, 2.726821, 1], [3, -0.1415299, 0.3629076, 2.712424, 1], [4, -0.3013954, 0.1125542, 2.661949, 1], [5, -0.348471, -0.1121641, 2.613668, 1], [6, -0.3448033, -0.3215422, 2.509815, 1], [7, -0.3489975, -0.3915473, 2.497042, 1], [8, 0.01845082, 0.11929, 2.712095, 1], [9, 0.145377, 0.003968403, 2.574826, 1], [10, 0.1052986, 0.1582811, 2.430023, 1], [11, 0.08262687, 0.203328, 2.386522, 1], [12, -0.1835652, -0.2223233, 2.590909, 1], [13, -0.1728255, -0.3766669, 2.245106, 1], [14, -0.1436812, -0.732399, 2.232331, 1], [15, -0.1305138, -0.7926778, 2.138932, 1], [16, -0.03483334, -0.2209323, 2.623195, 1], [17, 0.05996223, -0.3529786, 2.277327, 1], [18, 0.09457581, -0.7357919, 2.249566, 1], [19, 0.0939275, -0.7934199, 2.162358, 1], [20, -0.1420641, 0.1674316, 2.71839, 1], [21, -0.3498257, -0.4613479, 2.500758, 1], [22, -0.3854472, -0.3851203, 2.479734, 1], [23, 0.05805079, 0.2496989, 2.353722, 1], [24, 0.04455656, 0.2097719, 2.389, 1]]
[[0, -0.1102683, -0.224157, 2.636585, 1], [1, -0.1304493, 0.001336338, 2.686974, 1], [2, -0.1449716, 0.2223005, 2.727079, 1], [3, -0.1418098, 0.362788, 2.712499, 1], [4, -0.301247, 0.1121142, 2.66184, 1], [5, -0.3484878, -0.1124974, 2.613835, 1], [6, -0.344764, -0.3218378, 2.509861, 1], [7, -0.3500705, -0.3906463, 2.496754, 1], [8, 0.01884619, 0.1209555, 2.713742, 1], [9, 0.1479211, 0.001496467, 2.576019, 1], [10, 0.1037003, 0.2085221, 2.460317, 1], [11, 0.08764957, 0.2689077, 2.425644, 1], [12, -0.183252, -0.2225793, 2.591903, 1], [13, -0.1727942, -0.3768087, 2.245136, 1], [14, -0.1436696, -0.7324409, 2.231903, 1], [15, -0.1305301, -0.7927148, 2.138827, 1], [16, -0.03457044, -0.2208144, 2.624176, 1], [17, 0.05992287, -0.3528067, 2.277635, 1], [18, 0.09453662, -0.7355703, 2.249881, 1], [19, 0.09392358, -0.7934268, 2.162354, 1], [20, -0.14203, 0.1676244, 2.718707, 1], [21, -0.3545785, -0.4594128, 2.498817, 1], [22, -0.379474, -0.3733166, 2.47492, 1], [23, 0.06083362, 0.32539, 2.40631, 1], [24, 0.05398013, 0.2665787, 2.424278, 1]]
[[0, -0.1082887, -0.2238004, 2.636519, 1], [1, -0.1296983, 0.001518659, 2.686984, 1], [2, -0.1451183, 0.2223635, 2.727129, 1], [3, -0.1426494, 0.3622549, 2.712062, 1], [4, -0.3011174, 0.112168, 2.661785, 1], [5, -0.3476251, -0.1118235, 2.614422, 1], [6, -0.3445709, -0.3214548, 2.51011, 1], [7, -0.3498551, -0.3925079, 2.49695, 1], [8, 0.01871882, 0.1220375, 2.714044, 1], [9, 0.1423613, 0.03874573, 2.552917, 1], [10, 0.1101319, 0.2386578, 2.477755, 1], [11, 0.09554311, 0.3154303, 2.46785, 1], [12, -0.1812361, -0.2225927, 2.591533, 1], [13, -0.1727791, -0.376792, 2.245147, 1], [14, -0.1436142, -0.7324612, 2.231791, 1], [15, -0.1305191, -0.792744, 2.138898, 1], [16, -0.03269526, -0.2201026, 2.624388, 1], [17, 0.05982507, -0.3529133, 2.277469, 1], [18, 0.09440305, -0.7362208, 2.250031, 1], [19, 0.09390197, -0.7936096, 2.161972, 1], [20, -0.1420251, 0.1676612, 2.718732, 1], [21, -0.3536435, -0.4601698, 2.500718, 1], [22, -0.3855067, -0.3853865, 2.482202, 1], [23, 0.07708423, 0.3760119, 2.466802, 1], [24, 0.07011399, 0.2817021, 2.476583, 1]]
[[0, -0.1067278, -0.2234091, 2.636722, 1], [1, -0.1283717, 0.001619823, 2.687438, 1], [2, -0.1449006, 0.2222496, 2.727628, 1], [3, -0.1429165, 0.361596, 2.712223, 1], [4, -0.3004085, 0.1128629, 2.662276, 1], [5, -0.3480341, -0.1099088, 2.615058, 1], [6, -0.3445816, -0.3214045, 2.510222, 1], [7, -0.3504937, -0.3909731, 2.497301, 1], [8, 0.01796595, 0.1227024, 2.71373, 1], [9, 0.1426709, 0.05119371, 2.546146, 1], [10, 0.1159676, 0.2731031, 2.509042, 1], [11, 0.1037041, 0.344499, 2.509078, 1], [12, -0.1797128, -0.2226524, 2.592004, 1], [13, -0.1727962, -0.3769187, 2.245173, 1], [14, -0.1434955, -0.7325848, 2.23165, 1], [15, -0.1305864, -0.7927555, 2.138786, 1], [16, -0.03108291, -0.2192196, 2.624303, 1], [17, 0.0597548, -0.3526073, 2.278612, 1], [18, 0.09437022, -0.736316, 2.249857, 1], [19, 0.093932, -0.7935507, 2.161977, 1], [20, -0.141518, 0.1675917, 2.719271, 1], [21, -0.3528466, -0.4578754, 2.501165, 1], [22, -0.3872692, -0.3846343, 2.460833, 1], [23, 0.09465444, 0.3993932, 2.519028, 1], [24, 0.06705033, 0.333423, 2.499412, 1]]
[[0, -0.1074966, -0.2237483, 2.638032, 1], [1, -0.1285164, 0.001276157, 2.688133, 1], [2, -0.1451706, 0.2218051, 2.728137, 1], [3, -0.1436159, 0.3608769, 2.713032, 1], [4, -0.3002517, 0.1128843, 2.662597, 1], [5, -0.3476245, -0.109819, 2.615571, 1], [6, -0.344494, -0.3215479, 2.510233, 1], [7, -0.3467252, -0.3767815, 2.497364, 1], [8, 0.01716795, 0.1237762, 2.713744, 1], [9, 0.145926, 0.09908661, 2.536896, 1], [10, 0.113788, 0.3057526, 2.517655, 1], [11, 0.1113609, 0.3481933, 2.539631, 1], [12, -0.1807782, -0.2234082, 2.594127, 1], [13, -0.1728131, -0.3769741, 2.245564, 1], [14, -0.143388, -0.7326069, 2.231324, 1], [15, -0.1305818, -0.7928391, 2.138878, 1], [16, -0.03165713, -0.2192929, 2.625025, 1], [17, 0.05974257, -0.3525495, 2.278626, 1], [18, 0.09435812, -0.7363918, 2.249832, 1], [19, 0.09396803, -0.7934982, 2.162079, 1], [20, -0.1416782, 0.1671938, 2.719828, 1], [21, -0.3508507, -0.4515257, 2.495482, 1], [22, -0.3847558, -0.3742256, 2.489154, 1], [23, 0.1157323, 0.4103664, 2.559141, 1], [24, 0.07313149, 0.3603459, 2.544693, 1]]
