[[0, -0.2221723, -0.09941795, 3.453158, 1], [1, -0.2173475, 0.1572494, 3.456666, 1], [2, -0.2133805, 0.4071047, 3.450922, 1], [3, -0.1955142, 0.5409533, 3.443073, 1], [4, -0.3705025, 0.2952764, 3.437134, 1], [5, -0.425602, 0.05690174, 3.432235, 1], [6, -0.4665186, -0.2060975, 3.341443, 1], [7, -0.47298, -0.2580082, 3.308202, 1], [8, -0.04016298, 0.2791982, 3.437631, 1], [9, 0.02372508, 0.01259846, 3.434321, 1], [10, 0.05082215, -0.2076537, 3.362329, 1], [11, 0.05707988, -0.2581814, 3.345699, 1], [12, -0.293706, -0.09581303, 3.411183, 1], [13, -0.3022443, -0.2060895, 2.983958, 1], [14, -0.2743441, -0.5804431, 2.998661, 1], [15, -0.2664307, -0.6459885, 2.922234, 1], [16, -0.1460389, -0.1011016, 3.423031, 1], [17, -0.07255232, -0.196746, 3.008222, 1], [18, -0.09443629, -0.5812569, 3.028361, 1], [19, -0.08953262, -0.6432183, 2.963275, 1], [20, -0.2144539, 0.3456489, 3.454841, 1], [21, -0.4682607, -0.3352562, 3.283697, 1], [22, -0.4510675, -0.2266917, 3.279, 1], [23, 0.05513308, -0.3414751, 3.339659, 1], [24, 0.05023779, -0.33921, 3.3175, 1]]
[[0, -0.2232572, -0.09954613, 3.45399, 1], [1, -0.2185574, 0.1572481, 3.458827, 1], [2, -0.214047, 0.4076117, 3.453687, 1], [3, -0.1978721, 0.541181, 3.448811, 1], [4, -0.3711846, 0.2943944, 3.437142, 1], [5, -0.4267519, 0.05738321, 3.432751, 1], [6, -0.466787, -0.2061249, 3.341821, 1], [7, -0.4740093, -0.2561447, 3.318636, 1], [8, -0.04016179, 0.2790989, 3.437625, 1], [9, 0.02999088, 0.0389496, 3.384883, 1], [10, 0.07278864, -0.1947588, 3.24598, 1], [11, 0.08167933, -0.2786685, 3.234215, 1], [12, -0.295215, -0.09593032, 3.412525, 1], [13, -0.3022089, -0.2064163, 2.984143, 1], [14, -0.2745657, -0.5807437, 2.998548, 1], [15, -0.2662822, -0.6461014, 2.922865, 1], [16, -0.1467415, -0.1012045, 3.42346, 1], [17, -0.07303572, -0.1968537, 3.008183, 1], [18, -0.09410957, -0.5805917, 3.028955, 1], [19, -0.08982571, -0.6423653, 2.965983, 1], [20, -0.2152556, 0.3459562, 3.457337, 1], [21, -0.4649778, -0.3271514, 3.291786, 1], [22, -0.4565636, -0.2467401, 3.2818, 1], [23, 0.07830375, -0.34636, 3.22995, 1], [24, 0.05339643, -0.3060021, 3.190834, 1]]
[[0, -0.2233749, -0.09915499, 3.453779, 1], [1, -0.2188291, 0.1575437, 3.458954, 1], [2, -0.2144933, 0.4080003, 3.454021, 1], [3, -0.1989076, 0.5407401, 3.449786, 1], [4, -0.3712273, 0.2951246, 3.437669, 1], [5, -0.4250455, 0.05932676, 3.433359, 1], [6, -0.466066, -0.2059263, 3.345441, 1], [7, -0.4742912, -0.257944, 3.318618, 1], [8, -0.04000073, 0.2791436, 3.437742, 1], [9, 0.03709112, 0.07246818, 3.348902, 1], [10, 0.08036101, -0.1862998, 3.187387, 1], [11, 0.08763323, -0.2553066, 3.171865, 1], [12, -0.2953662, -0.09547425, 3.412489, 1], [13, -0.3021999, -0.2061414, 2.984145, 1], [14, -0.2754484, -0.5804269, 2.997314, 1], [15, -0.2667274, -0.6456186, 2.922194, 1], [16, -0.1468301, -0.1008007, 3.422978, 1], [17, -0.07361698, -0.1975031, 3.006653, 1], [18, -0.09403285, -0.5806745, 3.028946, 1], [19, -0.09000944, -0.6421802, 2.966485, 1], [20, -0.2156513, 0.3462946, 3.457597, 1], [21, -0.4684119, -0.3340691, 3.298676, 1], [22, -0.4604823, -0.2525453, 3.279182, 1], [23, 0.08670695, -0.3225933, 3.163556, 1], [24, 0.05760943, -0.2750546, 3.139647, 1]]
[[0, -0.2237512, -0.09888086, 3.453536, 1], [1, -0.2191632, 0.1578107, 3.45956, 1], [2, -0.2146885, 0.4085241, 3.456234, 1], [3, -0.1994368, 0.5417624, 3.450765, 1], [4, -0.3730702, 0.2937192, 3.437984, 1], [5, -0.4223452, 0.06079233, 3.434372, 1], [6, -0.4640077, -0.2039194, 3.348944, 1], [7, -0.4709587, -0.2537931, 3.32302, 1], [8, -0.04118996, 0.2813606, 3.437686, 1], [9, 0.03874687, 0.07972363, 3.338593, 1], [10, 0.08154365, -0.08872277, 3.176793, 1], [11, 0.09159747, -0.1790839, 3.11793, 1], [12, -0.2958015, -0.09528305, 3.412203, 1], [13, -0.3022185, -0.2070433, 2.984714, 1], [14, -0.2754151, -0.5802482, 2.997319, 1], [15, -0.266702, -0.6456161, 2.922187, 1], [16, -0.1471435, -0.1004372, 3.42276, 1], [17, -0.07352106, -0.1975431, 3.00687, 1], [18, -0.09388386, -0.5805123, 3.029073, 1], [19, -0.08977862, -0.6426747, 2.9679, 1], [20, -0.2159184, 0.346714, 3.459273, 1], [21, -0.4636514, -0.3347242, 3.293034, 1], [22, -0.4579365, -0.2500573, 3.2885, 1], [23, 0.0970711, -0.2404835, 3.095712, 1], [24, 0.05667618, -0.1917313, 3.08987, 1]]
[[0, -0.2245267, -0.09694099, 3.449842, 1], [1, -0.2194872, 0.1584306, 3.459334, 1], [2, -0.2149898, 0.4091641, 3.457185, 1], [3, -0.200276, 0.5422283, 3.451684, 1], [4, -0.3725771, 0.2950144, 3.4387, 1], [5, -0.4221413, 0.0394433, 3.431216, 1], [6, -0.4639949, -0.2041666, 3.348292, 1], [7, -0.4689008, -0.2504182, 3.321555, 1], [8, -0.04332007, 0.2838401, 3.43606, 1], [9, 0.04700544, 0.1001061, 3.310671, 1], [10, 0.09286766, -0.08056732, 3.07804, 1], [11, 0.1005141, -0.1488912, 3.041842, 1], [12, -0.2968382, -0.09308548, 3.407643, 1], [13, -0.3021843, -0.2073903, 2.984486, 1], [14, -0.2755508, -0.5803195, 2.997201, 1], [15, -0.2681653, -0.6464228, 2.91973, 1], [16, -0.1476456, -0.09876254, 3.419804, 1], [17, -0.0733452, -0.1975188, 3.006649, 1], [18, -0.09350535, -0.5799083, 3.029038, 1], [19, -0.08975177, -0.6424827, 2.967954, 1], [20, -0.216195, 0.3472644, 3.459815, 1], [21, -0.4681889, -0.3294066, 3.314536, 1], [22, -0.4606513, -0.2565427, 3.282231, 1], [23, 0.1126058, -0.2169605, 3.028686, 1], [24, 0.06177405, -0.1462257, 3.021556, 1]]
[[0, -0.2245726, -0.09644821, 3.450099, 1], [1, -0.2196607, 0.1596232, 3.460415, 1], [2, -0.2150588, 0.4110084, 3.459363, 1], [3, -0.2016698, 0.5433066, 3.453366, 1], [4, -0.3726239, 0.2954389, 3.439195, 1], [5, -0.4241737, 0.0447103, 3.431963, 1], [6, -0.4629471, -0.203761, 3.348441, 1], [7, -0.469234, -0.247677, 3.325761, 1], [8, -0.04611536, 0.2878639, 3.435894, 1], [9, 0.05528832, 0.1208717, 3.294798, 1], [10, 0.09714496, -0.03503159, 3.018505, 1], [11, 0.1041566, -0.0788202, 2.985342, 1], [12, -0.2969831, -0.09267196, 3.408076, 1], [13, -0.3020777, -0.2069177, 2.984454, 1], [14, -0.27559, -0.5801248, 2.997082, 1], [15, -0.2682629, -0.6462818, 2.918556, 1], [16, -0.1475823, -0.09813389, 3.419923, 1], [17, -0.07367489, -0.1962566, 3.007551, 1], [18, -0.09295658, -0.5798008, 3.029011, 1], [19, -0.09248334, -0.6157336, 2.919424, 1], [20, -0.2163104, 0.3489485, 3.461748, 1], [21, -0.4660563, -0.318931, 3.29929, 1], [22, -0.4595195, -0.2817624, 3.284167, 1], [23, 0.1312915, -0.1372097, 2.954327, 1], [24, 0.06696219, -0.08970182, 2.963866, 1]]
[[0, -0.2255002, -0.09569523, 3.448821, 1], [1, -0.2201461, 0.1601013, 3.460463, 1], [2, -0.2154572, 0.4115617, 3.460492, 1], [3, -0.2019883, 0.5434808, 3.45468, 1], [4, -0.3723357, 0.2961353, 3.439564, 1], [5, -0.424115, 0.05025254, 3.433113, 1], [6, -0.4621041, -0.2034536, 3.349582, 1], [7, -0.4697612, -0.2505687, 3.330296, 1], [8, -0.04822432, 0.2884007, 3.434973, 1], [9, 0.06949104, 0.1656179, 3.261869, 1], [10, 0.09689064, 0.05324371, 2.97648, 1], [11, 0.100992, 0.008181372, 2.933522, 1], [12, -0.2980226, -0.09196018, 3.406692, 1], [13, -0.3021106, -0.206707, 2.984435, 1], [14, -0.2756363, -0.5801709, 2.997092, 1], [15, -0.2682238, -0.6459104, 2.918677, 1], [16, -0.1483561, -0.09737813, 3.418761, 1], [17, -0.07380883, -0.1949854, 3.008264, 1], [18, -0.09265348, -0.5783711, 3.029309, 1], [19, -0.09250012, -0.6143236, 2.919732, 1], [20, -0.2167275, 0.3494586, 3.462531, 1], [21, -0.4672905, -0.3287271, 3.307494, 1], [22, -0.4560087, -0.2402043, 3.299454, 1], [23, 0.1138215, -0.04434219, 2.896646, 1], [24, 0.06173513, 0.004425977, 2.9185, 1]]
[[0, -0.2256697, -0.09539586, 3.449047, 1], [1, -0.2209224, 0.1610195, 3.461623, 1], [2, -0.2167608, 0.4129394, 3.462895, 1], [3, -0.2024155, 0.5437059, 3.455923, 1], [4, -0.3724264, 0.2963603, 3.440014, 1], [5, -0.4288011, 0.0396033, 3.43233, 1], [6, -0.4619791, -0.2029319, 3.350338, 1], [7, -0.4678197, -0.2420674, 3.329725, 1], [8, -0.047452, 0.2878309, 3.435486, 1], [9, 0.07129002, 0.1681821, 3.260792, 1], [10, 0.09680523, 0.05605677, 2.977952, 1], [11, 0.09691054, 0.09524543, 2.889927, 1], [12, -0.2982319, -0.09168528, 3.406882, 1], [13, -0.3021045, -0.2066838, 2.984429, 1], [14, -0.2760159, -0.5798414, 2.996922, 1], [15, -0.2680846, -0.6457083, 2.918952, 1], [16, -0.1484729, -0.09706243, 3.419028, 1], [17, -0.07408425, -0.1944689, 3.008431, 1], [18, -0.09293896, -0.5782135, 3.029266, 1], [19, -0.09272481, -0.6141728, 2.9197, 1], [20, -0.2179154, 0.3507376, 3.464672, 1], [21, -0.4673784, -0.3108389, 3.308543, 1], [22, -0.46025, -0.2589266, 3.2892, 1], [23, 0.1002153, 0.06572197, 2.851884, 1], [24, 0.05537485, 0.109463, 2.878, 1]]
[[0, -0.225886, -0.09520783, 3.449, 1], [1, -0.2210544, 0.1613791, 3.46189, 1], [2, -0.2165764, 0.4134765, 3.463625, 1], [3, -0.2021129, 0.5446971, 3.458232, 1], [4, -0.3732098, 0.2957961, 3.440162, 1], [5, -0.4286495, 0.04848607, 3.432795, 1], [6, -0.4614155, -0.2026102, 3.35197, 1], [7, -0.4643846, -0.2416913, 3.331403, 1], [8, -0.04735927, 0.2877067, 3.435704, 1], [9, 0.06869282, 0.2340692, 3.227506, 1], [10, 0.08300318, 0.1073797, 2.974519, 1], [11, 0.09103965, 0.1893214, 2.847428, 1], [12, -0.2984512, -0.09157799, 3.406849, 1], [13, -0.3021579, -0.206443, 2.984553, 1], [14, -0.2771762, -0.5798544, 2.996372, 1], [15, -0.2681941, -0.6457472, 2.918902, 1], [16, -0.1486773, -0.09678257, 3.418963, 1], [17, -0.07408518, -0.1954608, 3.008919, 1], [18, -0.09294213, -0.5783386, 3.029525, 1], [19, -0.08959259, -0.6426296, 2.965408, 1], [20, -0.2178324, 0.3512273, 3.465291, 1], [21, -0.4690784, -0.3119684, 3.320543, 1], [22, -0.4510399, -0.2104808, 3.2996, 1], [23, 0.12686, 0.1720193, 2.811691, 1], [24, 0.06962562, 0.2027215, 2.832538, 1]]
[[0, -0.2265167, -0.09307889, 3.451212, 1], [1, -0.2217583, 0.1643448, 3.464839, 1], [2, -0.2169682, 0.4167458, 3.466785, 1], [3, -0.2016646, 0.5463919, 3.462372, 1], [4, -0.3731239, 0.2958529, 3.440206, 1], [5, -0.4275365, 0.05140815, 3.43197, 1], [6, -0.4609423, -0.2024304, 3.352631, 1], [7, -0.4650583, -0.2369268, 3.32706, 1], [8, -0.05010683, 0.2939241, 3.43862, 1], [9, 0.0743181, 0.3692358, 3.243991, 1], [10, 0.05977042, 0.411579, 3.008292, 1], [11, 0.05458496, 0.4512321, 2.920054, 1], [12, -0.2993118, -0.0895241, 3.410316, 1], [13, -0.3022461, -0.2071921, 2.985018, 1], [14, -0.2771858, -0.5798557, 2.996394, 1], [15, -0.2684499, -0.645098, 2.919592, 1], [16, -0.149115, -0.09459581, 3.420248, 1], [17, -0.07389432, -0.1955294, 3.008386, 1], [18, -0.0929051, -0.5783081, 3.0295, 1], [19, -0.0895384, -0.6421365, 2.965352, 1], [20, -0.2183071, 0.354445, 3.468478, 1], [21, -0.4660129, -0.3009609, 3.298796, 1], [22, -0.447223, -0.2242564, 3.2915, 1], [23, 0.03505676, 0.4608935, 2.826056, 1], [24, 0.02400237, 0.4460655, 2.8791, 1]]
[[0, -0.2251176, -0.09000608, 3.451914, 1], [1, -0.2204819, 0.1660844, 3.467289, 1], [2, -0.215186, 0.4172096, 3.472272, 1], [3, -0.2021241, 0.5457385, 3.466151, 1], [4, -0.3733183, 0.2965091, 3.441279, 1], [5, -0.4263377, 0.0532169, 3.432278, 1], [6, -0.4585407, -0.1944577, 3.356188, 1], [7, -0.4634231, -0.2244233, 3.32604, 1], [8, -0.04778891, 0.3089023, 3.444606, 1], [9, 0.03942499, 0.4573051, 3.251728, 1], [10, 0.03582313, 0.5987537, 3.040508, 1], [11, 0.02107458, 0.6609223, 2.957623, 1], [12, -0.2978205, -0.08748952, 3.41111, 1], [13, -0.3023404, -0.2069263, 2.985285, 1], [14, -0.2771896, -0.5798463, 2.996416, 1], [15, -0.2686024, -0.6450055, 2.919612, 1], [16, -0.1478395, -0.09028435, 3.420728, 1], [17, -0.07389562, -0.1949743, 3.009097, 1], [18, -0.09322166, -0.5794632, 3.029386, 1], [19, -0.09121101, -0.643783, 2.967123, 1], [20, -0.2166726, 0.3552917, 3.473074, 1], [21, -0.4651289, -0.2998554, 3.303047, 1], [22, -0.4441496, -0.232348, 3.28, 1], [23, 0.02634316, 0.6939378, 2.886462, 1], [24, -0.02370792, 0.6489057, 2.931923, 1]]
