[[0, -0.1803765, 0.04059498, 2.131632, 1], [1, -0.1830921, 0.3867452, 2.069022, 1], [2, -0.1847389, 0.7170297, 1.992472, 1], [3, -0.175758, 0.8703834, 1.993747, 1], [4, -0.3498658, 0.5804769, 1.963024, 1], [5, -0.412387, 0.3287095, 1.964769, 1], [6, -0.3697965, 0.09606025, 1.887013, 1], [7, -0.3630639, 0.01376588, 1.868469, 1], [8, 0.0006835217, 0.6003464, 2.049334, 1], [9, 0.02722262, 0.3216754, 2.095511, 1], [10, 0.03439617, 0.07040815, 2.063754, 1], [11, 0.03374228, 0.01907533, 2.05025, 1], [12, -0.26306, 0.03627079, 2.074033, 1], [13, -0.3258947, -0.3572574, 2.113208, 1], [14, -0.3578206, -0.6856514, 2.124288, 1], [15, -0.3886442, -0.749655, 2.027049, 1], [16, -0.09093998, 0.04328182, 2.107351, 1], [17, -0.1102765, -0.3613358, 2.161674, 1], [18, -0.1384995, -0.6734057, 2.211721, 1], [19, -0.06284083, -0.738941, 2.199056, 1], [20, -0.1845206, 0.6366556, 2.013963, 1], [21, -0.3699018, -0.06123764, 1.86219, 1], [22, -0.3256136, 0.02114372, 1.951032, 1], [23, 0.05141104, -0.07284188, 2.080745, 1], [24, 0.06810943, 0.06741754, 2.048368, 1]]
[[0, -0.1814711, 0.04022677, 2.132298, 1], [1, -0.1840322, 0.386384, 2.069473, 1], [2, -0.1854297, 0.7167752, 1.992741, 1], [3, -0.1770673, 0.8701758, 1.994094, 1], [4, -0.3512974, 0.5807713, 1.964808, 1], [5, -0.4132656, 0.3282899, 1.967688, 1], [6, -0.3704001, 0.09469616, 1.888822, 1], [7, -0.3640286, 0.01253717, 1.873904, 1], [8, 0.0003144089, 0.6000408, 2.048551, 1], [9, 0.02998034, 0.3203158, 2.088769, 1], [10, 0.04013862, 0.07601616, 2.049204, 1], [11, 0.03922867, 0.0192959, 2.026918, 1], [12, -0.264373, 0.03604551, 2.074749, 1], [13, -0.3260006, -0.3571962, 2.113511, 1], [14, -0.3578624, -0.6856349, 2.124277, 1], [15, -0.389174, -0.7498719, 2.026617, 1], [16, -0.09171718, 0.04284411, 2.107815, 1], [17, -0.1102926, -0.3614802, 2.161607, 1], [18, -0.1379707, -0.6753633, 2.215267, 1], [19, -0.06312745, -0.7385945, 2.198301, 1], [20, -0.1852823, 0.6363727, 2.014273, 1], [21, -0.372102, -0.06217935, 1.870108, 1], [22, -0.3252419, 0.02024091, 1.953952, 1], [23, 0.05111397, -0.06454191, 2.039646, 1], [24, 0.07477814, 0.02639047, 2.03575, 1]]
[[0, -0.1824138, 0.039722, 2.132803, 1], [1, -0.1854576, 0.3857845, 2.07011, 1], [2, -0.1872814, 0.7162035, 1.99352, 1], [3, -0.1782753, 0.8699748, 1.99422, 1], [4, -0.3523221, 0.5805976, 1.966212, 1], [5, -0.4138127, 0.3278792, 1.968571, 1], [6, -0.3706867, 0.09371299, 1.890513, 1], [7, -0.362847, 0.01264466, 1.877294, 1], [8, -0.0001078647, 0.5998158, 2.048089, 1], [9, 0.03102483, 0.3190387, 2.082452, 1], [10, 0.04561834, 0.08333273, 2.032273, 1], [11, 0.04890932, 0.01880973, 2.009454, 1], [12, -0.2653266, 0.03571414, 2.075148, 1], [13, -0.3261048, -0.3572286, 2.114104, 1], [14, -0.3578444, -0.6856825, 2.124886, 1], [15, -0.3891973, -0.7500835, 2.027088, 1], [16, -0.09255778, 0.0421976, 2.10831, 1], [17, -0.1119366, -0.362624, 2.162161, 1], [18, -0.1379516, -0.6754226, 2.215095, 1], [19, -0.06163158, -0.7389787, 2.198819, 1], [20, -0.1870399, 0.6357872, 2.015015, 1], [21, -0.3718849, -0.06333365, 1.874002, 1], [22, -0.3318866, -0.0002773154, 1.930727, 1], [23, 0.06461562, -0.06174025, 2.010752, 1], [24, 0.08389791, 0.03552662, 2.017565, 1]]
[[0, -0.183441, 0.03944682, 2.133548, 1], [1, -0.1864867, 0.38536, 2.07071, 1], [2, -0.188237, 0.71571, 1.993987, 1], [3, -0.1800647, 0.8696685, 1.994442, 1], [4, -0.3502243, 0.5818149, 1.96497, 1], [5, -0.4145219, 0.3269087, 1.970461, 1], [6, -0.3711923, 0.09298944, 1.892581, 1], [7, -0.3618572, 0.01225718, 1.883416, 1], [8, -0.0004866965, 0.5993698, 2.047327, 1], [9, 0.03622065, 0.3175615, 2.071999, 1], [10, 0.05029824, 0.09122581, 2.018418, 1], [11, 0.05638894, 0.02033973, 1.989834, 1], [12, -0.2663956, 0.03563613, 2.075823, 1], [13, -0.3261141, -0.3571318, 2.114576, 1], [14, -0.3576054, -0.6859537, 2.125884, 1], [15, -0.3889139, -0.7500767, 2.027269, 1], [16, -0.09346576, 0.04174463, 2.109018, 1], [17, -0.1121826, -0.3629045, 2.162182, 1], [18, -0.1388864, -0.6746597, 2.214317, 1], [19, -0.102184, -0.7462695, 2.152027, 1], [20, -0.1880225, 0.6353076, 2.015514, 1], [21, -0.3715446, -0.0619965, 1.87763, 1], [22, -0.323634, 0.01139357, 1.956909, 1], [23, 0.07506053, -0.06171147, 1.997641, 1], [24, 0.09338809, 0.03092569, 1.994069, 1]]
[[0, -0.183865, 0.03916478, 2.134139, 1], [1, -0.1872199, 0.3851317, 2.071272, 1], [2, -0.1893188, 0.7155899, 1.994541, 1], [3, -0.1822958, 0.8696409, 1.995269, 1], [4, -0.3542303, 0.5808144, 1.968709, 1], [5, -0.4147925, 0.3258709, 1.97306, 1], [6, -0.3712291, 0.09229802, 1.896316, 1], [7, -0.3597896, 0.01121418, 1.891785, 1], [8, -0.001494548, 0.5988953, 2.046346, 1], [9, 0.03893598, 0.31684, 2.065886, 1], [10, 0.05949134, 0.1016865, 2.00219, 1], [11, 0.06434101, 0.03161405, 1.973585, 1], [12, -0.2672733, 0.03489412, 2.076696, 1], [13, -0.326194, -0.356951, 2.114992, 1], [14, -0.3572756, -0.6863068, 2.126329, 1], [15, -0.3903246, -0.7505761, 2.02694, 1], [16, -0.09358727, 0.04173859, 2.109341, 1], [17, -0.1124515, -0.3626514, 2.161809, 1], [18, -0.1388867, -0.6746468, 2.214399, 1], [19, -0.1000787, -0.7463329, 2.155804, 1], [20, -0.1890163, 0.6351571, 2.016069, 1], [21, -0.3721072, -0.06432488, 1.882503, 1], [22, -0.3246979, 0.007939168, 1.961765, 1], [23, 0.08096687, -0.05048819, 1.967509, 1], [24, 0.10211, 0.03361447, 1.980322, 1]]
[[0, -0.1849313, 0.03881949, 2.134686, 1], [1, -0.1885904, 0.3849016, 2.072008, 1], [2, -0.1909374, 0.7155558, 1.995497, 1], [3, -0.1853985, 0.8698763, 1.995403, 1], [4, -0.356843, 0.5802418, 1.971645, 1], [5, -0.414896, 0.3241808, 1.976897, 1], [6, -0.3709627, 0.09100851, 1.904096, 1], [7, -0.3564254, 0.01179246, 1.903335, 1], [8, -0.00246733, 0.5984781, 2.047483, 1], [9, 0.05447108, 0.3356384, 2.037852, 1], [10, 0.08731087, 0.110701, 1.959328, 1], [11, 0.08715671, 0.04306693, 1.933253, 1], [12, -0.268392, 0.03461525, 2.077414, 1], [13, -0.3265428, -0.3580494, 2.116014, 1], [14, -0.3577991, -0.6853002, 2.125206, 1], [15, -0.3901576, -0.7504333, 2.026832, 1], [16, -0.09449143, 0.04138968, 2.109652, 1], [17, -0.1123531, -0.3618787, 2.162143, 1], [18, -0.1389331, -0.6746795, 2.214308, 1], [19, -0.04983521, -0.7451172, 2.208984, 1], [20, -0.1905812, 0.6350701, 2.016966, 1], [21, -0.3667637, -0.06625319, 1.893612, 1], [22, -0.3251227, -0.008252997, 1.964167, 1], [23, 0.1052391, -0.03706063, 1.917496, 1], [24, 0.1310794, 0.0326098, 1.951455, 1]]
[[0, -0.1851111, 0.03875376, 2.13484, 1], [1, -0.1892882, 0.384702, 2.072266, 1], [2, -0.1924122, 0.715184, 1.99586, 1], [3, -0.1882696, 0.8697418, 1.995735, 1], [4, -0.3598866, 0.5798184, 1.974336, 1], [5, -0.4151276, 0.3229828, 1.979317, 1], [6, -0.3704787, 0.08954103, 1.908146, 1], [7, -0.3598445, 0.01374838, 1.89708, 1], [8, -0.00369614, 0.599, 2.044882, 1], [9, 0.0579505, 0.3418003, 2.032049, 1], [10, 0.09420671, 0.1215337, 1.939072, 1], [11, 0.0985947, 0.05318904, 1.908983, 1], [12, -0.2687597, 0.03453179, 2.077666, 1], [13, -0.32678, -0.3576272, 2.116107, 1], [14, -0.3576093, -0.6850088, 2.125448, 1], [15, -0.3896569, -0.750129, 2.027395, 1], [16, -0.09453159, 0.04135739, 2.109704, 1], [17, -0.1124917, -0.3605243, 2.161873, 1], [18, -0.1391386, -0.6741486, 2.213494, 1], [19, -0.05267102, -0.7434509, 2.21001, 1], [20, -0.1918452, 0.6347452, 2.017303, 1], [21, -0.3663063, -0.06470648, 1.894425, 1], [22, -0.395313, 0.005387423, 1.894572, 1], [23, 0.1239039, -0.03069725, 1.897068, 1], [24, 0.1432384, 0.04111596, 1.923167, 1]]
[[0, -0.1853957, 0.03861945, 2.135107, 1], [1, -0.1897703, 0.3844448, 2.072641, 1], [2, -0.1930206, 0.714825, 1.996336, 1], [3, -0.1910202, 0.8701065, 1.996436, 1], [4, -0.3620308, 0.5797958, 1.976812, 1], [5, -0.4154575, 0.3221917, 1.982735, 1], [6, -0.3704989, 0.08735256, 1.913396, 1], [7, -0.3590333, 0.01367407, 1.901807, 1], [8, -0.005081339, 0.5992547, 2.042853, 1], [9, 0.06258331, 0.3493916, 2.024522, 1], [10, 0.1043658, 0.1372199, 1.920498, 1], [11, 0.1113972, 0.06171316, 1.882316, 1], [12, -0.269082, 0.03440363, 2.077954, 1], [13, -0.3268204, -0.3575151, 2.116574, 1], [14, -0.3576683, -0.6838291, 2.124894, 1], [15, -0.3894595, -0.7498703, 2.027783, 1], [16, -0.09473094, 0.04124575, 2.109895, 1], [17, -0.1139677, -0.3546072, 2.161413, 1], [18, -0.1392078, -0.6740231, 2.213435, 1], [19, -0.05244161, -0.7427354, 2.208303, 1], [20, -0.1924307, 0.6344103, 2.017755, 1], [21, -0.3635945, -0.06349789, 1.900622, 1], [22, -0.3948382, -0.007977764, 1.8995, 1], [23, 0.1426308, -0.01571822, 1.866374, 1], [24, 0.1592274, 0.05523827, 1.903231, 1]]
[[0, -0.1857947, 0.03847868, 2.135215, 1], [1, -0.1908661, 0.3841319, 2.072891, 1], [2, -0.1949324, 0.7143456, 1.996776, 1], [3, -0.1937858, 0.8699809, 1.996405, 1], [4, -0.363858, 0.5788676, 1.978464, 1], [5, -0.4156697, 0.3196037, 1.987428, 1], [6, -0.3709318, 0.08589285, 1.917181, 1], [7, -0.3586816, 0.01218366, 1.90715, 1], [8, -0.006031658, 0.5997215, 2.041275, 1], [9, 0.06947596, 0.3578259, 2.015554, 1], [10, 0.1195106, 0.1528373, 1.884465, 1], [11, 0.1243267, 0.07834682, 1.85087, 1], [12, -0.2696076, 0.03423788, 2.078114, 1], [13, -0.3269601, -0.3575791, 2.116727, 1], [14, -0.3573903, -0.6832375, 2.124788, 1], [15, -0.3892454, -0.7498395, 2.02808, 1], [16, -0.09497856, 0.04114739, 2.109932, 1], [17, -0.1126231, -0.3502668, 2.159957, 1], [18, -0.1391532, -0.6738681, 2.213377, 1], [19, -0.05247362, -0.7419918, 2.209896, 1], [20, -0.1941359, 0.6339725, 2.018143, 1], [21, -0.3662452, -0.06563818, 1.904453, 1], [22, -0.3927573, -0.009895592, 1.904267, 1], [23, 0.1558556, 0.00225131, 1.83024, 1], [24, 0.1643828, 0.08346352, 1.861546, 1]]
[[0, -0.1865165, 0.03844037, 2.13564, 1], [1, -0.1919475, 0.384055, 2.073516, 1], [2, -0.1962297, 0.714265, 1.997593, 1], [3, -0.1962084, 0.8701025, 1.996693, 1], [4, -0.3656964, 0.5783075, 1.981149, 1], [5, -0.4159239, 0.3193092, 1.989727, 1], [6, -0.3711184, 0.08568773, 1.922512, 1], [7, -0.3592272, 0.009934272, 1.913704, 1], [8, -0.007218509, 0.6002754, 2.040039, 1], [9, 0.07557051, 0.3734362, 2.00429, 1], [10, 0.1264393, 0.1653544, 1.858697, 1], [11, 0.1352466, 0.1000753, 1.819066, 1], [12, -0.2706602, 0.03428273, 2.07862, 1], [13, -0.3271854, -0.3577712, 2.117143, 1], [14, -0.3583626, -0.6828206, 2.123036, 1], [15, -0.388693, -0.7492874, 2.028835, 1], [16, -0.0953774, 0.04106731, 2.110232, 1], [17, -0.1125122, -0.3491273, 2.160046, 1], [18, -0.139164, -0.6738678, 2.213399, 1], [19, -0.05083231, -0.7415672, 2.210462, 1], [20, -0.1953938, 0.633891, 2.018912, 1], [21, -0.3660714, -0.06641571, 1.91067, 1], [22, -0.3932822, -0.01306748, 1.908176, 1], [23, 0.173654, 0.02291343, 1.798253, 1], [24, 0.1958776, 0.07234278, 1.845286, 1]]
[[0, -0.1872516, 0.0381634, 2.135868, 1], [1, -0.193133, 0.3837929, 2.074049, 1], [2, -0.1978068, 0.7140946, 1.998516, 1], [3, -0.1985311, 0.8700822, 1.997125, 1], [4, -0.367216, 0.5780553, 1.983097, 1], [5, -0.4156643, 0.3173521, 1.994142, 1], [6, -0.3727935, 0.08305014, 1.927677, 1], [7, -0.3605655, 0.01040859, 1.921452, 1], [8, -0.008588282, 0.6005553, 2.038587, 1], [9, 0.07896727, 0.3804339, 1.994752, 1], [10, 0.1407133, 0.1927515, 1.821177, 1], [11, 0.1480768, 0.1284302, 1.783362, 1], [12, -0.2718864, 0.03372393, 2.07906, 1], [13, -0.3274177, -0.357634, 2.117279, 1], [14, -0.358369, -0.6827087, 2.123225, 1], [15, -0.3880292, -0.7490746, 2.029133, 1], [16, -0.09569476, 0.04099197, 2.110289, 1], [17, -0.1123881, -0.3476229, 2.161834, 1], [18, -0.1390876, -0.6731542, 2.213521, 1], [19, -0.05175712, -0.7396118, 2.214913, 1], [20, -0.1968798, 0.6336924, 2.01973, 1], [21, -0.3656377, -0.0666499, 1.919846, 1], [22, -0.3963792, -0.009773249, 1.916778, 1], [23, 0.1852022, 0.04967561, 1.755193, 1], [24, 0.08181272, 0.1208694, 1.751592, 1]]
