[[0, 0.0213502, -0.5705284, 1.997247, 1], [1, 0.0463296, -0.2070557, 2.106435, 1], [2, 0.07049195, 0.1447, 2.200533, 1], [3, 0.07343833, 0.277887, 2.202155, 1], [4, -0.08126689, 0.07444873, 2.148023, 1], [5, -0.1542958, -0.06038242, 2.007233, 1], [6, -0.132286, -0.1381513, 1.803939, 1], [7, -0.1567856, -0.1836586, 1.659067, 1], [8, 0.2509716, 0.08236361, 2.168158, 1], [9, 0.3717857, -0.1356349, 2.131049, 1], [10, 0.4351643, -0.3702728, 2.014439, 1], [11, 0.4482847, -0.4702666, 1.972221, 1], [12, -0.09254508, -0.5509888, 1.949134, 1], [13, -0.1475417, -0.2743598, 1.650365, 1], [14, -0.1157997, -0.625471, 1.566326, 1], [15, -0.101449, -0.6797863, 1.451831, 1], [16, 0.1350773, -0.5712076, 1.977314, 1], [17, 0.2138542, -0.2739215, 1.649309, 1], [18, 0.1164409, -0.6213593, 1.57959, 1], [19, 0.1192353, -0.6719128, 1.457866, 1], [20, 0.0646937, 0.05816272, 2.179512, 1], [21, -0.1703176, -0.2170357, 1.597682, 1], [22, -0.2044691, -0.1659822, 1.663025, 1], [23, 0.4804602, -0.5368711, 1.962532, 1], [24, 0.4037712, -0.4768894, 1.946559, 1]]
[[0, 0.02072689, -0.5710031, 1.997604, 1], [1, 0.04621264, -0.2072489, 2.10656, 1], [2, 0.07052694, 0.1446694, 2.200537, 1], [3, 0.07334044, 0.2779323, 2.202162, 1], [4, -0.08134999, 0.07455622, 2.148294, 1], [5, -0.1703252, -0.08456891, 1.93767, 1], [6, -0.1168971, -0.1602634, 1.754125, 1], [7, -0.1515658, -0.1881464, 1.661962, 1], [8, 0.2546696, 0.07886007, 2.169793, 1], [9, 0.3715885, -0.1349387, 2.131429, 1], [10, 0.4313298, -0.3692511, 2.011961, 1], [11, 0.440422, -0.4528614, 1.972384, 1], [12, -0.09272036, -0.5510079, 1.949051, 1], [13, -0.1474609, -0.2746342, 1.650205, 1], [14, -0.1157884, -0.6254605, 1.566429, 1], [15, -0.09780012, -0.6950002, 1.455899, 1], [16, 0.1334898, -0.5725157, 1.978547, 1], [17, 0.2137058, -0.273829, 1.649426, 1], [18, 0.11655, -0.6215125, 1.579907, 1], [19, 0.1201302, -0.6719622, 1.458155, 1], [20, 0.06470557, 0.05811609, 2.179528, 1], [21, -0.1709118, -0.2219537, 1.597251, 1], [22, -0.2044962, -0.1611563, 1.672818, 1], [23, 0.4692425, -0.5137596, 1.953987, 1], [24, 0.3975077, -0.4691548, 1.93997, 1]]
[[0, 0.02043933, -0.5681381, 1.995508, 1], [1, 0.0460218, -0.2066294, 2.106252, 1], [2, 0.07040594, 0.1446994, 2.200656, 1], [3, 0.07319837, 0.2778773, 2.202226, 1], [4, -0.08136597, 0.07448693, 2.148305, 1], [5, -0.1628291, -0.08467021, 1.934521, 1], [6, -0.1060577, -0.1585452, 1.751239, 1], [7, -0.150327, -0.190135, 1.658726, 1], [8, 0.2551112, 0.07772475, 2.170349, 1], [9, 0.3714706, -0.1352908, 2.131315, 1], [10, 0.430431, -0.3689429, 2.010009, 1], [11, 0.4365313, -0.4521242, 1.971266, 1], [12, -0.09405546, -0.5475569, 1.947344, 1], [13, -0.1472317, -0.2735479, 1.65023, 1], [14, -0.1161104, -0.6248841, 1.566816, 1], [15, -0.107459, -0.6754762, 1.445352, 1], [16, 0.134267, -0.5692196, 1.974919, 1], [17, 0.2137342, -0.2734944, 1.649487, 1], [18, 0.1119983, -0.6182739, 1.579436, 1], [19, 0.1159383, -0.6690707, 1.457885, 1], [20, 0.0645944, 0.0582033, 2.179575, 1], [21, -0.1709079, -0.224992, 1.597567, 1], [22, -0.2009927, -0.1628893, 1.665437, 1], [23, 0.4659123, -0.5145988, 1.953639, 1], [24, 0.3937203, -0.4639826, 1.937233, 1]]
[[0, 0.02096786, -0.5672519, 1.9944, 1], [1, 0.04618767, -0.2063762, 2.105771, 1], [2, 0.07041428, 0.1446477, 2.200567, 1], [3, 0.0730343, 0.2777801, 2.202294, 1], [4, -0.08136185, 0.07443256, 2.148281, 1], [5, -0.1588916, -0.05596938, 2.005591, 1], [6, -0.1163925, -0.1439594, 1.784612, 1], [7, -0.1501634, -0.1884658, 1.659045, 1], [8, 0.2538565, 0.07888273, 2.169644, 1], [9, 0.3700965, -0.1349171, 2.130775, 1], [10, 0.4278427, -0.3681174, 2.00786, 1], [11, 0.4269723, -0.4524412, 1.966754, 1], [12, -0.09398304, -0.5464739, 1.945523, 1], [13, -0.1471539, -0.2739914, 1.650239, 1], [14, -0.1162217, -0.6251999, 1.566521, 1], [15, -0.097815, -0.68081, 1.450286, 1], [16, 0.1352131, -0.5683407, 1.974138, 1], [17, 0.212197, -0.2786715, 1.648406, 1], [18, 0.1111187, -0.6202484, 1.578801, 1], [19, 0.114739, -0.6711662, 1.457356, 1], [20, 0.06461557, 0.05819008, 2.179431, 1], [21, -0.1672688, -0.222649, 1.596128, 1], [22, -0.2022934, -0.1640022, 1.662695, 1], [23, 0.4485527, -0.5114079, 1.945476, 1], [24, 0.381027, -0.4579227, 1.936643, 1]]
[[0, 0.0207874, -0.5670491, 1.994477, 1], [1, 0.04613274, -0.2063356, 2.105774, 1], [2, 0.0703904, 0.1445937, 2.200569, 1], [3, 0.07292356, 0.2777774, 2.202342, 1], [4, -0.08136378, 0.0744167, 2.148317, 1], [5, -0.1506358, -0.07820442, 1.934401, 1], [6, -0.1573374, -0.1481203, 1.722128, 1], [7, -0.1543326, -0.1902953, 1.655683, 1], [8, 0.2523237, 0.08037549, 2.169018, 1], [9, 0.3698533, -0.1350893, 2.130879, 1], [10, 0.4262299, -0.3681161, 2.006895, 1], [11, 0.4234505, -0.4527233, 1.969085, 1], [12, -0.09434694, -0.546231, 1.945825, 1], [13, -0.1471616, -0.2741539, 1.650371, 1], [14, -0.1167261, -0.6252607, 1.56699, 1], [15, -0.1003426, -0.6770868, 1.44967, 1], [16, 0.1351182, -0.5681273, 1.974065, 1], [17, 0.2111512, -0.2824305, 1.648329, 1], [18, 0.08811146, -0.6271275, 1.562144, 1], [19, 0.1108692, -0.7372071, 1.540158, 1], [20, 0.06458949, 0.05816773, 2.179431, 1], [21, -0.1655442, -0.2283194, 1.596391, 1], [22, -0.2041279, -0.1668452, 1.662452, 1], [23, 0.4430608, -0.5123761, 1.947958, 1], [24, 0.3790782, -0.4596355, 1.938833, 1]]
[[0, 0.02078504, -0.5671266, 1.994426, 1], [1, 0.04613001, -0.2063591, 2.105749, 1], [2, 0.07038631, 0.1445671, 2.200571, 1], [3, 0.07274481, 0.2777445, 2.202341, 1], [4, -0.08135428, 0.07439025, 2.148323, 1], [5, -0.152201, -0.06061263, 2.006481, 1], [6, -0.1333079, -0.1386254, 1.791619, 1], [7, -0.1513957, -0.1903329, 1.65748, 1], [8, 0.2514265, 0.08119933, 2.168643, 1], [9, 0.369374, -0.1350059, 2.131001, 1], [10, 0.4246275, -0.3679896, 2.006359, 1], [11, 0.4198399, -0.4520938, 1.968814, 1], [12, -0.09446309, -0.546381, 1.945113, 1], [13, -0.1471947, -0.274114, 1.650457, 1], [14, -0.1166734, -0.6253206, 1.567014, 1], [15, -0.1015354, -0.6777602, 1.449595, 1], [16, 0.1351855, -0.5683256, 1.974331, 1], [17, 0.2113801, -0.28249, 1.648249, 1], [18, 0.1081977, -0.6341467, 1.575607, 1], [19, 0.1170571, -0.6994202, 1.494072, 1], [20, 0.0645836, 0.05814496, 2.179425, 1], [21, -0.1666255, -0.2253362, 1.59641, 1], [22, -0.204794, -0.164783, 1.665709, 1], [23, 0.4362401, -0.5124528, 1.948779, 1], [24, 0.3712931, -0.4472947, 1.93688, 1]]
[[0, 0.02090163, -0.5671577, 1.994371, 1], [1, 0.04606746, -0.2064262, 2.105709, 1], [2, 0.06977829, 0.144145, 2.20058, 1], [3, 0.0725254, 0.277656, 2.202273, 1], [4, -0.08136943, 0.07439145, 2.148328, 1], [5, -0.1522538, -0.0605619, 2.006454, 1], [6, -0.1332012, -0.1383511, 1.792595, 1], [7, -0.1501056, -0.1898832, 1.657204, 1], [8, 0.2505707, 0.08209711, 2.168328, 1], [9, 0.3689511, -0.1354414, 2.130906, 1], [10, 0.4235327, -0.3683322, 2.005747, 1], [11, 0.4187278, -0.4566646, 1.968023, 1], [12, -0.09425083, -0.5464502, 1.944406, 1], [13, -0.1471449, -0.2745418, 1.650444, 1], [14, -0.1166971, -0.6253554, 1.567074, 1], [15, -0.1016422, -0.6785121, 1.450229, 1], [16, 0.1354476, -0.5683696, 1.974677, 1], [17, 0.2117974, -0.2810299, 1.648239, 1], [18, 0.1078953, -0.6305485, 1.575048, 1], [19, 0.127962, -0.7411887, 1.552026, 1], [20, 0.06415065, 0.05784326, 2.179399, 1], [21, -0.1666114, -0.224972, 1.594832, 1], [22, -0.2030206, -0.1649476, 1.6627, 1], [23, 0.4373985, -0.5180382, 1.948874, 1], [24, 0.3710153, -0.4604694, 1.935846, 1]]
[[0, 0.02088201, -0.5682067, 1.995017, 1], [1, 0.04608778, -0.2067209, 2.105693, 1], [2, 0.06986551, 0.1439852, 2.200245, 1], [3, 0.07229317, 0.2775907, 2.202209, 1], [4, -0.08137813, 0.07431749, 2.148299, 1], [5, -0.152411, -0.06054047, 2.006409, 1], [6, -0.1324268, -0.1386825, 1.792198, 1], [7, -0.1501122, -0.1898869, 1.657979, 1], [8, 0.2502915, 0.08246285, 2.16826, 1], [9, 0.3686871, -0.1354768, 2.13068, 1], [10, 0.4226505, -0.3686068, 2.005704, 1], [11, 0.418884, -0.4575249, 1.969974, 1], [12, -0.09389215, -0.5474891, 1.944715, 1], [13, -0.1471787, -0.2744957, 1.650527, 1], [14, -0.1167022, -0.6254011, 1.567204, 1], [15, -0.1011693, -0.6778004, 1.449821, 1], [16, 0.134905, -0.5695307, 1.975937, 1], [17, 0.2124027, -0.2787097, 1.648876, 1], [18, 0.08211464, -0.6269093, 1.544976, 1], [19, 0.119316, -0.7312835, 1.53586, 1], [20, 0.0642019, 0.05766487, 2.179171, 1], [21, -0.1660008, -0.2256685, 1.595637, 1], [22, -0.2019075, -0.1641565, 1.662269, 1], [23, 0.4381127, -0.5182384, 1.950351, 1], [24, 0.372662, -0.4585013, 1.942004, 1]]
[[0, 0.0205854, -0.5678343, 1.994657, 1], [1, 0.04587585, -0.2065931, 2.105479, 1], [2, 0.06974545, 0.1439623, 2.200161, 1], [3, 0.07211973, 0.2775465, 2.202216, 1], [4, -0.08138409, 0.07428786, 2.148306, 1], [5, -0.1527047, -0.06029645, 2.006291, 1], [6, -0.1318747, -0.1395287, 1.791084, 1], [7, -0.1504945, -0.1899077, 1.657763, 1], [8, 0.2536212, 0.07967503, 2.169745, 1], [9, 0.3683915, -0.1357149, 2.130633, 1], [10, 0.4226483, -0.3687747, 2.005659, 1], [11, 0.4216531, -0.4574129, 1.969532, 1], [12, -0.09430913, -0.5471196, 1.944796, 1], [13, -0.1472246, -0.2745068, 1.6506, 1], [14, -0.1167681, -0.6256436, 1.567303, 1], [15, -0.1042583, -0.6797813, 1.450456, 1], [16, 0.134665, -0.5689278, 1.974702, 1], [17, 0.2129358, -0.2773613, 1.649092, 1], [18, 0.1186626, -0.6077721, 1.577515, 1], [19, 0.1220401, -0.6588546, 1.455953, 1], [20, 0.06405105, 0.05766944, 2.179053, 1], [21, -0.1653492, -0.2257553, 1.595536, 1], [22, -0.2028138, -0.1647955, 1.662684, 1], [23, 0.4420891, -0.5185313, 1.949673, 1], [24, 0.3757968, -0.4650775, 1.941504, 1]]
[[0, 0.02089871, -0.5695255, 1.995562, 1], [1, 0.04565625, -0.2073897, 2.105533, 1], [2, 0.06909212, 0.1433806, 2.199682, 1], [3, 0.07198825, 0.2772912, 2.202152, 1], [4, -0.08139826, 0.0742, 2.148276, 1], [5, -0.1531362, -0.05941185, 2.005489, 1], [6, -0.1316928, -0.1393118, 1.791725, 1], [7, -0.1506831, -0.1902628, 1.657017, 1], [8, 0.2518488, 0.08097704, 2.168867, 1], [9, 0.3680745, -0.1357937, 2.130418, 1], [10, 0.4227121, -0.3688372, 2.005596, 1], [11, 0.424236, -0.457181, 1.967964, 1], [12, -0.09353382, -0.5499614, 1.946895, 1], [13, -0.1473436, -0.2746559, 1.650711, 1], [14, -0.1168163, -0.625669, 1.567233, 1], [15, -0.1089575, -0.6762137, 1.445696, 1], [16, 0.1347032, -0.569769, 1.974971, 1], [17, 0.2130022, -0.2764372, 1.649105, 1], [18, 0.06118989, -0.6443954, 1.540725, 1], [19, 0.1211436, -0.7368506, 1.538321, 1], [20, 0.0635182, 0.05705567, 2.178721, 1], [21, -0.166404, -0.226023, 1.594092, 1], [22, -0.2074219, -0.1697929, 1.659496, 1], [23, 0.4463547, -0.5175069, 1.946497, 1], [24, 0.3780677, -0.4692466, 1.938382, 1]]
[[0, 0.0210054, -0.570078, 1.995688, 1], [1, 0.04562743, -0.2077263, 2.105458, 1], [2, 0.06897277, 0.1431684, 2.199439, 1], [3, 0.0717267, 0.2769887, 2.201888, 1], [4, -0.08141255, 0.07417886, 2.148283, 1], [5, -0.1540976, -0.05887189, 2.005452, 1], [6, -0.1315695, -0.139229, 1.791774, 1], [7, -0.150966, -0.1884597, 1.659399, 1], [8, 0.2512772, 0.08138557, 2.168598, 1], [9, 0.3681128, -0.1358862, 2.130055, 1], [10, 0.4229117, -0.3689133, 2.00528, 1], [11, 0.4286608, -0.4569869, 1.965886, 1], [12, -0.09329647, -0.5504683, 1.946846, 1], [13, -0.1473342, -0.2746367, 1.65067, 1], [14, -0.1167496, -0.6259173, 1.567024, 1], [15, -0.1065674, -0.6723633, 1.447266, 1], [16, 0.1346486, -0.5703436, 1.975301, 1], [17, 0.213507, -0.2747026, 1.649305, 1], [18, 0.116659, -0.6211841, 1.579383, 1], [19, 0.1195733, -0.6718568, 1.457742, 1], [20, 0.06341176, 0.0568146, 2.178517, 1], [21, -0.1663669, -0.2215391, 1.596641, 1], [22, -0.2071225, -0.1697126, 1.66238, 1], [23, 0.4512636, -0.5169392, 1.943798, 1], [24, 0.3824249, -0.4699565, 1.939353, 1]]
[[0, 0.0211426, -0.5710425, 1.9959, 1], [1, 0.04559817, -0.2080916, 2.10549, 1], [2, 0.06891435, 0.1431187, 2.199409, 1], [3, 0.071519, 0.2769597, 2.201705, 1], [4, -0.0814211, 0.07415155, 2.148266, 1], [5, -0.1541776, -0.05884922, 2.005424, 1], [6, -0.1306209, -0.1389755, 1.792177, 1], [7, -0.1507331, -0.1886394, 1.658412, 1], [8, 0.253555, 0.07892694, 2.168279, 1], [9, 0.3681448, -0.1358115, 2.129962, 1], [10, 0.424192, -0.3681352, 2.00438, 1], [11, 0.4342768, -0.4563901, 1.963135, 1], [12, -0.09302326, -0.5510888, 1.946614, 1], [13, -0.1473226, -0.2746695, 1.65073, 1], [14, -0.116727, -0.6258827, 1.567041, 1], [15, -0.1108126, -0.6880812, 1.450072, 1], [16, 0.1345458, -0.5718431, 1.976249, 1], [17, 0.2135862, -0.2744223, 1.649296, 1], [18, 0.1157761, -0.6225973, 1.575821, 1], [19, 0.118862, -0.6731535, 1.454162, 1], [20, 0.06334883, 0.05671734, 2.17849, 1], [21, -0.1675314, -0.2220359, 1.594781, 1], [22, -0.2057149, -0.1689377, 1.660876, 1], [23, 0.4596826, -0.5167035, 1.942097, 1], [24, 0.3892345, -0.4759705, 1.935765, 1]]
[[0, 0.02097686, -0.5704397, 1.995351, 1], [1, 0.04549804, -0.2079759, 2.105069, 1], [2, 0.06883934, 0.1429787, 2.198956, 1], [3, 0.07100499, 0.2764481, 2.201137, 1], [4, -0.08146305, 0.07389369, 2.148053, 1], [5, -0.1543586, -0.05903568, 2.005218, 1], [6, -0.1296854, -0.1386772, 1.792673, 1], [7, -0.1496178, -0.188373, 1.657968, 1], [8, 0.2526694, 0.07977383, 2.168023, 1], [9, 0.3683262, -0.135392, 2.129209, 1], [10, 0.4278476, -0.3657509, 2.001485, 1], [11, 0.4413399, -0.4504032, 1.958221, 1], [12, -0.09326123, -0.5508125, 1.946842, 1], [13, -0.1473296, -0.2743531, 1.650621, 1], [14, -0.1168046, -0.6259429, 1.567022, 1], [15, -0.1086357, -0.6860245, 1.449863, 1], [16, 0.1345562, -0.5699849, 1.973186, 1], [17, 0.2121204, -0.2809032, 1.648164, 1], [18, 0.09799784, -0.6285009, 1.543419, 1], [19, 0.1302291, -0.6619449, 1.438105, 1], [20, 0.06325671, 0.05663797, 2.17804, 1], [21, -0.1679995, -0.2232976, 1.593333, 1], [22, -0.2023416, -0.1623898, 1.665668, 1], [23, 0.467353, -0.5095469, 1.936309, 1], [24, 0.3961493, -0.4706865, 1.929375, 1]]
[[0, 0.02110857, -0.5695318, 1.995039, 1], [1, 0.04548561, -0.2078666, 2.105, 1], [2, 0.06878398, 0.1429085, 2.198944, 1], [3, 0.07066499, 0.276199, 2.200977, 1], [4, -0.0815266, 0.0737041, 2.147879, 1], [5, -0.1545537, -0.05914892, 2.005042, 1], [6, -0.1296889, -0.1386274, 1.793344, 1], [7, -0.1501488, -0.1888259, 1.658482, 1], [8, 0.25199, 0.08053027, 2.167827, 1], [9, 0.3690787, -0.1356867, 2.12881, 1], [10, 0.4341191, -0.3630381, 1.998261, 1], [11, 0.4506147, -0.4488871, 1.953431, 1], [12, -0.09323779, -0.5501852, 1.946958, 1], [13, -0.1472399, -0.2743167, 1.650609, 1], [14, -0.1170246, -0.6260433, 1.56722, 1], [15, -0.09894268, -0.6829177, 1.451792, 1], [16, 0.1348132, -0.5687934, 1.972476, 1], [17, 0.2122239, -0.2808847, 1.64821, 1], [18, 0.1081116, -0.6201308, 1.567968, 1], [19, 0.1134199, -0.6915678, 1.469544, 1], [20, 0.06322214, 0.05661509, 2.178021, 1], [21, -0.1668087, -0.2226523, 1.594769, 1], [22, -0.203723, -0.1659639, 1.662136, 1], [23, 0.4790269, -0.5073344, 1.929701, 1], [24, 0.4063906, -0.4609593, 1.926975, 1]]
[[0, 0.02081702, -0.5704017, 1.995066, 1], [1, 0.04521184, -0.2082623, 2.104789, 1], [2, 0.06843957, 0.142764, 2.198498, 1], [3, 0.07044709, 0.2760573, 2.200861, 1], [4, -0.08154362, 0.07366823, 2.147837, 1], [5, -0.1544049, -0.05922903, 2.004951, 1], [6, -0.1302659, -0.1384085, 1.793369, 1], [7, -0.1495481, -0.1882035, 1.656983, 1], [8, 0.2510523, 0.08113319, 2.167502, 1], [9, 0.3692815, -0.1356973, 2.127371, 1], [10, 0.4425118, -0.3569212, 1.990374, 1], [11, 0.4550985, -0.4215066, 1.952845, 1], [12, -0.09335758, -0.550764, 1.946332, 1], [13, -0.146484, -0.2718119, 1.650782, 1], [14, -0.1170216, -0.6260563, 1.567209, 1], [15, -0.1000001, -0.6833175, 1.45155, 1], [16, 0.1339864, -0.5708076, 1.974005, 1], [17, 0.2122788, -0.2816359, 1.648082, 1], [18, 0.1096701, -0.6196623, 1.569061, 1], [19, 0.1124829, -0.6702746, 1.447409, 1], [20, 0.06288636, 0.05640189, 2.177631, 1], [21, -0.1660973, -0.2216282, 1.593552, 1], [22, -0.1958363, -0.1573819, 1.659921, 1], [23, 0.4789211, -0.475246, 1.924365, 1], [24, 0.4135086, -0.4448821, 1.923262, 1]]
