[[0, 0.1542966, -0.01279576, 2.360214, 1], [1, 0.1490229, 0.3021376, 2.330172, 1], [2, 0.1428677, 0.6048687, 2.288694, 1], [3, 0.1242495, 0.7448038, 2.269053, 1], [4, -0.03475686, 0.4860485, 2.30858, 1], [5, -0.06867499, 0.2457706, 2.334658, 1], [6, -0.057154, 0.01616169, 2.307585, 1], [7, -0.03675007, -0.03972498, 2.300002, 1], [8, 0.3226954, 0.5035686, 2.302464, 1], [9, 0.374509, 0.2533102, 2.32711, 1], [10, 0.3635308, 0.009785244, 2.296213, 1], [11, 0.3449629, -0.04685155, 2.293118, 1], [12, 0.0717908, -0.01397996, 2.326239, 1], [13, 0.07339755, -0.3277956, 2.390414, 1], [14, 0.1010777, -0.6460371, 2.44998, 1], [15, 0.05394923, -0.7244386, 2.394071, 1], [16, 0.2320739, -0.01132283, 2.320075, 1], [17, 0.2400722, -0.3433772, 2.390632, 1], [18, 0.2279832, -0.6533411, 2.450159, 1], [19, 0.2203534, -0.7259633, 2.356422, 1], [20, 0.1445573, 0.5308156, 2.301172, 1], [21, -0.03636638, -0.1253877, 2.302289, 1], [22, -0.07471011, -0.02207619, 2.286409, 1], [23, 0.3387258, -0.1300409, 2.3012, 1], [24, 0.3036063, -0.06215482, 2.259313, 1]]
[[0, 0.1544413, -0.01312036, 2.36023, 1], [1, 0.1492236, 0.3010433, 2.330707, 1], [2, 0.1430784, 0.6030825, 2.289851, 1], [3, 0.123309, 0.742355, 2.268473, 1], [4, -0.0347912, 0.4853685, 2.310032, 1], [5, -0.06808379, 0.2453485, 2.335561, 1], [6, -0.05676129, 0.01575625, 2.307318, 1], [7, -0.03597542, -0.04084988, 2.300309, 1], [8, 0.3225088, 0.5035383, 2.303696, 1], [9, 0.3750044, 0.2537324, 2.327838, 1], [10, 0.3635887, 0.009980435, 2.296705, 1], [11, 0.3447606, -0.04547514, 2.29221, 1], [12, 0.07189724, -0.01432864, 2.326499, 1], [13, 0.07353682, -0.3279645, 2.390352, 1], [14, 0.1004874, -0.6477284, 2.450533, 1], [15, 0.05595369, -0.7239432, 2.383299, 1], [16, 0.232293, -0.0117112, 2.319846, 1], [17, 0.2402157, -0.3433098, 2.390548, 1], [18, 0.2280046, -0.6534783, 2.45059, 1], [19, 0.2232703, -0.7259393, 2.356487, 1], [20, 0.1447663, 0.5291746, 2.302188, 1], [21, -0.03099443, -0.1256883, 2.301026, 1], [22, -0.06899893, -0.03662543, 2.286364, 1], [23, 0.3367637, -0.1308469, 2.295473, 1], [24, 0.3023133, -0.05318378, 2.259596, 1]]
[[0, 0.154525, -0.01321849, 2.360263, 1], [1, 0.1490346, 0.3005087, 2.330945, 1], [2, 0.1422872, 0.6020245, 2.290271, 1], [3, 0.1227525, 0.7414619, 2.268029, 1], [4, -0.03484746, 0.4851181, 2.310531, 1], [5, -0.06754149, 0.2450276, 2.336247, 1], [6, -0.05645013, 0.01548765, 2.307483, 1], [7, -0.03578482, -0.04013329, 2.302203, 1], [8, 0.3224045, 0.5037841, 2.304181, 1], [9, 0.3753389, 0.2536515, 2.32833, 1], [10, 0.3637146, 0.01005396, 2.297495, 1], [11, 0.3454432, -0.04649486, 2.293038, 1], [12, 0.07200681, -0.01448319, 2.326645, 1], [13, 0.07353406, -0.327928, 2.390187, 1], [14, 0.1001295, -0.6480286, 2.451413, 1], [15, 0.05347632, -0.7258798, 2.392531, 1], [16, 0.2323578, -0.01176955, 2.319814, 1], [17, 0.2396754, -0.3443437, 2.390948, 1], [18, 0.228556, -0.6534608, 2.45061, 1], [19, 0.2235065, -0.7256573, 2.356153, 1], [20, 0.1441479, 0.5282437, 2.302577, 1], [21, -0.03449172, -0.1253304, 2.301173, 1], [22, -0.06876298, -0.04495665, 2.291715, 1], [23, 0.339181, -0.1313258, 2.303978, 1], [24, 0.3037929, -0.04008081, 2.256476, 1]]
[[0, 0.1546219, -0.01328797, 2.360295, 1], [1, 0.1488806, 0.3002434, 2.331024, 1], [2, 0.1416147, 0.6015316, 2.290293, 1], [3, 0.1225402, 0.7408993, 2.267859, 1], [4, -0.03497524, 0.4848516, 2.310961, 1], [5, -0.0672307, 0.2444729, 2.336814, 1], [6, -0.05637959, 0.01548184, 2.307471, 1], [7, -0.03579298, -0.04055319, 2.30192, 1], [8, 0.3225127, 0.5039855, 2.304953, 1], [9, 0.3755162, 0.2536147, 2.328689, 1], [10, 0.3640789, 0.01013388, 2.298644, 1], [11, 0.3445202, -0.05010702, 2.295005, 1], [12, 0.07211651, -0.0145645, 2.326699, 1], [13, 0.07355161, -0.3280246, 2.390155, 1], [14, 0.1001286, -0.6474625, 2.451142, 1], [15, 0.05369133, -0.7256639, 2.393119, 1], [16, 0.2324256, -0.01181174, 2.319829, 1], [17, 0.2400342, -0.344122, 2.390785, 1], [18, 0.2290985, -0.6530928, 2.450862, 1], [19, 0.2230275, -0.7252099, 2.356328, 1], [20, 0.1436283, 0.5278026, 2.302631, 1], [21, -0.03104644, -0.1259156, 2.305213, 1], [22, -0.06357849, -0.06182717, 2.295546, 1], [23, 0.3389818, -0.1375141, 2.305606, 1], [24, 0.3013502, -0.05942795, 2.25962, 1]]
[[0, 0.1551054, -0.01339585, 2.361191, 1], [1, 0.1488498, 0.3001644, 2.331477, 1], [2, 0.1413846, 0.6015775, 2.290448, 1], [3, 0.1224628, 0.7409937, 2.268013, 1], [4, -0.03485161, 0.4847503, 2.31083, 1], [5, -0.0670931, 0.2442223, 2.336807, 1], [6, -0.05601203, 0.01609392, 2.30828, 1], [7, -0.03540155, -0.03707349, 2.304937, 1], [8, 0.3224161, 0.5040055, 2.305023, 1], [9, 0.3760673, 0.2533216, 2.329958, 1], [10, 0.3656712, 0.0100889, 2.3019, 1], [11, 0.3503649, -0.04656041, 2.302181, 1], [12, 0.07266337, -0.01461455, 2.327651, 1], [13, 0.07383616, -0.3280509, 2.390445, 1], [14, 0.1011608, -0.6454389, 2.450683, 1], [15, 0.02740479, -0.703125, 2.464844, 1], [16, 0.2328149, -0.01194004, 2.320677, 1], [17, 0.2400766, -0.3443214, 2.391194, 1], [18, 0.2291499, -0.6527752, 2.45069, 1], [19, 0.2238172, -0.7252057, 2.356549, 1], [20, 0.1434441, 0.5278167, 2.30284, 1], [21, -0.03414753, -0.1195203, 2.30294, 1], [22, -0.07230175, -0.02220075, 2.294, 1], [23, 0.348771, -0.1313223, 2.31076, 1], [24, 0.3040527, -0.04123347, 2.262118, 1]]
[[0, 0.1556262, -0.01359162, 2.361929, 1], [1, 0.1488041, 0.3002204, 2.331855, 1], [2, 0.14087, 0.6020708, 2.290679, 1], [3, 0.1225337, 0.7413804, 2.268651, 1], [4, -0.03476145, 0.484821, 2.310723, 1], [5, -0.06700742, 0.2441737, 2.336803, 1], [6, -0.05593523, 0.01622561, 2.308325, 1], [7, -0.03623508, -0.03745097, 2.306177, 1], [8, 0.32232, 0.5038821, 2.305103, 1], [9, 0.3765986, 0.2519545, 2.331183, 1], [10, 0.3682606, 0.009161767, 2.305002, 1], [11, 0.3552476, -0.05186833, 2.306473, 1], [12, 0.07322968, -0.01478835, 2.328449, 1], [13, 0.07398405, -0.3279392, 2.390668, 1], [14, 0.1009856, -0.6456303, 2.45109, 1], [15, 0.05114353, -0.7249528, 2.411213, 1], [16, 0.2332565, -0.01212443, 2.321357, 1], [17, 0.2403256, -0.3441955, 2.391347, 1], [18, 0.2288938, -0.6531788, 2.450502, 1], [19, 0.224612, -0.7254608, 2.356139, 1], [20, 0.1430899, 0.5281454, 2.303111, 1], [21, -0.03641316, -0.1193044, 2.305823, 1], [22, -0.07258761, -0.02582729, 2.299429, 1], [23, 0.3527637, -0.136903, 2.311552, 1], [24, 0.3047449, -0.05178761, 2.263773, 1]]
[[0, 0.1563348, -0.01362181, 2.362771, 1], [1, 0.148753, 0.3003016, 2.332109, 1], [2, 0.1401408, 0.602538, 2.290643, 1], [3, 0.122494, 0.7419478, 2.269634, 1], [4, -0.03470605, 0.4848947, 2.31063, 1], [5, -0.06675787, 0.243875, 2.336795, 1], [6, -0.05574981, 0.01627105, 2.308527, 1], [7, -0.03472419, -0.03711572, 2.303564, 1], [8, 0.3218985, 0.5039299, 2.305222, 1], [9, 0.3770723, 0.2507639, 2.332075, 1], [10, 0.3747281, 0.009205844, 2.309604, 1], [11, 0.3626585, -0.05351808, 2.312644, 1], [12, 0.07389259, -0.01483985, 2.329118, 1], [13, 0.07408606, -0.3278204, 2.390712, 1], [14, 0.1004044, -0.6463329, 2.451066, 1], [15, 0.05879886, -0.7266456, 2.392172, 1], [16, 0.233972, -0.01210413, 2.322401, 1], [17, 0.2405685, -0.3446766, 2.392127, 1], [18, 0.2288251, -0.6528261, 2.449805, 1], [19, 0.2250181, -0.7259778, 2.35664, 1], [20, 0.1426115, 0.52846, 2.30319, 1], [21, -0.03525707, -0.1189127, 2.298716, 1], [22, -0.0705455, -0.03624701, 2.284778, 1], [23, 0.3592712, -0.1386975, 2.320651, 1], [24, 0.3128416, -0.06760374, 2.280462, 1]]
[[0, 0.1566419, -0.01360167, 2.364011, 1], [1, 0.1487713, 0.3004944, 2.332573, 1], [2, 0.1400363, 0.6029683, 2.290621, 1], [3, 0.1223366, 0.7426836, 2.271225, 1], [4, -0.03464713, 0.484763, 2.310331, 1], [5, -0.06679915, 0.2439459, 2.336467, 1], [6, -0.05560033, 0.01797034, 2.308998, 1], [7, -0.03377106, -0.04123246, 2.305293, 1], [8, 0.3217759, 0.5040395, 2.305457, 1], [9, 0.3782126, 0.2493583, 2.33336, 1], [10, 0.3820999, 0.008208146, 2.313219, 1], [11, 0.373799, -0.05343502, 2.318608, 1], [12, 0.07416238, -0.01488863, 2.329933, 1], [13, 0.07446118, -0.3277494, 2.390966, 1], [14, 0.1003029, -0.6467797, 2.451245, 1], [15, 0.05895972, -0.7270312, 2.391718, 1], [16, 0.2342832, -0.01196248, 2.324169, 1], [17, 0.2404055, -0.3449303, 2.392674, 1], [18, 0.2287668, -0.6527247, 2.450005, 1], [19, 0.2230599, -0.7269659, 2.358457, 1], [20, 0.1425286, 0.5287921, 2.303275, 1], [21, -0.02922849, -0.1254205, 2.304385, 1], [22, -0.06300756, -0.06020835, 2.292118, 1], [23, 0.3815406, -0.144969, 2.327774, 1], [24, 0.3222143, -0.05893634, 2.290273, 1]]
[[0, 0.1567554, -0.01349431, 2.364316, 1], [1, 0.14861, 0.3006583, 2.33279, 1], [2, 0.1393991, 0.6034259, 2.290594, 1], [3, 0.1221755, 0.743547, 2.272666, 1], [4, -0.0346821, 0.4849468, 2.310056, 1], [5, -0.06661282, 0.2439733, 2.336354, 1], [6, -0.0551245, 0.01710493, 2.30929, 1], [7, -0.0332347, -0.04603035, 2.30493, 1], [8, 0.3213747, 0.5042384, 2.305544, 1], [9, 0.3824817, 0.2448119, 2.335832, 1], [10, 0.3953769, 0.007988701, 2.315956, 1], [11, 0.3955266, -0.05480503, 2.318956, 1], [12, 0.07425961, -0.01484535, 2.330095, 1], [13, 0.07472167, -0.3283475, 2.391252, 1], [14, 0.1006569, -0.6470273, 2.4514, 1], [15, 0.05741699, -0.72738, 2.39569, 1], [16, 0.2343943, -0.01176205, 2.324651, 1], [17, 0.2403713, -0.3451942, 2.392869, 1], [18, 0.2294243, -0.6534196, 2.450111, 1], [19, 0.2138314, -0.7286119, 2.361341, 1], [20, 0.1420193, 0.5291687, 2.30334, 1], [21, -0.03013184, -0.1319056, 2.306644, 1], [22, -0.06687089, -0.04667457, 2.293087, 1], [23, 0.4028782, -0.1439053, 2.319213, 1], [24, 0.3411702, -0.05246409, 2.313917, 1]]
[[0, 0.1565837, -0.01326978, 2.364616, 1], [1, 0.1482088, 0.3010795, 2.3332, 1], [2, 0.1387931, 0.6041466, 2.290834, 1], [3, 0.121699, 0.7454771, 2.274944, 1], [4, -0.0347887, 0.4850439, 2.309827, 1], [5, -0.06690385, 0.2446148, 2.335894, 1], [6, -0.05486838, 0.01690316, 2.309437, 1], [7, -0.03340664, -0.04301238, 2.304905, 1], [8, 0.320693, 0.5045433, 2.305899, 1], [9, 0.3900948, 0.2415097, 2.337588, 1], [10, 0.4254851, 0.009456978, 2.316373, 1], [11, 0.435407, -0.04874901, 2.311192, 1], [12, 0.07408341, -0.01465679, 2.330393, 1], [13, 0.07478695, -0.3283964, 2.391258, 1], [14, 0.1007096, -0.6468302, 2.45137, 1], [15, 0.0571497, -0.7267741, 2.394567, 1], [16, 0.2342291, -0.01150507, 2.32494, 1], [17, 0.2406997, -0.3449028, 2.393085, 1], [18, 0.2294909, -0.6533027, 2.449872, 1], [19, 0.2124427, -0.7285857, 2.361597, 1], [20, 0.1414306, 0.5298329, 2.303638, 1], [21, -0.03220006, -0.1254988, 2.312471, 1], [22, -0.06114896, -0.06636772, 2.296933, 1], [23, 0.4395492, -0.1315051, 2.336129, 1], [24, 0.4095133, -0.07406198, 2.276077, 1]]
[[0, 0.1566676, -0.01319673, 2.364945, 1], [1, 0.148014, 0.3013715, 2.33343, 1], [2, 0.1380739, 0.6050507, 2.290765, 1], [3, 0.1211691, 0.7463574, 2.275968, 1], [4, -0.03486386, 0.4846399, 2.308247, 1], [5, -0.06672244, 0.2444214, 2.335331, 1], [6, -0.05479871, 0.01690242, 2.309424, 1], [7, -0.0350222, -0.03716928, 2.303971, 1], [8, 0.3200468, 0.5050471, 2.306217, 1], [9, 0.3996438, 0.2471621, 2.337837, 1], [10, 0.4740369, 0.0298277, 2.316418, 1], [11, 0.4716954, -0.04301296, 2.312027, 1], [12, 0.07414686, -0.01465605, 2.330579, 1], [13, 0.07496767, -0.3285226, 2.391268, 1], [14, 0.1006861, -0.6466616, 2.451345, 1], [15, 0.05669493, -0.7266682, 2.39565, 1], [16, 0.2343251, -0.01132246, 2.325445, 1], [17, 0.2404928, -0.3447258, 2.393089, 1], [18, 0.2299026, -0.6532043, 2.449567, 1], [19, 0.2126764, -0.7274886, 2.359789, 1], [20, 0.1408512, 0.5305602, 2.303678, 1], [21, -0.03416531, -0.1196167, 2.304687, 1], [22, -0.07454759, -0.01555989, 2.282273, 1], [23, 0.4813001, -0.1267212, 2.338452, 1], [24, 0.4431602, -0.05240486, 2.277484, 1]]
