[[0, -0.19209, -0.274801, 2.64467, 1.0], [1, -0.151384, 0.0121166, 2.57442, 1.0], [2, -0.11077, 0.292472, 2.49163, 1.0], [3, -0.0866607, 0.426097, 2.46501, 1.0], [4, -0.259463, 0.248746, 2.46453, 1.0], [5, -0.3527, 0.436664, 2.31038, 1.0], [6, -0.353218, 0.602172, 2.18406, 1.0], [7, -0.31406, 0.667332, 2.15888, 1.0], [8, 0.04263, 0.217388, 2.45509, 1.0], [9, 0.209347, 0.297049, 2.30702, 1.0], [10, 0.294718, 0.44278, 2.18504, 1.0], [11, 0.310965, 0.506113, 2.15865, 1.0], [12, -0.258333, -0.264036, 2.61189, 1.0], [13, -0.268899, -0.575808, 2.57055, 1.0], [14, -0.269402, -0.739991, 2.67128, 1.0], [15, -0.280951, -0.856472, 2.65186, 1.0], [16, -0.120809, -0.278377, 2.60824, 1.0], [17, 0.00886979, -0.563281, 2.57026, 1.0], [18, -0.0139094, -0.765146, 2.69482, 1.0], [19, -0.000736764, -0.881626, 2.67482, 1.0], [20, -0.120935, 0.223345, 2.51459, 1.0], [21, -0.296394, 0.69816, 2.14322, 1.0], [22, -0.356297, 0.681, 2.15479, 1.0], [23, 0.32307, 0.563313, 2.13644, 1.0], [24, 0.344912, 0.49888, 2.15353, 1.0]]
[[0, -0.16124, -0.251762, 2.57678, 1.0], [1, -0.139488, 0.0219805, 2.54732, 1.0], [2, -0.110659, 0.292496, 2.49005, 1.0], [3, -0.0849808, 0.42553, 2.46274, 1.0], [4, -0.25921, 0.248692, 2.4631, 1.0], [5, -0.352327, 0.438196, 2.30908, 1.0], [6, -0.317608, 0.627328, 2.18197, 1.0], [7, -0.311071, 0.661974, 2.1654, 1.0], [8, 0.0427504, 0.217249, 2.45377, 1.0], [9, 0.210539, 0.297007, 2.30576, 1.0], [10, 0.300259, 0.44231, 2.18604, 1.0], [11, 0.323529, 0.505624, 2.16165, 1.0], [12, -0.227859, -0.24088, 2.54495, 1.0], [13, -0.277438, -0.638752, 2.63045, 1.0], [14, -0.258807, -0.906913, 2.7543, 1.0], [15, -0.300974, -0.95488, 2.66474, 1.0], [16, -0.090399, -0.256067, 2.54127, 1.0], [17, -0.0813905, -0.643184, 2.65214, 1.0], [18, 0.0225301, -0.90455, 2.74883, 1.0], [19, 0.0165496, -0.983541, 2.68886, 1.0], [20, -0.119922, 0.224389, 2.51095, 1.0], [21, -0.285211, 0.702473, 2.14282, 1.0], [22, -0.349862, 0.682482, 2.17354, 1.0], [23, 0.332499, 0.557267, 2.14426, 1.0], [24, 0.357171, 0.498512, 2.15057, 1.0]]
[[0, -0.159617, -0.251194, 2.57333, 1.0], [1, -0.136376, 0.0228918, 2.54186, 1.0], [2, -0.110129, 0.292462, 2.48929, 1.0], [3, -0.0805446, 0.424683, 2.46267, 1.0], [4, -0.258763, 0.248818, 2.46231, 1.0], [5, -0.350847, 0.440168, 2.30884, 1.0], [6, -0.31555, 0.623802, 2.18381, 1.0], [7, -0.292126, 0.668235, 2.16516, 1.0], [8, 0.0432197, 0.217046, 2.45347, 1.0], [9, 0.212699, 0.293173, 2.30876, 1.0], [10, 0.303573, 0.43935, 2.19123, 1.0], [11, 0.335966, 0.503031, 2.16436, 1.0], [12, -0.22603, -0.240201, 2.54098, 1.0], [13, -0.268563, -0.538615, 2.58932, 1.0], [14, -0.273699, -0.78446, 2.69603, 1.0], [15, -0.280703, -0.899604, 2.66342, 1.0], [16, -0.0890488, -0.255656, 2.53886, 1.0], [17, -0.0483973, -0.567365, 2.60898, 1.0], [18, 0.00608919, -0.80849, 2.71295, 1.0], [19, 0.00417476, -0.862881, 2.59394, 1.0], [20, -0.11792, 0.224901, 2.50799, 1.0], [21, -0.251078, 0.703484, 2.1403, 1.0], [22, -0.330365, 0.693306, 2.173, 1.0], [23, 0.345279, 0.548188, 2.1491, 1.0], [24, 0.369843, 0.47925, 2.16321, 1.0]]
[[0, -0.158802, -0.250448, 2.57133, 1.0], [1, -0.135531, 0.0232268, 2.5401, 1.0], [2, -0.109956, 0.292304, 2.48915, 1.0], [3, -0.0745947, 0.423449, 2.46393, 1.0], [4, -0.257806, 0.24916, 2.46166, 1.0], [5, -0.343227, 0.4468, 2.30703, 1.0], [6, -0.296363, 0.623545, 2.18879, 1.0], [7, -0.271831, 0.674581, 2.1666, 1.0], [8, 0.0442711, 0.216785, 2.45359, 1.0], [9, 0.21685, 0.289358, 2.31444, 1.0], [10, 0.320259, 0.428907, 2.19926, 1.0], [11, 0.350106, 0.492488, 2.17251, 1.0], [12, -0.225246, -0.239388, 2.53911, 1.0], [13, -0.267717, -0.535136, 2.58748, 1.0], [14, -0.273876, -0.767961, 2.68821, 1.0], [15, -0.272265, -0.82289, 2.56921, 1.0], [16, -0.0882563, -0.255037, 2.53714, 1.0], [17, -0.0484174, -0.566967, 2.60858, 1.0], [18, -0.00650184, -0.79665, 2.70996, 1.0], [19, -0.00798637, -0.851297, 2.59088, 1.0], [20, -0.11747, 0.224897, 2.50725, 1.0], [21, -0.223869, 0.7083, 2.14494, 1.0], [22, -0.307772, 0.695555, 2.17138, 1.0], [23, 0.361224, 0.535702, 2.15658, 1.0], [24, 0.284712, 0.526338, 2.1409, 1.0]]
[[0, -0.156539, -0.241242, 2.564, 1.0], [1, -0.13283, 0.0256653, 2.53648, 1.0], [2, -0.10749, 0.291135, 2.48924, 1.0], [3, -0.0680107, 0.422482, 2.46373, 1.0], [4, -0.256515, 0.250047, 2.46054, 1.0], [5, -0.335096, 0.452588, 2.30592, 1.0], [6, -0.281884, 0.623762, 2.18956, 1.0], [7, -0.252746, 0.675847, 2.16843, 1.0], [8, 0.0456728, 0.216085, 2.45364, 1.0], [9, 0.222818, 0.28447, 2.32074, 1.0], [10, 0.334267, 0.418477, 2.20639, 1.0], [11, 0.365351, 0.480221, 2.17958, 1.0], [12, -0.223018, -0.229557, 2.53288, 1.0], [13, -0.26765, -0.535042, 2.58717, 1.0], [14, -0.275033, -0.778086, 2.69247, 1.0], [15, -0.282454, -0.893731, 2.66058, 1.0], [16, -0.0860154, -0.246662, 2.52918, 1.0], [17, -0.0483394, -0.566895, 2.6082, 1.0], [18, -0.0172795, -0.805403, 2.71861, 1.0], [19, -0.0181009, -0.859931, 2.59955, 1.0], [20, -0.114812, 0.224712, 2.50582, 1.0], [21, -0.205276, 0.710762, 2.14545, 1.0], [22, -0.280528, 0.706366, 2.16933, 1.0], [23, 0.378838, 0.520962, 2.16354, 1.0], [24, 0.296114, 0.516516, 2.14578, 1.0]]
[[0, -0.157138, -0.241193, 2.56251, 1.0], [1, -0.131304, 0.0259697, 2.5348, 1.0], [2, -0.101353, 0.2905, 2.48953, 1.0], [3, -0.0613922, 0.419714, 2.4651, 1.0], [4, -0.254592, 0.252486, 2.45919, 1.0], [5, -0.33349, 0.462685, 2.29755, 1.0], [6, -0.257655, 0.634213, 2.1889, 1.0], [7, -0.223859, 0.683005, 2.16854, 1.0], [8, 0.0544234, 0.21148, 2.45739, 1.0], [9, 0.227504, 0.275716, 2.32856, 1.0], [10, 0.339249, 0.416769, 2.20856, 1.0], [11, 0.376677, 0.469883, 2.18736, 1.0], [12, -0.223592, -0.229034, 2.5315, 1.0], [13, -0.267429, -0.535065, 2.58695, 1.0], [14, -0.277201, -0.787088, 2.69561, 1.0], [15, -0.284712, -0.903504, 2.65963, 1.0], [16, -0.0867385, -0.247144, 2.52776, 1.0], [17, -0.0483416, -0.566806, 2.60773, 1.0], [18, -0.0166183, -0.813937, 2.72239, 1.0], [19, -0.0157218, -0.868847, 2.60281, 1.0], [20, -0.109645, 0.224695, 2.50453, 1.0], [21, -0.175913, 0.710543, 2.14555, 1.0], [22, -0.25534, 0.713187, 2.1702, 1.0], [23, 0.386427, 0.51167, 2.17185, 1.0], [24, 0.290916, 0.514312, 2.1562, 1.0]]
[[0, -0.157926, -0.240606, 2.56079, 1.0], [1, -0.129621, 0.0265101, 2.53324, 1.0], [2, -0.0960835, 0.290033, 2.48967, 1.0], [3, -0.0520942, 0.416753, 2.46695, 1.0], [4, -0.253221, 0.253741, 2.45858, 1.0], [5, -0.30107, 0.470489, 2.3049, 1.0], [6, -0.241604, 0.637887, 2.18961, 1.0], [7, -0.203623, 0.685416, 2.17302, 1.0], [8, 0.0545985, 0.211331, 2.45727, 1.0], [9, 0.2361, 0.267448, 2.33343, 1.0], [10, 0.377297, 0.38749, 2.22731, 1.0], [11, 0.40135, 0.445716, 2.20302, 1.0], [12, -0.224532, -0.227924, 2.52948, 1.0], [13, -0.266917, -0.534085, 2.58614, 1.0], [14, -0.279391, -0.777491, 2.69146, 1.0], [15, -0.275302, -0.832621, 2.57217, 1.0], [16, -0.0873688, -0.246985, 2.52654, 1.0], [17, -0.04857, -0.56665, 2.60696, 1.0], [18, -0.0176997, -0.80619, 2.71661, 1.0], [19, -0.0165898, -0.861053, 2.59723, 1.0], [20, -0.105127, 0.224728, 2.50362, 1.0], [21, -0.150887, 0.713737, 2.15168, 1.0], [22, -0.223889, 0.718953, 2.16856, 1.0], [23, 0.427517, 0.48275, 2.19132, 1.0], [24, 0.341516, 0.488609, 2.1675, 1.0]]
[[0, -0.158636, -0.240206, 2.55903, 1.0], [1, -0.129651, 0.026792, 2.53203, 1.0], [2, -0.0961683, 0.289984, 2.48947, 1.0], [3, -0.0446384, 0.415756, 2.46852, 1.0], [4, -0.251248, 0.254528, 2.45847, 1.0], [5, -0.289912, 0.46974, 2.30844, 1.0], [6, -0.219677, 0.639735, 2.19386, 1.0], [7, -0.179936, 0.688618, 2.17749, 1.0], [8, 0.0553107, 0.210803, 2.45737, 1.0], [9, 0.241915, 0.250158, 2.34716, 1.0], [10, 0.379353, 0.362248, 2.23875, 1.0], [11, 0.416616, 0.431258, 2.21218, 1.0], [12, -0.225327, -0.227143, 2.52757, 1.0], [13, -0.266782, -0.534168, 2.58605, 1.0], [14, -0.281093, -0.777926, 2.6917, 1.0], [15, -0.285011, -0.894944, 2.65869, 1.0], [16, -0.0879745, -0.246949, 2.52514, 1.0], [17, -0.0485796, -0.566653, 2.60683, 1.0], [18, -0.0177868, -0.800412, 2.71381, 1.0], [19, -0.016572, -0.855482, 2.59426, 1.0], [20, -0.105183, 0.224734, 2.50318, 1.0], [21, -0.131087, 0.719006, 2.15993, 1.0], [22, -0.202547, 0.723567, 2.17636, 1.0], [23, 0.437333, 0.472686, 2.20234, 1.0], [24, 0.353639, 0.478392, 2.1801, 1.0]]
[[0, -0.159449, -0.238859, 2.55658, 1.0], [1, -0.127242, 0.0272757, 2.53058, 1.0], [2, -0.0885214, 0.288437, 2.4904, 1.0], [3, -0.0392031, 0.41386, 2.46993, 1.0], [4, -0.248911, 0.255003, 2.45837, 1.0], [5, -0.269776, 0.479072, 2.30575, 1.0], [6, -0.200036, 0.641745, 2.19751, 1.0], [7, -0.159656, 0.688339, 2.18236, 1.0], [8, 0.0558205, 0.209933, 2.45776, 1.0], [9, 0.243758, 0.238614, 2.35598, 1.0], [10, 0.385536, 0.346801, 2.25007, 1.0], [11, 0.431757, 0.413251, 2.22525, 1.0], [12, -0.226331, -0.224971, 2.52406, 1.0], [13, -0.266611, -0.533958, 2.58597, 1.0], [14, -0.281356, -0.778252, 2.69192, 1.0], [15, -0.276898, -0.833451, 2.57255, 1.0], [16, -0.0885588, -0.246317, 2.52374, 1.0], [17, -0.0485766, -0.566881, 2.6068, 1.0], [18, -0.018466, -0.796292, 2.71162, 1.0], [19, -0.0169826, -0.851319, 2.59213, 1.0], [20, -0.0989033, 0.223989, 2.50293, 1.0], [21, -0.117287, 0.725263, 2.16686, 1.0], [22, -0.179361, 0.722196, 2.17935, 1.0], [23, 0.45585, 0.453521, 2.21402, 1.0], [24, 0.36693, 0.462304, 2.1882, 1.0]]
[[0, -0.159945, -0.238224, 2.55462, 1.0], [1, -0.127207, 0.0274719, 2.52978, 1.0], [2, -0.0887876, 0.28836, 2.49034, 1.0], [3, -0.0327283, 0.412317, 2.47162, 1.0], [4, -0.245936, 0.255514, 2.45852, 1.0], [5, -0.251587, 0.488487, 2.30106, 1.0], [6, -0.172492, 0.650272, 2.19828, 1.0], [7, -0.132189, 0.691984, 2.18521, 1.0], [8, 0.0563769, 0.209247, 2.45822, 1.0], [9, 0.248526, 0.228615, 2.36162, 1.0], [10, 0.404207, 0.342434, 2.25315, 1.0], [11, 0.444132, 0.398179, 2.23409, 1.0], [12, -0.226792, -0.224891, 2.51959, 1.0], [13, -0.266557, -0.533694, 2.5859, 1.0], [14, -0.28089, -0.777208, 2.69166, 1.0], [15, -0.276285, -0.832499, 2.57219, 1.0], [16, -0.0890471, -0.245504, 2.52318, 1.0], [17, -0.0488888, -0.568145, 2.60722, 1.0], [18, -0.0165818, -0.794243, 2.70884, 1.0], [19, -0.0149618, -0.849364, 2.58925, 1.0], [20, -0.0989878, 0.223968, 2.50273, 1.0], [21, -0.080998, 0.723528, 2.17212, 1.0], [22, -0.155715, 0.724562, 2.18463, 1.0], [23, 0.469329, 0.436262, 2.22349, 1.0], [24, 0.374482, 0.45378, 2.20044, 1.0]]
[[0, -0.160692, -0.236444, 2.55285, 1.0], [1, -0.12467, 0.0273262, 2.52885, 1.0], [2, -0.0800503, 0.283674, 2.49179, 1.0], [3, -0.0275002, 0.411192, 2.4718, 1.0], [4, -0.24277, 0.25694, 2.45967, 1.0], [5, -0.238709, 0.49178, 2.30002, 1.0], [6, -0.153841, 0.653501, 2.20161, 1.0], [7, -0.111556, 0.693649, 2.1904, 1.0], [8, 0.057041, 0.208062, 2.45866, 1.0], [9, 0.252732, 0.219998, 2.36922, 1.0], [10, 0.416424, 0.332168, 2.2611, 1.0], [11, 0.456802, 0.381969, 2.24512, 1.0], [12, -0.22703, -0.223377, 2.51673, 1.0], [13, -0.266116, -0.529944, 2.58535, 1.0], [14, -0.281085, -0.776169, 2.69113, 1.0], [15, -0.276621, -0.831489, 2.57162, 1.0], [16, -0.0903676, -0.243259, 2.52272, 1.0], [17, -0.0491986, -0.568242, 2.60699, 1.0], [18, -0.0176227, -0.791581, 2.70707, 1.0], [19, -0.0161271, -0.846746, 2.58745, 1.0], [20, -0.0918834, 0.220817, 2.50314, 1.0], [21, -0.0660619, 0.731002, 2.18452, 1.0], [22, -0.134436, 0.72625, 2.19394, 1.0], [23, 0.487887, 0.417914, 2.23621, 1.0], [24, 0.389511, 0.440579, 2.21275, 1.0]]
