[[0, 444.033, 182.635, 0.0789011, 1.0], [1, 451.397, 219.327, 0.897908, 1.0], [2, 419.08, 219.367, 0.818347, 1.0], [3, 416.105, 269.241, 0.882836, 1.0], [4, 408.776, 316.238, 0.825926, 1.0], [5, 483.655, 219.325, 0.804303, 1.0], [6, 490.988, 272.195, 0.840332, 1.0], [7, 496.86, 320.679, 0.886694, 1.0], [8, 452.871, 320.631, 0.80227, 1.0], [9, 432.266, 322.06, 0.736401, 1.0], [10, 430.782, 382.372, 0.873732, 1.0], [11, 435.206, 432.293, 0.825673, 1.0], [12, 474.906, 319.209, 0.773555, 1.0], [13, 477.817, 382.314, 0.854421, 1.0], [14, 479.28, 435.191, 0.8042, 1.0], [15, 441.058, 181.109, 0.0646392, 1.0], [16, 451.378, 179.66, 0.0776301, 1.0], [17, 0, 0, 0, 1.0], [18, 463.101, 181.161, 0.169751, 1.0], [19, 476.305, 454.336, 0.885051, 1.0], [20, 486.66, 452.838, 0.884397, 1.0], [21, 479.248, 439.594, 0.670916, 1.0], [22, 430.81, 452.827, 0.92495, 1.0], [23, 423.473, 451.33, 0.886444, 1.0], [24, 439.605, 438.103, 0.779788, 1.0]]
[[0, 445.48, 182.649, 0.0690152, 1.0], [1, 451.4, 219.327, 0.897235, 1.0], [2, 419.083, 219.362, 0.818654, 1.0], [3, 416.104, 269.232, 0.883434, 1.0], [4, 408.778, 316.236, 0.82428, 1.0], [5, 483.655, 219.327, 0.803495, 1.0], [6, 489.607, 272.186, 0.839942, 1.0], [7, 496.866, 320.673, 0.886821, 1.0], [8, 452.873, 320.622, 0.800487, 1.0], [9, 432.269, 320.674, 0.734997, 1.0], [10, 430.787, 382.37, 0.87401, 1.0], [11, 435.199, 432.298, 0.824374, 1.0], [12, 474.91, 319.199, 0.772319, 1.0], [13, 477.822, 382.314, 0.855873, 1.0], [14, 479.283, 435.202, 0.805168, 1.0], [15, 441.083, 181.14, 0.0565096, 1.0], [16, 451.393, 179.675, 0.0682214, 1.0], [17, 0, 0, 0, 1.0], [18, 463.097, 181.176, 0.156549, 1.0], [19, 476.304, 454.338, 0.88261, 1.0], [20, 486.658, 452.841, 0.883075, 1.0], [21, 479.251, 439.604, 0.675308, 1.0], [22, 430.81, 452.828, 0.920761, 1.0], [23, 423.471, 451.331, 0.883707, 1.0], [24, 439.602, 438.111, 0.778229, 1.0]]
[[0, 444.003, 182.636, 0.0761117, 1.0], [1, 451.397, 219.327, 0.898417, 1.0], [2, 419.083, 219.366, 0.818124, 1.0], [3, 416.103, 269.233, 0.88188, 1.0], [4, 408.784, 316.238, 0.822773, 1.0], [5, 483.65, 219.325, 0.803609, 1.0], [6, 489.602, 272.178, 0.840339, 1.0], [7, 496.868, 320.665, 0.88668, 1.0], [8, 452.866, 320.621, 0.801158, 1.0], [9, 432.265, 320.669, 0.735403, 1.0], [10, 430.788, 382.366, 0.874249, 1.0], [11, 435.198, 432.3, 0.824036, 1.0], [12, 474.903, 319.199, 0.771232, 1.0], [13, 477.824, 382.289, 0.855392, 1.0], [14, 479.285, 435.199, 0.804752, 1.0], [15, 439.65, 181.118, 0.0624814, 1.0], [16, 451.354, 179.661, 0.0751696, 1.0], [17, 0, 0, 0, 1.0], [18, 463.081, 181.172, 0.171284, 1.0], [19, 476.304, 454.338, 0.881417, 1.0], [20, 486.656, 452.841, 0.882146, 1.0], [21, 479.254, 439.605, 0.677771, 1.0], [22, 430.81, 452.827, 0.919831, 1.0], [23, 423.47, 451.331, 0.883166, 1.0], [24, 439.601, 438.115, 0.778031, 1.0]]
[[0, 444.03, 182.648, 0.0837672, 1.0], [1, 451.393, 219.33, 0.898016, 1.0], [2, 419.078, 219.367, 0.817813, 1.0], [3, 416.098, 269.237, 0.880199, 1.0], [4, 408.795, 316.234, 0.820173, 1.0], [5, 483.649, 219.328, 0.803697, 1.0], [6, 489.601, 272.171, 0.840452, 1.0], [7, 496.878, 320.645, 0.883548, 1.0], [8, 452.86, 320.622, 0.801753, 1.0], [9, 432.259, 320.674, 0.736817, 1.0], [10, 430.79, 382.369, 0.873448, 1.0], [11, 435.196, 432.298, 0.823813, 1.0], [12, 474.897, 319.196, 0.76914, 1.0], [13, 477.822, 382.296, 0.853939, 1.0], [14, 479.285, 435.2, 0.803962, 1.0], [15, 441.054, 181.124, 0.0691751, 1.0], [16, 451.378, 179.679, 0.082728, 1.0], [17, 0, 0, 0, 1.0], [18, 463.109, 181.18, 0.182755, 1.0], [19, 476.303, 454.337, 0.882419, 1.0], [20, 486.657, 452.839, 0.883725, 1.0], [21, 479.255, 439.604, 0.67547, 1.0], [22, 430.811, 452.826, 0.919077, 1.0], [23, 423.47, 451.331, 0.883213, 1.0], [24, 439.597, 438.116, 0.774404, 1.0]]
[[0, 444.03, 182.652, 0.0707098, 1.0], [1, 451.396, 219.327, 0.89792, 1.0], [2, 419.078, 219.365, 0.817324, 1.0], [3, 416.1, 269.234, 0.87973, 1.0], [4, 408.793, 316.233, 0.820451, 1.0], [5, 483.651, 219.327, 0.803361, 1.0], [6, 489.6, 272.17, 0.839645, 1.0], [7, 496.874, 320.645, 0.881648, 1.0], [8, 452.86, 320.621, 0.798838, 1.0], [9, 432.255, 320.67, 0.735244, 1.0], [10, 430.788, 382.367, 0.874187, 1.0], [11, 435.197, 432.294, 0.825194, 1.0], [12, 474.9, 319.196, 0.76667, 1.0], [13, 477.823, 382.3, 0.854279, 1.0], [14, 479.288, 435.2, 0.804057, 1.0], [15, 441.064, 181.144, 0.058297, 1.0], [16, 451.371, 179.684, 0.0703157, 1.0], [17, 0, 0, 0, 1.0], [18, 463.095, 182.559, 0.163393, 1.0], [19, 476.303, 454.336, 0.881653, 1.0], [20, 486.657, 452.841, 0.88319, 1.0], [21, 479.258, 439.604, 0.674068, 1.0], [22, 430.813, 452.827, 0.918206, 1.0], [23, 423.474, 451.331, 0.883031, 1.0], [24, 439.597, 438.113, 0.773535, 1.0]]
[[0, 442.581, 182.638, 0.0658591, 1.0], [1, 451.394, 219.321, 0.896974, 1.0], [2, 419.084, 219.361, 0.817405, 1.0], [3, 416.098, 269.249, 0.877555, 1.0], [4, 408.803, 316.231, 0.817735, 1.0], [5, 483.642, 219.321, 0.801642, 1.0], [6, 489.604, 272.177, 0.838245, 1.0], [7, 496.885, 320.65, 0.884522, 1.0], [8, 452.862, 320.624, 0.800577, 1.0], [9, 432.26, 320.672, 0.736674, 1.0], [10, 430.787, 382.37, 0.874914, 1.0], [11, 435.195, 432.296, 0.824871, 1.0], [12, 474.902, 319.201, 0.768711, 1.0], [13, 477.819, 382.315, 0.855374, 1.0], [14, 479.285, 435.202, 0.804996, 1.0], [15, 439.646, 181.142, 0.0531553, 1.0], [16, 451.337, 179.673, 0.0652295, 1.0], [17, 0, 0, 0, 1.0], [18, 463.062, 181.187, 0.158354, 1.0], [19, 476.304, 454.337, 0.882435, 1.0], [20, 486.658, 452.841, 0.883614, 1.0], [21, 479.253, 439.604, 0.674996, 1.0], [22, 430.814, 452.828, 0.919721, 1.0], [23, 423.474, 451.332, 0.884203, 1.0], [24, 439.596, 438.114, 0.774241, 1.0]]
[[0, 442.585, 182.652, 0.0607574, 1.0], [1, 451.385, 219.327, 0.894029, 1.0], [2, 419.074, 219.372, 0.815667, 1.0], [3, 416.094, 269.269, 0.874915, 1.0], [4, 408.8, 316.234, 0.818936, 1.0], [5, 482.229, 219.319, 0.799031, 1.0], [6, 489.602, 272.181, 0.839628, 1.0], [7, 496.888, 320.649, 0.885629, 1.0], [8, 452.853, 320.621, 0.799088, 1.0], [9, 432.245, 320.671, 0.736671, 1.0], [10, 430.787, 382.365, 0.874568, 1.0], [11, 435.194, 432.298, 0.824458, 1.0], [12, 474.893, 319.195, 0.765229, 1.0], [13, 477.816, 382.311, 0.854764, 1.0], [14, 479.283, 435.204, 0.805323, 1.0], [15, 0, 0, 0, 1.0], [16, 451.335, 179.685, 0.060266, 1.0], [17, 0, 0, 0, 1.0], [18, 461.663, 181.19, 0.147765, 1.0], [19, 476.303, 454.337, 0.882589, 1.0], [20, 486.658, 452.841, 0.883449, 1.0], [21, 479.252, 439.606, 0.675851, 1.0], [22, 430.813, 452.83, 0.918564, 1.0], [23, 423.474, 451.335, 0.883915, 1.0], [24, 439.595, 438.118, 0.773436, 1.0]]
[[0, 442.595, 182.651, 0.0664315, 1.0], [1, 451.387, 219.321, 0.896147, 1.0], [2, 419.076, 219.363, 0.818101, 1.0], [3, 416.095, 269.261, 0.875536, 1.0], [4, 408.806, 316.241, 0.817844, 1.0], [5, 482.229, 219.315, 0.799667, 1.0], [6, 489.609, 272.179, 0.836226, 1.0], [7, 496.891, 320.65, 0.885049, 1.0], [8, 452.86, 320.626, 0.800558, 1.0], [9, 432.255, 320.674, 0.736972, 1.0], [10, 430.787, 382.367, 0.874496, 1.0], [11, 435.196, 432.301, 0.823606, 1.0], [12, 474.902, 319.204, 0.768573, 1.0], [13, 477.812, 382.329, 0.85493, 1.0], [14, 479.283, 435.21, 0.805391, 1.0], [15, 439.655, 181.15, 0.0542848, 1.0], [16, 451.342, 179.679, 0.0656446, 1.0], [17, 0, 0, 0, 1.0], [18, 463.062, 181.186, 0.155453, 1.0], [19, 476.303, 454.338, 0.881019, 1.0], [20, 486.657, 452.843, 0.882289, 1.0], [21, 479.251, 439.61, 0.674277, 1.0], [22, 430.813, 452.83, 0.918066, 1.0], [23, 423.474, 451.335, 0.883681, 1.0], [24, 439.598, 438.119, 0.774005, 1.0]]
[[0, 442.566, 182.644, 0.0761971, 1.0], [1, 451.384, 219.32, 0.894483, 1.0], [2, 419.073, 219.364, 0.818411, 1.0], [3, 416.095, 269.264, 0.876497, 1.0], [4, 408.808, 316.24, 0.817494, 1.0], [5, 482.227, 219.313, 0.799508, 1.0], [6, 489.601, 272.177, 0.839154, 1.0], [7, 496.891, 320.651, 0.886028, 1.0], [8, 452.858, 320.612, 0.794905, 1.0], [9, 432.249, 320.659, 0.734464, 1.0], [10, 430.787, 382.364, 0.87499, 1.0], [11, 435.197, 432.301, 0.823448, 1.0], [12, 474.9, 319.186, 0.764096, 1.0], [13, 477.812, 382.318, 0.855257, 1.0], [14, 479.282, 435.208, 0.804371, 1.0], [15, 439.619, 181.123, 0.062047, 1.0], [16, 451.326, 179.661, 0.0740164, 1.0], [17, 0, 0, 0, 1.0], [18, 461.662, 181.174, 0.1625, 1.0], [19, 476.302, 454.339, 0.880478, 1.0], [20, 486.657, 452.843, 0.881437, 1.0], [21, 479.249, 439.608, 0.672645, 1.0], [22, 430.813, 452.83, 0.91767, 1.0], [23, 423.474, 451.336, 0.883492, 1.0], [24, 439.599, 438.12, 0.774602, 1.0]]
[[0, 442.538, 182.633, 0.078569, 1.0], [1, 451.38, 219.313, 0.896378, 1.0], [2, 419.073, 219.365, 0.818966, 1.0], [3, 416.095, 269.261, 0.877102, 1.0], [4, 408.805, 316.236, 0.818973, 1.0], [5, 482.216, 219.298, 0.80305, 1.0], [6, 489.602, 272.153, 0.833648, 1.0], [7, 496.894, 320.633, 0.881724, 1.0], [8, 452.853, 320.619, 0.797267, 1.0], [9, 432.248, 320.667, 0.736018, 1.0], [10, 430.786, 382.35, 0.878, 1.0], [11, 435.199, 432.297, 0.824266, 1.0], [12, 474.893, 319.195, 0.764407, 1.0], [13, 477.803, 382.321, 0.854733, 1.0], [14, 479.28, 435.208, 0.804224, 1.0], [15, 439.594, 181.108, 0.0633092, 1.0], [16, 449.909, 179.647, 0.074213, 1.0], [17, 0, 0, 0, 1.0], [18, 461.64, 181.158, 0.168736, 1.0], [19, 476.303, 454.339, 0.881739, 1.0], [20, 486.657, 452.843, 0.882352, 1.0], [21, 479.25, 439.607, 0.671867, 1.0], [22, 430.813, 452.832, 0.920822, 1.0], [23, 423.475, 451.337, 0.885073, 1.0], [24, 439.6, 438.117, 0.773554, 1.0]]
[[0, 442.588, 182.623, 0.068162, 1.0], [1, 451.379, 219.316, 0.893816, 1.0], [2, 419.072, 219.369, 0.816426, 1.0], [3, 416.092, 269.27, 0.875162, 1.0], [4, 408.807, 314.817, 0.819076, 1.0], [5, 482.217, 219.3, 0.800609, 1.0], [6, 489.602, 270.75, 0.83337, 1.0], [7, 496.909, 320.62, 0.881027, 1.0], [8, 452.854, 319.21, 0.789798, 1.0], [9, 432.247, 320.656, 0.732715, 1.0], [10, 430.781, 382.36, 0.876364, 1.0], [11, 435.198, 432.298, 0.823473, 1.0], [12, 474.895, 319.179, 0.76078, 1.0], [13, 477.807, 382.33, 0.854274, 1.0], [14, 479.28, 435.21, 0.804742, 1.0], [15, 441.045, 181.116, 0.0540665, 1.0], [16, 451.335, 179.646, 0.0652577, 1.0], [17, 0, 0, 0, 1.0], [18, 461.654, 181.165, 0.149403, 1.0], [19, 476.303, 454.339, 0.881472, 1.0], [20, 486.658, 452.844, 0.882058, 1.0], [21, 479.247, 439.609, 0.671784, 1.0], [22, 430.812, 452.832, 0.920602, 1.0], [23, 423.475, 451.337, 0.885159, 1.0], [24, 439.6, 438.116, 0.77183, 1.0]]
