[['2, k, 0', [498.333, 217.874, 1.0]], ['2, k, 1', [498.332, 241.418, 1.0]], ['2, k, 2', [476.359, 241.375, 1.0]], ['2, k, 3', [460.185, 228.144, 1.0]], ['2, k, 4', [442.575, 212.001, 1.0]], ['2, k, 5', [518.891, 242.821, 1.0]], ['2, k, 6', [537.989, 229.654, 1.0]], ['2, k, 7', [555.578, 216.43, 1.0]], ['2, k, 8', [498.409, 320.62, 1.0]], ['2, k, 9', [482.202, 319.192, 1.0]], ['2, k, 10', [480.753, 380.873, 1.0]], ['2, k, 11', [479.255, 439.556, 1.0]], ['2, k, 12', [514.512, 320.655, 1.0]], ['2, k, 13', [511.642, 380.857, 1.0]], ['2, k, 14', [511.648, 439.639, 1.0]], ['2, k, 15', [492.495, 216.339, 1.0]], ['2, k, 16', [499.849, 214.885, 1.0]], ['2, k, 17', [488.101, 217.92, 1.0]], ['2, k, 18', [508.602, 216.412, 1.0]], ['2, k, 19', [513.092, 464.557, 1.0]], ['2, k, 20', [523.281, 461.665, 1.0]], ['2, k, 21', [510.098, 442.569, 1.0]], ['2, k, 22', [482.179, 463.131, 1.0]], ['2, k, 23', [473.412, 460.189, 1.0]], ['2, k, 24', [483.671, 441.088, 1.0]]]
[['2, k, 0', [495.425, 217.848, 1.0]], ['2, k, 1', [498.329, 241.41, 1.0]], ['2, k, 2', [476.338, 241.343, 1.0]], ['2, k, 3', [461.595, 226.644, 1.0]], ['2, k, 4', [444.002, 206.106, 1.0]], ['2, k, 5', [518.933, 242.843, 1.0]], ['2, k, 6', [540.965, 228.162, 1.0]], ['2, k, 7', [555.617, 207.606, 1.0]], ['2, k, 8', [498.397, 320.635, 1.0]], ['2, k, 9', [482.182, 320.606, 1.0]], ['2, k, 10', [480.745, 380.869, 1.0]], ['2, k, 11', [479.267, 438.115, 1.0]], ['2, k, 12', [514.503, 320.674, 1.0]], ['2, k, 13', [511.641, 380.881, 1.0]], ['2, k, 14', [511.658, 439.617, 1.0]], ['2, k, 15', [489.557, 216.361, 1.0]], ['2, k, 16', [498.387, 213.433, 1.0]], ['2, k, 17', [488.108, 219.357, 1.0]], ['2, k, 18', [508.621, 217.81, 1.0]], ['2, k, 19', [513.064, 464.543, 1.0]], ['2, k, 20', [523.269, 461.663, 1.0]], ['2, k, 21', [510.121, 442.547, 1.0]], ['2, k, 22', [482.196, 463.114, 1.0]], ['2, k, 23', [473.412, 460.164, 1.0]], ['2, k, 24', [483.691, 441.036, 1.0]]]
[['2, k, 0', [493.945, 217.867, 1.0]], ['2, k, 1', [498.337, 242.811, 1.0]], ['2, k, 2', [476.357, 241.425, 1.0]], ['2, k, 3', [460.184, 222.24, 1.0]], ['2, k, 4', [442.569, 195.878, 1.0]], ['2, k, 5', [518.908, 242.856, 1.0]], ['2, k, 6', [543.853, 225.173, 1.0]], ['2, k, 7', [557.068, 203.182, 1.0]], ['2, k, 8', [498.415, 320.627, 1.0]], ['2, k, 9', [482.203, 319.201, 1.0]], ['2, k, 10', [480.75, 380.895, 1.0]], ['2, k, 11', [479.27, 439.578, 1.0]], ['2, k, 12', [514.533, 320.666, 1.0]], ['2, k, 13', [511.644, 380.867, 1.0]], ['2, k, 14', [511.663, 439.643, 1.0]], ['2, k, 15', [488.068, 216.354, 1.0]], ['2, k, 16', [498.334, 214.909, 1.0]], ['2, k, 17', [486.539, 220.794, 1.0]], ['2, k, 18', [507.156, 217.835, 1.0]], ['2, k, 19', [514.489, 464.582, 1.0]], ['2, k, 20', [523.3, 463.041, 1.0]], ['2, k, 21', [510.118, 442.585, 1.0]], ['2, k, 22', [482.201, 463.133, 1.0]], ['2, k, 23', [474.786, 460.196, 1.0]], ['2, k, 24', [483.675, 441.115, 1.0]]]
[['2, k, 0', [495.396, 217.842, 1.0]], ['2, k, 1', [498.346, 242.812, 1.0]], ['2, k, 2', [476.378, 242.816, 1.0]], ['2, k, 3', [460.188, 217.841, 1.0]], ['2, k, 4', [442.604, 192.863, 1.0]], ['2, k, 5', [518.915, 242.841, 1.0]], ['2, k, 6', [543.88, 219.361, 1.0]], ['2, k, 7', [557.037, 194.418, 1.0]], ['2, k, 8', [498.412, 320.652, 1.0]], ['2, k, 9', [482.183, 320.616, 1.0]], ['2, k, 10', [480.753, 380.928, 1.0]], ['2, k, 11', [479.263, 439.582, 1.0]], ['2, k, 12', [514.539, 322.066, 1.0]], ['2, k, 13', [511.643, 380.875, 1.0]], ['2, k, 14', [511.665, 439.634, 1.0]], ['2, k, 15', [488.108, 216.346, 1.0]], ['2, k, 16', [498.369, 213.437, 1.0]], ['2, k, 17', [486.625, 219.372, 1.0]], ['2, k, 18', [507.183, 216.38, 1.0]], ['2, k, 19', [514.518, 464.579, 1.0]], ['2, k, 20', [523.308, 463.038, 1.0]], ['2, k, 21', [510.115, 442.581, 1.0]], ['2, k, 22', [482.202, 463.135, 1.0]], ['2, k, 23', [474.791, 461.589, 1.0]], ['2, k, 24', [483.673, 441.125, 1.0]]]
[['2, k, 0', [498.342, 216.354, 1.0]], ['2, k, 1', [498.371, 241.34, 1.0]], ['2, k, 2', [476.374, 241.339, 1.0]], ['2, k, 3', [461.628, 216.358, 1.0]], ['2, k, 4', [444.018, 185.535, 1.0]], ['2, k, 5', [520.358, 241.359, 1.0]], ['2, k, 6', [543.838, 216.352, 1.0]], ['2, k, 7', [557.121, 189.966, 1.0]], ['2, k, 8', [498.41, 320.653, 1.0]], ['2, k, 9', [480.761, 320.611, 1.0]], ['2, k, 10', [480.759, 380.923, 1.0]], ['2, k, 11', [479.267, 439.591, 1.0]], ['2, k, 12', [514.542, 322.072, 1.0]], ['2, k, 13', [511.644, 380.883, 1.0]], ['2, k, 14', [511.662, 439.643, 1.0]], ['2, k, 15', [492.51, 213.438, 1.0]], ['2, k, 16', [501.272, 209.054, 1.0]], ['2, k, 17', [489.532, 217.805, 1.0]], ['2, k, 18', [508.638, 214.915, 1.0]], ['2, k, 19', [514.491, 464.579, 1.0]], ['2, k, 20', [523.301, 463.042, 1.0]], ['2, k, 21', [510.113, 442.598, 1.0]], ['2, k, 22', [482.195, 463.136, 1.0]], ['2, k, 23', [474.781, 461.592, 1.0]], ['2, k, 24', [483.678, 441.138, 1.0]]]
[['2, k, 0', [0.0, 0.0, 1.0]], ['2, k, 1', [498.379, 241.388, 1.0]], ['2, k, 2', [476.395, 241.396, 1.0]], ['2, k, 3', [461.627, 211.969, 1.0]], ['2, k, 4', [444.056, 181.177, 1.0]], ['2, k, 5', [520.363, 242.793, 1.0]], ['2, k, 6', [542.431, 212.002, 1.0]], ['2, k, 7', [557.113, 182.671, 1.0]], ['2, k, 8', [498.421, 320.646, 1.0]], ['2, k, 9', [482.172, 319.204, 1.0]], ['2, k, 10', [480.754, 382.275, 1.0]], ['2, k, 11', [479.268, 439.579, 1.0]], ['2, k, 12', [515.973, 322.071, 1.0]], ['2, k, 13', [511.635, 380.888, 1.0]], ['2, k, 14', [513.017, 439.636, 1.0]], ['2, k, 15', [0.0, 0.0, 1.0]], ['2, k, 16', [0.0, 0.0, 1.0]], ['2, k, 17', [0.0, 0.0, 1.0]], ['2, k, 18', [0.0, 0.0, 1.0]], ['2, k, 19', [514.491, 464.564, 1.0]], ['2, k, 20', [523.299, 461.667, 1.0]], ['2, k, 21', [510.116, 442.585, 1.0]], ['2, k, 22', [482.2, 463.116, 1.0]], ['2, k, 23', [474.78, 460.18, 1.0]], ['2, k, 24', [483.68, 441.122, 1.0]]]
[['2, k, 0', [493.963, 217.847, 1.0]], ['2, k, 1', [498.388, 241.329, 1.0]], ['2, k, 2', [477.771, 241.369, 1.0]], ['2, k, 3', [461.584, 206.135, 1.0]], ['2, k, 4', [444.02, 172.341, 1.0]], ['2, k, 5', [520.341, 241.333, 1.0]], ['2, k, 6', [542.42, 207.58, 1.0]], ['2, k, 7', [557.138, 181.108, 1.0]], ['2, k, 8', [498.424, 320.658, 1.0]], ['2, k, 9', [482.183, 320.615, 1.0]], ['2, k, 10', [480.759, 382.285, 1.0]], ['2, k, 11', [479.265, 439.586, 1.0]], ['2, k, 12', [515.973, 322.075, 1.0]], ['2, k, 13', [511.648, 380.877, 1.0]], ['2, k, 14', [513.019, 439.62, 1.0]], ['2, k, 15', [489.542, 216.373, 1.0]], ['2, k, 16', [498.364, 211.995, 1.0]], ['2, k, 17', [488.141, 220.782, 1.0]], ['2, k, 18', [505.7, 216.349, 1.0]], ['2, k, 19', [514.494, 464.564, 1.0]], ['2, k, 20', [523.294, 461.664, 1.0]], ['2, k, 21', [510.12, 442.563, 1.0]], ['2, k, 22', [482.184, 463.109, 1.0]], ['2, k, 23', [473.414, 460.167, 1.0]], ['2, k, 24', [483.674, 441.128, 1.0]]]
[['2, k, 0', [498.318, 216.407, 1.0]], ['2, k, 1', [498.388, 239.888, 1.0]], ['2, k, 2', [476.382, 239.916, 1.0]], ['2, k, 3', [461.622, 204.692, 1.0]], ['2, k, 4', [445.47, 169.427, 1.0]], ['2, k, 5', [520.338, 239.873, 1.0]], ['2, k, 6', [543.847, 206.105, 1.0]], ['2, k, 7', [557.082, 175.287, 1.0]], ['2, k, 8', [498.424, 320.659, 1.0]], ['2, k, 9', [482.195, 320.614, 1.0]], ['2, k, 10', [482.194, 380.91, 1.0]], ['2, k, 11', [479.259, 439.594, 1.0]], ['2, k, 12', [515.966, 322.076, 1.0]], ['2, k, 13', [511.643, 380.898, 1.0]], ['2, k, 14', [513.02, 439.65, 1.0]], ['2, k, 15', [492.474, 214.894, 1.0]], ['2, k, 16', [499.859, 209.078, 1.0]], ['2, k, 17', [489.575, 217.861, 1.0]], ['2, k, 18', [508.591, 216.336, 1.0]], ['2, k, 19', [514.512, 464.572, 1.0]], ['2, k, 20', [523.303, 463.045, 1.0]], ['2, k, 21', [510.129, 442.594, 1.0]], ['2, k, 22', [482.18, 463.133, 1.0]], ['2, k, 23', [474.781, 460.191, 1.0]], ['2, k, 24', [483.659, 441.125, 1.0]]]
[['2, k, 0', [496.902, 217.852, 1.0]], ['2, k, 1', [498.389, 239.84, 1.0]], ['2, k, 2', [476.378, 239.895, 1.0]], ['2, k, 3', [460.193, 204.596, 1.0]], ['2, k, 4', [445.495, 167.861, 1.0]], ['2, k, 5', [520.339, 239.813, 1.0]], ['2, k, 6', [542.434, 204.64, 1.0]], ['2, k, 7', [557.066, 170.903, 1.0]], ['2, k, 8', [499.758, 322.09, 1.0]], ['2, k, 9', [482.216, 320.669, 1.0]], ['2, k, 10', [480.761, 382.299, 1.0]], ['2, k, 11', [479.268, 439.563, 1.0]], ['2, k, 12', [515.986, 322.137, 1.0]], ['2, k, 13', [511.645, 382.314, 1.0]], ['2, k, 14', [513.023, 439.611, 1.0]], ['2, k, 15', [491.033, 216.325, 1.0]], ['2, k, 16', [499.812, 211.981, 1.0]], ['2, k, 17', [488.094, 217.905, 1.0]], ['2, k, 18', [505.725, 214.922, 1.0]], ['2, k, 19', [514.538, 464.567, 1.0]], ['2, k, 20', [523.307, 461.659, 1.0]], ['2, k, 21', [510.116, 442.532, 1.0]], ['2, k, 22', [482.174, 463.111, 1.0]], ['2, k, 23', [474.779, 460.165, 1.0]], ['2, k, 24', [483.685, 441.099, 1.0]]]
[['2, k, 0', [498.353, 214.907, 1.0]], ['2, k, 1', [498.403, 239.846, 1.0]], ['2, k, 2', [476.373, 239.875, 1.0]], ['2, k, 3', [460.181, 201.715, 1.0]], ['2, k, 4', [445.485, 164.973, 1.0]], ['2, k, 5', [520.375, 239.835, 1.0]], ['2, k, 6', [543.835, 204.569, 1.0]], ['2, k, 7', [557.041, 169.419, 1.0]], ['2, k, 8', [498.423, 322.083, 1.0]], ['2, k, 9', [482.197, 320.662, 1.0]], ['2, k, 10', [482.191, 382.284, 1.0]], ['2, k, 11', [479.268, 439.564, 1.0]], ['2, k, 12', [515.973, 322.126, 1.0]], ['2, k, 13', [511.644, 382.305, 1.0]], ['2, k, 14', [513.022, 439.612, 1.0]], ['2, k, 15', [492.476, 210.504, 1.0]], ['2, k, 16', [499.878, 207.559, 1.0]], ['2, k, 17', [488.062, 217.799, 1.0]], ['2, k, 18', [508.648, 213.445, 1.0]], ['2, k, 19', [514.53, 464.558, 1.0]], ['2, k, 20', [523.304, 461.652, 1.0]], ['2, k, 21', [510.115, 442.53, 1.0]], ['2, k, 22', [480.767, 463.112, 1.0]], ['2, k, 23', [473.416, 460.168, 1.0]], ['2, k, 24', [483.686, 441.1, 1.0]]]
[['2, k, 0', [498.322, 217.9, 1.0]], ['2, k, 1', [498.398, 241.324, 1.0]], ['2, k, 2', [477.774, 241.357, 1.0]], ['2, k, 3', [461.587, 200.225, 1.0]], ['2, k, 4', [446.962, 162.076, 1.0]], ['2, k, 5', [520.346, 241.306, 1.0]], ['2, k, 6', [542.411, 203.184, 1.0]], ['2, k, 7', [557.031, 169.335, 1.0]], ['2, k, 8', [498.418, 322.111, 1.0]], ['2, k, 9', [482.188, 322.072, 1.0]], ['2, k, 10', [482.183, 382.276, 1.0]], ['2, k, 11', [479.263, 439.571, 1.0]], ['2, k, 12', [515.965, 322.153, 1.0]], ['2, k, 13', [511.644, 382.304, 1.0]], ['2, k, 14', [513.023, 439.612, 1.0]], ['2, k, 15', [492.488, 216.359, 1.0]], ['2, k, 16', [499.848, 214.896, 1.0]], ['2, k, 17', [488.133, 219.337, 1.0]], ['2, k, 18', [508.623, 217.87, 1.0]], ['2, k, 19', [514.537, 464.563, 1.0]], ['2, k, 20', [523.305, 461.657, 1.0]], ['2, k, 21', [510.115, 442.531, 1.0]], ['2, k, 22', [482.176, 463.119, 1.0]], ['2, k, 23', [473.416, 460.175, 1.0]], ['2, k, 24', [483.679, 441.107, 1.0]]]
