[[0, -0.386592, -0.475966, 2.38737, 1.0], [1, -0.39024, -0.161806, 2.37068, 1.0], [2, -0.391428, 0.14499, 2.34003, 1.0], [3, -0.40867, 0.300366, 2.33162, 1.0], [4, -0.575744, 0.0257983, 2.34328, 1.0], [5, -0.647502, -0.23679, 2.36029, 1.0], [6, -0.68427, -0.456661, 2.32493, 1.0], [7, -0.681392, -0.472645, 2.31229, 1.0], [8, -0.212758, 0.0176975, 2.29754, 1.0], [9, -0.137279, -0.228408, 2.31434, 1.0], [10, -0.0905552, -0.44684, 2.27519, 1.0], [11, -0.0885324, -0.477569, 2.26592, 1.0], [12, -0.463635, -0.466861, 2.35704, 1.0], [13, -0.516424, -0.77866, 2.406, 1.0], [14, -0.550876, -1.07413, 2.5677, 1.0], [15, -0.601371, -1.13784, 2.50349, 1.0], [16, -0.297926, -0.470819, 2.34619, 1.0], [17, -0.227837, -0.772474, 2.38516, 1.0], [18, -0.180781, -1.09591, 2.54316, 1.0], [19, -0.143315, -1.15131, 2.44533, 1.0], [20, -0.391555, 0.0693082, 2.35013, 1.0], [21, -0.680822, -0.528511, 2.30907, 1.0], [22, -0.626188, -0.492117, 2.28499, 1.0], [23, -0.0774292, -0.536292, 2.27175, 1.0], [24, -0.0493298, -0.46608, 2.25109, 1.0]]
[[0, -0.386563, -0.475997, 2.38721, 1.0], [1, -0.390188, -0.161835, 2.37056, 1.0], [2, -0.391355, 0.14496, 2.33994, 1.0], [3, -0.408702, 0.300334, 2.33159, 1.0], [4, -0.575353, 0.0254495, 2.3425, 1.0], [5, -0.647083, -0.236832, 2.3596, 1.0], [6, -0.683955, -0.456926, 2.3253, 1.0], [7, -0.680441, -0.472277, 2.31237, 1.0], [8, -0.212765, 0.0176945, 2.29748, 1.0], [9, -0.137539, -0.229442, 2.31385, 1.0], [10, -0.089938, -0.447911, 2.27547, 1.0], [11, -0.0878233, -0.478046, 2.2669, 1.0], [12, -0.463611, -0.466924, 2.35688, 1.0], [13, -0.516426, -0.778484, 2.40566, 1.0], [14, -0.550808, -1.07403, 2.5677, 1.0], [15, -0.595231, -1.12958, 2.50688, 1.0], [16, -0.29789, -0.470819, 2.34604, 1.0], [17, -0.227788, -0.772455, 2.38508, 1.0], [18, -0.181118, -1.09594, 2.54329, 1.0], [19, -0.148025, -1.14227, 2.45021, 1.0], [20, -0.391488, 0.0692788, 2.35003, 1.0], [21, -0.683974, -0.528167, 2.31173, 1.0], [22, -0.626936, -0.493284, 2.28525, 1.0], [23, -0.0752348, -0.536775, 2.27498, 1.0], [24, -0.0481468, -0.46236, 2.25365, 1.0]]
[[0, -0.386583, -0.476037, 2.38715, 1.0], [1, -0.3902, -0.161855, 2.3705, 1.0], [2, -0.391359, 0.144957, 2.33988, 1.0], [3, -0.408712, 0.300313, 2.33161, 1.0], [4, -0.575124, 0.0251517, 2.34192, 1.0], [5, -0.646318, -0.236944, 2.35892, 1.0], [6, -0.685231, -0.457123, 2.32725, 1.0], [7, -0.681443, -0.471584, 2.31217, 1.0], [8, -0.212848, 0.0176484, 2.29722, 1.0], [9, -0.138296, -0.231694, 2.31227, 1.0], [10, -0.0889569, -0.450249, 2.27615, 1.0], [11, -0.0873484, -0.478488, 2.26726, 1.0], [12, -0.463634, -0.466988, 2.35681, 1.0], [13, -0.516443, -0.778472, 2.4056, 1.0], [14, -0.550614, -1.0738, 2.56787, 1.0], [15, -0.593789, -1.1277, 2.50754, 1.0], [16, -0.297909, -0.470838, 2.34598, 1.0], [17, -0.227792, -0.772566, 2.38498, 1.0], [18, -0.180987, -1.09596, 2.54326, 1.0], [19, -0.149479, -1.13927, 2.45443, 1.0], [20, -0.391493, 0.069272, 2.34997, 1.0], [21, -0.679848, -0.522958, 2.30425, 1.0], [22, -0.627797, -0.491777, 2.28531, 1.0], [23, -0.0781312, -0.534542, 2.26926, 1.0], [24, -0.0477054, -0.469536, 2.24929, 1.0]]
[[0, -0.386548, -0.476053, 2.3869, 1.0], [1, -0.390197, -0.161853, 2.37045, 1.0], [2, -0.391362, 0.14496, 2.33988, 1.0], [3, -0.408744, 0.300319, 2.33161, 1.0], [4, -0.574886, 0.0249136, 2.34145, 1.0], [5, -0.645308, -0.237598, 2.35733, 1.0], [6, -0.688019, -0.457456, 2.328, 1.0], [7, -0.682407, -0.472294, 2.31145, 1.0], [8, -0.212949, 0.0177055, 2.29698, 1.0], [9, -0.139193, -0.233408, 2.31071, 1.0], [10, -0.0879513, -0.451942, 2.27619, 1.0], [11, -0.0868686, -0.478621, 2.26546, 1.0], [12, -0.463604, -0.46704, 2.35667, 1.0], [13, -0.516577, -0.777963, 2.40487, 1.0], [14, -0.550244, -1.07383, 2.56803, 1.0], [15, -0.59325, -1.1272, 2.50811, 1.0], [16, -0.297867, -0.470789, 2.34557, 1.0], [17, -0.227795, -0.77246, 2.38489, 1.0], [18, -0.181111, -1.0953, 2.54343, 1.0], [19, -0.151439, -1.13438, 2.45449, 1.0], [20, -0.391495, 0.0692739, 2.34997, 1.0], [21, -0.684358, -0.530488, 2.3193, 1.0], [22, -0.626026, -0.491793, 2.28533, 1.0], [23, -0.0757075, -0.535171, 2.26905, 1.0], [24, -0.0507148, -0.45929, 2.24711, 1.0]]
[[0, -0.386508, -0.476061, 2.38654, 1.0], [1, -0.390183, -0.16187, 2.37036, 1.0], [2, -0.391359, 0.14495, 2.33988, 1.0], [3, -0.408854, 0.300242, 2.33173, 1.0], [4, -0.574821, 0.0244666, 2.34066, 1.0], [5, -0.64437, -0.238439, 2.35493, 1.0], [6, -0.690514, -0.457908, 2.32791, 1.0], [7, -0.683031, -0.471937, 2.30819, 1.0], [8, -0.213127, 0.0177931, 2.29645, 1.0], [9, -0.140028, -0.234248, 2.30793, 1.0], [10, -0.0872212, -0.452906, 2.2766, 1.0], [11, -0.0864552, -0.47669, 2.26203, 1.0], [12, -0.463555, -0.467141, 2.35628, 1.0], [13, -0.51659, -0.778025, 2.40484, 1.0], [14, -0.550113, -1.07379, 2.56812, 1.0], [15, -0.594144, -1.12751, 2.50948, 1.0], [16, -0.297835, -0.470709, 2.34523, 1.0], [17, -0.227776, -0.772398, 2.38483, 1.0], [18, -0.182424, -1.09375, 2.54197, 1.0], [19, -0.152825, -1.13193, 2.45538, 1.0], [20, -0.391492, 0.0692647, 2.34996, 1.0], [21, -0.682892, -0.527888, 2.30957, 1.0], [22, -0.629841, -0.489525, 2.27882, 1.0], [23, -0.0793187, -0.534898, 2.26404, 1.0], [24, -0.0487902, -0.463926, 2.24739, 1.0]]
[[0, -0.386486, -0.476088, 2.38623, 1.0], [1, -0.390199, -0.161889, 2.37018, 1.0], [2, -0.391392, 0.144938, 2.33982, 1.0], [3, -0.408904, 0.30021, 2.33181, 1.0], [4, -0.574758, 0.0243912, 2.34045, 1.0], [5, -0.643049, -0.239036, 2.35185, 1.0], [6, -0.691388, -0.458355, 2.32843, 1.0], [7, -0.684404, -0.471892, 2.30698, 1.0], [8, -0.213242, 0.0177949, 2.29604, 1.0], [9, -0.140559, -0.234806, 2.30632, 1.0], [10, -0.086618, -0.453469, 2.27661, 1.0], [11, -0.0856932, -0.476343, 2.2595, 1.0], [12, -0.463526, -0.467184, 2.3561, 1.0], [13, -0.516629, -0.777489, 2.40454, 1.0], [14, -0.549592, -1.07458, 2.57083, 1.0], [15, -0.594603, -1.1262, 2.51359, 1.0], [16, -0.297824, -0.470706, 2.34478, 1.0], [17, -0.227748, -0.772386, 2.38477, 1.0], [18, -0.182224, -1.09308, 2.54231, 1.0], [19, -0.153741, -1.12976, 2.45616, 1.0], [20, -0.391522, 0.0692508, 2.34987, 1.0], [21, -0.686478, -0.526245, 2.30292, 1.0], [22, -0.631716, -0.488831, 2.27669, 1.0], [23, -0.0769457, -0.532878, 2.26033, 1.0], [24, -0.0493195, -0.458612, 2.23963, 1.0]]
[[0, -0.386527, -0.47607, 2.38609, 1.0], [1, -0.390217, -0.161864, 2.37007, 1.0], [2, -0.391394, 0.144963, 2.33976, 1.0], [3, -0.409023, 0.300306, 2.33191, 1.0], [4, -0.574829, 0.0243925, 2.34027, 1.0], [5, -0.642472, -0.238932, 2.3486, 1.0], [6, -0.691715, -0.458254, 2.32845, 1.0], [7, -0.683794, -0.471818, 2.30414, 1.0], [8, -0.213479, 0.0178158, 2.29566, 1.0], [9, -0.140816, -0.235061, 2.30394, 1.0], [10, -0.0852191, -0.453465, 2.27514, 1.0], [11, -0.0856603, -0.474004, 2.25464, 1.0], [12, -0.463566, -0.467171, 2.35581, 1.0], [13, -0.516624, -0.777517, 2.40453, 1.0], [14, -0.549347, -1.07487, 2.57137, 1.0], [15, -0.595029, -1.12616, 2.5149, 1.0], [16, -0.297855, -0.47069, 2.34474, 1.0], [17, -0.227707, -0.772337, 2.38479, 1.0], [18, -0.182196, -1.09322, 2.54247, 1.0], [19, -0.153353, -1.13004, 2.45849, 1.0], [20, -0.391528, 0.0692765, 2.3498, 1.0], [21, -0.682391, -0.525912, 2.30119, 1.0], [22, -0.631046, -0.489459, 2.27787, 1.0], [23, -0.0797291, -0.53193, 2.25076, 1.0], [24, -0.0491219, -0.476926, 2.22182, 1.0]]
[[0, -0.386537, -0.47615, 2.38551, 1.0], [1, -0.390164, -0.161898, 2.3698, 1.0], [2, -0.391332, 0.144954, 2.33969, 1.0], [3, -0.40906, 0.300325, 2.33197, 1.0], [4, -0.574631, 0.0242836, 2.33979, 1.0], [5, -0.641957, -0.238741, 2.34739, 1.0], [6, -0.693415, -0.457498, 2.32545, 1.0], [7, -0.684595, -0.470957, 2.29939, 1.0], [8, -0.213661, 0.0178512, 2.29535, 1.0], [9, -0.141108, -0.235445, 2.30085, 1.0], [10, -0.0830359, -0.453134, 2.27043, 1.0], [11, -0.0845092, -0.473377, 2.24543, 1.0], [12, -0.463556, -0.4673, 2.35521, 1.0], [13, -0.516708, -0.777684, 2.40462, 1.0], [14, -0.549504, -1.07488, 2.57127, 1.0], [15, -0.59536, -1.12641, 2.51497, 1.0], [16, -0.297882, -0.470719, 2.3442, 1.0], [17, -0.227658, -0.772247, 2.38472, 1.0], [18, -0.182102, -1.09316, 2.5426, 1.0], [19, -0.154332, -1.12885, 2.45838, 1.0], [20, -0.391464, 0.0692632, 2.3497, 1.0], [21, -0.682352, -0.526057, 2.29404, 1.0], [22, -0.633729, -0.490075, 2.26938, 1.0], [23, -0.0745393, -0.530786, 2.2443, 1.0], [24, -0.0494188, -0.47335, 2.21157, 1.0]]
[[0, -0.386721, -0.476242, 2.3852, 1.0], [1, -0.390219, -0.16189, 2.36973, 1.0], [2, -0.391343, 0.144997, 2.33971, 1.0], [3, -0.409269, 0.300563, 2.33231, 1.0], [4, -0.574267, 0.0241873, 2.33896, 1.0], [5, -0.641849, -0.238558, 2.34604, 1.0], [6, -0.694421, -0.457008, 2.32308, 1.0], [7, -0.684137, -0.471091, 2.29257, 1.0], [8, -0.213779, 0.0179301, 2.29527, 1.0], [9, -0.141138, -0.235454, 2.29833, 1.0], [10, -0.0801938, -0.451925, 2.26296, 1.0], [11, -0.082844, -0.470589, 2.23539, 1.0], [12, -0.463789, -0.467836, 2.35482, 1.0], [13, -0.517015, -0.778242, 2.40478, 1.0], [14, -0.549619, -1.07478, 2.57117, 1.0], [15, -0.593906, -1.12631, 2.51293, 1.0], [16, -0.298106, -0.470471, 2.34382, 1.0], [17, -0.227521, -0.772056, 2.38462, 1.0], [18, -0.182069, -1.09329, 2.54272, 1.0], [19, -0.154047, -1.1291, 2.4599, 1.0], [20, -0.391479, 0.0692912, 2.34969, 1.0], [21, -0.686012, -0.528904, 2.29206, 1.0], [22, -0.632784, -0.489074, 2.26579, 1.0], [23, -0.0754552, -0.527236, 2.23117, 1.0], [24, -0.0471339, -0.456596, 2.21618, 1.0]]
[[0, -0.386883, -0.476338, 2.38496, 1.0], [1, -0.390243, -0.161895, 2.36972, 1.0], [2, -0.391336, 0.145041, 2.33983, 1.0], [3, -0.409308, 0.300646, 2.33244, 1.0], [4, -0.574242, 0.0240891, 2.33872, 1.0], [5, -0.64144, -0.237376, 2.34262, 1.0], [6, -0.695163, -0.454942, 2.3139, 1.0], [7, -0.684305, -0.469364, 2.28096, 1.0], [8, -0.213889, 0.0179829, 2.29521, 1.0], [9, -0.141274, -0.230759, 2.2928, 1.0], [10, -0.0787091, -0.445891, 2.25184, 1.0], [11, -0.0819714, -0.465468, 2.22038, 1.0], [12, -0.464015, -0.468344, 2.35437, 1.0], [13, -0.517064, -0.777667, 2.40448, 1.0], [14, -0.549572, -1.07474, 2.57093, 1.0], [15, -0.593448, -1.1254, 2.51409, 1.0], [16, -0.298255, -0.470326, 2.34366, 1.0], [17, -0.227476, -0.771911, 2.38455, 1.0], [18, -0.182191, -1.09316, 2.54286, 1.0], [19, -0.152514, -1.13094, 2.45915, 1.0], [20, -0.391484, 0.0693122, 2.34975, 1.0], [21, -0.682932, -0.52559, 2.27346, 1.0], [22, -0.631468, -0.486912, 2.25179, 1.0], [23, -0.0737961, -0.523261, 2.21179, 1.0], [24, -0.0472906, -0.451063, 2.20026, 1.0]]
[[0, -0.386997, -0.476436, 2.38467, 1.0], [1, -0.390254, -0.161899, 2.36972, 1.0], [2, -0.391323, 0.145102, 2.34019, 1.0], [3, -0.409149, 0.300728, 2.33298, 1.0], [4, -0.574034, 0.0242958, 2.33845, 1.0], [5, -0.641409, -0.233954, 2.33474, 1.0], [6, -0.695899, -0.45056, 2.30175, 1.0], [7, -0.68456, -0.465785, 2.26645, 1.0], [8, -0.214343, 0.0180596, 2.29456, 1.0], [9, -0.141751, -0.228675, 2.28797, 1.0], [10, -0.0774757, -0.440478, 2.2326, 1.0], [11, -0.0822149, -0.464495, 2.20181, 1.0], [12, -0.464131, -0.468689, 2.35408, 1.0], [13, -0.517269, -0.777968, 2.40461, 1.0], [14, -0.549943, -1.07582, 2.57266, 1.0], [15, -0.591112, -1.12499, 2.51055, 1.0], [16, -0.298376, -0.470187, 2.34331, 1.0], [17, -0.227537, -0.772166, 2.38477, 1.0], [18, -0.182062, -1.09305, 2.54285, 1.0], [19, -0.152253, -1.13148, 2.4566, 1.0], [20, -0.391488, 0.069343, 2.34995, 1.0], [21, -0.675974, -0.524873, 2.26062, 1.0], [22, -0.63316, -0.485012, 2.23342, 1.0], [23, -0.0782242, -0.518486, 2.19275, 1.0], [24, -0.0447423, -0.450589, 2.18535, 1.0]]
