[[0, 0.223566, -1.13944, 2.98683, 1.0], [1, 0.202185, -0.859921, 3.06295, 1.0], [2, 0.180449, -0.582606, 3.12579, 1.0], [3, 0.166568, -0.462072, 3.1773, 1.0], [4, 0.0198176, -0.662447, 3.1202, 1.0], [5, -0.201111, -0.483074, 3.00587, 1.0], [6, -0.270706, -0.281477, 2.93429, 1.0], [7, -0.271344, -0.257927, 2.94533, 1.0], [8, 0.351642, -0.622383, 3.06725, 1.0], [9, 0.454538, -0.476465, 2.91954, 1.0], [10, 0.421199, -0.268107, 2.83905, 1.0], [11, 0.404162, -0.234257, 2.83077, 1.0], [12, 0.145675, -1.13614, 2.96123, 1.0], [13, 0.126329, -0.862029, 2.7765, 1.0], [14, 0.140004, -1.13799, 2.7457, 1.0], [15, 0.122765, -1.16118, 2.61587, 1.0], [16, 0.296597, -1.11794, 2.94741, 1.0], [17, 0.254023, -0.842823, 2.76883, 1.0], [18, 0.24256, -1.11865, 2.73281, 1.0], [19, 0.218334, -1.1385, 2.60286, 1.0], [20, 0.185968, -0.651788, 3.11246, 1.0], [21, -0.269771, -0.197378, 2.94177, 1.0], [22, -0.305213, -0.25509, 2.94087, 1.0], [23, 0.370649, -0.179968, 2.81739, 1.0], [24, 0.373379, -0.228077, 2.82878, 1.0]]
[[0, 0.223751, -1.08087, 2.99548, 1.0], [1, 0.202734, -0.845103, 3.06263, 1.0], [2, 0.180573, -0.582576, 3.12323, 1.0], [3, 0.165586, -0.461272, 3.17225, 1.0], [4, 0.0198059, -0.66204, 3.11771, 1.0], [5, -0.204113, -0.510131, 3.00545, 1.0], [6, -0.277799, -0.309421, 2.94411, 1.0], [7, -0.286471, -0.250132, 2.94922, 1.0], [8, 0.351266, -0.621948, 3.06457, 1.0], [9, 0.445025, -0.466618, 2.91433, 1.0], [10, 0.405474, -0.261261, 2.83517, 1.0], [11, 0.383831, -0.183404, 2.82405, 1.0], [12, 0.146221, -1.07906, 2.97717, 1.0], [13, 0.302177, -1.05248, 2.69227, 1.0], [14, 0.118852, -1.25152, 2.72711, 1.0], [15, 0.104536, -1.14897, 2.7777, 1.0], [16, 0.296648, -1.06025, 2.9516, 1.0], [17, 0.258606, -0.831928, 2.71848, 1.0], [18, 0.236675, -1.10366, 2.6839, 1.0], [19, 0.210196, -1.12294, 2.55718, 1.0], [20, 0.186009, -0.650785, 3.10949, 1.0], [21, -0.29134, -0.209766, 2.95766, 1.0], [22, -0.32319, -0.263917, 2.94624, 1.0], [23, 0.38186, -0.122618, 2.82006, 1.0], [24, 0.342272, -0.142173, 2.81371, 1.0]]
[[0, 0.22064, -1.08994, 2.96041, 1.0], [1, 0.200949, -0.84233, 3.05601, 1.0], [2, 0.17996, -0.582961, 3.12322, 1.0], [3, 0.164087, -0.460659, 3.17249, 1.0], [4, 0.01966, -0.662382, 3.11769, 1.0], [5, -0.205605, -0.511052, 3.00734, 1.0], [6, -0.28026, -0.310198, 2.94497, 1.0], [7, -0.298839, -0.255681, 2.95424, 1.0], [8, 0.351, -0.621901, 3.06415, 1.0], [9, 0.4414, -0.455847, 2.90832, 1.0], [10, 0.39782, -0.249487, 2.83236, 1.0], [11, 0.36917, -0.170032, 2.82288, 1.0], [12, 0.14279, -1.09006, 2.93006, 1.0], [13, 0.348351, -1.03141, 2.68004, 1.0], [14, 0.158333, -1.23513, 2.71809, 1.0], [15, 0.110131, -1.15287, 2.77532, 1.0], [16, 0.293929, -1.06726, 2.92711, 1.0], [17, 0.246908, -0.792791, 2.74862, 1.0], [18, 0.234816, -1.07314, 2.71011, 1.0], [19, 0.209933, -1.09274, 2.58333, 1.0], [20, 0.185496, -0.65053, 3.109, 1.0], [21, -0.294688, -0.216575, 2.95275, 1.0], [22, -0.340788, -0.259866, 2.9535, 1.0], [23, 0.366904, -0.112115, 2.83111, 1.0], [24, 0.326963, -0.183186, 2.8154, 1.0]]
[[0, 0.216216, -1.03394, 2.92996, 1.0], [1, 0.19722, -0.819242, 3.03558, 1.0], [2, 0.178979, -0.584877, 3.12121, 1.0], [3, 0.161608, -0.458479, 3.17099, 1.0], [4, 0.0182151, -0.664316, 3.1181, 1.0], [5, -0.173774, -0.563873, 3.02508, 1.0], [6, -0.26403, -0.374877, 2.96559, 1.0], [7, -0.307122, -0.292053, 2.95717, 1.0], [8, 0.346483, -0.625858, 3.05791, 1.0], [9, 0.434285, -0.452217, 2.90453, 1.0], [10, 0.386321, -0.251788, 2.83135, 1.0], [11, 0.354605, -0.168749, 2.8179, 1.0], [12, 0.13947, -1.03205, 2.91429, 1.0], [13, 0.279311, -1.24935, 2.72051, 1.0], [14, -0.00390161, -1.25923, 2.79447, 1.0], [15, 0.0464891, -1.15198, 2.82772, 1.0], [16, 0.288488, -1.01436, 2.8848, 1.0], [17, 0.0308583, -0.850092, 2.75227, 1.0], [18, 0.216874, -1.07543, 2.74536, 1.0], [19, 0.261554, -1.09887, 2.62597, 1.0], [20, 0.184418, -0.649594, 3.10557, 1.0], [21, -0.321, -0.234445, 2.96314, 1.0], [22, -0.338982, -0.311348, 2.95404, 1.0], [23, 0.350809, -0.111953, 2.81924, 1.0], [24, 0.311291, -0.177656, 2.80721, 1.0]]
[[0, 0.211811, -1.01406, 2.9329, 1.0], [1, 0.195257, -0.812136, 3.03391, 1.0], [2, 0.177552, -0.589487, 3.12028, 1.0], [3, 0.158453, -0.459307, 3.16931, 1.0], [4, 0.0162537, -0.666903, 3.12102, 1.0], [5, -0.166626, -0.602442, 3.03147, 1.0], [6, -0.274143, -0.37922, 2.97406, 1.0], [7, -0.317837, -0.301071, 2.96803, 1.0], [8, 0.343947, -0.625317, 3.0535, 1.0], [9, 0.426036, -0.446538, 2.90186, 1.0], [10, 0.368313, -0.249936, 2.83297, 1.0], [11, 0.337507, -0.164355, 2.81876, 1.0], [12, 0.136153, -1.01553, 2.91453, 1.0], [13, 0.159682, -1.2825, 2.73962, 1.0], [14, -0.108949, -1.27147, 2.85404, 1.0], [15, -0.00907873, -1.19032, 2.82775, 1.0], [16, 0.282963, -0.991341, 2.8923, 1.0], [17, 0.0171552, -0.867955, 2.7322, 1.0], [18, 0.20416, -1.09374, 2.72561, 1.0], [19, 0.248635, -1.11902, 2.61091, 1.0], [20, 0.183683, -0.649426, 3.10388, 1.0], [21, -0.332228, -0.24135, 2.97583, 1.0], [22, -0.350699, -0.317254, 2.96135, 1.0], [23, 0.331256, -0.107156, 2.81846, 1.0], [24, 0.291018, -0.123894, 2.808, 1.0]]
[[0, 0.210751, -1.00948, 2.9316, 1.0], [1, 0.193883, -0.807583, 3.03237, 1.0], [2, 0.176706, -0.590648, 3.11954, 1.0], [3, 0.155216, -0.460278, 3.16859, 1.0], [4, 0.0161552, -0.666983, 3.12048, 1.0], [5, -0.191577, -0.565114, 3.03761, 1.0], [6, -0.283747, -0.385875, 2.97986, 1.0], [7, -0.326418, -0.306282, 2.97347, 1.0], [8, 0.343703, -0.625443, 3.05256, 1.0], [9, 0.416722, -0.441726, 2.89746, 1.0], [10, 0.354326, -0.241664, 2.82914, 1.0], [11, 0.32278, -0.156251, 2.8189, 1.0], [12, 0.13465, -1.00928, 2.91562, 1.0], [13, 0.159443, -1.28125, 2.73997, 1.0], [14, -0.100266, -1.18934, 2.85569, 1.0], [15, 0.0177267, -1.15715, 2.8287, 1.0], [16, 0.282297, -0.988282, 2.88998, 1.0], [17, 0.295969, -1.22754, 2.66177, 1.0], [18, 0.461813, -1.47176, 2.67616, 1.0], [19, 0.388958, -1.36625, 2.68388, 1.0], [20, 0.182745, -0.648908, 3.10249, 1.0], [21, -0.345658, -0.251588, 2.98336, 1.0], [22, -0.249933, -0.257654, 2.934, 1.0], [23, 0.31684, -0.101926, 2.81813, 1.0], [24, 0.283563, -0.160206, 2.78983, 1.0]]
[[0, 0.213481, -0.995161, 2.9281, 1.0], [1, 0.194346, -0.797217, 3.03035, 1.0], [2, 0.17641, -0.590272, 3.11904, 1.0], [3, 0.153253, -0.459843, 3.16731, 1.0], [4, 0.0124511, -0.674469, 3.12417, 1.0], [5, -0.191983, -0.56609, 3.03749, 1.0], [6, -0.293945, -0.390445, 2.9875, 1.0], [7, -0.342013, -0.313626, 2.98349, 1.0], [8, 0.337761, -0.6283, 3.04493, 1.0], [9, 0.405888, -0.43731, 2.89292, 1.0], [10, 0.312236, -0.196438, 2.82045, 1.0], [11, 0.297248, -0.136256, 2.82002, 1.0], [12, 0.137854, -0.99702, 2.91473, 1.0], [13, 0.146362, -1.28293, 2.75707, 1.0], [14, -0.0701681, -1.09739, 2.86454, 1.0], [15, 0.0329756, -1.14427, 2.82983, 1.0], [16, 0.284657, -0.972922, 2.88366, 1.0], [17, 0.289993, -1.23971, 2.68768, 1.0], [18, 0.454849, -1.4898, 2.70205, 1.0], [19, 0.385482, -1.38062, 2.70126, 1.0], [20, 0.18184, -0.645886, 3.10129, 1.0], [21, -0.366916, -0.26136, 2.9935, 1.0], [22, -0.272519, -0.266805, 2.94667, 1.0], [23, 0.293632, -0.0932579, 2.8224, 1.0], [24, 0.249044, -0.147256, 2.82338, 1.0]]
[[0, 0.213299, -0.996549, 2.92304, 1.0], [1, 0.193507, -0.797005, 3.02837, 1.0], [2, 0.174041, -0.591193, 3.11902, 1.0], [3, 0.149579, -0.45923, 3.16725, 1.0], [4, 0.0112864, -0.677394, 3.12584, 1.0], [5, -0.190676, -0.576992, 3.04396, 1.0], [6, -0.301282, -0.405047, 2.9956, 1.0], [7, -0.350019, -0.326568, 2.98891, 1.0], [8, 0.337756, -0.627849, 3.04474, 1.0], [9, 0.387961, -0.409659, 2.87375, 1.0], [10, 0.309112, -0.221597, 2.81995, 1.0], [11, 0.281994, -0.138096, 2.81879, 1.0], [12, 0.137829, -0.998825, 2.9108, 1.0], [13, 0.143039, -1.28762, 2.75813, 1.0], [14, -0.0626153, -1.08617, 2.86202, 1.0], [15, 0.0319291, -1.14317, 2.8301, 1.0], [16, 0.284409, -0.974241, 2.87768, 1.0], [17, 0.292863, -1.24813, 2.69313, 1.0], [18, 0.422581, -1.51995, 2.69433, 1.0], [19, 0.366016, -1.40576, 2.69495, 1.0], [20, 0.179836, -0.645655, 3.10019, 1.0], [21, -0.369168, -0.271048, 2.99219, 1.0], [22, -0.275804, -0.274514, 2.95743, 1.0], [23, 0.276476, -0.0914869, 2.8193, 1.0], [24, 0.223774, -0.142178, 2.82183, 1.0]]
[[0, 0.209572, -0.998905, 2.9222, 1.0], [1, 0.192785, -0.796514, 3.02746, 1.0], [2, 0.174166, -0.59028, 3.11849, 1.0], [3, 0.146995, -0.458222, 3.16714, 1.0], [4, 0.0113597, -0.676878, 3.12529, 1.0], [5, -0.193415, -0.579951, 3.0464, 1.0], [6, -0.310679, -0.410527, 3.00123, 1.0], [7, -0.359317, -0.335535, 2.99576, 1.0], [8, 0.337593, -0.627741, 3.04435, 1.0], [9, 0.383284, -0.404797, 2.87099, 1.0], [10, 0.300249, -0.216956, 2.81901, 1.0], [11, 0.260642, -0.136439, 2.8193, 1.0], [12, 0.13413, -1.00068, 2.91109, 1.0], [13, 0.145373, -1.28886, 2.75638, 1.0], [14, -0.0911645, -1.11303, 2.84199, 1.0], [15, 0.0093673, -1.15865, 2.81798, 1.0], [16, 0.2806, -0.977548, 2.8761, 1.0], [17, 0.446979, -1.23789, 2.79574, 1.0], [18, 0.38959, -1.52332, 2.702, 1.0], [19, 0.34207, -1.406, 2.70083, 1.0], [20, 0.179562, -0.643996, 3.09913, 1.0], [21, -0.382674, -0.282719, 3.00637, 1.0], [22, -0.28663, -0.281558, 2.96788, 1.0], [23, 0.24243, -0.0924274, 2.82393, 1.0], [24, 0.224861, -0.16883, 2.81512, 1.0]]
[[0, 0.186976, -1.0229, 2.93138, 1.0], [1, 0.187114, -0.800917, 3.0288, 1.0], [2, 0.174141, -0.59024, 3.11835, 1.0], [3, 0.143846, -0.457863, 3.16782, 1.0], [4, 0.0114364, -0.676531, 3.12532, 1.0], [5, -0.194583, -0.584832, 3.05377, 1.0], [6, -0.319837, -0.420153, 3.00995, 1.0], [7, -0.367694, -0.345407, 3.00484, 1.0], [8, 0.336957, -0.627634, 3.04407, 1.0], [9, 0.374124, -0.404433, 2.87079, 1.0], [10, 0.283572, -0.218796, 2.82111, 1.0], [11, 0.240824, -0.140867, 2.81859, 1.0], [12, 0.110064, -1.02354, 2.92315, 1.0], [13, 0.135123, -1.30231, 2.74922, 1.0], [14, 0.0851233, -0.995371, 2.7523, 1.0], [15, 0.0567672, -0.919419, 2.65761, 1.0], [16, 0.260043, -1.00254, 2.88298, 1.0], [17, 0.492638, -1.2072, 2.79715, 1.0], [18, 0.344834, -1.44849, 2.6744, 1.0], [19, 0.304149, -1.33588, 2.68837, 1.0], [20, 0.179057, -0.643986, 3.09892, 1.0], [21, -0.39085, -0.292424, 3.01066, 1.0], [22, -0.290131, -0.286496, 2.974, 1.0], [23, 0.212783, -0.0908611, 2.8293, 1.0], [24, 0.200759, -0.148299, 2.81575, 1.0]]
[[0, 0.185269, -1.00266, 2.92301, 1.0], [1, 0.184061, -0.795361, 3.02377, 1.0], [2, 0.173618, -0.588626, 3.11528, 1.0], [3, 0.139564, -0.454636, 3.16101, 1.0], [4, 0.0115226, -0.675837, 3.12299, 1.0], [5, -0.196641, -0.588177, 3.05638, 1.0], [6, -0.333739, -0.419977, 3.01207, 1.0], [7, -0.377613, -0.347251, 3.00744, 1.0], [8, 0.318017, -0.62845, 3.02761, 1.0], [9, 0.362895, -0.399922, 2.86313, 1.0], [10, 0.263709, -0.21139, 2.81441, 1.0], [11, 0.22227, -0.138629, 2.81228, 1.0], [12, 0.110496, -1.00435, 2.92006, 1.0], [13, 0.143157, -1.29153, 2.74835, 1.0], [14, 0.0697971, -0.985626, 2.79689, 1.0], [15, 0.123382, -1.08915, 2.76895, 1.0], [16, 0.256313, -0.981564, 2.87169, 1.0], [17, 0.476066, -1.21462, 2.81185, 1.0], [18, 0.302735, -1.44849, 2.68594, 1.0], [19, 0.273779, -1.31966, 2.70138, 1.0], [20, 0.177575, -0.641023, 3.0949, 1.0], [21, -0.403134, -0.29936, 3.01447, 1.0], [22, -0.308301, -0.297697, 2.97014, 1.0], [23, 0.199676, -0.0918948, 2.8211, 1.0], [24, 0.192407, -0.172146, 2.81375, 1.0]]
