[['2, k, 0', [-0.0271587, -0.370046, 1.0]], ['2, k, 1', [-0.0315995, -0.0445926, 1.0]], ['2, k, 2', [-0.0358034, 0.274223, 1.0]], ['2, k, 3', [-0.00981804, 0.412263, 1.0]], ['2, k, 4', [-0.205174, 0.180071, 1.0]], ['2, k, 5', [-0.31158, -0.0582513, 1.0]], ['2, k, 6', [-0.3702, -0.309403, 1.0]], ['2, k, 7', [-0.374395, -0.374526, 1.0]], ['2, k, 8', [0.148497, 0.177078, 1.0]], ['2, k, 9', [0.274977, -0.0746737, 1.0]], ['2, k, 10', [0.360033, -0.312045, 1.0]], ['2, k, 11', [0.361389, -0.365793, 1.0]], ['2, k, 12', [-0.107335, -0.365002, 1.0]], ['2, k, 13', [-0.178787, -0.79692, 1.0]], ['2, k, 14', [-0.279867, -1.23793, 1.0]], ['2, k, 15', [-0.168464, -1.26445, 1.0]], ['2, k, 16', [0.0536536, -0.366331, 1.0]], ['2, k, 17', [0.120727, -0.812199, 1.0]], ['2, k, 18', [0.217641, -1.25255, 1.0]], ['2, k, 19', [0.0961038, -1.27838, 1.0]], ['2, k, 20', [-0.0347915, 0.195448, 1.0]], ['2, k, 21', [-0.385286, -0.418587, 1.0]], ['2, k, 22', [-0.430993, -0.371081, 1.0]], ['2, k, 23', [0.365907, -0.413724, 1.0]], ['2, k, 24', [0.413613, -0.351787, 1.0]]]
[['2, k, 0', [-0.0270332, -0.368395, 1.0]], ['2, k, 1', [-0.0315662, -0.0443832, 1.0]], ['2, k, 2', [-0.035789, 0.274068, 1.0]], ['2, k, 3', [-0.00993675, 0.412164, 1.0]], ['2, k, 4', [-0.205958, 0.179092, 1.0]], ['2, k, 5', [-0.313551, -0.0584233, 1.0]], ['2, k, 6', [-0.367932, -0.307009, 1.0]], ['2, k, 7', [-0.373303, -0.374488, 1.0]], ['2, k, 8', [0.148264, 0.176523, 1.0]], ['2, k, 9', [0.274624, -0.0739035, 1.0]], ['2, k, 10', [0.360322, -0.310877, 1.0]], ['2, k, 11', [0.361901, -0.365965, 1.0]], ['2, k, 12', [-0.107212, -0.36348, 1.0]], ['2, k, 13', [-0.178982, -0.798804, 1.0]], ['2, k, 14', [-0.240041, -1.14471, 1.0]], ['2, k, 15', [-0.193436, -1.24072, 1.0]], ['2, k, 16', [0.053779, -0.364596, 1.0]], ['2, k, 17', [0.12081, -0.812431, 1.0]], ['2, k, 18', [0.160616, -1.22967, 1.0]], ['2, k, 19', [0.154437, -1.26604, 1.0]], ['2, k, 20', [-0.0347818, 0.195404, 1.0]], ['2, k, 21', [-0.39045, -0.416572, 1.0]], ['2, k, 22', [-0.431452, -0.375008, 1.0]], ['2, k, 23', [0.362011, -0.419102, 1.0]], ['2, k, 24', [0.416708, -0.353359, 1.0]]]
[['2, k, 0', [-0.0269507, -0.367731, 1.0]], ['2, k, 1', [-0.0314872, -0.0441449, 1.0]], ['2, k, 2', [-0.0356736, 0.274055, 1.0]], ['2, k, 3', [-0.0101669, 0.412366, 1.0]], ['2, k, 4', [-0.206006, 0.179406, 1.0]], ['2, k, 5', [-0.312759, -0.0573921, 1.0]], ['2, k, 6', [-0.367657, -0.306798, 1.0]], ['2, k, 7', [-0.374138, -0.374104, 1.0]], ['2, k, 8', [0.148221, 0.176591, 1.0]], ['2, k, 9', [0.274356, -0.0729072, 1.0]], ['2, k, 10', [0.361013, -0.309904, 1.0]], ['2, k, 11', [0.362628, -0.365397, 1.0]], ['2, k, 12', [-0.107134, -0.362718, 1.0]], ['2, k, 13', [-0.181028, -0.801571, 1.0]], ['2, k, 14', [-0.280581, -1.22498, 1.0]], ['2, k, 15', [-0.186135, -1.25972, 1.0]], ['2, k, 16', [0.0538614, -0.364043, 1.0]], ['2, k, 17', [0.132653, -0.86949, 1.0]], ['2, k, 18', [0.202448, -1.24158, 1.0]], ['2, k, 19', [0.169756, -1.284, 1.0]], ['2, k, 20', [-0.0346879, 0.195451, 1.0]], ['2, k, 21', [-0.389565, -0.418073, 1.0]], ['2, k, 22', [-0.438871, -0.380847, 1.0]], ['2, k, 23', [0.359472, -0.417073, 1.0]], ['2, k, 24', [0.419167, -0.353225, 1.0]]]
[['2, k, 0', [-0.0265831, -0.366607, 1.0]], ['2, k, 1', [-0.0314273, -0.0437648, 1.0]], ['2, k, 2', [-0.0357004, 0.274054, 1.0]], ['2, k, 3', [-0.0102474, 0.412588, 1.0]], ['2, k, 4', [-0.20579, 0.179278, 1.0]], ['2, k, 5', [-0.312556, -0.0572736, 1.0]], ['2, k, 6', [-0.366994, -0.305809, 1.0]], ['2, k, 7', [-0.371453, -0.371027, 1.0]], ['2, k, 8', [0.147001, 0.176548, 1.0]], ['2, k, 9', [0.274081, -0.0717956, 1.0]], ['2, k, 10', [0.361584, -0.308329, 1.0]], ['2, k, 11', [0.363271, -0.364533, 1.0]], ['2, k, 12', [-0.106784, -0.361673, 1.0]], ['2, k, 13', [-0.181538, -0.802842, 1.0]], ['2, k, 14', [-0.302035, -1.21398, 1.0]], ['2, k, 15', [-0.201018, -1.25868, 1.0]], ['2, k, 16', [0.0542373, -0.362875, 1.0]], ['2, k, 17', [0.119857, -0.812672, 1.0]], ['2, k, 18', [0.261072, -1.24959, 1.0]], ['2, k, 19', [0.174829, -1.2775, 1.0]], ['2, k, 20', [-0.0347063, 0.19548, 1.0]], ['2, k, 21', [-0.381219, -0.415979, 1.0]], ['2, k, 22', [-0.431856, -0.37255, 1.0]], ['2, k, 23', [0.364992, -0.411203, 1.0]], ['2, k, 24', [0.418739, -0.350906, 1.0]]]
[['2, k, 0', [-0.0264848, -0.364113, 1.0]], ['2, k, 1', [-0.0312668, -0.042962, 1.0]], ['2, k, 2', [-0.0356394, 0.274044, 1.0]], ['2, k, 3', [-0.010528, 0.41254, 1.0]], ['2, k, 4', [-0.205779, 0.17931, 1.0]], ['2, k, 5', [-0.313806, -0.0566163, 1.0]], ['2, k, 6', [-0.365767, -0.30378, 1.0]], ['2, k, 7', [-0.365412, -0.369941, 1.0]], ['2, k, 8', [0.146958, 0.176739, 1.0]], ['2, k, 9', [0.274495, -0.0705408, 1.0]], ['2, k, 10', [0.360767, -0.30617, 1.0]], ['2, k, 11', [0.362314, -0.361995, 1.0]], ['2, k, 12', [-0.10669, -0.359385, 1.0]], ['2, k, 13', [-0.182579, -0.804651, 1.0]], ['2, k, 14', [-0.260005, -1.14561, 1.0]], ['2, k, 15', [-0.210086, -1.23703, 1.0]], ['2, k, 16', [0.054338, -0.360221, 1.0]], ['2, k, 17', [0.11981, -0.81318, 1.0]], ['2, k, 18', [0.210965, -1.25246, 1.0]], ['2, k, 19', [0.170064, -1.28135, 1.0]], ['2, k, 20', [-0.0346312, 0.195543, 1.0]], ['2, k, 21', [-0.368384, -0.416994, 1.0]], ['2, k, 22', [-0.412418, -0.353595, 1.0]], ['2, k, 23', [0.370005, -0.408176, 1.0]], ['2, k, 24', [0.416232, -0.34698, 1.0]]]
[['2, k, 0', [-0.0265652, -0.364991, 1.0]], ['2, k, 1', [-0.0315529, -0.0432844, 1.0]], ['2, k, 2', [-0.0363586, 0.273684, 1.0]], ['2, k, 3', [-0.0105431, 0.4127, 1.0]], ['2, k, 4', [-0.205798, 0.179235, 1.0]], ['2, k, 5', [-0.314635, -0.0562515, 1.0]], ['2, k, 6', [-0.364792, -0.299657, 1.0]], ['2, k, 7', [-0.375133, -0.365128, 1.0]], ['2, k, 8', [0.146925, 0.176759, 1.0]], ['2, k, 9', [0.274666, -0.0697932, 1.0]], ['2, k, 10', [0.360704, -0.305963, 1.0]], ['2, k, 11', [0.364804, -0.357113, 1.0]], ['2, k, 12', [-0.10676, -0.360312, 1.0]], ['2, k, 13', [-0.183605, -0.807304, 1.0]], ['2, k, 14', [-0.234416, -1.24462, 1.0]], ['2, k, 15', [-0.163233, -1.26393, 1.0]], ['2, k, 16', [0.0542419, -0.361101, 1.0]], ['2, k, 17', [0.134144, -0.882271, 1.0]], ['2, k, 18', [0.215386, -1.24726, 1.0]], ['2, k, 19', [0.165022, -1.27848, 1.0]], ['2, k, 20', [-0.0352006, 0.19522, 1.0]], ['2, k, 21', [-0.404821, -0.404116, 1.0]], ['2, k, 22', [-0.44846, -0.372713, 1.0]], ['2, k, 23', [0.372962, -0.404255, 1.0]], ['2, k, 24', [0.415276, -0.335455, 1.0]]]
[['2, k, 0', [-0.027078, -0.364225, 1.0]], ['2, k, 1', [-0.0319813, -0.0427303, 1.0]], ['2, k, 2', [-0.0366254, 0.273837, 1.0]], ['2, k, 3', [-0.0107765, 0.412989, 1.0]], ['2, k, 4', [-0.205992, 0.179687, 1.0]], ['2, k, 5', [-0.314735, -0.0562182, 1.0]], ['2, k, 6', [-0.363968, -0.297972, 1.0]], ['2, k, 7', [-0.370367, -0.361439, 1.0]], ['2, k, 8', [0.145316, 0.177379, 1.0]], ['2, k, 9', [0.274901, -0.0687802, 1.0]], ['2, k, 10', [0.3609, -0.303579, 1.0]], ['2, k, 11', [0.365251, -0.355865, 1.0]], ['2, k, 12', [-0.107365, -0.359321, 1.0]], ['2, k, 13', [-0.183634, -0.807414, 1.0]], ['2, k, 14', [-0.265015, -1.18739, 1.0]], ['2, k, 15', [-0.161238, -1.24666, 1.0]], ['2, k, 16', [0.0537783, -0.360473, 1.0]], ['2, k, 17', [0.134567, -0.881403, 1.0]], ['2, k, 18', [0.205086, -1.22075, 1.0]], ['2, k, 19', [0.166011, -1.27533, 1.0]], ['2, k, 20', [-0.0355063, 0.195465, 1.0]], ['2, k, 21', [-0.385669, -0.404572, 1.0]], ['2, k, 22', [-0.436518, -0.365117, 1.0]], ['2, k, 23', [0.372268, -0.401275, 1.0]], ['2, k, 24', [0.411881, -0.33654, 1.0]]]
[['2, k, 0', [-0.0273177, -0.363004, 1.0]], ['2, k, 1', [-0.0320552, -0.0421122, 1.0]], ['2, k, 2', [-0.036598, 0.274079, 1.0]], ['2, k, 3', [-0.0108578, 0.412929, 1.0]], ['2, k, 4', [-0.205383, 0.179408, 1.0]], ['2, k, 5', [-0.31468, -0.0538029, 1.0]], ['2, k, 6', [-0.36269, -0.292858, 1.0]], ['2, k, 7', [-0.368571, -0.356876, 1.0]], ['2, k, 8', [0.145294, 0.17741, 1.0]], ['2, k, 9', [0.275664, -0.0670153, 1.0]], ['2, k, 10', [0.361511, -0.299236, 1.0]], ['2, k, 11', [0.365321, -0.351496, 1.0]], ['2, k, 12', [-0.107532, -0.358321, 1.0]], ['2, k, 13', [-0.183784, -0.807491, 1.0]], ['2, k, 14', [-0.262984, -1.18691, 1.0]], ['2, k, 15', [-0.185229, -1.25724, 1.0]], ['2, k, 16', [0.0534755, -0.359074, 1.0]], ['2, k, 17', [0.122575, -0.816586, 1.0]], ['2, k, 18', [0.202237, -1.22328, 1.0]], ['2, k, 19', [0.161805, -1.27229, 1.0]], ['2, k, 20', [-0.0355096, 0.195824, 1.0]], ['2, k, 21', [-0.378919, -0.404157, 1.0]], ['2, k, 22', [-0.430058, -0.355847, 1.0]], ['2, k, 23', [0.374409, -0.396659, 1.0]], ['2, k, 24', [0.416344, -0.332866, 1.0]]]
[['2, k, 0', [-0.027432, -0.362375, 1.0]], ['2, k, 1', [-0.0322372, -0.0418264, 1.0]], ['2, k, 2', [-0.0368853, 0.274063, 1.0]], ['2, k, 3', [-0.0107906, 0.41306, 1.0]], ['2, k, 4', [-0.205421, 0.179503, 1.0]], ['2, k, 5', [-0.314825, -0.0538104, 1.0]], ['2, k, 6', [-0.361552, -0.291357, 1.0]], ['2, k, 7', [-0.368584, -0.35447, 1.0]], ['2, k, 8', [0.145277, 0.177021, 1.0]], ['2, k, 9', [0.275006, -0.0626632, 1.0]], ['2, k, 10', [0.362083, -0.295105, 1.0]], ['2, k, 11', [0.367821, -0.348426, 1.0]], ['2, k, 12', [-0.107629, -0.357346, 1.0]], ['2, k, 13', [-0.18362, -0.80797, 1.0]], ['2, k, 14', [-0.261883, -1.18551, 1.0]], ['2, k, 15', [-0.187744, -1.25965, 1.0]], ['2, k, 16', [0.0533673, -0.358736, 1.0]], ['2, k, 17', [0.137097, -0.884257, 1.0]], ['2, k, 18', [0.240098, -1.25058, 1.0]], ['2, k, 19', [0.159196, -1.28602, 1.0]], ['2, k, 20', [-0.0357438, 0.195887, 1.0]], ['2, k, 21', [-0.375586, -0.398321, 1.0]], ['2, k, 22', [-0.4366, -0.362038, 1.0]], ['2, k, 23', [0.370053, -0.394558, 1.0]], ['2, k, 24', [0.420859, -0.332808, 1.0]]]
[['2, k, 0', [-0.0274517, -0.362305, 1.0]], ['2, k, 1', [-0.0322791, -0.0417097, 1.0]], ['2, k, 2', [-0.0369944, 0.274137, 1.0]], ['2, k, 3', [-0.0105844, 0.413084, 1.0]], ['2, k, 4', [-0.205141, 0.178663, 1.0]], ['2, k, 5', [-0.314667, -0.0531432, 1.0]], ['2, k, 6', [-0.361216, -0.290317, 1.0]], ['2, k, 7', [-0.366988, -0.351953, 1.0]], ['2, k, 8', [0.144858, 0.176608, 1.0]], ['2, k, 9', [0.274999, -0.0613673, 1.0]], ['2, k, 10', [0.362173, -0.291917, 1.0]], ['2, k, 11', [0.367336, -0.343477, 1.0]], ['2, k, 12', [-0.107623, -0.357345, 1.0]], ['2, k, 13', [-0.183587, -0.810015, 1.0]], ['2, k, 14', [-0.262634, -1.1867, 1.0]], ['2, k, 15', [-0.193497, -1.25733, 1.0]], ['2, k, 16', [0.0533109, -0.358574, 1.0]], ['2, k, 17', [0.136244, -0.8817, 1.0]], ['2, k, 18', [0.259225, -1.25055, 1.0]], ['2, k, 19', [0.178392, -1.28112, 1.0]], ['2, k, 20', [-0.0358365, 0.196, 1.0]], ['2, k, 21', [-0.362868, -0.402174, 1.0]], ['2, k, 22', [-0.43587, -0.360485, 1.0]], ['2, k, 23', [0.374957, -0.388827, 1.0]], ['2, k, 24', [0.41992, -0.323615, 1.0]]]
[['2, k, 0', [-0.0289391, -0.371151, 1.0]], ['2, k, 1', [-0.0322514, -0.0437133, 1.0]], ['2, k, 2', [-0.036579, 0.274109, 1.0]], ['2, k, 3', [-0.010805, 0.413546, 1.0]], ['2, k, 4', [-0.205759, 0.174288, 1.0]], ['2, k, 5', [-0.317091, -0.0549427, 1.0]], ['2, k, 6', [-0.359763, -0.286798, 1.0]], ['2, k, 7', [-0.367449, -0.347015, 1.0]], ['2, k, 8', [0.1453, 0.175181, 1.0]], ['2, k, 9', [0.276199, -0.0593171, 1.0]], ['2, k, 10', [0.364781, -0.285221, 1.0]], ['2, k, 11', [0.369415, -0.337498, 1.0]], ['2, k, 12', [-0.109042, -0.367339, 1.0]], ['2, k, 13', [-0.183733, -0.809921, 1.0]], ['2, k, 14', [-0.259317, -1.18374, 1.0]], ['2, k, 15', [-0.225031, -1.26078, 1.0]], ['2, k, 16', [0.0518155, -0.366241, 1.0]], ['2, k, 17', [0.122658, -0.785508, 1.0]], ['2, k, 18', [0.20221, -1.22289, 1.0]], ['2, k, 19', [0.172998, -1.2824, 1.0]], ['2, k, 20', [-0.0355189, 0.19573, 1.0]], ['2, k, 21', [-0.379224, -0.390899, 1.0]], ['2, k, 22', [-0.43501, -0.356388, 1.0]], ['2, k, 23', [0.373687, -0.382289, 1.0]], ['2, k, 24', [0.423684, -0.322724, 1.0]]]
