[[0, 0.0142077, -0.379304, 2.02779, 1.0], [1, 0.00526496, -0.0843193, 2.01036, 1.0], [2, -0.00344808, 0.202466, 1.97944, 1.0], [3, -0.0078353, 0.353265, 1.9496, 1.0], [4, -0.212255, 0.106441, 2.03545, 1.0], [5, -0.327365, -0.112284, 2.13085, 1.0], [6, -0.252071, -0.313642, 2.06123, 1.0], [7, -0.229003, -0.327534, 2.06681, 1.0], [8, 0.213335, 0.115244, 2.00515, 1.0], [9, 0.347519, -0.0666017, 2.10347, 1.0], [10, 0.274882, -0.273865, 2.0532, 1.0], [11, 0.223514, -0.336327, 2.04249, 1.0], [12, -0.0833992, -0.37493, 1.99725, 1.0], [13, -0.0968613, -0.738537, 2.17129, 1.0], [14, -0.0921464, -1.10724, 2.32135, 1.0], [15, -0.134968, -1.17515, 2.24803, 1.0], [16, 0.111351, -0.370969, 1.99038, 1.0], [17, 0.163094, -0.742016, 2.16728, 1.0], [18, 0.165879, -1.09844, 2.30177, 1.0], [19, 0.18666, -1.171, 2.22176, 1.0], [20, -0.00130156, 0.131922, 1.98947, 1.0], [21, -0.212267, -0.369012, 2.06735, 1.0], [22, -0.212437, -0.307846, 2.02972, 1.0], [23, 0.196399, -0.414667, 2.02538, 1.0], [24, 0.193477, -0.289403, 1.94995, 1.0]]
[[0, 0.0139909, -0.379042, 2.02776, 1.0], [1, 0.00520426, -0.0842711, 2.01032, 1.0], [2, -0.00345887, 0.202445, 1.9794, 1.0], [3, -0.00782697, 0.353257, 1.9495, 1.0], [4, -0.212231, 0.106503, 2.03534, 1.0], [5, -0.327363, -0.112277, 2.13084, 1.0], [6, -0.191195, -0.276392, 2.05354, 1.0], [7, -0.217115, -0.307958, 2.05788, 1.0], [8, 0.21336, 0.115235, 2.00506, 1.0], [9, 0.347598, -0.0665417, 2.10336, 1.0], [10, 0.274828, -0.2738, 2.05322, 1.0], [11, 0.224791, -0.335724, 2.0435, 1.0], [12, -0.083626, -0.374627, 1.99723, 1.0], [13, -0.0968451, -0.739268, 2.17151, 1.0], [14, -0.0923945, -1.10677, 2.32088, 1.0], [15, -0.135121, -1.17511, 2.24822, 1.0], [16, 0.111151, -0.370754, 1.99036, 1.0], [17, 0.163448, -0.741437, 2.16677, 1.0], [18, 0.165991, -1.09861, 2.3014, 1.0], [19, 0.186505, -1.17141, 2.22163, 1.0], [20, -0.00131727, 0.131915, 1.98943, 1.0], [21, -0.178135, -0.379445, 2.04706, 1.0], [22, -0.173428, -0.300736, 2.00664, 1.0], [23, 0.19865, -0.409995, 2.02783, 1.0], [24, 0.196549, -0.28793, 1.95551, 1.0]]
[[0, 0.0138092, -0.379037, 2.02797, 1.0], [1, 0.00516143, -0.0842893, 2.01036, 1.0], [2, -0.00345337, 0.20242, 1.9794, 1.0], [3, -0.00782126, 0.353247, 1.94947, 1.0], [4, -0.21222, 0.106495, 2.03532, 1.0], [5, -0.327303, -0.112379, 2.13084, 1.0], [6, -0.191129, -0.276529, 2.05357, 1.0], [7, -0.186441, -0.338007, 2.0354, 1.0], [8, 0.213298, 0.115193, 2.00496, 1.0], [9, 0.347597, -0.0665407, 2.10336, 1.0], [10, 0.274789, -0.273806, 2.05322, 1.0], [11, 0.22529, -0.333887, 2.04462, 1.0], [12, -0.0838006, -0.374619, 1.99744, 1.0], [13, -0.0968299, -0.739329, 2.1715, 1.0], [14, -0.0924706, -1.10675, 2.32081, 1.0], [15, -0.135108, -1.17518, 2.2482, 1.0], [16, 0.110968, -0.370756, 1.99058, 1.0], [17, 0.163358, -0.741854, 2.16681, 1.0], [18, 0.166028, -1.0987, 2.30132, 1.0], [19, 0.18635, -1.17156, 2.22153, 1.0], [20, -0.00131926, 0.131895, 1.98943, 1.0], [21, -0.13518, -0.387456, 1.95796, 1.0], [22, -0.151338, -0.286862, 1.92264, 1.0], [23, 0.201054, -0.411549, 2.03241, 1.0], [24, 0.195824, -0.290404, 1.95597, 1.0]]
[[0, 0.0135322, -0.378583, 2.02818, 1.0], [1, 0.0050103, -0.0841542, 2.01042, 1.0], [2, -0.00352052, 0.202411, 1.97938, 1.0], [3, -0.00782381, 0.353244, 1.94944, 1.0], [4, -0.212161, 0.106408, 2.03521, 1.0], [5, -0.327576, -0.112225, 2.13099, 1.0], [6, -0.191285, -0.276299, 2.05372, 1.0], [7, -0.185731, -0.340688, 2.0342, 1.0], [8, 0.213272, 0.115147, 2.00488, 1.0], [9, 0.347597, -0.0665364, 2.10335, 1.0], [10, 0.274829, -0.273838, 2.05323, 1.0], [11, 0.224573, -0.335598, 2.04345, 1.0], [12, -0.0840746, -0.374182, 1.99772, 1.0], [13, -0.0968059, -0.739423, 2.17148, 1.0], [14, -0.0924192, -1.10693, 2.32164, 1.0], [15, -0.135498, -1.1758, 2.24778, 1.0], [16, 0.110696, -0.370301, 1.99074, 1.0], [17, 0.163373, -0.74184, 2.16675, 1.0], [18, 0.166004, -1.09872, 2.30126, 1.0], [19, 0.187064, -1.17252, 2.22128, 1.0], [20, -0.00139794, 0.131908, 1.98943, 1.0], [21, -0.130738, -0.391386, 1.95833, 1.0], [22, -0.152922, -0.282257, 1.92156, 1.0], [23, 0.19774, -0.41414, 2.02609, 1.0], [24, 0.194588, -0.288211, 1.95202, 1.0]]
[[0, 0.0135385, -0.378575, 2.02814, 1.0], [1, 0.0050204, -0.0841551, 2.0104, 1.0], [2, -0.00348557, 0.20239, 1.97938, 1.0], [3, -0.00783484, 0.353239, 1.94944, 1.0], [4, -0.212142, 0.106379, 2.03518, 1.0], [5, -0.327631, -0.112222, 2.13106, 1.0], [6, -0.211491, -0.291011, 2.05401, 1.0], [7, -0.188112, -0.348558, 2.03593, 1.0], [8, 0.21326, 0.115139, 2.00481, 1.0], [9, 0.347594, -0.0664961, 2.10335, 1.0], [10, 0.274684, -0.273767, 2.05324, 1.0], [11, 0.224457, -0.334954, 2.04335, 1.0], [12, -0.0840664, -0.37418, 1.99768, 1.0], [13, -0.0969151, -0.739871, 2.17164, 1.0], [14, -0.091935, -1.10769, 2.32298, 1.0], [15, -0.135444, -1.17534, 2.24771, 1.0], [16, 0.110701, -0.37029, 1.99071, 1.0], [17, 0.163379, -0.741851, 2.16651, 1.0], [18, 0.165942, -1.09854, 2.30097, 1.0], [19, 0.186727, -1.17257, 2.22166, 1.0], [20, -0.00137221, 0.131894, 1.98942, 1.0], [21, -0.134664, -0.402264, 1.96872, 1.0], [22, -0.148576, -0.304429, 1.933, 1.0], [23, 0.198606, -0.409899, 2.02735, 1.0], [24, 0.195097, -0.2896, 1.95414, 1.0]]
[[0, 0.0135134, -0.37859, 2.02813, 1.0], [1, 0.005013, -0.0841617, 2.0104, 1.0], [2, -0.00347713, 0.20238, 1.97939, 1.0], [3, -0.00783769, 0.353237, 1.94943, 1.0], [4, -0.212138, 0.10639, 2.03516, 1.0], [5, -0.327781, -0.112081, 2.13118, 1.0], [6, -0.19195, -0.277187, 2.05543, 1.0], [7, -0.188038, -0.338464, 2.03573, 1.0], [8, 0.213226, 0.115106, 2.00478, 1.0], [9, 0.347564, -0.0666247, 2.10335, 1.0], [10, 0.274635, -0.273902, 2.05322, 1.0], [11, 0.224309, -0.333123, 2.04376, 1.0], [12, -0.0840888, -0.374186, 1.99766, 1.0], [13, -0.0968841, -0.740065, 2.17161, 1.0], [14, -0.0922119, -1.10783, 2.32263, 1.0], [15, -0.136462, -1.17593, 2.24815, 1.0], [16, 0.110668, -0.370321, 1.99072, 1.0], [17, 0.163389, -0.741955, 2.16645, 1.0], [18, 0.165923, -1.09853, 2.30077, 1.0], [19, 0.186833, -1.17296, 2.22154, 1.0], [20, -0.0013691, 0.131885, 1.98943, 1.0], [21, -0.131664, -0.388521, 1.95883, 1.0], [22, -0.15317, -0.286159, 1.92684, 1.0], [23, 0.197295, -0.411341, 2.02877, 1.0], [24, 0.195098, -0.287343, 1.95376, 1.0]]
[[0, 0.0133497, -0.378656, 2.02804, 1.0], [1, 0.00499028, -0.084193, 2.01036, 1.0], [2, -0.0034202, 0.202332, 1.97935, 1.0], [3, -0.00783274, 0.353196, 1.94938, 1.0], [4, -0.212124, 0.106499, 2.03507, 1.0], [5, -0.327887, -0.112073, 2.13116, 1.0], [6, -0.192151, -0.277255, 2.05533, 1.0], [7, -0.188554, -0.337448, 2.03503, 1.0], [8, 0.213185, 0.115062, 2.00476, 1.0], [9, 0.347563, -0.0666291, 2.10335, 1.0], [10, 0.274525, -0.273905, 2.05328, 1.0], [11, 0.223862, -0.333195, 2.04294, 1.0], [12, -0.0842559, -0.374208, 1.99753, 1.0], [13, -0.0968888, -0.740182, 2.17159, 1.0], [14, -0.0923581, -1.1076, 2.32157, 1.0], [15, -0.136685, -1.17641, 2.24815, 1.0], [16, 0.110501, -0.370433, 1.99066, 1.0], [17, 0.163378, -0.742024, 2.16624, 1.0], [18, 0.165903, -1.09855, 2.30074, 1.0], [19, 0.186878, -1.17316, 2.22152, 1.0], [20, -0.0013398, 0.131847, 1.98939, 1.0], [21, -0.136458, -0.388216, 1.9599, 1.0], [22, -0.157537, -0.277002, 1.92644, 1.0], [23, 0.19616, -0.410535, 2.02654, 1.0], [24, 0.195489, -0.28606, 1.95412, 1.0]]
[[0, 0.0131497, -0.37874, 2.02814, 1.0], [1, 0.00492525, -0.0842348, 2.01037, 1.0], [2, -0.00342533, 0.202299, 1.97932, 1.0], [3, -0.00783834, 0.353186, 1.94937, 1.0], [4, -0.212101, 0.106546, 2.035, 1.0], [5, -0.328142, -0.111921, 2.13128, 1.0], [6, -0.240216, -0.307606, 2.05921, 1.0], [7, -0.199832, -0.350639, 2.04745, 1.0], [8, 0.213164, 0.11504, 2.00476, 1.0], [9, 0.347543, -0.0668635, 2.10335, 1.0], [10, 0.274411, -0.274128, 2.05323, 1.0], [11, 0.223492, -0.332991, 2.04281, 1.0], [12, -0.0844324, -0.374257, 1.9976, 1.0], [13, -0.0968681, -0.740636, 2.17155, 1.0], [14, -0.0924747, -1.10764, 2.32143, 1.0], [15, -0.13668, -1.17625, 2.24785, 1.0], [16, 0.110282, -0.370559, 1.99081, 1.0], [17, 0.163259, -0.742857, 2.16636, 1.0], [18, 0.166116, -1.09854, 2.30051, 1.0], [19, 0.186619, -1.17315, 2.22134, 1.0], [20, -0.00135469, 0.131817, 1.98937, 1.0], [21, -0.162132, -0.432654, 2.01901, 1.0], [22, -0.175198, -0.332648, 2.00435, 1.0], [23, 0.196703, -0.409537, 2.0271, 1.0], [24, 0.196652, -0.285675, 1.95789, 1.0]]
[[0, 0.0128733, -0.379217, 2.02776, 1.0], [1, 0.00475645, -0.0844391, 2.01021, 1.0], [2, -0.00349596, 0.20224, 1.97928, 1.0], [3, -0.00781767, 0.353165, 1.9493, 1.0], [4, -0.212101, 0.10657, 2.03497, 1.0], [5, -0.328357, -0.112, 2.13125, 1.0], [6, -0.234509, -0.304695, 2.05822, 1.0], [7, -0.198155, -0.348174, 2.04464, 1.0], [8, 0.213155, 0.115001, 2.00477, 1.0], [9, 0.347523, -0.0668902, 2.10336, 1.0], [10, 0.27438, -0.274182, 2.05322, 1.0], [11, 0.22295, -0.33247, 2.0413, 1.0], [12, -0.0847219, -0.3747, 1.99708, 1.0], [13, -0.0968753, -0.740654, 2.17155, 1.0], [14, -0.0924783, -1.10787, 2.32178, 1.0], [15, -0.136672, -1.17614, 2.24779, 1.0], [16, 0.110022, -0.371059, 1.99054, 1.0], [17, 0.163256, -0.742849, 2.16634, 1.0], [18, 0.166123, -1.09859, 2.30036, 1.0], [19, 0.18656, -1.17304, 2.22112, 1.0], [20, -0.00144668, 0.13173, 1.98931, 1.0], [21, -0.160408, -0.427254, 2.01129, 1.0], [22, -0.166194, -0.333506, 1.99531, 1.0], [23, 0.196631, -0.409383, 2.02634, 1.0], [24, 0.194602, -0.288164, 1.95374, 1.0]]
[[0, 0.0124206, -0.379467, 2.02759, 1.0], [1, 0.00463117, -0.0845001, 2.01021, 1.0], [2, -0.00349804, 0.202239, 1.97931, 1.0], [3, -0.00781601, 0.353167, 1.94931, 1.0], [4, -0.212119, 0.106572, 2.03499, 1.0], [5, -0.328842, -0.111824, 2.13141, 1.0], [6, -0.234614, -0.304369, 2.0583, 1.0], [7, -0.19883, -0.348727, 2.04473, 1.0], [8, 0.212987, 0.114884, 2.00494, 1.0], [9, 0.347323, -0.0674836, 2.10359, 1.0], [10, 0.273963, -0.274723, 2.05333, 1.0], [11, 0.222433, -0.333116, 2.0435, 1.0], [12, -0.0850648, -0.374998, 1.99694, 1.0], [13, -0.0968168, -0.740973, 2.17169, 1.0], [14, -0.0925894, -1.10859, 2.32303, 1.0], [15, -0.13716, -1.17639, 2.24702, 1.0], [16, 0.109452, -0.371245, 1.99032, 1.0], [17, 0.163274, -0.742916, 2.1663, 1.0], [18, 0.166077, -1.09859, 2.30022, 1.0], [19, 0.186538, -1.17374, 2.22088, 1.0], [20, -0.00146101, 0.131724, 1.98933, 1.0], [21, -0.1605, -0.427797, 2.01021, 1.0], [22, -0.166505, -0.343985, 1.9922, 1.0], [23, 0.195501, -0.410263, 2.02806, 1.0], [24, 0.194463, -0.288321, 1.95457, 1.0]]
[[0, 0.0124029, -0.379438, 2.02754, 1.0], [1, 0.00460846, -0.0844924, 2.01019, 1.0], [2, -0.00351153, 0.202237, 1.97931, 1.0], [3, -0.00780094, 0.35316, 1.94931, 1.0], [4, -0.212201, 0.106869, 2.03486, 1.0], [5, -0.329526, -0.111582, 2.13134, 1.0], [6, -0.23478, -0.304012, 2.05844, 1.0], [7, -0.19989, -0.348192, 2.04253, 1.0], [8, 0.212878, 0.114842, 2.005, 1.0], [9, 0.346931, -0.0681894, 2.10332, 1.0], [10, 0.273622, -0.27556, 2.05336, 1.0], [11, 0.221238, -0.33361, 2.04214, 1.0], [12, -0.0850759, -0.375004, 1.99691, 1.0], [13, -0.0968838, -0.742189, 2.17225, 1.0], [14, -0.0930896, -1.10917, 2.32331, 1.0], [15, -0.137562, -1.17704, 2.24646, 1.0], [16, 0.109426, -0.371148, 1.99023, 1.0], [17, 0.163233, -0.742893, 2.16612, 1.0], [18, 0.166135, -1.0987, 2.30007, 1.0], [19, 0.186645, -1.17425, 2.22063, 1.0], [20, -0.00147641, 0.131723, 1.98933, 1.0], [21, -0.160055, -0.426315, 2.00686, 1.0], [22, -0.170639, -0.325323, 1.99695, 1.0], [23, 0.195291, -0.409844, 2.02601, 1.0], [24, 0.194315, -0.288384, 1.95329, 1.0]]
