[['2, k, 0', [-0.0691859, -0.41909, 1.0]], ['2, k, 1', [-0.0682148, -0.0878692, 1.0]], ['2, k, 2', [-0.066928, 0.23615, 1.0]], ['2, k, 3', [-0.0481211, 0.398463, 1.0]], ['2, k, 4', [-0.242264, 0.126859, 1.0]], ['2, k, 5', [-0.30048, -0.152961, 1.0]], ['2, k, 6', [-0.303135, -0.392525, 1.0]], ['2, k, 7', [-0.286534, -0.447297, 1.0]], ['2, k, 8', [0.116052, 0.141129, 1.0]], ['2, k, 9', [0.160592, -0.134878, 1.0]], ['2, k, 10', [0.191143, -0.373642, 1.0]], ['2, k, 11', [0.163816, -0.446764, 1.0]], ['2, k, 12', [-0.149943, -0.416984, 1.0]], ['2, k, 13', [-0.203324, -0.886241, 1.0]], ['2, k, 14', [-0.201418, -1.24679, 1.0]], ['2, k, 15', [-0.206909, -1.28711, 1.0]], ['2, k, 16', [0.0133405, -0.410377, 1.0]], ['2, k, 17', [0.0565441, -0.893292, 1.0]], ['2, k, 18', [0.0284219, -1.22419, 1.0]], ['2, k, 19', [0.0497131, -1.29004, 1.0]], ['2, k, 20', [-0.0673068, 0.15614, 1.0]], ['2, k, 21', [-0.29555, -0.525899, 1.0]], ['2, k, 22', [-0.336122, -0.444981, 1.0]], ['2, k, 23', [0.150038, -0.50511, 1.0]], ['2, k, 24', [0.197266, -0.453883, 1.0]]]
[['2, k, 0', [-0.0688788, -0.41925, 1.0]], ['2, k, 1', [-0.0681226, -0.0879545, 1.0]], ['2, k, 2', [-0.0669397, 0.236093, 1.0]], ['2, k, 3', [-0.0481437, 0.398506, 1.0]], ['2, k, 4', [-0.242234, 0.126864, 1.0]], ['2, k, 5', [-0.300179, -0.152261, 1.0]], ['2, k, 6', [-0.30291, -0.392202, 1.0]], ['2, k, 7', [-0.292933, -0.445931, 1.0]], ['2, k, 8', [0.116046, 0.141048, 1.0]], ['2, k, 9', [0.160631, -0.135412, 1.0]], ['2, k, 10', [0.176766, -0.386186, 1.0]], ['2, k, 11', [0.163335, -0.437485, 1.0]], ['2, k, 12', [-0.149661, -0.4171, 1.0]], ['2, k, 13', [-0.203211, -0.886202, 1.0]], ['2, k, 14', [-0.203443, -1.24653, 1.0]], ['2, k, 15', [-0.235055, -1.29303, 1.0]], ['2, k, 16', [0.0136822, -0.41059, 1.0]], ['2, k, 17', [0.056729, -0.891226, 1.0]], ['2, k, 18', [0.0270619, -1.22909, 1.0]], ['2, k, 19', [0.041024, -1.29114, 1.0]], ['2, k, 20', [-0.0672963, 0.15608, 1.0]], ['2, k, 21', [-0.294838, -0.52638, 1.0]], ['2, k, 22', [-0.334814, -0.443106, 1.0]], ['2, k, 23', [0.158503, -0.513614, 1.0]], ['2, k, 24', [0.202692, -0.434449, 1.0]]]
[['2, k, 0', [-0.0688192, -0.418774, 1.0]], ['2, k, 1', [-0.0680209, -0.0878384, 1.0]], ['2, k, 2', [-0.066735, 0.236053, 1.0]], ['2, k, 3', [-0.0482673, 0.398683, 1.0]], ['2, k, 4', [-0.242232, 0.126867, 1.0]], ['2, k, 5', [-0.300058, -0.151934, 1.0]], ['2, k, 6', [-0.303579, -0.390961, 1.0]], ['2, k, 7', [-0.296102, -0.445671, 1.0]], ['2, k, 8', [0.115948, 0.1412, 1.0]], ['2, k, 9', [0.160588, -0.135615, 1.0]], ['2, k, 10', [0.177272, -0.386447, 1.0]], ['2, k, 11', [0.168086, -0.435396, 1.0]], ['2, k, 12', [-0.149609, -0.41672, 1.0]], ['2, k, 13', [-0.203146, -0.887614, 1.0]], ['2, k, 14', [-0.201502, -1.24659, 1.0]], ['2, k, 15', [-0.216478, -1.2924, 1.0]], ['2, k, 16', [0.0137461, -0.410022, 1.0]], ['2, k, 17', [0.0577693, -0.884578, 1.0]], ['2, k, 18', [0.0267753, -1.22964, 1.0]], ['2, k, 19', [0.0425052, -1.29411, 1.0]], ['2, k, 20', [-0.0671345, 0.156085, 1.0]], ['2, k, 21', [-0.298489, -0.52629, 1.0]], ['2, k, 22', [-0.3346, -0.445446, 1.0]], ['2, k, 23', [0.162456, -0.518839, 1.0]], ['2, k, 24', [0.202909, -0.439017, 1.0]]]
[['2, k, 0', [-0.0681114, -0.42143, 1.0]], ['2, k, 1', [-0.0679087, -0.0884428, 1.0]], ['2, k, 2', [-0.0667621, 0.236063, 1.0]], ['2, k, 3', [-0.048298, 0.398735, 1.0]], ['2, k, 4', [-0.242275, 0.126847, 1.0]], ['2, k, 5', [-0.300292, -0.151888, 1.0]], ['2, k, 6', [-0.303532, -0.390975, 1.0]], ['2, k, 7', [-0.296257, -0.447866, 1.0]], ['2, k, 8', [0.115884, 0.141182, 1.0]], ['2, k, 9', [0.160567, -0.135728, 1.0]], ['2, k, 10', [0.177191, -0.3866, 1.0]], ['2, k, 11', [0.166503, -0.434796, 1.0]], ['2, k, 12', [-0.148891, -0.419367, 1.0]], ['2, k, 13', [-0.202744, -0.886251, 1.0]], ['2, k, 14', [-0.202568, -1.24273, 1.0]], ['2, k, 15', [-0.225856, -1.29311, 1.0]], ['2, k, 16', [0.0144417, -0.412677, 1.0]], ['2, k, 17', [0.0571595, -0.894349, 1.0]], ['2, k, 18', [0.0261527, -1.23638, 1.0]], ['2, k, 19', [0.0264166, -1.29907, 1.0]], ['2, k, 20', [-0.0671511, 0.156057, 1.0]], ['2, k, 21', [-0.293571, -0.534503, 1.0]], ['2, k, 22', [-0.334932, -0.450238, 1.0]], ['2, k, 23', [0.159342, -0.517925, 1.0]], ['2, k, 24', [0.195257, -0.443542, 1.0]]]
[['2, k, 0', [-0.0673591, -0.419747, 1.0]], ['2, k, 1', [-0.0676311, -0.0880304, 1.0]], ['2, k, 2', [-0.066719, 0.236093, 1.0]], ['2, k, 3', [-0.0483056, 0.398764, 1.0]], ['2, k, 4', [-0.242246, 0.126838, 1.0]], ['2, k, 5', [-0.30016, -0.151299, 1.0]], ['2, k, 6', [-0.304239, -0.390356, 1.0]], ['2, k, 7', [-0.297431, -0.450577, 1.0]], ['2, k, 8', [0.115835, 0.141308, 1.0]], ['2, k, 9', [0.160556, -0.135774, 1.0]], ['2, k, 10', [0.179533, -0.381702, 1.0]], ['2, k, 11', [0.16725, -0.436814, 1.0]], ['2, k, 12', [-0.148156, -0.417881, 1.0]], ['2, k, 13', [-0.202425, -0.884589, 1.0]], ['2, k, 14', [-0.202936, -1.23751, 1.0]], ['2, k, 15', [-0.210706, -1.29032, 1.0]], ['2, k, 16', [0.015191, -0.410802, 1.0]], ['2, k, 17', [0.0579239, -0.888345, 1.0]], ['2, k, 18', [0.0261706, -1.23641, 1.0]], ['2, k, 19', [0.032297, -1.29338, 1.0]], ['2, k, 20', [-0.0670741, 0.156131, 1.0]], ['2, k, 21', [-0.295821, -0.534214, 1.0]], ['2, k, 22', [-0.339685, -0.432707, 1.0]], ['2, k, 23', [0.159247, -0.522073, 1.0]], ['2, k, 24', [0.201334, -0.439877, 1.0]]]
[['2, k, 0', [-0.0671091, -0.417219, 1.0]], ['2, k, 1', [-0.0675503, -0.0874057, 1.0]], ['2, k, 2', [-0.0667451, 0.236087, 1.0]], ['2, k, 3', [-0.0483255, 0.398725, 1.0]], ['2, k, 4', [-0.242234, 0.126755, 1.0]], ['2, k, 5', [-0.299922, -0.151339, 1.0]], ['2, k, 6', [-0.304169, -0.390363, 1.0]], ['2, k, 7', [-0.295977, -0.448561, 1.0]], ['2, k, 8', [0.11582, 0.141232, 1.0]], ['2, k, 9', [0.160658, -0.136125, 1.0]], ['2, k, 10', [0.179329, -0.382676, 1.0]], ['2, k, 11', [0.167637, -0.43661, 1.0]], ['2, k, 12', [-0.14789, -0.415286, 1.0]], ['2, k, 13', [-0.202041, -0.88162, 1.0]], ['2, k, 14', [-0.204012, -1.23623, 1.0]], ['2, k, 15', [-0.210517, -1.2891, 1.0]], ['2, k, 16', [0.0154126, -0.408395, 1.0]], ['2, k, 17', [0.0583708, -0.887507, 1.0]], ['2, k, 18', [0.025723, -1.23637, 1.0]], ['2, k, 19', [0.0313583, -1.29347, 1.0]], ['2, k, 20', [-0.0670836, 0.156191, 1.0]], ['2, k, 21', [-0.301597, -0.52666, 1.0]], ['2, k, 22', [-0.338009, -0.451225, 1.0]], ['2, k, 23', [0.16269, -0.513429, 1.0]], ['2, k, 24', [0.203429, -0.441813, 1.0]]]
[['2, k, 0', [-0.0669356, -0.416899, 1.0]], ['2, k, 1', [-0.0675243, -0.0871545, 1.0]], ['2, k, 2', [-0.0668822, 0.236251, 1.0]], ['2, k, 3', [-0.0483412, 0.398791, 1.0]], ['2, k, 4', [-0.242199, 0.126763, 1.0]], ['2, k, 5', [-0.299784, -0.151077, 1.0]], ['2, k, 6', [-0.303887, -0.390101, 1.0]], ['2, k, 7', [-0.294937, -0.453933, 1.0]], ['2, k, 8', [0.115777, 0.141315, 1.0]], ['2, k, 9', [0.16061, -0.13577, 1.0]], ['2, k, 10', [0.179103, -0.383167, 1.0]], ['2, k, 11', [0.166342, -0.439005, 1.0]], ['2, k, 12', [-0.147706, -0.415, 1.0]], ['2, k, 13', [-0.202097, -0.881407, 1.0]], ['2, k, 14', [-0.210319, -1.24352, 1.0]], ['2, k, 15', [-0.207535, -1.28858, 1.0]], ['2, k, 16', [0.0155696, -0.408051, 1.0]], ['2, k, 17', [0.058554, -0.887422, 1.0]], ['2, k, 18', [0.0242619, -1.23517, 1.0]], ['2, k, 19', [0.02394, -1.29092, 1.0]], ['2, k, 20', [-0.0671715, 0.156363, 1.0]], ['2, k, 21', [-0.290244, -0.534296, 1.0]], ['2, k, 22', [-0.33644, -0.443653, 1.0]], ['2, k, 23', [0.155908, -0.519331, 1.0]], ['2, k, 24', [0.201205, -0.434839, 1.0]]]
[['2, k, 0', [-0.0668655, -0.417086, 1.0]], ['2, k, 1', [-0.0674932, -0.0872425, 1.0]], ['2, k, 2', [-0.0669147, 0.236171, 1.0]], ['2, k, 3', [-0.0483543, 0.398955, 1.0]], ['2, k, 4', [-0.24223, 0.126773, 1.0]], ['2, k, 5', [-0.299412, -0.150936, 1.0]], ['2, k, 6', [-0.303597, -0.389979, 1.0]], ['2, k, 7', [-0.294299, -0.454132, 1.0]], ['2, k, 8', [0.115608, 0.141299, 1.0]], ['2, k, 9', [0.160514, -0.13621, 1.0]], ['2, k, 10', [0.17982, -0.3777, 1.0]], ['2, k, 11', [0.167648, -0.437991, 1.0]], ['2, k, 12', [-0.147646, -0.415141, 1.0]], ['2, k, 13', [-0.201911, -0.883117, 1.0]], ['2, k, 14', [-0.211043, -1.24177, 1.0]], ['2, k, 15', [-0.207876, -1.2883, 1.0]], ['2, k, 16', [0.0156505, -0.408301, 1.0]], ['2, k, 17', [0.0586015, -0.887439, 1.0]], ['2, k, 18', [0.0294932, -1.23761, 1.0]], ['2, k, 19', [0.0272966, -1.28864, 1.0]], ['2, k, 20', [-0.0671843, 0.156285, 1.0]], ['2, k, 21', [-0.285272, -0.533851, 1.0]], ['2, k, 22', [-0.334689, -0.458938, 1.0]], ['2, k, 23', [0.162565, -0.513005, 1.0]], ['2, k, 24', [0.203484, -0.453476, 1.0]]]
[['2, k, 0', [-0.0668972, -0.417208, 1.0]], ['2, k, 1', [-0.0675036, -0.0873227, 1.0]], ['2, k, 2', [-0.0669535, 0.236062, 1.0]], ['2, k, 3', [-0.0484501, 0.398858, 1.0]], ['2, k, 4', [-0.242253, 0.126768, 1.0]], ['2, k, 5', [-0.299382, -0.1511, 1.0]], ['2, k, 6', [-0.303725, -0.390071, 1.0]], ['2, k, 7', [-0.295056, -0.45237, 1.0]], ['2, k, 8', [0.115531, 0.141404, 1.0]], ['2, k, 9', [0.160472, -0.13625, 1.0]], ['2, k, 10', [0.180057, -0.376145, 1.0]], ['2, k, 11', [0.167719, -0.438127, 1.0]], ['2, k, 12', [-0.147671, -0.415282, 1.0]], ['2, k, 13', [-0.202146, -0.883273, 1.0]], ['2, k, 14', [-0.206145, -1.24284, 1.0]], ['2, k, 15', [-0.205587, -1.28772, 1.0]], ['2, k, 16', [0.0156064, -0.408409, 1.0]], ['2, k, 17', [0.0600809, -0.880893, 1.0]], ['2, k, 18', [0.0315068, -1.23778, 1.0]], ['2, k, 19', [0.0271278, -1.29086, 1.0]], ['2, k, 20', [-0.0672114, 0.156189, 1.0]], ['2, k, 21', [-0.290479, -0.534232, 1.0]], ['2, k, 22', [-0.334422, -0.446645, 1.0]], ['2, k, 23', [0.159184, -0.520903, 1.0]], ['2, k, 24', [0.204928, -0.441319, 1.0]]]
[['2, k, 0', [-0.0665762, -0.417362, 1.0]], ['2, k, 1', [-0.0672558, -0.0873611, 1.0]], ['2, k, 2', [-0.0668401, 0.236065, 1.0]], ['2, k, 3', [-0.0486679, 0.399488, 1.0]], ['2, k, 4', [-0.242171, 0.126696, 1.0]], ['2, k, 5', [-0.299343, -0.1511, 1.0]], ['2, k, 6', [-0.303616, -0.390091, 1.0]], ['2, k, 7', [-0.293133, -0.454188, 1.0]], ['2, k, 8', [0.115561, 0.141281, 1.0]], ['2, k, 9', [0.160478, -0.13641, 1.0]], ['2, k, 10', [0.180898, -0.375328, 1.0]], ['2, k, 11', [0.16637, -0.441479, 1.0]], ['2, k, 12', [-0.147484, -0.415207, 1.0]], ['2, k, 13', [-0.202386, -0.885878, 1.0]], ['2, k, 14', [-0.206948, -1.24297, 1.0]], ['2, k, 15', [-0.226117, -1.29325, 1.0]], ['2, k, 16', [0.0162498, -0.409035, 1.0]], ['2, k, 17', [0.0602376, -0.882362, 1.0]], ['2, k, 18', [0.0308882, -1.23516, 1.0]], ['2, k, 19', [0.0386292, -1.29214, 1.0]], ['2, k, 20', [-0.0670633, 0.156185, 1.0]], ['2, k, 21', [-0.296353, -0.526122, 1.0]], ['2, k, 22', [-0.336297, -0.446086, 1.0]], ['2, k, 23', [0.156102, -0.519988, 1.0]], ['2, k, 24', [0.20119, -0.446507, 1.0]]]
[['2, k, 0', [-0.0651404, -0.422229, 1.0]], ['2, k, 1', [-0.0667381, -0.0900371, 1.0]], ['2, k, 2', [-0.0669729, 0.234695, 1.0]], ['2, k, 3', [-0.0487955, 0.399485, 1.0]], ['2, k, 4', [-0.242689, 0.125389, 1.0]], ['2, k, 5', [-0.298956, -0.157942, 1.0]], ['2, k, 6', [-0.304318, -0.399618, 1.0]], ['2, k, 7', [-0.292031, -0.447915, 1.0]], ['2, k, 8', [0.116156, 0.138636, 1.0]], ['2, k, 9', [0.160808, -0.140746, 1.0]], ['2, k, 10', [0.181485, -0.382332, 1.0]], ['2, k, 11', [0.1657, -0.439403, 1.0]], ['2, k, 12', [-0.146109, -0.419595, 1.0]], ['2, k, 13', [-0.201976, -0.880693, 1.0]], ['2, k, 14', [-0.203847, -1.24213, 1.0]], ['2, k, 15', [-0.222792, -1.2924, 1.0]], ['2, k, 16', [0.0176211, -0.414063, 1.0]], ['2, k, 17', [0.0630359, -0.875859, 1.0]], ['2, k, 18', [0.0288175, -1.22463, 1.0]], ['2, k, 19', [0.046991, -1.28814, 1.0]], ['2, k, 20', [-0.0670611, 0.154551, 1.0]], ['2, k, 21', [-0.290246, -0.533836, 1.0]], ['2, k, 22', [-0.335765, -0.443987, 1.0]], ['2, k, 23', [0.154302, -0.5206, 1.0]], ['2, k, 24', [0.201796, -0.444654, 1.0]]]
