[[0, -0.0691859, -0.41909, 3.01356, 1.0], [1, -0.0682148, -0.0878692, 2.99097, 1.0], [2, -0.066928, 0.23615, 2.95406, 1.0], [3, -0.0481211, 0.398463, 2.91069, 1.0], [4, -0.242264, 0.126859, 2.93805, 1.0], [5, -0.30048, -0.152961, 2.96969, 1.0], [6, -0.303135, -0.392525, 2.91759, 1.0], [7, -0.286534, -0.447297, 2.91165, 1.0], [8, 0.116052, 0.141129, 2.99483, 1.0], [9, 0.160592, -0.134878, 3.03234, 1.0], [10, 0.191143, -0.373642, 2.99038, 1.0], [11, 0.163816, -0.446764, 2.96831, 1.0], [12, -0.149943, -0.416984, 2.96287, 1.0], [13, -0.203324, -0.886241, 3.05867, 1.0], [14, -0.201418, -1.24679, 3.07252, 1.0], [15, -0.206909, -1.28711, 2.93555, 1.0], [16, 0.0133405, -0.410377, 2.98646, 1.0], [17, 0.0565441, -0.893292, 3.03918, 1.0], [18, 0.0284219, -1.22419, 3.05703, 1.0], [19, 0.0497131, -1.29004, 2.94727, 1.0], [20, -0.0673068, 0.15614, 2.96586, 1.0], [21, -0.29555, -0.525899, 2.90206, 1.0], [22, -0.336122, -0.444981, 2.87444, 1.0], [23, 0.150038, -0.50511, 2.96047, 1.0], [24, 0.197266, -0.453883, 2.93663, 1.0]]
[[0, -0.0688788, -0.41925, 3.01349, 1.0], [1, -0.0681226, -0.0879545, 2.9909, 1.0], [2, -0.0669397, 0.236093, 2.95398, 1.0], [3, -0.0481437, 0.398506, 2.91039, 1.0], [4, -0.242234, 0.126864, 2.93797, 1.0], [5, -0.300179, -0.152261, 2.96879, 1.0], [6, -0.30291, -0.392202, 2.91682, 1.0], [7, -0.292933, -0.445931, 2.90719, 1.0], [8, 0.116046, 0.141048, 2.99474, 1.0], [9, 0.160631, -0.135412, 3.03234, 1.0], [10, 0.176766, -0.386186, 2.97806, 1.0], [11, 0.163335, -0.437485, 2.96743, 1.0], [12, -0.149661, -0.4171, 2.96287, 1.0], [13, -0.203211, -0.886202, 3.05835, 1.0], [14, -0.203443, -1.24653, 3.075, 1.0], [15, -0.235055, -1.29303, 2.93555, 1.0], [16, 0.0136822, -0.41059, 2.98629, 1.0], [17, 0.056729, -0.891226, 3.0379, 1.0], [18, 0.0270619, -1.22909, 3.05181, 1.0], [19, 0.041024, -1.29114, 2.93408, 1.0], [20, -0.0672963, 0.15608, 2.96578, 1.0], [21, -0.294838, -0.52638, 2.90745, 1.0], [22, -0.334814, -0.443106, 2.86308, 1.0], [23, 0.158503, -0.513614, 2.96484, 1.0], [24, 0.202692, -0.434449, 2.93183, 1.0]]
[[0, -0.0688192, -0.418774, 3.01357, 1.0], [1, -0.0680209, -0.0878384, 2.99085, 1.0], [2, -0.066735, 0.236053, 2.95383, 1.0], [3, -0.0482673, 0.398683, 2.91032, 1.0], [4, -0.242232, 0.126867, 2.93796, 1.0], [5, -0.300058, -0.151934, 2.9687, 1.0], [6, -0.303579, -0.390961, 2.91595, 1.0], [7, -0.296102, -0.445671, 2.90858, 1.0], [8, 0.115948, 0.1412, 2.9946, 1.0], [9, 0.160588, -0.135615, 3.03233, 1.0], [10, 0.177272, -0.386447, 2.97808, 1.0], [11, 0.168086, -0.435396, 2.9698, 1.0], [12, -0.149609, -0.41672, 2.96294, 1.0], [13, -0.203146, -0.887614, 3.05839, 1.0], [14, -0.201502, -1.24659, 3.07886, 1.0], [15, -0.216478, -1.2924, 2.93794, 1.0], [16, 0.0137461, -0.410022, 2.98639, 1.0], [17, 0.0577693, -0.884578, 3.03767, 1.0], [18, 0.0267753, -1.22964, 3.05173, 1.0], [19, 0.0425052, -1.29411, 2.95329, 1.0], [20, -0.0671345, 0.156085, 2.96567, 1.0], [21, -0.298489, -0.52629, 2.91189, 1.0], [22, -0.3346, -0.445446, 2.87568, 1.0], [23, 0.162456, -0.518839, 2.96837, 1.0], [24, 0.202909, -0.439017, 2.93285, 1.0]]
[[0, -0.0681114, -0.42143, 3.01367, 1.0], [1, -0.0679087, -0.0884428, 2.99096, 1.0], [2, -0.0667621, 0.236063, 2.9539, 1.0], [3, -0.048298, 0.398735, 2.91036, 1.0], [4, -0.242275, 0.126847, 2.93793, 1.0], [5, -0.300292, -0.151888, 2.96821, 1.0], [6, -0.303532, -0.390975, 2.91585, 1.0], [7, -0.296257, -0.447866, 2.90761, 1.0], [8, 0.115884, 0.141182, 2.99457, 1.0], [9, 0.160567, -0.135728, 3.03237, 1.0], [10, 0.177191, -0.3866, 2.97811, 1.0], [11, 0.166503, -0.434796, 2.96854, 1.0], [12, -0.148891, -0.419367, 2.96345, 1.0], [13, -0.202744, -0.886251, 3.0578, 1.0], [14, -0.202568, -1.24273, 3.07822, 1.0], [15, -0.225856, -1.29311, 2.93326, 1.0], [16, 0.0144417, -0.412677, 2.98603, 1.0], [17, 0.0571595, -0.894349, 3.03922, 1.0], [18, 0.0261527, -1.23638, 3.05295, 1.0], [19, 0.0264166, -1.29907, 2.93139, 1.0], [20, -0.0671511, 0.156057, 2.96575, 1.0], [21, -0.293571, -0.534503, 2.90873, 1.0], [22, -0.334932, -0.450238, 2.86762, 1.0], [23, 0.159342, -0.517925, 2.96314, 1.0], [24, 0.195257, -0.443542, 2.93975, 1.0]]
[[0, -0.0673591, -0.419747, 3.01368, 1.0], [1, -0.0676311, -0.0880304, 2.99087, 1.0], [2, -0.066719, 0.236093, 2.95382, 1.0], [3, -0.0483056, 0.398764, 2.91035, 1.0], [4, -0.242246, 0.126838, 2.93786, 1.0], [5, -0.30016, -0.151299, 2.96766, 1.0], [6, -0.304239, -0.390356, 2.9155, 1.0], [7, -0.297431, -0.450577, 2.90752, 1.0], [8, 0.115835, 0.141308, 2.99459, 1.0], [9, 0.160556, -0.135774, 3.03237, 1.0], [10, 0.179533, -0.381702, 2.98088, 1.0], [11, 0.16725, -0.436814, 2.96612, 1.0], [12, -0.148156, -0.417881, 2.96354, 1.0], [13, -0.202425, -0.884589, 3.05635, 1.0], [14, -0.202936, -1.23751, 3.07308, 1.0], [15, -0.210706, -1.29032, 2.93453, 1.0], [16, 0.015191, -0.410802, 2.98594, 1.0], [17, 0.0579239, -0.888345, 3.03716, 1.0], [18, 0.0261706, -1.23641, 3.05305, 1.0], [19, 0.032297, -1.29338, 2.93309, 1.0], [20, -0.0670741, 0.156131, 2.96567, 1.0], [21, -0.295821, -0.534214, 2.91534, 1.0], [22, -0.339685, -0.432707, 2.88217, 1.0], [23, 0.159247, -0.522073, 2.97147, 1.0], [24, 0.201334, -0.439877, 2.93341, 1.0]]
[[0, -0.0671091, -0.417219, 3.01426, 1.0], [1, -0.0675503, -0.0874057, 2.99111, 1.0], [2, -0.0667451, 0.236087, 2.95389, 1.0], [3, -0.0483255, 0.398725, 2.91026, 1.0], [4, -0.242234, 0.126755, 2.93783, 1.0], [5, -0.299922, -0.151339, 2.96779, 1.0], [6, -0.304169, -0.390363, 2.91557, 1.0], [7, -0.295977, -0.448561, 2.90918, 1.0], [8, 0.11582, 0.141232, 2.99456, 1.0], [9, 0.160658, -0.136125, 3.03252, 1.0], [10, 0.179329, -0.382676, 2.98048, 1.0], [11, 0.167637, -0.43661, 2.96913, 1.0], [12, -0.14789, -0.415286, 2.96425, 1.0], [13, -0.202041, -0.88162, 3.05643, 1.0], [14, -0.204012, -1.23623, 3.07912, 1.0], [15, -0.210517, -1.2891, 2.94155, 1.0], [16, 0.0154126, -0.408395, 2.98645, 1.0], [17, 0.0583708, -0.887507, 3.03742, 1.0], [18, 0.025723, -1.23637, 3.05322, 1.0], [19, 0.0313583, -1.29347, 2.93224, 1.0], [20, -0.0670836, 0.156191, 2.96575, 1.0], [21, -0.301597, -0.52666, 2.90923, 1.0], [22, -0.338009, -0.451225, 2.87157, 1.0], [23, 0.16269, -0.513429, 2.96513, 1.0], [24, 0.203429, -0.441813, 2.93237, 1.0]]
[[0, -0.0669356, -0.416899, 3.0144, 1.0], [1, -0.0675243, -0.0871545, 2.99116, 1.0], [2, -0.0668822, 0.236251, 2.95387, 1.0], [3, -0.0483412, 0.398791, 2.91022, 1.0], [4, -0.242199, 0.126763, 2.93774, 1.0], [5, -0.299784, -0.151077, 2.96761, 1.0], [6, -0.303887, -0.390101, 2.91564, 1.0], [7, -0.294937, -0.453933, 2.90557, 1.0], [8, 0.115777, 0.141315, 2.99455, 1.0], [9, 0.16061, -0.13577, 3.03249, 1.0], [10, 0.179103, -0.383167, 2.98044, 1.0], [11, 0.166342, -0.439005, 2.9676, 1.0], [12, -0.147706, -0.415, 2.96443, 1.0], [13, -0.202097, -0.881407, 3.05658, 1.0], [14, -0.210319, -1.24352, 3.06819, 1.0], [15, -0.207535, -1.28858, 2.93998, 1.0], [16, 0.0155696, -0.408051, 2.98659, 1.0], [17, 0.058554, -0.887422, 3.03752, 1.0], [18, 0.0242619, -1.23517, 3.05494, 1.0], [19, 0.02394, -1.29092, 2.93043, 1.0], [20, -0.0671715, 0.156363, 2.96574, 1.0], [21, -0.290244, -0.534296, 2.90465, 1.0], [22, -0.33644, -0.443653, 2.87412, 1.0], [23, 0.155908, -0.519331, 2.95962, 1.0], [24, 0.201205, -0.434839, 2.93437, 1.0]]
[[0, -0.0668655, -0.417086, 3.01423, 1.0], [1, -0.0674932, -0.0872425, 2.99104, 1.0], [2, -0.0669147, 0.236171, 2.95376, 1.0], [3, -0.0483543, 0.398955, 2.9099, 1.0], [4, -0.24223, 0.126773, 2.93746, 1.0], [5, -0.299412, -0.150936, 2.96719, 1.0], [6, -0.303597, -0.389979, 2.91548, 1.0], [7, -0.294299, -0.454132, 2.90523, 1.0], [8, 0.115608, 0.141299, 2.99423, 1.0], [9, 0.160514, -0.13621, 3.03246, 1.0], [10, 0.17982, -0.3777, 2.98235, 1.0], [11, 0.167648, -0.437991, 2.96722, 1.0], [12, -0.147646, -0.415141, 2.96437, 1.0], [13, -0.201911, -0.883117, 3.05658, 1.0], [14, -0.211043, -1.24177, 3.06907, 1.0], [15, -0.207876, -1.2883, 2.93946, 1.0], [16, 0.0156505, -0.408301, 2.98629, 1.0], [17, 0.0586015, -0.887439, 3.03739, 1.0], [18, 0.0294932, -1.23761, 3.06715, 1.0], [19, 0.0272966, -1.28864, 2.91985, 1.0], [20, -0.0671843, 0.156285, 2.96563, 1.0], [21, -0.285272, -0.533851, 2.90505, 1.0], [22, -0.334689, -0.458938, 2.86729, 1.0], [23, 0.162565, -0.513005, 2.96272, 1.0], [24, 0.203484, -0.453476, 2.93408, 1.0]]
[[0, -0.0668972, -0.417208, 3.01433, 1.0], [1, -0.0675036, -0.0873227, 2.99107, 1.0], [2, -0.0669535, 0.236062, 2.95376, 1.0], [3, -0.0484501, 0.398858, 2.91005, 1.0], [4, -0.242253, 0.126768, 2.93746, 1.0], [5, -0.299382, -0.1511, 2.96735, 1.0], [6, -0.303725, -0.390071, 2.91522, 1.0], [7, -0.295056, -0.45237, 2.90612, 1.0], [8, 0.115531, 0.141404, 2.99424, 1.0], [9, 0.160472, -0.13625, 3.03274, 1.0], [10, 0.180057, -0.376145, 2.98457, 1.0], [11, 0.167719, -0.438127, 2.9695, 1.0], [12, -0.147671, -0.415282, 2.96442, 1.0], [13, -0.202146, -0.883273, 3.05658, 1.0], [14, -0.206145, -1.24284, 3.07308, 1.0], [15, -0.205587, -1.28772, 2.94204, 1.0], [16, 0.0156064, -0.408409, 2.98648, 1.0], [17, 0.0600809, -0.880893, 3.03663, 1.0], [18, 0.0315068, -1.23778, 3.05894, 1.0], [19, 0.0271278, -1.29086, 2.91798, 1.0], [20, -0.0672114, 0.156189, 2.96564, 1.0], [21, -0.290479, -0.534232, 2.91079, 1.0], [22, -0.334422, -0.446645, 2.87072, 1.0], [23, 0.159184, -0.520903, 2.97557, 1.0], [24, 0.204928, -0.441319, 2.94154, 1.0]]
[[0, -0.0665762, -0.417362, 3.01437, 1.0], [1, -0.0672558, -0.0873611, 2.9911, 1.0], [2, -0.0668401, 0.236065, 2.95376, 1.0], [3, -0.0486679, 0.399488, 2.91008, 1.0], [4, -0.242171, 0.126696, 2.93747, 1.0], [5, -0.299343, -0.1511, 2.96736, 1.0], [6, -0.303616, -0.390091, 2.91533, 1.0], [7, -0.293133, -0.454188, 2.9077, 1.0], [8, 0.115561, 0.141281, 2.99398, 1.0], [9, 0.160478, -0.13641, 3.03271, 1.0], [10, 0.180898, -0.375328, 2.98554, 1.0], [11, 0.16637, -0.441479, 2.96947, 1.0], [12, -0.147484, -0.415207, 2.96454, 1.0], [13, -0.202386, -0.885878, 3.05703, 1.0], [14, -0.206948, -1.24297, 3.07325, 1.0], [15, -0.226117, -1.29325, 2.93369, 1.0], [16, 0.0162498, -0.409035, 2.98639, 1.0], [17, 0.0602376, -0.882362, 3.03706, 1.0], [18, 0.0308882, -1.23516, 3.06038, 1.0], [19, 0.0386292, -1.29214, 2.93215, 1.0], [20, -0.0670633, 0.156185, 2.96564, 1.0], [21, -0.296353, -0.526122, 2.90979, 1.0], [22, -0.336297, -0.446086, 2.87462, 1.0], [23, 0.156102, -0.519988, 2.96336, 1.0], [24, 0.20119, -0.446507, 2.93508, 1.0]]
[[0, -0.0651404, -0.422229, 3.01453, 1.0], [1, -0.0667381, -0.0900371, 2.99142, 1.0], [2, -0.0669729, 0.234695, 2.95403, 1.0], [3, -0.0487955, 0.399485, 2.9111, 1.0], [4, -0.242689, 0.125389, 2.9381, 1.0], [5, -0.298956, -0.157942, 2.96689, 1.0], [6, -0.304318, -0.399618, 2.91435, 1.0], [7, -0.292031, -0.447915, 2.90642, 1.0], [8, 0.116156, 0.138636, 2.99437, 1.0], [9, 0.160808, -0.140746, 3.03272, 1.0], [10, 0.181485, -0.382332, 2.98474, 1.0], [11, 0.1657, -0.439403, 2.96939, 1.0], [12, -0.146109, -0.419595, 2.96433, 1.0], [13, -0.201976, -0.880693, 3.05583, 1.0], [14, -0.203847, -1.24213, 3.08104, 1.0], [15, -0.222792, -1.2924, 2.93315, 1.0], [16, 0.0176211, -0.414063, 2.9867, 1.0], [17, 0.0630359, -0.875859, 3.03584, 1.0], [18, 0.0288175, -1.22463, 3.06168, 1.0], [19, 0.046991, -1.28814, 2.94073, 1.0], [20, -0.0670611, 0.154551, 2.96594, 1.0], [21, -0.290246, -0.533836, 2.90859, 1.0], [22, -0.335765, -0.443987, 2.86586, 1.0], [23, 0.154302, -0.5206, 2.95996, 1.0], [24, 0.201796, -0.444654, 2.9368, 1.0]]
