[[0, -0.03919304, -0.2170083, 2.282006, 1], [1, -0.04039079, 0.03833898, 2.289438, 1], [2, -0.04120678, 0.2872307, 2.282642, 1], [3, -0.04651183, 0.4288876, 2.237114, 1], [4, -0.2118589, 0.1908824, 2.266908, 1], [5, -0.2589312, -0.04660479, 2.255673, 1], [6, -0.1654614, -0.206492, 2.086725, 1], [7, -0.1415274, -0.251879, 2.036024, 1], [8, 0.1190819, 0.2093931, 2.244227, 1], [9, 0.1597669, -0.05020666, 2.231322, 1], [10, 0.07605588, -0.1891087, 2.118079, 1], [11, 0.03993494, -0.2516039, 2.033465, 1], [12, -0.1117747, -0.2181033, 2.253129, 1], [13, -0.1076519, -0.368228, 1.97312, 1], [14, -0.117185, -0.7232269, 2.008443, 1], [15, -0.1031196, -0.7734265, 1.908473, 1], [16, 0.03417923, -0.2101445, 2.24833, 1], [17, 0.01760223, -0.3805231, 1.969633, 1], [18, 0.1389512, -0.715508, 2.081796, 1], [19, 0.0438775, -0.7391031, 1.972409, 1], [20, -0.04106516, 0.2258006, 2.286248, 1], [21, -0.09433538, -0.2958157, 1.968928, 1], [22, -0.1813645, -0.2686819, 2.01, 1], [23, 0.01381844, -0.292933, 1.977308, 1], [24, 0.06351793, -0.2382341, 2.014565, 1]]
[[0, -0.03889495, -0.2171337, 2.282322, 1], [1, -0.0404018, 0.03833705, 2.289529, 1], [2, -0.04162092, 0.2873509, 2.283078, 1], [3, -0.04708163, 0.4283376, 2.236395, 1], [4, -0.2117529, 0.1908562, 2.266868, 1], [5, -0.2586869, -0.04670444, 2.255176, 1], [6, -0.1654144, -0.2064142, 2.086364, 1], [7, -0.1416891, -0.251342, 2.034738, 1], [8, 0.1185031, 0.2096932, 2.244512, 1], [9, 0.1582863, -0.0410794, 2.226839, 1], [10, 0.07874003, -0.1878645, 2.121373, 1], [11, 0.04217974, -0.2509634, 2.031754, 1], [12, -0.111568, -0.2183661, 2.253487, 1], [13, -0.1076043, -0.3681973, 1.973098, 1], [14, -0.1173572, -0.7230567, 2.008166, 1], [15, -0.1035606, -0.7734156, 1.908283, 1], [16, 0.03466311, -0.2101238, 2.248696, 1], [17, 0.01758971, -0.3802513, 1.969475, 1], [18, 0.1207424, -0.7157685, 2.083987, 1], [19, 0.03155762, -0.7409656, 1.969133, 1], [20, -0.04133192, 0.2258857, 2.286582, 1], [21, -0.102348, -0.2925144, 1.970093, 1], [22, -0.1766987, -0.2749892, 1.9962, 1], [23, 0.01624813, -0.2893122, 1.974644, 1], [24, 0.06476589, -0.2777659, 2.01169, 1]]
[[0, -0.03926395, -0.217292, 2.282085, 1], [1, -0.04070846, 0.03817025, 2.289548, 1], [2, -0.04212628, 0.2869983, 2.283843, 1], [3, -0.04762369, 0.4277414, 2.235802, 1], [4, -0.2117438, 0.1908525, 2.266896, 1], [5, -0.2589894, -0.04767374, 2.25657, 1], [6, -0.1664639, -0.2054448, 2.088007, 1], [7, -0.1414972, -0.251437, 2.036255, 1], [8, 0.1179001, 0.2100382, 2.244768, 1], [9, 0.1608682, -0.04919846, 2.228975, 1], [10, 0.07545123, -0.1881093, 2.117108, 1], [11, 0.04148939, -0.2494278, 2.030555, 1], [12, -0.1119856, -0.218493, 2.253402, 1], [13, -0.1076521, -0.3682432, 1.97322, 1], [14, -0.1225796, -0.7231011, 2.008464, 1], [15, -0.1035032, -0.7729336, 1.909216, 1], [16, 0.03435597, -0.210306, 2.248294, 1], [17, 0.01755539, -0.3800109, 1.969414, 1], [18, 0.113793, -0.7308039, 2.08818, 1], [19, 0.02668208, -0.7477984, 1.968627, 1], [20, -0.04177404, 0.2256096, 2.287097, 1], [21, -0.09586175, -0.295232, 1.971514, 1], [22, -0.1797611, -0.2735915, 2.003639, 1], [23, 0.01589555, -0.2906521, 1.977842, 1], [24, 0.07548586, -0.264215, 2.025875, 1]]
[[0, -0.03962334, -0.2174821, 2.281756, 1], [1, -0.04112005, 0.03789572, 2.28952, 1], [2, -0.04281368, 0.2864513, 2.284546, 1], [3, -0.04887451, 0.42632, 2.234642, 1], [4, -0.2118966, 0.1905673, 2.266988, 1], [5, -0.2583338, -0.03957037, 2.255105, 1], [6, -0.1672256, -0.2049576, 2.08904, 1], [7, -0.1418861, -0.2508966, 2.038059, 1], [8, 0.1170578, 0.2104173, 2.245024, 1], [9, 0.1610529, -0.04864416, 2.22873, 1], [10, 0.07591355, -0.1867386, 2.115546, 1], [11, 0.04201252, -0.2486087, 2.030657, 1], [12, -0.1123111, -0.2186805, 2.253348, 1], [13, -0.1078571, -0.3683222, 1.973382, 1], [14, -0.1215794, -0.7230453, 2.008555, 1], [15, -0.1027705, -0.772381, 1.908824, 1], [16, 0.03395625, -0.210487, 2.247546, 1], [17, 0.01745212, -0.3796417, 1.969515, 1], [18, 0.1289701, -0.7250689, 2.083167, 1], [19, 0.03703981, -0.7444531, 1.968947, 1], [20, -0.04237709, 0.2251621, 2.28758, 1], [21, -0.1032675, -0.2927086, 1.973826, 1], [22, -0.185771, -0.2672184, 2.019125, 1], [23, 0.01723679, -0.2889143, 1.977127, 1], [24, 0.08224862, -0.2635858, 2.0464, 1]]
[[0, -0.03963409, -0.2174548, 2.281744, 1], [1, -0.04121733, 0.03787173, 2.289564, 1], [2, -0.04317499, 0.2862459, 2.284986, 1], [3, -0.04973409, 0.4254891, 2.233911, 1], [4, -0.2123628, 0.1901755, 2.268074, 1], [5, -0.2581261, -0.04085656, 2.254399, 1], [6, -0.1670376, -0.2048675, 2.089128, 1], [7, -0.1418937, -0.2510383, 2.038162, 1], [8, 0.1163049, 0.2108236, 2.245878, 1], [9, 0.1610747, -0.04810038, 2.228979, 1], [10, 0.076206, -0.1859453, 2.115248, 1], [11, 0.04230686, -0.2483234, 2.031769, 1], [12, -0.112358, -0.2186893, 2.253382, 1], [13, -0.109816, -0.3684702, 1.973783, 1], [14, -0.1198427, -0.7229299, 2.012404, 1], [15, -0.103948, -0.770425, 1.910527, 1], [16, 0.03400112, -0.2103283, 2.247444, 1], [17, 0.01742316, -0.3793825, 1.969449, 1], [18, 0.1266297, -0.7194453, 2.081912, 1], [19, 0.03546747, -0.7421992, 1.968094, 1], [20, -0.04267143, 0.2250184, 2.287912, 1], [21, -0.09491816, -0.296775, 1.972916, 1], [22, -0.182589, -0.271845, 2.011743, 1], [23, 0.01790193, -0.2891481, 1.979992, 1], [24, 0.07907654, -0.2633424, 2.039759, 1]]
[[0, -0.05074243, -0.215699, 2.284267, 1], [1, -0.04593014, 0.03776924, 2.290739, 1], [2, -0.04427884, 0.2855928, 2.285582, 1], [3, -0.0518466, 0.4236066, 2.232784, 1], [4, -0.2124101, 0.1901301, 2.268163, 1], [5, -0.2590187, -0.04627452, 2.255205, 1], [6, -0.1668265, -0.2049161, 2.089211, 1], [7, -0.1413278, -0.2511961, 2.036804, 1], [8, 0.1148393, 0.2115342, 2.246771, 1], [9, 0.1558199, -0.03601561, 2.225848, 1], [10, 0.05179458, -0.2177604, 2.061865, 1], [11, 0.02834073, -0.2672017, 2.008681, 1], [12, -0.127729, -0.2152948, 2.256644, 1], [13, -0.1099403, -0.3685138, 1.973767, 1], [14, -0.1194364, -0.7229553, 2.012182, 1], [15, -0.1036012, -0.7706875, 1.910484, 1], [16, 0.02675603, -0.2098214, 2.249463, 1], [17, 0.01745913, -0.3794259, 1.96949, 1], [18, 0.1214606, -0.7205539, 2.08241, 1], [19, 0.0320127, -0.7431715, 1.966852, 1], [20, -0.04442288, 0.2244235, 2.288677, 1], [21, -0.09887171, -0.2953592, 1.972391, 1], [22, -0.1849353, -0.2629749, 2.0233, 1], [23, -0.01286996, -0.3057818, 1.933518, 1], [24, 0.06046578, -0.2899306, 1.999091, 1]]
[[0, -0.04304767, -0.2152581, 2.288664, 1], [1, -0.04533264, 0.03743529, 2.292012, 1], [2, -0.04598616, 0.2843501, 2.286648, 1], [3, -0.05393417, 0.4213621, 2.23139, 1], [4, -0.212766, 0.1892539, 2.26909, 1], [5, -0.2586203, -0.0459906, 2.254708, 1], [6, -0.1710639, -0.1979685, 2.098493, 1], [7, -0.1451058, -0.2456747, 2.045357, 1], [8, 0.1137033, 0.2118998, 2.248268, 1], [9, 0.1552713, -0.03403931, 2.225823, 1], [10, 0.07413884, -0.209906, 2.086488, 1], [11, 0.04425305, -0.2492732, 2.033922, 1], [12, -0.1199861, -0.2164851, 2.261896, 1], [13, -0.1095023, -0.3684222, 1.973544, 1], [14, -0.119062, -0.721699, 2.011845, 1], [15, -0.1035483, -0.7710629, 1.911394, 1], [16, 0.03512208, -0.2079148, 2.253377, 1], [17, 0.01764637, -0.3793971, 1.969722, 1], [18, 0.1306075, -0.7204943, 2.080328, 1], [19, 0.03797707, -0.7423161, 1.967678, 1], [20, -0.04540167, 0.2235663, 2.289726, 1], [21, -0.1051205, -0.2917829, 1.980335, 1], [22, -0.1885897, -0.2599696, 2.034625, 1], [23, 0.01696974, -0.2903509, 1.97691, 1], [24, 0.07602744, -0.2668712, 2.030688, 1]]
[[0, -0.04146754, -0.2154638, 2.289417, 1], [1, -0.04518993, 0.03706264, 2.292846, 1], [2, -0.0476196, 0.2832764, 2.287893, 1], [3, -0.05595275, 0.4196991, 2.23045, 1], [4, -0.2137018, 0.1881902, 2.270972, 1], [5, -0.2574123, -0.03823474, 2.257146, 1], [6, -0.168772, -0.1999137, 2.097428, 1], [7, -0.14255, -0.2478658, 2.04563, 1], [8, 0.1126695, 0.2113568, 2.24989, 1], [9, 0.1553896, -0.03342611, 2.226034, 1], [10, 0.08158041, -0.1827296, 2.119879, 1], [11, 0.05361123, -0.2254872, 2.062507, 1], [12, -0.1185019, -0.2170227, 2.262621, 1], [13, -0.1098897, -0.369129, 1.974069, 1], [14, -0.1182815, -0.722227, 2.014011, 1], [15, -0.1039724, -0.7700499, 1.912087, 1], [16, 0.03677994, -0.2078292, 2.254129, 1], [17, 0.01780171, -0.3794434, 1.96992, 1], [18, 0.1282433, -0.7188128, 2.080616, 1], [19, 0.0366587, -0.7418379, 1.967324, 1], [20, -0.04654125, 0.2227016, 2.290907, 1], [21, -0.1012215, -0.2945141, 1.98398, 1], [22, -0.1882266, -0.2610534, 2.032883, 1], [23, 0.02871963, -0.2630685, 2.007433, 1], [24, 0.09030364, -0.2409198, 2.081, 1]]
[[0, -0.04110838, -0.2154991, 2.289715, 1], [1, -0.04543893, 0.03664065, 2.293719, 1], [2, -0.0495249, 0.2819401, 2.289425, 1], [3, -0.05825235, 0.4175322, 2.229151, 1], [4, -0.2147814, 0.1868562, 2.272407, 1], [5, -0.2574762, -0.03751356, 2.257966, 1], [6, -0.1672952, -0.2010828, 2.095867, 1], [7, -0.1427039, -0.2481226, 2.043585, 1], [8, 0.1115012, 0.2111805, 2.25065, 1], [9, 0.1568131, -0.0476492, 2.234486, 1], [10, 0.07839222, -0.1835359, 2.113517, 1], [11, 0.05052314, -0.2277609, 2.054818, 1], [12, -0.1182003, -0.2172423, 2.263017, 1], [13, -0.1116663, -0.3693987, 1.974135, 1], [14, -0.1189806, -0.7232209, 2.013852, 1], [15, -0.1048307, -0.7707719, 1.911701, 1], [16, 0.03722075, -0.2077129, 2.254349, 1], [17, 0.01784, -0.3793447, 1.96995, 1], [18, 0.1292427, -0.7191145, 2.080459, 1], [19, 0.03717545, -0.7418121, 1.967544, 1], [20, -0.04807525, 0.22159, 2.292354, 1], [21, -0.101336, -0.2944999, 1.985092, 1], [22, -0.1665284, -0.2685698, 1.994539, 1], [23, 0.02404582, -0.2681427, 2.002901, 1], [24, 0.08357394, -0.2443004, 2.055125, 1]]
[[0, -0.03962876, -0.2154877, 2.290429, 1], [1, -0.04542382, 0.03644266, 2.294442, 1], [2, -0.05101142, 0.2813919, 2.290381, 1], [3, -0.05981756, 0.4165015, 2.228805, 1], [4, -0.2156564, 0.1861259, 2.272947, 1], [5, -0.2599069, -0.04758497, 2.260127, 1], [6, -0.1669039, -0.2016853, 2.095403, 1], [7, -0.1413107, -0.248321, 2.042373, 1], [8, 0.1105918, 0.2110781, 2.251575, 1], [9, 0.1570548, -0.04044006, 2.230209, 1], [10, 0.07973233, -0.1829159, 2.116853, 1], [11, 0.04581556, -0.2427063, 2.045303, 1], [12, -0.11694, -0.2176102, 2.263415, 1], [13, -0.1120232, -0.3694131, 1.97416, 1], [14, -0.1281023, -0.7269577, 2.011712, 1], [15, -0.1020738, -0.7713771, 1.910163, 1], [16, 0.03895374, -0.2072699, 2.25543, 1], [17, 0.01803512, -0.3789441, 1.970008, 1], [18, 0.1321616, -0.7210106, 2.080208, 1], [19, 0.03886635, -0.7422703, 1.968054, 1], [20, -0.04915947, 0.2211338, 2.293277, 1], [21, -0.1009615, -0.2944799, 1.984226, 1], [22, -0.1666187, -0.2690294, 1.994636, 1], [23, 0.01929134, -0.282547, 1.993318, 1], [24, 0.07723549, -0.2513949, 2.035879, 1]]
[[0, -0.0390706, -0.215511, 2.291264, 1], [1, -0.04576078, 0.03611565, 2.295639, 1], [2, -0.05262894, 0.2807072, 2.291616, 1], [3, -0.06190298, 0.4157576, 2.2285, 1], [4, -0.2164385, 0.1852638, 2.273758, 1], [5, -0.2598053, -0.04282793, 2.260922, 1], [6, -0.1670352, -0.2018564, 2.095325, 1], [7, -0.1417023, -0.2493702, 2.043109, 1], [8, 0.1094766, 0.2109347, 2.252811, 1], [9, 0.1562845, -0.03649788, 2.230596, 1], [10, 0.08090165, -0.1815484, 2.119373, 1], [11, 0.0419197, -0.2472893, 2.038808, 1], [12, -0.1164572, -0.217867, 2.264308, 1], [13, -0.1123536, -0.3692997, 1.974266, 1], [14, -0.1281823, -0.7365398, 2.01052, 1], [15, -0.1160876, -0.7776251, 1.903587, 1], [16, 0.03954594, -0.2071034, 2.256172, 1], [17, 0.01772683, -0.378661, 1.969969, 1], [18, 0.1346254, -0.7206318, 2.078625, 1], [19, 0.04059886, -0.7420381, 1.9673, 1], [20, -0.05053267, 0.2205192, 2.29456, 1], [21, -0.1052574, -0.2929457, 1.97873, 1], [22, -0.173171, -0.260093, 2.010316, 1], [23, 0.01701889, -0.2877238, 1.983446, 1], [24, 0.07064763, -0.2467831, 2.02736, 1]]
