[['2, k, 0', [-0.06440006, -0.2482628, 1.0]], ['2, k, 1', [-0.06833526, -0.03302648, 1.0]], ['2, k, 2', [-0.07008538, 0.1733758, 1.0]], ['2, k, 3', [-0.06525181, 0.2999944, 1.0]], ['2, k, 4', [-0.2240376, 0.09254138, 1.0]], ['2, k, 5', [-0.230407, -0.07354731, 1.0]], ['2, k, 6', [-0.2090796, -0.1775543, 1.0]], ['2, k, 7', [-0.2079195, -0.2249997, 1.0]], ['2, k, 8', [0.09465256, 0.08822636, 1.0]], ['2, k, 9', [0.2051932, -0.09756302, 1.0]], ['2, k, 10', [0.2695682, -0.2738314, 1.0]], ['2, k, 11', [0.2799765, -0.3215497, 1.0]], ['2, k, 12', [-0.1418628, -0.2409365, 1.0]], ['2, k, 13', [-0.202749, -0.2923566, 1.0]], ['2, k, 14', [-0.2243516, -0.7034544, 1.0]], ['2, k, 15', [-0.1958486, -0.7534922, 1.0]], ['2, k, 16', [0.01508764, -0.2496329, 1.0]], ['2, k, 17', [0.07762814, -0.3670417, 1.0]], ['2, k, 18', [0.1066253, -0.7624744, 1.0]], ['2, k, 19', [0.09883563, -0.8003681, 1.0]], ['2, k, 20', [-0.06988361, 0.1222723, 1.0]], ['2, k, 21', [-0.2046826, -0.2615037, 1.0]], ['2, k, 22', [-0.1510379, -0.2527804, 1.0]], ['2, k, 23', [0.3041256, -0.3884267, 1.0]], ['2, k, 24', [0.2347074, -0.3464553, 1.0]]]
[['2, k, 0', [-0.0717657, -0.2520297, 1.0]], ['2, k, 1', [-0.07131483, -0.03547838, 1.0]], ['2, k, 2', [-0.07139847, 0.1727683, 1.0]], ['2, k, 3', [-0.06771961, 0.298391, 1.0]], ['2, k, 4', [-0.2238669, 0.09032004, 1.0]], ['2, k, 5', [-0.2288802, -0.08544745, 1.0]], ['2, k, 6', [-0.2070327, -0.1873361, 1.0]], ['2, k, 7', [-0.201915, -0.2331865, 1.0]], ['2, k, 8', [0.09455798, 0.08793038, 1.0]], ['2, k, 9', [0.2108669, -0.0919412, 1.0]], ['2, k, 10', [0.2851153, -0.2534361, 1.0]], ['2, k, 11', [0.3002144, -0.3079922, 1.0]], ['2, k, 12', [-0.1485271, -0.2436392, 1.0]], ['2, k, 13', [-0.20349, -0.2970755, 1.0]], ['2, k, 14', [-0.2222156, -0.6982588, 1.0]], ['2, k, 15', [-0.1981287, -0.7479399, 1.0]], ['2, k, 16', [0.006249776, -0.2545761, 1.0]], ['2, k, 17', [0.0756387, -0.3605776, 1.0]], ['2, k, 18', [0.1064844, -0.7630227, 1.0]], ['2, k, 19', [0.09864685, -0.8004668, 1.0]], ['2, k, 20', [-0.07128785, 0.1214386, 1.0]], ['2, k, 21', [-0.1963234, -0.2671234, 1.0]], ['2, k, 22', [-0.1608821, -0.2417123, 1.0]], ['2, k, 23', [0.3299869, -0.3701015, 1.0]], ['2, k, 24', [0.2566074, -0.335729, 1.0]]]
[['2, k, 0', [-0.07245443, -0.2489645, 1.0]], ['2, k, 1', [-0.07171305, -0.0351321, 1.0]], ['2, k, 2', [-0.07170842, 0.1725454, 1.0]], ['2, k, 3', [-0.06913681, 0.2977591, 1.0]], ['2, k, 4', [-0.2241071, 0.09020365, 1.0]], ['2, k, 5', [-0.2345652, -0.08892516, 1.0]], ['2, k, 6', [-0.2059416, -0.1901756, 1.0]], ['2, k, 7', [-0.2061881, -0.2345505, 1.0]], ['2, k, 8', [0.09446643, 0.08832779, 1.0]], ['2, k, 9', [0.2121065, -0.0903696, 1.0]], ['2, k, 10', [0.2914826, -0.2469166, 1.0]], ['2, k, 11', [0.308855, -0.2986374, 1.0]], ['2, k, 12', [-0.1521878, -0.2401779, 1.0]], ['2, k, 13', [-0.2035929, -0.2969034, 1.0]], ['2, k, 14', [-0.2223392, -0.6995806, 1.0]], ['2, k, 15', [-0.1981486, -0.7478837, 1.0]], ['2, k, 16', [0.008227013, -0.2504626, 1.0]], ['2, k, 17', [0.07557284, -0.3607551, 1.0]], ['2, k, 18', [0.1064541, -0.7630371, 1.0]], ['2, k, 19', [0.09865505, -0.8017123, 1.0]], ['2, k, 20', [-0.07157602, 0.121339, 1.0]], ['2, k, 21', [-0.1920186, -0.2715185, 1.0]], ['2, k, 22', [-0.1631286, -0.2451761, 1.0]], ['2, k, 23', [0.3384068, -0.357272, 1.0]], ['2, k, 24', [0.2681281, -0.3231173, 1.0]]]
[['2, k, 0', [-0.07029139, -0.2513288, 1.0]], ['2, k, 1', [-0.07158602, -0.03620424, 1.0]], ['2, k, 2', [-0.07192638, 0.1724144, 1.0]], ['2, k, 3', [-0.07063045, 0.2977091, 1.0]], ['2, k, 4', [-0.224412, 0.09009689, 1.0]], ['2, k, 5', [-0.2433183, -0.0912775, 1.0]], ['2, k, 6', [-0.2071071, -0.191319, 1.0]], ['2, k, 7', [-0.2123779, -0.2329301, 1.0]], ['2, k, 8', [0.09374778, 0.08897594, 1.0]], ['2, k, 9', [0.2111261, -0.08661854, 1.0]], ['2, k, 10', [0.2959512, -0.2419182, 1.0]], ['2, k, 11', [0.3152312, -0.2876774, 1.0]], ['2, k, 12', [-0.1507146, -0.2443685, 1.0]], ['2, k, 13', [-0.2036962, -0.295992, 1.0]], ['2, k, 14', [-0.2222272, -0.7002404, 1.0]], ['2, k, 15', [-0.1981165, -0.7479917, 1.0]], ['2, k, 16', [0.01138337, -0.2516323, 1.0]], ['2, k, 17', [0.07558236, -0.3607073, 1.0]], ['2, k, 18', [0.1064302, -0.7629766, 1.0]], ['2, k, 19', [0.09853628, -0.8022876, 1.0]], ['2, k, 20', [-0.07178333, 0.1211125, 1.0]], ['2, k, 21', [-0.1911401, -0.2707264, 1.0]], ['2, k, 22', [-0.1676035, -0.2464823, 1.0]], ['2, k, 23', [0.3432253, -0.3428748, 1.0]], ['2, k, 24', [0.2756934, -0.3198115, 1.0]]]
[['2, k, 0', [-0.06784201, -0.2513534, 1.0]], ['2, k, 1', [-0.07110388, -0.03656666, 1.0]], ['2, k, 2', [-0.0721553, 0.1722762, 1.0]], ['2, k, 3', [-0.07174446, 0.297675, 1.0]], ['2, k, 4', [-0.2247058, 0.09006193, 1.0]], ['2, k, 5', [-0.2474941, -0.09017483, 1.0]], ['2, k, 6', [-0.219664, -0.1940942, 1.0]], ['2, k, 7', [-0.2230572, -0.2326542, 1.0]], ['2, k, 8', [0.0928684, 0.08961274, 1.0]], ['2, k, 9', [0.2109529, -0.08281406, 1.0]], ['2, k, 10', [0.298158, -0.2271826, 1.0]], ['2, k, 11', [0.317802, -0.2745705, 1.0]], ['2, k, 12', [-0.15003, -0.2451851, 1.0]], ['2, k, 13', [-0.2039613, -0.2957486, 1.0]], ['2, k, 14', [-0.2227173, -0.700509, 1.0]], ['2, k, 15', [-0.1979465, -0.7484406, 1.0]], ['2, k, 16', [0.01634948, -0.2508125, 1.0]], ['2, k, 17', [0.07549799, -0.3606726, 1.0]], ['2, k, 18', [0.1059011, -0.7634065, 1.0]], ['2, k, 19', [0.09899963, -0.8031439, 1.0]], ['2, k, 20', [-0.07189058, 0.1209894, 1.0]], ['2, k, 21', [-0.2109337, -0.2696053, 1.0]], ['2, k, 22', [-0.1792311, -0.2450729, 1.0]], ['2, k, 23', [0.3441102, -0.3332142, 1.0]], ['2, k, 24', [0.277679, -0.293451, 1.0]]]
[['2, k, 0', [-0.06881189, -0.2514822, 1.0]], ['2, k, 1', [-0.07165937, -0.03668442, 1.0]], ['2, k, 2', [-0.07241455, 0.1723201, 1.0]], ['2, k, 3', [-0.07281845, 0.2979428, 1.0]], ['2, k, 4', [-0.2250628, 0.09000526, 1.0]], ['2, k, 5', [-0.2514704, -0.08815897, 1.0]], ['2, k, 6', [-0.2891585, -0.2242579, 1.0]], ['2, k, 7', [-0.2619919, -0.2544656, 1.0]], ['2, k, 8', [0.09177282, 0.09300737, 1.0]], ['2, k, 9', [0.2139847, -0.08348274, 1.0]], ['2, k, 10', [0.2983013, -0.2129824, 1.0]], ['2, k, 11', [0.3160357, -0.2641363, 1.0]], ['2, k, 12', [-0.1515814, -0.2456624, 1.0]], ['2, k, 13', [-0.204621, -0.295519, 1.0]], ['2, k, 14', [-0.2231974, -0.7002932, 1.0]], ['2, k, 15', [-0.1977603, -0.7490432, 1.0]], ['2, k, 16', [0.01583385, -0.2507829, 1.0]], ['2, k, 17', [0.07533452, -0.3605384, 1.0]], ['2, k, 18', [0.106021, -0.7621721, 1.0]], ['2, k, 19', [0.09891224, -0.8031926, 1.0]], ['2, k, 20', [-0.07224435, 0.1209847, 1.0]], ['2, k, 21', [-0.2590932, -0.3114912, 1.0]], ['2, k, 22', [-0.2252417, -0.2355307, 1.0]], ['2, k, 23', [0.3444517, -0.318307, 1.0]], ['2, k, 24', [0.2745395, -0.285253, 1.0]]]
[['2, k, 0', [-0.06872333, -0.251532, 1.0]], ['2, k, 1', [-0.07176924, -0.0368644, 1.0]], ['2, k, 2', [-0.07284904, 0.1721533, 1.0]], ['2, k, 3', [-0.07366288, 0.2980348, 1.0]], ['2, k, 4', [-0.2255246, 0.08982176, 1.0]], ['2, k, 5', [-0.2543521, -0.09029489, 1.0]], ['2, k, 6', [-0.2546751, -0.199067, 1.0]], ['2, k, 7', [-0.2484801, -0.2382759, 1.0]], ['2, k, 8', [0.09112254, 0.09454386, 1.0]], ['2, k, 9', [0.2182502, -0.07732239, 1.0]], ['2, k, 10', [0.2932892, -0.2019095, 1.0]], ['2, k, 11', [0.3076838, -0.2519035, 1.0]], ['2, k, 12', [-0.151695, -0.2459495, 1.0]], ['2, k, 13', [-0.2047973, -0.2954854, 1.0]], ['2, k, 14', [-0.2230553, -0.7008088, 1.0]], ['2, k, 15', [-0.1974466, -0.7498507, 1.0]], ['2, k, 16', [0.01605355, -0.2506942, 1.0]], ['2, k, 17', [0.07530905, -0.3605295, 1.0]], ['2, k, 18', [0.1041042, -0.7576921, 1.0]], ['2, k, 19', [0.09893597, -0.8034958, 1.0]], ['2, k, 20', [-0.07258586, 0.1207987, 1.0]], ['2, k, 21', [-0.2382883, -0.281503, 1.0]], ['2, k, 22', [-0.1897984, -0.241573, 1.0]], ['2, k, 23', [0.332272, -0.3043429, 1.0]], ['2, k, 24', [0.2661418, -0.2748259, 1.0]]]
[['2, k, 0', [-0.06631567, -0.2468314, 1.0]], ['2, k, 1', [-0.07135265, -0.03603212, 1.0]], ['2, k, 2', [-0.07297014, 0.1721708, 1.0]], ['2, k, 3', [-0.07451641, 0.2984579, 1.0]], ['2, k, 4', [-0.2261784, 0.08957814, 1.0]], ['2, k, 5', [-0.2552504, -0.09102996, 1.0]], ['2, k, 6', [-0.2562014, -0.202799, 1.0]], ['2, k, 7', [-0.2600378, -0.2331991, 1.0]], ['2, k, 8', [0.09065983, 0.09548261, 1.0]], ['2, k, 9', [0.2149298, -0.07298315, 1.0]], ['2, k, 10', [0.2826489, -0.1902587, 1.0]], ['2, k, 11', [0.2966978, -0.2431809, 1.0]], ['2, k, 12', [-0.1495208, -0.2425904, 1.0]], ['2, k, 13', [-0.2054257, -0.2958072, 1.0]], ['2, k, 14', [-0.2231757, -0.7009451, 1.0]], ['2, k, 15', [-0.1974228, -0.7500821, 1.0]], ['2, k, 16', [0.0186151, -0.2445951, 1.0]], ['2, k, 17', [0.07516994, -0.3606213, 1.0]], ['2, k, 18', [0.1038082, -0.7596962, 1.0]], ['2, k, 19', [0.09984179, -0.8053535, 1.0]], ['2, k, 20', [-0.07261827, 0.1208493, 1.0]], ['2, k, 21', [-0.2615701, -0.2813538, 1.0]], ['2, k, 22', [-0.2114137, -0.2342421, 1.0]], ['2, k, 23', [0.3170767, -0.2941219, 1.0]], ['2, k, 24', [0.2555023, -0.2664858, 1.0]]]
[['2, k, 0', [-0.0681924, -0.2480639, 1.0]], ['2, k, 1', [-0.07231797, -0.0362004, 1.0]], ['2, k, 2', [-0.0739524, 0.1720178, 1.0]], ['2, k, 3', [-0.0750673, 0.2987586, 1.0]], ['2, k, 4', [-0.23146, 0.08319721, 1.0]], ['2, k, 5', [-0.2587012, -0.1047015, 1.0]], ['2, k, 6', [-0.2693148, -0.2117891, 1.0]], ['2, k, 7', [-0.2666308, -0.2377502, 1.0]], ['2, k, 8', [0.08903054, 0.09295288, 1.0]], ['2, k, 9', [0.207298, -0.07400957, 1.0]], ['2, k, 10', [0.2705897, -0.1817934, 1.0]], ['2, k, 11', [0.2788685, -0.2344173, 1.0]], ['2, k, 12', [-0.1510093, -0.2431244, 1.0]], ['2, k, 13', [-0.2094357, -0.369373, 1.0]], ['2, k, 14', [-0.2242517, -0.7184023, 1.0]], ['2, k, 15', [-0.1934684, -0.7559378, 1.0]], ['2, k, 16', [0.01628838, -0.2468557, 1.0]], ['2, k, 17', [0.07463396, -0.4356997, 1.0]], ['2, k, 18', [0.1018839, -0.7538192, 1.0]], ['2, k, 19', [0.09962808, -0.7987669, 1.0]], ['2, k, 20', [-0.07345515, 0.1207015, 1.0]], ['2, k, 21', [-0.268592, -0.2858522, 1.0]], ['2, k, 22', [-0.2269786, -0.2405882, 1.0]], ['2, k, 23', [0.2973878, -0.2833625, 1.0]], ['2, k, 24', [0.2341068, -0.250825, 1.0]]]
[['2, k, 0', [-0.07640531, -0.245587, 1.0]], ['2, k, 1', [-0.07427112, -0.03537546, 1.0]], ['2, k, 2', [-0.07400557, 0.1720512, 1.0]], ['2, k, 3', [-0.07618964, 0.298964, 1.0]], ['2, k, 4', [-0.2314879, 0.0838135, 1.0]], ['2, k, 5', [-0.2618615, -0.1041389, 1.0]], ['2, k, 6', [-0.2698942, -0.2070051, 1.0]], ['2, k, 7', [-0.2690977, -0.2383176, 1.0]], ['2, k, 8', [0.08681083, 0.0940639, 1.0]], ['2, k, 9', [0.2036282, -0.06543297, 1.0]], ['2, k, 10', [0.2548062, -0.1793291, 1.0]], ['2, k, 11', [0.2575096, -0.2274335, 1.0]], ['2, k, 12', [-0.159296, -0.2394316, 1.0]], ['2, k, 13', [-0.2090814, -0.2995548, 1.0]], ['2, k, 14', [-0.2234354, -0.7014099, 1.0]], ['2, k, 15', [-0.1971627, -0.7507273, 1.0]], ['2, k, 16', [0.008226439, -0.2455713, 1.0]], ['2, k, 17', [0.07296685, -0.3613383, 1.0]], ['2, k, 18', [0.1018444, -0.7543221, 1.0]], ['2, k, 19', [0.09902203, -0.8022133, 1.0]], ['2, k, 20', [-0.07369061, 0.1207997, 1.0]], ['2, k, 21', [-0.2669437, -0.2846755, 1.0]], ['2, k, 22', [-0.2258115, -0.2376972, 1.0]], ['2, k, 23', [0.2699448, -0.2763502, 1.0]], ['2, k, 24', [0.2132272, -0.2394088, 1.0]]]
[['2, k, 0', [-0.07837756, -0.2442763, 1.0]], ['2, k, 1', [-0.0753047, -0.03474219, 1.0]], ['2, k, 2', [-0.07409025, 0.172052, 1.0]], ['2, k, 3', [-0.07705513, 0.2989522, 1.0]], ['2, k, 4', [-0.231512, 0.08398177, 1.0]], ['2, k, 5', [-0.2617974, -0.1038883, 1.0]], ['2, k, 6', [-0.2685598, -0.2068265, 1.0]], ['2, k, 7', [-0.2663744, -0.2411806, 1.0]], ['2, k, 8', [0.0857036, 0.09397642, 1.0]], ['2, k, 9', [0.2001178, -0.06079607, 1.0]], ['2, k, 10', [0.2366541, -0.1788198, 1.0]], ['2, k, 11', [0.2318213, -0.2225768, 1.0]], ['2, k, 12', [-0.1634349, -0.2372939, 1.0]], ['2, k, 13', [-0.2090655, -0.299523, 1.0]], ['2, k, 14', [-0.2235546, -0.7022786, 1.0]], ['2, k, 15', [-0.1966848, -0.7517172, 1.0]], ['2, k, 16', [0.007628968, -0.2448939, 1.0]], ['2, k, 17', [0.0730131, -0.3613823, 1.0]], ['2, k, 18', [0.103637, -0.7563008, 1.0]], ['2, k, 19', [0.1000684, -0.8033916, 1.0]], ['2, k, 20', [-0.07396284, 0.1208768, 1.0]], ['2, k, 21', [-0.2651644, -0.2858066, 1.0]], ['2, k, 22', [-0.2187068, -0.2370084, 1.0]], ['2, k, 23', [0.2237988, -0.2674744, 1.0]], ['2, k, 24', [0.1818459, -0.244391, 1.0]]]
