[[0, 419.041, 261.92, 0.544803, 1.0], [1, 419.055, 300.068, 0.893121, 1.0], [2, 391.111, 300.136, 0.830625, 1.0], [3, 370.643, 347.124, 0.886644, 1.0], [4, 358.78, 392.616, 0.902897, 1.0], [5, 451.335, 298.622, 0.873082, 1.0], [6, 474.919, 342.673, 0.893987, 1.0], [7, 491.042, 382.311, 0.859254, 1.0], [8, 420.51, 386.766, 0.762456, 1.0], [9, 402.873, 388.225, 0.739166, 1.0], [10, 401.427, 452.819, 0.835191, 1.0], [11, 399.944, 518.896, 0.756407, 1.0], [12, 441.083, 386.735, 0.80246, 1.0], [13, 442.607, 451.401, 0.834806, 1.0], [14, 446.945, 514.502, 0.780306, 1.0], [15, 414.655, 253.132, 0.537822, 1.0], [16, 426.351, 253.086, 0.553424, 1.0], [17, 404.401, 258.955, 0.588679, 1.0], [18, 433.765, 256.05, 0.617569, 1.0], [19, 448.428, 526.265, 0.488941, 1.0], [20, 455.767, 524.8, 0.56128, 1.0], [21, 441.116, 521.782, 0.787172, 1.0], [22, 392.648, 536.547, 0.42853, 1.0], [23, 0, 0, 0, 1.0], [24, 404.356, 521.847, 0.67964, 1.0]]
[[0, 417.607, 261.941, 0.56625, 1.0], [1, 417.609, 300.084, 0.913148, 1.0], [2, 388.227, 300.155, 0.81453, 1.0], [3, 369.184, 347.113, 0.899866, 1.0], [4, 357.395, 392.633, 0.906602, 1.0], [5, 449.869, 298.641, 0.85924, 1.0], [6, 474.86, 341.226, 0.889498, 1.0], [7, 489.568, 382.296, 0.885886, 1.0], [8, 419.062, 389.654, 0.787409, 1.0], [9, 401.436, 389.7, 0.736413, 1.0], [10, 399.954, 452.874, 0.820828, 1.0], [11, 398.515, 518.908, 0.758856, 1.0], [12, 441.029, 388.198, 0.808649, 1.0], [13, 442.566, 452.776, 0.842798, 1.0], [14, 446.94, 514.503, 0.779692, 1.0], [15, 413.186, 253.15, 0.555209, 1.0], [16, 423.447, 253.107, 0.54345, 1.0], [17, 404.304, 260.419, 0.639882, 1.0], [18, 430.861, 257.518, 0.598252, 1.0], [19, 448.43, 526.261, 0.490278, 1.0], [20, 455.77, 524.798, 0.561002, 1.0], [21, 441.114, 521.791, 0.782629, 1.0], [22, 392.617, 536.548, 0.43707, 1.0], [23, 0, 0, 0, 1.0], [24, 404.357, 521.855, 0.681509, 1.0]]
[[0, 417.587, 263.376, 0.527659, 1.0], [1, 416.156, 300.081, 0.916768, 1.0], [2, 385.287, 300.167, 0.817759, 1.0], [3, 369.115, 347.16, 0.880835, 1.0], [4, 357.315, 394.037, 0.910877, 1.0], [5, 446.95, 298.637, 0.84392, 1.0], [6, 473.399, 342.649, 0.851077, 1.0], [7, 488.118, 380.906, 0.910253, 1.0], [8, 417.656, 389.655, 0.7993, 1.0], [9, 399.942, 391.104, 0.731833, 1.0], [10, 398.516, 452.851, 0.824023, 1.0], [11, 398.516, 517.466, 0.760635, 1.0], [12, 439.665, 388.186, 0.800577, 1.0], [13, 442.553, 452.785, 0.839348, 1.0], [14, 446.953, 514.492, 0.782398, 1.0], [15, 413.147, 254.588, 0.490033, 1.0], [16, 421.976, 253.168, 0.494613, 1.0], [17, 401.435, 260.459, 0.604838, 1.0], [18, 430.786, 257.516, 0.5288, 1.0], [19, 448.4, 524.879, 0.5039, 1.0], [20, 454.336, 524.796, 0.572182, 1.0], [21, 441.136, 520.406, 0.772019, 1.0], [22, 392.613, 536.547, 0.430987, 1.0], [23, 0, 0, 0, 1.0], [24, 404.363, 521.833, 0.689002, 1.0]]
[[0, 416.175, 263.369, 0.51471, 1.0], [1, 416.09, 300.061, 0.910058, 1.0], [2, 383.853, 300.153, 0.826575, 1.0], [3, 369.053, 347.137, 0.866584, 1.0], [4, 355.907, 392.66, 0.891451, 1.0], [5, 444.013, 298.615, 0.849403, 1.0], [6, 471.912, 342.707, 0.847683, 1.0], [7, 488.03, 382.308, 0.935216, 1.0], [8, 417.602, 389.661, 0.806798, 1.0], [9, 398.467, 391.11, 0.734062, 1.0], [10, 397.058, 452.868, 0.823363, 1.0], [11, 398.511, 517.437, 0.766257, 1.0], [12, 439.602, 386.767, 0.783261, 1.0], [13, 441.169, 452.787, 0.856443, 1.0], [14, 446.953, 514.503, 0.78455, 1.0], [15, 410.256, 254.582, 0.474926, 1.0], [16, 420.502, 253.168, 0.480262, 1.0], [17, 401.423, 261.865, 0.592315, 1.0], [18, 429.407, 258.975, 0.534885, 1.0], [19, 448.407, 524.877, 0.506364, 1.0], [20, 454.341, 524.796, 0.574976, 1.0], [21, 441.141, 521.788, 0.777766, 1.0], [22, 392.62, 536.546, 0.437366, 1.0], [23, 0, 0, 0, 1.0], [24, 404.364, 521.811, 0.694325, 1.0]]
[[0, 416.061, 263.327, 0.433715, 1.0], [1, 414.633, 300.06, 0.887235, 1.0], [2, 382.366, 300.169, 0.851765, 1.0], [3, 367.626, 348.536, 0.841337, 1.0], [4, 354.437, 392.666, 0.873864, 1.0], [5, 442.548, 298.601, 0.861697, 1.0], [6, 468.979, 342.67, 0.83328, 1.0], [7, 486.643, 380.886, 0.926106, 1.0], [8, 417.578, 389.7, 0.815599, 1.0], [9, 397.036, 391.151, 0.746329, 1.0], [10, 397.025, 452.853, 0.835985, 1.0], [11, 398.505, 517.426, 0.768062, 1.0], [12, 439.581, 388.221, 0.775844, 1.0], [13, 441.144, 452.811, 0.868053, 1.0], [14, 446.928, 514.547, 0.776298, 1.0], [15, 407.312, 253.147, 0.412799, 1.0], [16, 417.635, 253.122, 0.435262, 1.0], [17, 398.474, 258.979, 0.531779, 1.0], [18, 429.298, 256.062, 0.520962, 1.0], [19, 448.414, 526.269, 0.480874, 1.0], [20, 454.343, 524.816, 0.548694, 1.0], [21, 441.124, 521.842, 0.799366, 1.0], [22, 392.627, 536.545, 0.445727, 1.0], [23, 0, 0, 0, 1.0], [24, 404.36, 521.809, 0.698798, 1.0]]
[[0, 413.15, 263.31, 0.405321, 1.0], [1, 413.192, 300.075, 0.874964, 1.0], [2, 382.303, 300.156, 0.865692, 1.0], [3, 366.155, 348.558, 0.817876, 1.0], [4, 351.506, 394.073, 0.865404, 1.0], [5, 441.149, 298.63, 0.872709, 1.0], [6, 467.554, 342.702, 0.832575, 1.0], [7, 486.573, 382.302, 0.917377, 1.0], [8, 417.534, 391.097, 0.821192, 1.0], [9, 395.596, 391.155, 0.759877, 1.0], [10, 395.59, 452.822, 0.856186, 1.0], [11, 398.512, 515.961, 0.778057, 1.0], [12, 439.543, 388.224, 0.762075, 1.0], [13, 441.144, 452.806, 0.864549, 1.0], [14, 445.506, 514.513, 0.787155, 1.0], [15, 405.811, 253.131, 0.403707, 1.0], [16, 416.176, 253.093, 0.433803, 1.0], [17, 395.534, 258.957, 0.513116, 1.0], [18, 427.843, 256.026, 0.534138, 1.0], [19, 446.965, 524.867, 0.518969, 1.0], [20, 454.307, 524.794, 0.589621, 1.0], [21, 441.117, 521.807, 0.808373, 1.0], [22, 392.628, 536.545, 0.442043, 1.0], [23, 0, 0, 0, 1.0], [24, 404.379, 520.4, 0.69952, 1.0]]
[[0, 411.718, 263.351, 0.472038, 1.0], [1, 413.161, 300.092, 0.86907, 1.0], [2, 382.282, 301.535, 0.859214, 1.0], [3, 363.231, 348.584, 0.812017, 1.0], [4, 350.029, 394.047, 0.872893, 1.0], [5, 441.125, 298.636, 0.87625, 1.0], [6, 467.518, 344.101, 0.847556, 1.0], [7, 486.532, 382.292, 0.905455, 1.0], [8, 416.188, 389.703, 0.82543, 1.0], [9, 395.574, 391.156, 0.766472, 1.0], [10, 395.584, 452.815, 0.858912, 1.0], [11, 398.496, 515.968, 0.778864, 1.0], [12, 438.173, 388.217, 0.755803, 1.0], [13, 441.159, 452.812, 0.858627, 1.0], [14, 445.515, 515.967, 0.778822, 1.0], [15, 405.79, 254.547, 0.456064, 1.0], [16, 416.156, 253.142, 0.494631, 1.0], [17, 394.166, 258.98, 0.543608, 1.0], [18, 427.839, 256.068, 0.575994, 1.0], [19, 446.961, 524.881, 0.507796, 1.0], [20, 454.301, 524.814, 0.576571, 1.0], [21, 441.123, 521.84, 0.810238, 1.0], [22, 392.631, 536.545, 0.44681, 1.0], [23, 0, 0, 0, 1.0], [24, 404.368, 520.402, 0.696437, 1.0]]
[[0, 408.786, 261.929, 0.416481, 1.0], [1, 413.14, 300.06, 0.864937, 1.0], [2, 380.925, 300.123, 0.874526, 1.0], [3, 361.788, 348.573, 0.82331, 1.0], [4, 350.006, 392.68, 0.868134, 1.0], [5, 441.118, 298.623, 0.873383, 1.0], [6, 466.1, 344.099, 0.85214, 1.0], [7, 486.521, 382.293, 0.896444, 1.0], [8, 416.168, 391.103, 0.833117, 1.0], [9, 395.552, 391.152, 0.770652, 1.0], [10, 395.578, 452.801, 0.861787, 1.0], [11, 398.485, 517.424, 0.771545, 1.0], [12, 438.154, 389.658, 0.754124, 1.0], [13, 441.161, 452.813, 0.855276, 1.0], [14, 445.509, 514.509, 0.784779, 1.0], [15, 404.379, 253.116, 0.413552, 1.0], [16, 416.083, 253.079, 0.44502, 1.0], [17, 394.148, 257.485, 0.454761, 1.0], [18, 426.417, 256.015, 0.566563, 1.0], [19, 446.979, 524.88, 0.535721, 1.0], [20, 454.301, 524.801, 0.608321, 1.0], [21, 441.122, 521.796, 0.790935, 1.0], [22, 392.632, 536.546, 0.43938, 1.0], [23, 0, 0, 0, 1.0], [24, 404.358, 521.81, 0.69225, 1.0]]
[[0, 411.698, 261.894, 0.339159, 1.0], [1, 410.27, 300.059, 0.862064, 1.0], [2, 380.877, 300.151, 0.853363, 1.0], [3, 361.751, 348.58, 0.830264, 1.0], [4, 348.592, 392.656, 0.870285, 1.0], [5, 441.088, 298.59, 0.86772, 1.0], [6, 466.029, 342.672, 0.863289, 1.0], [7, 485.106, 382.303, 0.879366, 1.0], [8, 416.161, 389.684, 0.826245, 1.0], [9, 395.531, 391.129, 0.77191, 1.0], [10, 395.583, 452.813, 0.858611, 1.0], [11, 398.495, 515.964, 0.780904, 1.0], [12, 438.156, 388.213, 0.748761, 1.0], [13, 441.154, 452.816, 0.857146, 1.0], [14, 445.503, 514.518, 0.786152, 1.0], [15, 404.425, 253.07, 0.338723, 1.0], [16, 416.147, 253.053, 0.359542, 1.0], [17, 394.152, 256.034, 0.47755, 1.0], [18, 426.413, 254.593, 0.457998, 1.0], [19, 446.934, 524.863, 0.568178, 1.0], [20, 452.869, 524.795, 0.644331, 1.0], [21, 441.144, 521.811, 0.790703, 1.0], [22, 392.639, 536.545, 0.45069, 1.0], [23, 0, 0, 0, 1.0], [24, 404.37, 520.399, 0.702332, 1.0]]
[[0, 408.776, 261.905, 0.428399, 1.0], [1, 411.719, 300.044, 0.857664, 1.0], [2, 380.924, 300.114, 0.864733, 1.0], [3, 361.752, 347.163, 0.833352, 1.0], [4, 348.557, 392.604, 0.874198, 1.0], [5, 441.092, 298.599, 0.866429, 1.0], [6, 464.667, 342.648, 0.863248, 1.0], [7, 483.683, 382.284, 0.875098, 1.0], [8, 416.136, 389.698, 0.834575, 1.0], [9, 394.161, 391.133, 0.782767, 1.0], [10, 395.578, 452.836, 0.85894, 1.0], [11, 398.482, 515.964, 0.782041, 1.0], [12, 438.112, 389.645, 0.743503, 1.0], [13, 441.163, 452.813, 0.856785, 1.0], [14, 445.482, 513.035, 0.807301, 1.0], [15, 404.379, 253.088, 0.447841, 1.0], [16, 416.087, 253.046, 0.475717, 1.0], [17, 394.13, 257.485, 0.495446, 1.0], [18, 427.789, 254.605, 0.574973, 1.0], [19, 446.939, 524.845, 0.593223, 1.0], [20, 452.875, 523.426, 0.667881, 1.0], [21, 441.129, 520.359, 0.76886, 1.0], [22, 392.648, 536.546, 0.448592, 1.0], [23, 383.853, 524.803, 0.543789, 1.0], [24, 404.356, 520.403, 0.705736, 1.0]]
[[0, 410.224, 261.9, 0.450194, 1.0], [1, 411.705, 300.048, 0.858621, 1.0], [2, 380.913, 300.129, 0.863424, 1.0], [3, 361.758, 348.534, 0.830864, 1.0], [4, 348.557, 392.598, 0.873524, 1.0], [5, 441.088, 298.591, 0.866312, 1.0], [6, 466.02, 342.662, 0.86439, 1.0], [7, 485.085, 382.294, 0.876833, 1.0], [8, 416.128, 389.703, 0.833777, 1.0], [9, 394.152, 391.137, 0.784513, 1.0], [10, 395.586, 452.851, 0.858352, 1.0], [11, 398.505, 515.962, 0.783531, 1.0], [12, 438.102, 389.645, 0.740749, 1.0], [13, 441.138, 452.839, 0.859774, 1.0], [14, 444.027, 513.046, 0.804921, 1.0], [15, 404.385, 253.08, 0.473878, 1.0], [16, 416.112, 253.038, 0.497563, 1.0], [17, 394.104, 256.053, 0.546847, 1.0], [18, 427.788, 254.591, 0.563431, 1.0], [19, 445.464, 524.834, 0.616873, 1.0], [20, 452.839, 523.424, 0.676945, 1.0], [21, 441.092, 520.361, 0.751236, 1.0], [22, 394.051, 536.544, 0.458985, 1.0], [23, 0, 0, 0, 1.0], [24, 404.373, 520.406, 0.716424, 1.0]]
